@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.2705,3.0791,1.7547,8.5383,-0.9912,-1.0482,4.836,2.1991,13.4308,-1.1105,-0.1981,5.3785,2.3192,15.5744,-0.5508,3.1412,4.6377,2.1535,11.0016,0.0174,0.2581,1.3654,-0.0861,5.2905,-0.3337,-0.0631,0.7979,0.7566,0.8148,0.9482,1.0212,1.0769,0.6367,0.5725,0.6639,0.8991,1.0427,1.1597,0.6014,0.7683,-21.8211,1.2775,-36.283,-28.401,0.6738,0.427,0.383,0.6337,0.5684,0.8969,0.6357,0.5482,0.7761,0.8624,1.2208,1.4157,0.0076,4.7662,0.2959,-0.4772,-0.269,0.2485,-0.3891,0.2863,0.546,1.2592,1.1221,5.7774,-0.4595,-0.4625,1.4433,1.2014,6.3799,-2.8418,0.5251,2.1737,1.4743,5.4356,-1.0236,-1.1804,1.0397,-0.8808,0.9341,0.7611,0.8148,0.8725,0.5793,0.664,0.3855,0.6616,1.7164,2.3836,1.4737,0.6182,0.9056,1.0629,1.1737,0.0062,3.2899,-0.0682,0.1321,0.5494,-38.9117,120.481,10.9764,47.9996,?,-15.2358,160.5128,12.6694,38.2187,?,4.5474,160.594,12.6726,45.0577,-0.6433,2.554,-8.5569,-3.3504,0.8664,0.8662,0.9997,0.7506,0.7502,0.9995,1.2559,2.7212,2.1667,1,0,0,1.2559,1.0653,0.8482,0.2919,66.3885,-0.95,-0.7721,0.8548,TASCA_SINISTRA_DAVANTI_PANTALONI
0.082,7.8151,2.7956,14.2588,-1.0215,-0.9784,24.4982,4.9496,20.0002,-1.2094,-0.2849,8.1534,2.8554,16.8255,-0.7486,5.4217,12.1171,3.481,12.0473,0.0163,-0.0838,-0.2879,0.0151,3.4339,-0.1805,-0.0526,0.5648,0.979,0.8031,1.7334,1.4219,0.8203,0.319,0.9585,0.645,3.0047,2.0218,0.6729,0.6581,1.0003,-36.0975,1.5199,-54.8484,-36.088,0.7792,0.7331,0.5759,0.9408,0.7391,0.7857,0.7129,0.8474,1.1836,1.1887,1.6601,1.3966,0.0071,8.0041,-0.672,0.2634,0.2844,0.3815,-0.3375,0.0155,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.5754,4.6621,2.1592,14.5469,-0.9381,-1.5885,18.3174,4.2799,17.0773,-0.9621,-0.2786,9.147,3.0244,13.6256,-0.6495,5.0473,9.583,3.0956,11.2428,0.0341,-0.3623,-2.0658,0.114,5.7026,-0.3147,-0.0552,0.5045,0.7139,0.6975,1.4151,1.3826,0.977,0.2545,0.5097,0.4865,2.0026,1.9114,0.9545,0.8409,1.3124,-17.7463,1.5607,-21.1042,-13.5219,0.8624,0.9086,0.6448,1.0537,0.7478,0.7097,0.8518,1.0676,1.2939,1.2533,1.5189,1.2119,0.012,7.4572,-0.459,0.4172,0.3984,0.5125,-0.3551,0.1865,-0.7137,1.2935,1.1373,4.1026,-6.119,0.6694,1.5125,1.2299,7.355,-0.7131,-0.385,0.6969,0.8348,4.0749,-2.2984,-1.0663,1.8541,-1.7388,0.9248,1.3624,1.4733,0.8552,1.8562,2.1705,1.1517,1.2419,1.0783,0.1342,0.4665,3.4752,0.5578,1.0068,1.805,0.0073,2.2847,-0.7726,0.6316,-0.3642,19.8893,55.9192,7.4779,25.7401,0.3549,-13.7749,118.1265,10.8686,53.3386,-0.6018,-36.1235,43.9598,6.6302,39.8987,?,-1.4439,-0.5506,0.3813,0.688,1.1279,1.6393,0.4734,1.2721,2.6871,-0.7065,-0.3549,0.5023,1.1982,0,0,0.4826,0.6451,1.3369,0.3019,72.8259,0.9037,0.7825,0.9325,TASCA_SINISTRA_DIETRO_PANTALONI
0.6036,9.4077,3.0672,17.5993,-1.0634,-1.8984,21.856,4.675,25.3215,-0.868,-0.4437,10.8759,3.2979,17.7793,-0.5279,5.6571,14.3018,3.7818,14.5393,0.014,-0.318,-1.3604,0.1067,4.2787,-0.3356,-0.0784,0.6561,0.9301,0.811,1.4176,1.2362,0.872,0.4304,0.865,0.6578,2.0096,1.5282,0.7605,0.7709,1.4765,-43.9321,1.9154,-56.9887,-29.7533,0.6292,0.733,0.5784,1.1649,0.9193,0.7891,0.695,0.9899,1.2105,1.4242,1.7416,1.2228,0.0143,8.5984,-0.663,0.1794,0.4936,0.4059,-0.3386,0.1634,-0.6352,1.4417,1.2007,4.9945,-2.1819,0.6615,2.0376,1.4275,6.6501,-0.5015,-0.4182,1.7136,1.3091,5.8607,-2.4517,-0.9601,1.5188,-1.5819,0.8412,0.9172,1.0904,0.7075,0.8413,1.1891,1.5419,0.8227,0.5336,0.3544,0.9245,2.6085,0.751,0.8522,1.1347,0.007,2.6266,-0.7747,0.6571,-0.4285,22.0327,49.1171,7.0084,25.1404,0.3856,-7.9979,239.2514,15.4678,59.0378,-0.4407,-34.4607,91.8478,9.5837,39.5996,?,-2.7548,-0.6394,0.2321,0.4531,0.7313,1.614,0.2053,0.5348,2.6049,-0.8738,-0.3985,0.456,0.9985,0,0,0.4258,0.6349,1.4909,0.2914,71.9286,0.4331,0.4952,0.9631,TASCA_SINISTRA_DIETRO_PANTALONI
0.2332,8.7375,2.9559,17.6749,-1.1853,-1.0329,6.3323,2.5164,14.5545,-0.759,0.4091,11.184,3.3442,24.0086,-0.3259,4.3127,8.9429,2.9905,18.9557,0.0214,-0.2258,0.57,0.0541,-2.5247,-0.2395,0.0949,1.1747,0.8839,0.9884,0.7525,0.8415,1.1183,1.3798,0.7813,0.977,0.5662,0.7081,1.2506,1.5265,1.6246,-23.1092,1.0643,-15.1386,-14.2243,0.9775,0.4467,0.4175,0.4569,0.4272,0.9348,1.2144,0.7362,0.9324,0.6062,0.7678,1.2666,0.008,6.4481,-0.5439,-0.0994,-0.1119,0.4576,0.1122,0.5505,-0.4761,0.6023,0.7761,3.4564,-1.4825,0.8368,3.7957,1.9483,8.3527,-0.3988,-0.0274,3.6964,1.9226,8.7201,-1.3777,-0.5689,17.3956,-30.5756,0.3984,0.4037,1.0133,0.1587,0.1629,1.0269,0.8668,0.4085,0.4713,0.2332,0.3796,1.6282,0.4138,0.3964,0.9579,0.0067,3.7358,-0.2901,-0.2826,-0.3655,17.0811,94.7232,9.7326,33.0597,0.1689,-0.3385,148.5766,12.1892,50.5173,-0.4104,-37.6427,124.7122,11.1675,45.1187,?,-50.4613,-0.4538,0.009,0.7985,0.8715,1.0915,0.6375,0.7595,1.1914,-0.4572,-0.1489,0.3258,1.1106,0,0,0.6544,0.7327,1.1197,0.2891,63.5732,0.658,0.9048,0.8152,TASCA_SINISTRA_DIETRO_PANTALONI
-0.051,5.6099,2.3685,13.655,-0.5504,-1.9412,7.6609,2.7678,15.9694,-1.4181,0.2678,12.0928,3.4775,25.4014,-0.4219,4.5287,8.6975,2.9491,17.6821,0.0263,0.0263,-0.1905,-0.0113,-7.2476,-0.4287,0.0591,0.8557,0.6811,0.8031,0.7959,0.9385,1.1791,0.7323,0.4639,0.645,0.6335,0.8808,1.3904,0.5176,0.6432,-10.1638,1.2426,-19.636,-15.8022,1.3336,0.493,0.485,0.3697,0.3637,0.9838,0.8551,0.5376,0.7723,0.6287,0.9031,1.4366,0.0139,6.7707,0.3257,-0.2753,0.0122,0.1064,-0.2531,0.4592,0.8525,1.4933,1.222,7.1062,-0.1664,-0.0792,0.6743,0.8212,3.9392,-1.2615,0.8874,3.2355,1.7988,6.162,-0.4,-10.7598,0.9607,-0.0893,1.4881,0.6794,0.4565,2.2144,0.4615,0.2084,0.4613,0.5758,1.2482,3.4977,1.3842,0.3957,1.804,1.1532,0.6393,0.0087,3.2769,0.0239,-0.089,-0.0671,-29.5687,34.672,5.8883,39.7186,?,-10.546,175.9013,13.2628,49.7391,-2.2509,-25.0429,24.0805,4.9072,32.6385,?,2.8038,1.1807,0.4211,0.444,1.1999,2.7027,0.1971,1.4398,7.3047,1.1533,1.2169,1.0552,0,1,0,0.7985,1.2169,1.5239,0.2828,68.3263,-0.6175,-0.3134,-0.4151,TASCA_SINISTRA_DIETRO_PANTALONI
-0.5469,1.9986,1.4137,8.5899,-1.4207,-1.0876,4.1218,2.0302,11.3731,-1.8586,0.1684,5.5911,2.3646,12.8394,-0.5912,3.1295,3.4278,1.8514,8.4883,0.0346,0.5028,-3.2483,-0.1748,-6.4599,-0.3475,0.0538,0.6963,0.5979,0.7636,0.8586,1.0966,1.2771,0.4849,0.3575,0.583,0.7372,1.2024,1.6311,0.6818,1.0568,-16.5756,1.5501,-24.3125,-15.6849,0.8919,0.4398,0.4036,0.4931,0.4525,0.9177,0.7553,0.669,1.012,0.8858,1.3399,1.5126,0.0084,4.7278,0.173,-0.2351,-0.1798,-0.1317,-0.4303,0.2798,1.0984,2.8397,1.6851,6.758,-0.1445,-0.2264,0.5275,0.7263,3.6925,-1.5146,1.5319,2.0432,1.4294,4.3771,-0.0215,-4.8518,0.717,-0.1478,2.3203,1.1789,0.5081,5.3838,1.3898,0.2582,0.3837,9.2698,24.156,4.021,1.3779,0.3427,1.8302,1.5439,0.8436,0.0129,3.3591,-0.1712,0.2187,-0.312,-23.5127,110.637,10.5184,38.4598,?,-14.0188,297.9479,17.2612,47.3984,-1.9368,-26.6812,7.0202,2.6496,29.5792,?,1.6772,0.8812,0.5254,0.6094,3.9699,6.5147,0.3713,15.7597,42.4413,1.2304,1.3002,1.0568,0,1,0,0.8114,1.3002,1.6024,0.26,69.4915,-0.861,-0.7434,0.4236,TASCA_SINISTRA_DIETRO_PANTALONI
0.1479,0.0098,0.0988,0.471,-0.2343,0.04,0.0382,0.1953,1.2138,-0.7793,0.0277,0.0116,0.1075,0.5377,-0.9203,0.263,0.0145,0.1206,0.6264,0.0942,3.6988,5.3471,0.5624,1.4456,0.152,0.1052,0.5058,0.9192,0.8192,1.8173,1.6196,0.8912,0.2558,0.8449,0.671,3.3026,2.6231,0.7943,0.1682,0.3469,-1.3729,2.0631,-8.1649,-3.9576,0.5593,1.3628,0.5518,2.4365,0.9865,0.4049,0.388,0.8759,0.7518,2.2575,1.9377,0.8583,0.0011,0.3954,-0.275,0.6096,0.5586,-0.0252,0.0434,0.4371,-0.0139,0.0012,0.034,0.1773,-0.7123,0.0165,0.0018,0.0425,0.188,-0.8574,0.0095,0.0014,0.0371,0.1709,-0.956,-0.8454,-1.4666,1.7349,0.8008,0.9176,1.146,0.6412,0.842,1.3132,0.85,0.8831,1.0389,1.0231,1.1851,1.1584,0.9432,1.0375,1.1,0.0002,0.0973,0.7037,0.418,0.6362,-46.209,0.0694,0.2635,46.8597,?,0.0677,0.527,0.7259,2.2797,-1,-8.1116,0.0803,0.2834,8.8791,?,-682.7357,5.6966,-0.0083,0.363,0.9296,2.561,0.1318,0.8642,6.559,41.1111,5.2775,0.1284,0,1,0,20.5556,5.2775,0.2567,0.3213,54.9877,0.1214,0.311,0.6657,TASCA_SINISTRA_DIETRO_PANTALONI
0.1747,0.0155,0.1245,0.6756,-0.2858,-0.0934,0.0834,0.2888,1.3235,-0.9883,-0.0249,0.0302,0.1739,0.9806,-0.9114,0.3803,0.0243,0.156,0.6468,0.0912,-1.8711,-7.0127,0.4594,3.7479,-0.2455,-0.0655,0.431,0.7158,0.7978,1.6608,1.8509,1.1145,0.1858,0.5124,0.6365,2.7582,3.4257,1.242,0.2282,0.3211,-2.3143,1.4069,-10.1392,-7.2066,0.7894,1.0242,0.7383,1.2974,0.9353,0.7209,0.5105,0.689,1.0445,1.3497,2.0461,1.516,0.0014,0.5732,-0.0765,0.2734,0.3675,0.3325,-0.1176,0.0834,-0.0949,0.028,0.1674,0.7391,-4.7694,0.0016,0.0206,0.1434,0.8289,-1.4421,-0.1852,0.0282,0.168,0.6932,-6.0697,-61.1061,0.5123,-0.0084,1.1674,0.9963,0.8535,1.3629,0.9927,0.7284,1.2484,1.0267,0.8224,0.3775,1.3066,3.4614,0.8918,1.0663,1.1957,0.0014,0.4334,0.4902,-0.0742,0.3703,-46.3543,0.0603,0.2456,46.7987,?,-1.9193,7.0681,2.6586,9.5978,-7.8967,-6.956,0.9362,0.9676,8.5785,?,24.1523,6.6639,0.2759,0.0924,0.2539,2.7477,0.0085,0.0645,7.55,5.4935,5.4554,0.9931,0,1,0,4.876,5.4554,1.1188,0.3235,55.5535,-0.4569,0.0293,-0.5436,TASCA_SINISTRA_DIETRO_PANTALONI
0.2487,0.0154,0.1241,0.6554,-0.1173,0.0464,0.0784,0.2801,1.6577,-1.7989,0.0617,0.0511,0.2261,1.6693,-0.8641,0.4133,0.042,0.2049,1.0647,0.0862,5.3591,4.0346,0.6019,0.7529,0.1123,0.1492,0.443,0.5488,0.6055,1.239,1.3669,1.1032,0.1962,0.3012,0.3666,1.5352,1.8683,1.217,0.0646,0.0889,-0.6846,1.3769,-10.6044,-7.7015,0.9905,0.6551,0.5035,0.6614,0.5083,0.7685,0.3954,0.3926,0.6156,0.9931,1.5569,1.5678,0.002,0.6224,-0.4477,0.6835,0.5093,-0.395,-0.2864,0.3413,-0.0043,0.0017,0.0418,0.172,-1.0656,0.0171,0.0036,0.0603,0.2809,-0.8553,0.0334,0.0052,0.0718,0.4155,-0.3331,-0.2524,-0.1292,0.5119,0.6931,0.5819,0.8396,0.4804,0.3386,0.7049,0.685,0.8545,1.2474,0.5498,0.2671,0.4858,0.6122,0.4139,0.6761,0.0003,0.1414,0.5028,0.0866,0.2939,-45.9483,0.0424,0.2059,46.4996,?,-0.7386,0.4813,0.6938,2.7573,-4.119,-8.717,0.1801,0.4243,9.6588,?,62.2133,5.2711,0.0847,0.2968,0.4853,1.635,0.0881,0.2355,2.6733,20.9587,4.8142,0.2297,0,1,0,16.8644,4.8142,0.2855,0.3543,55.4873,-0.5233,-0.2169,0.6063,TASCA_SINISTRA_DIETRO_PANTALONI
