@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.0273,3.5179,1.8756,12.2322,-1.3353,1.4754,14.4055,3.7955,17.7562,-0.4021,9.4985,3.3592,1.8328,9.2885,0.3238,10.5017,3.3963,1.8429,8.8944,0.4296,0.0185,0.0029,0.0026,0.1553,0.1405,0.9045,0.4942,1.0234,1.0177,2.0709,2.0595,0.9945,0.2442,1.0473,1.0358,4.2884,4.2415,0.9891,1.3736,-1.5724,-1.0443,-1.1447,-0.7602,0.6641,0.4136,0.3813,0.3359,0.9219,0.8122,0.881,0.6889,1.3169,1.3753,1.9116,1.9963,1.0443,0.0498,13.2274,-0.0965,0.5453,0.2787,-0.2486,0.574,0.5116,0.7247,1.3042,1.142,4.5235,-0.0863,-0.5729,1.9361,1.3914,6.9032,-2.0522,-0.2691,0.4027,0.6346,3.8559,-1.04,-1.2649,-2.6935,2.1294,0.8208,1.7996,2.1926,0.6736,3.2384,4.8074,0.0774,0.1828,2.3612,1.8411,2.203,1.1966,0.6553,1.1731,1.7903,0.005,2.2091,0.3309,-0.1721,0.6838,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0375,4.9535,2.2256,14.6297,-1.6513,3.6562,20.4043,4.5171,18.9724,-0.2356,9.5775,7.2093,2.685,10.4684,0.3285,11.2344,11.4523,3.3841,14.7561,0.2848,-0.0103,-0.0039,-0.0033,0.3818,0.3254,0.8525,0.4927,0.8289,0.6577,1.6823,1.3348,0.7934,0.2428,0.6871,0.4325,2.8303,1.7817,0.6295,2.5188,-1.779,-1.5505,-0.7063,-0.6156,0.8716,0.3594,0.3539,0.2674,0.9849,0.7442,0.7556,0.7711,1.3975,0.9914,1.8123,1.2857,0.7094,0.0523,15.1399,-0.2108,0.2549,-0.0149,0.0025,0.6027,0.7467,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1706,3.8498,1.9621,18.7377,-3.0352,4.1022,22.2548,4.7175,28.1715,-0.0683,9.882,2.5394,1.5936,10.2094,0.3964,11.4,13.1962,3.6327,24.0686,0.2431,-0.0416,-0.0173,-0.015,0.4151,0.3598,0.8668,0.4159,1.2313,0.5401,2.9603,1.2986,0.4387,0.173,1.516,0.2917,8.7637,1.6865,0.1924,7.8257,-2.1018,-1.8229,-0.2686,-0.2329,0.8673,0.1761,0.2745,0.146,1.559,0.8293,0.5319,0.6651,1.8353,0.7785,2.7594,1.1705,0.4242,0.0552,15.5051,-0.7328,-0.2564,-0.6859,0.3082,0.8229,0.7469,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1289,2.9969,1.7312,8.4116,-1.1553,4.4088,7.9303,2.8161,14.7756,-0.2342,9.8144,2.2836,1.5112,9.6742,0.3045,11.1736,4.1394,2.0345,10.3189,0.4052,-0.0292,-0.0131,-0.0115,0.4492,0.3946,0.8784,0.6147,1.1456,0.8509,1.8635,1.3841,0.7427,0.3779,1.3124,0.724,3.4727,1.9158,0.5517,1.6084,-1.0646,-0.6415,-0.6619,-0.3988,0.6025,0.326,0.2806,0.225,0.8607,0.6901,0.8018,0.5693,0.8695,0.8152,1.5273,1.4319,0.9375,0.0572,15.6098,-0.7998,-0.036,-0.498,0.195,0.7241,0.7665,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0995,0.0071,0.0844,0.4366,-0.5998,5.5027,0.036,0.1898,1.0324,0.829,9.9454,0.0088,0.0937,0.4476,0.956,11.3682,0.0173,0.1314,0.68,0.9418,0.0181,0.01,0.0088,0.5533,0.484,0.8748,0.4446,0.9003,0.6421,2.0249,1.4441,0.7132,0.1977,0.8106,0.4123,4.1002,2.0854,0.5086,-0.0327,-0.0168,-0.0149,0.5149,0.4547,0.8832,0.0452,0.0268,0.0234,0.5937,0.5166,0.8701,0.4229,0.9753,0.642,2.3064,1.5181,0.6582,0.0618,15.5587,-0.0961,0.6443,0.3395,0.1366,0.7824,0.7222,-0.0027,0.0009,0.0296,0.1175,-1.0021,0.0282,0.0014,0.0368,0.1538,-0.6224,0.0144,0.0012,0.0345,0.1474,-0.4712,-0.0953,-0.1873,1.9648,0.8032,0.8578,1.068,0.6451,0.7358,1.1407,0.9966,1.2456,1.2498,0.619,0.5857,0.9462,0.7639,0.7971,1.0435,0.0002,0.092,0.7207,0.6625,0.8815,?,?,?,?,?,TASCA_GIACCA_ALTA
0.114,0.0061,0.0781,0.3824,-0.2135,5.9163,0.0166,0.1287,0.6004,0.9042,9.9449,0.0061,0.0782,0.4192,0.9586,11.5732,0.008,0.0894,0.409,0.9652,0.0193,0.0115,0.0098,0.5949,0.5112,0.8593,0.6067,0.9987,0.873,1.6461,1.439,0.8741,0.3681,0.9974,0.7621,2.7098,2.0706,0.7641,-0.0119,-0.0069,-0.0059,0.5836,0.4997,0.8564,0.0503,0.0311,0.0268,0.6187,0.5334,0.8622,0.637,0.9123,0.935,1.4322,1.4679,1.0249,0.0606,15.9801,-0.5418,0.4888,-0.0233,-0.0986,0.6553,0.6834,0.0089,0.0002,0.0147,0.0662,-0.4782,0.0307,0.0005,0.0214,0.1122,-0.4236,0.0287,0.0005,0.0219,0.1057,-0.6019,0.2888,0.309,1.0701,0.6857,0.6707,0.9781,0.4702,0.4498,0.9567,0.642,0.5392,0.8399,0.5687,0.6787,1.1935,0.5905,0.6263,1.0606,0.0002,0.0773,0.7227,0.4391,0.5308,?,?,?,?,?,TASCA_GIACCA_ALTA
0.9691,5.2191,2.2845,13.9706,-1.1544,-3.0709,65.19,8.074,30.0334,-4.4535,9.8594,13.9674,3.7373,17.8247,0.1324,12.4201,37.6958,6.1397,28.4614,0.1005,-0.3156,0.0983,0.078,-0.3115,-0.2472,0.7938,0.2829,0.6113,0.3721,2.1604,1.3151,0.6087,0.0801,0.3737,0.1385,4.6673,1.7294,0.3705,0.3052,-2.752,-2.3528,-9.0163,-7.7086,0.855,1.1775,0.3156,0.2049,0.2681,0.174,0.6493,0.4652,0.7838,0.4909,1.6849,1.0552,0.6263,0.0543,17.36,0.0574,-0.1285,-0.0235,-0.5357,-0.8615,0.8484,0.3516,0.9443,0.9718,5.1579,-0.4255,-1.3356,2.23,1.4933,7.7983,-3.0822,2.3287,8.0466,2.8367,7.998,-0.0547,-0.2633,0.151,-0.5735,0.6507,0.3426,0.5264,0.4235,0.1174,0.2771,0.2615,3.7115,14.1939,1.8941,0.4771,0.2519,0.6614,0.6449,0.975,0.0142,4.4519,0.2529,0.6371,-0.2842,?,?,?,?,?,TASCA_GIACCA_BASSA
1.5662,9.0136,3.0023,16.6464,-0.6115,-1.6668,48.5172,6.9654,32.6871,-5.0621,9.557,16.0842,4.0105,22.2655,0.0359,11.6031,35.55,5.9624,32.0094,0.0997,-0.9397,0.1639,0.135,-0.1744,-0.1437,0.8237,0.431,0.7486,0.5035,1.7368,1.1682,0.6726,0.1858,0.5604,0.2535,3.0164,1.3648,0.4524,0.2314,-7.6182,-1.7819,-32.9181,-7.6998,0.2339,1.9157,0.4473,0.2905,0.2335,0.1517,0.6496,0.5093,0.7476,0.52,1.4681,1.0212,0.6956,0.0517,16.023,-0.2164,-0.1037,0.1787,-0.5552,-0.844,0.8629,0.5299,1.6853,1.2982,9.3311,-0.408,-1.5939,4.1968,2.0486,5.9708,-61.4581,1.7443,6.5874,2.5666,7.794,-0.0067,-0.3324,0.3038,-0.9138,0.6337,0.5058,0.7982,0.4016,0.2558,0.6371,0.4602,52.3337,113.7138,69.3245,0.856,0.0123,1.5628,1.1972,0.7661,0.0127,4.0844,-0.1862,0.5227,-0.7474,?,?,?,?,?,TASCA_GIACCA_BASSA
0.9691,5.2191,2.2845,13.9706,-1.1544,-3.0709,65.19,8.074,30.0334,-4.4535,9.8594,13.9674,3.7373,17.8247,0.1324,12.4201,37.6958,6.1397,28.4614,0.1005,-0.3156,0.0983,0.078,-0.3115,-0.2472,0.7938,0.2829,0.6113,0.3721,2.1604,1.3151,0.6087,0.0801,0.3737,0.1385,4.6673,1.7294,0.3705,0.3052,-2.752,-2.3528,-9.0163,-7.7086,0.855,1.1775,0.3156,0.2049,0.2681,0.174,0.6493,0.4652,0.7838,0.4909,1.6849,1.0552,0.6263,0.0543,17.36,0.0574,-0.1285,-0.0235,-0.5357,-0.8615,0.8484,0.3516,0.9443,0.9718,5.1579,-0.4255,-1.3356,2.23,1.4933,7.7983,-3.0822,2.3287,8.0466,2.8367,7.998,-0.0547,-0.2633,0.151,-0.5735,0.6507,0.3426,0.5264,0.4235,0.1174,0.2771,0.2615,3.7115,14.1939,1.8941,0.4771,0.2519,0.6614,0.6449,0.975,0.0142,4.4519,0.2529,0.6371,-0.2842,?,?,?,?,?,TASCA_GIACCA_BASSA
1.5662,9.0136,3.0023,16.6464,-0.6115,-1.6668,48.5172,6.9654,32.6871,-5.0621,9.557,16.0842,4.0105,22.2655,0.0359,11.6031,35.55,5.9624,32.0094,0.0997,-0.9397,0.1639,0.135,-0.1744,-0.1437,0.8237,0.431,0.7486,0.5035,1.7368,1.1682,0.6726,0.1858,0.5604,0.2535,3.0164,1.3648,0.4524,0.2314,-7.6182,-1.7819,-32.9181,-7.6998,0.2339,1.9157,0.4473,0.2905,0.2335,0.1517,0.6496,0.5093,0.7476,0.52,1.4681,1.0212,0.6956,0.0517,16.023,-0.2164,-0.1037,0.1787,-0.5552,-0.844,0.8629,0.5299,1.6853,1.2982,9.3311,-0.408,-1.5939,4.1968,2.0486,5.9708,-61.4581,1.7443,6.5874,2.5666,7.794,-0.0067,-0.3324,0.3038,-0.9138,0.6337,0.5058,0.7982,0.4016,0.2558,0.6371,0.4602,52.3337,113.7138,69.3245,0.856,0.0123,1.5628,1.1972,0.7661,0.0127,4.0844,-0.1862,0.5227,-0.7474,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.2972,12.3673,3.5167,19.8121,-1.4379,-4.232,41.5904,6.4491,25.5691,-2.848,9.5972,22.0555,4.6963,26.5398,-0.2119,12.5597,28.372,5.3265,26.3625,0.0827,0.0702,-0.031,-0.0237,-0.441,-0.337,0.7641,0.5453,0.7488,0.6602,1.3732,1.2107,0.8817,0.2974,0.5607,0.4359,1.8857,1.4659,0.7774,0.6175,2.5184,-4.9143,4.0784,-7.9585,-1.9514,1.223,0.3711,0.2828,0.3034,0.2312,0.762,0.7748,0.7465,0.7515,0.9634,0.9699,1.0067,0.0533,18.4637,-0.0079,0.6997,0.3333,-0.2489,-0.6722,0.7214,0.3917,3.07,1.7521,8.4755,-0.5609,-0.9887,6.6702,2.5827,11.5912,-7.1159,0.1611,3.6637,1.9141,8.4509,-0.6431,-0.3961,2.4317,-6.1387,0.6784,0.9154,1.3493,0.4603,0.838,1.8206,0.2997,0.9208,3.0726,3.8019,1.0557,0.2777,0.7312,1.0029,1.3716,0.0055,4.3857,-0.8078,0.4376,-0.6415,?,?,?,?,?,TASCA_GIACCA_BASSA
