@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.1141,0.037,0.1924,1.0032,-0.3329,-0.0944,0.1583,0.3978,2.3954,-0.8113,-0.2428,0.0338,0.184,1.2066,-1.2645,0.4832,0.0766,0.2768,1.2738,0.0587,-1.2097,-0.4701,0.2363,0.3886,-0.1953,-0.5026,0.4838,1.0461,0.6954,2.1626,1.4374,0.6647,0.234,1.0944,0.4835,4.6766,2.0661,0.4418,0.2335,0.3719,-3.1564,1.5925,-13.5167,-8.4879,0.5691,1.4125,0.5562,2.4821,0.9773,0.3938,0.4188,0.8314,0.7875,1.9853,1.8805,0.9472,0.001,0.7159,-0.4953,0.1075,0.6391,-0.3212,-0.3235,0.1344,-0.0188,0.0266,0.1631,0.8844,-0.6662,-0.0235,0.011,0.105,0.6003,-0.5753,0.0875,0.022,0.1484,0.6868,-0.2564,0.7984,-0.2149,-0.2691,1.5535,1.0996,0.7078,2.4134,1.209,0.501,1.613,2.5233,1.5644,1.3929,0.971,0.6971,1.4733,1.2877,0.874,0.0003,0.3227,0.7653,0.5607,0.2678,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1321,2.6703,1.6341,9.3375,-1.4533,-0.344,2.9935,1.7302,7.386,-1.1338,0.0906,2.2002,1.4833,8.9394,-1.4664,2.4251,2.127,1.4584,6.8477,0.0062,0.3841,-1.4585,-0.0545,-3.7972,-0.1419,0.0374,0.9445,1.1016,1.1204,1.1664,1.1863,1.0171,0.892,1.2136,1.2554,1.3605,1.4073,1.0344,1.4094,1.0407,-129.3714,0.7384,-91.7905,-124.3096,1.0996,1.0501,0.5524,0.955,0.5024,0.526,1.2642,1.0445,1.3636,0.8262,1.0786,1.3055,0.0013,3.6748,0.5105,0.3621,-0.2185,-0.0972,-0.0121,-0.1345,0.5353,0.6363,0.7977,3.4447,-0.4012,-0.3767,0.4222,0.6498,2.9523,-2.9289,-0.0273,0.6099,0.7809,3.2866,-1.0156,-1.4209,-19.6249,13.8111,1.2276,1.0214,0.8321,1.5069,1.0433,0.6924,0.4482,0.5956,1.329,3.2716,1.5076,0.4608,1.1668,1.0481,0.8983,0.0023,1.5799,-0.1547,0.1036,0.5194,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.1474,2.0679,1.438,7.1796,-1.4399,-0.2294,1.4465,1.2027,7.0527,-0.9416,0.0308,1.2909,1.1362,9.2382,-1.6883,1.8437,1.4814,1.2171,5.9098,0.0063,0.6425,-4.7795,-0.0799,-7.4386,-0.1244,0.0167,1.1956,1.2657,1.1815,1.0586,0.9882,0.9335,1.4296,1.6019,1.396,1.1205,0.9765,0.8715,1.2388,0.7303,-113.4762,0.5895,-91.603,-155.3849,0.8101,0.8563,0.4948,1.057,0.6108,0.5778,1.018,0.7772,1.2149,0.7634,1.1934,1.5632,0.0009,2.7177,0.2927,0.2538,-0.2471,-0.0118,-0.1821,0.0244,0.4794,0.4003,0.6327,3.4789,-0.3534,-0.4371,0.5596,0.7481,3.7096,-1.6201,-0.1312,0.7651,0.8747,4.4006,-1.4825,-1.0967,-3.655,3.3327,0.8457,0.7233,0.8552,0.7152,0.5231,0.7314,0.396,0.3457,0.8728,1.8156,1.45,0.7987,0.9378,0.7905,0.843,0.0023,1.6643,0.2991,0.2046,0.5884,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.171,4.6564,2.1579,13.2474,-1.3673,-0.4683,3.0468,1.7455,8.794,-1.455,0.1685,2.9309,1.712,16.7269,-0.4073,2.7759,3.2053,1.7903,12.6797,0.0056,0.3651,-1.0144,-0.0616,-2.7783,-0.1687,0.0607,1.2362,1.2604,1.2053,1.0196,0.975,0.9562,1.5283,1.5887,1.4527,1.0396,0.9506,0.9144,1.4681,1.5804,-107.1097,1.0765,-72.96,-67.7729,1.5622,0.4708,0.4389,0.3014,0.2809,0.9321,1.5064,0.792,1.0448,0.5257,0.6935,1.3192,0.0018,4.0445,0.5056,0.1678,-0.3228,0.0148,-0.2332,0.1729,0.4505,0.5372,0.7329,3.8719,-0.5038,-0.4167,0.7806,0.8835,5.2306,-1.78,-0.0608,0.84,0.9165,5.8981,-1.2162,-1.081,-7.4071,6.8521,0.8295,0.7997,0.964,0.6881,0.6395,0.9294,0.3873,0.4008,1.0347,1.3685,0.9675,0.707,0.7402,0.6565,0.8868,0.0021,1.6024,-0.0379,0.1394,0.6796,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.1321,2.6703,1.6341,9.3375,-1.4533,-0.344,2.9935,1.7302,7.386,-1.1338,0.0906,2.2002,1.4833,8.9394,-1.4664,2.4251,2.127,1.4584,6.8477,0.0062,0.3841,-1.4585,-0.0545,-3.7972,-0.1419,0.0374,0.9445,1.1016,1.1204,1.1664,1.1863,1.0171,0.892,1.2136,1.2554,1.3605,1.4073,1.0344,1.4094,1.0407,-129.3714,0.7384,-91.7905,-124.3096,1.0996,1.0501,0.5524,0.955,0.5024,0.526,1.2642,1.0445,1.3636,0.8262,1.0786,1.3055,0.0013,3.6748,0.5105,0.3621,-0.2185,-0.0972,-0.0121,-0.1345,0.5353,0.6363,0.7977,3.4447,-0.4012,-0.3767,0.4222,0.6498,2.9523,-2.9289,-0.0273,0.6099,0.7809,3.2866,-1.0156,-1.4209,-19.6249,13.8111,1.2276,1.0214,0.8321,1.5069,1.0433,0.6924,0.4482,0.5956,1.329,3.2716,1.5076,0.4608,1.1668,1.0481,0.8983,0.0023,1.5799,-0.1547,0.1036,0.5194,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.1474,2.0679,1.438,7.1796,-1.4399,-0.2294,1.4465,1.2027,7.0527,-0.9416,0.0308,1.2909,1.1362,9.2382,-1.6883,1.8437,1.4814,1.2171,5.9098,0.0063,0.6425,-4.7795,-0.0799,-7.4386,-0.1244,0.0167,1.1956,1.2657,1.1815,1.0586,0.9882,0.9335,1.4296,1.6019,1.396,1.1205,0.9765,0.8715,1.2388,0.7303,-113.4762,0.5895,-91.603,-155.3849,0.8101,0.8563,0.4948,1.057,0.6108,0.5778,1.018,0.7772,1.2149,0.7634,1.1934,1.5632,0.0009,2.7177,0.2927,0.2538,-0.2471,-0.0118,-0.1821,0.0244,0.4794,0.4003,0.6327,3.4789,-0.3534,-0.4371,0.5596,0.7481,3.7096,-1.6201,-0.1312,0.7651,0.8747,4.4006,-1.4825,-1.0967,-3.655,3.3327,0.8457,0.7233,0.8552,0.7152,0.5231,0.7314,0.396,0.3457,0.8728,1.8156,1.45,0.7987,0.9378,0.7905,0.843,0.0023,1.6643,0.2991,0.2046,0.5884,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.171,4.6564,2.1579,13.2474,-1.3673,-0.4683,3.0468,1.7455,8.794,-1.455,0.1685,2.9309,1.712,16.7269,-0.4073,2.7759,3.2053,1.7903,12.6797,0.0056,0.3651,-1.0144,-0.0616,-2.7783,-0.1687,0.0607,1.2362,1.2604,1.2053,1.0196,0.975,0.9562,1.5283,1.5887,1.4527,1.0396,0.9506,0.9144,1.4681,1.5804,-107.1097,1.0765,-72.96,-67.7729,1.5622,0.4708,0.4389,0.3014,0.2809,0.9321,1.5064,0.792,1.0448,0.5257,0.6935,1.3192,0.0018,4.0445,0.5056,0.1678,-0.3228,0.0148,-0.2332,0.1729,0.4505,0.5372,0.7329,3.8719,-0.5038,-0.4167,0.7806,0.8835,5.2306,-1.78,-0.0608,0.84,0.9165,5.8981,-1.2162,-1.081,-7.4071,6.8521,0.8295,0.7997,0.964,0.6881,0.6395,0.9294,0.3873,0.4008,1.0347,1.3685,0.9675,0.707,0.7402,0.6565,0.8868,0.0021,1.6024,-0.0379,0.1394,0.6796,0,0,0,0,0,TASCA_GIACCA_ALTA
0.666,4.3732,2.0912,14.8326,-0.3884,-0.4568,2.4009,1.5495,8.7736,-0.6747,0.2639,5.3672,2.3167,16.1358,-1.5561,3.1758,2.7774,1.6665,13.4757,0.0024,-1.4579,2.5234,0.2097,-1.7309,-0.1438,0.0831,1.3496,0.9027,1.2548,0.6688,0.9298,1.3901,1.8215,0.8148,1.5746,0.4473,0.8645,1.9325,1.174,0.4225,-125.5947,0.3598,-106.9796,-297.3003,2.0391,1.6923,0.7908,0.8299,0.3878,0.4673,1.6906,0.9192,1.1007,0.5437,0.6511,1.1974,0.003,4.8662,-0.0221,-0.4164,0.4111,0.3102,0.1749,-0.0893,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.6123,3.3818,1.839,10.104,-0.5156,-0.2253,1.9849,1.4089,8.3355,-0.7874,0.5102,5.1111,2.2608,19.8921,-1.7568,2.8855,2.8377,1.6846,12.6095,0.0207,-2.7184,1.2,0.2122,-0.4415,-0.0781,0.1768,1.3053,0.8134,1.0917,0.6232,0.8363,1.3421,1.7038,0.6617,1.1917,0.3884,0.6995,1.8011,0.9361,0.2711,-12.8878,0.2897,-13.7681,-47.5314,1.4296,0.9239,0.5178,0.6463,0.3622,0.5604,1.2122,0.5079,0.8013,0.419,0.661,1.5775,0.0028,4.2133,0.1037,-0.0045,0.4501,0.1327,0.0024,0.0523,0.3859,1.3651,1.1684,5.8511,-0.808,0.2484,0.8746,0.9352,5.2092,-0.7048,0.3708,1.2248,1.1067,6.5315,-0.3499,1.5538,1.0409,0.6699,1.2493,1.0557,0.845,1.5608,1.1145,0.7141,1.2142,1.5443,1.2719,1.0591,0.6689,0.6315,1.1232,0.8958,0.7975,0.002,2.4558,-0.2087,0.5515,-0.1834,0,0,0,0,0,TASCA_GIACCA_ALTA
0.0336,0.0081,0.09,0.4977,-0.7794,-0.0229,0.006,0.0773,0.3847,-1.252,-0.1136,0.005,0.0709,0.3723,-2.836,0.1733,0.0036,0.0602,0.2808,0.1215,-1.466,-0.2962,0.1941,0.2021,-0.1324,-0.6552,1.1639,1.2688,1.4946,1.0901,1.2841,1.178,1.3548,1.6098,2.2338,1.1883,1.6488,1.3876,1.0192,0.792,-5.6109,0.7771,-5.5052,-7.0844,1.6372,2.8818,0.875,1.7602,0.5344,0.3036,1.2936,1.3368,1.7724,1.0334,1.3701,1.3259,0.0004,0.2609,-0.3246,-0.023,0.2607,-0.3481,0.0091,-0.5933,-0.0007,0.0002,0.0158,0.0876,-0.7848,0.0232,0.0003,0.0185,0.1111,-0.4909,0.0034,0.0008,0.0283,0.1324,-0.6802,-0.0302,-0.2063,6.8396,0.8502,0.5563,0.6544,0.7228,0.3095,0.4282,1.053,0.7183,0.6821,0.6586,0.6225,0.9452,0.7885,0.6613,0.8387,0.0001,0.0607,0.4866,0.5184,0.3009,0,0,0,0,0,TASCA_GIACCA_ALTA
0.0087,0.0223,0.1494,0.8441,-1.001,-0.0207,0.0133,0.1151,0.6376,-0.8293,-0.109,0.0159,0.1262,0.7285,-2.923,0.2258,0.0129,0.1135,0.6127,0.0637,-0.4231,-0.0802,0.0387,0.1895,-0.0915,-0.4827,1.2978,1.184,1.3158,0.9123,1.0139,1.1113,1.6843,1.4019,1.7314,0.8323,1.0279,1.235,1.4609,0.7779,-10.1261,0.5325,-6.9315,-13.017,1.2103,2.2715,0.6446,1.8768,0.5326,0.2838,1.3239,1.1587,1.3777,0.8752,1.0406,1.1891,0.0004,0.3435,0.0134,-0.1531,0.0641,-0.5751,0.4031,-0.6439,-0.0929,0.0156,0.1247,0.5608,-8.5554,-0.0168,0.008,0.0895,0.4112,-2.6063,-0.0311,0.0056,0.0747,0.3696,-2.6117,5.5417,2.992,0.5399,1.3942,1.6703,1.1981,1.9437,2.7899,1.4354,1.6894,1.8787,1.1121,0.5147,0.5735,1.1144,1.3636,1.5173,1.1127,0.0004,0.2182,0.6539,0.6863,0.8626,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.0371,2.5865,1.6083,8.4027,-1.0383,-0.2462,4.5034,2.1221,11.7009,-1.0863,-0.0685,0.8506,0.9223,6.7263,-0.8804,2.14,3.4276,1.8514,6.7434,0.0094,0.1507,0.542,-0.0173,3.5956,-0.1151,-0.032,0.7579,1.7438,0.8687,2.301,1.1462,0.4982,0.5743,3.0408,0.7546,5.2944,1.3139,0.2482,0.7026,1.3591,-66.9899,1.9345,-95.3494,-49.2886,0.735,1.1525,0.6056,1.568,0.8239,0.5255,0.7181,1.2492,1.2461,1.7396,1.7352,0.9975,0.0009,3.148,0.1445,0.2979,-0.2029,-0.129,0.0621,-0.1238,0.318,0.6992,0.8362,4.1165,-0.124,0.5599,1.0306,1.0152,3.9168,-0.1329,-0.9122,2.45,1.5652,5.7401,-28.2383,0.5679,-0.3486,-0.6138,0.8237,0.5342,0.6486,0.6785,0.2854,0.4207,0.9879,0.0819,0.0829,1.0594,18.6558,17.6102,1.051,0.7172,0.6824,0.0039,1.9074,0.4966,-0.8272,-0.7039,2.8982,0.0914,0.3023,1,0.6667,TASCA_GIACCA_BASSA
