@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.0424,1.4043,1.185,6.1152,-0.8777,0.0458,0.6991,0.8361,3.275,-0.5659,0.218,0.3625,0.6021,2.3125,-0.2287,1.3013,0.824,0.9077,3.4814,0.0658,-0.9253,-0.1945,-0.0326,0.2102,0.0352,0.1675,1.4173,1.9682,1.3055,1.3887,0.9211,0.6633,2.0087,3.8736,1.7042,1.9284,0.8484,0.44,2.4152,6.6404,-11.6581,2.7494,-4.8269,-1.7556,1.5572,1.7305,0.8739,1.1113,0.5612,0.505,1.8673,2.6444,1.7565,1.4162,0.9407,0.6642,0.0012,1.9326,-0.1082,-0.3478,-0.194,0.7647,0.6766,0.578,-22.4062,1.4462,1.2026,24.1791,?,-38.7834,0.5837,0.764,39.5996,?,6.3518,4.8638,2.2054,8.5205,0.3139,0.5777,-3.5275,-6.1059,1.5741,0.5453,0.3464,2.4778,0.2973,0.12,0.6106,-6.202,-10.1573,1,0,0,0.6106,2.8378,4.6476,0.2432,67.5415,-0.4575,0.4425,0.5487,?,?,?,?,?,DIETRO_PANTALONI
-0.4006,5.2837,2.2986,19.7487,-5.1502,1.0073,35.3703,5.9473,37.4833,-0.1309,-0.2108,4.5727,2.1384,11.643,-1.1533,4.4675,26.4875,5.1466,36.2413,0.0256,-0.3977,1.9004,-0.0897,-4.7792,0.2255,-0.0472,0.3865,1.0749,0.4466,2.7812,1.1556,0.4155,0.1494,1.1555,0.1995,7.7351,1.3354,0.1726,3.8116,2.6519,-17.3856,0.6958,-4.5612,-6.5558,0.0969,0.5939,0.0863,6.13,0.8912,0.1454,0.5269,1.6962,0.5449,3.2194,1.0343,0.3213,0.0057,6.2443,-0.6025,0.4473,-0.6666,-0.2754,0.8945,-0.2949,-7.6276,4.6762,2.1624,12.2986,?,-54.2612,3.4995,1.8707,57.5394,?,-101.0827,6.1354,2.477,105.7785,?,0.1406,0.0755,0.5368,1.1559,0.873,0.7552,1.3362,0.7622,0.5704,0.2137,0.1163,0.544,1,1,1,0.2137,0.1163,0.544,0.5927,162.9715,-0.7222,0.3301,-0.8425,?,?,?,?,?,TASCA_GIACCA_ALTA
0.9676,10.3714,3.2205,16.3368,-0.9259,1.0562,7.377,2.7161,12.4611,-0.4449,-1.2252,22.2139,4.7132,27.7086,-1.6768,6.0448,6.9752,2.6411,16.3388,0.0805,0.9161,-0.7898,0.1601,-0.8621,0.1747,-0.2027,1.1857,0.6833,1.2194,0.5763,1.0284,1.7846,1.4059,0.4669,1.4869,0.3321,1.0576,3.1847,2.0472,0.4525,-5.4875,0.221,-2.6805,-12.127,0.9835,0.8195,0.4773,0.8332,0.4853,0.5825,1.311,0.5896,0.9999,0.4497,0.7627,1.6959,0.0094,8.8286,0.5026,0.5382,0.2377,0.3846,0.3171,0.1594,-2.3169,102.3622,10.1174,25.7385,-1.2001,-27.6754,52.9489,7.2766,39.0594,?,-113.7821,0.4927,0.7019,115.1993,?,0.0837,0.0204,0.2432,1.3904,14.4138,10.3666,1.9332,207.7573,107.4667,0.3594,0.1219,0.3391,0,0,1,0.659,0.2234,0.3391,0.5856,151.0424,0.965,-0.1827,-0.3475,?,?,?,?,?,TASCA_GIACCA_ALTA
0.8535,8.1631,2.8571,13.4729,-1.0742,1.0325,8.2905,2.8793,10.819,-0.6319,-1.2645,8.5364,2.9217,13.7238,-1.1234,5.0632,2.7474,1.6575,7.6992,0.1547,0.8266,-0.6749,0.1686,-0.8165,0.2039,-0.2498,0.9923,0.9779,1.7237,0.9855,1.7371,1.7627,0.9846,0.9563,2.9712,0.9712,3.0176,3.1071,1.6655,0.961,-4.9536,0.577,-2.9742,-5.1548,0.9798,1.005,0.7132,1.0258,0.7279,0.7096,1.2453,0.9817,1.7499,0.7883,1.4052,1.7825,0.0094,7.5658,0.0442,0.2729,0.2376,-0.2695,0.2116,0.1328,-11.8134,89.9156,9.4824,32.1579,-2.6218,-27.4266,14.5459,3.8139,37.7396,?,-109.6535,2.2924,1.5141,111.8393,?,0.4307,0.1077,0.2501,2.4863,6.2629,2.519,6.1815,39.2234,6.3453,0.6168,0.2081,0.3374,0,0,1,0.8521,0.2875,0.3374,0.5798,150.5659,0.3284,-0.8912,-0.4165,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.4006,5.2837,2.2986,19.7487,-5.1502,1.0073,35.3703,5.9473,37.4833,-0.1309,-0.2108,4.5727,2.1384,11.643,-1.1533,4.4675,26.4875,5.1466,36.2413,0.0256,-0.3977,1.9004,-0.0897,-4.7792,0.2255,-0.0472,0.3865,1.0749,0.4466,2.7812,1.1556,0.4155,0.1494,1.1555,0.1995,7.7351,1.3354,0.1726,3.8116,2.6519,-17.3856,0.6958,-4.5612,-6.5558,0.0969,0.5939,0.0863,6.13,0.8912,0.1454,0.5269,1.6962,0.5449,3.2194,1.0343,0.3213,0.0057,6.2443,-0.6025,0.4473,-0.6666,-0.2754,0.8945,-0.2949,-7.6276,4.6762,2.1624,12.2986,?,-54.2612,3.4995,1.8707,57.5394,?,-101.0827,6.1354,2.477,105.7785,?,0.1406,0.0755,0.5368,1.1559,0.873,0.7552,1.3362,0.7622,0.5704,0.2137,0.1163,0.544,1,1,1,0.2137,0.1163,0.544,0.5927,162.9715,-0.7222,0.3301,-0.8425,?,?,?,?,?,TASCA_GIACCA_ALTA
0.9676,10.3714,3.2205,16.3368,-0.9259,1.0562,7.377,2.7161,12.4611,-0.4449,-1.2252,22.2139,4.7132,27.7086,-1.6768,6.0448,6.9752,2.6411,16.3388,0.0805,0.9161,-0.7898,0.1601,-0.8621,0.1747,-0.2027,1.1857,0.6833,1.2194,0.5763,1.0284,1.7846,1.4059,0.4669,1.4869,0.3321,1.0576,3.1847,2.0472,0.4525,-5.4875,0.221,-2.6805,-12.127,0.9835,0.8195,0.4773,0.8332,0.4853,0.5825,1.311,0.5896,0.9999,0.4497,0.7627,1.6959,0.0094,8.8286,0.5026,0.5382,0.2377,0.3846,0.3171,0.1594,-2.3169,102.3622,10.1174,25.7385,-1.2001,-27.6754,52.9489,7.2766,39.0594,?,-113.7821,0.4927,0.7019,115.1993,?,0.0837,0.0204,0.2432,1.3904,14.4138,10.3666,1.9332,207.7573,107.4667,0.3594,0.1219,0.3391,0,0,1,0.659,0.2234,0.3391,0.5856,151.0424,0.965,-0.1827,-0.3475,?,?,?,?,?,TASCA_GIACCA_ALTA
0.8535,8.1631,2.8571,13.4729,-1.0742,1.0325,8.2905,2.8793,10.819,-0.6319,-1.2645,8.5364,2.9217,13.7238,-1.1234,5.0632,2.7474,1.6575,7.6992,0.1547,0.8266,-0.6749,0.1686,-0.8165,0.2039,-0.2498,0.9923,0.9779,1.7237,0.9855,1.7371,1.7627,0.9846,0.9563,2.9712,0.9712,3.0176,3.1071,1.6655,0.961,-4.9536,0.577,-2.9742,-5.1548,0.9798,1.005,0.7132,1.0258,0.7279,0.7096,1.2453,0.9817,1.7499,0.7883,1.4052,1.7825,0.0094,7.5658,0.0442,0.2729,0.2376,-0.2695,0.2116,0.1328,-11.8134,89.9156,9.4824,32.1579,-2.6218,-27.4266,14.5459,3.8139,37.7396,?,-109.6535,2.2924,1.5141,111.8393,?,0.4307,0.1077,0.2501,2.4863,6.2629,2.519,6.1815,39.2234,6.3453,0.6168,0.2081,0.3374,0,0,1,0.8521,0.2875,0.3374,0.5798,150.5659,0.3284,-0.8912,-0.4165,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.4496,8.0249,2.8328,14.1835,-2.6043,0.7669,5.3278,2.3082,10.1205,-0.7728,-1.881,7.171,2.6779,13.9114,-3.8258,4.5134,6.381,2.5261,12.2262,0.036,-1.8903,0.7706,-0.3212,-0.4077,0.1699,-0.4168,1.2273,1.0579,1.1214,0.862,0.9138,1.0601,1.5063,1.1191,1.2576,0.743,0.8349,1.1238,2.323,0.9292,-22.4467,0.4,-9.663,-24.1558,0.6893,1.3651,0.3103,1.9803,0.4501,0.2273,1.4015,1.0196,1.1601,0.7275,0.8278,1.1378,0.0132,6.7843,0.2006,0.6197,-0.5669,-0.2348,0.4501,-0.7857,10.9063,12.1512,3.4859,10.0815,0.4063,-31.5403,1.6281,1.276,34.259,?,-8.1602,236.8241,15.3891,46.3791,-0.7608,-0.3458,-1.3365,3.8651,2.7319,0.2265,0.0829,7.4634,0.0513,0.0069,-0.2014,-0.3442,1.7096,0,0.6447,0,0.2943,0.2174,0.7387,0.1818,59.0052,-0.47,0.8511,-0.1058,?,?,?,?,?,TASCA_GIACCA_ALTA
-2.1135,5.9025,2.4295,12.8296,-6.5214,-1.3108,7.3964,2.7196,10.9608,-2.0237,-2.7743,5.2765,2.2971,13.4039,-2.9918,5.2706,4.678,2.1629,13.9642,0.071,1.6123,0.7618,-0.401,0.4725,-0.2487,-0.5264,0.8933,1.0577,1.1233,1.184,1.2574,1.062,0.798,1.1186,1.2618,1.4018,1.5811,1.1279,1.5164,1.1073,-10.4154,0.7302,-6.8686,-9.4062,0.4706,0.508,0.1135,1.0795,0.2411,0.2234,1.1705,0.9571,0.9187,0.8177,0.7849,0.9599,0.0198,7.8397,-0.4158,0.4229,-0.6975,-0.2516,-0.084,-0.5016,24.3807,151.3869,12.3039,46.199,-0.2126,-12.5247,51.7541,7.194,28.1982,-1.9375,-18.1867,94.5861,9.7255,34.9792,?,-1.9466,-1.3406,0.6887,1.7103,1.2651,0.7397,2.9251,1.6005,0.5472,0.4355,0.2315,0.5317,3.969,0,0,1.6384,1.3208,0.8061,0.175,56.5479,0.0881,0.9562,0.3432,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0129,1.3343,1.1551,6.2807,-0.4691,-0.0406,0.5857,0.7653,2.9639,-0.5925,0.343,0.2982,0.546,2.1443,-0.4086,1.2888,0.6766,0.8226,4.2107,0.0184,-0.318,0.0376,0.01,-0.1183,-0.0315,0.2661,1.5093,2.1154,1.4043,1.4016,0.9304,0.6638,2.2781,4.4751,1.9721,1.9644,0.8657,0.4407,1.8187,3.2242,-25.3993,1.7729,-13.966,-7.8777,2.297,2.8084,0.9966,1.2226,0.4339,0.3549,2.119,2.929,1.4916,1.3822,0.7039,0.5092,0.002,1.9495,-0.3296,-0.6227,0.2288,0.3563,0.4449,0.2779,-31.4254,2.891,1.7003,34.0195,?,-14.5583,3.473,1.8636,18.2999,?,-25.343,10.3761,3.2212,28.7399,?,2.1586,1.24,0.5744,0.9124,0.5278,0.5785,0.8324,0.2786,0.3347,1.859,1.1837,0.6367,1,1,1,1.859,1.1837,0.6367,0.2466,71.3268,-0.9745,-0.8044,0.7726,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0679,0.9088,0.9533,5.1508,-0.5309,-0.008,0.5388,0.734,3.179,-0.7324,0.3006,0.3539,0.5949,2.7785,-0.9484,1.2347,0.3722,0.6101,3.3618,0.0594,8.448,-0.226,-0.055,-0.0268,-0.0065,0.2435,1.2987,1.6024,1.5625,1.2338,1.2031,0.9751,1.6867,2.5677,2.4415,1.5223,1.4475,0.9508,1.329,1.3207,-8.4177,0.9937,-6.3339,-6.3738,1.8336,2.3595,0.9414,1.2868,0.5134,0.399,1.6203,1.8538,1.5322,1.1442,0.9456,0.8265,0.0017,1.8329,0.1519,-0.3425,0.2109,0.1508,0.5031,0.1639,-23.897,2.9743,1.7246,25.8591,?,-35.2802,9.6081,3.0997,41.4597,?,-0.9605,0.7634,0.8737,3.8391,-1.5595,0.6774,24.8793,36.7303,0.5564,1.9739,3.5478,0.3096,3.8963,12.5866,0.6237,11.0548,17.7241,1,0,0,0.6237,6.7357,10.7993,0.2304,60.3295,-0.99,0.8413,-0.82,?,?,?,?,?,TASCA_GIACCA_ALTA
1.7339,7.5144,2.7412,11.0881,-0.2192,-2.3019,16.7021,4.0868,15.4535,-4.2187,-0.4921,8.8494,2.9748,11.9761,-1.1426,5.4893,11.4805,3.3883,12.8074,0.0468,-0.7533,-3.5232,0.3159,4.6772,-0.4193,-0.0897,0.6708,0.9215,0.809,1.3738,1.2062,0.878,0.4499,0.8491,0.6545,1.8874,1.4548,0.7708,0.1596,0.3121,-3.1695,1.956,-19.8618,-10.1541,3.0713,1.6271,0.6769,0.5298,0.2204,0.416,0.7175,0.9259,0.8658,1.2904,1.2066,0.9351,0.0153,7.9571,-0.3589,0.113,0.6987,0.1555,-0.8089,0.0948,-2.4536,202.7975,14.2407,42.7795,-4.4428,-15.8515,17.5463,4.1888,23.8785,-27.4527,-114.4698,16.2109,4.0263,117.1188,?,0.1548,0.0214,0.1385,3.3997,3.5369,1.0404,11.5578,12.5099,1.0824,1.5157,0.2982,0.1967,9.3655,0,0,1.7916,0.3653,0.2039,0.6052,141.0659,-0.1297,-0.8929,0.5282,?,?,?,?,?,TASCA_GIACCA_BASSA
2.1287,8.2859,2.8785,13.5425,-0.4965,-1.9921,11.8185,3.4378,13.204,-2.7482,-0.1067,8.8918,2.9819,14.0741,-1.1646,5.3313,9.0842,3.014,10.1963,0.1035,-1.0686,-19.9485,0.3993,18.6687,-0.3737,-0.02,0.8373,0.9653,0.955,1.1529,1.1406,0.9894,0.7011,0.9319,0.9121,1.3291,1.301,0.9788,0.4641,0.5934,-3.8169,1.2785,-8.2241,-6.4325,2.5688,1.3918,0.7957,0.5418,0.3097,0.5717,1.0256,0.9622,1.3282,0.9382,1.295,1.3803,0.0154,7.9641,-0.2838,-0.1539,0.6316,-0.2824,-0.7118,0.1309,-21.7809,92.0588,9.5947,38.7589,?,-19.929,131.1862,11.4537,41.3376,-2.5887,-102.5796,67.4602,8.2134,110.3394,?,1.0929,0.2123,0.1943,0.8377,1.1682,1.3945,0.7017,1.3646,1.9446,1.2998,0.3513,0.2702,0,1,0,0.9376,0.3513,0.3746,0.5618,146.076,-0.2918,-0.8913,0.6825,?,?,?,?,?,TASCA_GIACCA_BASSA
1.7339,7.5144,2.7412,11.0881,-0.2192,-2.3019,16.7021,4.0868,15.4535,-4.2187,-0.4921,8.8494,2.9748,11.9761,-1.1426,5.4893,11.4805,3.3883,12.8074,0.0468,-0.7533,-3.5232,0.3159,4.6772,-0.4193,-0.0897,0.6708,0.9215,0.809,1.3738,1.2062,0.878,0.4499,0.8491,0.6545,1.8874,1.4548,0.7708,0.1596,0.3121,-3.1695,1.956,-19.8618,-10.1541,3.0713,1.6271,0.6769,0.5298,0.2204,0.416,0.7175,0.9259,0.8658,1.2904,1.2066,0.9351,0.0153,7.9571,-0.3589,0.113,0.6987,0.1555,-0.8089,0.0948,-2.4536,202.7975,14.2407,42.7795,-4.4428,-15.8515,17.5463,4.1888,23.8785,-27.4527,-114.4698,16.2109,4.0263,117.1188,?,0.1548,0.0214,0.1385,3.3997,3.5369,1.0404,11.5578,12.5099,1.0824,1.5157,0.2982,0.1967,9.3655,0,0,1.7916,0.3653,0.2039,0.6052,141.0659,-0.1297,-0.8929,0.5282,?,?,?,?,?,TASCA_GIACCA_BASSA
2.1287,8.2859,2.8785,13.5425,-0.4965,-1.9921,11.8185,3.4378,13.204,-2.7482,-0.1067,8.8918,2.9819,14.0741,-1.1646,5.3313,9.0842,3.014,10.1963,0.1035,-1.0686,-19.9485,0.3993,18.6687,-0.3737,-0.02,0.8373,0.9653,0.955,1.1529,1.1406,0.9894,0.7011,0.9319,0.9121,1.3291,1.301,0.9788,0.4641,0.5934,-3.8169,1.2785,-8.2241,-6.4325,2.5688,1.3918,0.7957,0.5418,0.3097,0.5717,1.0256,0.9622,1.3282,0.9382,1.295,1.3803,0.0154,7.9641,-0.2838,-0.1539,0.6316,-0.2824,-0.7118,0.1309,-21.7809,92.0588,9.5947,38.7589,?,-19.929,131.1862,11.4537,41.3376,-2.5887,-102.5796,67.4602,8.2134,110.3394,?,1.0929,0.2123,0.1943,0.8377,1.1682,1.3945,0.7017,1.3646,1.9446,1.2998,0.3513,0.2702,0,1,0,0.9376,0.3513,0.3746,0.5618,146.076,-0.2918,-0.8913,0.6825,?,?,?,?,?,TASCA_GIACCA_BASSA
-2.1596,21.5278,4.6398,28.5693,-4.2546,0.5047,9.2178,3.0361,14.3907,-0.5756,-1.4136,19.6174,4.4292,44.9765,-5.151,4.9682,32.5965,5.7093,44.1432,0.0017,-4.2785,1.5277,-0.4347,-0.3571,0.1016,-0.2845,1.5282,1.0476,0.8127,0.6855,0.5318,0.7758,2.3355,1.0974,0.6604,0.4699,0.2828,0.6018,4.4001,0.6142,-304.6111,0.1396,-69.2278,-495.975,0.5953,0.7436,0.123,1.2491,0.2066,0.1654,1.9853,0.6352,0.6472,0.32,0.326,1.0189,0.0139,7.8061,-0.4128,0.4498,-0.8695,0.1316,0.3262,-0.6569,8.1767,161.5218,12.7091,35.759,-0.1732,-1.3222,20.7065,4.5504,20.0989,-1.1338,-32.7291,67.7884,8.2334,41.0385,?,-6.184,-0.2498,0.0404,2.7929,1.5436,0.5527,7.8005,2.3827,0.3055,0.4944,0.1286,0.2602,3.2359,0,0,1.7792,0.8714,0.4898,0.1786,46.5466,-0.4542,0.9963,-0.4025,?,?,?,?,?,TASCA_GIACCA_BASSA
