@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
1.6671,19.5856,4.4256,22.4679,-0.7094,1.5887,80.7752,8.9875,29.8921,-0.3671,9.3364,28.0744,5.2985,18.8221,0.0503,13.1512,47.9516,6.9247,23.8855,0.1455,1.0493,0.1786,0.1268,0.1702,0.1208,0.7099,0.4924,0.8352,0.6391,1.6962,1.2979,0.7652,0.2425,0.6976,0.4084,2.8772,1.6845,0.5855,1.1615,-9.3484,-2.2928,-8.0483,-1.9739,0.2453,0.6011,0.6632,0.4702,1.1032,0.7822,0.709,0.7516,1.1937,0.9406,1.5881,1.2515,0.788,0.2003,19.883,0.2025,0.5385,0.3689,0.6241,0.8763,0.8439,1.6042,0.4058,0.637,3,0,?,?,?,?,?,GIACCA
0.6215,2.3583,1.5357,5.8854,-0.6643,0.3449,15.3876,3.9227,14.8401,-0.4772,9.7284,2.7167,1.6482,6.3298,0.5112,10.5246,4.8416,2.2004,7.7745,0.4892,1.802,0.0639,0.059,0.0354,0.0328,0.9243,0.3915,0.9317,0.6979,2.38,1.7828,0.7491,0.1533,0.8681,0.4871,5.6642,3.1782,0.5611,0.49,-0.3548,-0.3155,-0.7242,-0.6439,0.8891,0.352,0.2731,0.2323,0.7758,0.66,0.8508,0.3966,0.9298,0.757,2.3445,1.9088,0.8142,0.2032,13.744,0.0377,-0.0653,0.0302,0.4635,0.765,0.8732,2.6875,0.2148,0.4635,1,0.6667,?,?,?,?,?,GIACCA
-1.5843,5.5641,2.3588,7.5317,-2.1223,0.7212,9.2285,3.0379,10.8068,-0.997,9.3963,8.1239,2.8502,9.3754,0.3834,10.3555,6.9996,2.6457,9.1014,0.4128,-2.1968,-0.1686,-0.153,0.0767,0.0696,0.9074,0.7765,0.8276,0.8916,1.0658,1.1482,1.0773,0.6029,0.6849,0.7949,1.136,1.3184,1.1606,0.9489,-0.8782,-0.8001,-0.9256,-0.8432,0.911,0.4458,0.1587,0.1556,0.3559,0.3491,0.9809,0.6969,0.8033,0.8275,1.1527,1.1874,1.0301,0.1991,14.4984,-0.0417,0.4447,0.2763,0.6481,0.6833,0.9732,0,0,0,0,0,?,?,?,?,?,GIACCA
0.6294,12.3726,3.5175,17.9427,-0.1581,0.391,4.4297,2.1047,10.0864,-0.7734,10.5063,7.124,2.6691,12.0236,0.2771,11.1474,10.5929,3.2547,17.0919,0.2253,1.6097,0.0599,0.0565,0.0372,0.0351,0.9425,1.6713,1.3179,1.0807,0.7885,0.6467,0.8201,2.7931,1.7368,1.168,0.6218,0.4182,0.6725,0.557,-0.5316,-0.4928,-0.9544,-0.8848,0.9271,2.7239,0.9315,0.7022,0.342,0.2578,0.7539,1.7789,1.4923,1.0498,0.8389,0.5901,0.7035,0.2194,14.441,0.4557,0.3483,0.6177,0.3671,0.4771,0.9278,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.7732,0.2642,0.514,1.8926,-7.8323,7.7365,0.829,0.9105,3.4131,0.6445,10.1709,3.0968,1.7598,7.0705,0.5109,12.8332,3.3967,1.843,7.2805,0.5796,-0.0999,-0.076,-0.0602,0.7607,0.6029,0.7925,0.5645,0.2921,0.2789,0.5174,0.494,0.9548,0.3187,0.0853,0.0778,0.2677,0.2441,0.9117,-0.2712,-0.2272,-0.1672,0.8377,0.6164,0.7358,0.0223,0.0148,0.0124,0.6641,0.5544,0.8347,0.5545,0.2677,0.26,0.4827,0.4688,0.9712,0.2667,18.6895,0.34,-0.3793,-0.2014,0.7104,0.8353,0.9802,0,0,0,0,0,?,?,?,?,?,GIACCA
0.0055,0.2037,0.4514,1.5931,-1.4561,8.6927,0.6006,0.775,3.0912,0.7073,9.0762,0.8871,0.9418,4.8285,0.6188,12.58,1.3758,1.173,5.6669,0.6567,0.0006,0.0006,0.0004,0.9577,0.691,0.7215,0.5824,0.4793,0.3848,0.8229,0.6607,0.803,0.3392,0.2297,0.1481,0.6771,0.4366,0.6447,-0.1264,-0.1205,-0.0871,0.9529,0.6892,0.7233,0.0614,0.0512,0.0393,0.8337,0.6398,0.7675,0.5154,0.3299,0.2811,0.6402,0.5455,0.8521,0.2618,18.1609,-0.4294,0.025,-0.1862,0.8344,0.9475,0.9667,0,0,0,0,0,?,?,?,?,?,GIACCA
0.0001,0.6773,0.823,3.1464,-0.6897,4.9161,1.0407,1.0201,3.9749,0.4599,8.7118,0.5428,0.7367,2.7147,0.7268,10.0745,0.8271,0.9095,3.0685,0.7385,0,0,0,0.5643,0.488,0.8647,0.8067,1.1171,0.9049,1.3847,1.1217,0.8101,0.6508,1.2479,0.8189,1.9174,1.2582,0.6562,-0.3795,-0.1778,-0.1482,0.4685,0.3904,0.8334,0.253,0.1874,0.1587,0.7405,0.627,0.8468,0.7916,1.159,1.0254,1.4642,1.2954,0.8847,0.2084,14.2818,0.9255,-0.2249,0.4016,0.0995,0.6809,0.7928,0,0,0,0,0,?,?,?,?,?,GIACCA
0.4178,0.2215,0.4707,1.9517,-0.1847,9.7059,2.8142,1.6776,6.4596,0.5129,9.0482,1.8677,1.3666,5.6943,0.5339,13.2883,4.5722,2.1383,8.4683,0.5275,0.043,0.0462,0.0314,1.0727,0.7304,0.6809,0.2806,0.3444,0.2201,1.2275,0.7845,0.6391,0.0787,0.1186,0.0485,1.5068,0.6155,0.4085,-0.0447,-0.0466,-0.0322,1.0428,0.7194,0.6898,0.1242,0.1348,0.0919,1.0855,0.7399,0.6816,0.3021,0.3427,0.2305,1.1344,0.7628,0.6724,0.2709,19.2294,-0.5314,-0.417,-0.4742,0.9882,0.9971,0.9968,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.2264,2.0772,1.4412,5.8337,-0.6402,0.9662,3.3982,1.8434,7.2345,-0.3875,10.1908,6.4219,2.5342,9.3865,0.4009,10.5521,5.3879,2.3212,8.9411,0.4297,-0.2343,-0.0222,-0.0215,0.0948,0.0916,0.9658,0.7818,0.5687,0.6209,0.7274,0.7942,1.0917,0.6113,0.3235,0.3855,0.5292,0.6307,1.1919,1.1269,-0.3625,-0.3381,-0.3217,-0.3,0.9327,0.6822,0.227,0.2269,0.3328,0.3326,0.9995,0.8064,0.6215,0.6525,0.7707,0.8091,1.0498,0.2133,12.826,0.8494,-0.5723,-0.4524,-0.7064,-0.5904,0.979,0.7917,0.1649,0.4061,1,0,?,?,?,?,?,GIACCA
-2.1864,7.4412,2.7278,8.649,-2.2606,0.8821,9.4023,3.0663,13.1858,-0.9968,10.0849,9.2159,3.0358,11.3294,0.2995,11.0532,11.1496,3.3391,11.9804,0.2963,-2.4786,-0.2168,-0.1978,0.0875,0.0798,0.9124,0.8896,0.8986,0.8169,1.0101,0.9183,0.9092,0.7914,0.8074,0.6674,1.0202,0.8433,0.8266,0.911,-1.2377,-1.1887,-1.3586,-1.3048,0.9604,0.4017,0.164,0.1558,0.4083,0.3879,0.95,0.6559,0.7634,0.7219,1.1639,1.1006,0.9457,0.2204,15.7175,-0.0343,-0.4885,-0.6112,0.089,0.1108,0.9799,0,0,0,0,0,?,?,?,?,?,GIACCA
0.1277,0.3801,0.6165,2.2863,-0.6832,7.5185,1.9298,1.3892,4.0912,0.5807,9.5768,3.1029,1.7615,6.6806,0.5295,12.2308,4.08,2.0199,6.1974,0.6169,0.017,0.0133,0.0104,0.7851,0.6147,0.783,0.4438,0.35,0.3052,0.7886,0.6877,0.8721,0.197,0.1225,0.0932,0.6219,0.473,0.7605,-0.1638,-0.1235,-0.093,0.7539,0.5678,0.7531,0.1392,0.0957,0.084,0.6873,0.6032,0.8776,0.5588,0.3422,0.3689,0.6124,0.6601,1.078,0.2537,17.6128,0.9078,0.2771,0.5821,0.5529,0.8127,0.9342,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.3473,0.9943,0.9972,4.1399,-2.785,10.8109,5.4704,2.3389,8.0471,0.4708,11.0263,4.9975,2.2355,8.3418,0.4758,15.4928,10.0104,3.1639,11.5825,0.4736,-0.0321,-0.0315,-0.0224,0.9805,0.6978,0.7117,0.4263,0.4461,0.3152,1.0462,0.7392,0.7066,0.1818,0.199,0.0993,1.0946,0.5465,0.4992,-0.4255,-0.4023,-0.2923,0.9453,0.6868,0.7266,0.0719,0.0687,0.0497,0.9555,0.691,0.7232,0.5145,0.4963,0.3574,0.9647,0.6948,0.7202,0.3286,22.66,-0.4595,-0.0517,-0.2794,0.9095,0.9806,0.973,0,0,0,0,0,?,?,?,?,?,GIACCA
