@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-2.2912,6.0148,2.4525,6.6214,-10.5852,-0.5327,1.7634,1.3279,5.1793,-1.9624,1.2756,8.4042,2.899,8.7533,-0.2642,4.0466,6.9681,2.6397,7.333,0.0773,4.3013,-1.7961,-0.5662,-0.4176,-0.1316,0.3152,1.8469,0.846,0.9291,0.4581,0.5031,1.0982,3.411,0.7157,0.8632,0.2098,0.2531,1.2061,1.7633,3.3068,-9.8532,1.8753,-5.5878,-2.9796,0.3269,0.0825,0.0719,0.2525,0.22,0.8712,1.2784,0.7564,0.903,0.5917,0.7063,1.1937,0.1216,6.0793,-0.0477,-0.6446,-0.8715,-0.5067,-0.3284,0.899,-1.4236,5.2672,2.295,6.8809,-11.6272,2.0251,1.726,1.3138,4.6934,-0.335,7.9211,1.3716,1.1712,3.9785,0.5764,-0.703,-0.1797,0.2557,1.7469,1.9596,1.1218,3.0516,3.8402,1.2584,5.3798,-1.1703,-0.2175,0.155,0.058,0.3743,1.4661,1.7295,1.1797,0.0954,11.9199,0.9799,0.9697,0.9768,?,?,?,?,?,DAVANTI_PANTALONI
0.3113,4.6992,2.1678,11.0186,-1.5326,-0.6917,17.6655,4.203,17.9567,-1.0031,-0.088,28.3377,5.3233,20.244,-0.8384,6.4686,9.4421,3.0728,12.0595,0.1113,-0.45,-3.536,0.0481,7.8579,-0.1069,-0.0136,0.5158,0.4072,0.7055,0.7896,1.3678,1.7324,0.266,0.1658,0.4977,0.6234,1.8709,3.0012,0.7415,0.7222,-4.4137,0.974,-5.9522,-6.1111,0.4853,0.3951,0.3206,0.8141,0.6606,0.8115,0.6136,0.5443,0.9137,0.887,1.489,1.6787,0.0076,9.6103,-0.8066,-0.2969,-0.0684,0.5334,0.0052,0.2636,-2.2048,9.209,3.0346,9.8851,-10.9851,-0.0262,2.8713,1.6945,6.0456,-2.3846,8.6253,4.8963,2.2128,8.8569,0.0948,84.0799,-0.2556,-0.003,1.7909,1.3714,0.7658,3.2073,1.8808,0.5864,2.1271,-9.7673,-4.5917,0.4617,0.0843,0.1826,1.6351,1.1161,0.6826,0.089,12.5191,0.3019,0.9127,0.4788,?,?,?,?,?,DAVANTI_PANTALONI
0.033,4.4408,2.1073,11.0286,-1.4648,-1.4742,8.2798,2.8775,16.1278,-1.0667,-0.0047,3.2042,1.79,8.9098,-0.6845,3.4749,6.0243,2.4544,9.4192,0.0101,-0.0224,-7.0943,0.0095,316.8661,-0.4242,-0.0013,0.7324,1.1773,0.8586,1.6075,1.1724,0.7293,0.5363,1.3859,0.7371,2.5841,1.3744,0.5319,0.7874,1.8103,-68.4268,2.2992,-86.9051,-37.7976,0.5734,0.8459,0.4703,1.4754,0.8202,0.5559,0.6838,1.2378,1.1709,1.8101,1.7122,0.9459,0.0147,5.34,-0.2404,-0.7325,-0.2979,0.6241,-0.3114,0.1145,1.3619,13.4827,3.6719,10.107,-0.5098,7.1018,3.2149,1.793,5.2964,0.4574,3.9292,11.8083,3.4363,8.3071,0.0432,0.1918,0.3466,1.8075,2.0479,1.0686,0.5218,4.1939,1.1418,0.2723,-0.7644,-9.1014,11.907,0.6858,0.771,1.1243,1.9083,1.2167,0.6376,0.0823,14.323,0.3485,-0.7723,-0.8608,?,?,?,?,?,DAVANTI_PANTALONI
0.3608,5.5792,2.362,9.4235,-0.5693,0.1351,6.4447,2.5386,14.463,-1.0018,-0.1846,5.2026,2.2809,12.3789,-1.1993,3.5818,4.5797,2.14,9.9737,0.0541,2.6711,-1.9545,0.1007,-0.7317,0.0377,-0.0515,0.9304,1.0356,1.1037,1.113,1.1863,1.0658,0.8657,1.0724,1.2182,1.2388,1.4072,1.136,0.4723,0.5064,-5.9948,1.0722,-12.6933,-11.838,0.8312,1.0669,0.5695,1.2836,0.6852,0.5338,0.6516,0.7612,0.9448,1.1684,1.4501,1.2412,0.0042,5.6969,0.2731,-0.4209,0.4061,-0.9082,0.0217,-0.0797,-0.2872,0.2661,0.5159,1.9513,-2.0078,-9.4368,0.0769,0.2773,9.8019,?,-2.2714,1.6008,1.2652,4.1795,-18.2293,0.0304,0.1265,4.1546,1.8603,0.4077,0.2192,3.4608,0.1663,0.048,0.1329,0.3288,2.4739,0,2.9848,0,0.1991,0.4669,2.3453,0.0961,12.2278,-0.864,0.8869,-0.9515,?,?,?,?,?,DAVANTI_PANTALONI
-0.7169,5.685,2.3843,14.4403,-1.4056,0.4544,6.1859,2.4871,15.6414,-1.309,-0.172,5.8354,2.4157,13.2519,-1.1939,3.7246,4.5837,2.1409,11.8181,0.0181,-1.5778,4.1669,-0.1925,-2.641,0.122,-0.0462,0.9587,0.987,1.1137,1.0296,1.1617,1.1283,0.919,0.9742,1.2403,1.0601,1.3496,1.2731,0.9515,1.17,-38.7745,1.2296,-40.7496,-33.141,0.8861,0.9938,0.4987,1.1215,0.5628,0.5019,0.9232,1.0897,1.2219,1.1803,1.3235,1.1213,0.0044,5.8563,-0.8393,-0.3019,-0.2623,-0.0947,0.1406,-0.2291,-9.3519,0.1962,0.443,9.8047,?,-1.4104,2.0253,1.4231,5.0843,?,-0.0999,4.4917,2.1194,6.4405,-1.059,6.6308,93.6301,14.1204,0.3113,0.209,0.6715,0.0969,0.0437,0.4509,1.9284,2.9598,1.5348,1,0,0,1.9284,1.5223,0.7894,0.048,12.5737,-0.9648,0.1519,-0.2525,?,?,?,?,?,DAVANTI_PANTALONI
-0.0024,11.0177,3.3193,19.9663,-0.7669,-0.8623,31.3046,5.5951,33.0185,-1.0136,-0.2006,21.4443,4.6308,24.946,-1.1662,6.7296,19.2622,4.3889,20.1027,0.0307,0.0028,0.0122,-0.0004,4.2989,-0.1281,-0.0298,0.5933,0.7168,0.7563,1.2082,1.2748,1.0551,0.352,0.5138,0.572,1.4598,1.6252,1.1133,0.5214,0.6453,-13.6005,1.2376,-26.0848,-21.0772,0.6891,0.9813,0.5449,1.4239,0.7906,0.5552,0.6047,0.8004,0.9932,1.3236,1.6425,1.2409,0.0044,10.4148,-0.7165,-0.1216,-0.0434,-0.413,-0.1863,0.0931,-8.7104,1.4491,1.2038,9.7508,?,-3.5875,4.9575,2.2265,8.7378,?,0.0948,1.0256,1.0127,3.5524,-1.3248,2.428,-91.8695,-37.8378,0.5406,1.1887,2.1986,0.2923,1.4129,4.8338,1.1159,4.8167,4.3164,1,0,0,1.1159,2.7448,2.4597,0.0473,13.1802,-0.9244,-0.8896,0.9174,?,?,?,?,?,DAVANTI_PANTALONI
-0.3581,3.968,1.992,12.4268,-1.3615,-1.4241,6.0807,2.4659,11.8926,-1.2464,0.0824,9.9279,3.1509,19.7315,-0.2404,4.2123,4.3958,2.0966,16.1113,0.0344,0.2514,-4.3472,-0.085,-17.2903,-0.3381,0.0196,0.8078,0.6322,0.9501,0.7826,1.1761,1.5028,0.6526,0.3997,0.9027,0.6125,1.3833,2.2585,1.0858,1.8735,-12.4686,1.7255,-11.4835,-6.6554,0.994,0.3308,0.3154,0.3328,0.3173,0.9533,1.0449,0.6298,0.7713,0.6027,0.7382,1.2247,0.0081,6.6369,0.5864,0.0401,-0.3617,0.6201,-0.2096,0.3266,5.7127,9.0756,3.0126,9.629,-0.0261,2.9474,4.08,2.0199,6.2984,-0.049,5.9106,6.7373,2.5956,7.3614,0.1799,1.9382,0.9665,0.4987,1.4914,1.1606,0.7782,2.2244,1.3471,0.6056,0.8314,-0.1514,-0.1821,1.563,1.0454,0.6689,1.5288,1.308,0.8556,0.048,14.6227,-0.511,-0.8075,-0.0054,?,?,?,?,?,DAVANTI_PANTALONI
0.131,7.091,2.6629,16.7999,-2.2148,-0.7366,63.7068,7.9817,51.6231,-0.3783,-0.4767,16.2456,4.0306,27.0629,-0.3411,6.6344,43.8151,6.6193,39.0159,0.0119,-0.1778,-0.2748,0.0197,1.5451,-0.111,-0.0719,0.3336,0.6607,0.4023,1.9803,1.2058,0.6089,0.1113,0.4365,0.1618,3.9215,1.454,0.3708,0.8168,1.6814,-24.6887,2.0586,-30.2265,-14.6832,0.1395,0.259,0.1324,1.856,0.9485,0.5111,0.3254,0.6208,0.4306,1.9075,1.3231,0.6936,0.0048,9.5359,-0.5006,-0.3809,-0.5823,0.4389,0.6569,0.6122,5.8598,4.0278,2.0069,5.8093,0.3415,6.6449,6.7649,2.6009,8.6452,0.0692,-0.3586,6.7722,2.6024,8.5209,-0.5979,0.8818,-16.3414,-18.5309,0.7716,0.7712,0.9995,0.5954,0.5948,0.9989,4.6875,-0.945,-0.2016,0.9499,1.6544,1.7417,0.672,0.6818,1.0146,0.0479,14.6382,-0.8778,0.7989,-0.9449,?,?,?,?,?,DAVANTI_PANTALONI
0.2845,0.3006,0.5483,1.7892,-0.5369,-0.4596,0.424,0.6511,3.0452,-1.0717,-0.0115,0.3158,0.5619,2.6623,-0.7118,1.1071,0.1071,0.3273,1.5365,0.171,-0.6191,-24.6804,0.257,39.8665,-0.4151,-0.0104,0.8421,0.9758,1.6754,1.1587,1.9895,1.717,0.7091,0.9521,2.807,1.3426,3.9583,2.9482,0.3968,0.5646,-1.9727,1.423,-4.972,-3.494,0.792,0.7485,0.6282,0.9451,0.7931,0.8392,0.5875,0.672,1.1645,1.1438,1.9819,1.7327,0.003,1.6301,0.4262,-0.4129,0.1928,-0.0936,-0.2463,0.0551,7.2615,0.0151,0.123,0.4061,0.946,6.5483,0.0195,0.1398,0.4635,0.9309,-0.7161,0.0123,0.1107,0.8447,?,1.1089,-10.1408,-9.1449,0.88,1.1117,1.2633,0.7745,1.236,1.5959,1.1397,-8.4268,-7.3942,1.1214,0,0,0.8761,0.4807,0.5487,0.0539,14.526,-0.9955,-0.0294,0.1101,?,?,?,?,?,DAVANTI_PANTALONI
0.9044,0.172,0.4148,1.8556,-0.126,-0.9698,0.8213,0.9063,3.2328,-2.9669,-0.1664,0.3887,0.6234,2.8623,-1.2589,1.681,0.3424,0.5851,2.1956,0.1755,-0.9326,-5.4354,0.538,5.8285,-0.5769,-0.099,0.4576,0.6653,0.7089,1.4537,1.5489,1.0655,0.2094,0.4426,0.5025,2.1131,2.3991,1.1353,0.0859,0.1301,-0.4442,1.5157,-5.174,-3.4135,2.0222,1.3006,0.6189,0.6431,0.306,0.4759,0.574,0.6483,0.8452,1.1294,1.4724,1.3037,0.0072,2.5045,-0.3891,0.106,0.5706,0.0599,-0.9147,-0.0678,7.3762,0.0171,0.1307,0.414,0.9458,6.4546,0.0237,0.1539,0.4833,0.9271,0.0193,0.0592,0.2432,0.7724,-0.4394,1.1428,381.8733,334.1588,0.8493,0.5373,0.6327,0.7213,0.2887,0.4003,1.1743,-30.6292,-26.0823,1.1512,14.231,12.362,0.8566,0.536,0.6257,0.053,14.0287,-1.001,0.3018,-0.3237,?,?,?,?,?,DAVANTI_PANTALONI
0.7157,10.4281,3.2293,14.7046,-0.8966,-1.5365,3.1981,1.7883,6.1919,-6.344,0.1305,2.4897,1.5779,6.7334,-0.8974,3.6887,5.3998,2.3238,7.866,0.0343,-0.4658,5.486,0.194,-11.7779,-0.4166,0.0354,1.8058,2.0466,1.3897,1.1334,0.7696,0.679,3.2607,4.1885,1.9312,1.2845,0.5923,0.4611,1.2996,2.1827,-24.892,1.6795,-19.1532,-11.404,9.1957,2.1848,0.9519,0.2376,0.1035,0.4357,2.3748,2.1838,1.8694,0.9196,0.7872,0.856,0.017,5.6017,-0.2365,-0.1447,0.152,0.3694,-0.7318,0.0704,3.5911,5.7133,2.3902,6.452,0.1742,7.7929,0.8232,0.9073,3.2232,0.6464,3.4638,4.075,2.0187,5.651,0.0035,0.4608,1.0368,2.2498,2.6345,1.1841,0.4495,6.9406,1.402,0.202,0.231,67.8731,293.7836,0.8571,1.3778,1.6075,2.0017,1.1417,0.5704,0.0925,14.8478,-0.8541,-0.9331,0.6566,?,?,?,?,?,DIETRO_PANTALONI
0.3318,6.4208,2.5339,13.4444,-0.8344,-1.0799,7.8553,2.8027,14.147,-1.3306,-0.1334,8.5566,2.9252,15.5092,-0.9118,4.3453,5.245,2.2902,10.3948,0.0534,-0.3073,-2.4882,0.0764,8.0971,-0.2485,-0.0307,0.9041,0.8662,1.1064,0.9581,1.2238,1.2773,0.8174,0.7504,1.2242,0.918,1.4977,1.6314,0.7571,0.8267,-10.4349,1.0919,-13.7821,-12.622,1.2074,0.9035,0.6674,0.7483,0.5528,0.7388,0.9503,0.8669,1.2934,0.9122,1.361,1.492,0.0062,6.7093,-0.401,0.2717,-0.0599,0.7094,0.0338,0.0893,5.8334,0.7834,0.8851,3.4914,0.5443,6.0838,1.6555,1.2867,4.8084,0.4522,4.564,1.8751,1.3693,4.5809,0.2242,0.9588,1.2781,1.333,0.6879,0.6464,0.9396,0.4732,0.4178,0.8829,1.0507,3.1504,2.9984,0.8729,1.2975,1.4865,0.7261,0.7622,1.0497,0.0518,16.4812,-0.8622,0.4134,-0.7914,?,?,?,?,?,DIETRO_PANTALONI
0.0656,10.075,3.1741,14.0819,-0.8694,-1.8602,17.7776,4.2164,17.8948,-2.0131,0.5167,14.2296,3.7722,18.7836,-0.574,5.7697,12.5244,3.539,14.6648,0.0257,-0.0353,0.127,0.0114,-3.6002,-0.3224,0.0896,0.7528,0.8414,0.8969,1.1177,1.1914,1.0659,0.5667,0.708,0.8044,1.2493,1.4194,1.1362,0.5478,0.9561,-16.9114,1.7454,-30.8733,-17.6882,1.2684,0.6312,0.5005,0.4977,0.3946,0.7928,0.7869,0.7497,0.9602,0.9527,1.2203,1.2809,0.0103,9.0185,0.2995,0.5245,0.0388,-0.1318,-0.7544,0.4327,3.6347,6.0791,2.4656,6.7903,-0.0034,6.0482,0.4265,0.6531,2.4031,0.6703,5.9456,4.5158,2.125,6.1588,0.2359,0.601,0.6113,1.0172,3.7752,1.1603,0.3073,14.2522,1.3462,0.0945,-0.0047,-0.0122,2.5694,0.9284,0.8396,0.9043,2.8256,1.1025,0.3902,0.0493,15.6298,0.4433,-0.86,-0.773,?,?,?,?,?,DIETRO_PANTALONI
0.6901,1.9483,1.3958,7.02,-0.5331,-0.4857,9.278,3.046,18.0663,-0.5029,-0.1226,12.7959,3.5771,17.6231,-0.6992,4.2718,6.5015,2.5498,14.6734,0.0208,-1.4209,-5.629,0.1616,3.9615,-0.1137,-0.0287,0.4582,0.3902,0.5474,0.8515,1.1946,1.4029,0.21,0.1523,0.2997,0.7251,1.4271,1.9682,0.4038,0.3366,-7.8239,0.8337,-19.377,-23.2429,0.3809,0.4415,0.3056,1.159,0.8022,0.6921,0.3886,0.3983,0.4784,1.0251,1.2312,1.201,0.0046,6.3342,-0.2744,0.3663,0.1244,0.5262,0.3855,0.2871,3.5107,4.2876,2.0706,8.3609,-0.095,2.3145,2.3883,1.5454,5.5513,0.042,8.373,1.5955,1.2631,5.0703,0.4502,1.5168,0.4193,0.2764,1.3399,1.6393,1.2235,1.7952,2.6873,1.4969,-2.9778,-0.1747,0.0587,1.3177,0.828,0.6284,1.5061,1.649,1.0949,0.0504,14.279,-0.1689,-0.677,-0.5593,?,?,?,?,?,DIETRO_PANTALONI
0.194,0.6495,0.8059,4.2272,-0.8184,-0.0019,0.6894,0.8303,3.1164,-0.7276,-0.1109,0.6817,0.8257,3.8049,-0.5094,1.3011,0.3776,0.6145,2.9628,0.0478,-104.1345,-1.7497,0.1491,0.0168,-0.0014,-0.0852,0.9706,0.9761,1.3114,1.0056,1.3511,1.3436,0.9421,0.9527,1.7199,1.0113,1.8255,1.8052,1.4496,1.4817,-12.7919,1.0221,-8.8245,-8.6336,1.2887,0.9222,0.7471,0.7156,0.5797,0.8102,1.3564,1.111,1.4267,0.819,1.0518,1.2842,0.0012,2.023,0.4348,-0.1095,0.2455,0.7244,0.4235,0.3172,8.3507,0.0017,0.0407,0.1791,0.9788,5.1297,0.0054,0.0736,0.3205,0.9392,0.0868,0.1083,0.3291,0.9617,-0.5629,1.6279,96.1538,59.0661,0.5532,0.1237,0.2235,0.306,0.0153,0.05,1.67,-23.868,-14.2918,1.6025,13.7266,8.5659,0.5587,0.1862,0.3333,0.0505,13.7534,-0.9925,0.2144,-0.3341,?,?,?,?,?,DIETRO_PANTALONI
-0.1545,0.4848,0.6963,2.3887,-0.5845,-0.2128,0.4452,0.6672,2.6035,-0.8922,0.1035,0.425,0.6519,2.8332,-0.3566,1.1102,0.2024,0.4499,2.0464,0.1704,0.726,-1.4925,-0.1392,-2.0558,-0.1917,0.0933,1.0436,1.068,1.5476,1.0234,1.483,1.4491,1.0891,1.1407,2.3952,1.0474,2.1993,2.0999,0.7178,1.1832,-2.0969,1.6483,-2.9212,-1.7723,1.0956,0.7218,0.6112,0.6588,0.5578,0.8467,0.9175,0.8431,1.1673,0.9189,1.2723,1.3845,0.0015,1.6854,0.5894,-0.2421,0.1752,0.5333,0.4434,0.5861,8.7298,0.0099,0.0995,0.2773,0.9688,4.4554,0.0369,0.1922,0.5462,0.8831,-0.2005,0.023,0.1516,0.6042,-5.9064,1.9594,-43.5396,-22.2212,0.5178,0.6564,1.2678,0.2681,0.4309,1.6073,2.0875,-16.6756,-7.9883,1.9029,101.663,53.4255,0.5078,0.459,0.9039,0.0505,13.3964,-0.9981,0.7387,-0.7183,?,?,?,?,?,DIETRO_PANTALONI
0.5206,0.2038,0.4515,1.9309,-0.0885,0.1129,0.6991,0.8361,3.5715,-0.3143,-0.0687,0.9487,0.974,4.9881,-0.4611,1.1676,0.7768,0.8814,4.233,0.0282,4.6129,-7.5764,0.4459,-1.6424,0.0967,-0.0589,0.5399,0.4635,0.5122,0.8584,0.9487,1.1051,0.2915,0.2148,0.2624,0.7369,0.8999,1.2213,0.1838,0.0997,-1.2797,0.5426,-6.9631,-12.8335,0.6528,0.5196,0.4073,0.796,0.6239,0.7838,0.5406,0.3871,0.4561,0.716,0.8437,1.1784,0.0029,1.8191,0.3699,-0.0279,0.4471,0.7494,0.8178,0.6223,8.4556,0.0072,0.0847,0.2872,0.9666,4.9566,0.0205,0.1431,0.485,0.9067,-0.1509,0.0548,0.2342,0.7804,-1.4967,1.7059,-56.0293,-32.844,0.592,0.3617,0.6111,0.3504,0.1308,0.3734,1.7627,-17.7622,-10.0766,1.6535,27.5041,16.6337,0.5921,0.368,0.6215,0.0527,13.6671,-0.9978,0.6271,-0.6153,?,?,?,?,?,DIETRO_PANTALONI
