@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.0139,1.8954,1.3767,8.6331,-1.6029,-0.1693,7.3437,2.7099,12.8403,-0.6074,-0.107,2.4861,1.5767,7.2525,-1.5827,2.9029,3.3387,1.8272,8.4135,0.0108,-0.0822,-0.1301,0.0048,1.5824,-0.0583,-0.0369,0.508,0.8732,0.7535,1.7187,1.4831,0.8629,0.2581,0.7624,0.5677,2.954,2.1996,0.7446,1.0956,1.1962,-58.0228,1.0918,-52.9577,-48.5062,0.4152,1.1811,0.39,2.8446,0.9392,0.3302,0.6723,1.1904,1.0261,1.7705,1.5262,0.862,0.0014,4.235,-0.0433,0.3738,-0.2641,0.6307,0.1281,-0.0268,0.3852,0.0171,0.1306,0.3823,0.4167,0.0045,0.0053,0.0728,0.2162,-1.9924,0.2042,0.0062,0.0787,0.2382,0.1207,86.4208,1.8867,0.0218,1.7937,1.6608,0.9259,3.2173,2.7583,0.8573,-1.8973,8.3472,-4.3995,9.0721,2.4189,0.2666,1.7684,1.6047,0.9074,0.003,0.6567,-0.9773,-0.9236,0.9207,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0456,1.753,1.324,7.3405,-1.4766,-0.0276,3.3423,1.8282,9.6946,-0.9039,-0.0986,1.48,1.2166,5.8085,-1.3959,2.1121,2.1269,1.4584,5.6109,0.0063,1.6526,0.4622,-0.0216,0.2797,-0.0131,-0.0467,0.7242,1.0883,0.9079,1.5028,1.2536,0.8342,0.5245,1.1845,0.8242,2.2583,1.5714,0.6958,0.9509,1.2932,-123.776,1.36,-130.1659,-95.7097,0.5821,1.2226,0.5249,2.1004,0.9018,0.4294,0.7572,1.2638,1.3083,1.669,1.7278,1.0352,0.0008,3.1618,-0.1061,0.3036,-0.1945,0.5304,-0.0961,-0.1217,0.4291,0.0165,0.1284,0.3821,0.4366,-0.0254,0.008,0.0892,0.2224,-1.671,0.2177,0.0084,0.0916,0.2906,0.0393,-16.9106,1.9711,-0.1166,1.4395,1.4008,0.9731,2.0721,1.9623,0.947,-2.1282,24.9383,-11.7181,8.1447,2.242,0.2753,1.7178,1.3147,0.7653,0.0033,0.7318,-0.9348,-0.8735,0.883,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0098,3.6566,1.9122,14.0879,-1.0572,-0.3897,8.1291,2.8511,20.009,-2.9866,-0.2397,2.9961,1.7309,8.3818,-1.0526,3.2442,4.4663,2.1134,15.2402,0.0049,-0.0252,-0.0409,0.003,1.6256,-0.1201,-0.0739,0.6707,1.1048,0.9048,1.6472,1.3491,0.819,0.4498,1.2205,0.8187,2.7133,1.8201,0.6708,0.483,1.6844,-96.3979,3.4874,-199.5862,-57.2305,1.3644,1.677,0.4471,1.2291,0.3277,0.2666,0.7041,1.6808,0.9244,2.3872,1.3129,0.55,0.0032,4.7879,0.1027,0.4445,-0.2982,0.4786,-0.303,-0.2217,0.413,0.012,0.1097,0.3342,0.4928,0.0258,0.0057,0.0753,0.2074,-1.2959,0.2425,0.0068,0.0822,0.2768,0.0703,15.9976,1.7036,0.1065,1.4559,1.3336,0.916,2.1195,1.7784,0.8391,-2.7741,15.5134,-5.5923,7.2951,2.2134,0.3034,1.6116,1.2075,0.7493,0.0033,0.7285,-0.9844,-0.9158,0.9202,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0139,1.8954,1.3767,8.6331,-1.6029,-0.1693,7.3437,2.7099,12.8403,-0.6074,-0.107,2.4861,1.5767,7.2525,-1.5827,2.9029,3.3387,1.8272,8.4135,0.0108,-0.0822,-0.1301,0.0048,1.5824,-0.0583,-0.0369,0.508,0.8732,0.7535,1.7187,1.4831,0.8629,0.2581,0.7624,0.5677,2.954,2.1996,0.7446,1.0956,1.1962,-58.0228,1.0918,-52.9577,-48.5062,0.4152,1.1811,0.39,2.8446,0.9392,0.3302,0.6723,1.1904,1.0261,1.7705,1.5262,0.862,0.0014,4.235,-0.0433,0.3738,-0.2641,0.6307,0.1281,-0.0268,0.3852,0.0171,0.1306,0.3823,0.4167,0.0045,0.0053,0.0728,0.2162,-1.9924,0.2042,0.0062,0.0787,0.2382,0.1207,86.4208,1.8867,0.0218,1.7937,1.6608,0.9259,3.2173,2.7583,0.8573,-1.8973,8.3472,-4.3995,9.0721,2.4189,0.2666,1.7684,1.6047,0.9074,0.003,0.6567,-0.9773,-0.9236,0.9207,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0456,1.753,1.324,7.3405,-1.4766,-0.0276,3.3423,1.8282,9.6946,-0.9039,-0.0986,1.48,1.2166,5.8085,-1.3959,2.1121,2.1269,1.4584,5.6109,0.0063,1.6526,0.4622,-0.0216,0.2797,-0.0131,-0.0467,0.7242,1.0883,0.9079,1.5028,1.2536,0.8342,0.5245,1.1845,0.8242,2.2583,1.5714,0.6958,0.9509,1.2932,-123.776,1.36,-130.1659,-95.7097,0.5821,1.2226,0.5249,2.1004,0.9018,0.4294,0.7572,1.2638,1.3083,1.669,1.7278,1.0352,0.0008,3.1618,-0.1061,0.3036,-0.1945,0.5304,-0.0961,-0.1217,0.4291,0.0165,0.1284,0.3821,0.4366,-0.0254,0.008,0.0892,0.2224,-1.671,0.2177,0.0084,0.0916,0.2906,0.0393,-16.9106,1.9711,-0.1166,1.4395,1.4008,0.9731,2.0721,1.9623,0.947,-2.1282,24.9383,-11.7181,8.1447,2.242,0.2753,1.7178,1.3147,0.7653,0.0033,0.7318,-0.9348,-0.8735,0.883,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0098,3.6566,1.9122,14.0879,-1.0572,-0.3897,8.1291,2.8511,20.009,-2.9866,-0.2397,2.9961,1.7309,8.3818,-1.0526,3.2442,4.4663,2.1134,15.2402,0.0049,-0.0252,-0.0409,0.003,1.6256,-0.1201,-0.0739,0.6707,1.1048,0.9048,1.6472,1.3491,0.819,0.4498,1.2205,0.8187,2.7133,1.8201,0.6708,0.483,1.6844,-96.3979,3.4874,-199.5862,-57.2305,1.3644,1.677,0.4471,1.2291,0.3277,0.2666,0.7041,1.6808,0.9244,2.3872,1.3129,0.55,0.0032,4.7879,0.1027,0.4445,-0.2982,0.4786,-0.303,-0.2217,0.413,0.012,0.1097,0.3342,0.4928,0.0258,0.0057,0.0753,0.2074,-1.2959,0.2425,0.0068,0.0822,0.2768,0.0703,15.9976,1.7036,0.1065,1.4559,1.3336,0.916,2.1195,1.7784,0.8391,-2.7741,15.5134,-5.5923,7.2951,2.2134,0.3034,1.6116,1.2075,0.7493,0.0033,0.7285,-0.9844,-0.9158,0.9202,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2193,4.411,2.1002,14.2368,-0.5831,-0.9999,4.9138,2.2167,12.5023,-2.2407,-0.775,3.7684,1.9412,13.4386,-2.2633,3.2399,4.2449,2.0603,12.6292,0.025,0.2193,0.2829,-0.0677,1.2903,-0.3086,-0.2392,0.9475,1.0819,1.0194,1.1419,1.0759,0.9422,0.8977,1.1705,1.0391,1.3039,1.1576,0.8877,0.6066,0.5626,-16.1989,0.9275,-26.7041,-28.7924,2.3311,2.1837,0.6943,0.9368,0.2978,0.3179,1.1387,1.0594,1.1273,0.9303,0.99,1.0641,0.0091,4.9378,-0.2127,-0.5374,0.2066,0.4412,-0.6261,-0.5014,0.5148,0.2085,0.4566,1.6979,-0.9989,-0.1238,0.0393,0.1982,0.7497,-3.6434,-0.5443,0.1386,0.3723,1.3918,-1.3954,-4.1571,-0.9459,0.2275,2.3042,1.2265,0.5323,5.3093,1.5043,0.2833,1.4423,1.0465,0.7256,5.2609,1.462,0.2779,2.2647,1.22,0.5387,0.0054,1.4912,0.279,-0.9052,-0.0244,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.5064,4.7716,2.1844,18.3462,-0.6209,-0.7613,3.1168,1.7655,8.7701,-1.4876,-0.4895,3.0812,1.7553,9.6931,-1.4998,2.9202,3.518,1.8756,12.6353,0.0197,0.6651,1.0344,-0.1734,1.5553,-0.2607,-0.1676,1.2373,1.2444,1.1646,1.0058,0.9413,0.9359,1.5309,1.5486,1.3563,1.0116,0.886,0.8758,1.3399,1.2084,-27.6447,0.9018,-20.6315,-22.8774,3.2106,2.9191,0.8781,0.9092,0.2735,0.3008,2.0919,1.8927,1.452,0.9048,0.6941,0.7671,0.0071,4.4579,0.16,-0.4312,0.0003,0.6715,-0.4094,-0.4936,0.587,0.0033,0.0575,0.234,0.6588,-0.1388,0.0097,0.0987,0.4501,?,-0.7288,0.0037,0.0611,0.83,?,-4.2284,-0.8055,0.1905,0.583,0.9418,1.6153,0.3399,0.8869,2.6092,-1.0036,-0.5442,0.5422,0,0,1,0.5199,0.2819,0.5422,0.0065,1.4547,-0.6061,0.803,-0.8848,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1208,0.0046,0.0681,0.3015,-0.2074,-0.0212,0.0275,0.166,0.764,-0.8882,0.0087,0.005,0.0704,0.4257,-1.2728,0.2143,0.0063,0.0795,0.3921,0.1081,-5.6967,13.8888,0.5637,-2.438,-0.099,0.0406,0.4102,0.9676,0.8562,2.3589,2.0873,0.8849,0.1683,0.9363,0.7331,5.5643,4.3567,0.783,0.1441,0.2173,-1.0895,1.5075,-7.5593,-5.0146,0.6173,1.3334,0.5681,2.1602,0.9203,0.426,0.3947,0.7084,0.769,1.7947,1.9484,1.0856,0.0008,0.3154,0.0137,0.3735,0.3484,0.0932,-0.0466,0.1321,0.3465,0,0.004,0.012,0.9661,-0.6062,0,0.0025,0.6102,?,-0.1229,0,0.005,0.1355,?,-0.5716,-2.8201,4.9334,1.6007,0.805,0.5029,2.5622,0.648,0.2529,-0.5587,-2.5154,4.502,0,0,1,0.0196,0.0882,4.502,0.0049,1.0756,0.98,0.8155,0.7936,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1112,0.0114,0.1068,0.598,-0.394,0.0022,0.06,0.2449,1.3561,-0.4356,-0.004,0.0188,0.1372,0.7571,-0.7755,0.2818,0.0232,0.1522,0.9019,0.05,51.131,-27.6089,0.3945,-0.54,0.0077,-0.0143,0.436,0.7782,0.7014,1.7848,1.6087,0.9013,0.1901,0.6056,0.4919,3.1857,2.5878,0.8123,0.4108,0.5112,-3.56,1.2442,-8.6651,-6.9641,0.4541,1.006,0.4519,2.2153,0.995,0.4492,0.441,0.7899,0.6631,1.7911,1.5036,0.8395,0.0008,0.4131,0.2823,0.5975,0.3596,0.2495,0.3745,0.2327,0.3727,0.0001,0.0095,0.0266,0.9315,-0.6113,0,0.0017,0.6134,?,-0.0991,0.0005,0.0213,0.1249,?,-0.6097,-3.7592,6.1659,5.5489,0.4434,0.0799,30.79,0.1966,0.0064,-0.5911,-2.904,4.9125,0,0,1,0.0434,0.2134,4.9125,0.0052,1.0831,-0.3487,0.948,-0.1342,?,?,?,?,?,TASCA_GIACCA_ALTA
0.3197,1.0195,1.0097,5.6952,-0.6001,-0.2006,10.5286,3.2448,17.0193,-0.5546,-0.1756,1.2444,1.1155,7.6248,-1.6124,2.5737,6.342,2.5183,10.8991,0.0058,-1.5937,-1.8211,0.1242,1.1427,-0.0779,-0.0682,0.3112,0.9051,0.4009,2.9087,1.2885,0.443,0.0968,0.8193,0.1608,8.4606,1.6601,0.1962,0.3518,0.4539,-33.4828,1.2902,-95.1765,-73.7706,0.3251,1.2194,0.3247,3.7508,0.9986,0.2662,0.3346,0.7469,0.5225,2.2321,1.5615,0.6996,0.0029,3.6054,0.0375,-0.0882,0.3334,0.5783,0.2891,0.0407,0.131,0.0002,0.0153,0.0614,0.5748,0.1131,0.0159,0.1261,0.4111,0.097,0.1609,0.0221,0.1487,0.6207,-1.6227,1.1588,0.8145,0.7028,0.1212,0.1028,0.8483,0.0147,0.0106,0.7196,1.8791,-0.216,-0.115,0.317,0.6099,1.9236,0.1493,0.0989,0.6623,0.0017,0.4539,-0.6497,0.4722,-0.9711,?,?,?,?,?,TASCA_GIACCA_BASSA
