@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.2451,7.7052,2.7758,15.0227,-0.6458,2.1501,34.0267,5.8332,30.1457,-0.718,9.876,15.5575,3.9443,23.3332,-0.0668,11.8328,19.4929,4.4151,20.3152,0.1598,0.114,0.0248,0.0207,0.2177,0.1817,0.8346,0.4759,0.7038,0.6287,1.4789,1.3212,0.8934,0.2264,0.4953,0.3953,2.1872,1.7456,0.7981,0.4679,4.0368,-1.5253,8.6278,-3.2601,-0.3779,0.5202,0.4173,0.3775,0.8022,0.7257,0.9046,0.4983,0.6438,0.7395,1.292,1.4839,1.1486,0.0547,16.6287,0.1559,-0.05,0.0109,0.1798,0.4102,0.8732,-30.2056,103.1765,10.1576,49.379,?,7.9999,246.8427,15.7112,58.4976,-0.8932,-29.6023,210.6692,14.5144,50.3983,-4.9576,-3.7757,1.0204,-0.2702,0.6465,0.6998,1.0825,0.418,0.4898,1.1717,1.7892,1.1774,0.6581,0,0,3.6526,0.8441,0.9798,1.1607,0.2327,75.7483,0.8452,-0.8517,-0.8522,PANTALONI
-0.0982,0.0153,0.1236,0.7047,-1.6393,11.843,0.0151,0.123,0.5738,0.9527,9.9033,0.0056,0.0751,0.4757,0.9528,15.439,0.0148,0.1218,0.58,0.9631,-0.0083,-0.0099,-0.0064,1.1959,0.7671,0.6414,1.0047,1.6451,1.0146,1.6375,1.0099,0.6167,1.0094,2.7065,1.0295,2.6814,1.0199,0.3804,-0.0378,-0.0456,-0.0289,1.2053,0.7645,0.6343,0.022,0.0265,0.017,1.2053,0.7728,0.6412,1.2282,1.4815,1.215,1.2063,0.9893,0.8201,0.0826,21.8731,0.3768,-0.1671,0.219,0.4031,0.9292,0.7041,-14.3302,0.0961,0.31,14.9994,?,-32.9569,0.0759,0.2755,33.7799,?,11.8112,0.0512,0.2263,1.0803,0.9117,0.4348,-1.2133,-2.7903,1.1253,1.3698,1.2173,1.2662,1.8764,1.4819,0.444,-1.3442,-3.0272,1,0,0,0.444,13.8842,31.2684,0.2023,59.0983,-0.348,-0.4577,0.4899,PANTALONI
-0.0874,0.2567,0.5066,2.2375,-1.0627,7.0016,0.5997,0.7744,3.4171,0.6078,9.937,0.5658,0.7522,4.0388,0.6777,12.1887,0.6312,0.7945,3.9175,0.7303,-0.0125,-0.0088,-0.0072,0.7046,0.5744,0.8153,0.6542,0.6736,0.6377,1.0295,0.9747,0.9468,0.428,0.4537,0.4067,1.0599,0.9501,0.8964,-0.2177,-0.1357,-0.1087,0.6236,0.4993,0.8006,0.1245,0.0866,0.0747,0.6953,0.5999,0.8628,0.6548,0.554,0.5712,0.8461,0.8723,1.031,0.065,17.3702,-0.1014,-0.3643,-0.3414,0.0819,0.6284,0.8259,-35.6206,0.1954,0.4421,36.6592,?,-8.1952,1.7994,1.3414,11.0992,?,22.4828,0.4278,0.6541,3.0594,0.8738,4.3465,-1.5844,-0.3645,0.3295,0.6759,2.0509,0.1086,0.4568,4.2064,3.3029,-1.7309,-0.5241,1,0,0,3.3029,11.9825,3.6279,0.2295,66.2985,-0.7047,-0.1773,0.4687,PANTALONI
-0.1194,0.0037,0.0606,0.3416,-5.9292,8.3729,0.0215,0.1466,0.6237,0.9287,9.9703,0.0023,0.0479,0.2665,0.9736,13.0208,0.0112,0.1057,0.5689,0.9573,-0.0143,-0.012,-0.0092,0.8398,0.643,0.7657,0.4131,1.2632,0.5728,3.0582,1.3867,0.4534,0.1706,1.5957,0.3281,9.3525,1.923,0.2056,-0.036,-0.0297,-0.0229,0.8249,0.6358,0.7708,0.0056,0.0049,0.0037,0.8649,0.6555,0.7579,0.5477,1.282,0.6005,2.3406,1.0962,0.4684,0.0685,18.464,0.0177,-0.2859,-0.0884,0.1324,0.9416,0.4787,-24.5904,0.1512,0.3889,25.3189,?,-28.0628,0.0563,0.2373,28.5599,?,18.8443,0.0505,0.2246,1.1398,0.9415,0.8763,-1.3049,-1.4892,1.639,1.7313,1.0563,2.6862,2.9972,1.1158,0.8865,-1.3791,-1.5556,1,0,0,0.8865,22.2129,25.0562,0.22,71.4974,-0.6681,0.261,-0.0676,PANTALONI
-0.5177,0.1121,0.3348,1.8077,-6.9691,9.9215,1.7358,1.3175,5.399,0.5939,9.7591,1.0959,1.0468,4.7316,0.6407,13.94,2.5654,1.6017,6.6519,0.6389,-0.0522,-0.053,-0.0371,1.0166,0.7117,0.7001,0.2541,0.3199,0.2091,1.2585,0.8226,0.6536,0.0646,0.1023,0.0437,1.5839,0.6766,0.4272,-0.2002,-0.1874,-0.1343,0.9357,0.6709,0.7169,0.0171,0.0172,0.0123,1.0095,0.7217,0.7149,0.3348,0.3821,0.2718,1.141,0.8116,0.7113,0.0718,20.2173,0.0539,-0.3518,-0.1361,0.8298,0.9653,0.9467,-15.6431,3.6686,1.9154,18.5394,?,-38.0173,1.5402,1.2411,40.2588,?,13.9907,2.899,1.7026,6.3004,0.6354,0.4115,-1.1181,-2.7173,1.5433,1.1249,0.7289,2.3819,1.2655,0.5313,0.4605,-1.6887,-3.667,1,0,0,0.4605,2.9426,6.3899,0.2238,67.6512,-0.9398,-0.7747,0.8866,PANTALONI
0.1266,1.3338,1.1549,4.484,-0.6748,5.8489,3.8471,1.9614,7.5821,0.3097,10.051,2.4128,1.5533,8.7397,0.4576,11.8044,3.4993,1.8706,8.9296,0.477,0.0216,0.0126,0.0107,0.5819,0.4955,0.8515,0.5888,0.7435,0.6174,1.2627,1.0485,0.8304,0.3467,0.5528,0.3812,1.5945,1.0994,0.6895,-0.5311,-0.245,-0.2219,0.4613,0.4178,0.9056,0.2437,0.1661,0.1568,0.6816,0.6434,0.9438,0.5914,0.5131,0.5022,0.8675,0.8491,0.9787,0.0625,16.8824,0.5706,0.0488,0.3674,0.1787,0.701,0.8234,-38.7984,2.7121,1.6468,41.8198,?,-2.545,2.6127,1.6164,5.5786,?,24.6605,2.1965,1.4821,6.9,0.7427,15.2447,-1.5733,-0.1032,1.0188,1.1112,1.0906,1.038,1.2347,1.1895,7.4964,-2.0995,-0.2801,1,0,0,7.4964,6.0608,0.8085,0.2475,66.004,-0.5274,0.8095,-0.5964,PANTALONI
-0.0123,0.9548,0.9772,10.7263,-1.8045,-11.3619,4.6227,2.1501,15.765,?,9.8678,1.9632,1.4012,9.9667,0.3316,15.1356,4.9209,2.2183,14.1901,0.3023,0.0011,-0.0012,-0.0008,-1.1514,-0.7507,0.652,0.4545,0.6974,0.4405,1.5345,0.9692,0.6316,0.2066,0.4864,0.194,2.3546,0.9394,0.399,0.4378,-1.3958,-1.1228,-3.1884,-2.5647,0.8044,0,0.2565,0.1881,0,0,0.7332,0.6804,1.0762,0.7559,1.5818,1.111,0.7024,0.0796,21.758,0.0832,-0.0643,-0.0772,-0.5869,-0.9177,0.851,-4.8948,63.5912,7.9744,30.1178,-0.6352,43.0681,1.5109,1.2292,3.7201,0.9174,-6.2354,4.9267,2.2196,9.0591,?,-0.1137,0.785,-6.907,6.4876,3.5927,0.5538,42.0885,12.9074,0.3067,-0.283,1.2914,-4.5632,0.4088,0,0,8.096,3.3246,0.4106,0.2317,57.6958,0.5962,0.5126,0.8442,PANTALONI
0.2731,2.5975,1.6117,8.5235,-0.5165,3.0047,11.5386,3.3968,12.6553,-0.265,9.6102,8.2838,2.8782,16.1877,0.1518,10.6603,10.2367,3.1995,16.4367,0.1653,0.0909,0.0284,0.0256,0.3127,0.2819,0.9015,0.4745,0.56,0.5037,1.1802,1.0617,0.8996,0.2251,0.3136,0.2537,1.3929,1.1272,0.8092,1.095,-1.0019,-0.8916,-0.915,-0.8143,0.8899,0.5618,0.2945,0.2854,0.5242,0.508,0.9692,0.6735,0.5265,0.5186,0.7818,0.7699,0.9849,0.0533,14.4782,-0.5131,0.0749,0.0088,0.4008,0.5863,0.9611,23.2081,63.306,7.9565,27.24,0.3505,-12.3365,117.5189,10.8406,53.038,-0.5986,-35.4859,69.2356,8.3208,41.1591,?,-1.8812,-0.654,0.3476,0.734,0.9562,1.3028,0.5387,0.9144,1.6974,-0.7401,-0.3571,0.4825,1.264,0,0,0.5136,0.6618,1.2886,0.2336,74.5173,0.5341,0.834,0.8541,PANTALONI
0.1062,1.6017,1.2656,7.4293,-0.867,-10.1082,27.5009,5.2441,23.8168,-2.9557,10.1674,2.4919,1.5786,10.5561,0.3506,15.2005,6.1032,2.4705,14.1243,0.4148,-0.0105,0.0104,0.007,-0.9942,-0.665,0.6689,0.2413,0.8017,0.5123,3.322,2.1227,0.639,0.0582,0.6428,0.2624,11.036,4.506,0.4083,0.1939,-0.6053,-0.3446,-3.1224,-1.7777,0.5693,0.6609,0.2448,0.1649,0.3704,0.2495,0.6735,0.3119,0.7038,0.526,2.2562,1.6862,0.7474,0.0759,21.7539,0.1976,0.1584,-0.029,0.1812,-0.6972,0.4955,-3.9391,521.8043,22.843,67.1387,-0.504,36.6999,80.337,8.9631,40.2603,0.0957,-5.0399,18.2359,4.2703,17.9977,-59.1786,-0.1073,0.7816,-7.2819,2.5486,5.3492,2.0989,6.4952,28.6142,4.4054,-5.2831,1.2712,-0.2406,1.0027,149.2602,148.8571,1.6676,3.7304,2.237,0.1971,62.199,-0.6602,-0.9318,0.603,PANTALONI
0.3085,2.6904,1.6402,9.0379,-0.9951,1.874,7.6792,2.7711,16.7832,-0.4273,9.4549,3.0355,1.7423,12.4982,0.1897,10.1215,3.9613,1.9903,13.9715,0.1965,0.1646,0.0326,0.0305,0.1982,0.1852,0.9341,0.5919,0.9414,0.8241,1.5905,1.3923,0.8754,0.3503,0.8863,0.6792,2.5298,1.9386,0.7663,0.8973,-1.5411,-1.3193,-1.7175,-1.4703,0.8561,0.3852,0.2937,0.2605,0.7624,0.6763,0.887,0.5385,0.7231,0.6469,1.3429,1.2012,0.8945,0.0505,13.2996,-0.1735,-0.1587,-0.0984,0.3986,0.5226,0.9499,27.5619,84.889,9.2135,28.3203,0.3587,-7.3033,80.1941,8.9551,45.5994,-0.4259,-33.8402,103.8465,10.1905,46.6797,-8.605,-3.7739,-0.8145,0.2158,1.0289,0.9041,0.8788,1.0585,0.8174,0.7722,-1.1629,-0.3787,0.3257,1.3809,9.0863,6.5802,0.6211,0.6067,0.9769,0.2317,72.0086,0.6099,0.7099,0.9866,PANTALONI
0.1809,4.8061,2.1923,15.4055,-0.5855,6.1369,13.8649,3.7236,16.4417,-0.3868,9.9086,14.7373,3.8389,16.3113,0.0366,12.3603,16.5057,4.0627,17.9061,0.0832,0.0295,0.0183,0.0146,0.6194,0.4965,0.8016,0.5888,0.5711,0.5396,0.9699,0.9165,0.9449,0.3466,0.3261,0.2912,0.9408,0.84,0.8929,1.2407,-9.1709,-3.5003,-7.3919,-2.8213,0.3817,0.8195,0.5739,0.4975,0.7002,0.607,0.8669,0.937,0.9445,0.8604,1.008,0.9182,0.9109,0.0617,17.9289,0.0474,0.3786,0.3832,0.2876,0.4667,0.9615,-8.8449,222.2633,14.9085,52.919,-0.4899,-28.5621,10.5439,3.2471,33.4198,?,-30.7637,1.7597,1.3265,32.6996,?,0.3097,0.2875,0.9284,4.5913,11.2386,2.4478,21.0798,126.3055,5.9918,0.5206,0.5321,1.022,0,0,1,1.5835,1.6183,1.022,0.227,75.6467,0.573,0.2109,-0.1222,PANTALONI
0.2975,4.107,2.0266,13.3319,-0.8447,7.0339,16.5316,4.0659,22.4395,-0.217,9.6142,9.2468,3.0409,14.8923,0.1377,12.6289,12.3941,3.5205,18.9644,0.2061,0.0423,0.0309,0.0236,0.7316,0.557,0.7613,0.4984,0.6664,0.5756,1.3371,1.1549,0.8637,0.2484,0.4441,0.3314,1.7878,1.3338,0.7461,1.5255,-2.5673,-1.2401,-1.6828,-0.8129,0.4831,0.392,0.4185,0.3025,1.0676,0.7719,0.723,0.5941,0.8952,0.703,1.5068,1.1832,0.7853,0.0627,18.4714,-0.214,-0.1931,-0.3679,0.0624,0.4559,0.8942,18.3918,23.5301,4.8508,20.7001,0.3989,-25.3603,25.7512,5.0746,29.8798,?,-13.0672,26.5605,5.1537,17.6987,?,-0.7252,-1.4075,1.9408,0.9559,0.9412,0.9846,0.9137,0.8859,0.9695,-0.4598,-0.7763,1.6882,0,0,1,0.6928,1.1696,1.6882,0.1786,56.8194,0.887,0.6137,0.2846,PANTALONI
1.0734,22.4841,4.7417,32.4067,-1.3482,-3.316,7.0849,2.6617,14.9035,-3.3881,10.4081,23.2652,4.8234,26.3547,-0.0058,12.0718,27.5833,5.252,24.8695,0.1071,-0.3237,0.1031,0.0889,-0.3186,-0.2747,0.8622,1.7814,0.9831,0.9028,0.5518,0.5068,0.9184,3.1735,0.9664,0.8151,0.3045,0.2569,0.8435,1.6169,123.1498,-6.2343,76.1634,-3.8557,-0.0506,4.0634,0.5267,0.4955,0.1296,0.1219,0.9407,2.1744,1.2296,1.3031,0.5655,0.5993,1.0597,0.0572,17.1797,-0.3255,-0.4638,-0.463,0.0062,-0.2313,0.9135,38.778,111.9774,10.5819,42,0.1894,33.7191,333.7574,18.269,97.75,-0.3345,20.8161,277.0678,16.6454,65,-0.3542,1.15,1.8629,1.6199,0.5792,0.6357,1.0975,0.3355,0.4042,1.2046,-0.4005,-0.5772,1.4412,0.7073,1.0794,1.526,0.4297,0.6462,1.5038,0.2888,96.7344,0.427,-0.3756,0.1355,PANTALONI
-0.9362,5.5085,2.347,21.81,-0.4431,-0.4507,14.5667,3.8166,30.342,-0.7791,10.0058,16.0434,4.0054,21.9846,0.0812,10.854,19.5051,4.4165,27.2677,0.0863,2.0772,-0.0936,-0.0863,-0.045,-0.0415,0.9219,0.6149,0.586,0.5314,0.9529,0.8642,0.9069,0.3782,0.3433,0.2824,0.908,0.7468,0.8225,0.504,-3.4453,-2.5996,-6.8359,-5.158,0.7545,0.8862,0.6316,0.5064,0.7128,0.5715,0.8018,0.7188,0.9921,0.7998,1.3801,1.1127,0.8063,0.0519,13.9684,0.4366,0.1817,0.1673,-0.2022,-0.2989,0.9347,-34.5132,260.6198,16.1437,75.0625,-1.4763,9.9865,250.6918,15.8332,100.8125,-0.0267,15.9398,20.3529,4.5114,26.125,0.1399,-3.456,-2.1652,0.6265,1.0196,3.5784,3.5096,1.0396,12.805,12.3172,17.0476,-10.5294,-0.6176,0.3087,0.9979,3.2325,0.7446,2.8732,3.8589,0.2026,63.1579,0.9413,0.5062,0.5773,PANTALONI
0.312,0.3081,0.555,3.518,-1.5142,1.1503,4.4677,2.1137,8.0058,-0.9615,9.5871,0.8737,0.9347,5.6219,0.5405,9.8986,0.9997,0.9999,5.7494,0.5352,0.2712,0.0325,0.0315,0.12,0.1162,0.9685,0.2626,0.5938,0.5551,2.2613,2.1139,0.9348,0.069,0.3526,0.3082,5.1135,4.4688,0.8739,0.5399,-0.3204,-0.3201,-0.5934,-0.5928,0.999,0.3428,0.1144,0.1131,0.3336,0.33,0.9892,0.4394,0.6258,0.6119,1.424,1.3924,0.9778,0.0555,12.2563,-0.2593,-0.1385,-0.2469,-0.3099,-0.2171,0.9839,29.6785,112.3432,10.5992,28.875,0.4189,-7.4896,118.1326,10.8689,43.8125,-0.4635,-13.8143,275.3012,16.5922,51.0625,-0.936,-3.9626,-2.1484,0.5422,0.9752,0.6388,0.6551,0.951,0.4081,0.4291,-1.5,-0.843,0.562,1.6597,1.8839,1.1351,0.6591,0.5655,0.858,0.193,62.468,0.7554,0.8958,0.9629,PANTALONI
0.0204,1.5178,1.232,5.3677,-1.4492,-0.5561,6.0393,2.4575,10.6085,-4.1203,9.4187,2.2591,1.503,6.8607,0.4942,9.7554,3.6692,1.9155,9.3106,0.424,-0.0367,0.0022,0.0021,-0.059,-0.057,0.9655,0.5013,0.8197,0.6432,1.635,1.2829,0.7847,0.2513,0.6719,0.4137,2.6733,1.646,0.6157,0.3721,-0.4738,-0.4633,-1.2735,-1.2453,0.9778,1.0578,0.1616,0.1356,0.1527,0.1282,0.8391,0.506,0.7824,0.5765,1.5463,1.1394,0.7369,0.0542,11.9106,0.1306,-0.0336,-0.0425,-0.6924,-0.821,0.9684,5.9652,176.6982,13.2928,48.5625,-0.3777,0.7647,4.8475,2.2017,10.375,-0.2481,-47.4853,90.3194,9.5037,53.0625,?,7.8004,-0.1256,-0.0161,6.0375,1.3987,0.2317,36.4514,1.9564,0.0537,6.4545,0.2509,0.0389,4.2406,0,0,4.6807,0.9152,0.1955,0.2751,61.3481,0.3216,0.6984,0.4169,PANTALONI
-0.0335,0.7123,0.844,4.0071,-1.0829,1.1171,17.4723,4.18,16.8139,-2.4945,9.8308,5.0688,2.2514,8.9302,0.4116,10.6204,8.354,2.8903,13.0249,0.3242,-0.03,-0.0034,-0.0032,0.1136,0.1052,0.9257,0.2019,0.3749,0.292,1.8566,1.4462,0.7789,0.0408,0.1405,0.0853,3.447,2.0915,0.6068,0.1736,-0.3335,-0.3334,-1.9211,-1.9208,0.9998,0.3998,0.1267,0.0998,0.317,0.2496,0.7875,0.2383,0.4487,0.3076,1.8828,1.2909,0.6856,0.0569,14.0178,0.2083,-0.4807,-0.3523,-0.4948,-0.6028,0.9692,3.8517,154.0748,12.4127,42.5625,-0.1641,-13.2098,22.4786,4.7412,19,-15.8889,-26.6397,22.7763,4.7725,32.125,?,-0.2916,-0.1446,0.4959,2.6181,2.6009,0.9934,6.8543,6.7647,0.9869,0.3357,0.1868,0.5564,32.5,0,0,2.2401,1.3249,0.5914,0.1723,48.408,0.9728,0.9042,0.8619,PANTALONI
0.3781,6.8545,2.6181,15.7637,-2.0627,0.9054,15.4773,3.9341,17.0484,-1.5825,9.901,10.974,3.3127,16.4847,0.2067,10.8673,14.1993,3.7682,17.6701,0.2036,0.4176,0.0382,0.0348,0.0914,0.0833,0.9111,0.6655,0.7903,0.6948,1.1876,1.044,0.8791,0.4429,0.6246,0.4827,1.4104,1.09,0.7729,1.0163,-2.4723,-2.3504,-2.4328,-2.3128,0.9507,0.7797,0.2477,0.232,0.3177,0.2975,0.9365,0.9246,0.9563,0.8921,1.0342,0.9648,0.9329,0.0575,15.0548,-0.013,-0.5141,-0.535,-0.2889,-0.4075,0.9692,36.3996,18.5641,4.3086,19.6875,0.5882,-10.2551,255.0923,15.9716,67.0625,-0.4965,-21.5043,282.5492,16.8092,61.5625,-1.5321,-3.5494,-1.6927,0.4769,0.2698,0.2563,0.9502,0.0728,0.0657,0.9028,-1.264,-0.755,0.5973,1.0669,1.9666,1.8432,0.2936,0.3198,1.0893,0.2515,80.0332,0.2945,0.5072,0.9476,PANTALONI
