@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.6879,0.226,0.4754,1.4914,-0.1996,0.4296,0.3765,0.6136,2.3419,-0.4087,0.1078,0.8953,0.9462,3.1184,-0.467,1.315,0.438,0.6618,2.4641,0.0389,1.6015,6.3808,0.5231,3.9844,0.3267,0.082,0.7748,0.5024,0.7184,0.6485,0.9272,1.4297,0.6003,0.2524,0.516,0.4206,0.8597,2.0442,0.3652,0.25,-2.4863,0.6844,-6.8076,-9.9465,0.7478,0.5849,0.4849,0.7821,0.6484,0.8291,0.6368,0.4782,0.6052,0.751,0.9504,1.2655,0.0084,2.0549,-0.2658,-0.6754,0.2345,0.76,0.5993,0.4545,8.8181,0.0039,0.0628,0.2428,0.9727,4.2871,0.0159,0.1262,0.486,0.8947,-0.0747,0.0051,0.0716,0.2574,-1.9425,2.0569,-118.0626,-57.398,0.4973,0.8763,1.7619,0.2474,0.7678,3.1043,2.0958,-50.9063,-24.2891,1.9277,101.663,52.737,0.4997,0.9433,1.8876,0.1011,13.2014,-1.0007,0.2721,-0.2609,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.1426,0.4535,0.6734,2.281,-0.1844,-0.6217,0.242,0.4919,1.7609,-3.0204,-0.5703,0.3811,0.6173,2.7027,-2.2934,1.2503,0.2453,0.4953,1.8383,0.2246,-0.2293,-0.25,0.114,1.0901,-0.4972,-0.4561,1.3691,1.0908,1.3597,0.7968,0.9932,1.2465,1.8743,1.1899,1.8488,0.6349,0.9864,1.5537,0.2685,0.1887,-0.6671,0.7029,-2.4848,-3.5351,4.3967,2.3467,0.8123,0.5337,0.1848,0.3462,1.2953,0.8439,1.2408,0.6515,0.9579,1.4702,0.0092,1.8316,0.8375,0.0727,0.3941,0.4894,-0.0791,-0.7771,8.5238,0.0024,0.0494,0.1505,0.9825,4.843,0.0072,0.085,0.2525,0.9492,-0.0336,0.051,0.2258,0.7243,-1.3174,1.76,-253.4288,-143.9912,0.5813,0.2187,0.3762,0.3379,0.0478,0.1416,1.7917,-20.5127,-11.4486,1.7309,27.5041,15.8896,0.5961,0.2078,0.3486,0.1054,13.5748,-0.9983,0.8453,-0.8536,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.3511,0.9983,0.9991,5.402,-0.4504,0.0603,21.5934,4.6469,15.9644,-0.7504,0.341,13.0936,3.6185,12.0296,-0.59,5.3097,7.7355,2.7813,10.568,0.1101,5.8254,1.0296,0.0661,0.1767,0.0114,0.0642,0.215,0.2761,0.3592,1.2842,1.6708,1.301,0.0462,0.0762,0.129,1.6492,2.7915,1.6927,0.2451,0.3758,-1.2825,1.5334,-5.2323,-3.4123,0.4084,0.4923,0.3136,1.2054,0.7679,0.6371,0.3384,0.4491,0.5112,1.3271,1.5106,1.1383,0.0051,7.646,-0.1205,-0.1164,-0.4092,0.8532,0.5603,0.5594,1.5013,0.0672,0.2593,0.7768,0.5851,9.6442,0.003,0.0548,0.1805,0.9815,0.7902,0.2151,0.4637,1.4127,-0.1238,0.1557,1.8998,12.2044,4.7304,0.5591,0.1182,22.3766,0.3126,0.014,0.1145,-7.04,-61.4593,0.1921,1.4894,7.7517,4.3026,0.5498,0.1278,0.101,11.9638,-0.8569,0.2557,-0.7024,0,0,0,0,0,TASCA_GIACCA
1.4609,9.2461,3.0407,16.8917,-1.001,2.7942,13.3505,3.6538,17.8261,-0.7322,-0.5336,28.3611,5.3255,22.706,-1.1938,7.3174,7.6403,2.7641,15.0666,0.0998,0.5228,-2.7381,0.1997,-5.237,0.3819,-0.0729,0.8322,0.571,1.1001,0.6861,1.3219,1.9267,0.6926,0.326,1.2102,0.4707,1.7474,3.7121,1.1215,0.6839,-5.0613,0.6098,-4.5132,-7.4007,0.8203,0.8156,0.5044,0.9943,0.6149,0.6184,0.9476,0.7439,1.1211,0.7851,1.1831,1.507,0.032,11.4514,0.2096,-0.2208,0.0363,0.0737,0.5074,0.2387,4.1481,0.1053,0.3245,1.2194,0.7387,7.3816,0.2496,0.4996,1.805,0.7823,4.8787,0.321,0.5666,1.8385,0.6783,0.562,0.8502,1.513,0.6495,0.5727,0.8817,0.4219,0.328,0.7774,0.5313,0.889,1.6732,0.5627,0.8164,1.4508,0.6756,0.6633,0.9818,0.0977,16.4085,-0.8214,0.6429,-0.9605,0,0,0,0,0,TASCA_GIACCA
0.8402,3.224,1.7956,8.5643,-0.6503,3.2762,17.4578,4.1783,14.5142,-0.5085,0.1853,12.1121,3.4802,13.3683,-0.9812,6.2053,5.7626,2.4005,7.9735,0.2307,0.2564,4.534,0.1354,17.6805,0.528,0.0299,0.4297,0.5159,0.748,1.2006,1.7405,1.4498,0.1847,0.2662,0.5595,1.4414,3.0295,2.1018,0.6897,0.5097,-1.4115,0.739,-2.0464,-2.7692,0.5394,0.7691,0.5007,1.4259,0.9283,0.651,0.5901,0.6406,1.0741,1.0857,1.8203,1.6766,0.0346,9.2021,0.0946,0.2473,0.4049,0.3177,0.7736,0.5358,4.2459,0.2083,0.4564,1.438,0.7208,7.0557,0.5575,0.7467,2.169,0.7373,5.1797,0.7624,0.8731,2.7051,0.5527,0.6018,0.8197,1.3622,0.6112,0.5227,0.8552,0.3736,0.2732,0.7313,0.6098,1.1108,1.8216,0.6238,0.8517,1.3654,0.663,0.5316,0.8018,0.0993,16.4813,-0.6931,0.3427,-0.9133,0.1429,0.1224,0.3499,1,0,TASCA_GIACCA
0.3511,0.9983,0.9991,5.402,-0.4504,0.0603,21.5934,4.6469,15.9644,-0.7504,0.341,13.0936,3.6185,12.0296,-0.59,5.3097,7.7355,2.7813,10.568,0.1101,5.8254,1.0296,0.0661,0.1767,0.0114,0.0642,0.215,0.2761,0.3592,1.2842,1.6708,1.301,0.0462,0.0762,0.129,1.6492,2.7915,1.6927,0.2451,0.3758,-1.2825,1.5334,-5.2323,-3.4123,0.4084,0.4923,0.3136,1.2054,0.7679,0.6371,0.3384,0.4491,0.5112,1.3271,1.5106,1.1383,0.0051,7.646,-0.1205,-0.1164,-0.4092,0.8532,0.5603,0.5594,1.5013,0.0672,0.2593,0.7768,0.5851,9.6442,0.003,0.0548,0.1805,0.9815,0.7902,0.2151,0.4637,1.4127,-0.1238,0.1557,1.8998,12.2044,4.7304,0.5591,0.1182,22.3766,0.3126,0.014,0.1145,-7.04,-61.4593,0.1921,1.4894,7.7517,4.3026,0.5498,0.1278,0.101,11.9638,-0.8569,0.2557,-0.7024,0,0,0,0,0,TASCA_GIACCA
1.4609,9.2461,3.0407,16.8917,-1.001,2.7942,13.3505,3.6538,17.8261,-0.7322,-0.5336,28.3611,5.3255,22.706,-1.1938,7.3174,7.6403,2.7641,15.0666,0.0998,0.5228,-2.7381,0.1997,-5.237,0.3819,-0.0729,0.8322,0.571,1.1001,0.6861,1.3219,1.9267,0.6926,0.326,1.2102,0.4707,1.7474,3.7121,1.1215,0.6839,-5.0613,0.6098,-4.5132,-7.4007,0.8203,0.8156,0.5044,0.9943,0.6149,0.6184,0.9476,0.7439,1.1211,0.7851,1.1831,1.507,0.032,11.4514,0.2096,-0.2208,0.0363,0.0737,0.5074,0.2387,4.1481,0.1053,0.3245,1.2194,0.7387,7.3816,0.2496,0.4996,1.805,0.7823,4.8787,0.321,0.5666,1.8385,0.6783,0.562,0.8502,1.513,0.6495,0.5727,0.8817,0.4219,0.328,0.7774,0.5313,0.889,1.6732,0.5627,0.8164,1.4508,0.6756,0.6633,0.9818,0.0977,16.4085,-0.8214,0.6429,-0.9605,0,0,0,0,0,TASCA_GIACCA
0.8402,3.224,1.7956,8.5643,-0.6503,3.2762,17.4578,4.1783,14.5142,-0.5085,0.1853,12.1121,3.4802,13.3683,-0.9812,6.2053,5.7626,2.4005,7.9735,0.2307,0.2564,4.534,0.1354,17.6805,0.528,0.0299,0.4297,0.5159,0.748,1.2006,1.7405,1.4498,0.1847,0.2662,0.5595,1.4414,3.0295,2.1018,0.6897,0.5097,-1.4115,0.739,-2.0464,-2.7692,0.5394,0.7691,0.5007,1.4259,0.9283,0.651,0.5901,0.6406,1.0741,1.0857,1.8203,1.6766,0.0346,9.2021,0.0946,0.2473,0.4049,0.3177,0.7736,0.5358,4.2459,0.2083,0.4564,1.438,0.7208,7.0557,0.5575,0.7467,2.169,0.7373,5.1797,0.7624,0.8731,2.7051,0.5527,0.6018,0.8197,1.3622,0.6112,0.5227,0.8552,0.3736,0.2732,0.7313,0.6098,1.1108,1.8216,0.6238,0.8517,1.3654,0.663,0.5316,0.8018,0.0993,16.4813,-0.6931,0.3427,-0.9133,0.1429,0.1224,0.3499,1,0,TASCA_GIACCA
2.8251,9.5,3.0822,14.757,-0.4796,-0.2079,8.0857,2.8435,11.6878,-0.8039,2.5249,3.7855,1.9456,9.8399,-0.2443,5.6105,4.2934,2.0721,11.5686,0.0261,-13.5864,1.1189,0.5035,-0.0824,-0.0371,0.45,1.0839,1.5842,1.4875,1.4615,1.3723,0.939,1.1749,2.5095,2.2127,2.136,1.8833,0.8817,0.9183,2.4757,-15.4453,2.6958,-16.8186,-6.2387,1.5393,1.2613,0.8397,0.8193,0.5455,0.6657,1.2626,1.4997,1.2756,1.1878,1.0103,0.8506,0.0399,8.8468,-0.7217,0.4397,0.3854,0.1656,0.0856,0.7015,-4.6869,4.1022,2.0254,6.7201,?,6.6114,1.1588,1.0765,3.4758,0.5444,3.2116,14.9173,3.8623,10.4246,-0.1765,-0.7089,-1.4594,2.0586,1.8815,0.5244,0.2787,3.5402,0.275,0.0777,-1.6177,4.296,-2.6556,0,0,0.8611,1.9334,0.6446,0.3334,0.0918,15.2531,-0.9664,0.9468,-0.8439,0,0,0,0,0,TASCA_GIACCA
-3.7068,5.1979,2.2799,9.7396,-3.7444,-3.0105,19.3214,4.3956,12.6951,-3.9143,0.7386,1.5492,1.2447,4.5423,-0.5481,6.1673,11.3822,3.3738,10.7825,0.1315,1.2313,-5.019,-0.601,-4.0762,-0.4881,0.1198,0.5187,1.8317,0.6758,3.5316,1.3029,0.3689,0.269,3.3553,0.4567,12.472,1.6975,0.1361,0.7602,4.7799,-4.7089,6.2878,-6.1945,-0.9852,0.7947,0.6996,0.1654,0.8804,0.2081,0.2363,0.7672,2.1442,0.9033,2.7948,1.1774,0.4213,0.0514,9.0091,0.6039,-0.5449,-0.7724,0.0345,-0.9515,0.1701,-8.9168,0.0833,0.2886,9.3042,?,2.1496,4.8137,2.194,7.2138,-0.3858,-2.4444,1.2051,1.0978,3.6114,?,-4.148,3.6479,-0.8794,0.1316,0.2629,1.9986,0.0173,0.0691,3.9945,4.6329,2.5764,0.5561,0,1,0,1.2898,2.5764,1.9975,0.101,13.915,0.8864,0.9241,0.845,0,0,0,0,0,TASCA_GIACCA
-0.8568,0.674,0.821,2.9994,-6.615,-0.0994,1.884,1.3726,5.2783,-0.9295,-0.4703,0.1176,0.3429,1.3372,-4.0333,1.6189,1.02,1.0099,3.7122,0.0282,8.6163,1.8216,-0.5292,0.2114,-0.0614,-0.2905,0.5981,2.3942,0.8129,4.0027,1.3591,0.3395,0.3578,5.7322,0.6609,16.0218,1.8471,0.1153,1.0247,2.4316,-24.2291,2.3729,-23.6446,-9.9645,0.144,1.4826,0.1031,10.2968,0.7162,0.0696,0.5683,2.243,0.808,3.9472,1.4219,0.3602,0.0113,2.4531,-0.7415,0.3582,-0.7678,0.3019,0.3318,-0.6172,8.2444,0.0108,0.1041,0.2864,0.966,5.2628,0.026,0.1611,0.4416,0.9188,0.6797,0.0019,0.0437,0.1537,0.79,1.5666,12.1291,7.7425,0.6463,2.3836,3.6878,0.4178,5.6813,13.5996,1.6283,14.0546,8.6315,1.5487,11.495,7.4224,0.6487,1.8631,2.8723,0.1127,14.1869,-1.0008,-0.7294,0.7197,0,0,0,0,0,TASCA_GIACCA
0.415,0.201,0.4483,1.6261,-0.4578,-0.234,0.9694,0.9846,4.0903,-0.5829,-0.2895,0.8361,0.9144,4.4264,-0.3619,1.3117,0.5966,0.7724,4.1499,0.0228,-1.7739,-1.4336,0.3164,0.8081,-0.1784,-0.2207,0.4553,0.4903,0.5804,1.0767,1.2747,1.1838,0.2073,0.2404,0.3369,1.1593,1.6248,1.4015,0.339,0.4341,-5.2626,1.2805,-15.5232,-12.1228,0.4317,0.3432,0.2626,0.7951,0.6084,0.7653,0.3975,0.3674,0.3918,0.9241,0.9856,1.0666,0.006,2.1077,-0.4327,-0.0669,0.3834,0.8994,0.3533,0.4561,8.2487,0.0053,0.0726,0.2366,0.9717,5.245,0.0152,0.1233,0.4067,0.9253,-0.7733,0.0041,0.0643,0.903,?,1.5727,-10.6666,-6.7826,0.589,1.1299,1.9183,0.3469,1.2766,3.68,1.6148,-9.0037,-5.5759,1.5376,0,0,0.5818,0.262,0.4503,0.1054,14.267,-0.9972,-0.91,0.927,?,?,?,?,?,TASCA_GIACCA
2.2455,7.6383,2.7637,10.5303,-0.3459,-8.897,53.598,7.3211,25.1779,-16.0676,3.0381,14.4453,3.8007,14.433,-0.3074,11.2828,41.8075,6.4659,23.4804,0.0308,-0.2524,0.7391,0.199,-2.9284,-0.7885,0.2693,0.3775,0.7272,0.4274,1.9262,1.1323,0.5878,0.1425,0.5288,0.1827,3.7104,1.282,0.3455,0.1142,0.7976,-3.6323,6.9849,-31.8106,-4.5542,5.3036,0.7087,0.323,0.1336,0.0609,0.4557,0.4182,0.7296,0.4485,1.7445,1.0723,0.6147,0.1007,15.9455,0.2704,-0.1357,-0.1902,-0.2072,-0.9735,0.3549,5.2091,9.1651,3.0274,8.6633,0.0863,2.0602,14.4743,3.8045,11.3854,-1.3016,5.9776,5.3204,2.3066,6.318,0.2819,2.5284,0.8714,0.3447,0.7957,1.3125,1.6494,0.6332,1.7226,2.7205,-0.1271,0.3299,-2.5954,1.9168,1.0776,0.5622,0.7609,1.3712,1.802,0.0853,15.3474,-0.4926,-0.9797,0.6214,0,0,0,0,0,TASCA_GIACCA
1.8261,13.0847,3.6173,14.9426,-0.539,-7.8481,16.4128,4.0513,20.4926,-3.3178,2.389,18.2541,4.2725,15.1272,-0.424,10.3383,11.506,3.3921,13.9516,0.2305,-0.2327,0.7644,0.1766,-3.2852,-0.7591,0.2311,0.8929,0.8466,1.0664,0.9482,1.1943,1.2596,0.7972,0.7168,1.1372,0.8991,1.4265,1.5865,0.3324,1.162,-1.2523,3.4962,-3.7679,-1.0777,2.0457,0.9139,0.5355,0.4468,0.2618,0.5859,0.7292,0.9878,1.071,1.3547,1.4688,1.0843,0.0885,15.0386,0.5945,0.2071,-0.2103,-0.2114,-0.7894,0.5755,6.3753,2.9555,1.7192,5.5308,0.3527,1.2566,19.6439,4.4321,12.4497,-0.8687,5.5412,0.623,0.7893,2.3085,0.6624,5.0735,1.1505,0.2268,0.3879,2.1781,5.6153,0.1505,4.7441,31.5319,-0.5207,0.6654,-1.2778,1.2825,1.2496,0.9743,0.4442,2.3958,5.3929,0.0899,16.0848,-0.1569,-0.8903,-0.2069,2.7684,5.6516,2.3773,6,0,TASCA_GIACCA
2.2455,7.6383,2.7637,10.5303,-0.3459,-8.897,53.598,7.3211,25.1779,-16.0676,3.0381,14.4453,3.8007,14.433,-0.3074,11.2828,41.8075,6.4659,23.4804,0.0308,-0.2524,0.7391,0.199,-2.9284,-0.7885,0.2693,0.3775,0.7272,0.4274,1.9262,1.1323,0.5878,0.1425,0.5288,0.1827,3.7104,1.282,0.3455,0.1142,0.7976,-3.6323,6.9849,-31.8106,-4.5542,5.3036,0.7087,0.323,0.1336,0.0609,0.4557,0.4182,0.7296,0.4485,1.7445,1.0723,0.6147,0.1007,15.9455,0.2704,-0.1357,-0.1902,-0.2072,-0.9735,0.3549,5.2091,9.1651,3.0274,8.6633,0.0863,2.0602,14.4743,3.8045,11.3854,-1.3016,5.9776,5.3204,2.3066,6.318,0.2819,2.5284,0.8714,0.3447,0.7957,1.3125,1.6494,0.6332,1.7226,2.7205,-0.1271,0.3299,-2.5954,1.9168,1.0776,0.5622,0.7609,1.3712,1.802,0.0853,15.3474,-0.4926,-0.9797,0.6214,0,0,0,0,0,TASCA_GIACCA
1.8261,13.0847,3.6173,14.9426,-0.539,-7.8481,16.4128,4.0513,20.4926,-3.3178,2.389,18.2541,4.2725,15.1272,-0.424,10.3383,11.506,3.3921,13.9516,0.2305,-0.2327,0.7644,0.1766,-3.2852,-0.7591,0.2311,0.8929,0.8466,1.0664,0.9482,1.1943,1.2596,0.7972,0.7168,1.1372,0.8991,1.4265,1.5865,0.3324,1.162,-1.2523,3.4962,-3.7679,-1.0777,2.0457,0.9139,0.5355,0.4468,0.2618,0.5859,0.7292,0.9878,1.071,1.3547,1.4688,1.0843,0.0885,15.0386,0.5945,0.2071,-0.2103,-0.2114,-0.7894,0.5755,6.3753,2.9555,1.7192,5.5308,0.3527,1.2566,19.6439,4.4321,12.4497,-0.8687,5.5412,0.623,0.7893,2.3085,0.6624,5.0735,1.1505,0.2268,0.3879,2.1781,5.6153,0.1505,4.7441,31.5319,-0.5207,0.6654,-1.2778,1.2825,1.2496,0.9743,0.4442,2.3958,5.3929,0.0899,16.0848,-0.1569,-0.8903,-0.2069,2.7684,5.6516,2.3773,6,0,TASCA_GIACCA
-2.6855,24.2083,4.9202,35.8643,-3.6514,2.9298,74.543,8.6338,37.2782,-0.1726,2.2498,34.2075,5.8487,19.6361,-0.454,10.0547,52.7187,7.2608,42.1059,0.0277,-0.9166,-1.1937,-0.2671,1.3023,0.2914,0.2238,0.5699,0.8412,0.6776,1.4762,1.1891,0.8055,0.3248,0.7077,0.4592,2.1791,1.414,0.6489,5.1321,4.5922,-23.4784,0.8948,-4.5748,-5.1126,0.2425,0.5709,0.178,2.3541,0.7341,0.3119,0.9621,1.8264,0.8518,1.8985,0.8853,0.4664,0.0481,14.9229,-0.062,0.2715,-0.3342,0.6799,0.887,0.5943,-6.1213,8.763,2.9602,9.5482,?,3.6462,7.3585,2.7127,8.4228,-0.2838,4.9109,5.1494,2.2692,7.3545,0.1441,-1.6788,-1.2465,0.7425,1.0913,1.3045,1.1954,1.1909,1.7018,1.429,5.1277,-7.7084,-1.5033,0,0,0.7635,1.1336,1.2983,1.1453,0.0911,15.0509,0.6526,0.9737,0.5363,1.6,0.3663,0.6052,3,0,TASCA_GIACCA
