@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
1.2127,3.5357,1.8803,11.3357,-0.6233,-0.5887,7.4085,2.7219,11.9038,-2.0456,-0.2355,1.4267,1.1944,5.6261,-0.6869,3.2714,3.5414,1.8819,9.269,0.0298,-2.06,-5.1495,0.3707,2.4997,-0.18,-0.072,0.6908,1.5743,0.9992,2.2788,1.4464,0.6347,0.4772,2.4783,0.9984,5.1929,2.0919,0.4028,0.5444,1.9,-15.2893,3.49,-28.0837,-8.0469,1.7866,2.0937,0.7309,1.1719,0.4091,0.3491,0.9523,2.0148,1.223,2.1158,1.2843,0.607,0.0143,4.9928,0.1965,-0.6243,0.1182,-0.459,-0.4592,0.1808,?,?,?,?,?,0,0,0,0,0,TASCA_DESTRA_DIETRO_PANTALONI
1.1387,0.7914,0.8896,4.5101,-0.2519,0.1685,0.9878,0.9939,4.5905,-1.0305,-0.0274,0.448,0.6694,2.8995,-0.8308,1.7013,0.6584,0.8114,3.2331,0.1386,6.7567,-41.5117,0.6693,-6.1438,0.0991,-0.0161,0.8951,1.329,1.0964,1.4848,1.2249,0.825,0.8012,1.7663,1.2021,2.2046,1.5004,0.6806,0.3895,0.6897,-1.7438,1.7706,-4.477,-2.5285,1.5935,2.2748,0.9598,1.4275,0.6023,0.4219,0.9825,1.5555,1.3949,1.5832,1.4198,0.8968,0.012,2.5663,-0.3415,0.5892,0.7527,-0.1181,-0.1885,0.4388,?,?,?,?,?,0,0,0,0,0,TASCA_DESTRA_DIETRO_PANTALONI
4.7205,18.0868,4.2529,16.3905,-0.1276,-7.3494,19.0264,4.3619,17.4884,-3.6933,-0.5364,22.9406,4.7896,19.2213,-0.5549,10.7144,21.84,4.6733,17.2255,0.1064,-0.6423,-8.801,0.4406,13.7021,-0.6859,-0.0501,0.975,0.8879,0.91,0.9107,0.9334,1.0249,0.9506,0.7884,0.8281,0.8294,0.8712,1.0504,0.1347,0.2703,-0.9039,2.0064,-6.7084,-3.3436,3.901,1.1759,0.7541,0.3014,0.1933,0.6413,0.9372,0.8527,0.9515,0.9098,1.0153,1.1159,0.0893,16.4135,-0.1363,0.7334,0.6616,-0.0331,-0.7674,0.522,?,?,?,?,?,56.949,139.9463,11.8299,32,0.5556,TASCA_DESTRA_DIETRO_PANTALONI
1.8753,7.0845,2.6617,10.893,-0.2789,-6.4481,23.6324,4.8613,15.8607,?,0.2319,25.9187,5.091,20.846,-0.3723,8.812,24.1322,4.9124,15.535,0.1526,-0.2908,8.088,0.2128,-27.8093,-0.7317,0.0263,0.5475,0.5228,0.5418,0.9549,0.9896,1.0364,0.2998,0.2733,0.2936,0.9118,0.9793,1.074,0.1498,0.42,-0.8492,2.8044,-5.6701,-2.0219,0,0.5607,0.4646,0,0,0.8286,0.6868,0.5225,0.7012,0.7609,1.021,1.3419,0.0693,13.2068,-0.2771,0.6872,0.442,-0.7018,-0.9318,0.854,?,?,?,?,?,163.2062,570.4319,23.8837,65,0.6667,TASCA_DESTRA_DIETRO_PANTALONI
5.5052,18.5958,4.3123,19.5866,-0.2294,-7.2778,13.631,3.692,14.2371,-17.8635,2.9535,54.3086,7.3694,23.3409,-0.3393,11.9952,34.647,5.8862,21.2311,0.1854,-0.7564,1.864,0.459,-2.4641,-0.6067,0.2462,1.168,0.5852,0.7326,0.501,0.6272,1.252,1.3642,0.3424,0.5367,0.251,0.3934,1.5675,0.271,0.6179,-0.7564,2.2798,-2.7909,-1.2242,21.1097,0.9142,0.6113,0.0433,0.029,0.6687,1.3757,0.8392,0.9225,0.61,0.6706,1.0994,0.0989,19.0829,-0.4301,0.8223,0.9014,-0.2931,-0.6451,0.8583,?,?,?,?,?,139.9381,2048.4702,45.26,108,0.4255,TASCA_DESTRA_DIETRO_PANTALONI
2.2968,18.4265,4.2926,15.7168,-1.1031,-4.3778,35.6278,5.9689,16.8419,-2.3419,3.4597,21.6968,4.658,15.9504,-0.7029,9.959,12.9808,3.6029,12.5948,0.2066,-0.5246,0.6639,0.2306,-1.2654,-0.4396,0.3474,0.7192,0.9216,1.1914,1.2814,1.6567,1.2928,0.5172,0.8493,1.4195,1.6421,2.7447,1.6715,0.6985,1.2521,-2.5135,1.7926,-3.5985,-2.0074,1.4829,0.7978,0.4708,0.538,0.3175,0.59,0.9332,0.9854,1.2479,1.0559,1.3372,1.2664,0.0616,15.4431,-0.7871,0.5488,0.7327,-0.4294,-0.8872,0.4877,?,?,?,?,?,17.6429,49.1479,7.0106,25,0.0385,TASCA_DESTRA_DIETRO_PANTALONI
4.9525,22.7634,4.7711,15.4329,-0.0499,-5.6473,31.8653,5.6449,19.2138,-13.2355,0.4323,21.9008,4.6798,17.3558,-0.6617,9.187,48.7344,6.981,23.0592,0.0476,-0.877,11.4571,0.5391,-13.0645,-0.6147,0.0471,0.8452,1.0195,0.6834,1.2062,0.8086,0.6704,0.7144,1.0394,0.4671,1.455,0.6539,0.4494,0.041,0.1061,-0.6358,2.5848,-15.4893,-5.9923,10.8909,1.4074,0.6071,0.1292,0.0557,0.4314,0.8032,0.8892,0.6693,1.1071,0.8332,0.7527,0.1535,14.8288,-0.8877,0.8841,0.9607,-0.8211,-0.9554,0.8744,?,?,?,?,?,406.4694,6445.5132,80.284,208,0.5419,TASCA_DESTRA_DIETRO_PANTALONI
5.2249,1.7165,1.3102,5.5696,0.2955,-7.9353,9.0896,3.0149,13.8308,?,-1.6415,5.7679,2.4016,9.6204,-1.4088,10.0041,9.4557,3.075,13.4422,0.1592,-0.6584,-3.183,0.5223,4.8343,-0.7932,-0.1641,0.4346,0.5455,0.4261,1.2553,0.9805,0.781,0.1888,0.2976,0.1815,1.5759,0.9613,0.61,-0.1689,-0.4151,0.9178,2.4582,-5.4346,-2.2108,0,1.9794,0.4945,0,0,0.2498,0.4027,0.5789,0.4143,1.4377,1.0289,0.7157,0.1928,15.7039,-0.8724,-0.2209,0.9128,0.0967,-0.9886,-0.1851,?,?,?,?,?,11.4349,60.6835,7.79,22.6253,0.1533,TASCA_DESTRA_DIETRO_PANTALONI
-1.899,3.7906,1.947,5.8728,-2.231,-3.1243,10.7472,3.2783,9.2053,-4.4124,0.9623,4.2785,2.0684,7.6198,-1.1043,5.5535,2.2688,1.5063,5.1052,0.4052,0.6078,-1.9734,-0.342,-3.2467,-0.5626,0.1733,0.5939,0.9413,1.2926,1.5849,2.1765,1.3732,0.3527,0.886,1.6708,2.5119,4.737,1.8858,0.5404,1.0141,-1.166,1.8767,-2.1578,-1.1498,1.0687,0.502,0.2118,0.4697,0.1982,0.4219,0.638,0.7707,1.1504,1.2081,1.8031,1.4926,0.0741,7.9881,-0.8769,-0.7959,0.809,0.5834,-0.926,-0.6986,?,?,?,?,?,4.1432,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
0.0091,0.0105,0.1025,0.4455,-1.1454,-0.0103,0.0186,0.1363,0.6936,-2.039,0.0174,0.0102,0.1011,0.5204,-0.4294,0.1829,0.0063,0.0796,0.4412,0.062,-0.8819,0.523,0.0497,-0.593,-0.0564,0.0951,0.7524,1.0141,1.2881,1.3479,1.7121,1.2702,0.566,1.0284,1.6593,1.8169,2.9314,1.6134,0.5112,1.5215,-8.1529,2.9765,-15.9501,-5.3586,0.9099,0.5704,0.4414,0.6269,0.4852,0.7739,0.6424,0.8561,1.0097,1.3327,1.5719,1.1794,0.0004,0.2706,-0.0512,-0.0812,-0.2262,-0.0248,-0.2704,0.1983,?,?,?,?,?,4.1228,0.0868,0.2946,2.1721,0.6481,TASCA_DESTRA_DIETRO_PANTALONI
-0.2278,0.0697,0.264,2.6298,-0.8157,0.1684,0.1807,0.4251,4.077,-1.0794,0.2002,0.1757,0.4192,1.7117,-0.3822,0.5555,0.2378,0.4877,2.3495,0.0385,-1.3527,-1.1377,-0.41,0.841,0.3031,0.3604,0.6211,0.6298,0.5414,1.014,0.8716,0.8596,0.3858,0.3967,0.2931,1.0282,0.7597,0.7389,0.5583,2.4963,-12.5437,4.4716,-22.4692,-5.0248,0.7387,1.1695,0.5927,1.5832,0.8023,0.5068,0.645,1.5364,1.1193,2.3818,1.7352,0.7285,0.0035,0.8636,0.5318,-0.4422,-0.1149,0.044,0.1987,0.4793,?,?,?,?,?,0,0,0,0,0,TASCA_DESTRA_DIETRO_PANTALONI
3.8496,56.8682,7.5411,23.9216,-0.7157,-3.4909,42.2488,6.4999,22.5235,-3.3222,0.6534,44.4051,6.6637,21.2988,-1.2167,12.3368,18.7588,4.3311,16.3728,0.2299,-1.1028,5.8918,0.312,-5.3428,-0.283,0.053,1.1602,1.1317,1.7411,0.9754,1.5007,1.5386,1.346,1.2807,3.0315,0.9514,2.2522,2.3672,0.5764,0.8536,-2.0418,1.4809,-3.5423,-2.392,2.6756,1.4511,0.6558,0.5424,0.2451,0.4519,1.0621,1.1231,1.4611,1.0575,1.3757,1.3009,0.054,19.1979,-0.6594,0.5166,0.7733,-0.0564,-0.9338,0.2437,?,?,?,?,?,7.3196,87.7432,9.3671,25,0,TASCA_DESTRA_DIETRO_PANTALONI
4.2421,8.3138,2.8834,12.1531,-0.0849,-2.3565,2.9878,1.7285,6.9958,-4.5671,-0.8551,2.8211,1.6796,8.145,-0.8357,5.8089,4.6597,2.1586,11.1309,0.1073,-1.8002,-4.9609,0.7303,2.7558,-0.4057,-0.1472,1.6681,1.7167,1.3357,1.0291,0.8007,0.7781,2.7826,2.9471,1.7842,1.0591,0.6412,0.6054,0.1657,0.2564,-0.7107,1.5478,-4.2901,-2.7718,8.9146,2.5248,0.8984,0.2832,0.1008,0.3558,1.7372,1.4921,1.0918,0.8589,0.6285,0.7317,0.0519,8.428,0.1,0.398,0.8704,-0.1537,-0.2544,0.3344,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
4.224,19.1557,4.3767,28.7826,-0.1512,-2.881,8.0803,2.8426,11.1804,-1.357,-1.6813,11.2383,3.3524,22.9163,-0.4873,7.3241,13.8005,3.7149,28.5426,0.0341,-1.4661,-2.5123,0.5767,1.7135,-0.3934,-0.2296,1.5397,1.3056,1.1782,0.8479,0.7652,0.9024,2.3707,1.7045,1.388,0.719,0.5855,0.8143,0.5873,0.5035,-3.7532,0.8572,-6.3902,-7.4544,5.2707,1.6227,0.8461,0.3079,0.1605,0.5214,2.5744,1.256,1.0084,0.4879,0.3917,0.8029,0.0579,10.9364,-0.1185,0.6446,0.8963,-0.1121,-0.2403,0.5786,?,?,?,?,?,0.2043,0.1626,0.4032,1,0,TASCA_SINISTRA_DAVANTI_PANTALONI
2.7716,14.1041,3.7555,24.8411,-0.1818,-2.2171,2.8065,1.6752,6.8656,-3.8163,-1.5231,9.2,3.0332,19.6386,-0.9872,5.5446,10.2852,3.2071,21.0635,0.0977,-1.2501,-1.8197,0.4999,1.4557,-0.3999,-0.2747,2.2418,1.2382,1.171,0.5523,0.5224,0.9458,5.0256,1.5331,1.3713,0.305,0.2729,0.8945,0.7025,0.3917,-1.6764,0.5576,-2.3864,-4.2797,14.7453,2.127,0.9005,0.1442,0.0611,0.4234,3.6182,1.2649,1.1793,0.3496,0.3259,0.9324,0.0407,8.0629,0.2559,0.3408,0.7517,-0.2944,-0.0865,0.1669,?,?,?,?,?,3.5684,16.919,4.1133,9,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.756,3.6662,1.9147,8.5891,-2.186,2.2269,4.4195,2.1023,8.8537,-0.4066,-2.8232,7.8257,2.7974,11.5204,-2.304,5.3632,3.1604,1.7777,7.9848,0.1364,-0.7885,0.622,-0.3274,-0.7888,0.4152,-0.5264,0.9108,0.6845,1.0771,0.7515,1.1825,1.5736,0.8296,0.4685,1.1601,0.5647,1.3984,2.4762,2.3029,0.7336,-4.6712,0.3185,-2.0285,-6.3678,0.4283,0.7732,0.2916,1.8052,0.6808,0.3771,0.9701,0.7456,1.0757,0.7685,1.1088,1.4428,0.0426,8.3364,0.3832,0.0009,-0.2387,-0.5251,0.3369,-0.778,?,?,?,?,?,1.9468,0.0504,0.2244,1,0.5,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6182,6.7979,2.6073,13.4426,-1.77,3.2143,7.9223,2.8147,11.0215,-0.3427,-1.6772,8.2198,2.867,13.5778,-1.8138,5.5445,5.7258,2.3929,12.5941,0.09,0.1923,-0.3686,0.1115,-1.9165,0.5797,-0.3025,0.9263,0.9094,1.0896,0.9817,1.1763,1.1982,0.8581,0.827,1.1872,0.9638,1.3836,1.4356,3.0535,0.9814,-6.8986,0.3214,-2.2592,-7.0293,0.5912,1.0057,0.3507,1.7011,0.5931,0.3487,1.2197,0.99,1.0674,0.8117,0.8751,1.0781,0.0391,8.395,-0.5475,0.1298,-0.3614,-0.3228,0.7278,-0.4132,?,?,?,?,?,3.1702,0.4391,0.6627,2,0.5,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2585,0.1658,0.4072,1.3783,-2.8304,-0.5229,0.0846,0.2908,1.2527,-5.7056,0.0955,0.0725,0.2692,1.1471,-0.3717,0.7793,0.0648,0.2546,1.0582,0.2112,0.4943,-2.7061,-0.3316,-5.4747,-0.6709,0.1226,1.4,1.5125,1.5993,1.0804,1.1424,1.0574,1.96,2.2878,2.5579,1.1672,1.305,1.1181,0.9555,3.2764,-3.594,3.4291,-3.7615,-1.0969,1.926,0.4303,0.2682,0.2234,0.1393,0.6233,1.1002,1.2016,1.3025,1.0921,1.1839,1.084,0.0064,1.1286,0.0076,0.4552,-0.5874,0.3605,-0.6383,-0.363,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2864,0.7379,0.859,2.7648,-1.3324,-0.8053,0.5551,0.7451,2.085,-106.1818,0.3422,0.0546,0.2336,0.8939,-0.0157,1.3467,0.3817,0.6178,2.2183,0.1714,-0.3556,0.8368,0.2127,-2.3531,-0.598,0.2541,1.1529,3.6769,1.3904,3.1891,1.2059,0.3781,1.3293,13.5195,1.9331,10.1705,1.4543,0.143,0.7647,114.4857,-3.4415,149.7195,-4.5007,-0.0301,60.9359,1.3469,0.4427,0.0221,0.0073,0.3287,1.3261,3.093,1.2463,2.3324,0.9399,0.403,0.0099,1.9971,0.867,-0.5445,-0.8387,-0.7786,-0.9458,0.777,?,?,?,?,?,1,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0483,0.0137,0.1172,0.5936,-0.8761,-0.0713,0.0049,0.0699,0.3151,-2.1921,-0.0004,0.0138,0.1177,0.6064,-0.9412,0.1777,0.0083,0.0912,0.3444,0.0822,-0.6777,-115.3701,0.272,170.2399,-0.4014,-0.0024,1.6772,0.996,1.2854,0.5938,0.7664,1.2905,2.8131,0.992,1.6522,0.3526,0.5873,1.6655,1.2813,0.9428,-8.9936,0.7359,-7.0193,-9.5389,3.2058,1.0129,0.8434,0.316,0.2631,0.8326,1.8842,0.9789,1.7239,0.5195,0.9149,1.761,0.0009,0.2727,-0.2563,-0.1331,0.3923,-0.0387,-0.3886,0.1178,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3666,0.0776,0.2786,1.1787,-0.3344,-0.5158,0.1073,0.3276,1.2229,-4.4696,0.0285,0.1044,0.323,1.2582,-1.4828,0.7975,0.0545,0.2334,0.8669,0.2938,-0.7107,12.854,0.4596,-18.0858,-0.6467,0.0358,0.8505,0.8625,1.194,1.0141,1.4038,1.3844,0.7234,0.7439,1.4256,1.0284,1.9708,1.9164,0.2956,0.3931,-0.8192,1.3299,-2.7715,-2.0841,3.9511,1.7432,0.7197,0.4412,0.1822,0.4129,0.9639,0.9369,1.3598,0.9719,1.4107,1.4514,0.0067,1.2086,-0.6627,0.1437,0.7158,0.5322,-0.9253,-0.4863,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0194,0.0697,0.2639,2.6784,-1.4569,0.0002,0.1587,0.3984,3.9484,-1.2108,0.0368,0.0055,0.0743,0.5652,-0.6779,0.227,0.1841,0.4291,2.6743,0.0069,78.0758,0.5281,0.0856,0.0068,0.0011,0.1621,0.6625,3.5544,0.6151,5.3655,0.9285,0.1731,0.4388,12.6338,0.3783,28.7887,0.8621,0.0299,0.7345,6.9557,-85.896,9.4705,-116.9508,-12.349,0.6104,3.2364,0.4048,5.3021,0.6632,0.1251,0.6783,4.7391,1.0015,6.9862,1.4764,0.2113,0.0004,0.339,0.928,0.564,-0.0565,0.4164,0.06,-0.0207,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
3.9791,9.1797,3.0298,14.6305,-0.0755,-1.7841,2.0435,1.4295,5.1327,-3.3825,-1.1872,3.152,1.7754,9.7402,-1.2149,5.4194,5.4308,2.3304,12.0617,0.158,-2.2303,-3.3516,0.7342,1.5028,-0.3292,-0.2191,2.1195,1.7066,1.3001,0.8052,0.6134,0.7618,4.4921,2.9123,1.6903,0.6483,0.3763,0.5804,0.2593,0.1922,-0.4538,0.7415,-1.7504,-2.3607,11.6153,3.0934,0.9496,0.2663,0.0818,0.307,2.8505,1.5021,1.213,0.527,0.4255,0.8075,0.0491,7.8167,0.4109,0.5494,0.9382,-0.0078,0.284,0.4566,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.5311,8.8431,2.9737,12.0219,-3.048,2.2236,4.8427,2.2006,7.9462,-0.4197,-1.7461,8.0755,2.8417,12.3289,-1.1257,5.2176,2.8134,1.6773,7.3363,0.214,-0.2388,0.3042,-0.1018,-1.2735,0.4262,-0.3347,1.3513,1.0464,1.7729,0.7744,1.312,1.6942,1.8261,1.0951,3.1432,0.5997,1.7213,2.8704,3.8537,1.3864,-4.531,0.3598,-1.1758,-3.2681,0.5306,0.5121,0.3182,0.9651,0.5997,0.6214,1.5129,0.9751,1.6387,0.6445,1.0831,1.6805,0.0313,7.8339,0.7913,-0.1714,-0.4287,-0.3387,-0.1211,-0.2231,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
2.8129,10.8907,3.3001,19.2553,-0.1913,-3.6528,3.9432,1.9857,7.4968,-5.2514,-0.924,2.2149,1.4882,5.2846,-1.5391,5.6302,7.458,2.7309,15.9489,0.0382,-0.7701,-3.0443,0.4996,3.9533,-0.6488,-0.1641,1.6619,2.2175,1.2084,1.3343,0.7271,0.545,2.7619,4.9171,1.4603,1.7803,0.5287,0.297,0.491,0.9653,-4.8792,1.966,-9.9371,-5.0545,13.478,7.7658,0.9747,0.5762,0.0723,0.1255,2.5685,3.6437,1.2073,1.4186,0.4701,0.3313,0.049,8.599,-0.461,0.0987,0.8656,0.0489,-0.6624,0.0618,?,?,?,?,?,12.3542,56.9163,7.5443,18,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.3905,34.3161,5.858,24.4951,-2.0628,1.9626,26.424,5.1404,17.0867,-0.3693,0.0603,4.5294,2.1282,11.8766,-1.2117,7.526,14.4173,3.797,15.4315,0.0752,-0.7085,-23.0469,-0.1848,32.5288,0.2608,0.008,1.1396,2.7525,1.5428,2.4153,1.3538,0.5605,1.2987,7.5762,2.3802,5.8338,1.8328,0.3142,3.58,2.5354,-13.1501,0.7082,-3.6733,-5.1865,0.6409,1.4894,0.4793,2.3238,0.7478,0.3218,1.4336,2.0625,1.5873,1.4387,1.1073,0.7696,0.0259,10.6467,-0.004,-0.1586,-0.6298,-0.2939,0.5329,-0.1246,?,?,?,?,?,2.8925,0.2035,0.4511,2,0.3333,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3594,1.5096,1.2287,5.3442,-0.9356,0.5791,3.9702,1.9925,8.0683,-0.6118,0.1898,0.486,0.6971,2.7287,-0.5002,2.1556,1.8196,1.3489,5.2242,0.0834,0.6207,1.8933,0.1667,3.0503,0.2686,0.0881,0.6166,1.7624,0.9108,2.8581,1.4771,0.5168,0.3802,3.1062,0.8296,8.1689,2.1819,0.2671,0.8435,2.8394,-5.4358,3.3661,-6.4441,-1.9144,0.5515,1.518,0.4844,2.7522,0.8783,0.3191,0.6624,1.9586,1.023,2.9569,1.5444,0.5223,0.0077,3.1861,0.8708,-0.0785,0.3824,-0.2941,0.4967,-0.3144,?,?,?,?,?,2,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
4.4078,12.7784,3.5747,11.2498,-0.0396,2.8857,10.2221,3.1972,13.4674,-1.3015,-6.3786,29.4149,5.4236,17.1483,-28.2367,9.6074,28.556,5.3438,17.8831,0.0818,1.5274,-0.691,0.4588,-0.4524,0.3004,-0.6639,1.1181,0.6591,0.6689,0.5895,0.5983,1.0149,1.2501,0.4344,0.4475,0.3475,0.358,1.0301,0.0563,0.0259,-0.269,0.4598,-4.7785,-10.3918,1.8492,18.4492,0.5556,9.9768,0.3004,0.0301,0.8353,0.656,0.6291,0.7854,0.7531,0.9589,0.089,15.1948,-0.5388,-0.964,0.9777,0.4109,-0.4869,-0.9883,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
