@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-2.5251,15.9191,3.9899,14.0588,-13.9796,2.0654,0.7204,0.8488,3.869,-0.0802,-2.5251,15.9191,3.9899,14.0588,-13.9796,5.4429,19.9509,4.4666,17.7323,0.0608,-1.2226,1,-0.4639,-0.818,0.3795,-0.4639,4.7009,1,0.8933,0.2127,0.19,0.8933,22.0982,1,0.7979,0.0453,0.0361,0.7979,45.6667,1,-11.4373,0.0219,-0.2505,-11.4373,0.262,1,0.0497,3.8163,0.1897,0.0497,3.6337,1,0.7928,0.2752,0.2182,0.7928,0.0315,8.2773,0.2474,1,-0.982,0.2474,-0.1521,-0.982,8.1985,21.3499,4.6206,12,0,PANTALONI
-2.0592,18.4531,4.2957,22.9127,-4.9396,-0.0063,7.5038,2.7393,10.3918,-1.7506,-2.0592,18.4531,4.2957,22.9127,-4.9396,4.9532,28.357,5.3251,27.5248,0.0051,328.1705,1,-0.4157,0.003,-0.0013,-0.4157,1.5682,1,0.8067,0.6377,0.5144,0.8067,2.4592,1,0.6507,0.4066,0.2646,0.6507,2.8811,1,-135.2565,0.3471,-46.9463,-135.2565,1.0211,1,0.1394,0.9794,0.1366,0.1394,2.2049,1,0.8324,0.4535,0.3775,0.8324,0.0194,7.7121,0.6074,1,-0.9289,0.6074,-0.6532,-0.9289,34.8449,115.402,10.7425,45.0137,0.0843,PANTALONI
0.7689,16.8469,4.1045,17.029,-1.1149,5.5746,2.5776,1.6055,7.9756,0.3211,0.7689,16.8469,4.1045,17.029,-1.1149,7.5408,11.6671,3.4157,13.3273,0.2295,0.1379,1,0.102,7.2504,0.7393,0.102,2.5565,1,1.2017,0.3912,0.47,1.2017,6.5359,1,1.444,0.153,0.2209,1.444,-2.3801,1,-2.2616,-0.4201,0.9502,-2.2616,0.6854,1,0.4655,1.4589,0.6792,0.4655,2.1352,1,1.2778,0.4684,0.5984,1.2778,0.0379,11.8149,-0.1276,1,0.3709,-0.1276,0.79,0.3709,4.0472,0,0,0,1,PANTALONI
-1.5288,5.5986,2.3661,9.5157,-90.4676,2.9201,6.5606,2.5614,8.7815,-0.8304,-1.5288,5.5986,2.3661,9.5157,-90.4676,5.1554,4.3812,2.0931,12.1296,0.1251,-0.5236,1,-0.2966,-1.91,0.5664,-0.2966,0.9238,1,1.1304,1.0825,1.2237,1.1304,0.8534,1,1.2779,1.1718,1.4974,1.2779,2.3624,1,-5.4254,0.4233,-2.2966,-5.4254,0.0217,1,0.0075,46.1151,0.346,0.0075,1.0836,1,0.7845,0.9228,0.724,0.7845,0.0242,6.7021,0.9358,1,-0.882,0.9358,-0.7234,-0.882,34.0692,20.5911,4.5377,23.201,0.4103,PANTALONI
-0.8389,4.6104,2.1472,11.7432,-6.8061,3.2826,5.2783,2.2974,9.4478,-1.005,-0.8389,4.6104,2.1472,11.7432,-6.8061,4.7134,4.4661,2.1133,13.8592,0.0846,-0.2556,1,-0.178,-3.9128,0.6964,-0.178,0.9346,1,1.016,1.07,1.0871,1.016,0.8735,1,1.0323,1.1449,1.1818,1.0323,2.1621,1,-7.9955,0.4625,-3.698,-7.9955,0.3193,1,0.0994,3.1323,0.3112,0.0994,1.243,1,0.8473,0.8045,0.6817,0.8473,0.0233,5.8879,0.8854,1,-0.9143,0.8854,-0.7193,-0.9143,35.6786,28.5836,5.3464,25.3598,0.3401,PANTALONI
0.0238,3.1829,1.7841,8.5079,-0.705,-9.2269,4.0253,2.0063,15.827,?,0.0238,3.1829,1.7841,8.5079,-0.705,9.5661,4.0171,2.0043,11.4255,0.2821,-0.0026,1,0.0025,-387.5633,-0.9645,0.0025,0.8892,1,0.8901,1.1246,1.001,0.8901,0.7907,1,0.7923,1.2646,1.002,0.7923,0.2223,1,-0.7836,4.4991,-3.5254,-0.7836,0,1,0.3135,0,0,0.3135,0.5376,1,0.7446,1.8603,1.3852,0.7446,0.0611,11.9933,0.3155,1,-0.2204,0.3155,-0.9706,-0.2204,4.2088,0.2726,0.5221,3.9881,0.5007,PANTALONI
-7.8322,5.8687,2.4225,16.3745,?,-6.1973,8.4587,2.9084,12.7064,-10.889,-7.8322,5.8687,2.4225,16.3745,?,13.1666,7.9285,2.8158,20.8486,0.1262,1.2638,1,-0.5949,0.7913,-0.4707,-0.5949,0.8329,1,0.8603,1.2006,1.0329,0.8603,0.6938,1,0.7402,1.4413,1.0669,0.7402,1.407,1,-5.4376,0.7107,-3.8646,-5.4376,0,1,0,0,0.0448,0,1.2887,1,0.7854,0.776,0.6095,0.7854,0.0432,21.8882,-0.2403,1,-0.8613,-0.2403,-0.2605,-0.8613,0.0884,0.1486,0.3855,5,0,PANTALONI
-11.176,17.3716,4.1679,19.7713,?,-2.5765,10.022,3.1658,14.3513,-4.4024,-11.176,17.3716,4.1679,19.7713,?,16.2025,38.6876,6.2199,26.1609,0.1361,4.3376,1,-0.6898,0.2305,-0.159,-0.6898,1.3166,1,0.6701,0.7596,0.509,0.6701,1.7334,1,0.449,0.5769,0.259,0.449,1.6906,1,-4.7961,0.5915,-2.8369,-4.7961,0,1,0,0,0.0877,0,1.3777,1,0.7558,0.7259,0.5486,0.7558,0.0543,25.3099,0.6982,1,-0.9969,0.6982,-0.7471,-0.9969,3.4576,138.3514,11.7623,47,0,PANTALONI
-9.3274,19.4484,4.41,25.0463,-3.7481,-4.4882,15.6087,3.9508,19.0834,-3.2151,-9.3274,19.4484,4.41,25.0463,-3.7481,14.5559,36.7787,6.0645,27.9367,0.0313,2.0782,1,-0.6408,0.4812,-0.3083,-0.6408,1.1162,1,0.7272,0.8959,0.6515,0.7272,1.246,1,0.5288,0.8026,0.4244,0.5288,1.3583,1,-21.8845,0.7362,-16.1118,-21.8845,1.1651,1,0.1829,0.8583,0.157,0.1829,1.3125,1,0.8965,0.7619,0.6831,0.8965,0.0468,23.4964,0.2606,1,-0.9531,0.2606,-0.4814,-0.9531,0.1443,0.1235,0.3514,1,0,PANTALONI
2.4398,19.0572,4.3655,19.2786,-0.2051,2.6853,3.368,1.8352,11.183,-0.5848,2.4398,19.0572,4.3655,19.2786,-0.2051,6.3268,20.5701,4.5354,20.8881,0.0929,0.9086,1,0.3856,1.1006,0.4244,0.3856,2.3787,1,0.9625,0.4204,0.4046,0.9625,5.6583,1,0.9265,0.1767,0.1637,0.9265,0.7952,1,-1.5342,1.2576,-1.9294,-1.5342,2.2671,1,0.6947,0.4411,0.3064,0.6947,1.7239,1,0.9229,0.5801,0.5354,0.9229,0.0156,9.5511,-0.1178,1,0.9596,-0.1178,-0.0259,0.9596,3.4107,0.3063,0.5535,2,0.5,PANTALONI
4.3955,23.3227,4.8294,19.5952,-0.1493,2.4035,6.0225,2.4541,11.0211,-0.4613,4.3955,23.3227,4.8294,19.5952,-0.1493,8.0464,32.3406,5.6869,23.265,0.0371,1.8288,1,0.5463,0.5468,0.2987,0.5463,1.9679,1,0.8492,0.5082,0.4315,0.8492,3.8726,1,0.7212,0.2582,0.1862,0.7212,0.7314,1,-2.8381,1.3672,-3.8803,-2.8381,2.2608,1,0.7057,0.4423,0.3121,0.7057,1.778,1,0.8423,0.5624,0.4737,0.8423,0.0245,12.387,-0.0633,1,0.9712,-0.0633,0.0625,0.9712,1.9779,0.176,0.4195,2,0.3333,PANTALONI
7.2186,26.7551,5.1725,33.2633,-0.5069,3.9994,26.7224,5.1694,30.6532,-0.1593,7.2186,26.7551,5.1725,33.2633,-0.5069,12.9396,33.0101,5.7454,35.2453,0.0911,1.8049,1,0.5579,0.554,0.3091,0.5579,1.0006,1,0.9003,0.9994,0.8997,0.9003,1.0012,1,0.8105,0.9988,0.8095,0.8105,2.657,1,-3.1674,0.3764,-1.1921,-3.1674,0.8348,1,0.5692,1.1979,0.6819,0.5692,1.0851,1,0.9438,0.9215,0.8697,0.9438,0.0396,20.5211,-0.3735,1,0.5535,-0.3735,0.3018,0.5535,1.3718,0.8473,0.9205,3,0,PANTALONI
5.2914,28.0987,5.3008,46.6386,-1.5943,0.2342,2.5489,1.5965,7.4434,-1.1538,5.2914,28.0987,5.3008,46.6386,-1.5943,9.5795,23.0331,4.7993,40.1536,0.0094,22.5941,1,0.5524,0.0443,0.0244,0.5524,3.3202,1,1.1045,0.3012,0.3327,1.1045,11.0239,1,1.2199,0.0907,0.1107,1.2199,7.1877,1,-75.2995,0.1391,-10.4761,-75.2995,5.2019,1,0.4435,0.1922,0.0853,0.4435,6.2657,1,1.1615,0.1596,0.1854,1.1615,0.026,14.6146,-0.1509,1,-0.0611,-0.1509,-0.2379,-0.0611,0.9479,0.0494,0.2222,1,0,PANTALONI
6.1254,0.0489,0.2211,1.0878,0.8338,7.7108,0.0325,0.1801,0.9248,0.8883,6.1254,0.0489,0.2211,1.0878,0.8338,11.6014,0.0345,0.1857,1.0638,0.9112,0.7944,1,0.528,1.2588,0.6646,0.528,1.2276,1,1.1907,0.8146,0.97,1.1907,1.5069,1,1.4179,0.6636,0.9409,1.4179,0.7419,1,0.4995,1.3479,0.6733,0.4995,0.7904,1,0.5459,1.2652,0.6907,0.5459,1.1763,1,1.0226,0.8501,0.8693,1.0226,0.0413,19.9615,-0.6014,1,0.8575,-0.6014,-0.1008,0.8575,1,0,0,0,1,PANTALONI
6.358,0.1659,0.4073,2.1899,0.6947,7.4767,0.145,0.3807,1.4806,0.8257,6.358,0.1659,0.4073,2.1899,0.6947,11.7108,0.0837,0.2893,1.9061,0.8469,0.8504,1,0.5429,1.1759,0.6384,0.5429,1.0697,1,1.4078,0.9348,1.316,1.4078,1.1443,1,1.9818,0.8739,1.7318,1.9818,0.7105,1,0.4724,1.4074,0.6649,0.4724,0.8445,1,0.576,1.1842,0.682,0.576,1.4791,1,1.1489,0.6761,0.7768,1.1489,0.0415,20.1928,-0.7524,1,0.8232,-0.7524,-0.2472,0.8232,1,0,0,0,1,PANTALONI
7.3522,0.4707,0.6861,3.2766,0.6398,6.5071,0.1922,0.4384,1.8507,0.752,7.3522,0.4707,0.6861,3.2766,0.6398,12.2775,0.8491,0.9215,4.2168,0.7115,1.1299,1,0.5988,0.8851,0.53,0.5988,1.5649,1,0.7446,0.639,0.4758,0.7446,2.449,1,0.5544,0.4083,0.2264,0.5544,1.0371,1,0.5598,0.9642,0.5397,0.5598,1.219,1,0.6224,0.8204,0.5106,0.6224,1.7704,1,0.777,0.5648,0.4389,0.777,0.0449,21.2115,0.3283,1,0.9701,0.3283,0.5471,0.9701,0.1355,0.1172,0.3423,1,0,PANTALONI
8.2807,15.1757,3.8956,18.4705,-0.1761,3.1468,12.8185,3.5803,16.5222,-0.3164,8.2807,15.1757,3.8956,18.4705,-0.1761,13.0142,20.8429,4.5654,18.0024,0.1932,2.6315,1,0.6363,0.38,0.2418,0.6363,1.0881,1,0.8533,0.9191,0.7842,0.8533,1.1839,1,0.7281,0.8447,0.615,0.7281,0.6966,1,-0.6416,1.4355,-0.921,-0.6416,1.2512,1,0.7038,0.7992,0.5625,0.7038,1.1179,1,1.026,0.8945,0.9178,1.026,0.0439,20.356,-0.2307,1,0.9334,-0.2307,0.049,0.9334,0.5036,0.4311,0.6566,2,0,PANTALONI
4.1325,14.5164,3.81,31.1281,-0.4265,8.3831,27.8918,5.2813,34.6761,0.0505,4.1325,14.5164,3.81,31.1281,-0.4265,11.1941,36.0482,6.004,43.196,0.0437,0.493,1,0.3692,2.0286,0.7489,0.3692,0.7214,1,0.6346,1.3861,0.8796,0.6346,0.5205,1,0.4027,1.9214,0.7737,0.4027,-5.0456,1,-4.7197,-0.1982,0.9354,-4.7197,0.5975,1,0.4831,1.6736,0.8086,0.4831,0.8977,1,0.7206,1.114,0.8028,0.7206,0.0374,17.8794,0.1646,1,0.4669,0.1646,0.903,0.4669,0,0,0,0,0,PANTALONI
5.8707,18.0555,4.2492,23.0158,-0.3438,2.7069,7.0494,2.6551,12.6517,-0.4056,5.8707,18.0555,4.2492,23.0158,-0.3438,9.9137,21.1373,4.5975,21.91,0.0989,2.1688,1,0.5922,0.4611,0.273,0.5922,1.6004,1,0.9242,0.6248,0.5775,0.9242,2.5613,1,0.8542,0.3904,0.3335,0.8542,1.6129,1,-2.4482,0.62,-1.5179,-2.4482,1.9029,1,0.7044,0.5255,0.3702,0.7044,1.8192,1,1.0505,0.5497,0.5774,1.0505,0.0318,15.436,-0.179,1,0.926,-0.179,0.0401,0.926,0.2255,0.1746,0.4179,1,0,PANTALONI
6.8156,4.3952,2.0965,10.5355,0.2288,6.9521,3.7729,1.9424,9.5762,0.199,6.8156,4.3952,2.0965,10.5355,0.2288,12.0732,8.036,2.8348,16.9671,0.2362,0.9804,1,0.5645,1.02,0.5758,0.5645,1.0793,1,0.7396,0.9265,0.6852,0.7396,1.1649,1,0.5469,0.8584,0.4695,0.5469,1.3143,1,0.596,0.7609,0.4535,0.596,1.1428,1,0.615,0.8751,0.5382,0.615,1.1002,1,0.6209,0.9089,0.5644,0.6209,0.0427,20.5832,0.2221,1,0.9177,0.2221,0.586,0.9177,0,0,0,0,0,PANTALONI
7.4566,2.9676,1.7227,8.7764,0.3366,6.78,1.7983,1.341,5.1999,0.4762,7.4566,2.9676,1.7227,8.7764,0.3366,12.6157,5.7503,2.398,12.0678,0.4138,1.0998,1,0.5911,0.9093,0.5374,0.5911,1.2846,1,0.7184,0.7784,0.5592,0.7184,1.6503,1,0.5161,0.606,0.3127,0.5161,0.9419,1,0.5228,1.0617,0.555,0.5228,1.3326,1,0.6426,0.7504,0.4823,0.6426,1.6878,1,0.7273,0.5925,0.4309,0.7273,0.0448,21.6933,0.3708,1,0.955,0.3708,0.6278,0.955,0,0,0,0,0,PANTALONI
7.9246,2.4873,1.5771,8.0361,0.3824,5.8291,2.8301,1.6823,7.0471,0.3119,7.9246,2.4873,1.5771,8.0361,0.3824,12.7114,5.7999,2.4083,12.1988,0.4051,1.3595,1,0.6234,0.7356,0.4586,0.6234,0.9375,1,0.6549,1.0667,0.6985,0.6549,0.8789,1,0.4288,1.1378,0.4879,0.4288,1.5575,1,0.599,0.6421,0.3846,0.599,1.2705,1,0.6345,0.7871,0.4995,0.6345,1.1403,1,0.6588,0.8769,0.5777,0.6588,0.0446,21.6782,0.4174,1,0.9572,0.4174,0.6609,0.9572,0,0,0,0,0,PANTALONI
8.5556,3.399,1.8436,8.5015,0.39,5.4985,0.8006,0.8948,3.6217,0.5143,8.5556,3.399,1.8436,8.5015,0.39,13.3379,6.3295,2.5159,11.0113,0.4645,1.556,1,0.6414,0.6427,0.4122,0.6414,2.0605,1,0.7328,0.4853,0.3556,0.7328,4.2457,1,0.537,0.2355,0.1265,0.537,1.4175,1,0.5691,0.7055,0.4015,0.5691,1.8692,1,0.6778,0.535,0.3626,0.6778,2.3474,1,0.7721,0.426,0.3289,0.7721,0.0485,22.6096,0.3049,1,0.9883,0.3049,0.4447,0.9883,0,0,0,0,0,PANTALONI
5.3413,1.1507,1.0727,4.7572,0.4302,8.1283,2.0699,1.4387,4.9785,0.5558,5.3413,1.1507,1.0727,4.7572,0.4302,11.148,3.2221,1.795,6.2719,0.5805,0.6571,1,0.4791,1.5218,0.7291,0.4791,0.7456,1,0.5976,1.3412,0.8015,0.5976,0.5559,1,0.3571,1.7989,0.6424,0.3571,0.5766,1,0.4138,1.7342,0.7177,0.4138,0.7449,1,0.5584,1.3424,0.7496,0.5584,0.9555,1,0.7585,1.0465,0.7938,0.7585,0.0381,18.811,0.4795,1,0.8588,0.4795,0.8606,0.8588,?,?,?,?,?,PANTALONI
7.7439,2.2839,1.5112,7.3851,0.4274,6.5117,1.5397,1.2409,4.875,0.4861,7.7439,2.2839,1.5112,7.3851,0.4274,12.7981,4.6546,2.1575,10.3333,0.4733,1.1892,1,0.6051,0.8409,0.5088,0.6051,1.2179,1,0.7005,0.8211,0.5751,0.7005,1.4833,1,0.4907,0.6742,0.3308,0.4907,1.1952,1,0.5935,0.8367,0.4966,0.5935,1.3595,1,0.6573,0.7356,0.4835,0.6573,1.5149,1,0.7147,0.6601,0.4718,0.7147,0.0447,21.9994,0.3222,1,0.9586,0.3222,0.5773,0.9586,?,?,?,?,?,PANTALONI
6.9961,0.2069,0.4549,3.0064,0.6113,6.9385,0.1664,0.4079,2.2982,0.7343,6.9961,0.2069,0.4549,3.0064,0.6113,12.1041,0.1036,0.3218,2.2218,0.8311,1.0083,1,0.578,0.9918,0.5732,0.578,1.1153,1,1.4135,0.8966,1.2673,1.4135,1.2439,1,1.9979,0.8039,1.6061,1.9979,0.7444,1,0.4325,1.3433,0.5809,0.4325,0.8942,1,0.588,1.1183,0.6575,0.588,1.3081,1,1.3531,0.7644,1.0344,1.3531,0.0415,20.9306,-0.8053,0.9999,0.8819,-0.8053,-0.4382,0.8819,?,?,?,?,?,PANTALONI
7.708,0.5544,0.7446,3.6479,0.6327,6.2385,0.2471,0.4971,2.3851,0.6827,7.708,0.5544,0.7446,3.6479,0.6327,12.5706,1.0814,1.0399,5.3458,0.6628,1.2355,1,0.6132,0.8094,0.4963,0.6132,1.498,1,0.716,0.6676,0.478,0.716,2.2439,1,0.5127,0.4457,0.2285,0.5127,1.2245,1,0.5981,0.8166,0.4885,0.5981,1.3213,1,0.6265,0.7568,0.4742,0.6265,1.5294,1,0.6824,0.6538,0.4462,0.6824,0.0453,21.6545,0.4076,1,0.9764,0.4076,0.5948,0.9764,?,?,?,?,?,PANTALONI
7.5122,0.01,0.1002,0.6165,0.9216,6.4439,0.0062,0.079,0.5332,0.9205,7.5122,0.01,0.1002,0.6165,0.9216,12.4257,0.0163,0.1278,0.744,0.942,1.1658,1,0.6046,0.8578,0.5186,0.6046,1.2687,1,0.7842,0.7882,0.6181,0.7842,1.6095,1,0.615,0.6213,0.3821,0.615,1.1749,1,0.5996,0.8511,0.5103,0.5996,1.1734,1,0.6128,0.8522,0.5222,0.6128,1.1562,1,0.8286,0.8649,0.7166,0.8286,0.0436,21.4682,-0.0077,0.9947,0.9427,-0.0077,0.313,0.9427,?,?,?,?,?,PANTALONI
7.106,9.808,3.1318,14.4239,-0.0092,3.6049,2.2408,1.4969,8.3396,-0.1444,7.106,9.808,3.1318,14.4239,-0.0092,10.9489,15.9621,3.9953,17.1258,0.1705,1.9712,1,0.649,0.5073,0.3292,0.649,2.0922,1,0.7839,0.478,0.3747,0.7839,4.3771,1,0.6145,0.2285,0.1404,0.6145,0.1246,1,-0.0372,8.0279,-0.2989,-0.0372,1.9614,1,0.6923,0.5098,0.3529,0.6923,1.7296,1,0.8422,0.5782,0.487,0.8422,0.0372,17.8555,0.0858,1,0.985,0.0858,0.222,0.985,?,?,?,?,?,PANTALONI
-3.2111,13.2031,3.6336,14.5822,-6.4706,2.7105,22.5953,4.7535,16.9209,-0.767,-3.2111,13.2031,3.6336,14.5822,-6.4706,8.1426,10.6689,3.2663,16.0114,0.1653,-1.1847,1,-0.3944,-0.8441,0.3329,-0.3944,0.7644,1,1.1124,1.3082,1.4553,1.1124,0.5843,1,1.2375,1.7114,2.1179,1.2375,1.7196,1,-3.9822,0.5815,-2.3158,-3.9822,0.2038,1,0.1018,4.9058,0.4992,0.1018,0.8618,1,0.9107,1.1604,1.0568,0.9107,0.0184,12.091,0.9479,1,-0.772,0.9479,-0.682,-0.772,19.5889,130.5905,11.4276,46,0.2069,PANTALONI
-2.1,12.0364,3.4693,13.8002,-5.1576,3.8589,27.978,5.2894,20.9734,-0.6473,-2.1,12.0364,3.4693,13.8002,-5.1576,8.052,10.9272,3.3056,13.9987,0.2153,-0.5442,1,-0.2608,-1.8376,0.4793,-0.2608,0.6559,1,1.0495,1.5246,1.6001,1.0495,0.4302,1,1.1015,2.3244,2.5604,1.1015,1.4026,1,-3.009,0.713,-2.1453,-3.009,0.176,1,0.1256,5.6811,0.7137,0.1256,0.658,1,0.9858,1.5198,1.4982,0.9858,0.017,11.4411,0.9398,1,-0.5423,0.9398,-0.4112,-0.5423,16.3031,2.922,1.7094,8,0.6522,PANTALONI
-2.6062,10.6891,3.2694,13.9692,-5.8396,2.2032,31.3877,5.6025,19.8737,-0.9736,-2.6062,10.6891,3.2694,13.9692,-5.8396,7.598,13.4745,3.6708,18.1364,0.0632,-1.1829,1,-0.343,-0.8454,0.29,-0.343,0.5836,1,0.8907,1.7136,1.5262,0.8907,0.3405,1,0.7933,2.9364,2.3294,0.7933,1.2165,1,-9.7487,0.822,-8.0134,-9.7487,0.2028,1,0.1055,4.9304,0.5201,0.1055,0.7029,1,0.7702,1.4227,1.0958,0.7702,0.015,11.513,0.8812,1,-0.6738,0.8812,-0.5314,-0.6738,13.8042,3.3742,1.8369,8,0.4667,PANTALONI
-0.9904,19.2906,4.3921,35.6044,-0.6817,-0.4004,24.5129,4.951,19.8713,-1.1848,-0.9904,19.2906,4.3921,35.6044,-0.6817,6.4763,23.2741,4.8243,30.1519,0.0142,2.4738,1,-0.1529,0.4042,-0.0618,-0.1529,0.8871,1,0.9104,1.1273,1.0263,0.9104,0.787,1,0.8288,1.2707,1.0532,0.8288,1.3394,1,-33.2912,0.7466,-24.8559,-33.2912,2.3277,1,0.6922,0.4296,0.2974,0.6922,1.7917,1,1.1808,0.5581,0.659,1.1808,0.0051,9.88,0.541,1,-0.5597,0.541,-0.4588,-0.5597,14.7719,100.8638,10.0431,56,0.1642,PANTALONI
4.8338,17.7825,4.2169,16.7021,-0.2098,6.6681,2.228,1.4927,6.5935,0.3778,4.8338,17.7825,4.2169,16.7021,-0.2098,10.9052,10.0637,3.1723,14.2528,0.2906,0.7249,1,0.4433,1.3795,0.6115,0.4433,2.8251,1,1.3293,0.354,0.4705,1.3293,7.9813,1,1.767,0.1253,0.2214,1.767,-0.7233,1,-0.4961,-1.3826,0.6858,-0.4961,1.3028,1,0.6872,0.7676,0.5275,0.6872,2.5331,1,1.1719,0.3948,0.4626,1.1719,0.0637,17.1201,-0.8029,1,0.8793,-0.8029,-0.532,0.8793,4.1432,0,0,0,1,PANTALONI
-6.8085,9.9114,3.1482,21.6971,-6.9814,-6.9258,6.3401,2.518,14.2775,?,-6.8085,9.9114,3.1482,21.6971,-6.9814,12.4301,12.3328,3.5118,24.0895,0.11,0.9831,1,-0.5477,1.0172,-0.5572,-0.5477,1.2503,1,0.8965,0.7998,0.717,0.8965,1.5633,1,0.8037,0.6397,0.5141,0.8037,1.3293,1,-6.3714,0.7523,-4.7931,-6.3714,0,1,0.1004,0,0,0.1004,1.5197,1,0.9007,0.658,0.5927,0.9007,0.0408,20.6961,-0.1724,1,-0.862,-0.1724,-0.2584,-0.862,0,0,0,0,0,PANTALONI
5.3232,8.3359,2.8872,15.3831,0.0047,4.1471,13.7364,3.7063,13.8942,-0.2587,5.3232,8.3359,2.8872,15.3831,0.0047,9.296,17.8638,4.2266,19.9109,0.0993,1.2836,1,0.5726,0.7791,0.4461,0.5726,0.779,1,0.6831,1.2837,0.8769,0.6831,0.6068,1,0.4666,1.6479,0.769,0.4666,-0.0254,1,0.033,-39.4324,-1.301,0.033,1.4001,1,0.6992,0.7142,0.4994,0.6992,1.1072,1,0.7726,0.9032,0.6978,0.7726,0.0304,15.1872,0.2356,1,0.9144,0.2356,0.5824,0.9144,?,?,?,?,?,PANTALONI
