@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.6566,7.2962,2.7011,17.4503,-0.4083,1.3691,8.8721,2.9786,16.4349,-0.462,10.1644,6.1557,2.4811,15.0166,0.2015,11.0139,6.6394,2.5767,14.1286,0.268,0.4796,0.0646,0.0596,0.1347,0.1243,0.9229,0.9068,1.0887,1.0483,1.2005,1.156,0.9629,0.8224,1.1853,1.0989,1.4413,1.3363,0.9272,0.9742,-1.3355,-0.978,-1.3708,-1.0038,0.7323,1.1022,0.6589,0.6419,0.5978,0.5824,0.9742,1.0618,1.1621,1.2351,1.0945,1.1632,1.0629,0.0739,14.6526,0.3896,0.2877,0.4873,0.1411,0.4023,0.884,3.1395,5.4526,2.3351,7.3297,0.0235,3.8215,4.1738,2.043,7.3901,0.0649,7.452,6.5464,2.5586,6.9486,0.2771,0.8215,0.4213,0.5128,1.143,0.9126,0.7985,1.3064,0.8329,0.6376,0.3434,0.0661,0.1924,0.9498,0.7808,0.8221,0.9918,1.0548,1.0635,0.0643,14.413,0.8033,-0.9542,-0.8932,-11.6612,12.7498,3.5707,20.7596,?,3.2065,169.8472,13.0325,45.7184,-1.3518,-31.0645,18.1853,4.2644,34.3185,?,-3.6367,0.3754,-0.1032,0.274,0.8373,3.0561,0.0751,0.7011,9.3398,0.79,0.6049,0.7657,0,1,0,0.4541,0.6049,1.3322,0.2398,54.9966,0.7954,-0.6777,-0.8075,PANTALONI
0.0837,11.5587,3.3998,24.3815,-1.0735,0.8514,15.7824,3.9727,30.0589,-0.4185,10.0516,6.6799,2.5845,16.8333,0.0761,11.2031,10.2792,3.2061,21.1588,0.2129,0.0983,0.0083,0.0075,0.0847,0.076,0.8972,0.8558,1.3154,1.0604,1.5371,1.2391,0.8061,0.7324,1.7304,1.1245,2.3627,1.5354,0.6498,1.4233,-9.1004,-2.2057,-6.3939,-1.5497,0.2424,0.5549,0.6454,0.4374,1.163,0.7883,0.6778,0.8111,1.4484,1.1523,1.7857,1.4206,0.7956,0.0726,15.3066,-0.1202,0.3432,0.0792,0.3828,0.723,0.7756,1.3089,8.3853,2.8957,8.5863,-0.1552,2.8123,0.8557,0.925,5.3685,0.1561,8.7059,1.4925,1.2217,7.6171,0.1922,0.4654,0.1503,0.323,3.1304,2.3703,0.7572,9.7993,5.6183,0.5733,-1.1619,-0.6365,0.5478,1.1684,0.7882,0.6746,1.5994,1.1272,0.7048,0.0665,13.8951,-0.0601,-0.7941,-0.4227,-8.4691,6.1506,2.48,11.3388,?,3.2981,26.4514,5.1431,28.0182,-3.3646,-34.6516,3.1193,1.7661,35.939,?,-2.5679,0.2444,-0.0952,0.4822,1.4042,2.912,0.2325,1.9718,8.48,0.525,0.3155,0.601,0,1,0,0.4047,0.3155,0.7796,0.2577,48.5285,-0.2897,0.0484,-0.9167,PANTALONI
0.5673,6.8626,2.6197,18.805,-2.2564,9.0497,24.0757,4.9067,25.7729,-0.3203,9.8564,8.2269,2.8683,15.4931,0.1393,14.1163,19.2636,4.389,20.7731,0.211,0.0627,0.0576,0.0402,0.9182,0.6411,0.6982,0.5339,0.9133,0.5969,1.7107,1.1179,0.6535,0.285,0.8342,0.3562,2.9265,1.2498,0.4271,2.0842,-5.1986,-2.346,-2.4943,-1.1257,0.4513,0.2958,0.3208,0.2193,1.0845,0.7415,0.6837,0.7296,1.2138,0.9053,1.6635,1.2407,0.7458,0.0957,21.1092,-0.528,0.1985,-0.2934,0.5149,0.8379,0.8268,5.0666,0.8746,0.9352,3.8772,0.495,6.3719,5.8317,2.4149,8.7346,0.0255,4.4089,3.7404,1.934,8.398,0.0704,0.7952,1.1492,1.4452,0.3873,0.4836,1.2486,0.15,0.2338,1.5591,16.6391,5.976,0.3592,0.8565,0.8498,0.9922,0.4439,0.4617,1.0401,0.0661,15.8474,0.0215,-0.1783,-0.924,-5.7211,17.6385,4.1998,15.3595,?,-23.8496,163.6934,12.7943,48.4192,-2.4051,-18.9276,38.3668,6.1941,34.1385,?,0.2399,0.3023,1.26,0.3283,0.678,2.0656,0.1078,0.4597,4.2665,0.4491,0.4499,1.0018,0,1,0,0.3172,0.4499,1.4183,0.2213,50.5338,0.1323,-0.2718,-0.9569,PANTALONI
-0.1196,0.0154,0.1241,0.9892,-3.8308,7.3926,0.0542,0.2328,1.3137,0.8432,10.0105,0.0079,0.089,0.6317,0.9384,12.4469,0.0289,0.17,0.966,0.9263,-0.0162,-0.0119,-0.0096,0.7385,0.5939,0.8043,0.5331,1.3944,0.7303,2.6155,1.3699,0.5237,0.2842,1.9443,0.5333,6.8409,1.8765,0.2743,-0.111,-0.0815,-0.0646,0.7344,0.5817,0.792,0.0244,0.02,0.0156,0.8173,0.639,0.7818,0.753,1.566,1.024,2.0797,1.3599,0.6539,0.0929,17.5369,-0.6894,0.0028,-0.5856,0.1774,0.9124,0.5628,8.7838,0.0037,0.0606,0.1759,0.9801,4.1948,0.0127,0.1127,0.3305,0.9248,1.1834,0.0027,0.0524,0.1532,0.8778,2.094,7.4222,3.5446,0.5379,1.1564,2.1498,0.2894,1.3373,4.6218,2.1341,7.884,3.6942,2.0137,7.061,3.5064,0.5323,1.1482,2.1571,0.0732,14.162,-0.9982,-0.9226,0.9061,-24.6959,0.0862,0.2936,25.1999,?,-25.0606,0.0779,0.2792,25.56,?,-12.0892,0.0753,0.2743,12.7197,?,0.9854,2.0428,2.073,1.0519,1.0703,1.0176,1.1064,1.1456,1.0354,0.9859,1.9812,2.0095,1,1,1,0.9859,1.9812,2.0095,0.2776,61.8456,-0.4326,0.1678,0.212,PANTALONI
-0.0225,0.0114,0.1067,0.5975,-2.3581,7.4763,0.0234,0.153,0.8448,0.8938,9.983,0.0129,0.1138,0.6355,0.9383,12.4731,0.0256,0.1599,0.8395,0.935,-0.003,-0.0023,-0.0018,0.7489,0.5994,0.8004,0.6972,0.9376,0.6671,1.3449,0.9568,0.7115,0.4861,0.8792,0.445,1.8086,0.9155,0.5062,-0.059,-0.0434,-0.0347,0.7358,0.5885,0.7999,0.0224,0.0173,0.0138,0.7724,0.6157,0.7971,0.7073,0.9402,0.7117,1.3293,1.0063,0.757,0.0872,17.5423,-0.4583,-0.0157,-0.2747,0.529,0.8769,0.8702,8.7721,0.0025,0.0497,0.201,0.9773,4.3779,0.0097,0.0985,0.4013,0.913,0.2,0.0014,0.0376,0.1394,0.5221,2.0037,43.8515,21.8851,0.5048,1.3228,2.6204,0.2548,1.7498,6.8663,2.0526,56.806,27.6753,1.9176,30.3494,15.8263,0.5008,1.4423,2.8799,0.0686,13.3501,-0.9967,-0.3199,0.2943,-25.2879,0.0604,0.2458,25.679,?,-26.4475,0.0433,0.2081,26.8188,?,-8.9735,0.1536,0.3919,9.8389,?,0.9562,2.8181,2.9473,1.1812,0.6272,0.531,1.3953,0.3934,0.2819,0.9575,2.61,2.7258,1,1,1,0.9575,2.61,2.7258,0.2635,60.7089,-0.2506,-0.5586,-0.067,PANTALONI
-0.0511,0.0105,0.1026,0.5606,-1.0774,8.7259,0.0644,0.2538,1.3763,0.8553,9.974,0.019,0.1379,0.7258,0.9305,13.2538,0.0548,0.2342,1.3774,0.9025,-0.0059,-0.0051,-0.0039,0.8749,0.6584,0.7525,0.4042,0.7441,0.4381,1.841,1.084,0.5888,0.1633,0.5536,0.1919,3.3895,1.175,0.3467,-0.0357,-0.0299,-0.0228,0.8372,0.6381,0.7621,0.0284,0.0258,0.0191,0.9108,0.6733,0.7392,0.4073,0.7723,0.407,1.8962,0.9992,0.5269,0.0953,18.7902,-0.568,0.003,-0.4034,0.4612,0.9185,0.7752,8.1496,0.0118,0.1086,0.3339,0.9598,5.4351,0.0269,0.164,0.4994,0.9123,0.4158,0.0019,0.0433,0.1558,0.6721,1.4994,19.5988,13.0709,0.6623,2.5056,3.7835,0.4386,6.2783,14.3151,1.5331,24.9449,16.2704,1.4574,17.4689,11.9867,0.6686,2.1427,3.2049,0.0705,14.0005,-1.0001,0.5103,-0.5313,-21.3237,0.4955,0.7039,22.6196,?,-29.3945,0.2442,0.4942,30.5389,?,-9.614,0.0223,0.1493,9.8999,?,0.7254,2.218,3.0575,1.4245,4.7148,3.3097,2.0293,22.2292,10.9542,0.7407,2.2848,3.0848,1,1,1,0.7407,2.2848,3.0848,0.2703,60.3321,-0.8189,-0.2455,0.1357,PANTALONI
-0.0811,0.1141,0.3377,1.8857,-1.0717,7.2342,0.3053,0.5526,3.2004,0.6745,9.9724,0.0321,0.1792,1.2563,0.882,12.3301,0.2096,0.4578,2.7477,0.8108,-0.0112,-0.0081,-0.0066,0.7254,0.5867,0.8088,0.6112,1.8851,0.7377,3.084,1.2069,0.3913,0.3736,3.5536,0.5442,9.5112,1.4566,0.1531,-0.1471,-0.1039,-0.0829,0.7065,0.5634,0.7975,0.0926,0.0855,0.0627,0.9238,0.6772,0.7331,0.5892,1.501,0.6863,2.5474,1.1647,0.4572,0.0862,17.4801,-0.3942,-0.4873,-0.4449,0.7027,0.9749,0.843,8.8121,0.0285,0.1689,0.6312,0.9293,4.2813,0.0976,0.3124,1.1472,0.7792,0.139,0.0355,0.1884,0.6683,-0.2249,2.0583,63.375,30.7906,0.5406,0.8963,1.6579,0.2923,0.8033,2.7485,2.0501,-67.64,-32.9934,1.7189,16.3709,9.5239,0.5502,0.9445,1.7167,0.0685,13.2773,-0.9989,-0.8535,0.8641,-26.4361,1.5995,1.2647,28.0197,?,-25.1623,2.3012,1.517,28.4393,?,-9.7235,0.0953,0.3087,10.3195,?,1.0506,2.7188,2.5878,0.8337,4.0964,4.9134,0.6951,16.7804,24.1419,0.9852,2.7152,2.7559,1,1,1,0.9852,2.7152,2.7559,0.2641,61.3219,-0.9837,0.0304,0.0385,PANTALONI
-0.027,1.8929,1.3758,8.6343,-1.7599,2.9774,12.7436,3.5698,19.4691,-0.1909,9.5437,2.4264,1.5577,7.029,0.4443,10.5632,5.43,2.3302,13.2032,0.3389,-0.0091,-0.0028,-0.0026,0.312,0.2819,0.9035,0.3854,0.8833,0.5904,2.2918,1.532,0.6685,0.1485,0.7801,0.3486,5.2522,2.3469,0.4468,1.7639,-0.9796,-0.8136,-0.5554,-0.4613,0.8306,0.1914,0.2473,0.1567,1.2923,0.8186,0.6334,0.4435,1.2284,0.654,2.7698,1.4746,0.5324,0.0685,13.8898,-0.1853,0.4794,0.056,0.2568,0.7931,0.7249,1.2112,1.2733,1.1284,3.7462,0.037,6.6568,2.3117,1.5204,3.927,0.575,6.4522,5.1661,2.2729,7.2661,0.1183,0.182,0.1877,1.0317,0.7421,0.4965,0.6689,0.5508,0.2465,0.4475,0.0271,0.1474,5.4488,0.421,0.472,1.1212,0.954,0.5156,0.5405,0.064,14.3201,0.9181,-0.9138,-0.9659,16.3455,21.0932,4.5927,13.7405,0.3457,-39.755,27.1673,5.2122,53.9398,?,-100.191,7.0336,2.6521,103.3798,?,-0.4112,-0.1631,0.3968,0.8811,1.7317,1.9653,0.7764,2.9989,3.8625,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.7467,156.2916,0.9441,-0.5752,-0.7883,GIACCA
-0.035,1.7662,1.329,7.3844,-1.4944,3.9331,8.8379,2.9729,14.4939,-0.1966,9.5708,1.2672,1.1257,5.7199,0.5224,10.7643,3.0722,1.7528,9.7301,0.4286,-0.0089,-0.0037,-0.0033,0.4109,0.3654,0.8891,0.447,1.1806,0.7582,2.6409,1.6961,0.6423,0.1998,1.3937,0.5749,6.9741,2.8767,0.4125,1.858,-0.707,-0.6063,-0.3805,-0.3263,0.8575,0.2444,0.2472,0.1739,1.0113,0.7114,0.7034,0.5095,1.291,0.7589,2.534,1.4896,0.5879,0.0709,14.45,-0.3198,0.354,-0.1005,0.0555,0.8214,0.5834,1.9815,1.7991,1.3413,3.5174,0.0752,7.1,1.7483,1.3222,3.5501,0.6174,5.6924,5.8743,2.4237,7.4429,0.0642,0.2791,0.3481,1.2473,1.0144,0.5534,0.5455,1.0291,0.3063,0.2976,0.0499,0.5606,11.2283,0.4099,0.4782,1.1668,0.9908,0.4726,0.477,0.0638,14.7739,0.8298,-0.8052,-0.9757,13.3332,38.2444,6.1842,15.8997,0.2296,-41.8468,23.0598,4.8021,53.2791,?,-98.4975,8.6815,2.9464,101.3992,?,-0.3186,-0.1354,0.4249,1.2878,2.0989,1.6298,1.6585,4.4053,2.6562,-0.089,-0.0467,0.5254,0,0,1,0.2984,0.1568,0.5254,0.7387,153.6776,0.8956,-0.3609,-0.725,GIACCA
-0.0008,3.3311,1.8251,11.3382,-1.8604,3.4592,10.3741,3.2209,15.4948,-0.2784,9.4597,2.9458,1.7163,8.6114,0.3858,10.6673,4.3104,2.0761,8.3227,0.4565,-0.0002,-0.0001,-0.0001,0.3657,0.3243,0.8868,0.5667,1.0634,0.8791,1.8766,1.5514,0.8267,0.3211,1.1308,0.7728,3.5216,2.4068,0.6834,2.1853,-1.3635,-1.0547,-0.6239,-0.4826,0.7736,0.327,0.2827,0.2588,0.8645,0.7914,0.9155,0.7317,1.3166,1.3623,1.7993,1.8617,1.0347,0.0695,14.3967,-0.0982,0.5074,0.1246,0.1784,0.7649,0.7016,1.3093,1.1613,1.0776,3.1303,0.0892,7.1327,1.281,1.1318,2.9828,0.6756,6.0927,4.0165,2.0041,6.511,0.1412,0.1836,0.2149,1.1707,0.9521,0.5377,0.5647,0.9066,0.2891,0.3189,0.0494,0.2865,5.8037,0.3738,0.4533,1.2128,1.0495,0.4808,0.4581,0.0653,14.5347,0.8987,-0.8855,-0.9768,15.3877,18.3998,4.2895,12.8998,0.3281,-42.1838,14.0857,3.7531,52.4399,?,-97.3192,3.4545,1.8586,98.9395,?,-0.3648,-0.1581,0.4335,1.1429,2.3079,2.0193,1.3063,5.3262,4.0774,-0.1201,-0.0637,0.53,0,0,1,0.246,0.1304,0.53,0.7392,154.8907,0.9818,-0.7051,-0.793,GIACCA
-0.027,1.8929,1.3758,8.6343,-1.7599,2.9774,12.7436,3.5698,19.4691,-0.1909,9.5437,2.4264,1.5577,7.029,0.4443,10.5632,5.43,2.3302,13.2032,0.3389,-0.0091,-0.0028,-0.0026,0.312,0.2819,0.9035,0.3854,0.8833,0.5904,2.2918,1.532,0.6685,0.1485,0.7801,0.3486,5.2522,2.3469,0.4468,1.7639,-0.9796,-0.8136,-0.5554,-0.4613,0.8306,0.1914,0.2473,0.1567,1.2923,0.8186,0.6334,0.4435,1.2284,0.654,2.7698,1.4746,0.5324,0.0685,13.8898,-0.1853,0.4794,0.056,0.2568,0.7931,0.7249,1.2112,1.2733,1.1284,3.7462,0.037,6.6568,2.3117,1.5204,3.927,0.575,6.4522,5.1661,2.2729,7.2661,0.1183,0.182,0.1877,1.0317,0.7421,0.4965,0.6689,0.5508,0.2465,0.4475,0.0271,0.1474,5.4488,0.421,0.472,1.1212,0.954,0.5156,0.5405,0.064,14.3201,0.9181,-0.9138,-0.9659,16.3455,21.0932,4.5927,13.7405,0.3457,-39.755,27.1673,5.2122,53.9398,?,-100.191,7.0336,2.6521,103.3798,?,-0.4112,-0.1631,0.3968,0.8811,1.7317,1.9653,0.7764,2.9989,3.8625,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.7467,156.2916,0.9441,-0.5752,-0.7883,GIACCA
