@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.6987,2.8325,1.683,9.7451,-0.7415,0.9972,14.7238,3.8372,18.998,-0.3684,-0.0004,2.3012,1.517,7.0903,-0.935,3.3665,10.0066,3.1633,14.0171,0.0027,0.7007,-1696.306,0.2075,-2420.9746,0.2962,-0.0001,0.4386,1.1095,0.532,2.5295,1.213,0.4796,0.1924,1.2309,0.2831,6.3983,1.4714,0.23,0.8113,1.2111,-108.631,1.4929,-133.9035,-89.6946,0.4031,1.5271,0.3981,3.7889,0.9878,0.2607,0.513,1.3744,0.6952,2.6794,1.3553,0.5058,0.0084,4.962,0.2963,0.337,0.3516,0.2707,0.6949,0.0216,0.2909,0.0069,0.0833,0.3252,0.4274,-0.025,0.0117,0.1081,0.3196,-5.6364,0.0385,0.0048,0.0693,0.232,-1.812,-11.6241,7.5591,-0.6503,0.7705,1.2019,1.5598,0.5937,1.4446,2.433,-0.8943,-1.6236,1.8155,11.7943,6.884,0.5837,1.0177,1.4018,1.3775,0.002,0.4481,-0.9018,-0.8794,0.9858,0.4837,0.97,0.9849,4.5235,-0.0863,-0.3778,1.3676,1.1695,6.8285,-2.0378,-0.1756,0.2907,0.5392,3.8559,-1.04,-1.2804,-2.7549,2.1517,0.8422,1.8267,2.1689,0.7093,3.3367,4.7043,0.0785,0.1828,2.3302,1.8525,2.203,1.1892,0.6624,1.1731,1.7709,0.0044,1.5065,0.224,-0.2472,0.696,GIACCA
0.6846,3.3153,1.8208,12.6194,-0.9506,1.8181,10.4569,3.2337,17.973,-0.2736,0.3988,5.297,2.3015,11.9669,-0.6008,3.3956,11.4728,3.3872,15.4658,0.0039,0.3765,1.7166,0.2016,4.5591,0.5354,0.1174,0.5631,0.7911,0.5376,1.405,0.9547,0.6795,0.317,0.6259,0.289,1.9741,0.9115,0.4617,1.593,1.3693,-101.1461,0.8595,-63.4942,-73.8692,0.4584,0.8654,0.4167,1.8878,0.9089,0.4815,0.7021,1.0545,0.816,1.5019,1.1621,0.7738,0.0135,5.0053,0.008,0.1119,0.1787,0.0887,0.8114,0.2567,0.3673,0.0157,0.1254,0.3769,0.4029,-0.0515,0.0146,0.1209,0.3229,-5.1768,0.0601,0.0051,0.0717,0.2631,-1.193,-7.1279,6.115,-0.8579,1.0371,1.7478,1.6853,1.0755,3.0548,2.8403,-0.94,-1.7773,1.8907,12.0774,5.2625,0.4357,1.1675,1.4328,1.2273,0.0026,0.5526,-0.9299,-0.8757,0.9626,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GIACCA
0.6112,3.9092,1.9772,17.8483,-0.9381,1.8715,10.8537,3.2945,17.7631,-0.3671,0.1818,3.811,1.9522,13.7103,-1.1082,3.9356,6.9938,2.6446,13.5023,0.0219,0.3266,3.3619,0.1553,10.2946,0.4755,0.0462,0.6001,1.0128,0.7476,1.6876,1.2458,0.7382,0.3602,1.0257,0.5589,2.848,1.5519,0.5449,1.8113,1.1987,-28.5749,0.6618,-15.7763,-23.8386,0.7088,1.4161,0.6671,1.998,0.9412,0.4711,1.0048,1.3018,1.3219,1.2956,1.3156,1.0154,0.0135,5.7043,-0.0477,-0.0919,-0.0912,0.2623,0.7067,0.2218,0.3273,0.016,0.1264,0.3754,0.3637,-0.0383,0.0149,0.1222,0.3248,-2.8055,0.1182,0.0116,0.1079,0.3407,-0.5256,-8.5377,2.7698,-0.3244,1.0344,1.1716,1.1326,1.07,1.3726,1.2828,-0.8959,-1.8278,2.0402,6.9113,2.6416,0.3822,1.1556,1.1018,0.9534,0.0024,0.5737,-0.9066,-0.9124,0.9702,0.4772,0.7279,0.8532,4.2789,-0.6053,-0.377,1.5964,1.2635,6.0156,-1.9265,-0.2242,1.0242,1.012,5.8276,-1.5299,-1.2658,-2.1281,1.6812,0.6752,0.843,1.2485,0.4559,0.7107,1.5587,0.4074,0.4578,1.1237,1.2967,1.1572,0.8924,0.7113,0.7342,1.0323,0.0044,2.1628,0.2332,0.1006,0.5429,GIACCA
0.6987,2.8325,1.683,9.7451,-0.7415,0.9972,14.7238,3.8372,18.998,-0.3684,-0.0004,2.3012,1.517,7.0903,-0.935,3.3665,10.0066,3.1633,14.0171,0.0027,0.7007,-1696.306,0.2075,-2420.9746,0.2962,-0.0001,0.4386,1.1095,0.532,2.5295,1.213,0.4796,0.1924,1.2309,0.2831,6.3983,1.4714,0.23,0.8113,1.2111,-108.631,1.4929,-133.9035,-89.6946,0.4031,1.5271,0.3981,3.7889,0.9878,0.2607,0.513,1.3744,0.6952,2.6794,1.3553,0.5058,0.0084,4.962,0.2963,0.337,0.3516,0.2707,0.6949,0.0216,0.2909,0.0069,0.0833,0.3252,0.4274,-0.025,0.0117,0.1081,0.3196,-5.6364,0.0385,0.0048,0.0693,0.232,-1.812,-11.6241,7.5591,-0.6503,0.7705,1.2019,1.5598,0.5937,1.4446,2.433,-0.8943,-1.6236,1.8155,11.7943,6.884,0.5837,1.0177,1.4018,1.3775,0.002,0.4481,-0.9018,-0.8794,0.9858,0.4837,0.97,0.9849,4.5235,-0.0863,-0.3778,1.3676,1.1695,6.8285,-2.0378,-0.1756,0.2907,0.5392,3.8559,-1.04,-1.2804,-2.7549,2.1517,0.8422,1.8267,2.1689,0.7093,3.3367,4.7043,0.0785,0.1828,2.3302,1.8525,2.203,1.1892,0.6624,1.1731,1.7709,0.0044,1.5065,0.224,-0.2472,0.696,GIACCA
0.6846,3.3153,1.8208,12.6194,-0.9506,1.8181,10.4569,3.2337,17.973,-0.2736,0.3988,5.297,2.3015,11.9669,-0.6008,3.3956,11.4728,3.3872,15.4658,0.0039,0.3765,1.7166,0.2016,4.5591,0.5354,0.1174,0.5631,0.7911,0.5376,1.405,0.9547,0.6795,0.317,0.6259,0.289,1.9741,0.9115,0.4617,1.593,1.3693,-101.1461,0.8595,-63.4942,-73.8692,0.4584,0.8654,0.4167,1.8878,0.9089,0.4815,0.7021,1.0545,0.816,1.5019,1.1621,0.7738,0.0135,5.0053,0.008,0.1119,0.1787,0.0887,0.8114,0.2567,0.3673,0.0157,0.1254,0.3769,0.4029,-0.0515,0.0146,0.1209,0.3229,-5.1768,0.0601,0.0051,0.0717,0.2631,-1.193,-7.1279,6.115,-0.8579,1.0371,1.7478,1.6853,1.0755,3.0548,2.8403,-0.94,-1.7773,1.8907,12.0774,5.2625,0.4357,1.1675,1.4328,1.2273,0.0026,0.5526,-0.9299,-0.8757,0.9626,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GIACCA
-0.1469,5.4691,2.3386,16.1037,-3.1974,-0.6342,13.1005,3.6195,26.3848,-0.2766,0.2508,2.2705,1.5068,10.7166,-0.3518,3.5581,8.6669,2.944,24.479,0.0058,0.2316,-0.5857,-0.0413,-2.5287,-0.1783,0.0705,0.6461,1.552,0.7944,2.402,1.2295,0.5118,0.4175,2.4087,0.631,5.7698,1.5116,0.262,2.1461,4.3983,-85.4067,2.0495,-39.7965,-19.418,0.1856,0.484,0.1558,2.6072,0.8394,0.322,0.6103,1.5027,0.6579,2.4621,1.0779,0.4378,0.0048,5.416,-0.8119,-0.0283,-0.4349,0.3038,0.5143,0.6015,-0.0701,0.0035,0.0592,0.1938,-3.9846,0.2127,0.0166,0.129,0.5461,0.0964,0.7885,0.0026,0.0507,0.2085,0.7576,-0.3294,-0.0889,0.2697,0.4586,1.1678,2.5461,0.2104,1.3637,6.4827,-2.6582,-0.2378,0.0895,0.0643,0.0452,0.7029,0.3548,0.9295,2.6195,0.0056,1.0819,-0.0074,0.3794,-0.8978,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GIACCA
0.0392,4.2867,2.0704,8.8354,-1.06,-0.9375,12.9156,3.5938,15.5279,-1.2764,0.2797,2.1339,1.4608,9.6124,-1.1132,3.8242,5.6705,2.3813,9.3583,0.021,-0.0419,0.1403,0.0103,-3.3517,-0.2452,0.0731,0.5761,1.4173,0.8695,2.4602,1.5092,0.6134,0.3319,2.0089,0.756,6.0526,2.2777,0.3763,0.5222,0.8978,-22.6683,1.7194,-43.4126,-25.2486,0.6288,0.9429,0.4487,1.4996,0.7136,0.4759,0.569,0.9192,0.9441,1.6154,1.6593,1.0272,0.0069,5.7936,-0.8646,-0.1247,0.011,0.0384,-0.166,0.2478,0.0435,0.0095,0.0976,0.3943,-1.6043,0.1873,0.0049,0.0698,0.2775,0.2877,0.7881,0.0043,0.0658,0.2121,0.7512,0.232,0.0551,0.2377,1.3978,1.4844,1.062,1.9539,2.2035,1.1278,-2.1674,-0.3794,0.1751,0.3886,0.1777,0.4571,1.4208,1.8594,1.3087,0.0058,1.071,-0.9681,0.8146,-0.8955,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GIACCA
0.0389,0.0086,0.0927,0.4729,-0.9447,-0.0491,0.0291,0.1706,1.1139,-1.1181,-0.0012,0.0091,0.0953,0.4723,-0.9266,0.2007,0.0104,0.1021,0.5885,0.0344,-0.7916,-32.0479,0.1937,40.4836,-0.2447,-0.006,0.5434,0.9721,0.9078,1.7891,1.6707,0.9339,0.2952,0.945,0.8241,3.2008,2.7913,0.8721,0.3907,1.0113,-10.9506,2.5886,-28.0295,-10.828,0.4624,0.9919,0.399,2.1452,0.8629,0.4022,0.4245,1.0013,0.8036,2.3585,1.8929,0.8026,0.0005,0.2979,0.0081,0.6545,0.0564,0.2402,-0.3078,-0.0185,0.4937,0,0.0029,0.0113,0.9773,-0.5078,0,0.001,0.5097,?,0.1468,0,0.0064,0.0205,0.8694,-0.9722,3.3621,-3.4582,2.7885,0.4506,0.1616,7.776,0.203,0.0261,-0.9524,3.5556,-3.7334,0,3.1632,0,0.0221,0.5503,24.8558,0.0052,1.1483,0.7136,0.859,0.8864,0.0038,0.0008,0.0286,0.1175,-1.0021,0.0243,0.0016,0.0395,0.1698,-0.7714,0.0103,0.0012,0.0351,0.172,-0.7164,0.1547,0.363,2.347,0.7231,0.8142,1.1259,0.5229,0.6629,1.2677,0.7951,0.8193,1.0304,0.6121,0.5857,0.9569,0.6918,0.6832,0.9876,0.0002,0.0921,0.5401,0.5909,0.7583,GIACCA
0.0479,0.0103,0.1014,0.5321,-0.9281,-0.1081,0.0208,0.1443,0.7483,-1.3215,0.0036,0.008,0.0895,0.5182,-0.8412,0.2089,0.0095,0.0973,0.4606,0.0417,-0.4434,13.1457,0.2293,-29.6486,-0.5172,0.0174,0.7022,1.1319,1.0419,1.6119,1.4838,0.9205,0.4931,1.2811,1.0856,2.5982,2.2017,0.8474,0.6013,1.0818,-12.7748,1.7991,-21.2452,-11.8085,0.8562,0.9805,0.5741,1.1452,0.6706,0.5855,0.7111,1.0268,1.1551,1.444,1.6244,1.125,0.0008,0.312,-0.5852,0.4809,0.2488,-0.1897,-0.4786,0.1694,0.503,0,0.0021,0.0089,0.9826,-0.4773,0,0.0006,0.4781,?,0.1133,0.0001,0.0098,0.0331,0.7497,-1.0539,4.4381,-4.2112,3.6271,0.2108,0.0581,13.1561,0.0444,0.0034,-1.0479,5.055,-4.8238,0,3.8569,0,0.0185,0.2678,14.4505,0.0049,1.0936,0.6073,-0.7441,-0.2101,-0.0073,0.0013,0.036,0.1613,-2.6001,0.0221,0.001,0.0319,0.1527,-0.9388,0.0214,0.0011,0.0334,0.1805,-0.7459,-0.333,-0.344,1.0328,1.1307,1.077,0.9525,1.2785,1.1598,0.9072,1.575,1.5105,0.959,0.5687,0.4333,0.762,1.0559,0.8935,0.8462,0.0002,0.0899,0.8599,0.6955,0.7331,GIACCA
2.0527,10.3977,3.2246,12.2866,-0.2113,-3.1825,40.7039,6.38,27.1336,-6.6549,1.2258,16.1658,4.0207,19.1957,-0.4108,6.0086,47.008,6.8562,25.2244,0.0072,-0.645,1.6746,0.3416,-2.5963,-0.5297,0.204,0.5054,0.802,0.4703,1.5868,0.9305,0.5864,0.2554,0.6432,0.2212,2.5179,0.8659,0.3439,0.0909,0.3834,-11.7627,4.2205,-129.4672,-30.6761,2.8617,0.7455,0.3992,0.2605,0.1395,0.5356,0.4528,0.6401,0.4871,1.4135,1.0757,0.761,0.0278,9.3263,-0.5708,0.4598,0.7552,-0.6264,-0.9265,0.7065,0.3252,0.0101,0.1003,0.4618,-0.1897,-0.0979,0.0602,0.2453,0.6731,-9.8748,0.1192,0.0331,0.1819,0.824,0.0114,-3.3231,2.7269,-0.8206,0.4087,0.5512,1.3485,0.1671,0.3038,1.8184,0.1205,-7.7504,-64.3413,6.2714,0.4657,0.0743,0.6861,0.5605,0.8169,0.0025,0.6192,0.8847,-0.9914,-0.832,0.2318,0.6331,0.7957,5.0394,-0.4247,-0.8919,1.8576,1.3629,7.6253,-2.9916,1.5584,6.6148,2.5719,7.998,-0.0547,-0.2599,0.1488,-0.5723,0.5838,0.3094,0.5299,0.3408,0.0957,0.2808,0.2629,3.6214,13.7768,1.8516,0.4664,0.2519,0.6609,0.6301,0.9534,0.0127,3.0041,0.1027,0.6639,-0.4284,GIACCA
1.8807,14.6546,3.8281,15.4974,-0.1155,-1.5682,25.1264,5.0126,27.1797,-5.89,0.8035,17.8946,4.2302,23.4555,-0.3371,4.6754,42.4584,6.516,29.1392,0.0022,-1.1993,2.3407,0.4023,-1.9517,-0.3354,0.1719,0.7637,0.905,0.5875,1.185,0.7693,0.6492,0.5832,0.8189,0.3452,1.4041,0.5918,0.4215,0.069,0.2712,-24.5373,3.9288,-355.4051,-90.4608,3.5219,0.792,0.4757,0.2249,0.1351,0.6006,0.5702,0.6607,0.5318,1.1588,0.9328,0.8049,0.0181,7.252,-0.4554,0.3851,0.7547,-0.7025,-0.8546,0.7168,0.3246,0.0013,0.0367,0.1727,0.6026,-0.0433,0.0512,0.2264,0.792,-10.5554,0.1629,0.0061,0.0782,0.408,0.2371,-7.4965,1.9925,-0.2658,0.1621,0.4693,2.8944,0.0263,0.2202,8.3778,-0.3619,2.0642,-5.7037,6.3397,0.8124,0.1281,0.218,0.4232,1.941,0.0026,0.6287,-0.4918,0.1872,-0.9379,0.3415,1.1028,1.0501,8.8889,-0.4372,-1.0615,3.3696,1.8357,5.9024,-49.4658,1.1537,5.0208,2.2407,7.7513,-0.0064,-0.3218,0.296,-0.92,0.5721,0.4687,0.8192,0.3273,0.2196,0.6711,0.4674,54.5909,116.8068,52.8817,0.8031,0.0152,1.506,1.1468,0.7615,0.0113,2.7409,-0.2688,0.5489,-0.7917,GIACCA
