@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.534,6.9943,2.6447,17.4623,-0.4029,-1.0218,4.9931,2.2345,18.721,-2.4948,0.0673,5.3804,2.3196,15.0675,-0.7119,3.6078,5.6852,2.3844,17.9659,0.0165,-0.5226,7.929,0.148,-15.1725,-0.2832,0.0187,1.1836,1.1402,1.1092,0.9633,0.9372,0.9728,1.4008,1.3,1.2303,0.928,0.8783,0.9464,0.3753,0.8004,-16.6673,2.1328,-44.4156,-20.825,2.3236,1.4142,0.6814,0.6086,0.2933,0.4818,0.9328,1.1589,0.972,1.2425,1.042,0.8387,0.0063,5.4454,0.1035,0.3648,0.4598,0.0439,-0.479,0.1837,0.2092,0.0312,0.1767,0.5526,0.0304,-0.128,0.0066,0.0811,0.4467,-2.5496,-0.0377,0.061,0.247,0.9519,-0.6739,-1.6351,-5.55,3.3943,2.1794,0.7155,0.3283,4.7498,0.5119,0.1078,-0.0539,-0.0452,0.8373,4.5285,1.0022,0.2213,1.237,0.5805,0.4693,0.0013,0.5474,-0.2039,0.8513,-0.2665,2.8594,4.9092,2.2157,7.6449,-0.0185,3.3891,3.9903,1.9976,7.4955,0.0515,7.8819,5.4807,2.3411,6.9486,0.2771,0.8437,0.3628,0.43,1.1092,0.9464,0.8533,1.2303,0.8957,0.7281,-0.3418,-0.0522,0.1529,0.9498,0.7808,0.8221,1.0199,1.1002,1.0787,0.0489,14.1393,0.6506,-0.9045,-0.8642,DIETRO_PANTALONI
0.2217,8.1156,2.8488,20.4406,-0.8992,-0.4557,5.5581,2.3576,17.082,-1.2823,0.0053,4.994,2.2347,18.1186,-0.8904,3.2453,8.3928,2.897,14.2792,0.012,-0.4865,41.5205,0.0683,-85.3462,-0.1404,0.0016,1.2084,1.2748,0.9834,1.055,0.8138,0.7714,1.4601,1.6251,0.967,1.113,0.6622,0.595,1.0083,1.134,-55.634,1.1246,-55.1736,-49.0614,1.438,1.123,0.7447,0.7809,0.5178,0.6631,1.1966,1.1282,1.4315,0.9428,1.1963,1.2689,0.0027,4.9545,0.0501,0.4024,0.0807,0.4102,-0.0469,0.1391,0.1871,0.006,0.0773,0.4118,0.2495,-0.0317,0.0043,0.0657,0.3023,-2.4113,-0.0734,0.1492,0.3863,1.0959,-0.4429,-5.9022,-2.5487,0.4318,1.1769,0.2002,0.1701,1.3851,0.0401,0.0289,-0.6407,-0.4069,0.6351,6.193,0.7225,0.1167,1.3626,0.3758,0.2758,0.0011,0.5842,-0.1966,0.7694,-0.685,0.7004,7.3253,2.7065,8.5257,-0.1563,2.7842,0.6186,0.7865,5.2808,0.1578,8.8782,1.151,1.0729,7.6454,0.1899,0.2516,0.0789,0.3136,3.4413,2.5227,0.7331,11.8424,6.3642,0.5374,-1.1651,-0.6429,0.5518,1.176,0.7812,0.6643,1.6145,1.1152,0.6907,0.0504,13.7075,-0.0536,-0.8109,-0.3939,DIETRO_PANTALONI
0.2525,7.066,2.6582,19.6396,-1.9248,-0.6062,11.7829,3.4326,16.9912,-0.8124,-0.1913,8.5313,2.9208,15.7562,-0.9405,4.6865,5.8845,2.4258,15.151,0.0641,-0.4165,-1.3202,0.0539,3.1694,-0.1293,-0.0408,0.7744,0.9101,1.0958,1.1752,1.415,1.2041,0.5997,0.8282,1.2008,1.3811,2.0024,1.4498,1.697,1.6925,-12.4479,0.9974,-7.3353,-7.3547,0.7162,0.827,0.4148,1.1546,0.5791,0.5015,1.1559,1.2465,1.2963,1.0784,1.1215,1.0399,0.0037,7.2608,-0.2813,0.2393,-0.1467,0.5216,0.137,0.0859,0.3965,0.0361,0.19,0.5686,0.1079,0.0388,0.0242,0.1554,0.4807,-0.9554,0.4936,0.0874,0.2957,1.1045,-0.3526,10.2281,0.8034,0.0785,1.2226,0.6425,0.5256,1.4947,0.4129,0.2762,-0.2928,-0.2388,0.8158,2.5925,0.7805,0.3011,1.1828,0.5148,0.4352,0.0034,1.0874,0.9611,0.6582,0.6073,4.5682,2.0861,1.4443,7.8889,-0.0276,5.3189,8.4483,2.9066,9.0597,-0.0108,5.4871,6.3607,2.522,8.5914,0.0689,0.8589,0.8325,0.9694,0.4969,0.5727,1.1525,0.2469,0.328,1.3282,2.1902,-0.3331,-0.1521,0.8565,0.832,0.9714,0.8708,0.9182,1.0545,0.0479,15.3819,0.2575,-0.5277,-0.9132,DIETRO_PANTALONI
-0.0919,0.0961,0.31,3.0756,-0.687,0.1099,0.0987,0.3142,2.8593,-1.0041,0.1028,0.0176,0.1326,0.9715,-0.5958,0.3528,0.119,0.3449,2.3413,0.0077,-0.8359,-0.8935,-0.2603,1.0688,0.3114,0.2914,0.9867,2.3369,0.8987,2.3684,0.9108,0.3846,0.9736,5.4612,0.8077,5.6091,0.8296,0.1479,0.8743,3.4531,-69.2521,3.9495,-79.2076,-20.0551,1.2778,2.9948,0.7727,2.3437,0.6047,0.258,1.0757,3.1659,1.3136,2.9432,1.2212,0.4149,0.001,0.5539,-0.9522,0.1654,-0.1056,0.1178,0.2006,0.1724,0.661,0,0.0015,0.0047,0.9929,-0.0537,0,0.006,0.068,?,0.6426,0,0.0071,0.0255,0.9607,-12.32,1.0286,-0.0835,0.2483,0.2098,0.8451,0.0617,0.044,0.7142,-9.6857,1.0567,-0.1091,0,1.0225,0,0.0689,0.184,2.6697,0.0052,1.3574,-0.592,-0.3778,-0.3226,8.7348,0.0107,0.1034,0.3601,0.9593,4.2929,0.0411,0.2027,0.6946,0.8541,1.1786,0.0022,0.0474,0.1524,0.8785,2.0347,7.4114,3.6425,0.5101,2.1838,4.2807,0.2603,4.769,18.3245,2.089,7.711,3.6912,1.8598,7.061,3.7966,0.5184,2.3631,4.5584,0.0551,14.2063,-0.9985,-0.2995,0.2619,DIETRO_PANTALONI
-0.0233,0.0189,0.1376,0.9581,-0.956,0.0454,0.0302,0.1739,0.9827,-0.8855,0.0495,0.0197,0.1405,0.8992,-0.379,0.2223,0.0246,0.1567,0.8023,0.0254,-0.5142,-0.4719,-0.105,0.9178,0.2042,0.2225,0.791,0.9788,0.8778,1.2374,1.1097,0.8968,0.6257,0.9581,0.7705,1.5311,1.2313,0.8042,1.0146,1.8948,-22.4302,1.8675,-22.1069,-11.838,0.9397,0.7511,0.595,0.7993,0.6332,0.7922,0.9749,1.0654,1.1941,1.0929,1.2249,1.1208,0.0004,0.3449,-0.788,0.0153,-0.1938,0.6002,0.4355,0.4384,0.6946,0,0.0017,0.0093,0.9867,-0.0879,0,0.0036,0.0911,?,0.59,0,0.0068,0.0337,0.9442,-7.8993,1.1774,-0.149,0.4728,0.2474,0.5231,0.2236,0.0612,0.2737,-7.5839,1.2125,-0.1599,0,1.1602,0,0.1023,0.2764,2.7028,0.0048,1.3725,0.5175,-0.402,-0.4696,8.7304,0.0073,0.0853,0.3326,0.9624,4.4583,0.0273,0.1653,0.6458,0.8671,0.1925,0.0017,0.0408,0.2396,0.18,1.9583,45.3504,23.1586,0.5163,2.0933,4.0545,0.2665,4.3817,16.4393,2.0217,161.8675,80.0663,1.8214,30.2822,16.6254,0.5151,1.388,2.6947,0.0516,13.3812,-0.9994,0.2148,-0.2174,DIETRO_PANTALONI
-0.0532,0.01,0.1001,0.5542,-1.131,0.1009,0.0289,0.1699,1.0131,-0.3573,0.0237,0.0193,0.139,0.862,-0.5972,0.2203,0.0232,0.1524,0.9139,0.0229,-0.5273,-2.2401,-0.2414,4.2486,0.4579,0.1078,0.589,0.7202,0.6567,1.2227,1.1149,0.9118,0.3469,0.5187,0.4312,1.495,1.243,0.8314,1.1028,0.9125,-13.7511,0.8275,-12.4697,-15.0691,0.3484,0.4819,0.278,1.383,0.798,0.577,0.547,0.6429,0.6064,1.1753,1.1085,0.9432,0.0006,0.3409,-0.6008,-0.0489,-0.4426,0.8133,0.7331,0.6117,0.6867,0,0.0027,0.0114,0.9836,-0.0737,0,0.0036,0.081,?,0.55,0.0001,0.0099,0.0323,0.9429,-9.316,1.2486,-0.134,0.7603,0.2743,0.3608,0.5781,0.0753,0.1302,-8.403,1.2738,-0.1516,0,1.2211,0,0.1402,0.351,2.5033,0.0048,1.3104,-0.4315,0.1201,-0.6649,8.086,0.0216,0.147,0.5129,0.9382,5.5237,0.0448,0.2116,0.7331,0.8764,0.45,0.0061,0.0782,0.3188,0.5005,1.4639,17.9671,12.2736,0.6945,1.8796,2.7063,0.4824,3.5329,7.3243,1.4987,24.3845,16.2704,1.3999,13.0086,9.2923,0.6996,1.6089,2.2997,0.053,14.0597,-0.9989,-0.4421,0.4006,DIETRO_PANTALONI
-0.3755,0.5838,0.7641,3.6267,-2.8527,0.3939,0.5665,0.7527,3.6007,-0.4026,0.0703,0.6329,0.7956,5.1657,-1.3888,1.0005,1.0833,1.0408,3.9846,0.0099,-0.9534,-5.3403,-0.3753,5.6016,0.3937,0.0703,1.0151,0.9604,0.7341,0.9461,0.7232,0.7644,1.0305,0.9223,0.5389,0.895,0.5229,0.5843,2.5984,0.8941,-67.673,0.3441,-26.0441,-75.685,0.3667,0.4353,0.2339,1.1872,0.638,0.5374,1.0072,0.7021,0.9102,0.697,0.9037,1.2964,0.0029,1.566,-0.5057,0.4338,-0.7127,0.5543,0.5887,-0.0425,0.6889,0,0.0064,0.031,0.9555,-0.1052,0.0011,0.0329,0.1484,?,0.5759,0.0001,0.0101,0.034,0.9427,-6.5481,1.1962,-0.1827,0.1945,0.6323,3.2508,0.0378,0.3998,10.5679,-4.4804,1.1897,-0.2655,0,1.1737,0,0.2087,0.9115,4.3666,0.0048,1.3699,-0.8379,-0.0381,0.0758,8.6497,0.1053,0.3246,0.9168,0.8973,4.5583,0.3135,0.5599,1.5235,0.7266,0.2591,0.0833,0.2886,1.2076,-0.1131,1.8976,33.3792,17.5905,0.5797,1.1245,1.9397,0.3361,1.2645,3.7625,1.9796,-65.3125,-32.9934,1.6029,8.2325,5.136,0.6018,0.7592,1.2615,0.0515,13.5008,-0.9982,-0.9093,0.904,DIETRO_PANTALONI
-0.0233,1.4171,1.1904,8.5447,-1.7611,-0.2262,5.4558,2.3358,13.7124,-0.6077,-0.1364,1.8975,1.3775,6.8106,-1.413,2.3361,3.3835,1.8394,8.9951,0.0052,0.1032,0.1711,-0.01,1.6581,-0.0968,-0.0584,0.5096,0.8642,0.6472,1.6957,1.2698,0.7489,0.2597,0.7468,0.4188,2.8753,1.6125,0.5608,1.0514,1.3666,-115.2893,1.2997,-109.6485,-84.3651,0.3628,1.0964,0.3422,3.0218,0.9432,0.3121,0.6231,1.2546,0.9499,2.0134,1.5244,0.7571,0.0014,3.443,0.0273,0.4548,-0.2303,0.6162,0.0726,-0.0288,0.3567,0.0149,0.1222,0.38,0.4179,0.0217,0.0048,0.0691,0.215,-1.9498,0.2208,0.0055,0.0739,0.2396,0.119,16.4042,1.6153,0.0985,1.7685,1.655,0.9358,3.1275,2.7391,0.8758,-1.9202,8.4332,-4.3918,8.9588,2.4006,0.268,1.7678,1.586,0.8972,0.0022,0.6459,-0.9805,-0.9368,0.9342,0.9391,1.1478,1.0714,3.7235,0.0356,6.3188,2.0544,1.4333,3.9314,0.5744,6.9102,4.397,2.0969,7.194,0.1275,0.1486,0.1359,0.9144,0.7475,0.5109,0.6835,0.5587,0.261,0.4672,0.0259,0.1308,5.0476,0.4179,0.4683,1.1204,0.9471,0.5176,0.5465,0.0485,14.168,0.9311,-0.9238,-0.9705,TASCA_GIACCA_ALTA
-0.0209,1.3188,1.1484,7.5041,-1.3032,-0.1269,4.0064,2.0016,9.4755,-1.0274,-0.1031,1.3851,1.1769,5.5168,-0.9178,2.1263,2.2163,1.4887,5.2586,0.0138,0.1645,0.2025,-0.0098,1.2311,-0.0597,-0.0485,0.5737,0.9758,0.7714,1.7007,1.3445,0.7905,0.3292,0.9521,0.595,2.8925,1.8077,0.625,0.8842,1.6082,-57.5693,1.8188,-65.1065,-35.7972,0.6971,1.1326,0.611,1.6247,0.8765,0.5395,0.7919,1.3602,1.427,1.7176,1.8019,1.0491,0.0008,3.1492,-0.0643,0.306,-0.1539,0.5981,-0.1627,-0.1449,0.3953,0.0155,0.1246,0.3818,0.4362,0.0018,0.0081,0.0902,0.2222,-1.6686,0.2388,0.0076,0.087,0.2903,0.0402,220.8683,1.6556,0.0075,1.381,1.4322,1.037,1.9073,2.0511,1.0754,-2.1257,24.2871,-11.4253,8.1323,2.2386,0.2753,1.7183,1.3151,0.7653,0.0024,0.7185,-0.9489,-0.897,0.9013,1.5557,1.8895,1.3746,3.533,0.0711,6.7523,1.651,1.2849,3.5536,0.6168,6.2699,5.3044,2.3031,7.4501,0.0641,0.2304,0.2481,1.077,1.0698,0.5968,0.5579,1.1444,0.3562,0.3113,0.0473,0.5302,11.2104,0.4101,0.4778,1.1651,0.9942,0.4742,0.477,0.0482,14.5779,0.869,-0.8433,-0.9796,TASCA_GIACCA_ALTA
0.0044,2.4656,1.5702,11.2917,-1.8602,-0.3101,5.3303,2.3087,14.1534,-1.9688,-0.1773,2.1667,1.472,8.4742,-1.0088,2.4145,4.2604,2.0641,9.5828,0.0053,-0.014,-0.0245,0.0018,1.7495,-0.1284,-0.0734,0.6801,1.0668,0.7607,1.5685,1.1185,0.7131,0.4626,1.138,0.5787,2.4601,1.2511,0.5086,0.7824,1.7257,-143.9294,2.2055,-183.9516,-83.4046,0.8281,0.9358,0.4098,1.1301,0.4949,0.4379,0.7978,1.3325,1.1783,1.6702,1.477,0.8843,0.0018,3.5741,0.0738,0.4751,-0.2608,0.487,-0.1742,-0.1916,0.3917,0.0106,0.103,0.3361,0.4908,0.0411,0.005,0.071,0.2075,-1.2969,0.2554,0.0056,0.0747,0.2768,0.0703,9.5301,1.5336,0.1609,1.4504,1.3782,0.9502,2.1037,1.8995,0.9029,-2.7651,15.4753,-5.5967,7.3061,2.2167,0.3034,1.6197,1.2141,0.7496,0.0024,0.7242,-0.9866,-0.9233,0.9266,1.0707,1.0644,1.0317,3.1319,0.089,6.9084,1.1263,1.0613,3.0135,0.6727,6.4497,3.5049,1.8721,6.5458,0.1383,0.155,0.166,1.0711,0.9721,0.5511,0.5669,0.9451,0.3037,0.3213,0.0494,0.2913,5.8965,0.3734,0.4526,1.2121,1.0393,0.4785,0.4604,0.049,14.4287,0.9158,-0.9007,-0.9791,TASCA_GIACCA_ALTA
-0.0233,1.4171,1.1904,8.5447,-1.7611,-0.2262,5.4558,2.3358,13.7124,-0.6077,-0.1364,1.8975,1.3775,6.8106,-1.413,2.3361,3.3835,1.8394,8.9951,0.0052,0.1032,0.1711,-0.01,1.6581,-0.0968,-0.0584,0.5096,0.8642,0.6472,1.6957,1.2698,0.7489,0.2597,0.7468,0.4188,2.8753,1.6125,0.5608,1.0514,1.3666,-115.2893,1.2997,-109.6485,-84.3651,0.3628,1.0964,0.3422,3.0218,0.9432,0.3121,0.6231,1.2546,0.9499,2.0134,1.5244,0.7571,0.0014,3.443,0.0273,0.4548,-0.2303,0.6162,0.0726,-0.0288,0.3567,0.0149,0.1222,0.38,0.4179,0.0217,0.0048,0.0691,0.215,-1.9498,0.2208,0.0055,0.0739,0.2396,0.119,16.4042,1.6153,0.0985,1.7685,1.655,0.9358,3.1275,2.7391,0.8758,-1.9202,8.4332,-4.3918,8.9588,2.4006,0.268,1.7678,1.586,0.8972,0.0022,0.6459,-0.9805,-0.9368,0.9342,0.9391,1.1478,1.0714,3.7235,0.0356,6.3188,2.0544,1.4333,3.9314,0.5744,6.9102,4.397,2.0969,7.194,0.1275,0.1486,0.1359,0.9144,0.7475,0.5109,0.6835,0.5587,0.261,0.4672,0.0259,0.1308,5.0476,0.4179,0.4683,1.1204,0.9471,0.5176,0.5465,0.0485,14.168,0.9311,-0.9238,-0.9705,TASCA_GIACCA_ALTA
