@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.728,6.1648,2.4829,17.6286,-1.0653,-10.657,22.6835,4.7627,25.5614,-101.3286,10.1712,13.047,3.6121,16.6671,0.1518,15.1079,31.2017,5.5858,26.6968,0.1211,0.0683,-0.0716,-0.0482,-1.0478,-0.7054,0.6732,0.5213,0.6874,0.4445,1.3186,0.8526,0.6466,0.2718,0.4725,0.1976,1.7386,0.727,0.4182,0.3592,-3.0493,-2.4712,-8.4881,-6.8789,0.8104,34.1696,0.4344,0.281,0.0127,0.0082,0.6469,0.6897,1.0577,0.6603,1.5336,0.9575,0.6243,0.1521,22.6015,0.2055,0.3064,0.0327,-0.6617,-0.9099,0.9023,-90.4272,9.0032,3.0005,97.1875,?,1.0709,22.831,4.7782,27.375,-0.8718,-0.3131,77.5754,8.8077,28,-1.5311,-84.4422,288.7716,-3.4198,0.628,0.3407,0.5425,0.3943,0.1161,0.2943,7.6225,5.738,0.7528,0,0,1.322,3.5502,3.471,0.9777,0.9323,101.4285,0.948,0.2838,0.1488,?,?,?,?,?,DESTRA_PANTALONI
-0.09,4.1351,2.0335,8.566,-0.6796,4.0748,18.2374,4.2705,18.6932,-0.95,9.6431,17.1723,4.1439,16.1909,0.158,11.5861,14.9097,3.8613,15.1227,0.2239,-0.0221,-0.0093,-0.0078,0.4226,0.3517,0.8323,0.4762,0.4907,0.5266,1.0305,1.106,1.0732,0.2267,0.2408,0.2773,1.062,1.2232,1.1518,0.3806,-1.1412,-0.7946,-2.9986,-2.0878,0.6963,0.532,0.2652,0.2618,0.4986,0.492,0.9868,0.4582,0.5291,0.5664,1.1545,1.2361,1.0706,0.0537,16.1357,0.0824,0.0031,0.0033,-0.4159,-0.1411,0.9413,-17.2978,535.6247,23.1436,56.3919,-6.2252,-33.932,178.1153,13.346,46.5408,?,-8.8531,169.5966,13.0229,34.23,-1.8624,0.5098,1.9539,3.8328,1.7341,1.7771,1.0248,3.0072,3.1582,1.0502,1.044,2.1816,2.0897,0,0.6527,0,1.2117,1.6474,1.3596,0.2005,70.0764,-0.8416,-0.9862,0.829,?,?,?,?,?,DESTRA_PANTALONI
0.1723,0.009,0.0948,0.4469,-0.258,6.1157,0.0237,0.1538,0.7008,0.8914,9.6254,0.0031,0.0558,0.2772,0.9716,11.4065,0.0078,0.0885,0.378,0.9674,0.0282,0.0179,0.0151,0.6354,0.5362,0.8439,0.6164,1.6994,1.0713,2.7569,1.7379,0.6304,0.38,2.8881,1.1477,7.6003,3.0204,0.3974,-0.0159,-0.0097,-0.0082,0.6065,0.5121,0.8443,0.0551,0.0364,0.0306,0.6611,0.5558,0.8407,0.6377,1.6119,1.1821,2.5277,1.8536,0.7333,0.1141,15.917,-0.2702,0.1085,-0.1819,-0.1432,0.8482,0.408,38.2651,0.024,0.155,0.311,0.9919,-15.2494,0.0472,0.2172,15.541,?,15.179,0,0,0,1,-2.5093,2.5209,-1.0046,0.7135,13544.1162,18981.3184,0.5092,183443088,360290432,-2.453,2.5115,-1.0238,0,2.532,0,0.02,0,0,0.439,68.6935,0.7197,172.0429,-55.2425,71.6841,0,0.0001,0,1,DESTRA_PANTALONI
-0.0708,11.0295,3.3211,17.1996,-1.6606,6.9896,18.4555,4.296,18.5993,-0.4704,9.19,15.9394,3.9924,17.8132,0.0535,12.9762,10.3563,3.2181,17.5748,0.0818,-0.0101,-0.0077,-0.0055,0.7606,0.5386,0.7082,0.7731,0.8318,1.032,1.076,1.3349,1.2406,0.5976,0.692,1.065,1.1579,1.7821,1.5391,1.804,-10.6591,-6.8579,-5.9084,-3.8014,0.6434,0.5111,0.3435,0.3378,0.6721,0.6609,0.9833,0.9247,0.9656,0.9786,1.0441,1.0583,1.0136,0.1143,19.3974,0.506,-0.1543,-0.0172,0.1208,0.4399,0.8561,-26.088,64.8945,8.0557,41.687,?,-19.5911,129.2784,11.3701,42.45,-2.9588,11.9783,276.1519,16.6178,54.685,-0.0932,1.3316,-2.1779,-1.6356,0.7085,0.4848,0.6842,0.502,0.235,0.4681,1.3139,8.9438,6.8069,0,0,0.2144,0.982,0.7623,0.7763,0.3441,60.904,-0.8134,-0.9262,0.6978,73.1359,0,0.0001,0,1,DESTRA_PANTALONI
0.0568,2.4957,1.5798,13.642,-2.5033,-12.6517,10.0886,3.1763,25.1107,?,9.6908,4.8655,2.2058,15.5884,0.1394,16.0293,14.4918,3.8068,27.3169,0.1203,-0.0045,0.0059,0.0035,-1.3055,-0.7893,0.6046,0.4974,0.7162,0.415,1.44,0.8344,0.5794,0.2474,0.5129,0.1722,2.0735,0.6962,0.3357,0.3882,-3.8596,-2.6083,-9.9421,-6.719,0.6758,0,0.215,0.1254,0,0,0.5833,0.5433,0.8751,0.4994,1.6109,0.9192,0.5707,0.083,23.3885,0.0577,-0.2367,-0.1583,-0.9453,-0.9867,0.9815,31.4687,26.192,5.1178,14.9399,0.601,30.7143,19.63,4.4306,13.8,0.6429,-3.8324,11.4383,3.3821,13.678,-11.6789,1.0246,-8.2111,-8.0143,1.1551,1.5132,1.31,1.3343,2.2899,1.7162,0.9058,-1.7858,-1.9715,0.9689,34.7044,35.8175,1.0826,1.0923,1.0089,0.2299,66.1109,-0.9774,0.2521,-0.0745,?,?,?,?,?,DESTRA_PANTALONI
0.2207,0.8711,0.9333,5.4801,-0.4534,-11.3165,2.4793,1.5746,17.0634,?,9.9166,0.976,0.9879,5.3328,0.5813,15.1018,2.7139,1.6474,9.1524,0.5422,-0.0195,0.0223,0.0146,-1.1412,-0.7494,0.6567,0.5927,0.9447,0.5665,1.5938,0.9558,0.5997,0.3513,0.8925,0.321,2.5402,0.9136,0.3596,0.1002,-0.2309,-0.1577,-2.3049,-1.574,0.6829,0,0.2961,0.1886,0,0,0.637,0.3212,1.0276,0.5988,3.1997,1.8644,0.5827,0.0788,21.9442,-0.2722,0.2339,0.3045,-0.5452,-0.9412,0.7943,24.9218,12.2263,3.4966,15.6586,0.4942,36.643,4.3879,2.0947,7.7408,0.808,-5.1314,1.0281,1.014,6.839,?,0.6801,-4.8568,-7.141,1.6692,3.4485,2.0659,2.7863,11.8919,4.2679,0.4696,-2.2372,-4.7637,0.7678,0,0,2.0229,2.2896,1.1319,0.2336,66.6961,-0.9575,-0.413,0.6155,?,?,?,?,?,DESTRA_PANTALONI
-0.6453,9.9645,3.1567,17.6556,-2.1932,-3.5348,67.278,8.2023,32.1411,-3.0814,9.6415,29.3987,5.4221,22.8881,0.0511,12.9417,45.0241,6.71,25.1221,0.1587,0.1826,-0.0669,-0.0499,-0.3666,-0.2731,0.745,0.3848,0.5822,0.4704,1.5128,1.2224,0.8081,0.1481,0.3389,0.2213,2.2885,1.4943,0.653,0.4997,-9.8336,-2.5592,-19.678,-5.1212,0.2602,0.7021,0.2292,0.1852,0.3265,0.2637,0.8078,0.5493,0.7714,0.7028,1.4043,1.2794,0.9111,0.0528,17.8488,0.4742,-0.4309,-0.539,0.0378,-0.6655,0.6586,-12.2809,116.6163,10.7989,30.2399,?,-4.1143,87.6123,9.3601,37.4985,-0.4535,-32.1547,117.1128,10.8219,41.0385,?,2.9849,0.3819,0.128,1.1537,0.9979,0.8649,1.3311,0.9958,0.7481,2.5848,0.7369,0.2851,0,1,0,0.8064,0.7369,0.9137,0.1778,53.6701,-0.7367,-0.9048,0.9467,?,?,?,?,?,DESTRA_PANTALONI
1.1899,10.766,3.2812,17.0351,-0.7202,0.552,188.104,13.7151,53.6038,-2.3513,9.7707,30.3799,5.5118,22.6029,0.0376,15.1439,97.0978,9.8538,42.1133,0.0502,2.1556,0.1218,0.0786,0.0565,0.0364,0.6452,0.2392,0.5953,0.333,2.4883,1.3919,0.5594,0.0572,0.3544,0.1109,6.1917,1.9373,0.3129,0.1896,-8.0847,-3.2025,-42.6331,-16.8876,0.3961,0.6192,0.4217,0.2233,0.6811,0.3607,0.5297,0.3178,0.7537,0.4045,2.3715,1.2728,0.5367,0.0511,22.9277,-0.5455,0.1765,0.2718,-0.4872,-0.682,0.9495,3.2242,113.1833,10.6388,33.5388,-1.3291,-25.9184,57.1079,7.557,31.6177,-104.7194,-19.5536,8.0245,2.8328,23.3398,?,-0.1244,-0.1649,1.3255,1.4078,3.7556,2.6677,1.9819,14.1047,7.1167,0.6111,0.82,1.3419,48.148,0,0,1.0608,1.437,1.3547,0.1691,55.6028,-0.9022,0.6635,-0.4005,?,?,?,?,?,DESTRA_PANTALONI
-0.9444,19.1192,4.3726,22.4492,-2.1194,-2.0545,63.2231,7.9513,31.4422,-2.4319,10.3587,53.3444,7.3037,30.4027,-0.0023,13.5525,64.4336,8.0271,32.8474,0.0449,0.4597,-0.0912,-0.0697,-0.1983,-0.1516,0.7643,0.5499,0.5987,0.5447,1.0887,0.9906,0.9099,0.3024,0.3584,0.2967,1.1852,0.9812,0.8279,0.6846,214.6678,-9.8774,313.5804,-14.4286,-0.046,0.7855,0.2373,0.2093,0.3021,0.2664,0.882,0.714,0.7384,0.6834,1.0342,0.9572,0.9256,0.0547,19.4683,0.6709,-0.3879,-0.5965,0.1354,-0.3231,0.8597,-12.2994,52.7684,7.2642,26.5198,?,-6.2952,125.3842,11.1975,41.8182,-0.4674,-22.1403,74.3546,8.6229,29.039,?,1.9538,0.5555,0.2843,0.6487,0.8424,1.2986,0.4209,0.7097,1.6863,1.9911,0.9132,0.4587,0,1,0,0.6342,0.9132,1.4401,0.1345,46.4136,-0.4829,-0.8007,0.9101,?,?,?,?,?,DESTRA_PANTALONI
0.705,22.9403,4.7896,19.7543,-0.6272,-2.4187,92.1979,9.602,29.8789,-1.1501,10.101,27.9064,5.2826,20.1195,0.0502,14.608,38.0272,6.1666,25.3546,0.0758,-0.2915,0.0698,0.0483,-0.2395,-0.1656,0.6915,0.4988,0.9067,0.7767,1.8176,1.5571,0.8567,0.2488,0.822,0.6033,3.3038,2.4245,0.7339,0.4764,-7.1657,-3.6625,-15.0412,-7.6878,0.5111,0.8736,0.5731,0.4425,0.656,0.5065,0.7721,0.6611,0.9819,0.7791,1.4851,1.1784,0.7935,0.0534,22.892,-0.3458,0.497,0.5998,-0.4265,-0.4753,0.9616,-21.0198,124.9344,11.1774,39.299,?,-14.6468,702.0883,26.497,72.0581,-1.0565,-19.826,39.0946,6.2526,27.7191,?,1.4351,1.0602,0.7388,0.4218,1.7877,4.2378,0.1779,3.1957,17.9587,1.0616,1.4178,1.3355,0,1,0,0.5454,1.4178,2.5996,0.1661,69.323,-0.3937,-0.9634,0.5862,?,?,?,?,?,DESTRA_PANTALONI
0.8871,19.7141,4.4401,22.0728,-1.1952,-3.5819,74.2409,8.6163,35.4662,-5.5995,10.9958,46.2427,6.8002,27.9743,0.0504,13.6417,88.6268,9.4142,40.1927,0.0358,-0.2477,0.0807,0.065,-0.3258,-0.2626,0.806,0.5153,0.6529,0.4716,1.2671,0.9152,0.7223,0.2655,0.4263,0.2224,1.6055,0.8377,0.5218,0.3994,-8.0933,-8.0516,-20.2652,-20.1608,0.9948,1.871,0.3413,0.2412,0.1824,0.1289,0.7067,0.6224,0.789,0.5492,1.2678,0.8824,0.696,0.1196,19.7805,-0.0361,-0.3412,-0.1428,-0.7401,-0.8986,0.9462,8.529,185.7649,13.6296,43.625,-1.059,17.3099,44.0898,6.64,31.3125,0.1827,-62.7146,2.0791,1.4419,65.1875,?,0.4927,-0.136,-0.276,2.0526,9.4525,4.605,4.2133,89.3494,21.2064,-3.2054,0.3442,-0.1074,0.553,0,0,1.3932,0.6692,0.4803,0.6765,95.2184,0.0453,0.2641,0.9083,?,?,?,?,?,DESTRA_PANTALONI
-0.9631,12.8255,3.5813,15.2216,-1.1641,-1.92,100.4278,10.0214,29.669,-1.8735,9.7601,18.1338,4.2584,16.6545,0.1943,14.0953,32.5831,5.7082,24.1338,0.1506,0.5016,-0.0987,-0.0683,-0.1967,-0.1362,0.6924,0.3574,0.841,0.6274,2.3533,1.7556,0.746,0.1277,0.7073,0.3936,5.5382,3.0822,0.5565,0.4233,-2.0385,-1.914,-4.8159,-4.5217,0.9389,0.6812,0.3403,0.2476,0.4995,0.3634,0.7276,0.513,0.914,0.6307,1.7814,1.2294,0.6901,0.0999,21.7895,0.2396,0.2846,0.0278,-0.4888,-0.6553,0.9263,-26.7816,98.5689,9.9282,44.9466,?,-13.9552,417.8638,20.4417,61.5267,-1.4248,-13.8637,371.8535,19.2835,53.9962,-1.5173,1.9191,1.9318,1.0066,0.4857,0.5149,1.0601,0.2359,0.2651,1.1237,1.2432,1.381,1.1108,0,0,1.183,0.7305,0.8324,1.1395,0.3323,70.6454,-0.7908,-0.54,0.8321,?,?,?,?,?,DESTRA_PANTALONI
0.0512,7.1223,2.6688,9.7366,-1.1153,-8.7247,46.9476,6.8518,22.4771,-6.4365,10.2979,6.0401,2.4577,8.1441,0.4352,14.6127,28.7495,5.3619,17.1531,0.2838,-0.0059,0.005,0.0035,-0.8472,-0.5971,0.7047,0.3895,1.0859,0.4977,2.7879,1.2779,0.4584,0.1517,1.1792,0.2477,7.7726,1.633,0.2101,0.2639,-0.8181,-0.7552,-3.1002,-2.862,0.9232,1.5229,0.3192,0.1922,0.2096,0.1262,0.602,0.4332,1.1955,0.5676,2.7599,1.3104,0.4748,0.1336,21.7488,0.7255,-0.3475,-0.6454,-0.6872,-0.9409,0.8748,-16.1912,590.3842,24.2978,73.2,-1.6859,18.456,342.118,18.4964,49.9234,-0.2761,-17.0728,190.0078,13.7843,45.2838,-27.4156,-0.8773,0.9484,-1.081,1.3136,1.7627,1.3418,1.7257,3.1072,1.8005,4.254,1.0516,0.2472,0.6966,17.1015,24.5494,1.4662,1.6165,1.1025,0.2961,64.3817,0.4761,-0.3617,0.5142,?,?,?,?,?,DESTRA_PANTALONI
0.4088,0.0171,0.1309,0.7601,-0.0214,-6.9345,0.087,0.295,7.8541,?,9.6875,0.0174,0.132,0.6114,0.9389,11.9231,0.0641,0.2533,1.6346,0.8711,-0.059,0.0422,0.0343,-0.7158,-0.5816,0.8125,0.4438,0.9924,0.5171,2.2359,1.165,0.521,0.197,0.9848,0.2674,4.9992,1.3572,0.2715,0.002,-0.0017,-0.0014,-0.8355,-0.7112,0.8512,0,0.0743,0.0587,0,0,0.7897,0.0968,1.2432,0.465,12.8465,4.8049,0.374,0.118,17.0312,0.5274,-0.3075,-0.4679,-0.6798,-0.9481,0.8746,-6.9721,0.0693,0.2633,7.3117,?,39.7799,0.0932,0.3052,1.288,0.968,8.4597,0.2229,0.4721,2.3571,0.7608,-0.1753,-0.8242,4.7023,0.8627,0.5577,0.6465,0.7442,0.3111,0.418,-0.1878,-0.9754,5.1939,0,0,4.0821,5.6769,3.102,0.5464,0.4085,55.2116,-0.6691,0.1116,-0.3539,?,?,?,?,?,DESTRA_PANTALONI
0.0633,0.1339,0.366,4.0171,-0.7841,-5.0099,1.0815,1.0399,8.7715,?,9.5955,0.1878,0.4334,4.0367,0.6581,10.8673,0.4831,0.6951,5.6203,0.5935,-0.0126,0.0066,0.0058,-0.5221,-0.461,0.883,0.3519,0.8445,0.5265,2.3997,1.4962,0.6235,0.1239,0.7132,0.2773,5.7585,2.2386,0.3887,0.2013,-0.2272,-0.2151,-1.129,-1.0688,0.9467,0,0.1907,0.1628,0,0,0.8538,0.458,0.9952,0.7147,2.173,1.5607,0.7182,0.0549,14.7642,-0.1457,-0.3074,-0.0113,-0.171,-0.8602,0.645,-13.1811,1.2809,1.1318,15.1062,?,59.0099,1.7157,1.3099,4.6555,0.923,-7.3683,55.6073,7.457,25.3113,-1.2233,-0.2234,1.7889,-8.0086,0.864,0.1518,0.1757,0.7466,0.023,0.0309,-0.2706,1.0847,-4.0084,0,0,5.3124,3.2448,0.5968,0.1839,0.3092,82.0557,-0.3392,0.3211,-0.895,?,?,?,?,?,DESTRA_PANTALONI
-0.7048,37.32,6.109,29.9542,-1.8068,0.3353,70.5297,8.3982,37.6929,-1.7044,9.5726,45.9844,6.7812,30.3993,-0.2545,14.0543,48.5555,6.9682,26.0484,0.1365,-2.1019,-0.0736,-0.0502,0.035,0.0239,0.6811,0.7274,0.9009,0.8767,1.2385,1.2052,0.9732,0.5291,0.8116,0.7686,1.5338,1.4526,0.947,0.8117,3.1266,-4.6846,3.8519,-5.7714,-1.4983,0.7657,0.4404,0.3538,0.5752,0.4621,0.8033,0.7947,0.9854,1.1499,1.2399,1.447,1.167,0.0495,21.3109,0.6924,0.1105,-0.2733,0.1336,-0.2966,0.7151,-29.1137,183.6721,13.5526,49.2172,?,-19.2983,586.7914,24.2238,67.7322,-1.58,-16.6449,154.7583,12.4402,35.405,-3.8471,1.5086,1.7491,1.1594,0.5595,1.0894,1.9472,0.313,1.1868,3.7917,1.1865,1.7515,1.4761,0,0,3.5941,0.7266,1.3901,1.9131,0.1994,76.1345,-0.8743,-0.8851,0.9422,?,?,?,?,?,DESTRA_PANTALONI
0.2605,1.0326,1.0161,5.9619,-1.0493,0.2157,4.0948,2.0236,12.0839,-1.9644,9.8507,5.3629,2.3158,12.1246,0.3413,10.1168,5.2911,2.3002,11.8839,0.3573,1.2076,0.0264,0.0257,0.0219,0.0213,0.9737,0.5022,0.4388,0.4418,0.8738,0.8797,1.0068,0.2522,0.1925,0.1951,0.7635,0.7739,1.0136,0.3812,-0.4859,-0.462,-1.2747,-1.2118,0.9507,0.7137,0.1581,0.1573,0.2215,0.2204,0.9954,0.4934,0.4917,0.5017,0.9966,1.0168,1.0203,0.0519,12.2768,-0.2464,0.0067,0.0804,0.0801,-0.0316,0.9837,-0.0033,156.6167,12.5147,39.3585,-2.1844,-3.2222,10.275,3.2055,15.419,-15.0652,-31.6401,10.4555,3.2335,33.5999,?,0.001,0.0001,0.1018,3.9042,3.8703,0.9913,15.2425,14.9794,0.9827,1.8672,0.8035,0.4303,12.8776,0,0,2.5526,1.1714,0.4589,0.1674,46.4721,0.5496,-0.6152,-0.5391,?,?,?,?,?,SINISTRA_PANTALONI
