@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.0857,2.8066,1.6753,11.329,-1.2316,-0.3405,3.1051,1.7621,9.3741,-1.6713,0.1549,1.8605,1.364,12.8563,-0.8145,2.0183,3.8459,1.9611,8.7238,0.0029,0.2516,-0.5531,-0.0425,-2.198,-0.1687,0.0768,0.9507,1.2282,0.8543,1.2919,0.8985,0.6955,0.9039,1.5085,0.7298,1.669,0.8074,0.4838,1.0661,1.0834,-248.9352,1.0163,-233.5096,-229.7671,1.4467,0.7165,0.5803,0.4953,0.4011,0.8099,1.2085,0.8812,1.2986,0.7291,1.0745,1.4737,0.001,2.9685,0.4778,0.3886,-0.1969,-0.0975,-0.3551,0.0507,0.2378,1.6803,1.2963,4.1377,-0.1669,5.2403,1.2821,1.1323,4.4102,0.5138,7.9777,2.0446,1.4299,6.103,0.2912,0.0454,0.0298,0.6569,1.1448,0.9065,0.7919,1.3106,0.8218,0.6271,-0.127,-0.236,1.8581,0.391,0.4118,1.0533,0.9382,0.678,0.7226,0.0248,14.1757,0.8962,-0.8387,-0.99,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.1914,2.9316,1.7122,13.5879,-2.6604,-0.2467,2.9139,1.707,9.8208,-0.9219,0.0966,3.6827,1.919,16.3138,-1.2448,2.2536,4.5563,2.1346,9.9823,0.0071,0.7759,-1.9809,-0.0849,-2.5531,-0.1095,0.0429,1.003,0.8922,0.8021,0.8895,0.7997,0.899,1.0061,0.7961,0.6434,0.7912,0.6395,0.8083,2.0963,1.0917,-137.437,0.5208,-65.5608,-125.8953,0.7265,0.5108,0.3692,0.7031,0.5082,0.7228,1.3836,0.8329,1.3612,0.602,0.9838,1.6343,0.0008,3.2652,0.3252,0.1565,-0.3035,0.1717,-0.0104,0.0972,0.6966,2.1918,1.4805,4.2869,-0.106,6.0815,2.5018,1.5817,4.4401,0.5246,6.9974,5.0422,2.2455,7.2765,0.1426,0.1145,0.0996,0.8691,0.936,0.6593,0.7044,0.8761,0.4347,0.4962,-0.0838,-0.3396,4.0505,0.415,0.4568,1.1006,0.9655,0.5891,0.6102,0.0238,14.2032,0.9469,-0.9294,-0.9795,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.607,2.1963,1.482,8.6257,-0.3461,-0.0262,3.9367,1.9841,17.6602,-0.4065,0.2063,1.5605,1.2492,10.8926,-0.339,2.351,2.5781,1.6057,14.0933,0.0062,-23.1419,2.9418,0.2582,-0.1271,-0.0112,0.0878,0.7469,1.1863,0.923,1.5883,1.2357,0.778,0.5579,1.4074,0.8519,2.5227,1.527,0.6053,0.4345,0.8041,-25.0998,1.8507,-57.7692,-31.214,0.5104,0.7877,0.4518,1.5435,0.8854,0.5736,0.4884,0.7919,0.612,1.6213,1.2531,0.7729,0.0017,3.4367,0.6968,0.0228,0.4064,0.3119,0.4341,0.3351,-2.6762,3.4401,1.8548,5.6586,?,2.4637,2.4644,1.5699,8.266,-0.0344,8.6677,1.8906,1.375,7.0051,0.2641,-1.0862,-0.3088,0.2842,1.1815,1.3489,1.1417,1.3959,1.8196,1.3035,20.5838,-2.2512,-0.1094,0,0,0.8395,0.6846,0.8078,1.18,0.0243,13.8252,-0.3125,0.7332,-0.8165,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.4011,2.4002,1.5492,10.8289,-0.9504,0.0223,2.3381,1.5291,7.9695,-1.0095,-0.0504,1.0841,1.0412,10.9478,-1.3064,1.9267,2.2742,1.5081,6.9336,0.0151,18.0007,-7.9622,0.2082,-0.4423,0.0116,-0.0261,1.0132,1.488,1.0273,1.4686,1.014,0.6904,1.0265,2.214,1.0554,2.1568,1.0281,0.4767,1.3181,0.851,-49.5463,0.6456,-37.5902,-58.2241,1.3999,1.1697,0.7886,0.8355,0.5633,0.6742,1.3588,0.9891,1.5618,0.728,1.1494,1.579,0.0011,2.8064,0.4241,-0.0863,0.1358,0.0237,0.0551,-0.1153,-1.1462,4.3781,2.0924,8.8594,-7.3047,3.182,0.1835,0.4284,2.1361,0.476,8.9204,0.5922,0.7695,3.7186,0.6022,-0.3602,-0.1285,0.3567,4.8844,2.719,0.5567,23.8574,7.3929,0.3099,-4.0158,-1.3845,0.3448,0.2617,0.1141,0.4361,4.1475,2.3824,0.5744,0.0254,13.4269,0.7579,0.9195,0.6554,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0975,0.0246,0.1568,0.9121,-0.703,0.0893,0.016,0.1265,0.6615,-0.4495,-0.1937,0.0252,0.1587,1.0935,-1.4325,0.3076,0.0261,0.1617,0.8262,0.0303,1.0912,-0.5033,0.3169,-0.4612,0.2904,-0.6297,1.2388,0.9881,0.9697,0.7976,0.7828,0.9814,1.5345,0.9763,0.9403,0.6362,0.6128,0.9631,1.8355,0.5847,-14.604,0.3186,-7.9566,-24.9774,1.1737,1.1915,0.6286,1.0151,0.5356,0.5276,1.3789,0.8341,1.1039,0.6049,0.8006,1.3235,0.0006,0.4751,0.1971,-0.5917,0.5907,-0.5125,0.7136,-0.669,8.2869,0.0013,0.0359,0.1242,0.9851,5.2431,0.0032,0.0569,0.1968,0.9631,-0.0091,0.0031,0.0557,0.1861,-0.5932,1.5805,-913.7902,-578.149,0.6312,0.645,1.0219,0.3984,0.416,1.0443,1.6005,-118.7662,-74.2035,1.5648,71.5123,45.7006,0.6312,0.6678,1.0579,0.0267,13.5805,-1.0086,-0.6507,0.647,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0749,0.0148,0.1215,0.7196,-0.6655,-0.0975,0.0113,0.1064,0.6024,-4.2321,-0.0594,0.0115,0.1074,0.8102,-0.7558,0.214,0.0105,0.1022,0.5684,0.0662,-0.7679,-1.2618,0.3499,1.6432,-0.4557,-0.2773,1.1424,1.1314,1.1886,0.9904,1.0405,1.0506,1.3051,1.2801,1.4128,0.9809,1.0826,1.1037,0.5901,0.8244,-7.1404,1.3971,-12.1003,-8.6609,3.7529,0.9363,0.7099,0.2495,0.1892,0.7582,1.1946,0.8882,1.266,0.7435,1.0598,1.4255,0.0004,0.3212,-0.1387,-0.1145,0.4276,-0.5838,-0.6183,0.2357,7.7271,0.0149,0.1219,0.4886,0.9385,6.0256,0.0257,0.1603,0.635,0.9002,0.318,0.0118,0.1086,0.3081,0.2494,1.2824,24.2998,18.949,0.7606,1.1221,1.4754,0.5785,1.2592,2.1767,1.3026,72.8651,55.9372,1.2494,19.3644,15.4988,0.7694,1.5855,2.0607,0.0257,14.0707,-0.998,0.8702,-0.8692,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.4934,4.2502,2.0616,14.9779,-0.4972,-1.2045,6.8785,2.6227,13.5679,-2.996,0.0509,2.646,1.6266,11.8664,-1.1126,2.6526,8.4354,2.9044,11.9239,0.0085,-0.4096,9.6898,0.186,-23.6567,-0.4541,0.0192,0.7861,1.2674,0.7098,1.6123,0.903,0.5601,0.6179,1.6063,0.5039,2.5996,0.8154,0.3137,0.489,0.796,-48.7616,1.6278,-99.7197,-61.262,2.9463,1.7809,0.8318,0.6045,0.2823,0.4671,1.1039,1.2622,1.2561,1.1434,1.1379,0.9952,0.0034,4.0262,0.0201,0.0206,0.3376,-0.296,-0.7923,0.2485,0.953,10.2326,3.1988,10.1751,-0.0869,5.285,14.4742,3.8045,15.5956,-1.2221,6.3738,2.0083,1.4171,4.7248,0.3316,0.1803,0.1495,0.8292,0.8408,2.2573,2.6846,0.707,5.0952,7.2073,0.0949,-0.3471,-3.6584,1.3338,1.3242,0.9928,0.6524,2.1535,3.3008,0.0219,14.7881,-0.7232,-0.8987,0.9263,1100,0,0,0,1,TASCA_GIACCA_BASSA
0.595,4.8344,2.1987,21.0829,-0.7835,-1.1765,8.0273,2.8332,14.9705,-3.4949,-0.2499,2.8245,1.6806,14.281,-0.8195,2.4469,11.4996,3.3911,15.6728,0.0025,-0.5057,-2.3813,0.2432,4.7085,-0.4808,-0.1021,0.776,1.3083,0.6484,1.6858,0.8355,0.4956,0.6022,1.7116,0.4204,2.842,0.698,0.2456,0.7957,1.4399,-237.2348,1.8096,-298.1401,-164.7543,3.5492,1.5061,0.7524,0.4243,0.212,0.4995,1.4083,1.4763,1.3452,1.0483,0.9552,0.9112,0.0036,3.7171,-0.3772,0.2735,0.6291,0.1403,-0.8441,-0.0544,0.8827,8.7583,2.9594,10.2564,-0.0467,5.3086,4.2345,2.0578,12.6204,-0.9447,6.96,5.7734,2.4028,9.937,-0.2543,0.1663,0.1268,0.7627,1.4382,1.2317,0.8564,2.0683,1.517,0.7335,0.0746,0.2269,3.0431,1.51,1.2369,0.8191,0.8127,1.0321,1.27,0.0232,14.236,-0.734,-0.9521,0.9045,1100,0,0,0,1,TASCA_GIACCA_BASSA
0.4934,4.2502,2.0616,14.9779,-0.4972,-1.2045,6.8785,2.6227,13.5679,-2.996,0.0509,2.646,1.6266,11.8664,-1.1126,2.6526,8.4354,2.9044,11.9239,0.0085,-0.4096,9.6898,0.186,-23.6567,-0.4541,0.0192,0.7861,1.2674,0.7098,1.6123,0.903,0.5601,0.6179,1.6063,0.5039,2.5996,0.8154,0.3137,0.489,0.796,-48.7616,1.6278,-99.7197,-61.262,2.9463,1.7809,0.8318,0.6045,0.2823,0.4671,1.1039,1.2622,1.2561,1.1434,1.1379,0.9952,0.0034,4.0262,0.0201,0.0206,0.3376,-0.296,-0.7923,0.2485,0.953,10.2326,3.1988,10.1751,-0.0869,5.285,14.4742,3.8045,15.5956,-1.2221,6.3738,2.0083,1.4171,4.7248,0.3316,0.1803,0.1495,0.8292,0.8408,2.2573,2.6846,0.707,5.0952,7.2073,0.0949,-0.3471,-3.6584,1.3338,1.3242,0.9928,0.6524,2.1535,3.3008,0.0219,14.7881,-0.7232,-0.8987,0.9263,1100,0,0,0,1,TASCA_GIACCA_BASSA
0.595,4.8344,2.1987,21.0829,-0.7835,-1.1765,8.0273,2.8332,14.9705,-3.4949,-0.2499,2.8245,1.6806,14.281,-0.8195,2.4469,11.4996,3.3911,15.6728,0.0025,-0.5057,-2.3813,0.2432,4.7085,-0.4808,-0.1021,0.776,1.3083,0.6484,1.6858,0.8355,0.4956,0.6022,1.7116,0.4204,2.842,0.698,0.2456,0.7957,1.4399,-237.2348,1.8096,-298.1401,-164.7543,3.5492,1.5061,0.7524,0.4243,0.212,0.4995,1.4083,1.4763,1.3452,1.0483,0.9552,0.9112,0.0036,3.7171,-0.3772,0.2735,0.6291,0.1403,-0.8441,-0.0544,0.8827,8.7583,2.9594,10.2564,-0.0467,5.3086,4.2345,2.0578,12.6204,-0.9447,6.96,5.7734,2.4028,9.937,-0.2543,0.1663,0.1268,0.7627,1.4382,1.2317,0.8564,2.0683,1.517,0.7335,0.0746,0.2269,3.0431,1.51,1.2369,0.8191,0.8127,1.0321,1.27,0.0232,14.236,-0.734,-0.9521,0.9045,1100,0,0,0,1,TASCA_GIACCA_BASSA
1.62,27.1857,5.214,26.7402,-1.1521,-1.6906,19.5422,4.4207,20.3651,-1.6498,-0.5328,15.025,3.8762,22.8211,-0.8888,7.0472,17.8556,4.2256,17.505,0.0307,-0.9583,-3.0406,0.2299,3.1731,-0.2399,-0.0756,1.1795,1.3451,1.2339,1.1405,1.0462,0.9173,1.3911,1.8094,1.5225,1.3006,1.0945,0.8415,1.129,1.333,-25.7925,1.1807,-22.8455,-19.3492,1.6167,1.0284,0.688,0.6361,0.4256,0.669,1.313,1.1717,1.5276,0.8924,1.1634,1.3037,0.0061,10.7109,0.3032,-0.0057,0.3838,-0.3568,-0.2778,-0.0913,7.044,15.6641,3.9578,14.6105,-0.4924,-0.2661,24.841,4.9841,16.5085,-0.6893,0.1887,5.9423,2.4377,8.0693,-1.6738,-26.4696,37.3261,-1.4101,0.7941,1.6236,2.0446,0.6306,2.636,4.1804,0.7156,0.9543,1.3335,1.0018,3.2441,3.2382,0.885,1.8106,2.0458,0.0179,13.9623,-0.5953,0.3447,0.0722,1100,0,0,0,1,TASCA_GIACCA_BASSA
