@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.1836,1.6022,1.2658,9.6195,-1.4071,-0.0748,1.8954,1.3767,8.3482,-1.9547,0.2905,2.6461,1.6267,9.9576,-0.7739,1.8325,2.9094,1.7057,8.7926,0.0033,2.4532,-0.6322,-0.1002,-0.2577,-0.0408,0.1585,0.9194,0.7782,0.7421,0.8463,0.8071,0.9537,0.8453,0.6055,0.5507,0.7163,0.6515,0.9095,1.0182,1.2944,-195.4706,1.2713,-191.9795,-151.0089,1.4144,0.7119,0.453,0.5033,0.3203,0.6363,1.1523,0.966,1.094,0.8384,0.9495,1.1325,0.0019,2.7863,0.4506,-0.2507,-0.2794,-0.0114,-0.13,0.338,?,?,?,?,?,DAVANTI_PANTALONI
-0.1749,3.8659,1.9662,13.6626,-0.6502,-0.5393,3.8799,1.9697,8.2024,-1.4037,0.0497,2.3729,1.5404,13.595,-1.1602,2.6533,3.4023,1.8445,10.8421,0.0066,0.3243,-3.5227,-0.0659,-10.8614,-0.2033,0.0187,0.9982,1.2764,1.0659,1.2787,1.0679,0.8351,0.9964,1.6292,1.1362,1.6351,1.1404,0.6974,1.1238,0.7372,-75.2517,0.656,-66.96,-102.0716,2.4263,1.3156,0.7586,0.5422,0.3127,0.5766,1.6657,1.005,1.2601,0.6033,0.7565,1.2539,0.003,3.9837,0.0904,0.1024,-0.0406,0.1661,-0.3744,-0.0747,?,?,?,?,?,DAVANTI_PANTALONI
-0.6905,7.3665,2.7141,17.8501,-1.9096,-0.1486,8.8299,2.9715,13.6542,-1.4696,0.0795,7.1305,2.6703,11.8501,-1.1277,4.2281,5.9554,2.4404,11.8179,0.0636,4.645,-8.6797,-0.1633,-1.8686,-0.0352,0.0188,0.9134,1.0164,1.1122,1.1128,1.2177,1.0942,0.8343,1.0331,1.237,1.2383,1.4827,1.1973,1.4418,1.8653,-14.5931,1.2937,-10.1213,-7.8235,1.1096,1.1015,0.4861,0.9927,0.4381,0.4413,1.3073,1.5063,1.5104,1.1522,1.1554,1.0027,0.0038,6.3215,-0.369,-0.2348,-0.4438,0.4269,-0.0973,-0.0494,?,?,?,?,?,DAVANTI_PANTALONI
-0.4335,4.8616,2.2049,13.1179,-1.2717,-0.6235,5.4301,2.3303,12.7216,-1.2746,0.3352,4.8201,2.1955,10.5063,-0.9532,3.4375,3.9842,1.996,8.4041,0.0231,0.6952,-1.2934,-0.1261,-1.8604,-0.1814,0.0975,0.9462,1.0043,1.1046,1.0614,1.1674,1.0999,0.8953,1.0086,1.2202,1.1265,1.3629,1.2098,1.0301,1.4322,-36.9952,1.3903,-35.9137,-25.8311,1.0325,1.0735,0.6712,1.0398,0.6501,0.6253,1.0312,1.2486,1.5609,1.2109,1.5137,1.2501,0.0044,5.1959,-0.2465,-0.4495,-0.3702,0.2923,-0.1126,0.3286,?,?,?,?,?,DAVANTI_PANTALONI
-1.3075,27.9044,5.2825,27.1865,-2.5892,-2.0677,9.759,3.1239,19.4643,-1.5555,-0.3942,7.4481,2.7291,15.8702,-1.3715,5.2632,23.5506,4.8529,20.7389,0.0142,0.6324,3.3172,-0.2484,5.2458,-0.3929,-0.0749,1.691,1.9356,1.0885,1.1447,0.6437,0.5624,2.8593,3.7465,1.1849,1.3103,0.4144,0.3163,1.6553,2.1368,-65.4516,1.2909,-39.5401,-30.6306,0.9945,1.1319,0.36,1.1381,0.362,0.3181,1.3967,1.7131,1.3109,1.2265,0.9385,0.7652,0.0128,7.8461,-0.4185,-0.0362,-0.7498,-0.292,-0.0028,-0.1437,?,?,?,?,?,DAVANTI_PANTALONI
-1.1585,11.3359,3.3669,21.9006,-3.8005,-1.0787,3.723,1.9295,13.2767,-0.9606,-0.2461,10.5592,3.2495,23.1914,-1.1773,4.0805,11.5338,3.3961,21.9288,0.0229,1.074,4.7081,-0.2839,4.3838,-0.2644,-0.0603,1.745,1.0361,0.9914,0.5938,0.5681,0.9568,3.0449,1.0736,0.9828,0.3526,0.3228,0.9155,2.6654,1.3826,-33.6629,0.5187,-12.6295,-24.3467,0.6737,0.4283,0.2033,0.6358,0.3017,0.4746,1.6496,0.9443,0.9987,0.5725,0.6054,1.0576,0.0083,5.9438,-0.1691,0.1479,-0.6913,-0.2558,-0.2372,-0.2543,?,?,?,?,?,DAVANTI_PANTALONI
-1.5607,3.7109,1.9264,5.9316,-22.5426,-0.8072,1.5828,1.2581,4.6836,-5.5699,-1.0028,1.7136,1.309,4.5742,-12.7765,2.3263,5.6884,2.385,6.8193,0.0186,1.9336,1.5564,-0.6709,0.8049,-0.347,-0.4311,1.5312,1.4716,0.8077,0.9611,0.5275,0.5489,2.3446,2.1656,0.6524,0.9236,0.2782,0.3012,1.4304,1.3389,-44.0606,0.936,-30.803,-32.9091,0.3534,0.7588,0.0363,2.1471,0.1026,0.0478,1.2665,1.2968,0.8698,1.0239,0.6868,0.6708,0.046,3.6891,0.7971,0.7989,-0.9654,0.8399,-0.8973,-0.9056,?,?,?,?,?,DAVANTI_PANTALONI
-1.4003,5.6029,2.367,7.6152,-8.3278,-0.9099,2.562,1.6006,6.4277,-3.9266,-0.867,1.4977,1.2238,5.4863,-2.7107,2.5924,6.4823,2.546,7.947,0.0351,1.5389,1.6152,-0.5402,1.0496,-0.351,-0.3344,1.4788,1.9342,0.9297,1.3079,0.6287,0.4807,2.187,3.7411,0.8643,1.7106,0.3952,0.231,1.3271,1.6964,-23.5219,1.2783,-17.7242,-13.8658,0.6257,0.5522,0.0991,0.8824,0.1584,0.1795,1.1847,1.388,0.9583,1.1716,0.8088,0.6904,0.0428,4.0609,0.7696,0.6309,-0.9436,0.8052,-0.8826,-0.7733,?,?,?,?,?,DAVANTI_PANTALONI
-1.641,4.4004,2.0977,9.1562,-8.686,-0.8821,2.5056,1.5829,6.8906,-6.0279,-0.7463,4.8012,2.1912,9.2676,-1.15,3.1125,6.0478,2.4592,9.6734,0.0334,1.8602,2.1988,-0.5272,1.182,-0.2834,-0.2398,1.3252,0.9573,0.853,0.7224,0.6437,0.891,1.7562,0.9165,0.7276,0.5219,0.4143,0.7939,1.3893,1.6564,-24.5399,1.1923,-17.6636,-14.815,0.9641,0.2193,0.0945,0.2275,0.098,0.4307,1.3288,0.988,0.9465,0.7435,0.7123,0.958,0.0456,4.8488,0.9216,0.5825,-0.9323,0.545,-0.8862,-0.4813,?,?,?,?,?,DAVANTI_PANTALONI
-1.512,6.4925,2.548,10.1875,-15.1486,-0.9277,4.2069,2.0511,8.2422,-4.7259,-0.5523,3.3776,1.8378,6.2891,-1.2934,3.137,7.6883,2.7728,9.6514,0.0457,1.6298,2.7374,-0.482,1.6796,-0.2957,-0.1761,1.2423,1.3864,0.9189,1.116,0.7397,0.6628,1.5433,1.9222,0.8445,1.2455,0.5472,0.4393,1.4048,2.6944,-20.6599,1.918,-14.7064,-7.6678,0.4383,0.2301,0.0624,0.5249,0.1423,0.2711,1.236,1.6199,1.0556,1.3106,0.854,0.6516,0.0422,4.6816,0.7715,0.284,-0.9443,0.3475,-0.8469,-0.3457,?,?,?,?,?,DAVANTI_PANTALONI
-1.2668,3.9753,1.9938,7.0254,-18.8729,-0.1134,0.3925,0.6265,3.1758,-1.5054,-0.8671,3.3681,1.8352,8.2773,-9.0665,1.965,6.2441,2.4988,9.3384,0.007,11.1699,1.4611,-0.6447,0.1308,-0.0577,-0.4412,3.1824,1.0864,0.7979,0.3414,0.2507,0.7344,10.1278,1.1803,0.6366,0.1165,0.0629,0.5394,3.4964,0.8949,-102.027,0.256,-29.1804,-114.0038,0.2789,0.4299,0.0376,1.5416,0.1348,0.0874,2.2122,0.8487,0.7523,0.3837,0.3401,0.8864,0.035,2.9116,0.0504,0.848,-0.9691,-0.0109,-0.0495,-0.9325,?,?,?,?,?,DAVANTI_PANTALONI
-0.098,3.3679,1.8352,14.7071,-2.3121,-0.8188,2.7793,1.6671,8.7833,-1.0645,-0.9192,16.5499,4.0682,19.9843,-0.9027,3.8947,9.0531,3.0088,14.1136,0.0244,0.1197,0.1066,-0.0252,0.8908,-0.2102,-0.236,1.1008,0.4511,0.6099,0.4098,0.5541,1.3521,1.2118,0.2035,0.372,0.1679,0.307,1.8281,2.267,1.0828,-29.0409,0.4777,-12.8105,-26.8197,1.0437,0.4228,0.3069,0.4051,0.2941,0.726,1.6744,0.7359,1.0421,0.4395,0.6223,1.416,0.0062,5.4851,0.4055,-0.0556,-0.4179,0.3523,-0.2294,0.1926,?,?,?,?,?,DAVANTI_PANTALONI
0.2536,1.8428,1.3575,10.4375,-1.7268,-0.607,1.236,1.1117,7.1984,-1.3911,0.421,2.1087,1.4521,9.2341,-0.2473,1.6938,2.9283,1.7112,7.8069,0.0136,-0.4179,0.6025,0.1497,-1.4419,-0.3583,0.2485,1.2211,0.9348,0.7933,0.7656,0.6497,0.8486,1.491,0.8739,0.6293,0.5861,0.4221,0.7201,1.5783,3.61,-61.2603,2.2872,-38.8133,-16.9698,1.2714,0.517,0.4836,0.4067,0.3804,0.9354,1.45,1.1303,1.337,0.7795,0.9221,1.1828,0.0039,2.5058,-0.6808,-0.312,-0.295,0.0071,-0.2353,0.6795,?,?,?,?,?,DAVANTI_PANTALONI
0.231,0.3282,0.5729,4.4926,-2.3204,-0.7697,0.8959,0.9465,5.9361,-2.5057,-0.3723,1.9672,1.4026,6.629,-1.4872,1.5497,1.5739,1.2546,5.184,0.054,-0.3001,-0.6204,0.149,2.0675,-0.4967,-0.2402,0.6053,0.4085,0.4567,0.6748,0.7544,1.118,0.3664,0.1668,0.2085,0.4554,0.5692,1.2499,0.74,0.7921,-10.6024,1.0704,-14.328,-13.3857,0.7991,0.5077,0.2469,0.6353,0.309,0.4863,0.7568,0.6777,0.8666,0.8955,1.1451,1.2787,0.0044,2.2747,0.2005,0.1338,-0.5374,0.5127,-0.7148,-0.5291,?,?,?,?,?,DAVANTI_PANTALONI
0.1044,0.2994,0.5472,2.5161,-2.6629,-1.0724,2.136,1.4615,6.1305,-123.4833,-0.5767,3.4643,1.8613,10.2201,-1.0783,1.8769,3.8706,1.9674,6.5486,0.031,-0.0974,-0.181,0.0556,1.8597,-0.5714,-0.3073,0.3744,0.294,0.2781,0.7852,0.7429,0.9461,0.1402,0.0864,0.0774,0.6166,0.5518,0.895,0.3008,0.345,-8.7319,1.1468,-29.0295,-25.3124,13.9483,0.1397,0.1016,0.01,0.0073,0.7277,0.4104,0.2462,0.3842,0.5998,0.9361,1.5607,0.0061,2.7243,0.5943,0.2017,-0.6729,0.1504,-0.9014,-0.3992,?,?,?,?,?,DAVANTI_PANTALONI
0.1962,2.6095,1.6154,7.6618,-0.5946,0.3154,4.5214,2.1264,13.5088,-1.5283,0.0489,4.0588,2.0146,10.9162,-0.643,2.9656,2.5356,1.5924,8.0853,0.0544,0.6222,4.009,0.0662,6.4436,0.1064,0.0165,0.7597,0.8018,1.0145,1.0555,1.3354,1.2652,0.5771,0.6429,1.0291,1.114,1.7832,1.6007,0.3499,0.6688,-6.1408,1.9115,-17.5509,-9.1818,0.8993,0.7231,0.5619,0.8042,0.6249,0.7771,0.5672,0.7019,0.9476,1.2375,1.6708,1.3501,0.0019,4.3565,0.3068,0.2226,0.2212,0.1288,-0.205,0.374,?,?,?,?,?,DAVANTI_PANTALONI
-0.9886,6.3394,2.5178,16.0627,-0.8664,-0.6778,3.2827,1.8118,10.3674,-1.3076,0.162,6.3479,2.5195,19.925,-0.4911,3.6675,3.9828,1.9957,15.0688,0.0256,1.4585,-6.1008,-0.2696,-4.1829,-0.1848,0.0442,1.3897,0.9993,1.2616,0.7191,0.9079,1.2625,1.9312,0.9987,1.5917,0.5171,0.8242,1.5938,1.2692,1.1362,-18.8348,0.8952,-14.8398,-16.577,1.9157,0.6441,0.5565,0.3362,0.2905,0.8641,1.5494,0.8062,1.066,0.5203,0.688,1.3223,0.0061,5.295,-0.1509,-0.1161,0.0022,-0.3146,-0.1237,0.4108,?,?,?,?,?,DAVANTI_PANTALONI
-1.637,16.948,4.1168,18.4316,-1.9029,-1.2689,14.6796,3.8314,16.3512,-2.4997,-0.069,11.0339,3.3217,24.5305,-0.6111,5.3497,18.3371,4.2822,16.7823,0.0254,1.2902,23.7249,-0.306,18.389,-0.2372,-0.0129,1.0745,1.2394,0.9614,1.1534,0.8947,0.7757,1.1545,1.536,0.9242,1.3304,0.8005,0.6017,1.0345,1.2985,-27.5828,1.2551,-26.662,-21.2425,1.3589,0.417,0.3687,0.3069,0.2713,0.8842,1.1272,0.7514,1.0983,0.6666,0.9743,1.4617,0.0105,8.0935,0.1639,-0.4964,-0.6208,-0.0857,-0.5763,0.2867,?,?,?,?,?,DAVANTI_PANTALONI
-0.783,21.6941,4.6577,28.2515,-0.9,-0.5368,10.6509,3.2636,15.2372,-1.4583,-0.6297,17.6087,4.1963,29.3049,-1.377,6.1625,13.275,3.6435,18.2783,0.0544,1.4585,1.2433,-0.1271,0.8525,-0.0871,-0.1022,1.4272,1.11,1.2784,0.7777,0.8957,1.1517,2.0368,1.232,1.6342,0.6049,0.8023,1.3265,1.4805,0.7883,-12.7304,0.5324,-8.5987,-16.1494,2.399,1.2061,0.7693,0.5028,0.3207,0.6378,1.8541,0.9641,1.5456,0.52,0.8336,1.6033,0.0057,9.0976,0.0821,0.0214,-0.1548,-0.0375,-0.0102,0.0139,?,?,?,?,?,DAVANTI_PANTALONI
0.2346,3.5058,1.8724,14.8949,-0.6929,-0.1879,2.748,1.6577,8.7711,-1.1934,-0.0943,1.5474,1.244,9.25,-1.0275,2.1186,3.4121,1.8472,8.8857,0.015,-1.2484,-2.4886,0.1107,1.9935,-0.0887,-0.0445,1.1295,1.5052,1.0136,1.3326,0.8974,0.6734,1.2757,2.2655,1.0274,1.7758,0.8054,0.4535,1.2775,1.3005,-44.9892,1.018,-35.2175,-34.5939,2.2003,1.9285,0.9753,0.8765,0.4433,0.5057,1.6982,1.6102,1.6763,0.9482,0.9871,1.041,0.0017,3.0656,0.6457,0.2251,0.2383,0.1437,0.0014,0.1811,?,?,?,?,?,DAVANTI_PANTALONI
0.618,4.4822,2.1171,14.0153,-0.3178,-0.3359,4.0662,2.0165,10.2678,-1.2753,-0.0922,4.8096,2.1931,22.4871,-0.3059,3.1409,3.9958,1.9989,17.7256,0.0134,-1.84,-6.6991,0.1968,3.6408,-0.1069,-0.0294,1.0499,0.9654,1.0591,0.9195,1.0088,1.0971,1.1023,0.9319,1.1217,0.8454,1.0176,1.2037,0.5874,0.6418,-13.9915,1.0927,-23.8206,-21.8003,2.3566,0.6176,0.5919,0.2621,0.2512,0.9584,1.365,0.6233,0.7907,0.4566,0.5793,1.2686,0.0039,4.6152,0.4869,0.0949,0.3504,-0.0483,-0.06,0.4023,?,?,?,?,?,DAVANTI_PANTALONI
0.423,16.6213,4.0769,31.5683,-0.7659,-0.9192,8.8436,2.9738,23.265,-0.3842,0.0761,9.095,3.0158,21.1038,-0.2937,4.6244,14.204,3.7688,23.0441,0.0256,-0.4601,5.5605,0.0915,-12.0849,-0.1988,0.0164,1.3709,1.3519,1.0818,0.9861,0.7891,0.8002,1.8795,1.8275,1.1702,0.9724,0.6226,0.6403,2.1204,2.8578,-22.6471,1.3478,-10.6807,-7.9247,1.0636,1.0959,0.7559,1.0303,0.7107,0.6898,1.3569,1.4959,1.3699,1.1024,1.0096,0.9158,0.0055,6.8884,0.0268,0.1003,0.2741,0.3313,0.5677,0.5982,?,?,?,?,?,DAVANTI_PANTALONI
0.3782,14.473,3.8043,46.436,-1.2588,-0.6193,2.9353,1.7133,8.9096,-1.6122,0.0529,7.2761,2.6974,33.6442,-0.6117,3.6572,11.8383,3.4407,28.8703,0.0193,-0.6107,7.1455,0.1034,-11.6997,-0.1693,0.0145,2.2205,1.4104,1.1057,0.6351,0.4979,0.784,4.9307,1.9891,1.2226,0.4034,0.2479,0.6146,4.7061,2.0266,-45.4544,0.4306,-9.6587,-22.4291,6.0274,0.9848,0.6983,0.1634,0.1159,0.7091,5.2119,1.3802,1.6084,0.2648,0.3086,1.1654,0.0038,5.3528,-0.0772,0.5947,-0.0182,-0.0254,0.0259,0.0354,?,?,?,?,?,DAVANTI_PANTALONI
0.1318,0.032,0.1788,1.0597,-0.4483,-0.1922,0.0269,0.1641,0.8758,-4.8767,-0.0326,0.0217,0.1474,0.8531,-0.9633,0.3307,0.0267,0.1633,0.7422,0.079,-0.6859,-4.0396,0.3986,5.8891,-0.5812,-0.0987,1.0898,1.2132,1.0953,1.1133,1.0051,0.9028,1.1876,1.4719,1.1997,1.2394,1.0102,0.815,0.4513,0.7836,-5.1553,1.7362,-11.4226,-6.579,4.9101,1.684,0.908,0.343,0.1849,0.5392,1.21,1.2422,1.4278,1.0266,1.1799,1.1494,0.0013,0.5047,-0.3226,-0.2231,0.591,-0.185,-0.7828,0.0112,?,?,?,?,?,DAVANTI_PANTALONI
0.2722,0.1481,0.3849,2.1723,-0.6325,-0.192,0.1188,0.3446,1.5894,-1.1925,0.0071,0.103,0.3209,1.5795,-0.4612,0.6156,0.1018,0.3191,1.2549,0.066,-1.4178,38.5723,0.4421,-27.2063,-0.3118,0.0115,1.1168,1.1994,1.2061,1.074,1.08,1.0056,1.2472,1.4386,1.4548,1.1534,1.1664,1.0113,0.9735,1.6883,-9.4967,1.7342,-9.7549,-5.6251,1.8356,1.231,0.9905,0.6706,0.5396,0.8046,1.3667,1.3753,1.7311,1.0063,1.2666,1.2587,0.0018,0.9439,-0.4685,-0.4294,0.4581,0.4713,-0.2259,0.3161,?,?,?,?,?,DAVANTI_PANTALONI
0.2533,0.5238,0.7237,3.378,-0.6894,-0.2581,0.2416,0.4915,1.9666,-1.5152,-0.1266,0.3381,0.5814,2.2164,-1.2301,1.062,0.1225,0.35,1.9134,0.1209,-0.9815,-2.0011,0.2386,2.0389,-0.2431,-0.1192,1.4724,1.2447,2.0676,0.8454,1.4043,1.6612,2.1679,1.5492,4.2751,0.7146,1.972,2.7595,1.1635,1.1276,-5.2388,0.9691,-4.5025,-4.6461,2.5574,2.0119,0.9187,0.7867,0.3592,0.4566,1.7177,1.5241,1.7654,0.8873,1.0278,1.1583,0.0021,1.623,0.0678,0.0618,0.3622,0.4132,-0.1342,-0.1598,?,?,?,?,?,DAVANTI_PANTALONI
0.3048,8.1691,2.8582,17.6962,-0.3771,-0.9597,3.9814,1.9953,9.6095,-1.4392,-0.041,11.381,3.3736,25.5938,-0.6534,4.354,5.5896,2.3642,19.54,0.0314,-0.3176,-7.4396,0.07,23.4234,-0.2204,-0.0094,1.4324,0.8472,1.2089,0.5915,0.844,1.4269,2.0518,0.7178,1.4615,0.3498,0.7123,2.0361,0.8547,0.4791,-7.6454,0.5606,-8.9453,-15.9565,3.2618,0.8301,0.637,0.2545,0.1953,0.7673,1.8415,0.6914,0.9056,0.3755,0.4918,1.3098,0.0055,6.5354,0.2267,0.2924,0.2863,-0.052,-0.0957,0.1534,?,?,?,?,?,DAVANTI_PANTALONI
0.3433,9.6231,3.1021,29.9248,-0.541,-0.3303,21.398,4.6258,34.3578,-0.2534,-0.044,6.3372,2.5174,23.0872,-1.6812,4.2112,19.8528,4.4556,30.6879,0.0175,-1.0394,-7.7986,0.0815,7.5029,-0.0784,-0.0105,0.6706,1.2323,0.6962,1.8375,1.0382,0.565,0.4497,1.5185,0.4847,3.3766,1.0778,0.3192,1.5125,0.7258,-19.2661,0.4798,-12.7376,-26.5462,0.7084,2.2551,0.6217,3.1834,0.8776,0.2757,0.871,1.2962,0.9751,1.4882,1.1196,0.7523,0.0026,6.3565,0.2649,0.3666,0.1501,0.0055,0.6434,0.0138,?,?,?,?,?,DAVANTI_PANTALONI
0.1024,6.2187,2.4937,18.1574,-0.554,-1.0619,5.1781,2.2755,10.6242,-1.3912,-0.0568,7.461,2.7315,17.7133,-0.542,4.0216,3.8258,1.956,15.5388,0.0522,-0.0964,-1.8023,0.0255,18.6964,-0.2641,-0.0141,1.0959,0.913,1.2749,0.8331,1.1634,1.3965,1.201,0.8335,1.6255,0.694,1.3535,1.9502,1.0473,1.0398,-7.5629,0.9928,-7.2214,-7.2736,2.6297,1.0171,0.7127,0.3868,0.271,0.7007,1.7091,1.0251,1.1685,0.5998,0.6837,1.1399,0.0058,6.112,0.2816,0.3957,0.0655,0.1479,-0.2151,0.2129,?,?,?,?,?,DAVANTI_PANTALONI
0.1707,22.0448,4.6952,51.2381,-0.5687,-0.519,8.735,2.9555,21.2637,-0.5319,0.4547,6.6077,2.5705,23.222,-0.4186,4.0796,21.2493,4.6097,38.5943,0.0125,-0.3289,0.3754,0.0418,-1.1414,-0.1272,0.1114,1.5886,1.8265,1.0185,1.1498,0.6412,0.5576,2.5237,3.3362,1.0374,1.3219,0.4111,0.311,2.5158,2.7107,-37.9907,1.0774,-15.1007,-14.0153,2.3532,1.9954,0.8357,0.8479,0.3551,0.4188,2.4097,2.2064,1.3276,0.9157,0.551,0.6017,0.0038,6.2555,0.3431,0.3236,0.3352,0.2926,0.3609,0.5075,?,?,?,?,?,DAVANTI_PANTALONI
-0.2192,2.723,1.6502,9.0379,-0.7029,-0.1248,1.8512,1.3606,5.2898,-0.8993,-0.3501,0.4694,0.6851,3.5176,-2.0486,2.053,1.015,1.0075,5.6789,0.0735,1.7557,0.626,-0.1068,0.3566,-0.0608,-0.1705,1.2128,2.4085,1.6379,1.9859,1.3505,0.6801,1.4709,5.801,2.6829,3.9437,1.8239,0.4625,1.4895,1.5783,-8.2835,1.0596,-5.5613,-5.2485,1.9055,4.5996,0.8659,2.4138,0.4544,0.1883,1.7085,2.5693,1.5915,1.5038,0.9315,0.6194,0.0023,3.0787,0.3344,-0.2066,0.1521,-0.5568,0.4917,-0.4701,?,?,?,?,?,DAVANTI_PANTALONI
-0.0903,2.1998,1.4832,7.8283,-0.5258,0.5235,2.5321,1.5913,6.9101,-0.5101,-0.077,0.3677,0.6063,2.8321,-1.0923,1.9764,1.4817,1.2172,6.0598,0.041,-0.1726,1.1735,-0.0457,-6.8005,0.2649,-0.0389,0.9321,2.4461,1.2185,2.6244,1.3073,0.4981,0.8688,5.9835,1.4847,6.8873,1.709,0.2481,1.1557,1.8246,-10.4089,1.5788,-9.0068,-5.7047,1.1212,3.7904,0.8119,3.3806,0.7241,0.2142,1.1329,2.7641,1.2918,2.4399,1.1403,0.4674,0.0029,2.9653,0.4808,-0.3298,0.4554,-0.3395,0.6678,-0.147,?,?,?,?,?,DAVANTI_PANTALONI
