@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.3101,7.1326,2.6707,19.742,-0.3765,-0.6643,3.7771,1.9435,11.6499,-1.2868,0.4821,8.1539,2.8555,17.289,-1.3019,3.5238,7.4162,2.7233,16.2369,0.0148,-0.4668,0.6432,0.088,-1.3779,-0.1885,0.1368,1.3742,0.9353,0.9807,0.6806,0.7137,1.0486,1.8884,0.8748,0.9618,0.4632,0.5093,1.0995,0.8237,0.5522,-22.1503,0.6704,-26.8917,-40.1125,2.8153,1.9096,0.8703,0.6783,0.3091,0.4557,1.6946,1.1419,1.2159,0.6738,0.7175,1.0648,0.0047,5.2064,0.4547,0.2956,0.3258,0.1196,-0.3311,0.1763,?,?,?,?,?,DIETRO_PANTALONI
-0.0392,5.9437,2.438,24.6963,-0.3389,-0.8183,4.0041,2.001,9.4429,-1.1116,0.0441,4.0102,2.0026,10.548,-0.5757,3.1828,4.5011,2.1216,18.2931,0.0239,0.0479,-0.8901,-0.0123,-18.5645,-0.2571,0.0138,1.2184,1.2174,1.1491,0.9992,0.9432,0.9439,1.4844,1.4821,1.3205,0.9985,0.8896,0.891,1.2575,1.6219,-13.9357,1.2898,-11.0823,-8.5921,4.1248,2.7555,0.9842,0.668,0.2386,0.3572,2.6153,2.3413,1.35,0.8952,0.5162,0.5766,0.0044,4.8673,0.5298,0.1191,0.1751,0.2279,-0.1632,0.2593,?,?,?,?,?,DIETRO_PANTALONI
0.3537,9.74,3.1209,21.2074,-1.3007,-1.0604,7.0473,2.6547,15.833,-1.4138,0.3901,8.9902,2.9984,15.7498,-0.6258,4.6436,5.6164,2.3699,15.3378,0.0283,-0.3336,0.9067,0.0762,-2.718,-0.2284,0.084,1.1756,1.0409,1.3169,0.8854,1.1202,1.2652,1.3821,1.0834,1.7342,0.7839,1.2548,1.6007,1.2929,1.9778,-26.8371,1.5298,-20.7578,-13.5694,1.4053,0.9515,0.584,0.6771,0.4156,0.6137,1.3394,1.3465,1.3827,1.0053,1.0323,1.0269,0.0064,7.0571,0.287,0.2831,0.1306,0.2525,-0.1536,0.2554,?,?,?,?,?,DIETRO_PANTALONI
-0.0111,6.4046,2.5307,15.2933,-0.6025,-0.918,7.9554,2.8205,13.3825,-0.766,0.3306,14.3306,3.7856,21.0196,-0.6681,4.6697,7.837,2.7995,13.1367,0.0481,0.0121,-0.0335,-0.0024,-2.7768,-0.1966,0.0708,0.8973,0.6685,0.904,0.7451,1.0075,1.3523,0.8051,0.4469,0.8172,0.5551,1.0151,1.8286,0.9906,0.683,-8.6653,0.6895,-8.7475,-12.6874,1.2593,0.7574,0.6915,0.6014,0.5491,0.9131,1.1428,0.7276,1.1642,0.6367,1.0187,1.6001,0.0053,7.1571,0.5044,0.5552,0.3841,0.3677,0.2433,0.4826,?,?,?,?,?,DIETRO_PANTALONI
0.2115,7.875,2.8062,27.2262,-0.498,-0.6928,4.4196,2.1023,10.7323,-1.6285,0.2745,7.0273,2.6509,17.6902,-0.6043,3.5827,7.0864,2.662,19.1571,0.018,-0.3053,0.7705,0.059,-2.5237,-0.1934,0.0766,1.3349,1.0586,1.0542,0.793,0.7897,0.9958,1.7818,1.1206,1.1113,0.6289,0.6237,0.9916,1.3612,1.3582,-25.7335,0.9978,-18.9057,-18.9472,4.4514,1.6484,0.9317,0.3703,0.2093,0.5652,2.5369,1.5391,1.4212,0.6067,0.5602,0.9234,0.0042,5.4111,0.3893,0.4074,0.2627,-0.0156,-0.2381,0.4926,?,?,?,?,?,DIETRO_PANTALONI
0.3475,2.7689,1.664,7.7876,-0.5477,-0.3549,1.7728,1.3315,4.7944,-0.9468,-0.2031,1.083,1.0407,5.287,-0.9694,2.3221,0.5207,0.7216,4.3899,0.1795,-0.9791,-1.7107,0.1496,1.7473,-0.1528,-0.0875,1.2497,1.5989,2.3059,1.2794,1.8451,1.4421,1.5618,2.5566,5.3172,1.6369,3.4044,2.0798,1.1819,1.059,-2.8692,0.896,-2.4275,-2.7094,2.0432,1.8743,0.9404,0.9173,0.4603,0.5018,1.6243,1.473,1.774,0.9068,1.0921,1.2043,0.0029,3.4955,0.358,-0.133,0.5057,-0.1825,0.4696,-0.1843,?,?,?,?,?,DIETRO_PANTALONI
0.0435,1.1357,1.0657,5.6774,-0.3139,-0.1367,2.6564,1.6299,6.7624,-0.533,-0.155,0.6393,0.7996,4.509,-1.7194,1.8269,1.1387,1.0671,5.1234,0.0683,-0.3179,-0.2804,0.0238,0.882,-0.0749,-0.0849,0.6539,1.3328,0.9987,2.0384,1.5274,0.7493,0.4275,1.7764,0.9974,4.155,2.3329,0.5615,0.5769,0.4758,-3.6128,0.8247,-6.2627,-7.5939,0.9796,2.6061,0.7858,2.6605,0.8022,0.3015,0.8396,1.2591,1.1081,1.4997,1.3199,0.8801,0.0011,2.724,0.5738,0.0864,0.5705,-0.1808,0.6685,0.1327,?,?,?,?,?,DIETRO_PANTALONI
-0.1096,2.6665,1.633,7.5846,-0.4968,-0.282,1.4537,1.2057,4.9286,-0.89,-0.0313,0.5104,0.7144,3.624,-1.9712,1.9813,0.7976,0.8931,4.8505,0.1319,0.3888,3.5025,-0.0553,9.0086,-0.1423,-0.0158,1.3544,2.2858,1.8284,1.6877,1.35,0.7999,1.8343,5.2247,3.3431,2.8483,1.8225,0.6399,1.0847,1.0471,-3.4152,0.9653,-3.1484,-3.2617,1.9431,4.1544,0.9069,2.138,0.4667,0.2183,1.5389,2.0929,1.5637,1.36,1.0161,0.7471,0.0016,2.9443,0.5447,-0.0747,0.3133,-0.295,0.4403,-0.302,?,?,?,?,?,DIETRO_PANTALONI
0.1341,1.547,1.2438,6.7335,-0.3401,0.145,2.8022,1.674,7.4329,-0.7327,-0.0706,0.6309,0.7943,3.69,-0.8609,1.9987,1.0292,1.0145,5.3812,0.0737,0.9247,-1.9005,0.0671,-2.0552,0.0725,-0.0353,0.743,1.566,1.226,2.1076,1.6501,0.7829,0.5521,2.4522,1.5032,4.4418,2.7228,0.613,0.5437,1.001,-3.9939,1.8412,-7.3462,-3.9899,1.1713,2.534,0.865,2.1634,0.7385,0.3414,0.9059,1.8248,1.2513,2.0143,1.3813,0.6857,0.0011,2.9605,0.5283,-0.1401,0.6423,-0.176,0.5119,-0.04,?,?,?,?,?,DIETRO_PANTALONI
0.4204,2.4418,1.5626,7.4714,-0.4858,0.1112,2.045,1.43,5.4159,-0.6885,-0.562,0.4633,0.6806,3.4993,-4.5351,2.0967,1.0586,1.0289,5.2504,0.0611,3.7809,-0.748,0.2005,-0.1978,0.053,-0.268,1.0927,2.2959,1.5187,2.101,1.3898,0.6615,1.1941,5.2711,2.3066,4.4143,1.9317,0.4376,1.1062,0.8521,-7.1501,0.7703,-6.4636,-8.3914,1.5677,7.9538,0.8992,5.0734,0.5736,0.1131,1.3795,2.1351,1.423,1.5477,1.0315,0.6665,0.0037,3.1895,0.5929,-0.1712,0.5355,-0.2448,0.534,-0.4886,?,?,?,?,?,DIETRO_PANTALONI
0.3174,1.8904,1.3749,8.6123,-0.4898,0.1163,2.2519,1.5006,7.0706,-0.5593,-0.1201,0.4102,0.6405,2.8649,-1.281,1.8425,1.2863,1.1342,5.9948,0.0567,2.7283,-2.6437,0.1723,-0.969,0.0631,-0.0652,0.9162,2.1467,1.2123,2.343,1.3231,0.5647,0.8395,4.6082,1.4696,5.4896,1.7506,0.3189,1.1165,1.7597,-7.8526,1.5762,-7.0335,-4.4623,1.2749,4.6028,0.9096,3.6104,0.7135,0.1976,1.2181,3.0061,1.4366,2.468,1.1795,0.4779,0.0018,2.7735,0.4949,-0.3117,0.5644,-0.2794,0.5101,-0.1363,?,?,?,?,?,DIETRO_PANTALONI
-0.079,3.2985,1.8162,15.132,-0.9322,-0.2425,3.4783,1.865,8.9066,-1.0195,0.1341,2.7279,1.6516,13.5743,-0.4527,2.3587,4.0243,2.0061,11.1817,0.0065,0.3258,-0.5894,-0.0335,-1.8091,-0.1028,0.0568,0.9738,1.0996,0.9053,1.1292,0.9297,0.8233,0.9483,1.2091,0.8196,1.2751,0.8643,0.6779,1.6237,1.7258,-99.3928,1.0629,-61.215,-57.5921,1.7757,0.8381,0.6958,0.472,0.3918,0.8302,1.699,1.1148,1.3533,0.6561,0.7965,1.214,0.0015,3.535,0.3109,0.1197,-0.2599,0.1204,-0.1101,0.2308,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1033,2.8134,1.6773,10.7926,-1.3161,-0.3557,3.242,1.8006,9.3741,-1.6713,0.1479,1.7933,1.3391,12.3374,-0.7605,2.037,3.8583,1.9643,8.7188,0.0034,0.2905,-0.6987,-0.0507,-2.4048,-0.1746,0.0726,0.9316,1.2525,0.8539,1.3446,0.9167,0.6817,0.8678,1.5689,0.7292,1.8079,0.8403,0.4648,1.0457,1.1507,-203.7147,1.1005,-194.8197,-177.0356,1.3279,0.665,0.5326,0.5008,0.4011,0.801,1.1513,0.8748,1.2378,0.7598,1.0752,1.415,0.0021,2.9973,0.4756,0.417,-0.2062,-0.0845,-0.3591,0.0575,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1841,2.8427,1.686,13.4926,-2.7305,-0.2517,2.8755,1.6957,9.665,-0.9446,0.1122,3.684,1.9194,15.2607,-1.4557,2.2494,4.4523,2.1101,9.9823,0.0071,0.7314,-1.6413,-0.0818,-2.244,-0.1119,0.0499,0.9943,0.8784,0.799,0.8835,0.8036,0.9096,0.9886,0.7716,0.6385,0.7806,0.6458,0.8274,2.1035,1.0917,-137.437,0.519,-65.3358,-125.8953,0.7277,0.582,0.3597,0.7998,0.4943,0.6181,1.396,0.8841,1.3516,0.6333,0.9682,1.5288,0.0017,3.2517,0.3422,0.1752,-0.2772,0.1952,0.0055,0.0922,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0937,7.4856,2.736,21.9305,-1.892,0.0442,25.7145,5.0709,40.0879,-0.3355,0.1937,7.5762,2.7525,12.4145,-0.9289,5.1109,14.703,3.8344,32.6255,0.0234,-2.1212,-0.484,-0.0183,0.2282,0.0086,0.0379,0.5395,0.994,0.7135,1.8423,1.3225,0.7178,0.2911,0.988,0.5091,3.3941,1.7489,0.5153,1.4247,2.3998,-18.3628,1.6844,-12.8888,-7.6517,0.2526,1.1782,0.227,4.664,0.8985,0.1927,0.5471,1.7665,0.6722,3.2291,1.2287,0.3805,0.0011,7.5126,-0.0923,0.6124,-0.333,-0.0568,0.6101,-0.1729,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0303,5.5756,2.3613,15.6644,-1.4249,0.0281,6.0145,2.4524,11.9898,-0.7301,0.2875,13.8496,3.7215,18.7826,-0.6278,4.479,5.4624,2.3372,10.954,0.0615,1.0796,0.1054,0.0068,0.0977,0.0063,0.0642,0.9628,0.6345,1.0103,0.659,1.0493,1.5923,0.927,0.4026,1.0207,0.4343,1.1011,2.5354,1.8191,1.2706,-12.8317,0.6985,-7.0538,-10.0989,0.9322,0.5599,0.5535,0.6006,0.5938,0.9886,1.3065,0.834,1.43,0.6383,1.0946,1.7147,0.0015,6.6839,0.5119,0.4056,0.0528,0.2483,0.1188,0.4116,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.008,3.3588,1.8327,11.8642,-1.2107,-0.1513,4.5811,2.1403,8.3677,-0.7982,0.2219,7.9814,2.8251,11.3427,-0.7025,3.6379,2.7594,1.6611,7.2452,0.0689,0.0531,-0.0362,-0.0022,-0.6819,-0.0416,0.061,0.8563,0.6487,1.1033,0.7576,1.2885,1.7007,0.7332,0.4208,1.2172,0.574,1.6602,2.8925,1.7493,1.3882,-12.1171,0.7936,-6.9268,-8.7285,1.1533,0.8056,0.6897,0.6985,0.598,0.8562,1.4179,1.046,1.6375,0.7377,1.1549,1.5655,0.0014,5.4596,0.3067,0.2671,0.0651,0.0983,-0.078,0.3824,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1409,2.1268,1.4583,9.3375,-1.4533,-0.3071,2.3335,1.5276,7.0798,-1.0975,0.0649,1.6603,1.2885,8.9394,-1.4664,1.9882,2.2862,1.512,6.8477,0.0062,0.4589,-2.1731,-0.0709,-4.7352,-0.1545,0.0326,0.9547,1.1318,0.9645,1.1855,1.0103,0.8522,0.9114,1.281,0.9303,1.4055,1.0207,0.7262,1.4932,1.0407,-129.3714,0.697,-86.643,-124.3096,1.1276,1.0501,0.5524,0.9313,0.4899,0.526,1.3189,1.0445,1.3636,0.792,1.0339,1.3055,0.0018,3.0138,0.5547,0.3676,-0.2042,-0.0825,-0.0603,-0.0697,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1324,1.903,1.3795,6.8362,-1.4205,-0.2244,1.8852,1.373,6.845,-1.0119,0.0301,1.091,1.0445,9.2382,-1.6883,1.8441,1.5471,1.2438,5.881,0.0111,0.5901,-4.4028,-0.0718,-7.461,-0.1217,0.0163,1.0047,1.3207,1.1091,1.3145,1.1039,0.8397,1.0095,1.7443,1.23,1.7279,1.2185,0.7052,1.1653,0.6915,-60.6632,0.5934,-52.056,-87.7261,0.8301,0.8219,0.4749,0.9901,0.5721,0.5778,0.9987,0.74,1.1624,0.7409,1.1639,1.5709,0.0014,2.6982,0.4723,0.2578,-0.2289,0.0304,-0.1792,0.0104,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1399,3.3371,1.8268,11.7756,-1.8487,-0.355,2.2159,1.4886,7.1379,-1.0549,0.125,2.0291,1.4245,11.4171,-0.7363,2.1043,3.3153,1.8208,7.7228,0.0069,0.3941,-1.1196,-0.0665,-2.8406,-0.1687,0.0594,1.2272,1.2824,1.0033,1.045,0.8176,0.7823,1.506,1.6447,1.0066,1.0921,0.6684,0.612,2.0855,1.5785,-141.4506,0.7569,-67.8254,-89.6128,1.19,0.6286,0.5315,0.5282,0.4467,0.8455,1.6497,1.0314,1.5248,0.6252,0.9243,1.4784,0.0021,3.0624,0.5206,0.1885,-0.2948,0.028,-0.2274,0.1178,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.079,3.2985,1.8162,15.132,-0.9322,-0.2425,3.4783,1.865,8.9066,-1.0195,0.1341,2.7279,1.6516,13.5743,-0.4527,2.3587,4.0243,2.0061,11.1817,0.0065,0.3258,-0.5894,-0.0335,-1.8091,-0.1028,0.0568,0.9738,1.0996,0.9053,1.1292,0.9297,0.8233,0.9483,1.2091,0.8196,1.2751,0.8643,0.6779,1.6237,1.7258,-99.3928,1.0629,-61.215,-57.5921,1.7757,0.8381,0.6958,0.472,0.3918,0.8302,1.699,1.1148,1.3533,0.6561,0.7965,1.214,0.0015,3.535,0.3109,0.1197,-0.2599,0.1204,-0.1101,0.2308,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1033,2.8134,1.6773,10.7926,-1.3161,-0.3557,3.242,1.8006,9.3741,-1.6713,0.1479,1.7933,1.3391,12.3374,-0.7605,2.037,3.8583,1.9643,8.7188,0.0034,0.2905,-0.6987,-0.0507,-2.4048,-0.1746,0.0726,0.9316,1.2525,0.8539,1.3446,0.9167,0.6817,0.8678,1.5689,0.7292,1.8079,0.8403,0.4648,1.0457,1.1507,-203.7147,1.1005,-194.8197,-177.0356,1.3279,0.665,0.5326,0.5008,0.4011,0.801,1.1513,0.8748,1.2378,0.7598,1.0752,1.415,0.0021,2.9973,0.4756,0.417,-0.2062,-0.0845,-0.3591,0.0575,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1841,2.8427,1.686,13.4926,-2.7305,-0.2517,2.8755,1.6957,9.665,-0.9446,0.1122,3.684,1.9194,15.2607,-1.4557,2.2494,4.4523,2.1101,9.9823,0.0071,0.7314,-1.6413,-0.0818,-2.244,-0.1119,0.0499,0.9943,0.8784,0.799,0.8835,0.8036,0.9096,0.9886,0.7716,0.6385,0.7806,0.6458,0.8274,2.1035,1.0917,-137.437,0.519,-65.3358,-125.8953,0.7277,0.582,0.3597,0.7998,0.4943,0.6181,1.396,0.8841,1.3516,0.6333,0.9682,1.5288,0.0017,3.2517,0.3422,0.1752,-0.2772,0.1952,0.0055,0.0922,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0937,7.4856,2.736,21.9305,-1.892,0.0442,25.7145,5.0709,40.0879,-0.3355,0.1937,7.5762,2.7525,12.4145,-0.9289,5.1109,14.703,3.8344,32.6255,0.0234,-2.1212,-0.484,-0.0183,0.2282,0.0086,0.0379,0.5395,0.994,0.7135,1.8423,1.3225,0.7178,0.2911,0.988,0.5091,3.3941,1.7489,0.5153,1.4247,2.3998,-18.3628,1.6844,-12.8888,-7.6517,0.2526,1.1782,0.227,4.664,0.8985,0.1927,0.5471,1.7665,0.6722,3.2291,1.2287,0.3805,0.0011,7.5126,-0.0923,0.6124,-0.333,-0.0568,0.6101,-0.1729,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0303,5.5756,2.3613,15.6644,-1.4249,0.0281,6.0145,2.4524,11.9898,-0.7301,0.2875,13.8496,3.7215,18.7826,-0.6278,4.479,5.4624,2.3372,10.954,0.0615,1.0796,0.1054,0.0068,0.0977,0.0063,0.0642,0.9628,0.6345,1.0103,0.659,1.0493,1.5923,0.927,0.4026,1.0207,0.4343,1.1011,2.5354,1.8191,1.2706,-12.8317,0.6985,-7.0538,-10.0989,0.9322,0.5599,0.5535,0.6006,0.5938,0.9886,1.3065,0.834,1.43,0.6383,1.0946,1.7147,0.0015,6.6839,0.5119,0.4056,0.0528,0.2483,0.1188,0.4116,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.008,3.3588,1.8327,11.8642,-1.2107,-0.1513,4.5811,2.1403,8.3677,-0.7982,0.2219,7.9814,2.8251,11.3427,-0.7025,3.6379,2.7594,1.6611,7.2452,0.0689,0.0531,-0.0362,-0.0022,-0.6819,-0.0416,0.061,0.8563,0.6487,1.1033,0.7576,1.2885,1.7007,0.7332,0.4208,1.2172,0.574,1.6602,2.8925,1.7493,1.3882,-12.1171,0.7936,-6.9268,-8.7285,1.1533,0.8056,0.6897,0.6985,0.598,0.8562,1.4179,1.046,1.6375,0.7377,1.1549,1.5655,0.0014,5.4596,0.3067,0.2671,0.0651,0.0983,-0.078,0.3824,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1409,2.1268,1.4583,9.3375,-1.4533,-0.3071,2.3335,1.5276,7.0798,-1.0975,0.0649,1.6603,1.2885,8.9394,-1.4664,1.9882,2.2862,1.512,6.8477,0.0062,0.4589,-2.1731,-0.0709,-4.7352,-0.1545,0.0326,0.9547,1.1318,0.9645,1.1855,1.0103,0.8522,0.9114,1.281,0.9303,1.4055,1.0207,0.7262,1.4932,1.0407,-129.3714,0.697,-86.643,-124.3096,1.1276,1.0501,0.5524,0.9313,0.4899,0.526,1.3189,1.0445,1.3636,0.792,1.0339,1.3055,0.0018,3.0138,0.5547,0.3676,-0.2042,-0.0825,-0.0603,-0.0697,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1324,1.903,1.3795,6.8362,-1.4205,-0.2244,1.8852,1.373,6.845,-1.0119,0.0301,1.091,1.0445,9.2382,-1.6883,1.8441,1.5471,1.2438,5.881,0.0111,0.5901,-4.4028,-0.0718,-7.461,-0.1217,0.0163,1.0047,1.3207,1.1091,1.3145,1.1039,0.8397,1.0095,1.7443,1.23,1.7279,1.2185,0.7052,1.1653,0.6915,-60.6632,0.5934,-52.056,-87.7261,0.8301,0.8219,0.4749,0.9901,0.5721,0.5778,0.9987,0.74,1.1624,0.7409,1.1639,1.5709,0.0014,2.6982,0.4723,0.2578,-0.2289,0.0304,-0.1792,0.0104,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1399,3.3371,1.8268,11.7756,-1.8487,-0.355,2.2159,1.4886,7.1379,-1.0549,0.125,2.0291,1.4245,11.4171,-0.7363,2.1043,3.3153,1.8208,7.7228,0.0069,0.3941,-1.1196,-0.0665,-2.8406,-0.1687,0.0594,1.2272,1.2824,1.0033,1.045,0.8176,0.7823,1.506,1.6447,1.0066,1.0921,0.6684,0.612,2.0855,1.5785,-141.4506,0.7569,-67.8254,-89.6128,1.19,0.6286,0.5315,0.5282,0.4467,0.8455,1.6497,1.0314,1.5248,0.6252,0.9243,1.4784,0.0021,3.0624,0.5206,0.1885,-0.2948,0.028,-0.2274,0.1178,?,?,?,?,?,TASCA_GIACCA_ALTA
0.6105,2.1429,1.4639,8.5847,-0.3397,-0.0431,3.5882,1.8942,14.7527,-0.3757,0.21,1.5428,1.2421,10.8926,-0.339,2.3091,2.3603,1.5363,12.931,0.0068,-14.1501,2.9075,0.2644,-0.2055,-0.0187,0.0909,0.7728,1.1786,0.9528,1.5251,1.233,0.8085,0.5972,1.389,0.9079,2.3258,1.5202,0.6536,0.5403,0.7893,-24.636,1.4608,-45.5989,-31.214,0.5975,0.7877,0.4922,1.3183,0.8237,0.6248,0.5819,0.7881,0.6639,1.3544,1.1409,0.8424,0.0033,3.3821,0.6833,0.0406,0.4147,0.339,0.4197,0.3928,?,?,?,?,?,TASCA_GIACCA_ALTA
0.3844,2.4654,1.5702,10.8289,-0.9504,0.0341,2.4403,1.5621,7.7942,-0.9652,-0.0509,1.0152,1.0075,8.9085,-1.5272,1.9266,2.3605,1.5364,6.2195,0.0222,11.2615,-7.5506,0.1995,-0.6705,0.0177,-0.0264,1.0051,1.5584,1.022,1.5504,1.0168,0.6558,1.0103,2.4286,1.0444,2.4039,1.0338,0.4301,1.3784,0.9802,-37.2953,0.7111,-27.0564,-38.0487,1.3999,1.575,0.8728,1.1251,0.6235,0.5542,1.3894,1.2156,1.7411,0.8749,1.2532,1.4324,0.0021,2.8088,0.4322,-0.0889,0.134,0.0354,0.0727,-0.1163,?,?,?,?,?,TASCA_GIACCA_ALTA
0.7275,1.8787,1.3706,10.7972,-1.2854,-0.2075,2.5976,1.6117,9.0902,-1.2391,0.337,2.2478,1.4993,10.1457,-0.8558,2.3737,1.7752,1.3324,7.4974,0.02,-3.5057,2.1587,0.3065,-0.6158,-0.0874,0.142,0.8504,0.9142,1.0287,1.075,1.2096,1.1252,0.7232,0.8358,1.0583,1.1556,1.4632,1.2662,1.2072,1.298,-39.6754,1.0752,-32.8655,-30.5665,1.1637,0.8641,0.6175,0.7426,0.5307,0.7146,1.1878,1.0642,1.4401,0.896,1.2124,1.3532,0.0044,3.4868,0.5559,-0.0378,0.1382,-0.012,-0.061,0.2054,?,?,?,?,?,TASCA_GIACCA_ALTA
