@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
1.8161,3.5807,1.8923,8.3682,-0.3296,8.3656,2.3899,1.5459,7.0364,0.4175,1.8161,3.5807,1.8923,8.3682,-0.3296,9.1115,3.1107,1.7637,7.2464,0.4454,0.2171,1,0.1993,4.6064,0.9181,0.1993,1.224,1,1.0729,0.817,0.8765,1.0729,1.4983,1,1.1511,0.6674,0.7683,1.1511,-0.4113,1,-0.3564,-2.4313,0.8667,-0.3564,0.521,1,0.4817,1.9194,0.9245,0.4817,1.1893,1,1.1548,0.8408,0.971,1.1548,0.0902,12.7036,0.1924,1,0.5769,0.1924,0.8707,0.5769,TASCA_GIACCA_ALTA
1.348,8.7667,2.9609,14.3774,-0.7127,7.1171,1.8597,1.3637,6.696,0.3055,1.348,8.7667,2.9609,14.3774,-0.7127,8.4304,2.6089,1.6152,7.2004,0.4113,0.1894,1,0.1599,5.2795,0.8442,0.1599,2.1712,1,1.8331,0.4606,0.8443,1.8331,4.7141,1,3.3604,0.2121,0.7128,3.3604,-2.0313,1,-1.1892,-0.4923,0.5854,-1.1892,0.8707,1,0.6863,1.1485,0.7882,0.6863,2.1472,1,1.9968,0.4657,0.9299,1.9968,0.076,12.572,-0.1177,1,0.0616,-0.1177,0.5114,0.0616,TASCA_GIACCA_ALTA
1.4271,3.9279,1.9819,9.4132,-0.691,7.5438,3.7386,1.9335,7.3946,0.3991,1.4271,3.9279,1.9819,9.4132,-0.691,8.2909,3.8378,1.959,7.2363,0.4211,0.1892,1,0.1721,5.286,0.9099,0.1721,1.025,1,1.0117,0.9756,0.987,1.0117,1.0506,1,1.0235,0.9518,0.9741,1.0235,-0.7834,1,-0.7307,-1.2765,0.9327,-0.7307,0.4524,1,0.4453,2.2105,0.9843,0.4453,1.273,1,1.3008,0.7856,1.0219,1.3008,0.0805,11.8668,0.0075,1,0.1624,0.0075,0.9259,0.1624,TASCA_GIACCA_ALTA
1.8161,3.5807,1.8923,8.3682,-0.3296,8.3656,2.3899,1.5459,7.0364,0.4175,1.8161,3.5807,1.8923,8.3682,-0.3296,9.1115,3.1107,1.7637,7.2464,0.4454,0.2171,1,0.1993,4.6064,0.9181,0.1993,1.224,1,1.0729,0.817,0.8765,1.0729,1.4983,1,1.1511,0.6674,0.7683,1.1511,-0.4113,1,-0.3564,-2.4313,0.8667,-0.3564,0.521,1,0.4817,1.9194,0.9245,0.4817,1.1893,1,1.1548,0.8408,0.971,1.1548,0.0902,12.7036,0.1924,1,0.5769,0.1924,0.8707,0.5769,TASCA_GIACCA_ALTA
1.348,8.7667,2.9609,14.3774,-0.7127,7.1171,1.8597,1.3637,6.696,0.3055,1.348,8.7667,2.9609,14.3774,-0.7127,8.4304,2.6089,1.6152,7.2004,0.4113,0.1894,1,0.1599,5.2795,0.8442,0.1599,2.1712,1,1.8331,0.4606,0.8443,1.8331,4.7141,1,3.3604,0.2121,0.7128,3.3604,-2.0313,1,-1.1892,-0.4923,0.5854,-1.1892,0.8707,1,0.6863,1.1485,0.7882,0.6863,2.1472,1,1.9968,0.4657,0.9299,1.9968,0.076,12.572,-0.1177,1,0.0616,-0.1177,0.5114,0.0616,TASCA_GIACCA_ALTA
-6.2618,10.7524,3.2791,11.5817,-5269.9585,5.0282,3.474,1.8639,8.4955,-0.0027,-6.2618,10.7524,3.2791,11.5817,-5269.9585,10.88,10.3095,3.2108,10.492,0.3593,-1.2453,1,-0.5755,-0.803,0.4622,-0.5755,1.7593,1,1.0213,0.5684,0.5805,1.0213,3.0951,1,1.043,0.3231,0.337,1.043,503.9004,1,-1.9677,0.002,-0.0039,-1.9677,0.0003,1,0.0001,3855.9583,0.5174,0.0001,1.3633,1,1.1039,0.7335,0.8097,1.1039,0.1083,17.5525,0.6837,1,-0.9774,0.6837,-0.5978,-0.9774,TASCA_GIACCA_ALTA
-6.8442,8.3943,2.8973,11.321,-25.6557,5.4297,4.4053,2.0989,7.7588,0.204,-6.8442,8.3943,2.8973,11.321,-25.6557,11.8246,4.5393,2.1306,7.7487,0.5115,-1.2605,1,-0.5788,-0.7933,0.4592,-0.5788,1.3804,1,1.3599,0.7244,0.9851,1.3599,1.9055,1,1.8492,0.5248,0.9705,1.8492,-5.4799,1,-1.3432,-0.1825,0.2451,-1.3432,0.0436,1,0.0268,22.9502,0.6145,0.0268,1.4591,1,1.461,0.6853,1.0013,1.461,0.1144,19.1493,0.8868,1,-0.9205,0.8868,-0.7587,-0.9205,TASCA_GIACCA_ALTA
7.6536,0.0066,0.0812,0.3737,0.9525,6.3233,0.0066,0.0812,0.3785,0.9416,7.6536,0.0066,0.0812,0.3737,0.9525,12.536,0.008,0.0893,0.4165,0.9674,1.2104,1,0.6105,0.8262,0.5044,0.6105,0.9996,1,0.909,1.0004,0.9094,0.909,0.9992,1,0.8264,1.0008,0.827,0.8264,1.2267,1,0.6062,0.8152,0.4942,0.6062,1.2128,1,0.6157,0.8246,0.5077,0.6157,0.9874,1,0.8973,1.0127,0.9087,0.8973,0.1292,21.6306,-0.4348,1.0018,0.9128,-0.4348,-0.0284,0.9128,TASCA_GIACCA_ALTA
7.5051,0.0265,0.1628,0.7796,0.9013,6.4977,0.0095,0.0974,0.5177,0.9238,7.5051,0.0265,0.1628,0.7796,0.9013,12.446,0.0325,0.1803,0.8425,0.9349,1.155,1,0.603,0.8658,0.5221,0.603,1.671,1,0.9029,0.5985,0.5403,0.9029,2.7921,1,0.8152,0.3581,0.292,0.8152,1.1351,1,0.5884,0.881,0.5183,0.5884,1.1634,1,0.6103,0.8596,0.5246,0.6103,1.5057,1,0.9253,0.6641,0.6145,0.9253,0.1353,21.5078,-0.4212,1,0.9664,-0.4212,-0.1711,0.9664,TASCA_GIACCA_ALTA
-4.5591,13.3321,3.6513,13.7347,-11.1878,1.3076,2.7904,1.6704,8.2635,-0.5947,-4.5591,13.3321,3.6513,13.7347,-11.1878,6.8955,25.1881,5.0188,17.407,0.0391,-3.4866,1,-0.6612,-0.2868,0.1896,-0.6612,2.1858,1,0.7275,0.4575,0.3328,0.7275,4.7779,1,0.5293,0.2093,0.1108,0.5293,4.0911,1,-17.7848,0.2444,-4.3472,-17.7848,0.2175,1,0.0622,4.5981,0.286,0.0622,1.6621,1,0.789,0.6016,0.4747,0.789,0.0693,10.8193,-0.3219,1,-0.988,-0.3219,0.4008,-0.988,TASCA_GIACCA_BASSA
