@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.0014,0.1025,0.3201,1.5404,-0.4724,-0.0049,0.0698,0.2642,1.5755,-0.9043,0.0237,0.0364,0.1908,1.1718,-0.9558,0.384,0.0618,0.2486,1.02,0.0282,0.2768,-0.0573,-0.0035,-0.207,-0.0128,0.0618,1.2117,1.6778,1.2877,1.3847,1.0627,0.7675,1.4682,2.8151,1.6582,1.9174,1.1294,0.589,0.6606,0.8631,-16.7072,1.3065,-25.2909,-19.3581,1.2645,1.746,0.9967,1.3808,0.7882,0.5708,0.9777,1.3145,1.5101,1.3445,1.5445,1.1488,0.0001,0.5883,0.2967,0.1799,0.7023,0.9896,0.2569,0.1762,-15.7797,0.1825,0.4272,16.6794,?,-46.9682,0.2227,0.4719,47.699,?,5.3792,0.8475,0.9206,2.9404,0.5701,0.336,-2.9334,-8.7314,0.9053,0.4641,0.5126,0.8195,0.2154,0.2628,0.3497,-4.2783,-12.2348,1,0,0,0.3497,5.6725,16.2221,0.1767,68.127,-0.3,-0.3104,0.901,PANTALONI
0.1673,0.0428,0.2069,1.2144,-0.695,-0.3618,0.5939,0.7706,5.2726,-0.7646,0.1289,0.0364,0.1909,1.4818,-0.3127,0.7269,0.3202,0.5659,3.0255,0.0154,-0.4625,1.2985,0.2302,-2.8076,-0.4977,0.1773,0.2685,1.0841,0.3657,4.0376,1.3618,0.3373,0.0721,1.1754,0.1337,16.3022,1.8546,0.1138,0.218,1.4105,-10.5242,6.4712,-48.2833,-7.4612,0.2398,0.6347,0.2332,2.6471,0.9724,0.3674,0.2303,0.8196,0.4014,3.5581,1.7427,0.4898,0.0014,0.9846,0.2876,-0.4322,-0.0351,0.0197,-0.0453,0.2092,-45.8791,1.6215,1.2734,47.0398,?,-13.6382,2.0895,1.4455,17.4591,?,12.0052,1.7105,1.3079,5.3391,0.6537,3.364,-3.8216,-1.136,0.8809,0.9736,1.1052,0.776,0.9479,1.2216,2.6943,-4.6667,-1.7321,1,0,0,2.6943,8.8105,3.2701,0.1696,71.5225,-0.9727,0.6541,-0.6111,PANTALONI
-0.2997,3.0125,1.7356,8.658,-1.0096,-1.0384,4.9717,2.2297,13.4308,-1.1105,-0.1693,5.4768,2.3403,18.4689,-0.4276,3.1574,4.6887,2.1653,13.4131,0.0132,0.2886,1.7701,-0.0949,6.1338,-0.3289,-0.0536,0.7784,0.7416,0.8016,0.9528,1.0297,1.0808,0.6059,0.55,0.6425,0.9078,1.0604,1.1681,0.6155,0.7863,-24.2421,1.2775,-39.3864,-30.8302,0.677,0.333,0.317,0.4919,0.4682,0.9518,0.6446,0.4688,0.6455,0.7272,1.0013,1.3769,0.0038,4.797,0.2918,-0.4745,-0.295,0.2553,-0.3807,0.3063,-39.0415,117.7456,10.8511,47.9996,?,-15.1474,159.4717,12.6282,38.2187,?,4.5497,157.7984,12.5618,45.0577,-0.6433,2.5774,-8.5812,-3.3293,0.8593,0.8638,1.0053,0.7383,0.7462,1.0106,1.2559,2.7212,2.1667,1,0,0,1.2559,1.0653,0.8482,0.1468,66.345,-0.9508,-0.7748,0.8575,PANTALONI
0.0888,7.8361,2.7993,14.2588,-1.0215,-1.1079,22.9858,4.7943,20.4621,-1.2026,-0.3458,8.0138,2.8309,16.9482,-0.7614,5.2221,12.9204,3.5945,12.0473,0.0163,-0.0801,-0.2567,0.017,3.2039,-0.2121,-0.0662,0.5839,0.9888,0.7788,1.6936,1.3338,0.7876,0.3409,0.9778,0.6065,2.8683,1.779,0.6202,0.6449,0.9835,-36.0975,1.525,-55.9727,-36.7027,0.7593,0.7331,0.5759,0.9655,0.7585,0.7857,0.6968,0.8413,1.1836,1.2073,1.6985,1.4068,0.0041,7.7682,-0.6913,0.258,0.2676,0.3708,-0.3197,0.0274,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PANTALONI
0.5662,4.7344,2.1759,14.6532,-0.9523,-1.4457,18.0417,4.2476,17.7983,-0.9237,-0.1843,9.2391,3.0396,13.6559,-0.6532,4.9589,9.8688,3.1415,11.3217,0.0273,-0.3917,-3.0717,0.1142,7.8424,-0.2915,-0.0372,0.5123,0.7158,0.6926,1.3974,1.3521,0.9676,0.2624,0.5124,0.4797,1.9528,1.8281,0.9362,0.8363,1.3247,-22.4839,1.584,-26.8841,-16.9724,0.8112,0.9086,0.6448,1.12,0.7949,0.7097,0.8233,1.073,1.2943,1.3033,1.5721,1.2062,0.0055,7.3358,-0.461,0.4174,0.4101,0.5083,-0.3627,0.1762,19.8614,55.387,7.4422,25.7401,0.3549,-13.839,115.7691,10.7596,53.3386,-0.6018,-36.1751,42.4107,6.5124,39.8987,?,-1.4352,-0.549,0.3826,0.6917,1.1428,1.6522,0.4784,1.306,2.7297,-0.7065,-0.3549,0.5023,1.1982,0,0,0.4826,0.6451,1.3369,0.1517,72.8373,0.9018,0.7784,0.9313,PANTALONI
0.6128,9.2934,3.0485,18.739,-1.1417,-1.8348,21.5405,4.6412,25.447,-0.8772,-0.4232,11.0019,3.3169,17.8315,-0.5255,5.5437,15.024,3.8761,14.5615,0.0125,-0.334,-1.4479,0.1105,4.3354,-0.331,-0.0763,0.6568,0.9191,0.7865,1.3992,1.1974,0.8557,0.4314,0.8447,0.6186,1.9579,1.4337,0.7323,0.8401,1.6262,-54.2064,1.9358,-64.5272,-33.3335,0.6455,0.7486,0.5934,1.1597,0.9193,0.7927,0.7364,1.0509,1.2869,1.4271,1.7476,1.2246,0.0069,8.4546,-0.6738,0.1661,0.4932,0.4148,-0.3556,0.1572,22.0459,49.6969,7.0496,25.9796,0.3651,-7.9421,240.3505,15.5032,59.2773,-0.4381,-34.4552,91.2578,9.5529,39.5996,?,-2.7758,-0.6398,0.2305,0.4547,0.738,1.6229,0.2068,0.5446,2.6338,-0.8273,-0.3773,0.456,0.9927,0,0,0.4383,0.6561,1.4969,0.1457,71.9245,0.4247,0.4917,0.9622,PANTALONI
0.2233,8.7656,2.9607,17.6749,-1.1853,-1.0524,6.5407,2.5575,19.384,-0.5003,0.4178,12.2438,3.4991,33.4533,-0.2142,4.3159,10.2553,3.2024,30.0375,0.0136,-0.2122,0.5344,0.0517,-2.5187,-0.2438,0.0968,1.1577,0.8461,0.9245,0.7309,0.7986,1.0927,1.3402,0.7159,0.8547,0.5342,0.6378,1.1939,1.4832,1.6246,-23.1092,1.0954,-15.5811,-14.2243,0.626,0.2936,0.2656,0.4689,0.4243,0.9048,0.9118,0.5283,0.5884,0.5794,0.6453,1.1137,0.0041,6.4562,-0.5274,-0.1096,-0.1327,0.4941,0.1885,0.6067,17.0683,94.6043,9.7265,33.0597,0.1689,-0.3584,147.4126,12.1414,50.5173,-0.4104,-37.6775,124.1128,11.1406,45.1187,?,-47.6209,-0.453,0.0095,0.8011,0.8731,1.0898,0.6418,0.7622,1.1877,-0.4572,-0.1489,0.3258,1.1106,0,0,0.6544,0.7327,1.1197,0.1451,63.5511,0.6583,0.9057,0.8143,PANTALONI
-0.0313,5.5484,2.3555,13.9538,-0.5843,-1.9189,7.6438,2.7647,16.4737,-1.4945,0.2723,13.1507,3.6264,31.5225,-0.4605,4.5473,9.4222,3.0696,21.4848,0.0182,0.0163,-0.1149,-0.0069,-7.0461,-0.422,0.0599,0.852,0.6495,0.7674,0.7624,0.9007,1.1814,0.7259,0.4219,0.5889,0.5812,0.8113,1.3957,0.5214,0.5178,-12.9337,0.9931,-24.8041,-24.9769,1.3336,0.4081,0.4025,0.306,0.3018,0.9864,0.847,0.4427,0.6495,0.5226,0.7668,1.4672,0.0069,6.7994,0.3125,-0.2781,-0.0009,0.1135,-0.2384,0.4859,-29.6492,33.6765,5.8031,39.7186,?,-10.3168,175.8609,13.2613,49.7391,-2.2509,-25.0706,23.9623,4.8951,32.6385,?,2.8739,1.1826,0.4115,0.4376,1.1855,2.7091,0.1915,1.4054,7.3391,1.1533,1.2169,1.0552,0,1,0,0.7985,1.2169,1.5239,0.142,68.3246,-0.6103,-0.3225,-0.4123,PANTALONI
-0.553,1.9642,1.4015,8.803,-1.3402,-1.0897,4.0396,2.0099,12.1539,-1.9689,0.1755,5.7237,2.3924,12.987,-0.6095,3.1267,3.4752,1.8642,8.4883,0.0346,0.5075,-3.1517,-0.1769,-6.2103,-0.3485,0.0561,0.6973,0.5858,0.7518,0.8401,1.0781,1.2834,0.4862,0.3432,0.5652,0.7058,1.1624,1.647,0.6255,1.0251,-16.5756,1.6389,-26.5008,-16.1703,0.9188,0.4662,0.4278,0.5074,0.4656,0.9177,0.7243,0.6778,1.0371,0.9359,1.4318,1.53,0.0042,4.7333,0.1747,-0.2248,-0.1836,-0.1226,-0.4239,0.2954,-23.578,110.3627,10.5054,38.4598,?,-13.9523,297.0377,17.2348,47.3984,-1.9368,-26.6782,7.0081,2.6473,29.5792,?,1.6899,0.8838,0.523,0.6095,3.9684,6.5104,0.3715,15.748,42.3851,1.2304,1.3002,1.0568,0,1,0,0.8114,1.3002,1.6024,0.1301,69.477,-0.8608,-0.741,0.4219,PANTALONI
0.1512,0.0103,0.1013,0.513,-0.2686,0.0471,0.0364,0.1907,1.2406,-0.7498,0.0293,0.0114,0.1067,0.5492,-0.8838,0.2641,0.0142,0.1192,0.6542,0.0905,3.2102,5.1691,0.5726,1.6102,0.1784,0.1108,0.5314,0.9501,0.8501,1.7878,1.5997,0.8948,0.2824,0.9027,0.7227,3.1962,2.559,0.8006,0.2044,0.4216,-1.6685,2.0631,-8.1649,-3.9576,0.5703,1.3869,0.5621,2.4318,0.9857,0.4053,0.4135,0.934,0.7841,2.2588,1.8963,0.8395,0.0006,0.3974,-0.2973,0.6036,0.5499,-0.0277,0.1009,0.4247,-46.2114,0.0703,0.2651,46.8597,?,0.0652,0.5278,0.7265,2.2797,-1,-8.1081,0.081,0.2846,8.8791,?,-708.4808,5.6994,-0.008,0.3649,0.9314,2.5527,0.1331,0.8675,6.5163,41.1111,5.2775,0.1284,0,1,0,20.5556,5.2775,0.2567,0.1607,54.9875,0.1213,0.3078,0.6746,PANTALONI
0.1797,0.0162,0.1272,0.9339,-0.5568,-0.0909,0.0885,0.2974,1.4264,-1.1428,-0.0262,0.032,0.1788,1.0954,-1.1352,0.3904,0.0254,0.1594,0.7554,0.0791,-1.9761,-6.8539,0.4603,3.4684,-0.2329,-0.0672,0.4277,0.7116,0.798,1.6638,1.8659,1.1215,0.1829,0.5063,0.6369,2.7681,3.4817,1.2578,0.4391,0.5735,-5.1481,1.3062,-11.7245,-8.9761,0.9012,1.1693,0.7313,1.2974,0.8115,0.6254,0.6548,0.8526,1.2363,1.3021,1.8881,1.4501,0.0007,0.5895,-0.0743,0.2659,0.3678,0.3127,-0.0695,0.1119,-46.3542,0.0574,0.2396,46.7987,?,-1.9226,7.0627,2.6576,9.5978,-7.8967,-6.9527,0.9349,0.9669,8.5785,?,24.1106,6.6671,0.2765,0.0902,0.2478,2.7485,0.0081,0.0614,7.5542,5.4935,5.4554,0.9931,0,1,0,4.876,5.4554,1.1188,0.1623,55.5541,-0.4562,0.0258,-0.5441,PANTALONI
0.2468,0.0153,0.1239,0.6972,-0.1692,0.0469,0.079,0.281,1.6578,-1.7991,0.0671,0.0498,0.2231,1.7413,-0.9446,0.4129,0.0412,0.203,1.0647,0.0862,5.2601,3.6784,0.5977,0.6993,0.1136,0.1625,0.4407,0.5551,0.6102,1.2595,1.3845,1.0992,0.1942,0.3081,0.3723,1.5864,1.9168,1.2082,0.0947,0.1193,-1.0044,1.2598,-10.6055,-8.4186,1.0068,0.6659,0.5118,0.6614,0.5083,0.7685,0.4206,0.4004,0.6548,0.9521,1.5571,1.6355,0.001,0.6238,-0.4579,0.6861,0.4948,-0.3904,-0.2657,0.3258,-45.9478,0.0422,0.2054,46.4996,?,-0.7356,0.4829,0.6949,2.7573,-4.119,-8.7182,0.1815,0.426,9.6588,?,62.4625,5.2704,0.0844,0.2955,0.4821,1.6313,0.0873,0.2324,2.6611,20.9587,4.8142,0.2297,0,1,0,16.8644,4.8142,0.2855,0.1772,55.4873,-0.5277,-0.2173,0.6022,PANTALONI
-0.0141,3.7409,1.9341,18.807,-1.1784,-0.2216,8.4217,2.902,15.6839,-0.9636,-0.1709,4.0645,2.0161,14.4633,-1.0828,3.4157,4.639,2.1538,11.0678,0.0071,0.0636,0.0825,-0.0041,1.297,-0.0649,-0.05,0.6665,0.9594,0.898,1.4394,1.3474,0.936,0.4442,0.9204,0.8064,2.072,1.8154,0.8762,1.3218,1.3531,-129.3967,1.0236,-97.8911,-95.6321,1.0809,1.2432,0.7745,1.1502,0.7166,0.623,1.1991,1.3003,1.6993,1.0844,1.4171,1.3068,0.001,4.9922,0.0344,0.1074,-0.2954,0.4062,-0.0897,0.014,0.6243,147.6994,12.1532,31.5582,-1.5911,-26.954,74.8007,8.6487,47.1588,?,-110.5376,10.2857,3.2071,114.8987,?,-0.0232,-0.0056,0.2438,1.4052,3.7894,2.6967,1.9746,14.3596,7.2723,0.4109,0.1687,0.4104,0,0,1,0.6692,0.2747,0.4104,0.391,148.7708,0.9372,-0.6789,-0.8602,GIACCA
-0.0028,2.843,1.6861,12.2786,-1.3604,-0.4129,7.6334,2.7629,15.2605,-1.6726,-0.1329,2.7169,1.6483,9.1566,-1.303,2.9222,4.8423,2.2005,10.5284,0.0043,0.0069,0.0213,-0.001,3.1067,-0.1413,-0.0455,0.6103,1.023,0.7662,1.6762,1.2555,0.749,0.3724,1.0464,0.5871,2.8096,1.5764,0.5611,0.741,1.366,-155.8198,1.8435,-210.2928,-114.0717,0.911,1.3083,0.492,1.4361,0.54,0.376,0.8046,1.3409,1.1662,1.6666,1.4495,0.8697,0.0015,4.469,0.3443,0.6109,-0.1916,0.3377,-0.3189,-0.3404,6.3803,73.711,8.5855,27.478,-1.3016,-25.0399,24.5828,4.9581,45.2393,?,-111.7193,3.0888,1.7575,114.119,?,-0.2548,-0.0571,0.2241,1.7316,4.885,2.8211,2.9985,23.8637,7.9586,0.3435,0.1362,0.3964,0,0,1,0.6074,0.2408,0.3964,0.3968,146.8603,0.9552,-0.4252,-0.6226,GIACCA
-0.0413,3.2501,1.8028,14.4098,-1.656,-0.1456,5.4338,2.3311,15.4173,-0.8262,-0.0687,4.8263,2.1969,10.47,-0.7947,2.6341,6.5994,2.5689,10.3887,0.0069,0.2839,0.6017,-0.0157,2.1199,-0.0553,-0.0261,0.7734,0.8206,0.7018,1.0611,0.9074,0.8552,0.5981,0.6734,0.4925,1.1259,0.8234,0.7313,1.2881,1.9379,-125.3587,1.5044,-97.3198,-64.6881,0.6426,0.93,0.5187,1.4472,0.8071,0.5577,0.9346,1.3763,1.3871,1.4725,1.484,1.0078,0.0006,3.8821,-0.0809,0.2428,-0.2136,0.1498,0.088,0.0534,3.5414,114.933,10.7207,28.7994,-1.2967,-31.5839,86.0042,9.2738,51.4786,?,-109.1768,15.3779,3.9215,111.7798,?,-0.1121,-0.0324,0.2893,1.156,2.7338,2.3649,1.3364,7.4739,5.5927,0.3159,0.1455,0.4605,0,0,1,0.5594,0.2576,0.4605,0.3881,151.4405,0.9591,-0.9011,-0.9278,GIACCA
-0.0141,3.7409,1.9341,18.807,-1.1784,-0.2216,8.4217,2.902,15.6839,-0.9636,-0.1709,4.0645,2.0161,14.4633,-1.0828,3.4157,4.639,2.1538,11.0678,0.0071,0.0636,0.0825,-0.0041,1.297,-0.0649,-0.05,0.6665,0.9594,0.898,1.4394,1.3474,0.936,0.4442,0.9204,0.8064,2.072,1.8154,0.8762,1.3218,1.3531,-129.3967,1.0236,-97.8911,-95.6321,1.0809,1.2432,0.7745,1.1502,0.7166,0.623,1.1991,1.3003,1.6993,1.0844,1.4171,1.3068,0.001,4.9922,0.0344,0.1074,-0.2954,0.4062,-0.0897,0.014,0.6243,147.6994,12.1532,31.5582,-1.5911,-26.954,74.8007,8.6487,47.1588,?,-110.5376,10.2857,3.2071,114.8987,?,-0.0232,-0.0056,0.2438,1.4052,3.7894,2.6967,1.9746,14.3596,7.2723,0.4109,0.1687,0.4104,0,0,1,0.6692,0.2747,0.4104,0.391,148.7708,0.9372,-0.6789,-0.8602,GIACCA
-0.0028,2.843,1.6861,12.2786,-1.3604,-0.4129,7.6334,2.7629,15.2605,-1.6726,-0.1329,2.7169,1.6483,9.1566,-1.303,2.9222,4.8423,2.2005,10.5284,0.0043,0.0069,0.0213,-0.001,3.1067,-0.1413,-0.0455,0.6103,1.023,0.7662,1.6762,1.2555,0.749,0.3724,1.0464,0.5871,2.8096,1.5764,0.5611,0.741,1.366,-155.8198,1.8435,-210.2928,-114.0717,0.911,1.3083,0.492,1.4361,0.54,0.376,0.8046,1.3409,1.1662,1.6666,1.4495,0.8697,0.0015,4.469,0.3443,0.6109,-0.1916,0.3377,-0.3189,-0.3404,6.3803,73.711,8.5855,27.478,-1.3016,-25.0399,24.5828,4.9581,45.2393,?,-111.7193,3.0888,1.7575,114.119,?,-0.2548,-0.0571,0.2241,1.7316,4.885,2.8211,2.9985,23.8637,7.9586,0.3435,0.1362,0.3964,0,0,1,0.6074,0.2408,0.3964,0.3968,146.8603,0.9552,-0.4252,-0.6226,GIACCA
-0.0413,3.2501,1.8028,14.4098,-1.656,-0.1456,5.4338,2.3311,15.4173,-0.8262,-0.0687,4.8263,2.1969,10.47,-0.7947,2.6341,6.5994,2.5689,10.3887,0.0069,0.2839,0.6017,-0.0157,2.1199,-0.0553,-0.0261,0.7734,0.8206,0.7018,1.0611,0.9074,0.8552,0.5981,0.6734,0.4925,1.1259,0.8234,0.7313,1.2881,1.9379,-125.3587,1.5044,-97.3198,-64.6881,0.6426,0.93,0.5187,1.4472,0.8071,0.5577,0.9346,1.3763,1.3871,1.4725,1.484,1.0078,0.0006,3.8821,-0.0809,0.2428,-0.2136,0.1498,0.088,0.0534,3.5414,114.933,10.7207,28.7994,-1.2967,-31.5839,86.0042,9.2738,51.4786,?,-109.1768,15.3779,3.9215,111.7798,?,-0.1121,-0.0324,0.2893,1.156,2.7338,2.3649,1.3364,7.4739,5.5927,0.3159,0.1455,0.4605,0,0,1,0.5594,0.2576,0.4605,0.3881,151.4405,0.9591,-0.9011,-0.9278,GIACCA
