@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
1.8732,4.2145,2.0529,9.7451,-0.7415,2.65,31.4943,5.612,18.998,-0.3684,-0.4228,4.3681,2.09,7.0903,-0.935,6.1174,13.365,3.6558,12.7782,0.0909,0.7069,-4.4302,0.3062,-6.2671,0.4332,-0.0691,0.3658,0.9823,0.5616,2.6851,1.5351,0.5717,0.1338,0.9648,0.3153,7.21,2.3565,0.3268,0.8113,1.2111,-3.2489,1.4929,-4.0048,-2.6826,0.4031,1.5271,0.3981,3.7889,0.9878,0.2607,0.513,1.3744,0.7626,2.6794,1.4868,0.5549,0.0668,8.6385,-0.0811,0.3568,0.0456,0.1691,0.8737,0.2639,2.3362,0.6895,0.8303,2.7531,0.2236,6.8068,1.8448,1.3582,4.1511,0.5423,6.164,3.8419,1.9601,5.9132,0.2978,0.3432,0.379,1.1043,0.6113,0.4236,0.693,0.3737,0.1795,0.4802,0.1612,0.3162,1.9614,0.391,0.4211,1.0771,0.6632,0.4656,0.702,0.1934,15.307,0.7268,-0.6826,-0.9908,?,?,?,?,?,TASCA_GIACCA_ALTA
1.428,6.6981,2.5881,14.2633,-0.7266,4.2708,17.1564,4.142,17.7749,-0.2409,1.1215,7.5042,2.7394,9.7962,-0.418,6.5323,10.2251,3.1977,14.2811,0.1408,0.3344,1.2733,0.2186,3.8082,0.6538,0.1717,0.6248,0.9448,0.8094,1.512,1.2953,0.8567,0.3904,0.8926,0.6551,2.2862,1.6779,0.7339,1.7392,2.0784,-2.5657,1.195,-1.4752,-1.2344,0.5767,1.1958,0.497,2.0734,0.8618,0.4157,0.8024,1.456,0.9987,1.8145,1.2446,0.686,0.0947,9.6727,-0.1482,-0.0201,0.0567,0.4165,0.8411,0.4879,3.0907,0.1681,0.41,1.8623,0.5187,8.46,0.4966,0.7047,2.1512,0.7695,3.5003,2.1113,1.453,4.5852,0.213,0.3653,0.883,2.4169,0.5817,0.2821,0.485,0.3384,0.0796,0.2352,0.2795,1.6177,5.7874,0.4146,0.6642,1.6018,0.8657,0.4062,0.4692,0.1972,15.0511,-0.246,0.0864,-0.9757,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.2878,8.4663,2.9097,14.9173,-4.6286,-0.1247,28.8038,5.3669,26.3848,-0.2766,0.6163,3.3434,1.8285,9.5166,-0.2005,5.0032,17.6353,4.1994,23.3295,0.0525,10.3271,-2.0895,-0.2574,-0.2023,-0.0249,0.1232,0.5422,1.5913,0.6929,2.9352,1.278,0.4354,0.2939,2.5323,0.4801,8.6152,1.6333,0.1896,2.1461,7.7195,-9.4865,3.597,-4.4204,-1.2289,0.1282,0.3343,0.1076,2.6072,0.8394,0.322,0.5654,1.5675,0.6394,2.7725,1.131,0.4079,0.0292,7.2168,-0.7779,-0.434,-0.6984,0.7916,0.8249,0.7485,-5.2674,0.1095,0.3309,5.6586,?,4.0897,3.5414,1.8819,6.0135,0.2475,6.7414,2.5502,1.5969,5.9457,0.2971,-1.288,-0.7813,0.6067,0.1758,0.2072,1.1784,0.0309,0.0429,1.3887,-2.8615,-2.2512,0.7867,0,0,0.9446,0.941,0.9517,1.0114,0.1935,16.0985,-0.2308,0.2364,-0.9701,?,?,?,?,?,TASCA_GIACCA_ALTA
0.6896,1.2836,1.133,5.8666,-0.5772,-3.6324,5.0996,2.2582,10.7349,-4.2928,0.9078,2.6175,1.6179,6.9294,-0.5234,4.5056,3.1941,1.7872,8.4931,0.1115,-0.1899,0.7597,0.1531,-4.0014,-0.8062,0.2015,0.5017,0.7003,0.6339,1.3958,1.2636,0.9052,0.2517,0.4904,0.4019,1.9483,1.5966,0.8195,0.2466,0.9018,-2.0147,3.6571,-8.1701,-2.234,1.8339,0.8177,0.3891,0.4459,0.2122,0.4759,0.5465,0.8466,0.6907,1.5492,1.264,0.8159,0.081,6.5224,-0.6098,0.2412,0.5644,-0.2346,-0.8642,0.4124,-4.1385,4.7531,2.1802,7.7564,?,2.8908,0.4279,0.6541,2.0996,0.4825,8.0185,1.184,1.0881,3.3839,0.6263,-1.4316,-0.5161,0.3605,3.3329,2.0037,0.6012,11.108,4.0146,0.3614,-3.9624,-1.3674,0.3451,0,0,0.448,3.6942,2.2921,0.6205,0.2016,15.0478,0.9159,0.9483,0.7806,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0235,0.0069,0.0832,0.3783,-0.9947,-0.0325,0.0298,0.1727,0.7976,-1.4818,0.0103,0.0074,0.0861,0.37,-0.6985,0.186,0.0113,0.1062,0.4538,0.0991,-0.7239,2.2916,0.1266,-3.1655,-0.1748,0.0552,0.4817,0.9659,0.7832,2.0053,1.6258,0.8108,0.232,0.933,0.6133,4.0212,2.6434,0.6574,0.3961,1.2399,-3.7801,3.1301,-9.5431,-3.0488,0.59,0.8707,0.3765,1.4756,0.638,0.4324,0.4743,1.0225,0.8335,2.156,1.7576,0.8152,0.0009,0.2717,-0.1804,0.5825,0.2384,0.014,-0.3779,0.3801,8.3367,0.0001,0.0101,0.0349,0.9958,5.164,0.0003,0.0163,0.0561,0.9892,-0.0505,0,0.0067,0.0693,?,1.6144,-164.9604,-102.181,0.6215,1.51,2.4294,0.3863,2.28,5.9021,1.6179,-120.056,-74.2035,1.6072,0,0,0.6221,0.5036,0.8096,0.2132,13.5512,-1.0625,0.6155,-0.6101,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0815,0.0091,0.0954,0.4001,-0.4496,-0.0887,0.0176,0.1328,0.5662,-1.2072,-0.0025,0.0058,0.0762,0.387,-1.5762,0.1986,0.0076,0.0874,0.3019,0.1303,-0.9184,-32.0112,0.4103,34.8561,-0.4468,-0.0128,0.718,1.251,1.0907,1.7425,1.5192,0.8719,0.5155,1.5651,1.1897,3.0364,2.3081,0.7601,0.4007,0.5241,-2.7438,1.3079,-6.8469,-5.2349,1.0758,1.8373,0.795,1.7078,0.7389,0.4327,0.7066,1.0339,1.325,1.4631,1.8752,1.2816,0.0025,0.3002,-0.7204,0.4931,0.6431,-0.1806,-0.6125,0.2102,7.8795,0.0012,0.035,0.1125,0.9858,5.824,0.0022,0.0474,0.1527,0.974,0.4012,0,0.0032,0.0114,0.972,1.3529,19.642,14.5181,0.7377,11.06,14.9925,0.5442,122.3236,224.7761,1.3675,19.7915,14.473,1.3511,19.5138,14.4428,0.7369,9.8699,13.3933,0.2043,14.1047,-1.0024,-0.4201,0.4116,?,?,?,?,?,TASCA_GIACCA_ALTA
6.0153,4.6936,2.1665,10.65,-0.0499,-9.6452,52.2531,7.2286,26.6124,-7.8023,3.7169,35.4591,5.9548,19.1957,-0.4108,14.0415,38.2721,6.1864,20.5564,0.1909,-0.6237,1.6184,0.4284,-2.595,-0.6869,0.2647,0.2997,0.3638,0.3502,1.2139,1.1685,0.9625,0.0898,0.1324,0.1226,1.4736,1.3653,0.9265,0.0215,0.0906,-0.1045,4.2205,-4.8635,-1.1524,3.355,0.7455,0.3992,0.2222,0.119,0.5356,0.4002,0.5548,0.5181,1.3864,1.2946,0.9338,0.2492,21.5245,0.0037,0.04,0.1041,-0.6474,-0.9594,0.7603,5.913,7.5084,2.7401,8.4452,0.0979,0.8015,29.6161,5.4421,15.4324,-1.2512,4.5029,3.2278,1.7966,4.6625,0.3346,7.3772,1.3131,0.178,0.5035,1.5252,3.0291,0.2535,2.3262,9.1753,-0.1068,0.3907,-3.6584,1.3656,1.336,0.9783,0.5472,1.8113,3.3099,0.1557,15.4366,-0.3295,-0.7467,0.8545,?,?,?,?,?,TASCA_GIACCA_BASSA
5.6447,22.324,4.7248,18.6848,-0.2929,-5.0046,55.2832,7.4353,25.9634,-8.7036,2.6478,49.3894,7.0278,24.0723,-0.3573,11.0014,69.8843,8.3597,28.5503,0.0121,-1.1279,2.1318,0.5131,-1.8901,-0.4549,0.2407,0.6355,0.6723,0.5652,1.058,0.8894,0.8407,0.4038,0.452,0.3194,1.1193,0.7911,0.7067,0.1818,0.6681,-12.0828,3.6753,-66.472,-18.0861,5.4012,0.8148,0.5,0.1509,0.0926,0.6137,0.7197,0.7762,0.6545,1.0786,0.9094,0.8432,0.1666,16.9581,-0.2533,0.2297,0.5259,-0.7988,-0.9109,0.7806,4.7512,14.9711,3.8692,10.1554,-0.0363,3.7247,14.1032,3.7554,12.6204,-0.9447,4.1938,13.0669,3.6148,9.8909,-0.2558,1.2756,1.1329,0.8882,1.0303,1.0704,1.0389,1.0615,1.1457,1.0793,0.0581,0.1768,3.0431,1.51,1.2442,0.8239,0.8047,1.0267,1.276,0.1531,14.6042,-0.6845,-0.9196,0.9133,?,?,?,?,?,TASCA_GIACCA_BASSA
6.0153,4.6936,2.1665,10.65,-0.0499,-9.6452,52.2531,7.2286,26.6124,-7.8023,3.7169,35.4591,5.9548,19.1957,-0.4108,14.0415,38.2721,6.1864,20.5564,0.1909,-0.6237,1.6184,0.4284,-2.595,-0.6869,0.2647,0.2997,0.3638,0.3502,1.2139,1.1685,0.9625,0.0898,0.1324,0.1226,1.4736,1.3653,0.9265,0.0215,0.0906,-0.1045,4.2205,-4.8635,-1.1524,3.355,0.7455,0.3992,0.2222,0.119,0.5356,0.4002,0.5548,0.5181,1.3864,1.2946,0.9338,0.2492,21.5245,0.0037,0.04,0.1041,-0.6474,-0.9594,0.7603,5.913,7.5084,2.7401,8.4452,0.0979,0.8015,29.6161,5.4421,15.4324,-1.2512,4.5029,3.2278,1.7966,4.6625,0.3346,7.3772,1.3131,0.178,0.5035,1.5252,3.0291,0.2535,2.3262,9.1753,-0.1068,0.3907,-3.6584,1.3656,1.336,0.9783,0.5472,1.8113,3.3099,0.1557,15.4366,-0.3295,-0.7467,0.8545,?,?,?,?,?,TASCA_GIACCA_BASSA
5.6447,22.324,4.7248,18.6848,-0.2929,-5.0046,55.2832,7.4353,25.9634,-8.7036,2.6478,49.3894,7.0278,24.0723,-0.3573,11.0014,69.8843,8.3597,28.5503,0.0121,-1.1279,2.1318,0.5131,-1.8901,-0.4549,0.2407,0.6355,0.6723,0.5652,1.058,0.8894,0.8407,0.4038,0.452,0.3194,1.1193,0.7911,0.7067,0.1818,0.6681,-12.0828,3.6753,-66.472,-18.0861,5.4012,0.8148,0.5,0.1509,0.0926,0.6137,0.7197,0.7762,0.6545,1.0786,0.9094,0.8432,0.1666,16.9581,-0.2533,0.2297,0.5259,-0.7988,-0.9109,0.7806,4.7512,14.9711,3.8692,10.1554,-0.0363,3.7247,14.1032,3.7554,12.6204,-0.9447,4.1938,13.0669,3.6148,9.8909,-0.2558,1.2756,1.1329,0.8882,1.0303,1.0704,1.0389,1.0615,1.1457,1.0793,0.0581,0.1768,3.0431,1.51,1.2442,0.8239,0.8047,1.0267,1.276,0.1531,14.6042,-0.6845,-0.9196,0.9133,?,?,?,?,?,TASCA_GIACCA_BASSA
-2.4029,13.0776,3.6163,15.1218,-4.2351,-6.3156,23.928,4.8916,17.9385,?,1.7018,45.6361,6.7554,28.2473,-0.7871,9.3616,43.5583,6.5999,22.1283,0.0573,0.3805,-1.412,-0.2567,-3.7111,-0.6746,0.1818,0.7393,0.5353,0.5479,0.7241,0.7412,1.0236,0.5465,0.2866,0.3002,0.5243,0.5493,1.0477,0.682,0.9833,-9.1026,1.4419,-13.3478,-9.257,0,0.1827,0.1231,0,0,0.6734,0.843,0.5353,0.6834,0.6351,0.8107,1.2765,0.1394,14.5973,0.3507,0.5228,-0.3561,-0.5048,-0.963,0.4374,7.5439,2.7052,1.6447,4.286,0.5605,-3.8788,6.6452,2.5778,6.9798,-27.5705,-2.4264,8.9762,2.996,7.546,-2.025,-1.9449,-3.1091,1.5986,0.638,0.549,0.8604,0.4071,0.3014,0.7403,-0.8115,-1.082,1.3334,39.9175,3.9092,0.0979,0.6141,0.568,0.925,0.1765,15.0496,0.9827,0.8812,0.9467,?,?,?,?,?,TASCA_GIACCA_BASSA
