@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.1834,0.101,0.3178,1.1247,-0.7539,-0.6155,0.4886,0.699,4.7627,-0.5787,-0.5482,0.2797,0.5289,4.0007,-0.581,1.1128,0.3439,0.5864,3.7061,0.0666,-0.2979,-0.3345,0.1648,1.1228,-0.5531,-0.4926,0.4546,0.6008,0.5419,1.3217,1.192,0.9019,0.2067,0.361,0.2936,1.7468,1.4208,0.8133,0.2769,0.3288,-1.8295,1.1876,-6.6072,-5.5636,0.2126,0.2534,0.1615,1.1921,0.7598,0.6374,0.2361,0.2811,0.3035,1.1905,1.2851,1.0795,0.0046,1.771,0.4306,0.2022,-0.1272,0.9403,-0.0438,-0.0246,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3834,1.8754,1.3694,4.9871,-0.3853,-0.4945,2.1421,1.4636,5.587,-1.158,-0.139,1.9022,1.3792,5.4838,-0.9073,2.2895,1.0888,1.0434,3.6487,0.1404,-0.7752,-2.7581,0.1674,3.5578,-0.216,-0.0607,0.9357,0.9929,1.3124,1.0612,1.4027,1.3218,0.8755,0.9859,1.7225,1.1261,1.9675,1.7471,0.4627,0.5317,-2.3279,1.1493,-5.0314,-4.3779,1.3905,1.2521,0.8482,0.9004,0.61,0.6774,0.8926,0.9094,1.3668,1.0188,1.5312,1.503,0.0035,3.4884,0.7512,-0.0847,0.4886,0.5688,0.2305,-0.2372,?,?,?,?,?,1.2973,0.2089,0.4571,1,0.5,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.071,0.0145,0.1205,0.594,-1.6197,-0.0906,0.027,0.1644,0.8262,-1.4011,0.0068,0.0164,0.1279,0.7195,-0.9111,0.2427,0.0123,0.1108,0.4842,0.0549,0.7838,-10.4905,-0.2926,-13.3842,-0.3733,0.0279,0.7329,0.942,1.087,1.2852,1.483,1.1539,0.5372,0.8874,1.1815,1.6518,2.1993,1.3314,0.7617,1.0706,-13.0669,1.4055,-17.1539,-12.2053,0.659,0.6022,0.4426,0.9139,0.6717,0.735,0.7189,0.8255,1.2268,1.1482,1.7064,1.4861,0.0006,0.3672,0.0439,-0.1929,-0.3517,0.1126,-0.2826,0.1619,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1037,0.4501,0.6709,2.1636,-0.7379,-0.7406,0.5969,0.7726,2.6002,-3.3566,-0.0209,0.4105,0.6407,3.3401,-0.7593,1.3498,0.1952,0.4418,1.9872,0.1625,-0.1401,-4.9566,0.0769,35.3801,-0.5486,-0.0155,0.8684,1.0472,1.5187,1.2058,1.7489,1.4503,0.7542,1.0966,2.3066,1.4541,3.0585,2.1034,0.4586,0.6372,-2.3831,1.3897,-5.197,-3.7397,2.0859,0.6558,0.5247,0.3144,0.2515,0.8001,0.8321,0.6478,1.0888,0.7785,1.3085,1.6808,0.004,1.9531,0.4566,-0.4319,-0.0321,-0.1984,-0.6604,0.0409,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0154,0.0312,0.1768,2.4294,-0.8716,-0.0711,0.1739,0.4171,5.5907,-1.1192,0.0069,0.0755,0.2748,3.8877,-1.3773,0.2557,0.2206,0.4697,3.9136,0.0052,0.2166,-2.2193,-0.0603,-10.2455,-0.2782,0.0271,0.4238,0.6433,0.3763,1.5178,0.8879,0.585,0.1796,0.4138,0.1416,2.3038,0.7884,0.3422,0.3832,0.5023,-55.7277,1.3109,-145.4413,-110.9455,0.492,0.7937,0.33,1.6132,0.6706,0.4157,0.4345,0.6249,0.6207,1.4381,1.4285,0.9934,0.0004,0.3776,-0.9328,-0.9294,-0.0893,0.901,0.096,0.0101,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.7637,4.8301,2.1978,9.419,-0.8158,0.9236,2.83,1.6823,11.4684,-0.3332,0.9664,8.8736,2.9789,14.5217,-0.2382,3.5855,6.0482,2.4593,13.3823,0.0298,0.8269,0.7902,0.213,0.9557,0.2576,0.2695,1.3064,0.7378,0.8936,0.5647,0.684,1.2113,1.7067,0.5443,0.7986,0.3189,0.4679,1.4672,1.4765,1.5146,-10.2803,1.0258,-6.9626,-6.7874,0.603,0.4423,0.3761,0.7335,0.6236,0.8502,0.8213,0.6486,0.7038,0.7897,0.857,1.0851,0.0084,5.3905,-0.3598,-0.1809,-0.0607,0.5224,0.6384,0.8654,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.3807,6.7922,2.6062,9.6531,-0.9094,0.1368,11.9704,3.4598,16.1802,-1.4292,0.5847,11.0919,3.3305,17.5663,-0.54,4.9609,5.7501,2.3979,12.2606,0.0311,-2.7825,-0.6511,-0.0767,0.234,0.0276,0.1179,0.7533,0.7825,1.0869,1.0388,1.4428,1.3889,0.5674,0.6124,1.1812,1.0792,2.0818,1.929,0.483,0.7464,-11.6684,1.5454,-24.1603,-15.6337,0.759,0.4432,0.3995,0.5839,0.5263,0.9014,0.5966,0.5495,0.7873,0.9211,1.3197,1.4328,0.0039,7.872,0.2924,-0.5241,0.0126,0.2327,-0.3499,0.1956,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
2.164,8.4933,2.9143,14.0634,-0.4587,-2.4024,8.2795,2.8774,11.8746,-1.8464,0.7946,6.0596,2.4616,15.2605,-0.2391,4.815,10.7337,3.2762,15.8157,0.0065,-0.9007,2.7232,0.4494,-3.0233,-0.4989,0.165,1.0128,1.1839,0.8895,1.1689,0.8783,0.7514,1.0258,1.4016,0.7913,1.3663,0.7714,0.5645,0.5742,1.5018,-42.4249,2.6157,-73.8907,-28.2489,2.3109,0.7828,0.6056,0.3387,0.2621,0.7736,1.1843,0.9216,0.8892,0.7781,0.7508,0.9649,0.0173,7.4675,-0.5115,0.6251,0.8485,-0.1446,-0.6565,0.6577,?,?,?,?,?,7.2708,54.4684,7.3803,18,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0613,4.8714,2.2071,11.2163,-1.3065,4.5051,55.7989,7.4699,34.637,-0.382,0.0552,30.6051,5.5322,20.4736,-1.2354,9.2736,25.5785,5.0575,25.6451,0.048,0.0136,1.1104,0.0066,81.56,0.4858,0.006,0.2955,0.399,0.4364,1.3503,1.477,1.0939,0.0873,0.1592,0.1904,1.8232,2.1815,1.1965,0.6636,0.5615,-4.9146,0.8461,-7.4058,-8.7524,0.194,0.531,0.1805,2.7365,0.9304,0.34,0.3238,0.5478,0.4374,1.6918,1.3506,0.7983,0.0242,13.011,-0.1749,-0.0019,-0.1678,0.5428,0.8274,0.4733,?,?,?,?,?,2.7688,0.2315,0.4811,2,0.3333,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.3128,0.4812,0.6937,2.8922,-1.5359,-0.1688,3.1725,1.7812,7.5448,-0.8903,-0.2428,0.8953,0.9462,4.2004,-1.6097,1.9927,0.7632,0.8736,3.9592,0.0645,1.8527,1.2883,-0.1569,0.6954,-0.0847,-0.1218,0.3894,0.7331,0.794,1.8825,2.0389,1.0831,0.1517,0.5375,0.6305,3.5437,4.157,1.1731,0.493,0.6761,-6.4195,1.3715,-13.0224,-9.4948,0.2857,0.7086,0.2695,2.4798,0.9431,0.3803,0.3833,0.6885,0.7305,1.7962,1.9056,1.0609,0.0023,2.9282,-0.2407,-0.0554,-0.2316,0.6148,0.037,-0.2566,?,?,?,?,?,2,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-4.1384,35.5338,5.961,21.5938,-4.4057,0.6716,22.0828,4.6992,16.7691,-1.281,3.6252,51.1209,7.1499,36.3358,-0.6678,9.6335,46.652,6.8302,21.8173,0.0014,-6.1618,-1.1416,-0.4296,0.1853,0.0697,0.3763,1.2685,0.8337,0.8727,0.6572,0.688,1.0468,1.6091,0.6951,0.7617,0.432,0.4734,1.0958,1.8688,1.2097,-561.4318,0.6473,-300.4229,-464.1163,0.5434,0.1833,0.1828,0.3374,0.3365,0.9972,1.2877,0.5943,0.9898,0.4615,0.7686,1.6655,0.0298,14.5442,0.0605,0.0895,-0.6677,0.4114,-0.2467,0.2612,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.3548,0.2331,0.4828,2.6399,-0.6778,-0.4047,0.6772,0.8229,3.4379,-1.175,0.1936,0.8873,0.942,4.6403,-0.2721,1.2481,0.5671,0.7531,3.7246,0.0297,0.8768,-1.8326,-0.2843,-2.0902,-0.3243,0.1551,0.5866,0.5125,0.641,0.8736,1.0928,1.2508,0.3441,0.2626,0.4109,0.7632,1.1941,1.5646,0.5742,1.0744,-9.3449,1.8711,-16.2744,-8.6979,0.9954,0.4313,0.4099,0.4333,0.4118,0.9502,0.7679,0.5689,0.7088,0.7409,0.923,1.2459,0.0032,1.8661,0.7756,-0.1147,-0.3128,0.3307,0.0245,0.6988,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0743,0.0075,0.0868,0.7617,-0.4464,-0.1034,0.0554,0.2353,2.9433,-0.8219,-0.0061,0.0155,0.1247,1.587,-1.1629,0.2232,0.0449,0.2118,1.8204,0.0165,0.7185,12.2668,-0.3329,17.0728,-0.4633,-0.0271,0.3687,0.696,0.4095,1.8878,1.1109,0.5885,0.1359,0.4844,0.1677,3.5639,1.2341,0.3463,0.177,0.2755,-7.7097,1.5561,-43.5458,-27.9831,0.326,0.7177,0.2845,2.2017,0.8728,0.3964,0.2588,0.48,0.4185,1.8546,1.6169,0.8718,0.0007,0.3318,0.6541,0.354,0.1836,0.6323,0.0932,0.0216,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3445,0.4508,0.6714,3.067,-0.325,0.664,3.6107,1.9002,7.7503,-0.3185,0.3038,2.0834,1.4434,6.4244,-0.4162,1.7466,3.746,1.9354,7.045,0.0101,0.5188,1.134,0.1972,2.1858,0.3801,0.1739,0.3533,0.4652,0.3469,1.3165,0.9818,0.7458,0.1248,0.2164,0.1203,1.7331,0.9639,0.5562,0.4019,0.3985,-10.4581,0.9916,-26.0246,-26.2452,0.3938,0.5102,0.3252,1.2958,0.8259,0.6374,0.3957,0.4774,0.4353,1.2064,1.1001,0.9119,0.0043,2.676,0.5605,0.2545,0.4828,0.9398,0.9189,0.8777,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.4146,0.5977,0.7731,2.605,-0.5861,0.5209,0.9025,0.95,4.0779,-0.4607,0.3499,0.5972,0.7728,3.412,-0.7295,1.3473,0.848,0.9209,3.2716,0.0386,0.7958,1.1847,0.3077,1.4887,0.3867,0.2597,0.8138,1.0004,0.8395,1.2293,1.0316,0.8392,0.6622,1.0008,0.7048,1.5112,1.0643,0.7042,0.7484,0.6689,-7.3185,0.8937,-9.7787,-10.9416,0.5883,0.8325,0.4826,1.4151,0.8204,0.5797,0.6388,0.7635,0.7963,1.1952,1.2465,1.0429,0.004,2.2053,0.9005,-0.0313,0.76,0.2971,0.7797,0.2904,?,?,?,?,?,4.6842,0.2161,0.4648,1,0.8,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.6218,2.4794,1.5746,8.9723,-0.7291,-2.1196,5.6728,2.3818,13.8737,-1.8978,0.46,6.4604,2.5417,16.4261,-0.402,3.5127,7.3647,2.7138,13.7568,0.0109,0.2934,-1.3516,-0.177,-4.6074,-0.6034,0.131,0.6611,0.6195,0.5802,0.9371,0.8776,0.9366,0.4371,0.3838,0.3367,0.8781,0.7703,0.8772,0.4164,0.8033,-24.8986,1.9293,-59.7983,-30.9956,1.0838,0.4429,0.3731,0.4086,0.3442,0.8424,0.6467,0.5462,0.6522,0.8446,1.0085,1.194,0.0121,5.2992,0.3723,0.0471,0.068,-0.1954,-0.6915,0.6157,?,?,?,?,?,3.9409,0.0556,0.2359,1,0.75,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.9407,7.6116,2.7589,12.5476,-0.9877,-0.9411,10.2904,3.2079,13.6091,-1.5825,-0.9709,12.0478,3.471,24.3438,-0.9101,5.0874,6.7817,2.6042,13.4295,0.0541,0.9996,0.9688,-0.1849,0.9692,-0.185,-0.1908,0.86,0.7948,1.0594,0.9242,1.2318,1.3329,0.7397,0.6318,1.1224,0.8541,1.5174,1.7765,0.7476,0.5375,-8.1234,0.719,-10.8655,-15.1125,1.1979,0.4953,0.4446,0.4135,0.3712,0.8977,0.922,0.5154,0.9343,0.559,1.0134,1.8127,0.0089,7.536,-0.1318,-0.3693,-0.0666,-0.2028,-0.278,-0.1789,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.9964,6.611,2.5712,14.6474,-0.6692,5.1215,50.716,7.1215,28.8283,-0.5116,1.6729,19.3422,4.398,23.849,-1.01,9.4294,17.7767,4.2162,19.7582,0.0595,0.1946,0.5956,0.1057,3.0615,0.5431,0.1774,0.361,0.5846,0.6098,1.6193,1.6891,1.0431,0.1304,0.3418,0.3719,2.622,2.8529,1.0881,0.6019,0.49,-4.6971,0.8141,-7.8043,-9.586,0.4601,0.7396,0.4177,1.6074,0.9078,0.5648,0.5081,0.6142,0.7413,1.2088,1.4591,1.207,0.0296,13.1521,0.0714,0.0082,0.2084,0.2678,0.7395,0.297,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0177,0.0188,0.1372,0.5956,-1.1484,-0.0176,0.0083,0.0911,0.4742,-0.9247,-0.0039,0.0057,0.0757,0.4875,-2.0012,0.1633,0.0068,0.0826,0.4049,0.0572,1.0062,4.4794,-0.1082,4.452,-0.1076,-0.0242,1.5053,1.8127,1.6609,1.2042,1.1034,0.9163,2.266,3.2858,2.7586,1.4501,1.2174,0.8396,1.3975,0.9794,-12.9597,0.7008,-9.2732,-13.2317,1.1252,1.7068,0.6455,1.5168,0.5736,0.3782,1.2561,1.2218,1.4709,0.9727,1.1711,1.2039,0.0001,0.2475,0.5254,-0.0844,-0.1554,0.7457,-0.1526,-0.1227,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0665,0.2763,0.5257,2.2991,-1.349,-0.1427,0.6155,0.7845,3.1353,-1.2257,-0.1495,0.7438,0.8625,4.4452,-0.5464,1.1777,0.2959,0.544,2.9423,0.0762,0.4664,0.4452,-0.0565,0.9545,-0.1211,-0.1269,0.67,0.6095,0.9664,0.9097,1.4423,1.5855,0.4489,0.3715,0.9339,0.8275,2.0801,2.5138,0.7647,0.8407,-5.4421,1.0993,-7.1166,-6.4735,0.6948,0.3405,0.3073,0.49,0.4423,0.9026,0.7333,0.5172,0.7814,0.7053,1.0656,1.5108,0.0012,1.8021,0.0001,-0.4376,0.186,0.3999,0.1218,0.2315,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0099,0.0034,0.0582,0.339,-0.9992,-0.0043,0.0035,0.0592,0.2972,-0.762,0.004,0.0023,0.0475,0.2635,-0.9872,0.0839,0.0022,0.0472,0.2356,0.0289,-2.3201,2.4916,0.1177,-1.0739,-0.0507,0.0472,0.9835,1.2262,1.232,1.2467,1.2526,1.0047,0.9674,1.5036,1.5177,1.5544,1.5689,1.0094,1.3182,1.2943,-24.1723,0.9818,-18.3374,-18.6766,1.0052,1.2787,0.6989,1.2721,0.6953,0.5466,1.1405,1.2864,1.4388,1.1279,1.2615,1.1185,0.0001,0.1307,0.7512,-0.176,0.0386,0.3955,0.0584,-0.039,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.148,0.0565,0.2377,1.1953,-1.235,-0.3777,0.6737,0.8208,4.6968,-0.4563,-0.1975,0.6259,0.7912,4.9426,-0.2803,0.9766,0.606,0.7784,4.9112,0.0238,0.3919,0.7495,-0.1516,1.9123,-0.3867,-0.2022,0.2896,0.3005,0.3054,1.0375,1.0544,1.0163,0.0839,0.0903,0.0932,1.0764,1.1118,1.0329,0.4488,0.6104,-5.519,1.3601,-12.2968,-9.041,0.1658,0.1385,0.1063,0.8354,0.6411,0.7674,0.2545,0.2418,0.2434,0.9503,0.9563,1.0064,0.0023,1.4991,0.392,0.1462,0.0243,0.9217,0.4439,0.6108,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0254,2.2376,1.4959,5.0408,-0.8689,-0.5265,2.8513,1.6886,6.6014,-1.165,0.0847,3.1926,1.7868,8.641,-0.5011,2.7778,0.8504,0.9221,4.3828,0.2476,-0.0483,0.3003,0.0092,-6.216,-0.1895,0.0305,0.8859,0.8372,1.6221,0.945,1.8311,1.9376,0.7848,0.7009,2.6313,0.8931,3.3531,3.7544,0.6597,0.8124,-1.6247,1.2315,-2.4627,-1.9997,0.8846,0.4686,0.463,0.5297,0.5234,0.9882,0.7636,0.5834,1.1501,0.764,1.5062,1.9716,0.0029,4.2261,0.9577,-0.2442,0.1628,-0.1586,0.1424,0.2979,?,?,?,?,?,3.8172,1.2031,1.0969,3,0.4,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1033,1.045,1.0223,15.6259,-0.7716,-0.1946,0.7339,0.8567,5.6861,-1.5972,-0.0248,0.3983,0.6311,4.1539,-1.2705,0.9527,1.3189,1.1484,9.5554,0.0059,-0.531,-4.1625,0.1085,7.8387,-0.2043,-0.0261,1.1933,1.6199,0.8902,1.3575,0.746,0.5495,1.4239,2.624,0.7924,1.8429,0.5565,0.302,1.9463,2.9279,-120.1139,1.5044,-61.7151,-41.0233,4.0287,4.8212,0.9176,1.1967,0.2278,0.1903,2.7481,3.7618,1.6353,1.3689,0.5951,0.4347,0.0012,1.3918,-0.2676,-0.2398,0.005,-0.7763,-0.2034,0.0323,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0469,4.8112,2.1934,10.4401,-1.0034,-2.6336,16.428,4.0531,15.1767,-1.1919,1.2049,22.6071,4.7547,18.1566,-0.3711,6.6313,8.2621,2.8744,13.655,0.0339,0.0178,-0.0389,-0.0071,-2.1858,-0.3971,0.1817,0.5412,0.4613,0.7631,0.8525,1.4101,1.6542,0.2929,0.2128,0.5823,0.7267,1.9883,2.7362,0.6336,1.064,-10.9066,1.6793,-17.2141,-10.2507,0.7526,0.3935,0.3687,0.5229,0.4899,0.9369,0.6879,0.575,0.7646,0.8359,1.1114,1.3297,0.0153,9.7881,-0.4401,-0.0213,0.1545,0.0809,-0.3084,0.8125,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0678,0.5758,0.7588,6.7073,-0.7144,-0.3482,1.515,1.2309,8.0712,-1.2296,-0.0842,0.468,0.6841,5.7084,-1.2217,1.0862,1.5119,1.2296,5.8164,0.0058,0.1948,0.8053,-0.0625,4.133,-0.3206,-0.0776,0.6165,1.1091,0.6171,1.7992,1.001,0.5564,0.38,1.2302,0.3808,3.2371,1.0021,0.3096,0.6279,0.8904,-82.1869,1.418,-130.884,-92.2996,1.0807,1.5227,0.6687,1.4089,0.6188,0.4392,0.831,1.175,1.1532,1.4139,1.3877,0.9814,0.0019,1.603,0.532,-0.4285,-0.4388,-0.8196,-0.4904,0.0818,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
1.071,4.7467,2.1787,9.2727,-0.8737,-2.7859,5.1582,2.2712,18.3703,-0.6451,0.3449,6.6282,2.5745,15.4489,-0.8161,4.5614,4.7543,2.1804,11.5647,0.0553,-0.3844,3.1055,0.2348,-8.0781,-0.6108,0.0756,0.9593,0.8463,0.9992,0.8822,1.0416,1.1807,0.9202,0.7161,0.9984,0.7782,1.085,1.3941,0.6002,0.6228,-6.3814,1.0376,-10.6315,-10.2461,0.4432,0.5818,0.4043,1.3127,0.9122,0.6949,0.5048,0.6002,0.8018,1.1891,1.5885,1.3359,0.0157,7.1128,0.3101,-0.2814,-0.1055,-0.3051,-0.4364,0.4911,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.0069,5.7688,2.4018,13.1891,-0.4979,-0.1243,7.9375,2.8174,15.0483,-1.5773,0.9792,26.7062,5.1678,18.017,-0.8262,5.8703,7.9407,2.8179,11.4633,0.0269,-8.0981,1.0283,0.1715,-0.127,-0.0212,0.1668,0.8525,0.4648,0.8523,0.5452,0.9998,1.8339,0.7268,0.216,0.7265,0.2972,0.9996,3.3632,0.476,0.5378,-13.8421,1.1298,-29.0778,-25.7361,1.508,0.8925,0.7475,0.5918,0.4957,0.8375,0.8764,0.732,1.1505,0.8352,1.3127,1.5717,0.0075,8.7669,0.3954,0.4727,0.49,0.7337,0.0464,0.39,?,?,?,?,?,265.4603,9354.3584,96.7179,303,0.1416,TASCA_SINISTRA_DAVANTI_PANTALONI
