@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.5793,10.2295,3.1984,17.7419,-0.4008,-1.6863,7.9113,2.8127,18.721,-2.4948,0.0434,9.0701,3.0117,15.0675,-0.7119,4.9083,6.301,2.5102,17.533,0.0402,-0.3435,13.3492,0.118,-38.8617,-0.3436,0.0088,1.1371,1.062,1.2742,0.9339,1.1205,1.1998,1.293,1.1278,1.6235,0.8722,1.2556,1.4395,0.3798,0.8101,-6.9182,2.1328,-18.2139,-8.5399,2.3644,1.439,0.6934,0.6086,0.2933,0.4818,0.9477,1.1775,1.0119,1.2425,1.0678,0.8594,0.0097,7.4899,-0.0015,0.2783,0.5177,0.0209,-0.5676,0.1442,0.3291,0.0315,0.1775,0.4692,0.1768,-0.147,0.009,0.095,0.4469,-2.551,0.1098,0.0615,0.248,0.7584,-0.3337,-2.2382,2.9972,-1.3391,1.8672,0.7154,0.3832,3.4865,0.5118,0.1468,-0.3139,-0.531,1.6919,4.5285,1.0022,0.2213,1.0498,0.6186,0.5893,0.002,0.7037,-0.2055,0.9788,-0.0119,1.9223,2.1848,1.4781,5.3876,-0.0217,0.5183,3.0018,1.7326,7.4095,-0.5111,0.9199,1.0972,1.0475,4.5801,-0.835,3.7085,2.0896,0.5635,0.8531,1.4111,1.654,0.7278,1.9912,2.7359,0.0456,0.0549,1.2025,1.0754,2.1127,1.9645,0.7271,1.1763,1.6178,0.0119,4.4483,0.3983,0.3495,-0.5602,SINISTRA_PANTALONI
0.0645,14.1765,3.7652,24.697,-1.0936,-0.8315,10.472,3.2361,20.7285,-0.8622,0.0148,9.8113,3.1323,18.1186,-0.8904,5.22,7.9077,2.8121,16.5472,0.034,-0.0776,4.3704,0.0124,-56.3082,-0.1593,0.0028,1.1635,1.202,1.3389,1.0331,1.1508,1.1139,1.3537,1.4449,1.7927,1.0673,1.3243,1.2407,1.3441,1.5116,-22.1631,1.1246,-16.4887,-14.6621,1.0598,1.2308,0.6887,1.1614,0.6498,0.5595,1.1915,1.3631,1.4925,1.144,1.2527,1.095,0.0045,8.0396,-0.1131,0.3657,0.0769,0.4087,0.1251,0.1971,0.2233,0.0099,0.0996,0.4959,0.218,-0.0659,0.0063,0.0794,0.3023,-2.4113,0.1821,0.17,0.4123,1.076,-0.4167,-3.388,1.2266,-0.362,1.2546,0.2415,0.1925,1.5741,0.0583,0.0371,-0.6469,-0.4367,0.6751,7.1567,0.8349,0.1167,1.6407,0.4609,0.2809,0.0016,0.6888,0.0672,0.6901,-0.5363,1.3852,2.5647,1.6015,5.8575,-0.1206,-0.2542,2.6318,1.6223,7.6306,-1.4064,2.605,4.1204,2.0299,9.9858,-0.4608,-5.4483,0.5318,-0.0976,0.9872,0.789,0.7992,0.9745,0.6224,0.6387,0.1413,0.2001,1.4157,1.6485,0.7647,0.4639,0.7676,0.5866,0.7641,0.016,5.3795,-0.4267,-0.0247,0.0409,SINISTRA_PANTALONI
0.4387,3.5084,1.8731,9.9545,-1.0205,-0.7918,13.5061,3.6751,16.4954,-0.7595,-0.5195,8.013,2.8307,14.063,-0.7319,4.5794,5.1461,2.2685,10.905,0.0869,-0.554,-0.8444,0.0958,1.5241,-0.1729,-0.1134,0.5097,0.6617,0.8257,1.2983,1.62,1.2478,0.2598,0.4378,0.6818,1.6855,2.6245,1.5571,0.7061,0.846,-4.8423,1.1981,-6.8577,-5.7239,0.5255,0.6068,0.4125,1.1546,0.7849,0.6799,0.6035,0.7079,0.9128,1.173,1.5126,1.2896,0.0056,7.0452,-0.4044,-0.0381,-0.0473,0.9077,0.0782,0.1056,0.531,0.0016,0.0404,0.1371,0.7848,0.1678,0.0007,0.0261,0.1235,0.4976,0.6292,0.0021,0.0458,0.1748,0.7463,3.1644,0.8439,0.2667,1.5464,0.8817,0.5701,2.3914,0.7774,0.3251,4.089,0.9724,0.2378,2.5925,0.9247,0.3567,1.1104,0.7845,0.7065,0.0045,1.3279,0.7428,-0.9033,-0.8463,0.3362,0.5105,0.7145,3.1371,-0.4272,-0.2324,0.2923,0.5407,2.6863,-2.042,-0.3661,0.2155,0.4642,1.9771,-2.8903,-1.4469,-0.9184,0.6347,1.3215,1.5391,1.1646,1.7463,2.3687,1.3564,0.5207,0.6392,1.2276,2.4892,4.3252,1.7376,1.1678,1.5867,1.3587,0.0029,1.502,-0.159,-0.1457,0.3337,SINISTRA_PANTALONI
-0.1156,0.0065,0.0806,0.4,-3.617,0.1142,0.0109,0.1044,0.5572,-0.1646,0.0722,0.0062,0.0786,0.416,-0.3018,0.2059,0.0128,0.1132,0.6345,0.0277,-1.0122,-1.6023,-0.5616,1.5831,0.5548,0.3505,0.7719,1.0253,0.712,1.3283,0.9224,0.6944,0.5958,1.0512,0.5069,1.7645,0.8508,0.4822,3.9778,3.2493,-17.3253,0.8169,-4.3555,-5.332,0.1811,0.2711,0.1328,1.4974,0.7332,0.4896,0.7178,0.9616,0.6304,1.3396,0.8783,0.6556,0.001,0.3293,-0.8708,-0.1056,-0.7983,0.5434,0.95,0.6047,0.6615,0,0.0012,0.0042,0.9936,-0.0584,0,0.0049,0.0683,?,0.6468,0,0.0016,0.0056,0.9913,-11.322,1.0228,-0.0903,0.2462,0.739,3.0015,0.0606,0.5462,9.0087,-9.6451,1.0249,-0.1063,0,1.0225,0,0.062,0.7504,12.0948,0.0052,1.3667,-0.8576,-0.6317,0.9212,-0.0179,0.0027,0.0524,0.2403,-2.4646,0.0205,0.0005,0.0216,0.1089,-0.5512,0.0032,0.0007,0.0255,0.1324,-1.3485,-0.8746,-5.5823,6.3824,2.431,2.0546,0.8452,5.91,4.2214,0.7143,4.4162,2.248,0.509,0.9876,1.23,1.2454,2.2059,1.8145,0.8226,0.0002,0.0867,0.503,0.6471,0.5514,SINISTRA_PANTALONI
-0.0409,0.011,0.1048,0.598,-2.3515,0.0366,0.0188,0.1371,0.6685,-0.6456,0.0182,0.0148,0.1218,0.6914,-0.6918,0.1877,0.0127,0.1128,0.5699,0.0241,-1.1157,-2.2501,-0.2178,2.0167,0.1952,0.0968,0.7641,0.8599,0.9286,1.1254,1.2154,1.08,0.5838,0.7394,0.8623,1.2665,1.4772,1.1663,1.5998,1.484,-29.814,0.9276,-18.6358,-20.0903,0.4392,0.4366,0.3055,0.9939,0.6956,0.6998,0.8946,0.8649,1.0493,0.9668,1.1729,1.2132,0.0003,0.2933,-0.784,-0.0198,-0.4918,0.6331,0.4933,0.1812,0.6947,0,0.0012,0.0048,0.993,-0.0893,0,0.0014,0.0911,?,0.5954,0,0.0037,0.0132,0.9781,-7.7781,1.1668,-0.15,0.857,0.3114,0.3633,0.7344,0.097,0.132,-7.5819,1.1703,-0.1544,0,1.1527,0,0.0531,0.3659,6.8937,0.0048,1.3794,-0.7432,-0.7775,0.7923,0.0055,0.0006,0.0249,0.1154,-1.3507,0.0371,0.0014,0.0371,0.2126,-0.1934,0.0115,0.0013,0.0362,0.1997,-0.3976,0.1475,0.4747,3.2183,0.6693,0.6865,1.0257,0.448,0.4713,1.0521,1.9247,1.1665,0.6061,0.2755,0.3434,1.2463,0.5427,0.5775,1.0642,0.0002,0.0903,0.298,0.2655,0.7654,SINISTRA_PANTALONI
-0.0369,0.0115,0.1074,0.7505,-1.8162,0.0592,0.0185,0.1358,0.8348,-0.4695,0.0119,0.0147,0.1214,0.6929,-0.8698,0.1904,0.0135,0.1161,0.7285,0.0285,-0.6234,-3.1142,-0.1939,4.9958,0.311,0.0623,0.791,0.8854,0.9255,1.1194,1.1701,1.0453,0.6256,0.7839,0.8565,1.253,1.3691,1.0927,1.8146,1.5016,-22.6274,0.8275,-12.4697,-15.0691,0.4691,0.7191,0.3554,1.533,0.7576,0.4942,0.899,1.0831,1.0302,1.2048,1.146,0.9512,0.0004,0.2962,-0.6033,0.1913,-0.1936,0.6631,0.4905,0.4354,0.6873,0,0.0013,0.0046,0.9933,-0.076,0,0.0026,0.081,?,0.5589,0,0.005,0.0177,0.9687,-9.0483,1.2296,-0.1359,0.4725,0.2511,0.5315,0.2232,0.0631,0.2825,-8.4662,1.2492,-0.1476,0,1.2182,0,0.057,0.26,4.5613,0.0048,1.3222,0.5301,-0.9932,-0.5042,-0.0118,0.0033,0.0574,0.2115,-2.4172,0.0309,0.0055,0.0743,0.3535,-1.3516,0.0276,0.0032,0.057,0.2425,-0.6473,-0.3827,-0.4297,1.1228,0.7723,1.0077,1.3048,0.5964,1.0154,1.7024,0.7362,1.5701,2.1328,0.4117,0.4205,1.0215,0.5982,0.8722,1.4581,0.0002,0.1606,0.7537,0.5001,0.759,SINISTRA_PANTALONI
-0.1912,0.0157,0.1252,0.6934,-4.2461,0.2248,0.0323,0.1798,0.9027,-0.1993,0.0377,0.017,0.1305,0.5577,-0.7019,0.3423,0.0364,0.1907,0.9177,0.0414,-0.8504,-5.0761,-0.5585,5.9691,0.6568,0.11,0.6961,0.959,0.6564,1.3777,0.943,0.6845,0.4845,0.9197,0.4309,1.8982,0.8893,0.4685,3.7412,2.4399,-14.1435,0.6522,-3.7805,-5.7968,0.1756,0.4033,0.1381,2.2968,0.7862,0.3423,0.7681,1.2432,0.7556,1.6185,0.9837,0.6077,0.0016,0.5444,-0.8641,-0.2037,-0.8916,0.6616,0.9486,0.5344,0.693,0,0.002,0.0069,0.9901,-0.1344,0.0002,0.0126,0.1485,?,0.575,0.0001,0.009,0.026,0.9558,-5.1559,1.2052,-0.2337,0.1585,0.2214,1.3971,0.0251,0.049,1.9518,-4.6413,1.2235,-0.2636,0,1.1811,0,0.0464,0.2647,5.7053,0.0048,1.4023,-0.812,-0.8522,0.9866,-0.0484,0.0123,0.1109,0.4881,-2.6286,-0.0203,0.005,0.0709,0.2948,-2.5044,0.0155,0.0051,0.0714,0.2606,-1.1631,2.3837,-3.1129,-1.3059,1.563,1.5532,0.9937,2.443,2.4124,0.9875,1.6784,2.5233,1.5034,1.5991,1.1165,0.6982,1.6558,1.873,1.1311,0.0003,0.2167,0.8614,0.4731,0.6735,SINISTRA_PANTALONI
-0.0231,2.7491,1.658,8.7668,-1.6432,-0.2842,6.2622,2.5024,13.7124,-0.6077,-0.1945,2.7233,1.6503,7.2669,-1.5747,2.9073,3.4011,1.8442,8.9951,0.0052,0.0814,0.1189,-0.008,1.4613,-0.0977,-0.0669,0.6626,1.0047,0.8991,1.5164,1.3569,0.8948,0.439,1.0095,0.8083,2.2995,1.8412,0.8007,1.0514,1.2263,-115.2893,1.1663,-109.6485,-94.0163,0.3889,1.1751,0.3668,3.0218,0.9432,0.3121,0.6393,1.2064,0.9746,1.887,1.5244,0.8079,0.0018,4.3211,-0.1314,0.4098,-0.3203,0.4414,0.2273,0.0007,0.4403,0.0163,0.1276,0.3804,0.4196,-0.029,0.0045,0.0673,0.2156,-2.0084,0.171,0.006,0.0774,0.2381,0.1196,-15.1712,2.5746,-0.1697,1.8966,1.6473,0.8685,3.5972,2.7136,0.7544,-1.9104,8.4996,-4.4491,9.145,2.4234,0.265,1.7644,1.5978,0.9055,0.0024,0.6762,-0.9664,-0.8825,0.8753,0.7991,0.7452,0.8633,3.4447,-0.4012,-0.5628,0.5293,0.7275,2.9523,-2.9289,-0.0404,0.9139,0.956,3.2866,-1.0156,-1.42,-19.7583,13.9147,1.1866,0.903,0.761,1.408,0.8155,0.5792,0.4482,0.5956,1.329,3.2716,1.5076,0.4608,1.1668,1.0481,0.8983,0.005,2.3383,0.0431,0.13,0.5577,TASCA_GIACCA_ALTA
-0.0674,2.5958,1.6111,7.6347,-1.3433,-0.0852,3.4605,1.8602,8.8977,-0.9202,-0.1834,1.7282,1.3146,6.2609,-1.1764,2.5868,1.1382,1.0669,5.1073,0.0422,0.7913,0.3675,-0.0261,0.4645,-0.0329,-0.0709,0.8661,1.2256,1.5101,1.415,1.7436,1.2322,0.7501,1.502,2.2805,2.0023,3.0402,1.5183,1.0264,1.2932,-19.446,1.2599,-18.945,-15.0366,0.7031,1.1326,0.611,1.6108,0.869,0.5395,0.8581,1.2194,1.4949,1.4212,1.7421,1.2259,0.0011,3.9292,-0.1452,0.3425,-0.299,0.3325,-0.2574,-0.1514,0.4945,0.0117,0.1082,0.3696,0.455,-0.0789,0.0033,0.0578,0.2029,-2.1828,0.1759,0.0073,0.0856,0.2852,0.04,-6.2668,2.8118,-0.4487,1.8735,1.2642,0.6748,3.5098,1.5983,0.4554,-2.2177,25.9871,-11.7181,10.639,2.2832,0.2146,1.8218,1.2962,0.7115,0.0027,0.7571,-0.8789,-0.771,0.8276,0.7054,0.446,0.6679,3.4789,-0.3534,-0.6078,0.7289,0.8537,3.7096,-1.6201,-0.2027,1.1316,1.0638,4.4006,-1.4825,-1.1605,-3.4796,2.9984,0.7823,0.6278,0.8026,0.6119,0.3941,0.6441,0.396,0.3457,0.8728,1.8156,1.45,0.7987,0.9378,0.7905,0.843,0.0049,2.4115,0.5827,0.3065,0.5982,TASCA_GIACCA_ALTA
0.013,5.142,2.2676,14.1918,-1.0724,-0.5472,6.845,2.6163,19.6942,-3.1864,-0.3367,3.0778,1.7544,8.5168,-1.0189,3.3043,4.5592,2.1352,15.243,0.0047,-0.0237,-0.0385,0.0039,1.6253,-0.1656,-0.1019,0.8667,1.2926,1.062,1.4913,1.2253,0.8216,0.7512,1.6707,1.1278,2.224,1.5014,0.6751,0.4899,1.7086,-101.6027,3.4874,-207.3856,-59.4669,1.4557,1.6233,0.4471,1.1151,0.3072,0.2754,0.7206,1.6663,0.931,2.3124,1.292,0.5587,0.0033,4.954,0.0769,0.5217,-0.3622,0.2154,-0.353,-0.2822,0.4569,0.0124,0.1115,0.3353,0.492,-0.006,0.0055,0.0744,0.2075,-1.2969,0.2151,0.0079,0.0887,0.2768,0.0703,-75.9181,2.1245,-0.028,1.4999,1.2571,0.8381,2.2496,1.5803,0.7025,-2.7718,15.5128,-5.5967,7.3061,2.2167,0.3034,1.6159,1.2113,0.7496,0.0026,0.7371,-0.9779,-0.8923,0.9027,0.6737,0.652,0.8075,3.8719,-0.5038,-0.6215,1.0397,1.0197,5.2306,-1.78,-0.0924,1.2522,1.119,5.8981,-1.2162,-1.0841,-7.2952,6.7296,0.7919,0.7216,0.9112,0.6271,0.5207,0.8304,0.3873,0.4008,1.0347,1.3685,0.9675,0.707,0.7402,0.6565,0.8868,0.0047,2.357,0.1233,0.1783,0.7039,TASCA_GIACCA_ALTA
-0.0231,2.7491,1.658,8.7668,-1.6432,-0.2842,6.2622,2.5024,13.7124,-0.6077,-0.1945,2.7233,1.6503,7.2669,-1.5747,2.9073,3.4011,1.8442,8.9951,0.0052,0.0814,0.1189,-0.008,1.4613,-0.0977,-0.0669,0.6626,1.0047,0.8991,1.5164,1.3569,0.8948,0.439,1.0095,0.8083,2.2995,1.8412,0.8007,1.0514,1.2263,-115.2893,1.1663,-109.6485,-94.0163,0.3889,1.1751,0.3668,3.0218,0.9432,0.3121,0.6393,1.2064,0.9746,1.887,1.5244,0.8079,0.0018,4.3211,-0.1314,0.4098,-0.3203,0.4414,0.2273,0.0007,0.4403,0.0163,0.1276,0.3804,0.4196,-0.029,0.0045,0.0673,0.2156,-2.0084,0.171,0.006,0.0774,0.2381,0.1196,-15.1712,2.5746,-0.1697,1.8966,1.6473,0.8685,3.5972,2.7136,0.7544,-1.9104,8.4996,-4.4491,9.145,2.4234,0.265,1.7644,1.5978,0.9055,0.0024,0.6762,-0.9664,-0.8825,0.8753,0.7991,0.7452,0.8633,3.4447,-0.4012,-0.5628,0.5293,0.7275,2.9523,-2.9289,-0.0404,0.9139,0.956,3.2866,-1.0156,-1.42,-19.7583,13.9147,1.1866,0.903,0.761,1.408,0.8155,0.5792,0.4482,0.5956,1.329,3.2716,1.5076,0.4608,1.1668,1.0481,0.8983,0.005,2.3383,0.0431,0.13,0.5577,TASCA_GIACCA_ALTA
