@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.2316,3.0123,1.7356,11.5185,-0.9449,0.2077,3.2414,1.8004,9.4216,-0.6392,-0.5359,4.6866,2.1649,14.1499,-2.4106,2.2706,6.1687,2.4837,11.3303,0.0031,1.115,-0.4321,0.102,-0.3875,0.0915,-0.236,0.964,0.8017,0.6988,0.8316,0.7249,0.8716,0.9293,0.6427,0.4883,0.6916,0.5255,0.7597,1.5232,0.5596,-157.5765,0.3674,-103.4521,-281.6107,1.0304,1.4275,0.5211,1.3854,0.5057,0.365,1.2226,0.814,1.0166,0.6658,0.8315,1.2489,0.0032,3.3622,0.158,0.4411,-0.0766,-0.3592,0.3387,-0.6805,0.2792,0.0056,0.075,0.3257,0.4266,-0.007,0.0098,0.0988,0.3196,-5.6339,0.0475,0.0039,0.0621,0.232,-1.812,-39.7589,5.8792,-0.1479,0.7596,1.2083,1.5908,0.577,1.4601,2.5307,-0.8927,-1.6208,1.8155,11.789,6.884,0.5839,1.0189,1.4036,1.3776,0.0015,0.4276,-0.9093,-0.887,0.9843,?,?,?,?,?,TASCA_GIACCA_ALTA
0.3256,3.2197,1.7943,13.1207,-1.8932,0.5445,3.3611,1.8333,10.166,-0.4884,-0.795,6.1449,2.4789,18.0274,-2.2031,2.679,6.583,2.5657,12.8876,0.0046,0.5981,-0.4096,0.1216,-0.6849,0.2032,-0.2968,0.9787,0.7239,0.6993,0.7396,0.7145,0.9661,0.9579,0.524,0.4891,0.547,0.5106,0.9334,2.5737,0.6924,-143.8345,0.269,-55.8854,-207.7222,0.664,0.8058,0.3503,1.2136,0.5275,0.4347,1.2906,0.7278,1.0181,0.5639,0.7888,1.3988,0.0052,3.8808,0.1943,0.1085,0.0088,-0.0934,0.4861,-0.4859,0.3399,0.014,0.1185,0.3769,0.4029,-0.0266,0.0128,0.1132,0.3229,-5.1768,0.0724,0.0043,0.0657,0.2631,-1.193,-12.7673,4.6948,-0.3677,1.0464,1.8036,1.7237,1.0949,3.2529,2.971,-0.94,-1.7773,1.8907,12.0774,5.2625,0.4357,1.1675,1.4328,1.2273,0.0018,0.5183,-0.9404,-0.889,0.9655,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.5982,2.434,1.5601,8.2702,-0.816,0.2133,4.9132,2.2166,17.077,-0.3242,-0.4198,2.7155,1.6479,12.8428,-1.0964,2.746,3.1014,1.7611,13.4835,0.0309,-2.8047,1.4249,-0.2178,-0.508,0.0777,-0.1529,0.7038,0.9468,0.8859,1.3451,1.2586,0.9357,0.4954,0.8963,0.7848,1.8093,1.5842,0.8756,0.8889,0.5533,-8.6318,0.6224,-9.7107,-15.6019,0.3531,0.7434,0.3273,2.1051,0.9269,0.4403,0.4843,0.644,0.6134,1.3297,1.2665,0.9525,0.0039,4.0703,0.7066,0.0247,0.067,-0.0785,0.45,-0.0958,-0.0433,0.0048,0.0694,0.1949,-3.8745,0.1945,0.0135,0.1163,0.5461,0.0964,0.809,0.0032,0.0567,0.2257,0.7427,-0.2225,-0.0535,0.2404,0.5967,1.2231,2.0498,0.3561,1.4961,4.2016,-2.6582,-0.2378,0.0895,0.0661,0.0456,0.6891,0.3568,0.8635,2.4197,0.0043,1.0738,-0.189,0.6425,-0.8412,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.6585,5.1494,2.2692,12.3115,-1.4127,-0.0059,2.5444,1.5951,8.0109,-0.8854,-0.2355,1.2244,1.1065,9.1035,-1.6553,2.3711,3.7852,1.9456,7.427,0.0101,112.035,2.7958,-0.2777,0.025,-0.0025,-0.0993,1.4226,2.0508,1.1664,1.4416,0.8199,0.5687,2.0238,4.2058,1.3604,2.0781,0.6722,0.3235,1.9162,1.2703,-95.1523,0.6629,-49.6575,-74.9078,1.201,1.4884,0.6801,1.2393,0.5663,0.457,1.5368,1.3524,1.6577,0.88,1.0786,1.2257,0.0037,3.4026,0.3842,0.1189,-0.4654,0.0521,-0.008,-0.1548,0.0468,0.0072,0.0848,0.3943,-1.6043,0.1775,0.0039,0.0628,0.2775,0.2877,0.8057,0.0042,0.0647,0.2228,0.7419,0.2638,0.0581,0.2203,1.3494,1.3111,0.9716,1.8208,1.7189,0.944,-2.1674,-0.3794,0.1751,0.3886,0.1755,0.4515,1.4208,1.7701,1.2459,0.0044,1.0692,-0.9472,0.747,-0.8874,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0316,0.0222,0.1492,0.8844,-1.0856,-0.052,0.0077,0.0878,0.5031,-1.9475,0.0093,0.0272,0.1648,1.084,-0.4179,0.2063,0.0183,0.1354,0.8607,0.0287,-0.6075,3.3979,0.1532,-5.5934,-0.2522,0.0451,1.6979,0.9051,1.1013,0.533,0.6486,1.2168,2.883,0.8191,1.2128,0.2841,0.4207,1.4806,1.3847,1.441,-18.0949,1.0406,-13.0676,-12.5575,2.4841,0.5547,0.4785,0.2233,0.1926,0.8628,1.7577,0.8159,1.0275,0.4642,0.5846,1.2594,0.0003,0.3134,-0.0794,-0.5342,-0.0454,-0.4874,-0.4718,0.4387,0.4917,0,0.0043,0.0122,0.9754,-0.5086,0,0.0019,0.514,?,0.1434,0.0001,0.0082,0.0281,0.8211,-0.9667,3.4296,-3.5479,2.2528,0.5187,0.2303,5.075,0.2691,0.053,-0.9427,3.7577,-3.9862,0,3.1632,0,0.0238,0.4347,18.295,0.0039,1.1437,0.8207,0.9185,0.8991,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0524,0.0154,0.1241,0.6997,-0.7594,-0.0683,0.0115,0.1073,0.6368,-2.3341,0.0027,0.0123,0.111,0.7736,-1.9107,0.1882,0.0112,0.106,0.588,0.0329,-0.7679,19.7301,0.2786,-25.6938,-0.3628,0.0141,1.1568,1.1181,1.1705,0.9665,1.0118,1.0469,1.3382,1.2501,1.3701,0.9342,1.0238,1.0959,0.6774,0.5947,-15.0958,0.8779,-22.285,-25.3842,2.082,1.4963,0.654,0.7187,0.3141,0.4371,1.0987,0.9045,1.1899,0.8232,1.083,1.3156,0.0005,0.2813,-0.1047,-0.3032,0.33,-0.1413,-0.4015,-0.2017,0.5062,0,0.006,0.0169,0.9674,-0.477,0,0.0007,0.4781,?,0.1093,0.0001,0.0113,0.0459,0.6525,-1.0614,4.6324,-4.3646,8.0726,0.5286,0.0655,65.1676,0.2794,0.0043,-1.0479,5.8079,-5.5423,0,3.9178,0,0.0354,0.3681,10.4083,0.0037,1.0925,0.7445,-0.7696,-0.5351,?,?,?,?,?,TASCA_GIACCA_ALTA
1.1855,6.3431,2.5185,12.2921,-0.2181,-1.8912,15.6968,3.9619,17.4926,-4.0875,-0.2765,1.6412,1.2811,9.1141,-1.7246,3.4119,17.0987,4.1351,14.1731,0.0084,-0.6269,-4.2872,0.3475,6.8391,-0.5543,-0.081,0.6357,1.9659,0.6091,3.0926,0.9581,0.3098,0.4041,3.8648,0.371,9.564,0.918,0.096,0.1566,0.3815,-18.3559,2.4362,-117.2302,-48.121,2.935,3.0168,0.706,1.0279,0.2406,0.234,0.7027,1.3487,0.8673,1.9193,1.2342,0.6431,0.0118,4.8893,-0.4515,-0.2877,0.7416,-0.0617,-0.8812,-0.0869,0.3359,0.0082,0.0908,0.4663,-0.2015,-0.0596,0.0504,0.2244,0.6751,-9.6585,0.1032,0.0267,0.1635,0.8283,0.0116,-5.6408,3.2554,-0.5771,0.4044,0.5551,1.3727,0.1635,0.3082,1.8842,0.1278,-8.0779,-63.2103,6.1268,0.4631,0.0756,0.6906,0.5629,0.8151,0.0019,0.5866,0.8882,-0.9912,-0.8354,?,?,?,?,?,TASCA_GIACCA_BASSA
1.4124,12.5544,3.5432,19.9215,-0.4803,-1.2995,11.1474,3.3388,16.8612,-4.0389,-0.751,4.139,2.0345,12.3657,-3.6889,3.1122,22.4027,4.7331,18.3593,0.002,-1.0869,-1.8807,0.4538,1.7304,-0.4175,-0.2413,1.0612,1.7416,0.7486,1.6411,0.7054,0.4298,1.1262,3.0332,0.5604,2.6933,0.4976,0.1848,0.4783,0.6645,-179.7579,1.3892,-375.8302,-270.5328,4.0217,5.1028,0.7316,1.2688,0.1819,0.1434,1.1815,1.611,1.0851,1.3635,0.9184,0.6735,0.0108,4.8215,-0.7321,-0.5472,0.8955,0.5037,-0.881,-0.6296,0.3195,0.0011,0.0331,0.1819,0.5814,-0.0187,0.0417,0.2042,0.7919,-10.5525,0.1558,0.0052,0.0722,0.428,0.2282,-17.1247,2.0504,-0.1197,0.1622,0.4586,2.8271,0.0263,0.2104,7.9926,-0.3493,1.9968,-5.7167,6.3398,0.7837,0.1236,0.2297,0.4251,1.8503,0.0019,0.5986,-0.4904,0.1854,-0.9367,?,?,?,?,?,TASCA_GIACCA_BASSA
1.1855,6.3431,2.5185,12.2921,-0.2181,-1.8912,15.6968,3.9619,17.4926,-4.0875,-0.2765,1.6412,1.2811,9.1141,-1.7246,3.4119,17.0987,4.1351,14.1731,0.0084,-0.6269,-4.2872,0.3475,6.8391,-0.5543,-0.081,0.6357,1.9659,0.6091,3.0926,0.9581,0.3098,0.4041,3.8648,0.371,9.564,0.918,0.096,0.1566,0.3815,-18.3559,2.4362,-117.2302,-48.121,2.935,3.0168,0.706,1.0279,0.2406,0.234,0.7027,1.3487,0.8673,1.9193,1.2342,0.6431,0.0118,4.8893,-0.4515,-0.2877,0.7416,-0.0617,-0.8812,-0.0869,0.3359,0.0082,0.0908,0.4663,-0.2015,-0.0596,0.0504,0.2244,0.6751,-9.6585,0.1032,0.0267,0.1635,0.8283,0.0116,-5.6408,3.2554,-0.5771,0.4044,0.5551,1.3727,0.1635,0.3082,1.8842,0.1278,-8.0779,-63.2103,6.1268,0.4631,0.0756,0.6906,0.5629,0.8151,0.0019,0.5866,0.8882,-0.9912,-0.8354,?,?,?,?,?,TASCA_GIACCA_BASSA
1.4124,12.5544,3.5432,19.9215,-0.4803,-1.2995,11.1474,3.3388,16.8612,-4.0389,-0.751,4.139,2.0345,12.3657,-3.6889,3.1122,22.4027,4.7331,18.3593,0.002,-1.0869,-1.8807,0.4538,1.7304,-0.4175,-0.2413,1.0612,1.7416,0.7486,1.6411,0.7054,0.4298,1.1262,3.0332,0.5604,2.6933,0.4976,0.1848,0.4783,0.6645,-179.7579,1.3892,-375.8302,-270.5328,4.0217,5.1028,0.7316,1.2688,0.1819,0.1434,1.1815,1.611,1.0851,1.3635,0.9184,0.6735,0.0108,4.8215,-0.7321,-0.5472,0.8955,0.5037,-0.881,-0.6296,0.3195,0.0011,0.0331,0.1819,0.5814,-0.0187,0.0417,0.2042,0.7919,-10.5525,0.1558,0.0052,0.0722,0.428,0.2282,-17.1247,2.0504,-0.1197,0.1622,0.4586,2.8271,0.0263,0.2104,7.9926,-0.3493,1.9968,-5.7167,6.3398,0.7837,0.1236,0.2297,0.4251,1.8503,0.0019,0.5986,-0.4904,0.1854,-0.9367,?,?,?,?,?,TASCA_GIACCA_BASSA
1.6599,52.425,7.2405,31.1873,-0.7274,-1.856,16.1443,4.018,17.7519,-1.5674,-0.6439,17.4224,4.174,21.8826,-1.3123,8.154,26.1191,5.1107,18.3595,0.0458,-0.8944,-2.578,0.2036,2.8825,-0.2276,-0.079,1.802,1.7347,1.4167,0.9626,0.7862,0.8167,3.2473,3.0091,2.0072,0.9266,0.6181,0.667,1.2118,1.0574,-14.9196,0.8726,-12.3123,-14.1092,2.6112,1.9079,0.9384,0.7306,0.3594,0.4919,1.7568,1.4252,1.6987,0.8112,0.9669,1.1919,0.0131,12.0425,-0.0969,0.0465,0.5795,-0.0661,-0.5253,-0.1287,-0.4801,0.1612,0.4015,1.3616,-1.5699,-0.0658,0.0945,0.3075,1.1335,-0.8014,-0.423,0.1894,0.4352,1.4436,-1.1514,7.2964,1.135,0.1556,1.3058,0.9227,0.7066,1.7051,0.8513,0.4992,1.6494,1.0766,0.6527,0.842,0.7896,0.9377,1.2012,0.9432,0.7852,0.0033,1.4584,0.9427,0.8428,0.8697,?,?,?,?,?,TASCA_GIACCA_BASSA
