@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.6484,9.9871,3.1602,17.5795,-0.4041,1.9019,10.9342,3.3067,16.4436,-0.4616,10.1278,9.1033,3.0172,15.0166,0.2015,11.2748,9.5124,3.0842,14.2589,0.2662,0.3409,0.064,0.0575,0.1878,0.1687,0.8983,0.9557,1.0474,1.0246,1.096,1.0721,0.9783,0.9134,1.0971,1.0499,1.2011,1.1495,0.957,0.9742,-1.3355,-0.978,-1.3708,-1.0038,0.7323,1.1129,0.6658,0.6443,0.5983,0.5789,0.9677,1.0691,1.1707,1.2329,1.095,1.1532,1.0531,0.0558,15.662,0.4077,0.2778,0.5008,0.1501,0.3667,0.9013,0.3291,0.0315,0.1775,0.4692,0.1768,-0.147,0.009,0.095,0.4469,-2.551,0.1098,0.0615,0.248,0.7584,-0.3337,-2.2382,2.9972,-1.3391,1.8672,0.7154,0.3832,3.4865,0.5118,0.1468,-0.3139,-0.531,1.6919,4.5285,1.0022,0.2213,1.0498,0.6186,0.5893,0.002,0.7037,-0.2055,0.9788,-0.0119,-12.8898,14.0428,3.7474,20.7596,?,-2.1059,160.2578,12.6593,37.9776,-2.2463,-30.2048,23.8067,4.8792,34.3185,?,6.1209,0.4267,0.0697,0.296,0.768,2.5945,0.0876,0.5899,6.7316,0.79,0.6049,0.7657,0,1,0,0.5466,0.6049,1.1066,0.1779,54.4508,0.7654,-0.6698,-0.8915,TASCA_SINISTRA_DIETRO_PANTALONI
0.0838,13.9539,3.7355,24.3815,-1.0735,0.8839,21.2793,4.6129,30.0589,-0.4185,10.103,10.0107,3.164,18.0969,0.0712,11.5691,14.2582,3.776,21.8067,0.1888,0.0948,0.0083,0.0072,0.0875,0.0764,0.8733,0.8098,1.1806,0.9893,1.458,1.2216,0.8379,0.6557,1.3939,0.9787,2.1256,1.4924,0.7021,1.4233,-9.1004,-2.4873,-6.3939,-1.7476,0.2733,0.5549,0.6035,0.4374,1.0876,0.7883,0.7248,0.8111,1.3473,1.1181,1.661,1.3784,0.8299,0.0548,16.3761,-0.163,0.3496,0.0973,0.3858,0.7021,0.8182,0.2233,0.0099,0.0996,0.4959,0.218,-0.0659,0.0063,0.0794,0.3023,-2.4113,0.1821,0.17,0.4123,1.076,-0.4167,-3.388,1.2266,-0.362,1.2546,0.2415,0.1925,1.5741,0.0583,0.0371,-0.6469,-0.4367,0.6751,7.1567,0.8349,0.1167,1.6407,0.4609,0.2809,0.0016,0.6888,0.0672,0.6901,-0.5363,-7.5316,6.4499,2.5397,11.3388,?,2.6187,38.277,6.1868,28.0182,-3.3646,-34.4052,4.4557,2.1108,35.939,?,-2.876,0.2189,-0.0761,0.4105,1.2031,2.931,0.1685,1.4476,8.5906,0.525,0.3155,0.601,0,1,0,0.4047,0.3155,0.7796,0.1909,47.7258,-0.2266,-0.0609,-0.9226,TASCA_SINISTRA_DIETRO_PANTALONI
0.4103,3.5362,1.8805,10.092,-1.0436,10.296,13.6519,3.6948,16.3315,0.1855,9.6044,8.0048,2.8293,14.0584,0.2285,14.2672,20.0609,4.4789,20.1973,0.2405,0.0399,0.0427,0.0288,1.072,0.7217,0.6732,0.5089,0.6646,0.4198,1.3059,0.8249,0.6317,0.259,0.4418,0.1763,1.7055,0.6805,0.399,-1.386,-1.2377,-0.8056,0.893,0.5812,0.6509,0.2463,0.271,0.1857,1.1003,0.7539,0.6852,0.6179,0.7179,0.4997,1.1617,0.8086,0.6961,0.0757,21.4195,-0.4824,-0.0396,-0.2959,0.8673,0.973,0.9564,0.531,0.0016,0.0404,0.1371,0.7848,0.1678,0.0007,0.0261,0.1235,0.4976,0.6292,0.0021,0.0458,0.1748,0.7463,3.1644,0.8439,0.2667,1.5464,0.8817,0.5701,2.3914,0.7774,0.3251,4.089,0.9724,0.2378,2.5925,0.9247,0.3567,1.1104,0.7845,0.7065,0.0045,1.3279,0.7428,-0.9033,-0.8463,-4.2609,4.8139,2.1941,9.9594,?,-29.9836,1.7058,1.3061,34.1995,?,-16.3118,2.8836,1.6981,18.7195,?,0.1421,0.2612,1.8382,1.6799,1.2921,0.7691,2.8221,1.6694,0.5915,0.2912,0.532,1.8269,1,1,1,0.2912,0.532,1.8269,0.1849,50.5563,-0.5953,-0.1278,-0.6085,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1142,0.0064,0.08,0.4019,-3.5637,7.2866,0.0181,0.1344,0.7092,0.9087,10.014,0.0054,0.0735,0.4016,0.9609,12.3857,0.0136,0.1164,0.6407,0.9499,-0.0157,-0.0114,-0.0092,0.7276,0.5883,0.8085,0.595,1.0882,0.6867,1.829,1.1542,0.6311,0.354,1.1842,0.4716,3.3453,1.3323,0.3982,-0.0445,-0.0318,-0.0258,0.7158,0.581,0.8117,0.0113,0.0086,0.0069,0.7569,0.6073,0.8024,0.5666,1.0007,0.6273,1.766,1.107,0.6268,0.0696,17.4208,-0.7034,-0.0989,-0.5346,0.3847,0.8852,0.7774,0.6615,0,0.0012,0.0042,0.9936,-0.0584,0,0.0049,0.0683,?,0.6468,0,0.0016,0.0056,0.9913,-11.322,1.0228,-0.0903,0.2462,0.739,3.0015,0.0606,0.5462,9.0087,-9.6451,1.0249,-0.1063,0,1.0225,0,0.062,0.7504,12.0948,0.0052,1.3667,-0.8576,-0.6317,0.9212,-24.8271,0.0641,0.2533,25.1999,?,-24.9446,0.0619,0.2487,25.3799,?,-12.0777,0.0961,0.31,12.7197,?,0.9953,2.0556,2.0653,1.0181,0.8171,0.8025,1.0366,0.6676,0.644,0.9929,1.9812,1.9953,1,1,1,0.9929,1.9812,1.9953,0.209,61.8493,-0.1376,0.374,0.2593,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0393,0.011,0.105,0.6049,-2.264,7.4286,0.0213,0.1459,0.6292,0.9187,9.9872,0.0152,0.1231,0.7031,0.9323,12.4479,0.0278,0.1669,0.843,0.9347,-0.0053,-0.0039,-0.0032,0.7438,0.5968,0.8023,0.7198,0.853,0.6294,1.1852,0.8745,0.7379,0.5181,0.7277,0.3962,1.4046,0.7648,0.5445,-0.059,-0.0434,-0.0348,0.7346,0.5889,0.8017,0.024,0.0179,0.0144,0.7454,0.5992,0.8038,0.9614,0.8603,0.7175,0.8949,0.7463,0.834,0.0655,17.4992,-0.6603,-0.0227,-0.3626,0.6084,0.886,0.9112,0.6947,0,0.0012,0.0048,0.993,-0.0893,0,0.0014,0.0911,?,0.5954,0,0.0037,0.0132,0.9781,-7.7781,1.1668,-0.15,0.857,0.3114,0.3633,0.7344,0.097,0.132,-7.5819,1.1703,-0.1544,0,1.1527,0,0.0531,0.3659,6.8937,0.0048,1.3794,-0.7432,-0.7775,0.7923,-25.3974,0.0428,0.2068,25.679,?,-26.4172,0.0443,0.2105,26.8188,?,-8.7588,0.0697,0.2641,9.2987,?,0.9614,2.8996,3.0161,0.9827,0.7833,0.7971,0.9657,0.6136,0.6353,0.9575,2.7616,2.8841,1,1,1,0.9575,2.7616,2.8841,0.1983,60.5733,-0.2257,-0.0316,-0.322,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0337,0.0121,0.1102,0.7551,-1.7984,8.5993,0.0338,0.184,0.9801,0.8925,9.9699,0.0143,0.1196,0.6265,0.9393,13.1673,0.0315,0.1776,0.8779,0.9356,-0.0039,-0.0034,-0.0026,0.8625,0.6531,0.7572,0.5987,0.9208,0.6202,1.5379,1.0359,0.6736,0.3585,0.8478,0.3847,2.3651,1.0731,0.4537,-0.0596,-0.05,-0.0381,0.839,0.6381,0.7605,0.0296,0.0261,0.0198,0.883,0.6689,0.7575,0.7705,1.2053,0.8602,1.5643,1.1164,0.7137,0.0712,18.6572,-0.5576,0.2193,-0.2651,0.4049,0.8852,0.79,0.6873,0,0.0013,0.0046,0.9933,-0.076,0,0.0026,0.081,?,0.5589,0,0.005,0.0177,0.9687,-9.0483,1.2296,-0.1359,0.4725,0.2511,0.5315,0.2232,0.0631,0.2825,-8.4662,1.2492,-0.1476,0,1.2182,0,0.057,0.26,4.5613,0.0048,1.3222,0.5301,-0.9932,-0.5042,-21.7084,0.2838,0.5327,22.6196,?,-29.1132,0.1023,0.3198,29.7592,?,-9.6087,0.0149,0.1219,9.8999,?,0.7457,2.2592,3.0299,1.6655,4.3688,2.6231,2.7739,19.0863,6.8806,0.7601,2.2848,3.006,1,1,1,0.7601,2.2848,3.006,0.2031,60.4302,-0.5574,-0.2798,-0.0297,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1925,0.0155,0.1244,0.6934,-4.268,7.0552,0.0352,0.1875,0.9447,0.8753,9.9621,0.017,0.1303,0.5895,0.9425,12.2102,0.0355,0.1884,0.8218,0.9351,-0.0273,-0.0193,-0.0158,0.7082,0.5778,0.8159,0.6631,0.9542,0.6599,1.439,0.9952,0.6916,0.4397,0.9105,0.4355,2.0706,0.9904,0.4783,-0.0847,-0.0581,-0.0474,0.6858,0.5598,0.8163,0.0174,0.0128,0.0104,0.7385,0.598,0.8099,0.734,1.1763,0.8438,1.6026,1.1496,0.7174,0.0643,17.2154,-0.7984,-0.1921,-0.5783,0.5207,0.8763,0.8674,0.693,0,0.002,0.0069,0.9901,-0.1344,0.0002,0.0126,0.1485,?,0.575,0.0001,0.009,0.026,0.9558,-5.1559,1.2052,-0.2337,0.1585,0.2214,1.3971,0.0251,0.049,1.9518,-4.6413,1.2235,-0.2636,0,1.1811,0,0.0464,0.2647,5.7053,0.0048,1.4023,-0.812,-0.8522,0.9866,-27.1888,0.2503,0.5003,28.0197,?,-24.2247,0.265,0.5148,25.4395,?,-9.7159,0.0959,0.3096,10.1395,?,1.1224,2.7984,2.4933,0.9719,1.6159,1.6626,0.9446,2.6112,2.7643,1.1014,2.7634,2.509,1,1,1,1.1014,2.7634,2.509,0.1984,61.1293,-0.8596,0.8758,-0.6891,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0289,2.7286,1.6519,8.85,-1.6463,3.7201,13.2729,3.6432,17.6781,-0.0814,9.5308,2.7591,1.6611,7.4947,0.4075,10.813,6.5171,2.5529,13.2032,0.3389,-0.0078,-0.003,-0.0027,0.3903,0.344,0.8814,0.4534,0.9945,0.6471,2.1933,1.4271,0.6507,0.2056,0.989,0.4187,4.8106,2.0366,0.4234,4.1383,-1.0681,-0.8136,-0.2581,-0.1966,0.7618,0.2046,0.2644,0.1675,1.2923,0.8186,0.6334,0.5006,1.1808,0.6703,2.3588,1.3389,0.5676,0.0527,14.469,-0.321,0.4391,-0.0283,0.0544,0.7512,0.6731,0.4403,0.0163,0.1276,0.3804,0.4196,-0.029,0.0045,0.0673,0.2156,-2.0084,0.171,0.006,0.0774,0.2381,0.1196,-15.1712,2.5746,-0.1697,1.8966,1.6473,0.8685,3.5972,2.7136,0.7544,-1.9104,8.4996,-4.4491,9.145,2.4234,0.265,1.7644,1.5978,0.9055,0.0024,0.6762,-0.9664,-0.8825,0.8753,14.5127,21.3604,4.6217,13.7405,0.3457,-41.7682,28.2665,5.3166,53.9398,?,-99.971,10.2249,3.1976,103.3798,?,-0.3475,-0.1452,0.4178,0.8693,1.4454,1.6627,0.7557,2.0891,2.7645,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.5635,156.252,0.9204,-0.6207,-0.8699,TASCA_GIACCA
-0.0733,2.6221,1.6193,7.6979,-1.3513,4.8917,10.0796,3.1748,13.6297,-0.061,9.5182,1.748,1.3221,6.2436,0.5005,11.1823,3.9354,1.9838,9.7428,0.4278,-0.015,-0.0077,-0.0066,0.5139,0.4374,0.8512,0.51,1.2248,0.8163,2.4013,1.6004,0.6665,0.2601,1.5001,0.6663,5.7664,2.5613,0.4442,5.642,-0.707,-0.6073,-0.1253,-0.1076,0.859,0.2549,0.2619,0.1923,1.0276,0.7544,0.7342,0.5648,1.2329,0.7901,2.183,1.3989,0.6408,0.0552,15.6996,-0.3529,0.3656,-0.1002,0.0314,0.7965,0.6062,0.4945,0.0117,0.1082,0.3696,0.455,-0.0789,0.0033,0.0578,0.2029,-2.1828,0.1759,0.0073,0.0856,0.2852,0.04,-6.2668,2.8118,-0.4487,1.8735,1.2642,0.6748,3.5098,1.5983,0.4554,-2.2177,25.9871,-11.7181,10.639,2.2832,0.2146,1.8218,1.2962,0.7115,0.0027,0.7571,-0.8789,-0.771,0.8276,9.8739,21.5615,4.6434,15.3,0.2365,-43.9719,20.5497,4.5332,53.2791,?,-98.3751,12.7598,3.5721,101.3992,?,-0.2246,-0.1004,0.447,1.0243,1.2999,1.2691,1.0492,1.6898,1.6105,-0.089,-0.0467,0.5254,0,0,1,0.2872,0.1509,0.5254,0.5578,152.2209,0.8337,-0.488,-0.875,TASCA_GIACCA
0.0103,5.1508,2.2695,14.2512,-1.0723,3.9572,10.6997,3.271,21.1461,-0.7447,9.3792,3.1547,1.7761,8.6858,0.3805,10.899,3.8446,1.9608,8.533,0.4428,0.0026,0.0011,0.0009,0.4219,0.3631,0.8606,0.6938,1.2778,1.1575,1.8417,1.6682,0.9058,0.4814,1.6328,1.3397,3.3917,2.783,0.8205,0.817,-1.3825,-1.0874,-1.6921,-1.331,0.7866,0.5674,0.4905,0.449,0.8645,0.7914,0.9155,0.6739,1.6407,1.6701,2.4346,2.4781,1.0179,0.0525,15.1406,-0.1477,0.538,0.0943,-0.1307,0.5963,0.5813,0.4569,0.0124,0.1115,0.3353,0.492,-0.006,0.0055,0.0744,0.2075,-1.2969,0.2151,0.0079,0.0887,0.2768,0.0703,-75.9181,2.1245,-0.028,1.4999,1.2571,0.8381,2.2496,1.5803,0.7025,-2.7718,15.5128,-5.5967,7.3061,2.2167,0.3034,1.6159,1.2113,0.7496,0.0026,0.7371,-0.9779,-0.8923,0.9027,13.6807,19.1956,4.3813,12.8998,0.3281,-43.6344,15.233,3.9029,52.4399,?,-96.8881,4.8697,2.2067,98.9395,?,-0.3135,-0.1412,0.4504,1.1226,1.9854,1.7687,1.2601,3.9419,3.1281,-0.1201,-0.0637,0.53,0,0,1,0.246,0.1304,0.53,0.5523,154.2032,0.9776,-0.6764,-0.7875,TASCA_GIACCA
-0.0289,2.7286,1.6519,8.85,-1.6463,3.7201,13.2729,3.6432,17.6781,-0.0814,9.5308,2.7591,1.6611,7.4947,0.4075,10.813,6.5171,2.5529,13.2032,0.3389,-0.0078,-0.003,-0.0027,0.3903,0.344,0.8814,0.4534,0.9945,0.6471,2.1933,1.4271,0.6507,0.2056,0.989,0.4187,4.8106,2.0366,0.4234,4.1383,-1.0681,-0.8136,-0.2581,-0.1966,0.7618,0.2046,0.2644,0.1675,1.2923,0.8186,0.6334,0.5006,1.1808,0.6703,2.3588,1.3389,0.5676,0.0527,14.469,-0.321,0.4391,-0.0283,0.0544,0.7512,0.6731,0.4403,0.0163,0.1276,0.3804,0.4196,-0.029,0.0045,0.0673,0.2156,-2.0084,0.171,0.006,0.0774,0.2381,0.1196,-15.1712,2.5746,-0.1697,1.8966,1.6473,0.8685,3.5972,2.7136,0.7544,-1.9104,8.4996,-4.4491,9.145,2.4234,0.265,1.7644,1.5978,0.9055,0.0024,0.6762,-0.9664,-0.8825,0.8753,14.5127,21.3604,4.6217,13.7405,0.3457,-41.7682,28.2665,5.3166,53.9398,?,-99.971,10.2249,3.1976,103.3798,?,-0.3475,-0.1452,0.4178,0.8693,1.4454,1.6627,0.7557,2.0891,2.7645,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.5635,156.252,0.9204,-0.6207,-0.8699,TASCA_GIACCA
