@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
5.3642,19.8309,4.4532,19.5866,-0.2294,-7.3885,12.2546,3.5007,13.512,-455.1909,2.9099,53.7707,7.3329,22.7024,-0.3304,12.0162,33.299,5.7705,20.3238,0.2177,-0.726,1.8434,0.4464,-2.539,-0.6149,0.2422,1.2721,0.6073,0.7717,0.4774,0.6066,1.2707,1.6182,0.3688,0.5955,0.2279,0.368,1.6148,0.271,0.6481,-0.6461,2.3914,-2.3838,-0.9968,537.9096,0.9337,0.6133,0.0017,0.0011,0.6568,1.4496,0.8628,0.9637,0.5952,0.6648,1.117,0.1956,19.1391,-0.4111,0.8185,0.8886,-0.2501,-0.6267,0.8534,?,?,?,?,?,140.4286,2050.8972,45.2868,108,0.4255,PANTALONI
2.3772,18.2378,4.2706,14.4984,-0.9918,-4.4597,35.508,5.9589,16.5901,-2.3,3.4915,21.3051,4.6157,15.7304,-0.6794,9.9916,12.9488,3.5984,12.537,0.2074,-0.533,0.6809,0.2379,-1.2773,-0.4463,0.3494,0.7167,0.9252,1.1868,1.291,1.656,1.2827,0.5136,0.856,1.4085,1.6666,2.7422,1.6453,0.6243,1.1344,-2.2011,1.8169,-3.5255,-1.9404,1.4479,0.7772,0.4602,0.5367,0.3179,0.5922,0.8739,0.9217,1.1564,1.0547,1.3233,1.2547,0.1254,15.5309,-0.7895,0.5264,0.7499,-0.4225,-0.8937,0.4964,?,?,?,?,?,17.6327,49.1712,7.0122,25,0.0385,PANTALONI
4.9525,22.7634,4.7711,15.4329,-0.0499,-5.6473,31.8653,5.6449,19.2138,-13.2355,0.4323,21.9008,4.6798,17.3558,-0.6617,9.187,48.7344,6.981,23.0592,0.0476,-0.877,11.4571,0.5391,-13.0645,-0.6147,0.0471,0.8452,1.0195,0.6834,1.2062,0.8086,0.6704,0.7144,1.0394,0.4671,1.455,0.6539,0.4494,0.041,0.1061,-0.6358,2.5848,-15.4893,-5.9923,10.8909,1.4074,0.6071,0.1292,0.0557,0.4314,0.8032,0.8892,0.6693,1.1071,0.8332,0.7527,0.1535,14.8288,-0.8877,0.8841,0.9607,-0.8211,-0.9554,0.8744,?,?,?,?,?,406.4694,6445.5132,80.284,208,0.5419,PANTALONI
5.2249,1.7165,1.3102,5.5696,0.2955,-7.9353,9.0896,3.0149,13.8308,?,-1.6415,5.7679,2.4016,9.6204,-1.4088,10.0041,9.4557,3.075,13.4422,0.1592,-0.6584,-3.183,0.5223,4.8343,-0.7932,-0.1641,0.4346,0.5455,0.4261,1.2553,0.9805,0.781,0.1888,0.2976,0.1815,1.5759,0.9613,0.61,-0.1689,-0.4151,0.9178,2.4582,-5.4346,-2.2108,0,1.9794,0.4945,0,0,0.2498,0.4027,0.5789,0.4143,1.4377,1.0289,0.7157,0.1928,15.7039,-0.8724,-0.2209,0.9128,0.0967,-0.9886,-0.1851,?,?,?,?,?,11.4349,60.6835,7.79,22.6253,0.1533,PANTALONI
-1.899,3.7906,1.947,5.8728,-2.231,-3.1243,10.7472,3.2783,9.2053,-4.4124,0.9623,4.2785,2.0684,7.6198,-1.1043,5.5535,2.2688,1.5063,5.1052,0.4052,0.6078,-1.9734,-0.342,-3.2467,-0.5626,0.1733,0.5939,0.9413,1.2926,1.5849,2.1765,1.3732,0.3527,0.886,1.6708,2.5119,4.737,1.8858,0.5404,1.0141,-1.166,1.8767,-2.1578,-1.1498,1.0687,0.502,0.2118,0.4697,0.1982,0.4219,0.638,0.7707,1.1504,1.2081,1.8031,1.4926,0.0741,7.9881,-0.8769,-0.7959,0.809,0.5834,-0.926,-0.6986,?,?,?,?,?,4.1432,0,0,0,1,PANTALONI
0.0091,0.0105,0.1025,0.4455,-1.1454,-0.0103,0.0186,0.1363,0.6936,-2.039,0.0174,0.0102,0.1011,0.5204,-0.4294,0.1829,0.0063,0.0796,0.4412,0.062,-0.8819,0.523,0.0497,-0.593,-0.0564,0.0951,0.7524,1.0141,1.2881,1.3479,1.7121,1.2702,0.566,1.0284,1.6593,1.8169,2.9314,1.6134,0.5112,1.5215,-8.1529,2.9765,-15.9501,-5.3586,0.9099,0.5704,0.4414,0.6269,0.4852,0.7739,0.6424,0.8561,1.0097,1.3327,1.5719,1.1794,0.0004,0.2706,-0.0512,-0.0812,-0.2262,-0.0248,-0.2704,0.1983,?,?,?,?,?,4.1228,0.0868,0.2946,2.1721,0.6481,PANTALONI
-0.1696,0.0934,0.3056,2.0473,-0.4135,0.2626,0.1499,0.3872,2.148,-0.0956,0.1884,0.1946,0.4411,1.7117,-0.3822,0.5686,0.2479,0.4979,2.2073,0.0413,-0.6458,-0.9005,-0.2983,1.3943,0.4619,0.3313,0.7893,0.6929,0.6139,0.8778,0.7778,0.886,0.623,0.4801,0.3769,0.7706,0.6049,0.785,3.1964,1.2654,-6.2925,0.3959,-1.9687,-4.9726,0.7387,1.1695,0.629,1.5832,0.8515,0.5379,0.9531,1.196,0.9275,1.2549,0.9731,0.7755,0.0073,0.8877,0.5707,-0.489,0.3269,-0.0896,0.8701,0.3141,?,?,?,?,?,0,0,0,0,0,PANTALONI
3.6853,55.5605,7.4539,23.8039,-0.7218,-3.3454,40.8474,6.3912,20.3276,-2.9008,0.5198,42.8693,6.5475,21.2988,-1.2167,12.1323,17.128,4.1386,14.0749,0.2577,-1.1016,7.0895,0.3038,-6.4355,-0.2757,0.0428,1.1663,1.1384,1.8011,0.9761,1.5443,1.582,1.3602,1.296,3.2438,0.9528,2.3848,2.5029,0.6601,0.8536,-2.0418,1.2931,-3.093,-2.392,2.653,1.4389,0.7291,0.5424,0.2748,0.5067,1.171,1.1176,1.6912,0.9544,1.4442,1.5132,0.1021,18.8316,-0.6346,0.5093,0.7652,-0.0382,-0.9232,0.2263,?,?,?,?,?,7.4898,90.1274,9.4935,25,0,PANTALONI
4.295,8.3967,2.8977,11.9234,-0.0644,-2.345,2.8846,1.6984,6.9958,-4.5671,-0.9273,2.8146,1.6777,7.133,-1.0378,5.8477,4.7069,2.1695,10.7509,0.1193,-1.8316,-4.6315,0.7345,2.5287,-0.401,-0.1586,1.7061,1.7272,1.3356,1.0124,0.7828,0.7733,2.9109,2.9832,1.7839,1.0249,0.6128,0.598,0.1257,0.1985,-0.4953,1.5798,-3.9415,-2.4949,8.9146,3.2004,0.9177,0.359,0.1029,0.2867,1.7044,1.6716,1.1091,0.9808,0.6507,0.6635,0.1038,8.5139,0.0944,0.4021,0.8842,-0.1922,-0.2288,0.3432,?,?,?,?,?,0,0,0,0,0,PANTALONI
4.2577,22.2709,4.7192,28.7826,-0.1512,-2.9409,7.8998,2.8107,10.7552,-1.4906,-1.6096,12.9991,3.6054,22.9016,-0.4864,7.3837,18.0181,4.2448,27.5171,0.0688,-1.4477,-2.6453,0.5766,1.8272,-0.3983,-0.218,1.679,1.3089,1.1118,0.7796,0.6621,0.8494,2.8192,1.7133,1.236,0.6077,0.4384,0.7214,0.5873,0.5045,-1.8598,0.8589,-3.1665,-3.6865,5.7898,1.6227,0.8461,0.2803,0.1461,0.5214,2.6762,1.2568,1.046,0.4696,0.3909,0.8323,0.1153,11.1115,-0.1284,0.6941,0.9132,-0.08,-0.2191,0.6602,?,?,?,?,?,0.2128,0.1675,0.4093,1,0,PANTALONI
2.7752,14.9175,3.8623,24.6275,-0.1717,-2.2035,2.9147,1.7073,6.6528,-4.486,-1.5849,9.024,3.004,19.6386,-0.9872,5.5895,10.6825,3.2684,21.0635,0.0977,-1.2595,-1.7511,0.4965,1.3904,-0.3942,-0.2835,2.2623,1.2857,1.1817,0.5683,0.5223,0.9191,5.118,1.6531,1.3964,0.323,0.2728,0.8447,0.6632,0.3698,-1.5827,0.5576,-2.3864,-4.2797,17.3328,2.127,0.9005,0.1227,0.052,0.4234,3.7018,1.254,1.1692,0.3388,0.3158,0.9324,0.0809,8.0499,0.2505,0.355,0.748,-0.2662,-0.1192,0.1749,?,?,?,?,?,3.5,16.625,4.0774,9,0,PANTALONI
-1.6819,3.435,1.8534,8.2514,-2.4136,2.2512,4.3761,2.0919,8.5788,-0.3629,-2.7352,8.042,2.8358,11.5204,-2.304,5.2964,3.1787,1.7829,7.8144,0.139,-0.7471,0.6149,-0.3176,-0.823,0.425,-0.5164,0.886,0.6536,1.0395,0.7377,1.1733,1.5906,0.785,0.4271,1.0806,0.5442,1.3767,2.53,2.5541,0.7262,-4.6244,0.2843,-1.8106,-6.3678,0.384,0.6932,0.2663,1.8052,0.6935,0.3842,0.9618,0.7162,1.0559,0.7447,1.0978,1.4742,0.0834,8.2361,0.335,0,-0.2303,-0.5822,0.3937,-0.7692,?,?,?,?,?,1.9362,0.0598,0.2444,1,0.5,PANTALONI
0.6956,5.9253,2.4342,10.7149,-1.2079,3.1916,7.6883,2.7728,10.2896,-0.3762,-1.5807,7.8817,2.8074,13.2768,-1.7514,5.4294,5.1853,2.2771,9.3313,0.1177,0.2179,-0.4401,0.1281,-2.0191,0.5878,-0.2911,0.8779,0.8671,1.069,0.9877,1.2177,1.2329,0.7707,0.7518,1.1427,0.9755,1.4827,1.52,2.0838,0.6936,-4.7079,0.3328,-2.2592,-6.7876,0.6491,1.0057,0.4589,1.5494,0.7069,0.4562,1.0413,0.807,1.1483,0.775,1.1027,1.4228,0.0772,8.1822,-0.5158,0.0962,-0.2669,-0.2888,0.7279,-0.3521,?,?,?,?,?,3.1702,0.4391,0.6627,2,0.5,PANTALONI
-0.2563,0.1646,0.4058,1.3125,-2.7602,-0.5242,0.0863,0.2938,1.2325,-5.5975,0.1024,0.0718,0.268,1.0978,-0.3128,0.7814,0.0631,0.2511,1.0289,0.233,0.4889,-2.502,-0.3279,-5.118,-0.6708,0.1311,1.3812,1.5143,1.6159,1.0964,1.1699,1.0671,1.9078,2.2932,2.611,1.202,1.3686,1.1386,0.9213,3.683,-3.0819,3.9975,-3.345,-0.8368,1.8684,0.4174,0.2602,0.2234,0.1393,0.6233,1.0649,1.1956,1.2756,1.1227,1.1979,1.067,0.0126,1.1307,-0.0215,0.4681,-0.5588,0.3232,-0.6238,-0.3368,?,?,?,?,?,0,0,0,0,0,PANTALONI
0.2867,0.7505,0.8663,2.7648,-1.3325,-0.8053,0.5485,0.7406,2.0656,-375.2548,0.3488,0.0561,0.2368,0.8712,0.0101,1.3537,0.3752,0.6125,2.1808,0.1739,-0.356,0.8219,0.2118,-2.3087,-0.5949,0.2577,1.1697,3.6582,1.4143,3.1275,1.2091,0.3866,1.3682,13.3827,2.0004,9.7811,1.462,0.1495,0.7667,-177.832,-3.4415,-231.9504,-4.4889,0.0194,215.9173,1.3468,0.449,0.0062,0.0021,0.3334,1.3385,3.1735,1.2678,2.3709,0.9472,0.3995,0.0196,2.0092,0.8696,-0.5118,-0.8302,-0.7595,-0.9425,0.759,?,?,?,?,?,1,0,0,0,1,PANTALONI
0.048,0.0146,0.1208,0.5645,-0.7842,-0.0743,0.0046,0.0678,0.2505,-3.7216,0.0012,0.0146,0.1208,0.6064,-0.9412,0.1838,0.0078,0.0884,0.3241,0.1362,-0.6456,41.4158,0.261,-64.1498,-0.4042,0.0063,1.7818,0.9999,1.3666,0.5611,0.7669,1.3668,3.1749,0.9997,1.8675,0.3149,0.5882,1.868,1.2568,0.8439,-4.8543,0.6715,-3.8624,-5.7522,5.9647,1.0129,0.8434,0.1698,0.1414,0.8326,2.2539,0.931,1.7421,0.413,0.7729,1.8713,0.0018,0.2833,-0.2626,-0.1238,0.3808,0.0465,-0.3159,0.149,?,?,?,?,?,0,0,0,0,0,PANTALONI
0.3677,0.0767,0.277,1.1329,-0.2825,-0.5216,0.1059,0.3254,1.1807,-5.508,0.0233,0.1141,0.3378,1.2582,-1.4828,0.8071,0.0531,0.2303,0.8303,0.3236,-0.705,15.7905,0.4555,-22.3994,-0.6462,0.0288,0.8512,0.8202,1.2027,0.9635,1.4129,1.4664,0.7246,0.6727,1.4466,0.9283,1.9964,2.1505,0.2497,0.332,-0.6282,1.3299,-2.5162,-1.892,4.869,1.7432,0.7197,0.358,0.1478,0.4129,0.9595,0.9004,1.3645,0.9384,1.4221,1.5154,0.0136,1.22,-0.6253,0.1869,0.6892,0.5224,-0.9187,-0.4933,?,?,?,?,?,0,0,0,0,0,PANTALONI
-0.0324,0.0797,0.2823,2.0938,-3.1416,-0.0757,0.1506,0.3881,2.8674,-3.0678,0.0325,0.004,0.0631,0.3521,-1.8455,0.2292,0.1896,0.4354,2.651,0.0155,0.4279,-0.9965,-0.1413,-2.3289,-0.3303,0.1418,0.7274,4.4739,0.6483,6.151,0.8913,0.1449,0.529,20.0161,0.4203,37.8345,0.7944,0.021,0.7345,6.9557,-38.0078,9.4705,-51.7491,-5.4643,0.7172,4.086,0.1877,5.697,0.2618,0.0459,0.7302,5.9472,0.7898,8.1444,1.0816,0.1328,0.0018,0.3361,0.929,0.6139,-0.8289,0.4738,-0.7839,-0.6248,?,?,?,?,?,0,0,0,0,0,PANTALONI
3.97,9.6169,3.1011,13.8736,-0.0799,-1.7776,2.0713,1.4392,4.9211,-3.2018,-1.1789,2.868,1.6935,8.8622,-1.3028,5.3911,5.8032,2.409,10.6631,0.1751,-2.2334,-3.3676,0.7364,1.5079,-0.3297,-0.2187,2.1547,1.8312,1.2873,0.8498,0.5974,0.703,4.6429,3.3532,1.6572,0.7222,0.3569,0.4942,0.2739,0.2048,-0.4538,0.7479,-1.6569,-2.2154,10.969,3.3381,0.9938,0.3043,0.0906,0.2977,2.8192,1.5655,1.3011,0.5553,0.4615,0.8311,0.098,7.8078,0.443,0.5649,0.9452,0.0699,0.3039,0.4856,?,?,?,?,?,?,?,?,?,?,PANTALONI
-0.5022,8.4804,2.9121,12.0219,-3.048,2.2509,4.6694,2.1609,7.8177,-0.401,-1.7324,8.3665,2.8925,12.1259,-1.1666,5.1826,2.9767,1.7253,7.3363,0.214,-0.2231,0.2899,-0.0969,-1.2993,0.4343,-0.3343,1.3477,1.0068,1.6879,0.7471,1.2525,1.6765,1.8162,1.0136,2.849,0.5581,1.5687,2.8107,4.0456,1.3864,-4.531,0.3427,-1.12,-3.2681,0.5322,0.5306,0.3182,0.997,0.5978,0.5996,1.5378,0.9914,1.6387,0.6447,1.0656,1.6529,0.0627,7.7236,0.7858,-0.1707,-0.4093,-0.3429,-0.1135,-0.2371,?,?,?,?,?,0,0,0,0,0,PANTALONI
2.9195,11.9157,3.4519,19.2553,-0.1913,-3.6386,3.812,1.9524,6.9453,-8.356,-0.9199,2.2266,1.4922,5.1238,-1.4618,5.67,8.4137,2.9006,15.9489,0.0382,-0.8024,-3.1738,0.5149,3.9555,-0.6417,-0.1622,1.768,2.3133,1.1901,1.3085,0.6731,0.5144,3.1258,5.3515,1.4162,1.7121,0.4531,0.2646,0.4985,1.0163,-4.8792,2.0388,-9.7878,-4.8008,21.7732,7.7658,0.9747,0.3567,0.0448,0.1255,2.7724,3.758,1.2073,1.3555,0.4355,0.3213,0.0991,8.6535,-0.4299,0.1584,0.8786,0.0514,-0.6244,0.117,?,?,?,?,?,12.5417,55.6233,7.4581,18,0,PANTALONI
-1.1952,34.2183,5.8496,23.7842,-2.027,1.9168,26.3401,5.1323,17.0867,-0.3693,0.0322,4.4431,2.1079,11.5912,-1.1716,7.4707,14.2935,3.7807,14.7763,0.0787,-0.6235,-37.0853,-0.16,59.476,0.2566,0.0043,1.1398,2.7752,1.5472,2.4348,1.3575,0.5575,1.2991,7.7015,2.394,5.9284,1.8428,0.3108,3.4562,2.5469,-12.6106,0.7369,-3.6487,-4.9514,0.6297,1.472,0.4899,2.3378,0.778,0.3328,1.392,2.0519,1.6096,1.4741,1.1564,0.7844,0.0481,10.6062,-0.0144,-0.1486,-0.6302,-0.3078,0.5406,-0.128,?,?,?,?,?,2.8723,0.239,0.4889,2,0.3333,PANTALONI
0.3743,1.5784,1.2564,5.3442,-0.9356,0.5468,4.1571,2.0389,8.0385,-0.6154,0.1845,0.4636,0.6809,2.5944,-0.4264,2.1625,1.996,1.4128,5.0839,0.0988,0.6845,2.0292,0.1731,2.9645,0.2529,0.0853,0.6162,1.8452,0.8893,2.9946,1.4432,0.4819,0.3797,3.4049,0.7908,8.9674,2.0828,0.2323,0.8435,3.3307,-4.6337,3.9485,-5.4933,-1.3912,0.5549,1.518,0.4894,2.7358,0.8821,0.3224,0.6648,2.0599,1.0512,3.0984,1.5812,0.5103,0.015,3.1998,0.8691,-0.0768,0.3687,-0.3011,0.482,-0.3294,?,?,?,?,?,2,0,0,0,1,PANTALONI
4.4241,12.9857,3.6036,11.2083,-0.0358,2.819,10.7933,3.2853,13.4674,-1.3015,-6.374,29.6778,5.4477,17.1151,-28.1802,9.6178,29.1012,5.3946,17.6535,0.0828,1.5694,-0.6941,0.46,-0.4423,0.2931,-0.6627,1.0969,0.6615,0.668,0.6031,0.609,1.0099,1.2031,0.4376,0.4462,0.3637,0.3709,1.0198,0.0509,0.0234,-0.243,0.4608,-4.7785,-10.371,1.8492,18.4492,0.5622,9.9768,0.304,0.0305,0.8323,0.6549,0.6349,0.7869,0.7629,0.9695,0.1756,15.2217,-0.5439,-0.9631,0.978,0.4114,-0.4903,-0.9876,?,?,?,?,?,0,0,0,0,0,PANTALONI
0.7619,1.1315,1.0637,4.2768,-0.2364,-0.396,0.5058,0.7112,2.235,-0.8881,0.0874,0.0564,0.2375,1.3393,-3.1042,1.3488,0.6193,0.7869,3.0302,0.1641,-1.924,8.7145,0.5648,-4.5295,-0.2936,0.0648,1.4957,4.4783,1.3517,2.9941,0.9037,0.3018,2.2372,20.055,1.8271,8.9644,0.8167,0.0911,0.7778,0.8072,-1.3742,1.0378,-1.7667,-1.7024,2.9221,10.5996,0.9541,3.6273,0.3265,0.09,1.9135,3.1932,1.4114,1.6687,0.7376,0.442,0.0192,1.8179,0.6911,-0.0338,0.9245,-0.5791,0.7898,-0.2154,?,?,?,?,?,0,0,0,0,0,PANTALONI
0.0231,0.017,0.1304,0.8078,-2.6393,-0.075,0.022,0.1484,0.9486,-3.222,0.0256,0.0089,0.0944,0.4938,-0.9726,0.1693,0.0261,0.1615,0.8621,0.0275,-0.3087,0.9024,0.1367,-2.9229,-0.4427,0.1515,0.8787,1.3821,0.8075,1.5729,0.919,0.5843,0.772,1.9101,0.652,2.4742,0.8446,0.3413,0.8093,2.4063,-24.0448,2.9734,-29.7123,-9.9927,0.9879,0.8867,0.2504,0.8976,0.2535,0.2824,0.8516,1.6359,0.937,1.9211,1.1004,0.5728,0.0017,0.2602,0.6956,0.0262,-0.6702,0.379,-0.8066,-0.223,?,?,?,?,?,0,0,0,0,0,PANTALONI
0.2363,2.136,1.4615,5.6909,-0.501,1.1165,2.7236,1.6503,4.9881,-0.166,0.126,0.2794,0.5286,2.1248,-0.7893,1.9698,2.5771,1.6054,4.2061,0.0703,0.2117,1.8756,0.12,8.8611,0.5668,0.064,0.8856,2.7648,0.9104,3.122,1.028,0.3293,0.7843,7.644,0.8288,9.7469,1.0568,0.1084,2.6755,2.0266,-5.9727,0.7575,-2.2324,-2.9471,0.8862,3.1928,0.838,3.6027,0.9456,0.2625,1.1409,2.6784,1.353,2.3476,1.1859,0.5052,0.0244,2.8911,0.3369,-0.0196,0.4787,0.1496,0.9436,0.2212,?,?,?,?,?,0,0,0,0,0,PANTALONI
-0.0444,1.0384,1.019,3.1007,-1.4072,0.9337,0.3807,0.617,2.0018,-0.0082,-0.5942,0.0717,0.2677,1.0825,-9.1035,1.5498,0.3158,0.5619,2.1742,0.0857,-0.0475,0.0747,-0.0286,-1.5713,0.6025,-0.3834,1.6515,3.8059,1.8134,2.3045,1.098,0.4765,2.7276,14.4847,3.2885,5.3105,1.2057,0.227,111.6348,1.8584,-8.8923,0.0166,-0.0797,-4.785,0.6487,12.0223,0.5417,18.5322,0.835,0.0451,1.5489,2.8644,1.4261,1.8492,0.9207,0.4979,0.0231,2.3922,0.5617,0.3021,-0.0572,-0.3441,0.6139,-0.8095,?,?,?,?,?,4.375,0.2344,0.4841,1,0.8,PANTALONI
3.2125,10.3107,3.211,14.1578,-0.0491,-1.0513,2.0111,1.4181,6.6821,-0.8363,-0.1434,5.1936,2.2789,9.1822,-0.9342,4.6784,7.0733,2.6596,11.7213,0.1341,-3.0558,-22.4056,0.6867,7.3322,-0.2247,-0.0306,2.2643,1.409,1.2073,0.6223,0.5332,0.8569,5.1269,1.9853,1.4577,0.3872,0.2843,0.7343,0.2179,0.1495,-0.3653,0.6862,-1.6767,-2.4434,3.7085,2.8426,0.9969,0.7665,0.2688,0.3507,2.1188,1.5419,1.2079,0.7277,0.5701,0.7834,0.072,6.5899,0.3846,0.1216,0.9374,-0.0049,0.3704,0.005,?,?,?,?,?,4,0,0,0,1,PANTALONI
0.8818,12.7067,3.5646,12.0517,-1.0262,-1.4628,7.6202,2.7605,11.6579,-1.4511,-1.412,17.6206,4.1977,21.0259,-1.1233,6.2452,3.8563,1.9637,9.1061,0.2169,-0.6028,-0.6245,0.1412,1.036,-0.2342,-0.2261,1.2913,0.8492,1.8152,0.6576,1.4057,2.1376,1.6675,0.7211,3.2951,0.4325,1.9761,4.5693,0.8844,0.5487,-2.4195,0.6205,-2.7357,-4.4092,1.2505,0.6006,0.5115,0.4803,0.409,0.8515,1.0338,0.5732,1.3235,0.5545,1.2802,2.309,0.0472,9.2299,-0.0086,0.4027,-0.2502,-0.4023,-0.1007,-0.1773,?,?,?,?,?,0,0,0,0,0,PANTALONI
