@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.0348,2.3752,1.5412,11.5645,-2.0845,0.3444,51.7621,7.1946,57.9534,-0.3161,0.4513,24.7646,4.9764,36.1025,-0.2831,6.2936,39.6163,6.2941,51.3386,0.0153,0.1012,0.0772,0.0055,0.7632,0.0547,0.0717,0.2142,0.3097,0.2449,1.4457,1.1431,0.7906,0.0459,0.0959,0.06,2.0902,1.3066,0.6251,0.5614,0.9811,-9.8254,1.7475,-17.5005,-10.0145,0.0851,0.1332,0.0719,1.565,0.8446,0.5397,0.1995,0.3203,0.2253,1.6052,1.1288,0.7032,0.0039,9.0588,-0.3489,-0.2493,-0.3651,0.7986,0.6609,0.6697,-9.4602,10.2925,3.2082,15.1199,?,-49.1326,60.7422,7.7937,57.5394,?,-104.1949,24.7991,4.9799,112.7396,?,0.1925,0.0908,0.4715,0.4116,0.6442,1.565,0.1694,0.415,2.4494,0.2628,0.1341,0.5104,1,1,1,0.2628,0.1341,0.5104,0.7971,162.7877,-0.8156,0.7705,-0.9598,0,0,0,0,0,GIACCA
-0.1942,4.8336,2.1985,14.0033,-1.5172,-0.1857,8.4548,2.9077,16.3108,-1.2659,0.0825,16.137,4.0171,21.5389,-1.2727,4.7385,7.0507,2.6553,13.1077,0.0631,1.0455,-2.3538,-0.041,-2.2514,-0.0392,0.0174,0.7561,0.5473,0.828,0.7238,1.0951,1.5129,0.5717,0.2995,0.6855,0.5239,1.1992,2.2887,0.9262,0.6997,-9.5646,0.7555,-10.3265,-13.6686,0.7728,0.587,0.3976,0.7595,0.5145,0.6774,0.8585,0.6501,1.0683,0.7573,1.2444,1.6432,0.0019,7.0144,0.2945,0.1354,-0.0651,-0.1208,-0.0745,0.2893,1.2571,94.0234,9.6966,25.7385,-1.2001,-23.6956,66.6058,8.1612,39.0594,?,-113.8058,0.3396,0.5828,115.1993,?,-0.0531,-0.011,0.2082,1.1881,16.6381,14.0036,1.4116,276.8253,196.102,0.3594,0.1219,0.3391,0,0,1,0.659,0.2234,0.3391,0.775,146.6762,0.9501,-0.1759,-0.2933,0,0,0,0,0,GIACCA
0.0654,4.1459,2.0361,8.8379,-1.0269,-0.2572,11.2547,3.3548,13.7464,-1.3653,0.226,8.0431,2.836,14.5123,-0.864,4.432,3.9225,1.9805,9.0249,0.0142,-0.2541,0.2892,0.0147,-1.1384,-0.058,0.051,0.6069,0.718,1.0281,1.1829,1.6939,1.432,0.3684,0.5155,1.0569,1.3993,2.8692,2.0505,0.5643,0.6657,-34.4957,1.1796,-61.13,-51.8221,0.7503,0.56,0.4763,0.7465,0.6348,0.8505,0.6429,0.609,0.9793,0.9472,1.5232,1.608,0.0024,6.7566,0.4247,0.053,-0.1154,-0.0119,-0.2858,0.3842,-4.2934,171.8251,13.1082,35.2173,-1.9499,-25.2363,19.17,4.3784,37.7396,?,-110.1205,2.0373,1.4273,112.1994,?,0.1701,0.039,0.2292,2.9939,9.1837,3.0675,8.9632,84.34,9.4096,0.6168,0.2075,0.3364,0,0,1,0.9332,0.3139,0.3364,0.7691,147.8707,0.7031,-0.8256,-0.5709,0.619,0.2358,0.4856,1,0,GIACCA
0.0348,2.3752,1.5412,11.5645,-2.0845,0.3444,51.7621,7.1946,57.9534,-0.3161,0.4513,24.7646,4.9764,36.1025,-0.2831,6.2936,39.6163,6.2941,51.3386,0.0153,0.1012,0.0772,0.0055,0.7632,0.0547,0.0717,0.2142,0.3097,0.2449,1.4457,1.1431,0.7906,0.0459,0.0959,0.06,2.0902,1.3066,0.6251,0.5614,0.9811,-9.8254,1.7475,-17.5005,-10.0145,0.0851,0.1332,0.0719,1.565,0.8446,0.5397,0.1995,0.3203,0.2253,1.6052,1.1288,0.7032,0.0039,9.0588,-0.3489,-0.2493,-0.3651,0.7986,0.6609,0.6697,-9.4602,10.2925,3.2082,15.1199,?,-49.1326,60.7422,7.7937,57.5394,?,-104.1949,24.7991,4.9799,112.7396,?,0.1925,0.0908,0.4715,0.4116,0.6442,1.565,0.1694,0.415,2.4494,0.2628,0.1341,0.5104,1,1,1,0.2628,0.1341,0.5104,0.7971,162.7877,-0.8156,0.7705,-0.9598,0,0,0,0,0,GIACCA
-0.1942,4.8336,2.1985,14.0033,-1.5172,-0.1857,8.4548,2.9077,16.3108,-1.2659,0.0825,16.137,4.0171,21.5389,-1.2727,4.7385,7.0507,2.6553,13.1077,0.0631,1.0455,-2.3538,-0.041,-2.2514,-0.0392,0.0174,0.7561,0.5473,0.828,0.7238,1.0951,1.5129,0.5717,0.2995,0.6855,0.5239,1.1992,2.2887,0.9262,0.6997,-9.5646,0.7555,-10.3265,-13.6686,0.7728,0.587,0.3976,0.7595,0.5145,0.6774,0.8585,0.6501,1.0683,0.7573,1.2444,1.6432,0.0019,7.0144,0.2945,0.1354,-0.0651,-0.1208,-0.0745,0.2893,1.2571,94.0234,9.6966,25.7385,-1.2001,-23.6956,66.6058,8.1612,39.0594,?,-113.8058,0.3396,0.5828,115.1993,?,-0.0531,-0.011,0.2082,1.1881,16.6381,14.0036,1.4116,276.8253,196.102,0.3594,0.1219,0.3391,0,0,1,0.659,0.2234,0.3391,0.775,146.6762,0.9501,-0.1759,-0.2933,0,0,0,0,0,GIACCA
0.0654,4.1459,2.0361,8.8379,-1.0269,-0.2572,11.2547,3.3548,13.7464,-1.3653,0.226,8.0431,2.836,14.5123,-0.864,4.432,3.9225,1.9805,9.0249,0.0142,-0.2541,0.2892,0.0147,-1.1384,-0.058,0.051,0.6069,0.718,1.0281,1.1829,1.6939,1.432,0.3684,0.5155,1.0569,1.3993,2.8692,2.0505,0.5643,0.6657,-34.4957,1.1796,-61.13,-51.8221,0.7503,0.56,0.4763,0.7465,0.6348,0.8505,0.6429,0.609,0.9793,0.9472,1.5232,1.608,0.0024,6.7566,0.4247,0.053,-0.1154,-0.0119,-0.2858,0.3842,-4.2934,171.8251,13.1082,35.2173,-1.9499,-25.2363,19.17,4.3784,37.7396,?,-110.1205,2.0373,1.4273,112.1994,?,0.1701,0.039,0.2292,2.9939,9.1837,3.0675,8.9632,84.34,9.4096,0.6168,0.2075,0.3364,0,0,1,0.9332,0.3139,0.3364,0.7691,147.8707,0.7031,-0.8256,-0.5709,0.619,0.2358,0.4856,1,0,GIACCA
-0.6622,2.7121,1.6468,8.1777,-1.8563,0.0719,5.3129,2.305,11.5094,-0.8456,-0.1367,1.9601,1.4,6.8046,-1.0527,2.6717,3.3097,1.8192,7.143,0.0188,-9.2155,4.8446,-0.2479,-0.5257,0.0269,-0.0512,0.7145,1.1763,0.9052,1.6464,1.267,0.7696,0.5105,1.3836,0.8194,2.7105,1.6053,0.5922,1.0079,1.523,-38.8281,1.5111,-38.525,-25.4948,0.4591,0.8637,0.3933,1.8812,0.8566,0.4554,0.7105,1.2018,1.1448,1.6914,1.6113,0.9526,0.0048,4.1099,-0.7632,-0.3298,-0.2255,0.675,0.131,-0.0696,9.7603,11.3668,3.3715,12.5412,0.2614,-30.7919,2.2569,1.5023,34.259,?,-12.2188,195.4513,13.9804,47.5189,-0.8041,-0.317,-0.7988,2.52,2.2442,0.2412,0.1075,5.0366,0.0582,0.0115,-0.1296,-0.2096,1.6176,0,0.6447,0,0.3661,0.2639,0.721,0.2432,58.4741,-0.6076,0.8586,-0.348,0,0,0,0,0,GIACCA
0.1913,5.185,2.2771,11.6458,-1.2009,-0.7417,5.377,2.3188,11.3786,-1.389,-0.3556,1.8239,1.3505,6.1741,-1.1143,3.2537,2.5126,1.5851,6.8917,0.118,-0.2579,-0.5379,0.0588,2.0856,-0.2279,-0.1093,0.982,1.6861,1.4365,1.717,1.4629,0.852,0.9643,2.8428,2.0636,2.9481,2.14,0.7259,0.9605,1.9528,-6.8906,2.0331,-7.1739,-3.5286,1.111,1.812,0.6772,1.6311,0.6096,0.3737,1.0235,1.8862,1.6898,1.843,1.6511,0.8959,0.006,4.9375,0.5652,0.0153,-0.0981,0.0889,-0.3093,-0.1197,11.927,404.8866,20.1218,51.8387,-0.3606,-8.3572,69.4868,8.3359,28.1982,-1.9375,-23.8576,124.9292,11.1772,35.64,?,-1.4272,-0.4999,0.3503,2.4139,1.8003,0.7458,5.8268,3.2409,0.5562,0.7387,0.3855,0.5219,3.969,0,0,1.8384,1.4545,0.7912,0.1982,53.7911,-0.5872,0.9492,-0.3323,0,0,0,0,0,GIACCA
-0.2721,0.9558,0.9776,4.5723,-1.2819,0.2629,0.9245,0.9615,4.932,-0.723,0.1682,0.8511,0.9225,5.12,-0.3876,1.4375,0.8362,0.9144,3.8586,0.0683,-1.0348,-1.6171,-0.1893,1.5627,0.1829,0.117,1.0168,1.0597,1.0691,1.0422,1.0515,1.0088,1.0338,1.123,1.143,1.0863,1.1056,1.0177,1.2411,1.796,-9.0871,1.4471,-7.3218,-5.0598,0.7,0.543,0.4838,0.7758,0.6912,0.891,0.9271,0.893,1.1849,0.9633,1.2782,1.3269,0.0032,2.1556,-0.4827,0.4989,-0.2546,0.2193,0.5409,0.4815,-29.7034,8.6673,2.944,34.0195,?,-16.6138,11.5346,3.3963,22.6791,?,-24.9171,7.8281,2.7979,28.7399,?,1.7879,1.1921,0.6668,0.8668,1.0522,1.2139,0.7514,1.1072,1.4735,1.5,1.1837,0.7891,1,1,1,1.5,1.1837,0.7891,0.322,71.2343,-0.9924,-0.1216,0.093,0,0,0,0,0,GIACCA
0.216,0.385,0.6205,2.3427,-0.6776,0.1824,1.198,1.0945,4.7572,-0.5159,0.0938,1.2234,1.1061,5.8999,-0.7086,1.3598,1.0461,1.0228,4.4512,0.0366,1.1841,2.3019,0.1589,1.944,0.1342,0.069,0.5669,0.561,0.6066,0.9896,1.0701,1.0814,0.3214,0.3147,0.368,0.9792,1.1451,1.1695,0.5844,0.3867,-5.6005,0.6617,-9.5826,-14.4828,0.445,0.4044,0.3023,0.9088,0.6793,0.7474,0.4924,0.3971,0.5263,0.8063,1.0688,1.3255,0.0021,2.1038,-0.0472,0.0838,0.1725,0.9367,0.6508,0.6092,-21.5306,13.8145,3.7168,25.8591,?,-38.2309,23.929,4.8917,45.1187,?,0.9234,9.1088,3.0181,11.6379,-0.2516,0.5632,-23.3175,-41.4038,0.7598,1.2315,1.6208,0.5773,1.5166,2.627,0.5731,11.0548,19.2883,1,0,0,0.5731,2.222,3.8769,0.3157,62.0766,-0.9804,0.9431,-0.8815,?,?,?,?,?,GIACCA
-0.2965,4.4705,2.1144,12.117,-1.9158,-1.9976,17.9827,4.2406,19.768,-2.8459,-0.3202,10.426,3.2289,14.8559,-0.6199,4.8457,13.5788,3.6849,15.4988,0.0669,0.1484,0.9261,-0.0612,6.2396,-0.4122,-0.0661,0.4986,0.6548,0.5738,1.3133,1.1508,0.8762,0.2486,0.4288,0.3292,1.7248,1.3243,0.7678,0.5443,1.4003,-7.1676,2.5729,-13.1696,-5.1185,0.8085,0.4531,0.2502,0.5605,0.3095,0.5521,0.613,0.8156,0.7818,1.3306,1.2755,0.9585,0.0142,6.8753,0.5179,0.0409,-0.4696,-0.0347,-0.8989,0.0969,0.1792,150.3228,12.2606,42.7795,-4.4428,-15.1406,12.7664,3.573,23.0392,?,-114.937,11.4178,3.379,117.1188,?,-0.0118,-0.0016,0.1317,3.4315,3.6284,1.0574,11.7749,13.1656,1.1181,1.5157,0.2982,0.1967,0,0,1,1.8568,0.3653,0.1967,0.8107,139.0509,-0.0408,-0.895,0.4382,0,0,0,0,0,GIACCA
-0.1481,6.9423,2.6348,13.3931,-1.5436,-1.383,10.6906,3.2696,21.9436,-0.6207,0.3621,9.3971,3.0655,13.8365,-0.6987,4.6458,7.512,2.7408,13.7501,0.0523,0.1071,-0.4089,-0.0319,-3.8194,-0.2977,0.0779,0.8058,0.8595,0.9613,1.0666,1.1929,1.1185,0.6494,0.7388,0.9242,1.1376,1.4231,1.2509,0.9672,1.4281,-10.7172,1.4766,-11.0811,-7.5045,0.3889,0.6465,0.3629,1.6623,0.9332,0.5614,0.6103,0.968,0.974,1.5859,1.5959,1.0063,0.0101,7.0506,0.5343,0.3109,-0.2522,0.2775,-0.3723,0.1279,-19.4502,72.0866,8.4904,38.7589,?,-20.7103,91.0782,9.5435,41.3376,-2.5887,-105.1381,58.5178,7.6497,111.2396,?,0.9392,0.185,0.197,0.8897,1.1099,1.2476,0.7915,1.2319,1.5564,1.2998,0.3484,0.2681,0,1,0,0.9376,0.3484,0.3716,0.7616,146.5413,-0.31,-0.9021,0.6576,2.4685,2.5987,1.612,6,0,GIACCA
-0.2965,4.4705,2.1144,12.117,-1.9158,-1.9976,17.9827,4.2406,19.768,-2.8459,-0.3202,10.426,3.2289,14.8559,-0.6199,4.8457,13.5788,3.6849,15.4988,0.0669,0.1484,0.9261,-0.0612,6.2396,-0.4122,-0.0661,0.4986,0.6548,0.5738,1.3133,1.1508,0.8762,0.2486,0.4288,0.3292,1.7248,1.3243,0.7678,0.5443,1.4003,-7.1676,2.5729,-13.1696,-5.1185,0.8085,0.4531,0.2502,0.5605,0.3095,0.5521,0.613,0.8156,0.7818,1.3306,1.2755,0.9585,0.0142,6.8753,0.5179,0.0409,-0.4696,-0.0347,-0.8989,0.0969,0.1792,150.3228,12.2606,42.7795,-4.4428,-15.1406,12.7664,3.573,23.0392,?,-114.937,11.4178,3.379,117.1188,?,-0.0118,-0.0016,0.1317,3.4315,3.6284,1.0574,11.7749,13.1656,1.1181,1.5157,0.2982,0.1967,0,0,1,1.8568,0.3653,0.1967,0.8107,139.0509,-0.0408,-0.895,0.4382,0,0,0,0,0,GIACCA
-0.1481,6.9423,2.6348,13.3931,-1.5436,-1.383,10.6906,3.2696,21.9436,-0.6207,0.3621,9.3971,3.0655,13.8365,-0.6987,4.6458,7.512,2.7408,13.7501,0.0523,0.1071,-0.4089,-0.0319,-3.8194,-0.2977,0.0779,0.8058,0.8595,0.9613,1.0666,1.1929,1.1185,0.6494,0.7388,0.9242,1.1376,1.4231,1.2509,0.9672,1.4281,-10.7172,1.4766,-11.0811,-7.5045,0.3889,0.6465,0.3629,1.6623,0.9332,0.5614,0.6103,0.968,0.974,1.5859,1.5959,1.0063,0.0101,7.0506,0.5343,0.3109,-0.2522,0.2775,-0.3723,0.1279,-19.4502,72.0866,8.4904,38.7589,?,-20.7103,91.0782,9.5435,41.3376,-2.5887,-105.1381,58.5178,7.6497,111.2396,?,0.9392,0.185,0.197,0.8897,1.1099,1.2476,0.7915,1.2319,1.5564,1.2998,0.3484,0.2681,0,1,0,0.9376,0.3484,0.3716,0.7616,146.5413,-0.31,-0.9021,0.6576,2.4685,2.5987,1.612,6,0,GIACCA
0.1633,9.4185,3.069,22.6363,-0.6904,-1.0759,37.1805,6.0976,35.5229,-0.5921,-0.2939,9.8152,3.1329,18.8316,-0.9125,5.1647,31.0112,5.5688,23.6541,0.0199,-0.1518,-0.5557,0.0316,3.6611,-0.2083,-0.0569,0.5033,0.9796,0.5511,1.9463,1.095,0.5626,0.2533,0.9596,0.3037,3.788,1.1989,0.3165,0.6998,1.0289,-19.2823,1.4703,-27.5533,-18.7403,0.6002,1.36,0.5549,2.266,0.9245,0.408,0.6372,1.202,0.957,1.8863,1.5018,0.7961,0.0079,7.7402,0.2283,0.4618,0.3101,0.6157,0.4438,0.1378,1.4883,199.4414,14.1224,45.5994,-0.4961,-3.8588,35.036,5.9191,27.5391,-1.9237,-35.0253,56.2542,7.5003,41.2796,?,-0.3857,-0.0425,0.1102,2.3859,1.8829,0.7892,5.6925,3.5454,0.6228,0.8344,0.3663,0.439,3.2359,0,0,1.6558,1.1046,0.6671,0.2484,51.0831,0.2348,0.928,-0.0505,2.6831,0.808,0.8989,4,0,GIACCA
