@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
1.8943,4.3978,2.0971,10.2461,-0.6806,2.6365,31.4632,5.6092,18.998,-0.3684,-0.4276,4.3588,2.0878,7.1834,-0.9604,6.1111,13.5962,3.6873,12.7782,0.0909,0.7185,-4.4296,0.31,-6.1651,0.4314,-0.07,0.3739,1.0045,0.5687,2.6867,1.5212,0.5662,0.1398,1.0089,0.3235,7.2183,2.3141,0.3206,0.8113,1.1791,-3.2489,1.4534,-4.0048,-2.7555,0.4391,1.6639,0.4338,3.7889,0.9878,0.2607,0.5393,1.4264,0.8018,2.6447,1.4868,0.5622,0.0338,8.6427,-0.032,0.3395,0.0932,0.1523,0.8756,0.2532,-3.5212,71.8677,8.4775,26.3992,-1.4309,-30.0048,35.9273,5.9939,45.2393,?,-111.7038,9.0517,3.0086,114.119,?,0.1174,0.0315,0.2686,1.4143,2.8177,1.9923,2.0004,7.9397,3.9691,0.3435,0.1362,0.3964,0,0,1,0.5835,0.2313,0.3964,1.193,149.2735,0.9291,-0.7363,-0.8964,TASCA_GIACCA_ALTA
1.3664,6.787,2.6052,14.4111,-0.7444,4.2406,17.1153,4.1371,18.1844,-0.2695,1.1104,7.7493,2.7838,10.3633,-0.3863,6.5481,9.8571,3.1396,14.5418,0.1251,0.3222,1.2305,0.2087,3.8189,0.6476,0.1696,0.6297,0.9359,0.8298,1.4861,1.3177,0.8867,0.3965,0.8758,0.6885,2.2086,1.7363,0.7862,1.593,2.1296,-2.9585,1.3368,-1.8572,-1.3892,0.5767,1.1051,0.497,1.9161,0.8618,0.4498,0.7925,1.3906,0.991,1.7547,1.2505,0.7127,0.0469,9.6948,-0.198,-0.0717,-0.0482,0.3541,0.8306,0.4376,-10.5789,32.3928,5.6915,19.0186,-5.8938,-43.446,22.1805,4.7096,51.4786,?,-104.6449,14.8513,3.8537,109.7992,?,0.2435,0.1011,0.4152,1.2085,1.4769,1.2221,1.4604,2.1811,1.4935,0.3159,0.1481,0.4688,0,0,1,0.3694,0.1732,0.4688,1.1612,158.8545,0.6363,-0.7131,-0.9924,TASCA_GIACCA_ALTA
-1.3297,9.6988,3.1143,18.7731,-4.8756,-0.1016,30.9429,5.5626,27.3237,-0.322,0.6376,3.5045,1.872,9.5166,-0.2005,5.1668,19.6359,4.4312,23.6877,0.0518,13.0923,-2.0856,-0.2574,-0.1593,-0.0197,0.1234,0.5599,1.6636,0.7028,2.9714,1.2553,0.4225,0.3134,2.7675,0.4939,8.8294,1.5758,0.1785,2.3408,9.803,-12.0469,4.1879,-5.1465,-1.2289,0.1546,0.403,0.1279,2.6072,0.8274,0.3173,0.6871,1.9727,0.7925,2.8712,1.1535,0.4018,0.0152,7.4662,-0.7956,-0.434,-0.7197,0.792,0.8268,0.7149,27.5778,3.0205,1.738,5.6396,0.8082,-11.8681,24.5097,4.9507,22.8592,?,-19.6756,18.2272,4.2693,25.6195,?,-2.3237,-1.4016,0.6032,0.351,0.4071,1.1596,0.1232,0.1657,1.3447,-1.0394,-0.9274,0.8923,0,0,1,0.2467,0.2201,0.8923,0.3701,59.1215,-0.6822,0.7656,-0.9821,TASCA_GIACCA_ALTA
0.6601,1.3208,1.1492,5.9764,-0.6067,-3.5509,5.1841,2.2769,10.8192,-4.1216,0.9295,2.7784,1.6669,8.2228,-0.6649,4.5029,2.9162,1.7077,8.4931,0.1115,-0.1859,0.7102,0.1466,-3.8204,-0.7886,0.2064,0.5047,0.6895,0.673,1.366,1.3333,0.9761,0.2548,0.4754,0.4529,1.8659,1.7777,0.9527,0.2592,0.6872,-2.1177,2.6514,-8.1701,-3.0815,1.7608,0.7531,0.3891,0.4277,0.221,0.5167,0.5524,0.7268,0.7037,1.3158,1.2739,0.9682,0.0397,6.4883,-0.5891,0.3008,0.5501,-0.2272,-0.8411,0.4065,18.4191,59.0881,7.6869,26.2802,0.1797,-14.5384,8.0626,2.8395,18.1198,?,-24.4735,17.5892,4.1939,29.1595,?,-1.2669,-0.7526,0.594,2.7072,1.8329,0.677,7.3287,3.3593,0.4584,-0.3178,-0.1975,0.6214,0,0,1,1.4504,0.9013,0.6214,0.3607,57.4311,0.9701,0.952,0.9058,TASCA_GIACCA_ALTA
0.0211,0.0066,0.0812,0.3829,-0.9712,-0.0239,0.0328,0.181,1.0021,-0.9056,0.0065,0.0072,0.0846,0.4084,-0.8752,0.1887,0.012,0.1094,0.4765,0.0948,-0.8823,3.2459,0.112,-3.6791,-0.1269,0.0345,0.4486,0.9605,0.7423,2.141,1.6546,0.7728,0.2013,0.9226,0.551,4.5839,2.7378,0.5973,0.3961,0.9896,-3.7801,2.4983,-9.5431,-3.8199,0.3693,0.8918,0.369,2.4145,0.999,0.4137,0.3821,0.9374,0.8035,2.4536,2.103,0.8571,0.0004,0.2744,-0.2239,0.5677,0.203,0.0223,-0.2058,0.2923,-36.1438,0.0559,0.2364,36.5387,?,-10.9199,0.0254,0.1594,11.3998,?,-12.8614,0.1007,0.3173,13.3194,?,3.3099,2.8103,0.849,1.4827,0.745,0.5024,2.1985,0.555,0.2524,3.2052,2.7433,0.8559,1,1,1,3.2052,2.7433,0.8559,0.4336,59.9251,-0.2349,-0.479,0.1472,TASCA_GIACCA_ALTA
0.0796,0.0086,0.093,0.4122,-0.4307,-0.0881,0.0179,0.1339,0.5662,-1.2072,-0.0039,0.006,0.0773,0.387,-1.5762,0.1967,0.008,0.0893,0.3444,0.1083,-0.9042,-20.495,0.4048,22.6663,-0.4477,-0.0198,0.6945,1.2019,1.0415,1.7306,1.4997,0.8666,0.4823,1.4445,1.0848,2.995,2.2491,0.751,0.4007,0.5241,-2.9655,1.3079,-7.4002,-5.6579,1.1232,1.9182,0.7459,1.7078,0.6641,0.3888,0.7281,1.0653,1.1968,1.4631,1.6438,1.1235,0.0012,0.2994,-0.7242,0.5257,0.6889,-0.2391,-0.66,0.2934,-35.2618,0.0212,0.1455,35.64,?,-10.8642,0.1017,0.3189,11.3388,?,-13.3512,0.0733,0.2707,13.7985,?,3.2457,2.6411,0.8137,0.4564,0.5376,1.178,0.2083,0.289,1.3876,3.1432,2.5829,0.8217,1,1,1,3.1432,2.5829,0.8217,0.4087,59.4772,-0.3465,0.2355,-0.4856,TASCA_GIACCA_ALTA
6.018,4.9908,2.234,10.9593,-0.0485,-9.7421,52.9019,7.2734,26.6124,-7.8023,3.6579,34.464,5.8706,19.5009,-0.4332,14.0567,39.2701,6.2666,20.5564,0.1909,-0.6177,1.6452,0.4281,-2.6633,-0.6931,0.2602,0.3071,0.3805,0.3565,1.2389,1.1607,0.9368,0.0943,0.1448,0.1271,1.535,1.3471,0.8776,0.0215,0.086,-0.1045,4.0019,-4.8635,-1.2153,3.4573,0.7682,0.4114,0.2222,0.119,0.5356,0.4118,0.562,0.5331,1.3647,1.2946,0.9487,0.1252,21.5065,-0.0566,0.0654,0.1736,-0.6262,-0.9604,0.7372,-16.0853,232.0895,15.2345,43.4387,-3.2591,-21.6443,150.1192,12.2523,37.0789,-10.0354,-107.1236,22.2855,4.7207,112.2589,?,0.7432,0.1502,0.2021,1.2434,3.2271,2.5954,1.546,10.4144,6.7362,0.9858,0.2961,0.3004,3.0354,0,0,1.1715,0.387,0.3303,1.1507,147.9916,-0.8247,-0.8461,0.9677,TASCA_GIACCA_BASSA
5.7039,21.5277,4.6398,18.6848,-0.2929,-4.8615,54.5124,7.3833,26.0097,-8.5555,2.5572,48.5898,6.9706,24.0723,-0.3573,10.8812,68.9373,8.3028,28.8542,0.012,-1.1733,2.2305,0.5242,-1.9011,-0.4468,0.235,0.6284,0.6656,0.5588,1.0592,0.8892,0.8395,0.3949,0.4431,0.3123,1.1219,0.7908,0.7048,0.1818,0.6681,-12.0828,3.6753,-66.472,-18.0861,5.3093,0.8148,0.4948,0.1535,0.0932,0.6073,0.7184,0.7762,0.6476,1.0805,0.9014,0.8343,0.0834,16.7946,-0.2852,0.2389,0.5519,-0.8053,-0.9122,0.7844,-6.8325,344.1769,18.552,52.6184,-3.7154,-29.1845,26.5292,5.1507,34.3185,?,-106.8896,45.815,6.7687,111.4792,?,0.2341,0.0639,0.273,3.6019,2.7409,0.761,12.9735,7.5123,0.5791,1.2081,0.3719,0.3078,0,0,1,1.5332,0.472,0.3078,1.1686,151.9815,-0.5273,-0.9228,0.8117,TASCA_GIACCA_BASSA
6.018,4.9908,2.234,10.9593,-0.0485,-9.7421,52.9019,7.2734,26.6124,-7.8023,3.6579,34.464,5.8706,19.5009,-0.4332,14.0567,39.2701,6.2666,20.5564,0.1909,-0.6177,1.6452,0.4281,-2.6633,-0.6931,0.2602,0.3071,0.3805,0.3565,1.2389,1.1607,0.9368,0.0943,0.1448,0.1271,1.535,1.3471,0.8776,0.0215,0.086,-0.1045,4.0019,-4.8635,-1.2153,3.4573,0.7682,0.4114,0.2222,0.119,0.5356,0.4118,0.562,0.5331,1.3647,1.2946,0.9487,0.1252,21.5065,-0.0566,0.0654,0.1736,-0.6262,-0.9604,0.7372,-16.0853,232.0895,15.2345,43.4387,-3.2591,-21.6443,150.1192,12.2523,37.0789,-10.0354,-107.1236,22.2855,4.7207,112.2589,?,0.7432,0.1502,0.2021,1.2434,3.2271,2.5954,1.546,10.4144,6.7362,0.9858,0.2961,0.3004,3.0354,0,0,1.1715,0.387,0.3303,1.1507,147.9916,-0.8247,-0.8461,0.9677,TASCA_GIACCA_BASSA
5.7039,21.5277,4.6398,18.6848,-0.2929,-4.8615,54.5124,7.3833,26.0097,-8.5555,2.5572,48.5898,6.9706,24.0723,-0.3573,10.8812,68.9373,8.3028,28.8542,0.012,-1.1733,2.2305,0.5242,-1.9011,-0.4468,0.235,0.6284,0.6656,0.5588,1.0592,0.8892,0.8395,0.3949,0.4431,0.3123,1.1219,0.7908,0.7048,0.1818,0.6681,-12.0828,3.6753,-66.472,-18.0861,5.3093,0.8148,0.4948,0.1535,0.0932,0.6073,0.7184,0.7762,0.6476,1.0805,0.9014,0.8343,0.0834,16.7946,-0.2852,0.2389,0.5519,-0.8053,-0.9122,0.7844,-6.8325,344.1769,18.552,52.6184,-3.7154,-29.1845,26.5292,5.1507,34.3185,?,-106.8896,45.815,6.7687,111.4792,?,0.2341,0.0639,0.273,3.6019,2.7409,0.761,12.9735,7.5123,0.5791,1.2081,0.3719,0.3078,0,0,1,1.5332,0.472,0.3078,1.1686,151.9815,-0.5273,-0.9228,0.8117,TASCA_GIACCA_BASSA
-2.3091,13.2747,3.6434,16.5859,-3.1195,-6.3316,24.2442,4.9238,18.8217,-20.3112,1.7984,46.1643,6.7944,28.2473,-0.7871,9.4092,43.8051,6.6185,22.1874,0.0547,0.3647,-1.284,-0.2454,-3.5207,-0.6729,0.1911,0.74,0.5362,0.5505,0.7247,0.7439,1.0266,0.5475,0.2876,0.303,0.5252,0.5535,1.0539,0.7002,1.0096,-9.7758,1.4419,-13.9623,-9.6832,4.5587,0.2547,0.1715,0.0559,0.0376,0.6734,0.8812,0.5872,0.7475,0.6663,0.8483,1.2731,0.0705,14.7393,0.3588,0.5185,-0.3539,-0.5039,-0.9576,0.436,-29.3396,79.7781,8.9319,39.8331,?,-2.6606,236.9945,15.3946,40.6357,-1.5157,21.5132,315.1276,17.7518,40.7333,-0.0546,11.0276,-1.3638,-0.1237,0.5802,0.5032,0.8672,0.3366,0.2532,0.7521,1.627,18.903,11.6184,0,0,0.4182,0.9802,0.9779,0.9976,0.3685,66.2282,0.9905,0.9462,0.9703,TASCA_GIACCA_BASSA
