@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.1615,0.8342,0.9133,3.5395,-1.8471,-0.2264,0.5667,0.7528,3.5397,-1.1291,0.0537,0.4318,0.6571,3.1184,-0.467,1.1014,0.6998,0.8365,2.91,0.0332,0.7132,-3.0079,-0.1466,-4.2174,-0.2056,0.0487,1.2133,1.39,1.0918,1.1457,0.8999,0.7855,1.472,1.9321,1.1921,1.3125,0.8098,0.617,1.2233,2.3131,-23.0071,1.8909,-18.8076,-9.9465,0.7478,0.5849,0.4131,0.7821,0.5524,0.7062,1,1.135,1.2163,1.1351,1.2164,1.0716,0.001,1.7201,0.7649,-0.3406,-0.44,0.2551,-0.2623,0.4346,8.6888,0.0112,0.1056,0.4858,0.9454,4.5257,0.0385,0.1963,0.9029,0.8205,-0.3172,0.0438,0.2093,0.7357,-7.4087,1.9199,-27.3922,-14.2676,0.5379,0.5045,0.9378,0.2894,0.2545,0.8796,2.037,-12.9727,-6.3686,1.768,101.663,57.5027,0.538,0.6603,1.2273,0.0338,13.5388,-0.9986,0.7495,-0.7172,0,0,0,0,0,DIETRO_PANTALONI
-0.2533,1.141,1.0682,5.303,-1.7537,-0.3719,1.1006,1.0491,5.0727,-0.7697,-0.0309,0.9251,0.9618,5.2248,-0.563,1.5439,0.9864,0.9932,4.2012,0.0476,0.6811,8.1859,-0.1641,12.019,-0.2409,-0.02,1.0182,1.1106,1.0755,1.0908,1.0563,0.9684,1.0366,1.2334,1.1567,1.1898,1.1158,0.9378,1.5308,1.7944,-16.074,1.1722,-10.5006,-8.958,0.6718,0.5761,0.4366,0.8575,0.6498,0.7578,1.0454,1.015,1.2622,0.9709,1.2074,1.2437,0.0016,2.3545,0.5987,-0.174,-0.4225,0.6131,0.0311,0.3745,8.495,0.0085,0.0921,0.3341,0.9614,4.8835,0.0266,0.1631,0.5973,0.8851,-0.2481,0.0595,0.244,0.8749,-1.7992,1.7395,-34.2449,-19.6863,0.5648,0.3776,0.6686,0.319,0.1426,0.447,1.8057,-14.776,-8.1828,1.6625,27.6541,16.6337,0.5593,0.3818,0.6827,0.0351,13.6959,-0.9998,-0.0092,0.0579,0,0,0,0,0,DIETRO_PANTALONI
0.205,3.4094,1.8464,16.8316,-2.8314,1.9374,66.5175,8.1558,64.2493,-0.294,1.0544,30.1648,5.4922,38.0719,-0.2611,7.0663,55.0662,7.4207,57.857,0.0158,0.1058,0.1945,0.029,1.8375,0.2742,0.1492,0.2264,0.3362,0.2488,1.485,1.0991,0.7401,0.0513,0.113,0.0619,2.2051,1.208,0.5478,0.852,1.5778,-13.3624,1.8519,-15.6838,-8.469,0.0885,0.1455,0.0747,1.6447,0.8446,0.5135,0.262,0.4421,0.2909,1.6876,1.1105,0.658,0.0076,10.1963,-0.2492,-0.2195,-0.325,0.7652,0.7595,0.7542,2.4451,1.5651,1.251,3.5796,0.2264,9.1246,0.5445,0.7379,2.2073,0.7736,1.6778,2.015,1.4195,4.6412,-0.0347,0.268,1.4574,5.4385,1.6954,0.8813,0.5198,2.8743,0.7767,0.2702,0.1389,-6.7311,-48.4711,0.4746,1.0315,2.1737,1.6217,0.7713,0.4756,0.0331,13.2569,-0.9305,0.8507,-0.9563,0,0,0,0,0,TASCA_GIACCA_ALTA
0.8685,5.7306,2.3939,16.8917,-1.001,1.2265,9.6551,3.1073,17.8261,-0.7322,0.4158,19.4975,4.4156,22.706,-1.1938,5.3772,8.4,2.8983,15.8646,0.0521,0.7081,2.0887,0.1615,2.9496,0.2281,0.0773,0.7704,0.5421,0.826,0.7037,1.0721,1.5235,0.5935,0.2939,0.6822,0.4952,1.1494,2.3211,1.1215,0.6839,-9.695,0.6098,-8.6451,-14.1762,0.8203,0.8156,0.5044,0.9943,0.6149,0.6184,0.9476,0.7439,1.0647,0.7851,1.1236,1.4312,0.0052,8.1193,0.3015,0.0477,0.3643,-0.1506,0.3296,0.3672,2.0206,3.2137,1.7927,4.6635,0.0005,5.7823,1.7596,1.3265,3.9345,0.5255,7.1122,3.0829,1.7558,4.9083,0.4413,0.3494,0.2841,0.813,1.3515,1.021,0.7555,1.8264,1.0424,0.5707,0.0005,0.0006,1.1239,0.5627,0.5311,0.9438,1.1853,0.9501,0.8016,0.0313,14.9151,0.9259,-0.9362,-0.992,0,0,0,0,0,TASCA_GIACCA_ALTA
1.0974,5.312,2.3048,11.7241,-0.7144,1.0869,18.1892,4.2649,18.7562,-0.9494,0.5769,10.332,3.2143,15.096,-0.7812,5.5012,6.2879,2.5076,9.8765,0.0524,1.0097,1.9022,0.1995,1.884,0.1976,0.1049,0.5404,0.717,0.9191,1.3268,1.7008,1.2819,0.292,0.5141,0.8448,1.7605,2.8928,1.6432,0.5348,0.7379,-8.9406,1.3797,-16.7169,-12.1161,0.7108,0.8069,0.6561,1.1352,0.9231,0.8131,0.6251,0.7766,1.1871,1.2425,1.8991,1.5285,0.0056,8.2718,0.432,0.0195,0.1733,0.0152,0.2567,0.5294,2.7854,3.3384,1.8271,4.9092,0.0469,5.6092,1.5238,1.2344,4.2077,0.4904,7.0341,2.6016,1.613,5.5848,0.3744,0.4966,0.396,0.7974,1.4801,1.1328,0.7653,2.1908,1.2832,0.5857,0.0596,0.0723,1.2116,0.6238,0.577,0.925,1.1667,0.879,0.7534,0.032,15.4287,0.7301,-0.8292,-0.9717,0.6156,0.2366,0.4864,1,0,TASCA_GIACCA_ALTA
0.205,3.4094,1.8464,16.8316,-2.8314,1.9374,66.5175,8.1558,64.2493,-0.294,1.0544,30.1648,5.4922,38.0719,-0.2611,7.0663,55.0662,7.4207,57.857,0.0158,0.1058,0.1945,0.029,1.8375,0.2742,0.1492,0.2264,0.3362,0.2488,1.485,1.0991,0.7401,0.0513,0.113,0.0619,2.2051,1.208,0.5478,0.852,1.5778,-13.3624,1.8519,-15.6838,-8.469,0.0885,0.1455,0.0747,1.6447,0.8446,0.5135,0.262,0.4421,0.2909,1.6876,1.1105,0.658,0.0076,10.1963,-0.2492,-0.2195,-0.325,0.7652,0.7595,0.7542,2.4451,1.5651,1.251,3.5796,0.2264,9.1246,0.5445,0.7379,2.2073,0.7736,1.6778,2.015,1.4195,4.6412,-0.0347,0.268,1.4574,5.4385,1.6954,0.8813,0.5198,2.8743,0.7767,0.2702,0.1389,-6.7311,-48.4711,0.4746,1.0315,2.1737,1.6217,0.7713,0.4756,0.0331,13.2569,-0.9305,0.8507,-0.9563,0,0,0,0,0,TASCA_GIACCA_ALTA
0.8685,5.7306,2.3939,16.8917,-1.001,1.2265,9.6551,3.1073,17.8261,-0.7322,0.4158,19.4975,4.4156,22.706,-1.1938,5.3772,8.4,2.8983,15.8646,0.0521,0.7081,2.0887,0.1615,2.9496,0.2281,0.0773,0.7704,0.5421,0.826,0.7037,1.0721,1.5235,0.5935,0.2939,0.6822,0.4952,1.1494,2.3211,1.1215,0.6839,-9.695,0.6098,-8.6451,-14.1762,0.8203,0.8156,0.5044,0.9943,0.6149,0.6184,0.9476,0.7439,1.0647,0.7851,1.1236,1.4312,0.0052,8.1193,0.3015,0.0477,0.3643,-0.1506,0.3296,0.3672,2.0206,3.2137,1.7927,4.6635,0.0005,5.7823,1.7596,1.3265,3.9345,0.5255,7.1122,3.0829,1.7558,4.9083,0.4413,0.3494,0.2841,0.813,1.3515,1.021,0.7555,1.8264,1.0424,0.5707,0.0005,0.0006,1.1239,0.5627,0.5311,0.9438,1.1853,0.9501,0.8016,0.0313,14.9151,0.9259,-0.9362,-0.992,0,0,0,0,0,TASCA_GIACCA_ALTA
1.0974,5.312,2.3048,11.7241,-0.7144,1.0869,18.1892,4.2649,18.7562,-0.9494,0.5769,10.332,3.2143,15.096,-0.7812,5.5012,6.2879,2.5076,9.8765,0.0524,1.0097,1.9022,0.1995,1.884,0.1976,0.1049,0.5404,0.717,0.9191,1.3268,1.7008,1.2819,0.292,0.5141,0.8448,1.7605,2.8928,1.6432,0.5348,0.7379,-8.9406,1.3797,-16.7169,-12.1161,0.7108,0.8069,0.6561,1.1352,0.9231,0.8131,0.6251,0.7766,1.1871,1.2425,1.8991,1.5285,0.0056,8.2718,0.432,0.0195,0.1733,0.0152,0.2567,0.5294,2.7854,3.3384,1.8271,4.9092,0.0469,5.6092,1.5238,1.2344,4.2077,0.4904,7.0341,2.6016,1.613,5.5848,0.3744,0.4966,0.396,0.7974,1.4801,1.1328,0.7653,2.1908,1.2832,0.5857,0.0596,0.0723,1.2116,0.6238,0.577,0.925,1.1667,0.879,0.7534,0.032,15.4287,0.7301,-0.8292,-0.9717,0.6156,0.2366,0.4864,1,0,TASCA_GIACCA_ALTA
1.026,6.5208,2.5536,14.8125,-0.4851,-0.0109,5.8355,2.4157,11.6878,-0.8039,0.7992,4.2299,2.0567,11.5188,-0.4566,3.5915,5.3786,2.3192,11.5686,0.0261,-94.1911,1.2837,0.2857,-0.0136,-0.003,0.2225,1.0571,1.2416,1.1011,1.1745,1.0416,0.8868,1.1174,1.5416,1.2124,1.3796,1.0849,0.7864,0.929,1.34,-15.6244,1.4424,-16.8186,-11.66,1.5393,1.2613,0.8397,0.8193,0.5455,0.6657,1.2673,1.2859,1.2804,1.0147,1.0103,0.9957,0.0046,5.5879,-0.7119,0.3282,0.3827,0.3141,-0.0104,0.4921,-2.1943,4.5537,2.1339,6.7201,?,4.7209,2.2364,1.4954,4.3392,0.4313,7.0565,12.4865,3.5336,10.7732,-0.1699,-0.4648,-0.311,0.669,1.4269,0.6039,0.4232,2.0362,0.3647,0.1791,-2.0422,4.296,-2.1036,0,0,0.8285,1.5487,0.6238,0.4028,0.031,14.2213,-0.9703,0.9729,-0.9214,0,0,0,0,0,TASCA_GIACCA_ALTA
-1.8699,9.5013,3.0824,15.7625,-1.7729,0.64,18.5109,4.3024,22.8535,-0.7936,0.8894,3.5157,1.875,9.7748,-0.5138,5.26,8.5577,2.9254,14.6778,0.0617,-2.9219,-2.1025,-0.3555,0.7195,0.1217,0.1691,0.7164,1.6439,1.0537,2.2946,1.4707,0.641,0.5133,2.7026,1.1103,5.2652,2.1631,0.4108,0.9967,3.0378,-10.4344,3.048,-10.4693,-3.4349,0.4461,0.8803,0.3634,1.9732,0.8145,0.4128,0.6897,1.6126,1.0739,2.338,1.557,0.666,0.0077,7.956,0.3481,-0.382,-0.5063,0.2625,-0.193,0.4059,-5.7432,11.0778,3.3283,9.3042,?,4.0268,4.3304,2.081,8.9126,-0.2909,2.857,23.4081,4.8382,12.8386,-0.3914,-1.4262,-2.0102,1.4094,1.5994,0.6879,0.4301,2.5581,0.4732,0.185,4.6329,2.5764,0.5561,0,0,0.7482,1.0439,0.7247,0.6942,0.0269,14.3918,0.1641,0.9807,0.3303,0,0,0,0,0,TASCA_GIACCA_ALTA
0.0109,1.0649,1.0319,4.6835,-1.2539,-0.0134,1.1816,1.087,5.2783,-0.9295,-0.0206,0.9933,0.9966,5.6698,-0.5168,1.5819,0.738,0.8591,4.1702,0.0251,-0.8109,-0.5285,0.0069,0.6517,-0.0085,-0.013,0.9493,1.0354,1.2012,1.0907,1.2653,1.1601,0.9012,1.0721,1.4429,1.1896,1.6011,1.3459,1.0247,1.3488,-24.2291,1.3163,-23.6446,-17.9634,0.7596,0.5559,0.4858,0.7318,0.6395,0.8738,0.8873,0.826,1.1231,0.931,1.2657,1.3596,0.0001,2.4036,-0.4272,0.5068,-0.1822,0.2456,0.3556,0.311,8.0701,0.0558,0.2362,0.9193,0.8908,5.525,0.1125,0.3354,1.2748,0.7966,0.5821,0.0104,0.1021,0.358,0.5218,1.4607,13.8626,9.4906,0.7041,2.3133,3.2854,0.4958,5.3513,10.7939,1.5015,19.1921,12.7815,1.3428,11.2424,8.3722,0.7211,2.5677,3.5607,0.0375,14.1772,-0.9982,-0.1606,0.119,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.1964,0.5814,0.7625,3.4698,-2.1107,-0.1262,1.3587,1.1656,5.5088,-0.9556,0.0125,1.423,1.1929,6.1739,-0.7774,1.486,1.2095,1.0998,4.4124,0.0215,1.5555,-15.7415,-0.1322,-10.12,-0.085,0.0084,0.6541,0.6392,0.6933,0.9771,1.0599,1.0847,0.4279,0.4085,0.4806,0.9548,1.1233,1.1765,0.8746,0.8718,-24.2626,0.9968,-27.7408,-27.8294,0.396,0.3211,0.2474,0.811,0.6247,0.7703,0.6299,0.562,0.7864,0.8923,1.2485,1.3992,0.0008,2.3348,-0.0142,0.0299,-0.3704,0.9499,0.1854,0.216,8.2202,0.0159,0.126,0.5171,0.9385,5.2964,0.0432,0.2078,0.8176,0.8598,-0.6627,0.0472,0.2172,0.903,?,1.552,-12.4047,-7.9925,0.6067,0.5803,0.9565,0.3681,0.3368,0.9149,1.5727,-8.7309,-5.5514,1.4409,0,0,0.6325,0.5726,0.9053,0.0353,14.1792,-0.9988,-0.8824,0.8941,?,?,?,?,?,TASCA_GIACCA_ALTA
0.9326,4.4353,2.106,10.5303,-0.3459,-2.8057,37.6728,6.1378,25.846,-11.0588,0.4053,15.4259,3.9276,17.3073,-0.5678,6.1519,28.594,5.3473,23.4804,0.0308,-0.3324,2.3008,0.1516,-6.9222,-0.4561,0.0659,0.3431,0.5362,0.3938,1.5627,1.1478,0.7345,0.1177,0.2875,0.1551,2.4422,1.3175,0.5395,0.1142,0.4318,-3.6323,3.7817,-31.8106,-8.4118,3.6503,0.7087,0.323,0.1942,0.0885,0.4557,0.4074,0.6084,0.4485,1.4934,1.1007,0.7371,0.0104,8.68,-0.1354,0.0576,0.1933,-0.4391,-0.9463,0.501,1.9619,8.4517,2.9072,9.5725,-0.0096,3.3492,5.7157,2.3907,11.3854,-1.3016,7.9469,3.7487,1.9362,6.7257,0.2695,0.5858,0.2469,0.4215,1.216,1.5015,1.2348,1.4787,2.2546,1.5247,0.0141,-0.0366,-2.5954,1.9168,1.0299,0.5373,0.8408,1.4233,1.6928,0.0309,13.9771,-0.5783,-0.9823,0.6709,0,0,0,0,0,TASCA_GIACCA_BASSA
0.9663,7.8471,2.8013,14.9426,-0.539,-2.852,21.4273,4.629,20.4926,-3.3178,0.9537,11.9416,3.4557,16.3301,-0.5372,5.9588,15.6857,3.9605,17.0575,0.0592,-0.3388,1.0132,0.1622,-2.9904,-0.4786,0.1601,0.6052,0.8106,0.7073,1.3395,1.1688,0.8725,0.3662,0.6571,0.5003,1.7943,1.366,0.7613,0.3324,0.9171,-4.8763,2.7593,-14.6718,-5.3173,2.0457,0.9139,0.5355,0.4468,0.2618,0.5859,0.7292,0.915,0.876,1.2549,1.2014,0.9574,0.0111,8.8306,0.1327,0.2017,0.106,-0.2587,-0.8641,0.4615,2.3479,9.4027,3.0664,8.8292,-0.0333,3.9073,10.2135,3.1959,12.5182,-0.8599,7.3355,1.9528,1.3974,3.9996,0.5311,0.6009,0.3201,0.5327,0.9595,2.1943,2.287,0.9206,4.815,5.2302,0.0492,-0.0629,-1.2778,1.2695,1.0018,0.7892,0.7053,2.2075,3.1299,0.0303,14.6128,-0.5657,-0.9816,0.4467,2.4667,2.5577,1.5993,6,0,TASCA_GIACCA_BASSA
0.9326,4.4353,2.106,10.5303,-0.3459,-2.8057,37.6728,6.1378,25.846,-11.0588,0.4053,15.4259,3.9276,17.3073,-0.5678,6.1519,28.594,5.3473,23.4804,0.0308,-0.3324,2.3008,0.1516,-6.9222,-0.4561,0.0659,0.3431,0.5362,0.3938,1.5627,1.1478,0.7345,0.1177,0.2875,0.1551,2.4422,1.3175,0.5395,0.1142,0.4318,-3.6323,3.7817,-31.8106,-8.4118,3.6503,0.7087,0.323,0.1942,0.0885,0.4557,0.4074,0.6084,0.4485,1.4934,1.1007,0.7371,0.0104,8.68,-0.1354,0.0576,0.1933,-0.4391,-0.9463,0.501,1.9619,8.4517,2.9072,9.5725,-0.0096,3.3492,5.7157,2.3907,11.3854,-1.3016,7.9469,3.7487,1.9362,6.7257,0.2695,0.5858,0.2469,0.4215,1.216,1.5015,1.2348,1.4787,2.2546,1.5247,0.0141,-0.0366,-2.5954,1.9168,1.0299,0.5373,0.8408,1.4233,1.6928,0.0309,13.9771,-0.5783,-0.9823,0.6709,0,0,0,0,0,TASCA_GIACCA_BASSA
0.9663,7.8471,2.8013,14.9426,-0.539,-2.852,21.4273,4.629,20.4926,-3.3178,0.9537,11.9416,3.4557,16.3301,-0.5372,5.9588,15.6857,3.9605,17.0575,0.0592,-0.3388,1.0132,0.1622,-2.9904,-0.4786,0.1601,0.6052,0.8106,0.7073,1.3395,1.1688,0.8725,0.3662,0.6571,0.5003,1.7943,1.366,0.7613,0.3324,0.9171,-4.8763,2.7593,-14.6718,-5.3173,2.0457,0.9139,0.5355,0.4468,0.2618,0.5859,0.7292,0.915,0.876,1.2549,1.2014,0.9574,0.0111,8.8306,0.1327,0.2017,0.106,-0.2587,-0.8641,0.4615,2.3479,9.4027,3.0664,8.8292,-0.0333,3.9073,10.2135,3.1959,12.5182,-0.8599,7.3355,1.9528,1.3974,3.9996,0.5311,0.6009,0.3201,0.5327,0.9595,2.1943,2.287,0.9206,4.815,5.2302,0.0492,-0.0629,-1.2778,1.2695,1.0018,0.7892,0.7053,2.2075,3.1299,0.0303,14.6128,-0.5657,-0.9816,0.4467,2.4667,2.5577,1.5993,6,0,TASCA_GIACCA_BASSA
-0.6542,10.8769,3.298,35.8643,-3.6514,1.0759,26.8508,5.1818,37.2782,-0.1726,0.6502,12.9085,3.5928,19.6361,-0.454,4.1835,35.1429,5.9281,43.2288,0.0018,-0.6081,-1.0062,-0.1564,1.6545,0.2572,0.1554,0.6365,0.9179,0.5563,1.4422,0.8741,0.6061,0.4051,0.8426,0.3095,2.0801,0.764,0.3673,5.1321,4.5922,-369.264,0.8948,-71.9521,-80.4107,0.2425,0.5709,0.178,2.3541,0.7341,0.3119,0.9621,1.8264,0.8296,1.8985,0.8623,0.4542,0.005,6.1783,-0.1505,0.099,-0.5056,0.6973,0.7833,0.6196,-2.7381,8.7494,2.9579,9.5482,?,3.7609,2.5222,1.5881,8.4228,-0.2838,7.6069,5.3886,2.3213,7.9249,0.1352,-0.728,-0.3599,0.4944,1.8625,1.2742,0.6842,3.469,1.6237,0.4681,5.1277,-7.7084,-1.5033,0,0,0.716,1.1336,1.2048,1.0628,0.0314,14.2304,0.4125,0.988,0.3347,2.6761,0.8176,0.9042,4,0,TASCA_GIACCA_BASSA
