@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-2.5587,2.8433,1.6862,10.8247,?,-9.3975,1.9735,1.4048,12.677,?,-2.5587,2.8433,1.6862,10.8247,?,10.3124,2.7221,1.6499,12.1424,0.3386,0.2723,1,-0.2481,3.6727,-0.9113,-0.2481,1.2003,1,1.022,0.8331,0.8515,1.022,1.4407,1,1.0445,0.6941,0.725,1.0445,0.8539,1,-1.7412,1.1711,-2.0391,-1.7412,1,1,0,1,0,0,0.8539,1,0.8915,1.1711,1.044,0.8915,0.0533,14.515,-0.1085,1,-0.6565,-0.1085,-0.6536,-0.6565,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.9211,17.7022,4.2074,20.1177,-4.1423,4.3953,9.9648,3.1567,13.4431,-0.3485,-1.9211,17.7022,4.2074,20.1177,-4.1423,7.2502,19.5038,4.4163,21.943,0.0427,-0.4371,1,-0.265,-2.288,0.6062,-0.265,1.3328,1,0.9527,0.7503,0.7148,0.9527,1.7765,1,0.9076,0.5629,0.5109,0.9076,4.6642,1,-16.5748,0.2144,-3.5536,-16.5748,0.3924,1,0.1707,2.5481,0.4349,0.1707,1.4965,1,0.9168,0.6682,0.6126,0.9168,0.0273,10.0961,0.7575,1,-0.7573,0.7575,-0.263,-0.7573,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.0462,15.4831,3.9349,14.725,-4.2445,-8.2666,13.6988,3.7012,19.5845,-5.3564,-2.0462,15.4831,3.9349,14.725,-4.2445,10.8048,4.6323,2.1523,10.4705,0.3822,0.2475,1,-0.1894,4.0399,-0.7651,-0.1894,1.0631,1,1.8282,0.9406,1.7197,1.8282,1.1303,1,3.3424,0.8848,2.9572,3.3424,0.7221,1,-1.8399,1.3848,-2.548,-1.8399,0.9113,1,0.1657,1.0974,0.1818,0.1657,0.7519,1,1.4063,1.33,1.8704,1.4063,0.0463,14.4147,-0.7344,1,-0.7546,-0.7344,0.317,-0.7546,21.1587,1841.4314,42.9119,147,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.6744,8.3909,2.8967,16.2437,-5.2092,3.2154,11.3003,3.3616,13.6705,-0.4209,-2.6744,8.3909,2.8967,16.2437,-5.2092,6.706,7.7554,2.7849,17.7593,0.0822,-0.8317,1,-0.3988,-1.2023,0.4795,-0.3988,0.8617,1,1.0402,1.1605,1.2071,1.0402,0.7425,1,1.0819,1.3467,1.4571,1.0819,3.3654,1,-8.5719,0.2971,-2.5471,-8.5719,0.2719,1,0.1352,3.6777,0.4972,0.1352,1.1882,1,0.9147,0.8416,0.7698,0.9147,0.026,9.9182,0.6475,1,-0.7037,0.6475,-0.1638,-0.7037,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.8572,23.3604,4.8333,22.1815,-7.1812,4.2678,8.6405,2.9395,13.5598,-0.2415,-2.8572,23.3604,4.8333,22.1815,-7.1812,7.8733,27.9148,5.2834,25.1807,0.0864,-0.6695,1,-0.3629,-1.4937,0.5421,-0.3629,1.6443,1,0.9148,0.6082,0.5564,0.9148,2.7036,1,0.8368,0.3699,0.3095,0.8368,7.3813,1,-8.1755,0.1355,-1.1076,-8.1755,0.2482,1,0.0984,4.0284,0.3963,0.0984,1.6358,1,0.8809,0.6113,0.5385,0.8809,0.0311,10.924,0.5129,1,-0.8945,0.5129,-0.148,-0.8945,321.6984,8264.5537,90.9096,370,0.119,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.7603,13.5157,3.6764,17.6826,-3.5939,4.0126,7.1414,2.6723,13.3313,-0.1948,-2.7603,13.5157,3.6764,17.6826,-3.5939,7.1229,14.7763,3.844,16.9748,0.1326,-0.6879,1,-0.3875,-1.4537,0.5633,-0.3875,1.3757,1,0.9564,0.7269,0.6952,0.9564,1.8926,1,0.9147,0.5284,0.4833,0.9147,6.3644,1,-5.3316,0.1571,-0.8377,-5.3316,0.345,1,0.1967,2.8988,0.5702,0.1967,1.3264,1,1.0417,0.7539,0.7854,1.0417,0.0295,10.1091,0.6959,1,-0.8604,0.6959,-0.3327,-0.8604,6.3211,0.218,0.4669,1,0.8571,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-10.1186,29.5751,5.4383,27.6155,?,-2.6752,5.5406,2.3538,13.4547,-2.6882,-10.1186,29.5751,5.4383,27.6155,?,14.8174,57.0646,7.5541,37.1328,0.051,3.7824,1,-0.6829,0.2644,-0.1805,-0.6829,2.3104,1,0.7199,0.4328,0.3116,0.7199,5.3379,1,0.5183,0.1873,0.0971,0.5183,2.816,1,-13.8279,0.3551,-4.9105,-13.8279,0,1,0,0,0.0932,0,2.0525,1,0.7437,0.4872,0.3623,0.7437,0.0758,23.1551,-0.0797,1,-0.996,-0.0797,0.0162,-0.996,2.8021,6.3358,2.5171,11,0.1538,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.4286,26.7981,5.1767,30.7929,-5.2302,0.438,6.6673,2.5821,12.0426,-2.266,-2.4286,26.7981,5.1767,30.7929,-5.2302,4.854,48.6902,6.9778,36.4622,0.0045,-5.5452,1,-0.5003,-0.1803,0.0902,-0.5003,2.0048,1,0.7419,0.4988,0.37,0.7419,4.0193,1,0.5504,0.2488,0.1369,0.5504,3.0939,1,-155.3278,0.3232,-50.2046,-155.3278,1.3404,1,0.1349,0.746,0.1007,0.1349,2.557,1,0.8445,0.3911,0.3303,0.8445,0.0178,7.7349,0.6624,1,-0.9628,0.6624,-0.6517,-0.9628,2.0619,0.058,0.2409,1,0.6667,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.9056,17.249,4.1532,12.1051,-20.7931,1.1432,5.2307,2.2871,8.8298,-1.4392,-2.9056,17.249,4.1532,12.1051,-20.7931,5.9424,22.6082,4.7548,14.9158,0.1046,-2.5417,1,-0.489,-0.3934,0.1924,-0.489,1.8159,1,0.8735,0.5507,0.481,0.8735,3.2976,1,0.763,0.3032,0.2314,0.763,2.2169,1,-6.6264,0.4511,-2.989,-6.6264,0.1534,1,0.0333,6.5172,0.2173,0.0333,1.3709,1,0.8116,0.7294,0.592,0.8116,0.0245,8.7381,0.9361,1,-0.9866,0.9361,-0.9453,-0.9866,4.4253,12.095,3.4778,12,0,125000,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.0741,18.0229,4.2453,13.5991,-8.726,1.4651,6.9599,2.6382,10.8409,-1.255,-2.0741,18.0229,4.2453,13.5991,-8.726,5.5643,22.7945,4.7744,16.4633,0.0993,-1.4156,1,-0.3727,-0.7064,0.2633,-0.3727,1.6092,1,0.8892,0.6214,0.5526,0.8892,2.5895,1,0.7907,0.3862,0.3053,0.7907,2.0222,1,-6.7194,0.4945,-3.3228,-6.7194,0.2908,1,0.0765,3.4384,0.263,0.0765,1.2544,1,0.826,0.7972,0.6585,0.826,0.0188,8.187,0.926,1,-0.9801,0.926,-0.9221,-0.9801,16.1034,64.2767,8.0173,24,0,125000,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.7917,16.8098,4.1,15.4187,-10.338,0.7655,7.2737,2.697,10.9559,-2.1602,-2.7917,16.8098,4.1,15.4187,-10.338,5.4617,27.2365,5.2189,19.7599,0.0445,-3.647,1,-0.5111,-0.2742,0.1402,-0.5111,1.5202,1,0.7856,0.6578,0.5168,0.7856,2.311,1,0.6172,0.4327,0.2671,0.6172,1.8772,1,-15.2817,0.5327,-8.1405,-15.2817,0.3923,1,0.0658,2.5493,0.1676,0.0658,1.4073,1,0.7803,0.7106,0.5544,0.7803,0.0231,8.3281,0.9695,1,-0.9764,0.9695,-0.9526,-0.9764,1,0,0,0,1,125000,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.7566,25.122,5.0122,20.3603,-19.8431,0.1951,13.2622,3.6417,14.7291,-2.2311,-2.7566,25.122,5.0122,20.3603,-19.8431,5.5825,47.5777,6.8977,27.7292,0.0171,-14.1305,1,-0.4938,-0.0708,0.0349,-0.4938,1.3763,1,0.7267,0.7266,0.528,0.7267,1.8943,1,0.528,0.5279,0.2787,0.528,1.9058,1,-40.2234,0.5247,-21.1054,-40.2234,0.2143,1,0.0346,4.6667,0.1616,0.0346,1.3823,1,0.7343,0.7234,0.5312,0.7343,0.0226,8.7369,0.8797,1,-0.9843,0.8797,-0.85,-0.9843,1,0,0,0,1,125000,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.7637,13.7517,3.7083,14.0588,-13.9796,2.1112,0.5493,0.7412,3.869,-0.0802,-1.7637,13.7517,3.7083,14.0588,-13.9796,4.6872,16.7609,4.094,17.7323,0.0608,-0.8354,1,-0.3763,-1.197,0.4504,-0.3763,5.0034,1,0.9058,0.1999,0.181,0.9058,25.0338,1,0.8205,0.0399,0.0328,0.8205,45.6667,1,-11.4373,0.0219,-0.2505,-11.4373,0.262,1,0.0497,3.8163,0.1897,0.0497,3.6337,1,0.7928,0.2752,0.2182,0.7928,0.0188,7.0627,0.2681,1,-0.9833,0.2681,-0.1777,-0.9833,9.1379,18.7626,4.3316,12,0,125000,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.6749,14.2872,3.7798,22.9127,-4.9396,0.8723,7.9467,2.819,10.3918,-1.7506,-1.6749,14.2872,3.7798,22.9127,-4.9396,4.6121,21.621,4.6498,27.5248,0.0051,-1.9202,1,-0.3632,-0.5208,0.1891,-0.3632,1.3408,1,0.8129,0.7458,0.6063,0.8129,1.7979,1,0.6608,0.5562,0.3675,0.6608,2.8811,1,-135.2565,0.3471,-46.9463,-135.2565,1.0211,1,0.1394,0.9794,0.1366,0.1394,2.2049,1,0.8324,0.4535,0.3775,0.8324,0.0126,6.9221,0.598,1,-0.9293,0.598,-0.6135,-0.9293,35.3931,87.5547,9.3571,45.0137,0.0843,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6285,12.7041,3.5643,17.029,-1.1149,5.2294,2.2997,1.5165,7.9756,0.3211,0.6285,12.7041,3.5643,17.029,-1.1149,6.709,10.8345,3.2916,13.4345,0.2233,0.1202,1,0.0937,8.3199,0.7795,0.0937,2.3504,1,1.0828,0.4255,0.4607,1.0828,5.5242,1,1.1726,0.181,0.2123,1.1726,-2.3801,1,-2.3244,-0.4201,0.9766,-2.3244,0.6854,1,0.4655,1.4589,0.6792,0.4655,2.1352,1,1.2676,0.4684,0.5937,1.2676,0.0265,10.0199,-0.0902,1,0.3621,-0.0902,0.8253,0.3621,4.0472,0,0,0,1,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.1872,4.552,2.1335,9.5157,-90.4676,3.3362,5.4419,2.3328,8.7815,-0.8304,-1.1872,4.552,2.1335,9.5157,-90.4676,5.0147,3.3474,1.8296,12.1296,0.1251,-0.3558,1,-0.2367,-2.8102,0.6653,-0.2367,0.9146,1,1.1661,1.0934,1.275,1.1661,0.8365,1,1.3599,1.1955,1.6257,1.3599,2.3624,1,-5.4254,0.4233,-2.2966,-5.4254,0.0217,1,0.0075,46.1151,0.346,0.0075,1.0836,1,0.7845,0.9228,0.724,0.7845,0.0187,6.255,0.9403,1,-0.8763,0.9403,-0.7222,-0.8763,34.5091,16.0352,4.0044,23.201,0.4103,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.6584,3.5594,1.8866,11.7432,-6.8061,3.6008,4.2681,2.0659,9.642,-0.9652,-0.6584,3.5594,1.8866,11.7432,-6.8061,4.6754,3.3598,1.833,13.8592,0.0846,-0.1829,1,-0.1408,-5.4687,0.7701,-0.1408,0.9132,1,1.0293,1.095,1.1271,1.0293,0.834,1,1.0594,1.1991,1.2703,1.0594,2.1621,1,-7.9955,0.4625,-3.698,-7.9955,0.3066,1,0.0994,3.2615,0.3241,0.0994,1.2179,1,0.8473,0.8211,0.6957,0.8473,0.0186,5.6214,0.8843,1,-0.9061,0.8843,-0.6997,-0.9061,36.0857,22.0175,4.6923,25.3598,0.3401,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0298,2.6773,1.6363,8.5079,-0.705,-9.1724,4.7508,2.1796,17.6088,?,0.0298,2.6773,1.6363,8.5079,-0.705,9.4572,4.7998,2.1908,13.1782,0.2541,-0.0032,1,0.0032,-307.7663,-0.9699,0.0032,0.7507,1,0.7469,1.3321,0.9949,0.7469,0.5635,1,0.5578,1.7745,0.9898,0.5578,0.1998,1,-0.7836,5.0056,-3.9223,-0.7836,0,1,0.2824,0,0,0.2824,0.4832,1,0.6456,2.0697,1.3362,0.6456,0.0456,11.6569,0.2146,1,-0.1323,0.2146,-0.9793,-0.1323,4.2187,0.4895,0.6996,6.7084,0.3735,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-7.1996,8.3042,2.8817,16.3745,?,-4.8626,14.9338,3.8644,17.1268,-2.1201,-7.1996,8.3042,2.8817,16.3745,?,11.9679,15.6231,3.9526,21.3399,0.1056,1.4806,1,-0.6016,0.6754,-0.4063,-0.6016,0.7457,1,0.7291,1.341,0.9777,0.7291,0.5561,1,0.5315,1.7984,0.9559,0.5315,1.407,1,-6.4977,0.7107,-4.6181,-6.4977,0,1,0,0,0.2301,0,0.9561,1,0.7673,1.0459,0.8026,0.7673,0.0576,19.8727,0.3244,1,-0.9148,0.3244,-0.6204,-0.9148,7.4184,282.2222,16.7995,56,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-8.5677,34.1979,5.8479,20.5593,-25.0911,-0.7505,20.4462,4.5217,19.6738,-1.4606,-8.5677,34.1979,5.8479,20.5593,-25.0911,13.5857,51.644,7.1864,29.3941,0.0294,11.416,1,-0.6306,0.0876,-0.0552,-0.6306,1.2933,1,0.8137,0.7732,0.6292,0.8137,1.6726,1,0.6622,0.5979,0.3959,0.6622,1.693,1,-22.2355,0.5907,-13.1337,-22.2355,0.0986,1,0.026,10.147,0.264,0.026,1.045,1,0.6994,0.9569,0.6693,0.6994,0.0616,20.7572,0.8342,1,-0.9613,0.8342,-0.7521,-0.9613,14.5635,535.1192,23.1326,73,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-8.1405,21.4199,4.6282,25.7413,-3.3117,-3.4975,17.9182,4.233,21.421,-2.1203,-8.1405,21.4199,4.6282,25.7413,-3.3117,12.9534,37.733,6.1427,27.6306,0.0362,2.3275,1,-0.6284,0.4296,-0.27,-0.6284,1.0934,1,0.7534,0.9146,0.6891,0.7534,1.1954,1,0.5677,0.8365,0.4749,0.5677,1.3583,1,-19.0438,0.7362,-14.0204,-19.0438,0.8696,1,0.2082,1.1499,0.2395,0.2082,1.2017,1,0.9316,0.8322,0.7753,0.9316,0.0605,20.8949,0.4424,1,-0.9285,0.4424,-0.5895,-0.9285,0.9347,2.7244,1.6506,6,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
1.6928,16.8766,4.1081,19.1429,-0.1967,2.7821,3.8636,1.9656,11.1604,-0.5734,1.6928,16.8766,4.1081,19.1429,-0.1967,5.8098,17.3337,4.1634,20.9125,0.0918,0.6084,1,0.2914,1.6435,0.4789,0.2914,2.09,1,0.9867,0.4785,0.4721,0.9867,4.3681,1,0.9736,0.2289,0.2229,0.9736,0.7735,1,-1.4877,1.2929,-1.9235,-1.4877,2.2553,1,0.6947,0.4434,0.308,0.6947,1.7153,1,0.9154,0.583,0.5337,0.9154,0.0196,8.6779,-0.021,1,0.9495,-0.021,0.038,0.9495,3.3048,0.2654,0.5151,2,0.5,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
3.0646,23.4618,4.8437,21.1984,-0.2433,2.856,6.0153,2.4526,12.0578,-0.4056,3.0646,23.4618,4.8437,21.1984,-0.2433,7.3232,26.2495,5.1234,22.5757,0.0656,1.073,1,0.4185,0.932,0.39,0.4185,1.9749,1,0.9454,0.5063,0.4787,0.9454,3.9004,1,0.8938,0.2564,0.2292,0.8938,1.1922,1,-2.6155,0.8388,-2.1938,-2.6155,1.9876,1,0.7057,0.5031,0.355,0.7057,1.7581,1,0.939,0.5688,0.5341,0.939,0.0285,11.0938,-0.1494,1,0.9354,-0.1494,0.0043,0.9354,2.2198,0.3253,0.5704,2,0.3333,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
6.3077,28.2599,5.316,32.7206,-0.4823,3.3596,21.8167,4.6708,30.3735,-0.161,6.3077,28.2599,5.316,32.7206,-0.4823,11.2218,43.2684,6.5779,34.4187,0.0395,1.8775,1,0.5621,0.5326,0.2994,0.5621,1.1381,1,0.8082,0.8786,0.7101,0.8082,1.2953,1,0.6531,0.772,0.5042,0.6531,2.5281,1,-7.5179,0.3956,-2.9737,-7.5179,0.8437,1,0.616,1.1852,0.7301,0.616,1.0773,1,0.9507,0.9283,0.8825,0.9507,0.0515,17.651,-0.2284,1,0.7038,-0.2284,0.3309,0.7038,1.7784,1.1347,1.0652,3,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
5.8551,24.6244,4.9623,44.3558,-1.4673,0.268,2.5969,1.6115,7.397,-1.1404,5.8551,24.6244,4.9623,44.3558,-1.4673,9.8139,24.1687,4.9162,36.7467,0.0165,21.8488,1,0.5966,0.0458,0.0273,0.5966,3.0793,1,1.0094,0.3247,0.3278,1.0094,9.4823,1,1.0189,0.1055,0.1074,1.0189,6.6932,1,-42.7933,0.1494,-6.3936,-42.7933,5.2019,1,0.4812,0.1922,0.0925,0.4812,5.9965,1,1.2071,0.1668,0.2013,1.2071,0.0431,14.989,-0.1695,1,0.2593,-0.1695,-0.2187,0.2593,1.0521,0.1223,0.3497,2,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
6.0142,0.0861,0.2934,1.2854,0.8036,7.8075,0.0609,0.2468,1.139,0.8659,6.0142,0.0861,0.2934,1.2854,0.8036,11.5536,0.0456,0.2136,1.0673,0.9111,0.7703,1,0.5206,1.2982,0.6758,0.5206,1.1889,1,1.3733,0.8411,1.1551,1.3733,1.4134,1,1.8858,0.7075,1.3342,1.8858,0.715,1,0.4808,1.3986,0.6725,0.4808,0.7705,1,0.5452,1.2979,0.7076,0.5452,1.1285,1,1.2044,0.8861,1.0672,1.2044,0.0614,19.8359,-0.7282,0.9998,0.843,-0.7282,-0.2462,0.843,0.8511,0.1268,0.356,1,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
6.3898,0.1666,0.4081,2.2863,0.6855,7.4296,0.1425,0.3775,1.6663,0.8038,6.3898,0.1666,0.4081,2.2863,0.6855,11.7134,0.1316,0.3627,2.253,0.824,0.8601,1,0.5455,1.1627,0.6343,0.5455,1.0812,1,1.1252,0.9249,1.0407,1.1252,1.1691,1,1.266,0.8554,1.083,1.266,0.7298,1,0.4724,1.3702,0.6473,0.4724,0.8558,1,0.5679,1.1684,0.6635,0.5679,1.3721,1,1.0148,0.7288,0.7396,1.0148,0.0622,20.2093,-0.5431,1.0002,0.8169,-0.5431,0.0397,0.8169,1,0,0,0,1,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
7.4124,0.4388,0.6624,3.2766,0.6398,6.4894,0.1958,0.4424,2.134,0.7245,7.4124,0.4388,0.6624,3.2766,0.6398,12.3394,0.8117,0.901,4.5219,0.6969,1.1422,1,0.6007,0.8755,0.5259,0.6007,1.4971,1,0.7352,0.668,0.4911,0.7352,2.2414,1,0.5405,0.4462,0.2412,0.5405,1.0371,1,0.5598,0.9642,0.5397,0.5598,1.1744,1,0.6097,0.8515,0.5192,0.6097,1.5354,1,0.7246,0.6513,0.4719,0.7246,0.0677,21.3141,0.3526,1,0.9694,0.3526,0.5714,0.9694,0.2692,0.1967,0.4436,1,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
6.7675,20.7001,4.5497,18.4753,-0.1764,2.9998,10.5683,3.2509,16.3008,-0.3168,6.7675,20.7001,4.5497,18.4753,-0.1764,11.1757,27.6682,5.2601,20.3878,0.0863,2.256,1,0.6056,0.4433,0.2684,0.6056,1.3995,1,0.865,0.7145,0.618,0.865,1.9587,1,0.7482,0.5105,0.382,0.7482,0.7065,1,-1.4387,1.4154,-2.0363,-1.4387,1.2687,1,0.7038,0.7882,0.5548,0.7038,1.1334,1,0.9062,0.8823,0.7995,0.9062,0.0545,17.4509,-0.1771,1,0.9362,-0.1771,0.0732,0.9362,0.375,0.3648,0.604,2,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
5.4453,17.5218,4.1859,31.1281,-0.4265,7.0314,28.1502,5.3057,38.2704,-0.0479,5.4453,17.5218,4.1859,31.1281,-0.4265,11.8423,31.6967,5.63,43.1932,0.0437,0.7744,1,0.4598,1.2913,0.5938,0.4598,0.7889,1,0.7435,1.2675,0.9424,0.7435,0.6224,1,0.5528,1.6066,0.8881,0.5528,5.318,1,-4.7131,0.188,-0.8862,-4.7131,0.5975,1,0.4831,1.6736,0.8086,0.4831,0.8134,1,0.7207,1.2294,0.886,0.7207,0.0573,18.8394,-0.1465,1,0.5416,-0.1465,0.6343,0.5416,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
4.116,23.2981,4.8268,23.0158,-0.3438,3.0056,7.6844,2.7721,12.1887,-0.3738,4.116,23.2981,4.8268,23.0158,-0.3438,8.8068,19.6373,4.4314,22.3684,0.0801,1.3694,1,0.4674,0.7302,0.3413,0.4674,1.7412,1,1.0892,0.5743,0.6256,1.0892,3.0319,1,1.1864,0.3298,0.3913,1.1864,1.7755,1,-3.0247,0.5632,-1.7036,-3.0247,1.9304,1,0.7044,0.518,0.3649,0.7044,1.8883,1,1.0289,0.5296,0.5449,1.0289,0.0356,13.4733,-0.1455,1,0.8869,-0.1455,0.0074,0.8869,0.163,0.1365,0.3694,1,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
