@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.4949,4.0166,2.0041,10.1894,-0.7012,3.2622,30.2088,5.4963,23.0964,-0.8224,9.7545,10.5941,3.2549,33.2805,0.0199,11.67,14.6676,3.8298,33.5605,0.0367,-0.1517,-0.0507,-0.0424,0.3344,0.2795,0.8359,0.3646,0.6157,0.5233,1.6886,1.4351,0.8499,0.133,0.3791,0.2738,2.8515,2.0596,0.7223,0.4029,-6.2066,-3.2813,-15.403,-8.1433,0.5287,0.4726,0.1764,0.1719,0.3732,0.3638,0.9746,0.4412,0.3062,0.3036,0.694,0.6882,0.9917,0.0736,17.0734,-0.0124,-0.2839,-0.4237,-0.0971,-0.056,0.942,-3.2517,230.6084,15.1858,48.4787,-3.8676,-26.1414,72.4709,8.513,40.6784,-6.1376,-18.345,24.6572,4.9656,23.2788,?,0.1244,0.1773,1.425,1.7838,3.0582,1.7144,3.1821,9.3526,2.9391,1.1012,1.6547,1.5026,1.7475,0,0,1.1918,2.0825,1.7474,0.2293,55.3811,-0.7804,-0.7992,0.4559,?,?,?,?,?,DAVANTI_PANTALONI
-0.125,3.0008,1.7323,11.8478,-0.7888,3.7451,10.8725,3.2973,16.7714,-0.3661,9.9462,5.9691,2.4432,25.3595,0.1463,11.2235,6.8439,2.6161,25.4211,0.1582,-0.0334,-0.0126,-0.0111,0.3765,0.3337,0.8862,0.5254,0.709,0.6622,1.3496,1.2604,0.9339,0.276,0.5027,0.4385,1.8215,1.5886,0.8722,1.1623,-1.2019,-1.0936,-1.034,-0.9408,0.9099,0.5395,0.223,0.2193,0.4133,0.4065,0.9837,0.7064,0.4672,0.4661,0.6613,0.6597,0.9976,0.0743,15.5812,0.1815,0.2565,0.3745,0.0688,0.2886,0.9467,-25.5005,72.101,8.4912,38.6398,?,-11.8675,316.7486,17.7974,52.6199,-0.9446,-20.2957,21.5718,4.6445,25.3189,?,2.1488,1.2564,0.5847,0.4771,1.8282,3.8319,0.2276,3.3424,14.6835,1.5117,1.5261,1.0095,0,1,0,0.7343,1.5261,2.0783,0.2426,65.9585,-0.7968,-0.9158,0.9187,?,?,?,?,?,DAVANTI_PANTALONI
0.6944,3.3493,1.8301,8.9669,-0.7653,-0.0651,28.951,5.3806,30.5656,-0.9001,9.8874,15.8463,3.9807,22.8646,0.1138,11.2256,20.3781,4.5142,26.9301,0.1154,-10.6611,0.0702,0.0619,-0.0066,-0.0058,0.8808,0.3401,0.4597,0.4054,1.3517,1.1919,0.8818,0.1157,0.2114,0.1644,1.827,1.4207,0.7776,0.2685,-1.3235,-1.1065,-4.9294,-4.121,0.836,0.3158,0.1969,0.1668,0.6235,0.5284,0.8475,0.2934,0.3922,0.333,1.3368,1.135,0.849,0.0708,15.6411,-0.5555,0.1013,0.215,-0.2919,-0.2757,0.9532,-25.2118,180.5462,13.4367,45.5399,-26.1072,4.6345,112.3338,10.5988,42.4179,-1.0316,-24.1635,205.7638,14.3445,42.2989,-12.0575,-5.44,1.0434,-0.1918,1.2678,0.9367,0.7389,1.6072,0.8774,0.5459,2.0363,1.1229,0.5514,0.0805,0.5186,6.4451,1.0736,1.0766,1.0028,0.2516,60.0968,0.6473,-0.8884,-0.8477,?,?,?,?,?,DAVANTI_PANTALONI
-0.8295,5.8479,2.4182,13.0618,-1.568,1.8828,37.4061,6.116,34.1424,-0.4982,10.6682,12.421,3.5243,23.3195,0.1322,12.4124,19.6511,4.433,23.1504,0.168,-0.4406,-0.0778,-0.0668,0.1765,0.1517,0.8595,0.3954,0.6862,0.5455,1.7354,1.3797,0.795,0.1563,0.4708,0.2976,3.0115,1.9035,0.6321,0.7025,-2.2457,-1.7065,-3.1968,-2.4293,0.7599,0.2232,0.1893,0.1828,0.8481,0.819,0.9657,0.3826,0.5601,0.5642,1.4641,1.4748,1.0073,0.0776,17.2425,0.2254,-0.0913,0.018,0.0571,0.4672,0.8566,-38.5831,10.8048,3.2871,44.0399,?,8.7993,313.9527,17.7187,53.9383,-0.6994,3.2731,113.0266,10.6314,33.4778,-0.5081,-4.3848,-11.7881,2.6884,0.1855,0.3092,1.6666,0.0344,0.0956,2.7777,1.9839,3.9045,1.9681,0,0,1.4298,0.8165,1.3155,1.6112,0.2836,63.9647,0.3254,0.0414,-0.6597,?,?,?,?,?,DAVANTI_PANTALONI
-0.3169,0.1536,0.392,1.4211,-3.3965,11.2812,1.4351,1.198,5.9815,0.5951,9.7267,0.9612,0.9804,5.0524,0.6096,14.9047,2.3731,1.5405,7.8028,0.6028,-0.0281,-0.0326,-0.0213,1.1598,0.7569,0.6526,0.3272,0.3998,0.2544,1.2219,0.7777,0.6364,0.1071,0.1598,0.0647,1.493,0.6047,0.4051,-0.1249,-0.1392,-0.0927,1.1147,0.7425,0.6661,0.0219,0.025,0.0165,1.1417,0.7521,0.6587,0.2376,0.2813,0.1821,1.1839,0.7666,0.6475,0.1072,21.3733,-0.0974,-0.2338,-0.162,0.9804,0.9962,0.9937,-12.1404,0.4529,0.673,13.3194,?,-37.861,0.375,0.6124,38.6398,?,19.0429,2.1987,1.4828,5.0995,0.769,0.3207,-0.6375,-1.9882,1.099,0.4539,0.413,1.2077,0.206,0.1706,0.3447,-0.7844,-2.2756,1,0,0,0.3447,2.6119,7.5772,0.3172,69.0443,0.8021,0.8601,0.8821,?,?,?,?,?,DAVANTI_PANTALONI
0.2158,0.9758,0.9878,4.015,-0.3747,6.9117,2.2338,1.4946,6.1603,0.3795,9.8173,1.181,1.0868,5.5286,0.5797,12.0831,2.585,1.6078,6.7881,0.5777,0.0312,0.022,0.0179,0.704,0.572,0.8125,0.6609,0.9089,0.6144,1.3753,0.9296,0.6759,0.4368,0.8262,0.3775,1.8914,0.8641,0.4569,-0.2906,-0.1435,-0.1179,0.494,0.4057,0.8211,0.2942,0.222,0.1817,0.7547,0.6176,0.8183,0.6518,0.7262,0.5915,1.1143,0.9075,0.8145,0.0864,17.4531,0.3257,-0.0986,0.1642,0.6483,0.909,0.9039,-32.6936,13.6643,3.6965,40.4999,?,-11.1294,11.8896,3.4481,15.1794,?,27.5203,8.7744,2.9622,11.5799,0.6186,2.9376,-1.188,-0.4044,1.072,1.2479,1.1641,1.1493,1.5573,1.355,2.6681,-2.1567,-0.8083,1,0,0,2.6681,3.4974,1.3108,0.3177,71.3433,-0.9804,0.9303,-0.8586,?,?,?,?,?,DAVANTI_PANTALONI
0.0123,0.0133,0.1153,0.5435,-0.7511,6.4136,0.0363,0.1906,0.89,0.8695,9.8715,0.0167,0.1291,0.6769,0.9338,11.7739,0.0235,0.1532,0.6797,0.9442,0.0019,0.0012,0.001,0.6497,0.5447,0.8384,0.605,0.8932,0.7529,1.4765,1.2445,0.8429,0.366,0.7979,0.5668,2.1801,1.5488,0.7104,-0.0393,-0.0244,-0.0203,0.6215,0.5157,0.8297,0.0455,0.0304,0.0255,0.6674,0.5599,0.839,0.6107,0.803,0.7997,1.3148,1.3095,0.9959,0.0806,16.3804,-0.1451,-0.278,-0.2935,0.0484,0.7087,0.7405,-31.0101,0.2612,0.5111,31.9794,?,-4.002,0.3382,0.5816,5.0995,?,31.0077,0.1406,0.3749,1.3809,0.9565,7.7487,-1.0001,-0.1291,0.8788,1.3631,1.5511,0.7723,1.858,2.4059,6.2711,-1.0534,-0.168,1,0,0,6.2711,23.158,3.6928,0.3016,66.0199,-0.7957,0.5402,-0.7339,?,?,?,?,?,DAVANTI_PANTALONI
0.0249,0.2321,0.4818,1.919,-0.9739,5.5592,0.6518,0.8074,3.0379,0.5652,9.8789,0.2626,0.5124,3.0902,0.7395,11.3714,0.3359,0.5796,2.6139,0.7987,0.0045,0.0025,0.0022,0.5627,0.4889,0.8687,0.5968,0.9402,0.8313,1.5756,1.393,0.8841,0.3561,0.884,0.691,2.4824,1.9404,0.7817,-0.2397,-0.1079,-0.0913,0.4502,0.3809,0.8462,0.1391,0.0819,0.0749,0.589,0.5382,0.9139,0.6317,0.621,0.7341,0.9831,1.1622,1.1822,0.081,15.8554,0.0316,-0.3623,-0.242,-0.0349,0.6589,0.7273,-38.2839,2.1585,1.4692,39.7186,?,0.3855,2.9677,1.7227,5.1575,-0.7549,17.0551,25.6265,5.0623,17.0395,0.397,-99.3092,-2.2447,0.0226,0.8528,0.2902,0.3403,0.7273,0.0842,0.1158,17.9023,-3.5401,-0.1977,0,0,0.104,7.7012,2.331,0.3027,0.2994,56.9068,0.5084,0.9321,0.7257,?,?,?,?,?,DAVANTI_PANTALONI
0.1181,0.0195,0.1398,1.7031,-0.2089,3.9306,0.1223,0.3497,4.1196,0.189,9.9275,0.0557,0.236,2.9214,0.7254,10.6827,0.0953,0.3088,3.7299,0.6794,0.0301,0.0119,0.0111,0.3959,0.3679,0.9293,0.3996,0.5923,0.4527,1.4821,1.1327,0.7642,0.1597,0.3508,0.2049,2.1967,1.283,0.5841,-0.3065,-0.0381,-0.0372,0.1244,0.1215,0.9765,0.2773,0.1324,0.1211,0.4775,0.4367,0.9145,0.4134,0.583,0.4566,1.4102,1.1045,0.7832,0.0747,13.9834,-0.8966,-0.8903,-0.9202,0.848,0.9398,0.9764,-41.8637,0.0601,0.2451,42.659,?,-2.1034,0.139,0.3729,2.9388,?,-9.5278,0.13,0.3605,10.2585,?,19.9026,4.3938,0.2208,0.6574,0.6799,1.0343,0.4322,0.4623,1.0697,14.5156,4.1584,0.2865,1,1,1,14.5156,4.1584,0.2865,0.3006,53.495,0.5688,-0.525,-0.3646,?,?,?,?,?,DAVANTI_PANTALONI
0.1774,0.9328,0.9658,5.2167,-1.6333,0.1383,6.6752,2.5836,12.1694,-0.6885,10.1285,5.1297,2.2649,12.4275,0.3299,10.4797,5.5506,2.356,13.57,0.3115,1.2832,0.0175,0.0169,0.0137,0.0132,0.9665,0.3738,0.4264,0.4099,1.1407,1.0966,0.9613,0.1397,0.1818,0.1681,1.3013,1.2026,0.9242,0.6521,-0.529,-0.5271,-0.8112,-0.8084,0.9965,0.2749,0.1068,0.1005,0.3887,0.3657,0.941,0.4287,0.4198,0.3844,0.9792,0.8968,0.9158,0.0734,12.8174,0.0283,0.1117,0.0965,0.3979,0.4254,0.9849,2.6094,113.6908,10.6626,37.9181,-2.3981,2.2232,22.9486,4.7905,20.639,-2.1274,-32.325,11.4566,3.3848,35.2188,?,1.1737,-0.0807,-0.0688,2.2258,3.1502,1.4153,4.9541,9.9236,2.0031,1.906,0.7598,0.3986,1.6909,0,0,1.8372,1.0766,0.586,0.2356,46.1409,0.9129,-0.6159,-0.6701,?,?,?,?,?,DAVANTI_PANTALONI
-0.646,3.8868,1.9715,12.5065,-0.5864,2.1955,27.174,5.2129,21.1342,-0.6652,9.9461,10.2491,3.2014,18.5985,0.0514,11.5853,11.2545,3.3548,17.744,0.1095,-0.2942,-0.065,-0.0558,0.2207,0.1895,0.8585,0.3782,0.6158,0.5877,1.6283,1.5539,0.9543,0.143,0.3792,0.3454,2.6514,2.4145,0.9107,0.5476,-4.5866,-2.1179,-8.3764,-3.8678,0.4618,0.6212,0.4021,0.3956,0.6473,0.6369,0.9839,0.5918,0.6724,0.7048,1.1363,1.1911,1.0482,0.074,16.0152,0.1185,0.0928,-0.0162,0.0276,0.3665,0.8694,-33.4115,158.4576,12.588,49.6185,-6.0691,-13.9676,105.2129,10.2573,38.3392,-12.3153,-3.6634,171.0535,13.0787,38.4583,-1.3742,2.3921,9.1205,3.8128,1.2272,0.9625,0.7843,1.5061,0.9264,0.6151,1.2013,1.9138,1.593,2.4377,0.4333,0.1778,1.2942,1.2902,0.9969,0.2638,59.3374,-0.8306,-0.4753,0.0265,?,?,?,?,?,DAVANTI_PANTALONI
0.0048,4.6788,2.163,8.8639,-0.928,-0.4919,8.0752,2.8417,13.2993,-1.7491,9.9434,2.6586,1.6305,9.1509,0.4187,10.5592,3.0283,1.7402,9.4058,0.4278,-0.0098,0.0005,0.0005,-0.0495,-0.0466,0.9417,0.7612,1.3266,1.243,1.7428,1.633,0.937,0.5794,1.7599,1.545,3.0374,2.6666,0.8779,0.5042,-0.6474,-0.6067,-1.284,-1.2033,0.9372,0.9504,0.2921,0.2797,0.3073,0.2943,0.9576,0.6665,0.9686,0.9424,1.4533,1.4139,0.9729,0.0691,14.001,0.1895,0.5083,0.5673,0.2213,0.0259,0.9466,-15.733,41.8006,6.4653,27.7191,-19.0951,7.9239,102.9777,10.1478,29.2206,0.0041,-33.8841,10.3516,3.2174,36.7798,?,-1.9855,0.4643,-0.2339,0.6371,2.0095,3.154,0.4059,4.0381,9.948,-221.3077,0.7161,-0.0032,0.047,0,0,0.9486,0.7537,0.7945,0.2652,57.6159,0.5092,0.0524,0.8784,?,?,?,?,?,DAVANTI_PANTALONI
0.2051,4.1403,2.0348,11.1303,-0.6424,3.4923,47.6275,6.9013,33.9946,-0.1933,10.5737,23.3714,4.8344,24.6928,-0.0573,12.6857,38.2542,6.185,30.7727,0.0852,0.0587,0.0194,0.0162,0.3303,0.2753,0.8335,0.2948,0.4209,0.329,1.4275,1.1158,0.7816,0.0869,0.1772,0.1082,2.0379,1.245,0.611,0.7906,3.2543,-1.5185,4.1162,-1.9207,-0.4666,0.2379,0.2902,0.2015,1.2198,0.8469,0.6943,0.3274,0.4508,0.3617,1.3767,1.1047,0.8024,0.0796,17.4817,-0.0691,-0.1722,-0.1482,0.2296,0.6403,0.85,-36.3481,157.3803,12.5451,51.7197,?,9.6887,225.1326,15.0044,56.8771,-0.848,-18.8431,140.3646,11.8476,33.4198,?,-3.7516,1.929,-0.5142,0.8361,1.0589,1.2665,0.6991,1.1212,1.6039,1.9817,1.5476,0.7809,0,1,0,0.9093,1.5476,1.7019,0.3005,70.4305,0.7995,-0.9065,-0.8283,?,?,?,?,?,DAVANTI_PANTALONI
-0.4574,0.4064,0.6375,3.3052,-1.4774,4.6559,2.9752,1.7249,7.5862,0.0595,10.1496,1.024,1.012,5.3706,0.5975,11.2914,1.8109,1.3457,6.2138,0.5637,-0.0982,-0.0451,-0.0405,0.4587,0.4123,0.8989,0.3696,0.6299,0.4737,1.7045,1.2818,0.752,0.1366,0.3968,0.2244,2.9054,1.643,0.5655,-4.1051,-0.2472,-0.2455,0.0602,0.0598,0.9931,0.1654,0.1,0.0937,0.6045,0.5663,0.9369,0.4357,0.6154,0.5319,1.4125,1.2209,0.8643,0.081,15.4482,-0.1367,-0.0693,-0.1322,0.4001,0.7791,0.8817,-1.0664,45.653,6.7567,25.1984,-1.1319,-30.9171,0.509,0.7135,31.9199,?,-24.3488,1.9858,1.4092,26.3397,?,0.0345,0.0438,1.2698,9.4704,4.7948,0.5063,89.6877,22.99,0.2563,0.4191,0.5079,1.2119,0,0,1,0.7894,0.9567,1.2119,0.2853,61.2759,-0.3608,0.3135,-0.8404,?,?,?,?,?,DAVANTI_PANTALONI
-0.0047,6.0996,2.4697,17.4767,-0.6766,3.3455,33.8311,5.8165,22.0622,-0.696,10.0323,45.6029,6.753,41.9187,-0.2395,12.939,29.9565,5.4732,31.6051,0.0685,-0.0014,-0.0005,-0.0004,0.3335,0.2586,0.7754,0.4246,0.3657,0.4512,0.8613,1.0627,1.2338,0.1803,0.1338,0.2036,0.7419,1.1293,1.5223,0.779,0.8707,-3.0334,1.1177,-3.8941,-3.484,0.8013,0.3082,0.3072,0.3846,0.3834,0.9967,0.7922,0.4169,0.553,0.5263,0.6981,1.3263,0.0761,16.792,-0.3753,0.1063,0.268,0.0308,0.1061,0.7984,6.1615,141.5666,11.8982,32.6385,-0.8758,-12.0375,268.8637,16.3971,37.9791,-18.7854,-15.8549,454.2872,21.314,49.9176,-1.8591,-0.5119,-0.3886,0.7592,0.7256,0.5582,0.7693,0.5265,0.3116,0.5918,0.4226,0.4695,1.1109,9.0644,0.9966,0.1099,0.8594,0.6538,0.7608,0.1499,51.639,0.8619,-0.9566,-0.972,?,?,?,?,?,DAVANTI_PANTALONI
-0.0939,0.3934,0.6272,2.4538,-1.0469,5.0078,0.9369,0.9679,4.4127,0.3472,10.12,0.8474,0.9205,4.5964,0.6647,11.3465,0.9358,0.9673,4.8674,0.6694,-0.0187,-0.0093,-0.0083,0.4948,0.4413,0.8919,0.648,0.6813,0.6484,1.0515,1.0006,0.9516,0.4199,0.4642,0.4204,1.1056,1.0012,0.9056,-0.5346,-0.1377,-0.1273,0.2576,0.2382,0.9244,0.1773,0.0875,0.0814,0.4932,0.4591,0.931,0.5561,0.5338,0.5041,0.96,0.9066,0.9443,0.0843,15.6513,0.8979,-0.1185,0.2817,0.1086,0.5216,0.903,-38.208,0.0629,0.2508,38.6993,?,-1.6649,0.2731,0.5226,2.7588,?,21.5885,0.2599,0.5098,2.0401,0.9093,22.9487,-1.7698,-0.0771,0.4799,0.492,1.0252,0.2303,0.2421,1.051,14.0277,-1.8916,-0.1348,1,0,0,14.0277,18.9693,1.3523,0.3277,61.4614,-0.7164,0.4673,-0.1774,?,?,?,?,?,DAVANTI_PANTALONI
0.0397,0.0056,0.0748,0.4375,-0.8898,6.4562,0.0488,0.2208,1.8583,0.7323,9.8893,0.0135,0.116,1.0317,0.8976,11.8117,0.0357,0.1889,1.7428,0.8575,0.0061,0.004,0.0034,0.6528,0.5466,0.8373,0.3386,0.6445,0.3958,1.9034,1.169,0.6141,0.1146,0.4153,0.1567,3.623,1.3665,0.3772,-0.0405,-0.0228,-0.0196,0.5621,0.4847,0.8623,0.0334,0.023,0.0189,0.689,0.5675,0.8238,0.2355,0.4241,0.2511,1.8011,1.0663,0.592,0.0826,16.4132,0.3627,0.2098,0.3387,0.524,0.9015,0.8427,-35.6377,0.0773,0.278,36.5997,?,-7.6105,0.2138,0.4623,8.4,?,23.6376,0.0911,0.3018,1.2589,0.9484,4.6827,-1.5077,-0.322,0.6012,0.9212,1.5322,0.3615,0.8487,2.3477,4.3571,-1.5803,-0.3627,1,0,0,4.3571,29.0739,6.6727,0.3037,66.8858,-0.6437,-0.2569,0.148,?,?,?,?,?,DAVANTI_PANTALONI
