@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.1736,0.0089,0.0945,0.4388,-0.2415,-0.4715,0.0207,0.144,0.7962,?,-0.1812,0.0031,0.0558,0.3237,?,0.5474,0.0184,0.1358,0.5838,0.2794,-0.3682,-0.958,0.3171,2.602,-0.8614,-0.3311,0.6562,1.6931,0.6957,2.5801,1.0601,0.4109,0.4306,2.8665,0.484,6.6567,1.1239,0.1688,0.1072,0.2637,-0.3772,2.4599,-3.5183,-1.4303,0,0,0.4363,1,0,0,0.5511,1.3556,0.7516,2.4599,1.3638,0.5544,0.0053,0.8297,-0.2627,0.1078,0.4187,-0.1478,-0.9715,0.0177,38.2651,0.024,0.155,0.311,0.9919,-15.2494,0.0472,0.2172,15.541,?,15.179,0,0,0,1,-2.5093,2.5209,-1.0046,0.7135,13544.1162,18981.3184,0.5092,183443088,360290432,-2.453,2.5115,-1.0238,0,2.532,0,0.02,0,0,0.439,68.6935,0.7197,172.0429,-55.2425,DAVANTI_PANTALONI
-0.0128,9.0982,3.0163,14.6524,-1.5026,-2.4715,18.6639,4.3202,23.2268,-2.5881,-0.4739,15.2137,3.9005,17.8371,-0.964,5.757,16.1663,4.0207,18.4152,0.0112,0.0052,0.027,-0.0022,5.215,-0.4293,-0.0823,0.6982,0.7733,0.7502,1.1076,1.0745,0.9701,0.4875,0.598,0.5628,1.2268,1.1545,0.9411,0.5251,1.0048,-42.2889,1.9135,-80.532,-42.0856,0.9045,0.6447,0.3144,0.7128,0.3476,0.4877,0.6308,0.8215,0.7957,1.3022,1.2613,0.9686,0.0249,9.1104,0.1575,-0.1933,-0.103,0.8063,-0.7504,-0.3741,-26.088,64.8945,8.0557,41.687,?,-19.5911,129.2784,11.3701,42.45,-2.9588,11.9783,276.1519,16.6178,54.685,-0.0932,1.3316,-2.1779,-1.6356,0.7085,0.4848,0.6842,0.502,0.235,0.4681,1.3139,8.9438,6.8069,0,0,0.2144,0.982,0.7623,0.7763,0.3441,60.904,-0.8134,-0.9262,0.6978,DAVANTI_PANTALONI
0.0346,2.6688,1.6337,13.6853,-2.5148,0.0249,9.2405,3.0398,23.2168,-1.1768,-0.0737,4.8794,2.2089,15.7246,-0.8685,3.1247,7.0325,2.6519,14.9879,0.0208,1.389,-0.4696,0.0111,-0.3381,0.008,-0.0236,0.5374,0.7396,0.616,1.3761,1.1463,0.833,0.2888,0.547,0.3795,1.8938,1.314,0.6938,0.7801,1.3397,-30.7885,1.7172,-39.4657,-22.9824,0.3651,0.4627,0.2544,1.2674,0.6968,0.5498,0.5895,0.8703,0.9131,1.4765,1.549,1.0492,0.0004,4.8322,0.0392,-0.2293,-0.2258,-0.9462,-0.1085,0.115,31.4687,26.192,5.1178,14.9399,0.601,30.7143,19.63,4.4306,13.8,0.6429,-3.8324,11.4383,3.3821,13.678,-11.6789,1.0246,-8.2111,-8.0143,1.1551,1.5132,1.31,1.3343,2.2899,1.7162,0.9058,-1.7858,-1.9715,0.9689,34.7044,35.8175,1.0826,1.0923,1.0089,0.2299,66.1109,-0.9774,0.2521,-0.0745,DIETRO_PANTALONI
0.2326,0.8741,0.9349,5.4296,-0.4345,-0.1544,2.3476,1.5322,9.7416,-1.6497,0.1239,0.9781,0.989,5.3492,-0.7907,1.7379,1.2727,1.1281,6.0925,0.0138,-1.5071,1.8769,0.1338,-1.2454,-0.0888,0.0713,0.6102,0.9454,0.8288,1.5493,1.3582,0.8766,0.3723,0.8937,0.6868,2.4003,1.8447,0.7685,0.2711,0.6962,-19.2505,2.5677,-70.9961,-27.6498,1.0295,1.2671,0.6127,1.2308,0.5951,0.4835,0.5574,1.015,0.8912,1.8211,1.5989,0.878,0.0016,2.6533,-0.3994,0.2298,0.2415,-0.7187,-0.3024,0.1201,24.9218,12.2263,3.4966,15.6586,0.4942,36.643,4.3879,2.0947,7.7408,0.808,-5.1314,1.0281,1.014,6.839,?,0.6801,-4.8568,-7.141,1.6692,3.4485,2.0659,2.7863,11.8919,4.2679,0.4696,-2.2372,-4.7637,0.7678,0,0,2.0229,2.2896,1.1319,0.2336,66.6961,-0.9575,-0.413,0.6155,DIETRO_PANTALONI
-0.6466,9.8376,3.1365,17.3633,-2.1671,-3.9094,59.3567,7.7043,36.3991,-1.5964,0.0802,29.5416,5.4352,22.8016,-0.5614,8.136,48.2495,6.9462,21.8929,0.0296,0.1654,-8.0672,-0.0795,-48.7722,-0.4805,0.0099,0.4071,0.5771,0.4515,1.4175,1.1091,0.7825,0.1657,0.333,0.2039,2.0093,1.2302,0.6123,0.5309,1.4491,-17.8085,2.7297,-33.546,-12.2891,0.3911,0.3754,0.243,0.96,0.6214,0.6473,0.477,0.7615,0.7931,1.5963,1.6626,1.0415,0.0204,11.8991,0.3187,-0.416,-0.4967,0.2979,-0.7153,0.2366,-12.2809,116.6163,10.7989,30.2399,?,-4.1143,87.6123,9.3601,37.4985,-0.4535,-32.1547,117.1128,10.8219,41.0385,?,2.9849,0.3819,0.128,1.1537,0.9979,0.8649,1.3311,0.9958,0.7481,2.5848,0.7369,0.2851,0,1,0,0.8064,0.7369,0.9137,0.1778,53.6701,-0.7367,-0.9048,0.9467,DIETRO_PANTALONI
1.0893,9.9431,3.1533,15.7921,-0.8029,-4.0156,43.5353,6.5981,29.8344,-3.4081,0.1007,29.6488,5.4451,22.2459,-0.617,7.813,39.4059,6.2774,26.6792,0.0068,-0.2713,10.8191,0.1394,-39.8827,-0.514,0.0129,0.4779,0.5791,0.5023,1.2118,1.0511,0.8674,0.2284,0.3354,0.2523,1.4684,1.1048,0.7524,0.3049,0.8285,-38.3547,2.7175,-125.799,-46.293,1.2942,0.6367,0.3261,0.492,0.252,0.5122,0.5293,0.7099,0.5919,1.3411,1.1183,0.8338,0.0217,12.1159,-0.5129,0.1561,0.441,-0.333,-0.882,0.5243,3.2242,113.1833,10.6388,33.5388,-1.3291,-25.9184,57.1079,7.557,31.6177,-104.7194,-19.5536,8.0245,2.8328,23.3398,?,-0.1244,-0.1649,1.3255,1.4078,3.7556,2.6677,1.9819,14.1047,7.1167,0.6111,0.82,1.3419,48.148,0,0,1.0608,1.437,1.3547,0.1691,55.6028,-0.9022,0.6635,-0.4005,DIETRO_PANTALONI
-0.9898,18.5428,4.3061,21.7549,-2.1949,-3.7348,70.0493,8.3695,36.6787,-1.4447,0.6846,52.1561,7.2219,30.5416,-0.4609,10.2016,52.0727,7.2161,25.0967,0.0079,0.265,-1.4459,-0.097,-5.4556,-0.3661,0.0671,0.5145,0.5963,0.5967,1.1589,1.1598,1.0008,0.2647,0.3555,0.3561,1.3431,1.3452,1.0016,0.6895,1.551,-74.9801,2.2493,-108.7415,-48.3438,0.4538,0.3257,0.2692,0.7177,0.5931,0.8264,0.5931,0.7123,0.8668,1.2009,1.4615,1.217,0.0202,15.2146,0.4855,-0.4189,-0.583,0.4064,-0.3478,0.4365,-12.2994,52.7684,7.2642,26.5198,?,-6.2952,125.3842,11.1975,41.8182,-0.4674,-22.1403,74.3546,8.6229,29.039,?,1.9538,0.5555,0.2843,0.6487,0.8424,1.2986,0.4209,0.7097,1.6863,1.9911,0.9132,0.4587,0,1,0,0.6342,0.9132,1.4401,0.1345,46.4136,-0.4829,-0.8007,0.9101,DIETRO_PANTALONI
0.808,22.2326,4.7151,19.5867,-0.61,-4.0799,14.6816,3.8317,15.2543,-3.5251,0.4799,27.6428,5.2576,19.7346,-0.7275,7.8915,19.8092,4.4508,14.9371,0.0048,-0.198,1.6837,0.1024,-8.5017,-0.517,0.0608,1.2306,0.8968,1.0594,0.7288,0.8609,1.1813,1.5143,0.8043,1.1223,0.5311,0.7412,1.3955,0.6245,0.8929,-103.4524,1.4298,-165.6604,-115.8598,3.6089,1.065,0.8106,0.2951,0.2246,0.7611,1.284,0.9925,1.3113,0.773,1.0212,1.3212,0.0215,12.2504,0.4734,0.4746,0.051,0.2243,-0.7803,0.2376,-21.0198,124.9344,11.1774,39.299,?,-14.6468,702.0883,26.497,72.0581,-1.0565,-19.826,39.0946,6.2526,27.7191,?,1.4351,1.0602,0.7388,0.4218,1.7877,4.2378,0.1779,3.1957,17.9587,1.0616,1.4178,1.3355,0,1,0,0.5454,1.4178,2.5996,0.1661,69.323,-0.3937,-0.9634,0.5862,DIETRO_PANTALONI
0.7027,17.76,4.2143,21.9074,-1.3285,-3.6488,43.9052,6.6261,29.7469,-6.0944,1.1449,44.9782,6.7066,28.1504,-0.4197,8.23,54.0284,7.3504,30.5502,0.0405,-0.1926,0.6138,0.0854,-3.1869,-0.4434,0.1391,0.636,0.6284,0.5733,0.988,0.9015,0.9124,0.4045,0.3949,0.3287,0.9761,0.8126,0.8325,0.4891,1.5019,-9.6996,3.0706,-19.8307,-6.4581,2.2438,0.4745,0.2955,0.2115,0.1317,0.6228,0.7365,0.7782,0.7171,1.0567,0.9737,0.9214,0.0401,12.6444,-0.2173,-0.3914,0.0492,-0.5809,-0.9084,0.6883,8.529,185.7649,13.6296,43.625,-1.059,17.3099,44.0898,6.64,31.3125,0.1827,-62.7146,2.0791,1.4419,65.1875,?,0.4927,-0.136,-0.276,2.0526,9.4525,4.605,4.2133,89.3494,21.2064,-3.2054,0.3442,-0.1074,0.553,0,0,1.3932,0.6692,0.4803,0.6765,95.2184,0.0453,0.2641,0.9083,DIETRO_PANTALONI
-0.8147,13.2136,3.6351,15.1074,-1.1479,-3.4151,11.1243,3.3353,11.8208,-10.5639,-0.0079,18.0938,4.2537,16.6544,-0.5334,6.1378,17.085,4.1334,14.595,0.0311,0.2386,103.7192,-0.1327,434.7846,-0.5564,-0.0013,1.0899,0.8546,0.8794,0.7841,0.8069,1.0291,1.1878,0.7303,0.7734,0.6148,0.6511,1.059,0.7477,1.3936,-17.2359,1.864,-23.0531,-12.3676,6.8809,0.6476,0.4669,0.0941,0.0679,0.721,1.278,0.9071,1.0351,0.7098,0.8099,1.1411,0.0351,9.6243,0.7374,0.2922,-0.3861,-0.0853,-0.8891,0.3183,-26.7816,98.5689,9.9282,44.9466,?,-13.9552,417.8638,20.4417,61.5267,-1.4248,-13.8637,371.8535,19.2835,53.9962,-1.5173,1.9191,1.9318,1.0066,0.4857,0.5149,1.0601,0.2359,0.2651,1.1237,1.2432,1.381,1.1108,0,0,1.183,0.7305,0.8324,1.1395,0.3323,70.6454,-0.7908,-0.54,0.8321,DIETRO_PANTALONI
-0.0209,7.0062,2.6469,9.7367,-1.1154,-1.9154,14.8483,3.8534,14.2365,-1.3977,0.5277,6.0057,2.4507,8.1431,-0.7577,5.3167,3.5408,1.8817,7.2119,0.2385,0.0109,-0.0396,-0.0039,-3.6297,-0.3603,0.0993,0.6869,1.0801,1.4067,1.5724,2.0478,1.3024,0.4719,1.1666,1.9787,2.4724,4.1935,1.6961,0.6186,1.4625,-2.2725,2.3642,-3.6736,-1.5539,0.7752,0.9935,0.486,1.2816,0.6269,0.4892,0.6839,1.1957,1.3501,1.7483,1.974,1.1291,0.0199,8.3293,-0.2534,-0.3614,-0.2595,-0.582,-0.4491,0.6672,-16.1912,590.3842,24.2978,73.2,-1.6859,18.456,342.118,18.4964,49.9234,-0.2761,-17.0728,190.0078,13.7843,45.2838,-27.4156,-0.8773,0.9484,-1.081,1.3136,1.7627,1.3418,1.7257,3.1072,1.8005,4.254,1.0516,0.2472,0.6966,17.1015,24.5494,1.4662,1.6165,1.1025,0.2961,64.3817,0.4761,-0.3617,0.5142,DIETRO_PANTALONI
0.4112,0.0168,0.1297,0.7542,-0.0145,-0.4902,0.082,0.2864,2.1162,-2.0897,-0.1233,0.0175,0.1323,0.6117,-2.0311,0.7158,0.0286,0.1692,1.0874,0.2439,-0.8389,-3.334,0.5745,3.9744,-0.6849,-0.1723,0.4526,0.9798,0.766,2.1646,1.6924,0.7819,0.2049,0.96,0.5868,4.6854,2.8642,0.6113,0.0075,0.0262,-0.0306,3.4915,-4.0792,-1.1683,1.0854,3.6837,0.5169,3.3937,0.4762,0.1403,0.3564,1.2329,0.6935,3.4593,1.946,0.5626,0.0065,1.0786,0.4945,-0.3043,0.051,-0.6658,-0.5283,0.4001,-6.9721,0.0693,0.2633,7.3117,?,39.7799,0.0932,0.3052,1.288,0.968,8.4597,0.2229,0.4721,2.3571,0.7608,-0.1753,-0.8242,4.7023,0.8627,0.5577,0.6465,0.7442,0.3111,0.418,-0.1878,-0.9754,5.1939,0,0,4.0821,5.6769,3.102,0.5464,0.4085,55.2116,-0.6691,0.1116,-0.3539,DIETRO_PANTALONI
0.0991,0.1023,0.3199,3.962,-0.7481,0.1055,0.1005,0.317,2.9125,-0.4544,0.0804,0.1564,0.3955,3.8215,-0.66,0.3834,0.2397,0.4896,2.7489,0.0148,0.9396,1.2331,0.2584,1.3123,0.2751,0.2096,1.0091,0.8088,0.6534,0.8015,0.6475,0.8079,1.0183,0.6541,0.427,0.6424,0.4193,0.6527,1.8634,1.1159,-41.107,0.5989,-22.0608,-36.8362,1.1318,0.9845,0.8123,0.8699,0.7177,0.8251,1.3603,1.0368,1.4413,0.7621,1.0595,1.3902,0.0008,0.5809,0.2512,-0.129,0.5833,-0.3113,0.5842,0.0168,-13.1811,1.2809,1.1318,15.1062,?,59.0099,1.7157,1.3099,4.6555,0.923,-7.3683,55.6073,7.457,25.3113,-1.2233,-0.2234,1.7889,-8.0086,0.864,0.1518,0.1757,0.7466,0.023,0.0309,-0.2706,1.0847,-4.0084,0,0,5.3124,3.2448,0.5968,0.1839,0.3092,82.0557,-0.3392,0.3211,-0.895,DIETRO_PANTALONI
-0.51,37.9777,6.1626,29.2277,-1.7119,-2.6259,82.2464,9.069,38.8232,-2.2431,-0.0945,47.9772,6.9266,29.6111,-1.0376,11.1525,50.9877,7.1406,31.5342,0.018,0.1942,5.3969,-0.0457,27.7875,-0.2355,-0.0085,0.6795,0.8897,0.863,1.3093,1.2701,0.97,0.4618,0.7916,0.7448,1.7143,1.6131,0.941,0.6871,1.2236,-31.9633,1.7808,-46.5193,-26.1225,0.9003,0.7416,0.3356,0.8237,0.3728,0.4526,0.7528,0.9871,0.9269,1.3111,1.2311,0.939,0.0145,17.4951,0.891,0.1052,-0.4215,0.3385,-0.5597,0.0749,-29.1137,183.6721,13.5526,49.2172,?,-19.2983,586.7914,24.2238,67.7322,-1.58,-16.6449,154.7583,12.4402,35.405,-3.8471,1.5086,1.7491,1.1594,0.5595,1.0894,1.9472,0.313,1.1868,3.7917,1.1865,1.7515,1.4761,0,0,3.5941,0.7266,1.3901,1.9131,0.1994,76.1345,-0.8743,-0.8851,0.9422,DIETRO_PANTALONI
0.2462,0.9029,0.9502,5.1058,-0.8139,-0.582,2.5648,1.6015,8.0765,-1.0579,-0.1791,5.4392,2.3322,12.1418,-0.4397,2.5207,2.984,1.7274,8.2856,0.02,-0.4229,-1.3747,0.0977,3.2504,-0.2309,-0.071,0.5933,0.4074,0.5501,0.6867,0.9271,1.3501,0.3521,0.166,0.3026,0.4715,0.8595,1.8227,0.5518,0.6178,-13.5787,1.1196,-24.6083,-21.9793,0.7172,0.3338,0.3329,0.4654,0.4642,0.9975,0.6322,0.4205,0.6162,0.6652,0.9748,1.4654,0.0035,3.7059,-0.6784,0.0519,0.136,0.0722,-0.1135,0.4223,-0.0033,156.6167,12.5147,39.3585,-2.1844,-3.2222,10.275,3.2055,15.419,-15.0652,-31.6401,10.4555,3.2335,33.5999,?,0.001,0.0001,0.1018,3.9042,3.8703,0.9913,15.2425,14.9794,0.9827,1.8672,0.8035,0.4303,12.8776,0,0,2.5526,1.1714,0.4589,0.1674,46.4721,0.5496,-0.6152,-0.5391,DAVANTI_PANTALONI
-0.1503,5.9283,2.4348,10.4059,-0.7033,-1.6077,12.4378,3.5267,17.2589,-2.1639,-0.3464,12.9921,3.6045,33.4122,-0.3964,4.8757,10.3128,3.2114,24.0235,0.0179,0.0935,0.434,-0.0308,4.6417,-0.3297,-0.071,0.6904,0.6755,0.7582,0.9784,1.0982,1.1224,0.4766,0.4563,0.5748,0.9573,1.206,1.2598,0.364,0.453,-9.8191,1.2445,-26.9747,-21.6754,1.1199,0.2553,0.2497,0.228,0.223,0.9782,0.6029,0.3114,0.4332,0.5165,0.7184,1.3908,0.0089,7.485,-0.5835,-0.3185,0.2344,0.3816,-0.541,-0.064,-5.2124,325.1352,18.0315,48.4787,-3.8676,-25.1158,102.5462,10.1265,40.6784,-6.1376,-16.2763,23.6108,4.8591,22.6196,?,0.2075,0.3202,1.5431,1.7806,3.7109,2.084,3.1706,13.7706,4.3432,1.1012,1.7029,1.5464,1.7475,0,0,1.1918,2.1432,1.7984,0.1633,56.4409,-0.7712,-0.8758,0.4319,DAVANTI_PANTALONI
-0.2331,4.2417,2.0595,14.2673,-0.658,-0.7494,3.3741,1.8369,16.2676,-0.485,-0.3058,8.4246,2.9025,25.3823,-0.2955,3.1549,6.7965,2.607,20.077,0.0164,0.311,0.7622,-0.0739,2.4505,-0.2375,-0.0969,1.1212,0.7096,0.79,0.6329,0.7046,1.1134,1.2571,0.5035,0.6241,0.4005,0.4965,1.2396,1.0657,0.978,-16.9213,0.9177,-15.8781,-17.3017,0.7855,0.4392,0.4216,0.5591,0.5367,0.9599,0.877,0.5621,0.7106,0.6409,0.8103,1.2642,0.0044,4.8272,0.3261,0.2357,0.3547,0.0492,-0.1241,0.3761,-29.7541,53.0854,7.286,38.6398,?,-5.6395,352.4287,18.7731,52.6199,-0.9446,-17.9731,15.6589,3.9571,25.0198,?,5.276,1.6555,0.3138,0.3881,1.8412,4.7441,0.1506,3.3901,22.5066,1.5117,1.5444,1.0216,0,1,0,0.7343,1.5444,2.1031,0.1853,65.6834,-0.7221,-0.8288,0.9228,DAVANTI_PANTALONI
0.6491,3.7583,1.9386,7.8396,-0.5245,-2.4938,15.834,3.9792,16.29,-2.2163,-0.3563,12.1213,3.4816,17.7868,-0.7016,5.415,9.1589,3.0264,12.4746,0.1113,-0.2603,-1.8218,0.1199,6.9993,-0.4605,-0.0658,0.4872,0.5568,0.6406,1.1429,1.3148,1.1504,0.2374,0.3101,0.4103,1.3063,1.7288,1.3234,0.2403,0.3678,-1.7261,1.5306,-7.1833,-4.6932,1.0153,0.492,0.3663,0.4845,0.3608,0.7446,0.4813,0.4408,0.6284,0.9158,1.3059,1.4258,0.0139,8.1376,-0.6309,0.1428,0.4238,-0.0314,-0.6796,0.1064,-33.3353,63.2642,7.9539,43.8599,?,1.2575,113.0687,10.6334,32.4585,-1.9726,-17.8856,190.5648,13.8045,37.1384,-10.4644,-26.5101,1.8638,-0.0703,0.748,0.5762,0.7703,0.5595,0.332,0.5933,2.0363,1.2938,0.6354,0,0,3.3707,1.3513,1.181,0.874,0.2024,61.5315,0.8023,-0.9415,-0.9309,DAVANTI_PANTALONI
