@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.1233,6.4586,2.5414,19.696,-1.5219,0.3478,26.5048,5.1483,40.1159,-0.3399,0.0872,5.6033,2.3671,12.1469,-0.6705,4.836,15.3232,3.9145,31.9225,0.0161,0.3545,1.4143,0.0255,3.989,0.0719,0.018,0.4936,1.0736,0.6492,2.1749,1.3152,0.6047,0.2437,1.1527,0.4215,4.7302,1.7297,0.3657,1.1679,2.4379,-22.7001,2.0873,-19.436,-9.3114,0.2609,1.0741,0.2407,4.1174,0.9227,0.2241,0.491,1.6215,0.617,3.3025,1.2567,0.3805,0.0026,7.0913,-0.2074,0.6608,-0.259,-0.1331,0.6473,-0.0851,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.1705,6.5224,2.5539,15.1041,-1.0879,-0.088,5.1866,2.2774,11.5703,-0.6721,0.302,15.0654,3.8814,25.9837,-1.1828,4.5074,6.5859,2.5663,14.283,0.0559,1.9371,-0.5644,-0.0378,-0.2914,-0.0195,0.067,1.1214,0.658,0.9952,0.5867,0.8874,1.5125,1.2576,0.4329,0.9904,0.3443,0.7875,2.2875,1.6921,0.5589,-9.3122,0.3303,-5.5032,-16.6606,1.0455,0.6077,0.4782,0.5813,0.4574,0.7869,1.3054,0.5813,1.0575,0.4453,0.8101,1.8192,0.0024,6.7178,0.5107,0.4062,0.0256,0.3228,0.1259,0.3047,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.1329,4.2684,2.066,12.1321,-1.1615,-0.1118,5.7132,2.3902,9.6784,-0.9573,0.2217,7.98,2.8249,12.3347,-0.6967,3.8724,3.0455,1.7451,8.3616,0.0152,-1.1885,0.5992,0.0343,-0.5042,-0.0289,0.0573,0.8644,0.7314,1.1839,0.8461,1.3697,1.6187,0.7471,0.5349,1.4016,0.7159,1.876,2.6203,1.3773,1.2872,-50.3532,0.9346,-36.5597,-39.1194,1.1351,0.7721,0.661,0.6802,0.5824,0.8562,1.2535,0.9836,1.4509,0.7846,1.1575,1.4752,0.0019,5.8976,0.3459,0.2796,0.118,-0.0078,-0.1004,0.4475,?,?,?,?,?,0.619,0.2358,0.4856,1,0,TASCA_GIACCA_ALTA
-0.1007,2.6533,1.6289,9.0431,-1.4909,-0.3228,3.2387,1.7996,7.386,-1.1338,0.0856,2.2029,1.4842,8.0922,-1.5555,2.4576,2.1765,1.4753,6.0779,0.0128,0.312,-1.1769,-0.041,-3.7722,-0.1313,0.0348,0.9051,1.0975,1.1041,1.2125,1.2199,1.006,0.8192,1.2045,1.2191,1.4702,1.488,1.0121,1.3792,1.0989,-68.4571,0.7968,-49.6357,-62.2969,1.0488,1.1465,0.5896,1.0931,0.5622,0.5143,1.2244,1.1175,1.4879,0.9127,1.2152,1.3314,0.0024,3.7044,0.5014,0.3508,-0.2203,-0.0971,-0.0214,-0.159,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.1325,2.1379,1.4621,7.1796,-1.4399,-0.2042,1.6769,1.295,7.0473,-0.9401,0.0229,1.1439,1.0695,5.6285,-1.0922,1.8743,1.5056,1.227,4.7187,0.0079,0.649,-5.7842,-0.0707,-8.9131,-0.1089,0.0122,1.1291,1.3671,1.1916,1.2108,1.0554,0.8717,1.2749,1.8689,1.42,1.4659,1.1138,0.7598,1.2407,1.442,-113.4762,1.1622,-91.4584,-78.6948,0.8101,1.0938,0.6187,1.3503,0.7638,0.5656,1.0188,1.2756,1.5215,1.2521,1.4935,1.1928,0.0017,2.7659,0.3327,0.2589,-0.2285,0.0088,-0.1374,0.0358,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.1566,4.8604,2.2046,13.2474,-1.3673,-0.4632,3.1875,1.7854,8.794,-1.455,0.1706,3.1688,1.7801,16.5788,-0.3949,2.8154,3.5586,1.8864,12.677,0.0058,0.3381,-0.918,-0.0556,-2.7154,-0.1645,0.0606,1.2348,1.2385,1.1687,1.0029,0.9464,0.9437,1.5248,1.5338,1.3658,1.0059,0.8957,0.8905,1.4681,1.6303,-103.2301,1.1105,-70.3173,-63.3195,1.5622,0.4708,0.4389,0.3014,0.2809,0.9321,1.5064,0.7991,1.045,0.5304,0.6937,1.3078,0.0036,4.1053,0.4926,0.1464,-0.3116,-0.0041,-0.2759,0.2246,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.6278,2.0067,1.4166,8.4227,-0.3204,-0.0329,3.7522,1.937,17.6602,-0.4065,0.2713,2.0681,1.4381,9.0611,-0.38,2.3047,2.9842,1.7275,13.8427,0.0239,-19.0709,2.3139,0.2724,-0.1213,-0.0143,0.1177,0.7313,0.9851,0.82,1.347,1.1213,0.8325,0.5348,0.9703,0.6724,1.8143,1.2573,0.693,0.4004,0.8191,-6.0305,2.0458,-15.0611,-7.3621,0.508,0.9715,0.4498,1.9122,0.8854,0.463,0.4769,0.9295,0.6085,1.949,1.2758,0.6546,0.0047,3.4169,0.6146,0.0057,0.4547,0.3505,0.5474,0.327,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.4266,3.0551,1.7479,10.3848,-1.0331,0.0124,2.9464,1.7165,7.9602,-1.0118,-0.0872,1.5089,1.2284,10.9478,-1.3064,2.3776,2.047,1.4307,6.9336,0.0151,34.2953,-4.8913,0.1794,-0.1426,0.0052,-0.0367,1.0183,1.4229,1.2217,1.3974,1.1997,0.8586,1.0369,2.0247,1.4925,1.9527,1.4394,0.7371,1.3181,0.851,-49.5463,0.6456,-37.5902,-58.2241,1.291,1.0761,0.7256,0.8336,0.562,0.6742,1.3046,0.9486,1.4978,0.7271,1.1481,1.579,0.0031,3.4637,0.4225,-0.0866,0.1498,0.0163,0.0452,-0.101,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.6409,2.4272,1.5579,10.7972,-1.2854,-0.2927,2.9745,1.7247,9.0902,-1.2391,0.3389,2.3989,1.5488,10.1457,-0.8558,2.5066,2.1289,1.4591,7.4974,0.02,-2.1896,1.8911,0.2557,-0.8637,-0.1168,0.1352,0.9033,1.0059,1.0677,1.1135,1.182,1.0615,0.816,1.0118,1.1401,1.24,1.3972,1.1268,1.2072,1.298,-39.6754,1.0752,-32.8655,-30.5665,1.1637,0.8641,0.6175,0.7426,0.5307,0.7146,1.1878,1.0642,1.4401,0.896,1.2124,1.3532,0.0055,3.6149,0.608,-0.068,0.1379,-0.0539,-0.0038,0.1817,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.5289,2.9067,1.7049,9.8922,-1.3946,-0.2712,3.58,1.8921,8.5798,-0.9042,0.1092,3.0214,1.7382,10.9426,-1.1759,2.8868,1.5399,1.2409,7.6166,0.0861,-1.9497,4.8451,0.1832,-2.485,-0.094,0.0378,0.9011,0.9808,1.3739,1.0885,1.5247,1.4007,0.8119,0.962,1.8876,1.1849,2.3248,1.962,1.4141,0.9742,-8.0319,0.6889,-5.6798,-8.2446,0.9168,0.8215,0.4957,0.896,0.5407,0.6034,1.153,0.904,1.2988,0.7841,1.1265,1.4367,0.0043,4.3848,0.5591,0.0885,0.1436,0.0591,0.0753,-0.0629,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.682,4.4049,2.0988,13.5353,-0.4421,-0.4375,2.4061,1.5512,8.7736,-0.6747,0.2407,5.399,2.3236,15.6719,-1.6795,3.1592,2.9439,1.7158,12.9557,0.0409,-1.5588,2.8335,0.2159,-1.8178,-0.1385,0.0762,1.353,0.9033,1.2232,0.6676,0.9041,1.3542,1.8307,0.8159,1.4963,0.4457,0.8173,1.834,1.174,0.4225,-7.5031,0.3598,-6.391,-17.7608,1.7915,1.6047,0.6948,0.8957,0.3878,0.433,1.5427,0.8637,1.0447,0.5598,0.6772,1.2097,0.006,4.8232,-0.0484,-0.4376,0.4204,0.3131,0.1649,-0.1239,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.6148,3.437,1.8539,9.8557,-0.5355,-0.2223,1.9808,1.4074,8.0273,-0.8431,0.538,5.5937,2.3651,19.8921,-1.7568,2.93,3.1436,1.773,12.6095,0.0207,-2.7661,1.1428,0.2098,-0.4131,-0.0759,0.1836,1.3172,0.7839,1.0456,0.5951,0.7938,1.3339,1.7351,0.6144,1.0933,0.3541,0.6301,1.7794,0.9361,0.2711,-12.8878,0.2897,-13.7681,-47.5314,1.4737,0.8895,0.4985,0.6036,0.3382,0.5604,1.2278,0.4955,0.7816,0.4035,0.6366,1.5775,0.0058,4.2485,0.1131,-0.0219,0.4121,0.1081,0.019,0.0132,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.034,0.0079,0.0891,0.4947,-0.7878,-0.023,0.0058,0.0761,0.3645,-1.1337,-0.1143,0.0051,0.0715,0.3479,-3.7898,0.1736,0.0035,0.0589,0.2706,0.1535,-1.4759,-0.2973,0.1957,0.2014,-0.1326,-0.6585,1.1715,1.2458,1.5126,1.0634,1.2912,1.2141,1.3724,1.552,2.2879,1.1309,1.6671,1.4742,1.1256,0.792,-4.4416,0.7036,-3.946,-5.6081,1.6198,3.8102,0.8657,2.3522,0.5344,0.2272,1.3572,1.4221,1.8285,1.0478,1.3472,1.2857,0.0008,0.262,-0.3076,-0.007,0.2344,-0.3877,0.0873,-0.6046,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.0085,0.0219,0.1479,0.8048,-1.1038,-0.0214,0.0129,0.1137,0.5871,-0.6846,-0.1116,0.016,0.1266,0.6659,-3.0705,0.226,0.0127,0.1128,0.5931,0.0657,-0.396,-0.0761,0.0376,0.1923,-0.0949,-0.4937,1.3007,1.1683,1.3112,0.8982,1.0081,1.1224,1.6918,1.3648,1.7192,0.8067,1.0162,1.2597,1.7697,0.8406,-10.1261,0.475,-5.7219,-12.0464,1.0976,2.3382,0.6026,2.1303,0.549,0.2577,1.3707,1.2085,1.3569,0.8817,0.9899,1.1228,0.0008,0.3421,0.0011,-0.1704,0.0877,-0.6294,0.4435,-0.6462,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.0725,0.0147,0.1211,0.5435,-0.443,0.0371,0.0076,0.0874,0.4381,-0.4961,-0.1713,0.0137,0.117,0.5789,-2.9865,0.2461,0.0114,0.1069,0.5552,0.0939,1.9525,-0.4233,0.2947,-0.2168,0.151,-0.6963,1.3859,1.0347,1.1321,0.7466,0.8169,1.0941,1.9208,1.0707,1.2817,0.5574,0.6673,1.1971,1.1485,0.3847,-2.9005,0.335,-2.5256,-7.5397,1.286,2.5934,0.6146,2.0166,0.4779,0.237,1.2404,0.9387,0.9788,0.7568,0.7891,1.0427,0.0014,0.3682,0.0181,-0.3255,0.547,-0.5221,0.5408,-0.8029,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.0628,0.0146,0.121,0.648,-0.5617,-0.0708,0.0053,0.0728,0.3259,-1.9786,-0.0824,0.0044,0.0661,0.3332,-2.1571,0.1863,0.0054,0.0732,0.3823,0.1264,-0.8872,-0.7624,0.3373,0.8593,-0.3802,-0.4424,1.661,1.8308,1.6518,1.1022,0.9944,0.9022,2.7591,3.3519,2.7285,1.2149,0.9889,0.814,1.0764,1.0236,-4.2141,0.9509,-3.9149,-4.1169,3.792,3.9312,0.9482,1.0367,0.2501,0.2412,1.9881,1.9446,1.695,0.9781,0.8526,0.8717,0.0009,0.2807,-0.3719,0.1644,0.5687,-0.1737,-0.4011,-0.218,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.0389,1.2078,1.099,6.5082,-0.5687,0.2275,0.4569,0.676,2.7353,-0.3576,0.1692,0.4052,0.6366,2.4494,-0.7638,1.2588,0.5673,0.7532,3.8728,0.0699,0.1709,0.2298,0.0309,1.3445,0.1807,0.1344,1.6258,1.7264,1.4591,1.0618,0.8974,0.8451,2.6433,2.9804,2.1288,1.1275,0.8054,0.7143,3.2744,2.2243,-8.1106,0.6793,-2.477,-3.6464,2.0592,2.9877,0.9964,1.4508,0.4839,0.3335,2.3794,2.6571,1.6805,1.1167,0.7063,0.6325,0.0022,1.8802,-0.1532,-0.2471,0.3241,0.244,0.5519,0.1645,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.0889,1.2167,1.103,6.1039,-0.8314,0.3463,0.4031,0.6349,2.6602,-0.2766,0.3454,0.5643,0.7512,2.8058,-0.6651,1.359,0.5842,0.7643,3.3706,0.0471,-0.2566,-0.2573,-0.0654,1.0027,0.2548,0.2541,1.7374,1.4684,1.4432,0.8452,0.8306,0.9828,3.0187,2.1562,2.0828,0.7143,0.69,0.966,4.8069,2.4725,-16.6396,0.5144,-3.4616,-6.7298,1.5995,1.9779,0.9423,1.2366,0.5891,0.4764,2.2945,2.1754,1.8109,0.9481,0.7892,0.8324,0.0036,2.0258,0.3542,-0.0637,0.236,0.064,0.672,0.2566,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
0.5307,1.9537,1.3978,7.4424,-0.6112,0.0053,3.0704,1.7523,9.8482,-0.8913,-0.2064,5.5237,2.3503,16.5457,-0.7883,2.7141,3.5055,1.8723,8.7933,0.0501,100.5005,-2.5706,0.1955,-0.0256,0.0019,-0.0761,0.7977,0.5947,0.7465,0.7456,0.9359,1.2553,0.6363,0.3537,0.5573,0.5559,0.8759,1.5757,0.6083,0.3871,-6.0854,0.6364,-10.0036,-15.72,0.8871,0.4992,0.499,0.5628,0.5625,0.9995,0.7557,0.4498,0.8464,0.5952,1.12,1.8816,0.0041,3.9057,0.6,-0.1629,0.0958,0.0726,0.0662,0.2733,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
0.3473,4.0231,2.0058,9.7254,-1.7082,-0.513,3.102,1.7612,8.6605,-1.4359,-0.0959,5.4519,2.3349,13.7203,-1.3101,3.1277,3.1872,1.7853,7.3965,0.0715,-0.677,-3.6226,0.111,5.351,-0.164,-0.0306,1.1388,0.859,1.1235,0.7543,0.9865,1.3079,1.297,0.7379,1.2623,0.569,0.9733,1.7106,1.2016,0.7884,-10.7756,0.6561,-8.9676,-13.6682,1.01,0.6046,0.4508,0.5986,0.4463,0.7456,1.123,0.7088,1.3149,0.6312,1.1709,1.855,0.0045,4.72,0.5831,0.0568,-0.4064,0.1092,-0.4112,-0.0151,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
0.6512,2.1566,1.4685,10.012,-0.9416,-0.4552,3.0785,1.7546,9.7402,-1.1179,-0.2389,3.4588,1.8598,12.0136,-0.7816,2.6207,2.5145,1.5857,7.5957,0.0585,-1.4306,-2.7258,0.2485,1.9054,-0.1737,-0.0912,0.837,0.7896,0.9261,0.9434,1.1065,1.1728,0.7005,0.6235,0.8577,0.8901,1.2243,1.3755,0.9444,0.9212,-10.2955,0.9755,-10.9016,-11.1756,1.1213,0.7647,0.6392,0.682,0.5701,0.8359,1.0279,0.8334,1.3181,0.8108,1.2823,1.5816,0.0059,3.9405,0.5047,-0.2147,-0.1016,0.0378,-0.1727,0.2073,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0518,2.2352,1.495,7.4739,-0.7226,-0.035,3.2115,1.7921,8.9424,-1.1876,0.1917,5.5693,2.3599,11.6125,-0.782,3.0396,1.8176,1.3482,6.0078,0.091,1.4827,-0.2704,-0.0171,-0.1824,-0.0115,0.0631,0.8343,0.6335,1.1089,0.7594,1.3292,1.7504,0.696,0.4013,1.2297,0.5766,1.7669,3.064,0.6458,0.6153,-5.2128,0.9527,-8.0713,-8.4723,1.0614,0.6658,0.6564,0.6273,0.6185,0.986,0.8358,0.6436,1.244,0.7701,1.4885,1.9329,0.0014,4.4986,0.5181,-0.1814,0.0102,-0.0017,-0.1375,0.1136,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1323,1.3184,1.1482,6.5208,-0.92,-0.2761,0.9308,0.9648,4.3235,-0.6811,-0.2491,0.4232,0.6505,3.4032,-0.8567,1.5327,0.479,0.6921,3.8142,0.0746,0.4791,0.5309,-0.0863,1.1082,-0.1801,-0.1625,1.1901,1.765,1.659,1.4831,1.394,0.9399,1.4164,3.1153,2.7523,2.1995,1.9432,0.8835,1.7838,1.9899,-10.161,1.1155,-5.6961,-5.1064,1.3205,1.8529,0.824,1.4032,0.624,0.4447,1.5082,1.9161,1.7096,1.2704,1.1335,0.8923,0.0029,2.2741,0.3421,-0.3548,0.1018,-0.4428,0.535,-0.0242,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0149,0.5308,0.7286,3.029,-0.8201,0.2526,0.5497,0.7414,3.4058,-0.6191,0.0431,0.4188,0.6471,3.4169,-1.5658,1.1519,0.2383,0.4881,2.7724,0.1114,-0.059,-0.3457,-0.0129,5.8624,0.2193,0.0374,0.9827,1.1259,1.4926,1.1457,1.5188,1.3257,0.9657,1.2675,2.2278,1.3126,2.3069,1.7576,1.048,0.6545,-3.9258,0.6245,-3.7461,-5.9981,0.7912,1.2497,0.5334,1.5796,0.6742,0.4268,0.8894,0.8865,1.0926,0.9968,1.2285,1.2325,0.0018,1.7254,0.1719,-0.4327,0.1823,-0.4682,0.4062,-0.5061,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
0.2613,1.1675,1.0805,5.3013,-0.7814,-0.238,1.0149,1.0074,4.5177,-0.6725,-0.2099,0.1398,0.3739,1.584,-1.7528,1.3634,0.6323,0.7952,3.8232,0.0503,-1.098,-1.2448,0.1917,1.1337,-0.1746,-0.154,1.0725,2.8901,1.3588,2.6946,1.2669,0.4702,1.1503,8.3524,1.8464,7.2609,1.6051,0.2211,1.2802,2.3056,-11.4771,1.801,-8.9652,-4.9779,1.1017,5.1717,0.7392,4.6943,0.671,0.1429,1.1735,3.3468,1.3866,2.8521,1.1817,0.4143,0.003,2.0264,0.4013,-0.1452,0.2524,-0.0222,0.4771,-0.4418,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2567,0.9322,0.9655,4.4041,-0.56,0.2195,1.107,1.0521,4.9178,-0.606,0.1108,0.3658,0.6048,2.887,-0.595,1.4508,0.4265,0.6531,2.9904,0.0847,-1.1697,-2.3163,-0.1769,1.9802,0.1513,0.0764,0.9177,1.5964,1.4784,1.7396,1.611,0.9261,0.8421,2.5484,2.1856,3.0262,2.5955,0.8577,0.8519,1.468,-5.7119,1.7232,-6.7047,-3.8909,0.922,1.5598,0.8641,1.6917,0.9372,0.554,0.8955,1.5255,1.4727,1.7035,1.6445,0.9654,0.0026,2.1856,0.2349,-0.0631,0.326,-0.4072,0.4387,0.0397,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
0.5613,5.5656,2.3591,14.3584,-0.5301,-1.6662,8.3573,2.8909,13.3227,-2.9238,0.0555,3.513,1.8743,11.5542,-1.057,3.3774,9.1237,3.0205,11.9239,0.0085,-0.3369,10.1098,0.1662,-30.0103,-0.4933,0.0164,0.8161,1.2587,0.781,1.5424,0.9571,0.6205,0.666,1.5843,0.61,2.379,0.916,0.385,0.5011,0.8378,-48.7616,1.6721,-97.3158,-58.2013,2.7638,1.6707,0.7803,0.6045,0.2823,0.4671,1.0777,1.2427,1.2042,1.1531,1.1173,0.969,0.0123,5.1431,0.0532,0.0301,0.306,-0.3251,-0.7924,0.3028,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_BASSA
0.8581,6.2215,2.4943,14.4043,-0.2186,-1.5618,10.0862,3.1759,14.9118,-3.5576,-0.3147,3.6258,1.9041,13.7149,-0.8562,3.1928,13.0139,3.6075,15.6675,0.0028,-0.5494,-2.7268,0.2688,4.9628,-0.4891,-0.0986,0.7854,1.3099,0.6914,1.6679,0.8804,0.5278,0.6168,1.7159,0.4781,2.7818,0.775,0.2786,0.2219,0.4084,-58.3442,1.84,-262.8746,-142.8705,3.6129,1.5999,0.7524,0.4428,0.2082,0.4703,0.966,1.0503,0.9194,1.0873,0.9518,0.8754,0.0127,4.8465,-0.3942,0.3266,0.694,0.1084,-0.8297,0.0139,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_BASSA
0.192,4.2198,2.0542,13.7323,-0.7546,-1.3207,6.6503,2.5788,10.464,-3.4735,0.0531,8.6874,2.9474,11.9367,-0.9871,4.0041,5.3082,2.304,9.3741,0.0979,-0.1454,3.6169,0.0479,-24.8803,-0.3298,0.0133,0.7966,0.6969,0.8916,0.8749,1.1193,1.2793,0.6345,0.4857,0.795,0.7655,1.2528,1.6366,0.7269,0.996,-5.8026,1.3702,-7.983,-5.826,3.346,1.3029,0.7531,0.3894,0.2251,0.5781,1.3123,1.1504,1.4649,0.8766,1.1163,1.2734,0.0093,5.8324,0.1726,0.1514,0.1128,-0.1554,-0.6831,0.4549,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_BASSA
0.6854,8.3805,2.8949,19.9127,-0.6154,-0.9941,5.4947,2.3441,12.3704,-1.1139,0.6069,6.179,2.4858,12.3963,-0.7737,4.0625,5.3763,2.3187,11.9747,0.0566,-0.6895,1.1295,0.1687,-1.638,-0.2447,0.1494,1.235,1.1646,1.2485,0.943,1.0109,1.072,1.5252,1.3563,1.5588,0.8893,1.022,1.1493,1.1637,1.4028,-10.5661,1.2054,-9.0796,-7.5322,2.1065,1.7638,0.9712,0.8373,0.4611,0.5506,1.6097,1.6063,1.6629,0.9979,1.033,1.0352,0.0095,6.1234,0.2162,-0.031,0.2897,-0.0831,-0.3705,0.4049,?,?,?,?,?,2.4685,2.5987,1.612,6,0,TASCA_GIACCA_BASSA
0.5613,5.5656,2.3591,14.3584,-0.5301,-1.6662,8.3573,2.8909,13.3227,-2.9238,0.0555,3.513,1.8743,11.5542,-1.057,3.3774,9.1237,3.0205,11.9239,0.0085,-0.3369,10.1098,0.1662,-30.0103,-0.4933,0.0164,0.8161,1.2587,0.781,1.5424,0.9571,0.6205,0.666,1.5843,0.61,2.379,0.916,0.385,0.5011,0.8378,-48.7616,1.6721,-97.3158,-58.2013,2.7638,1.6707,0.7803,0.6045,0.2823,0.4671,1.0777,1.2427,1.2042,1.1531,1.1173,0.969,0.0123,5.1431,0.0532,0.0301,0.306,-0.3251,-0.7924,0.3028,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_BASSA
