@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.6816,6.9202,2.6306,12.1321,-1.1615,-0.2221,5.4068,2.3252,7.8288,-0.7976,-0.3633,5.8036,2.4091,12.0098,-0.652,4.131,1.7114,1.3082,7.1063,0.1158,3.0692,1.8759,-0.165,0.6112,-0.0538,-0.088,1.1313,1.092,2.0108,0.9652,1.7774,1.8415,1.2799,1.1924,4.0435,0.9316,3.1592,3.3911,1.8769,1.3754,-7.0037,0.7328,-3.7316,-5.0921,1.2887,0.7721,0.6983,0.5991,0.5419,0.9045,1.5497,1.0102,1.7072,0.6519,1.1017,1.69,0.0161,6.2943,0.1932,0.3973,-0.0022,0.2217,-0.3074,0.0419,0.3224,0.0054,0.0735,0.2253,0.4999,-0.3538,0.0003,0.018,0.3823,?,-0.255,0.0032,0.0567,0.3482,?,-0.9112,-1.2641,1.3873,4.0759,1.2947,0.3177,16.613,1.6764,0.1009,-0.589,-0.6466,1.0977,0,0,1,0.5893,0.6469,1.0977,0.0111,0.9312,0.5614,0.8654,0.3092,0.1429,0.1224,0.3499,1,0,TASCA_GIACCA_ALTA
0.1918,2.1099,1.4526,5.5632,-0.8981,0.5425,12.5836,3.5473,11.3568,-0.5031,0.1488,2.2606,1.5035,5.5097,-0.4152,3.848,2.5006,1.5813,6.2996,0.1749,0.3535,1.2884,0.0498,3.6451,0.141,0.0387,0.4095,0.9661,0.9186,2.3593,2.2433,0.9508,0.1677,0.9334,0.8438,5.5665,5.0322,0.904,0.6925,1.6283,-1.9714,2.3514,-2.8468,-1.2107,0.3879,0.7529,0.3839,1.9407,0.9896,0.5099,0.4899,1.0097,0.8831,2.0612,1.8028,0.8746,0.0121,5.3553,-0.2023,0.6078,-0.223,-0.1761,0.661,-0.017,0.6146,0.0005,0.0213,0.0714,0.8911,-0.2845,0.0005,0.0223,0.3203,?,-0.2028,0.0001,0.0105,0.2264,?,-2.16,-3.0313,1.4033,0.9535,2.0338,2.133,0.9092,4.1365,4.5495,-1.8241,-2.5806,1.4147,0,0,1,0.223,0.3154,1.4147,0.0144,1.1019,0.4382,0.8368,0.7182,0,0,0,0,0,TASCA_GIACCA_ALTA
-1.2457,11.3554,3.3698,15.1041,-1.0879,-0.4176,9.1749,3.029,11.5703,-0.6721,-0.8693,16.5413,4.0671,20.4928,-2.1957,5.738,6.6286,2.5746,13.6353,0.0987,2.9831,1.433,-0.2171,0.4804,-0.0728,-0.1515,1.1125,0.8285,1.3088,0.7448,1.1765,1.5797,1.2377,0.6865,1.7131,0.5547,1.3841,2.4954,1.6921,0.5589,-5.2717,0.3303,-3.1154,-9.4317,1.0455,1.1281,0.4782,1.079,0.4574,0.4239,1.3054,0.737,1.1077,0.5646,0.8486,1.5029,0.0315,8.8236,0.5152,0.2989,-0.2318,0.4159,0.0656,-0.1631,0.4002,0.0012,0.0342,0.1196,0.7366,-0.2978,0.0002,0.0134,0.3132,?,-0.1092,0.0004,0.0208,0.162,?,-1.3442,-3.6661,2.7273,2.5454,1.6467,0.6469,6.4789,2.7117,0.4185,-1.0683,-2.0652,1.9332,0,0,1,0.382,0.7384,1.9332,0.0102,0.8072,-0.0144,-0.4102,0.3642,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.6816,6.9202,2.6306,12.1321,-1.1615,-0.2221,5.4068,2.3252,7.8288,-0.7976,-0.3633,5.8036,2.4091,12.0098,-0.652,4.131,1.7114,1.3082,7.1063,0.1158,3.0692,1.8759,-0.165,0.6112,-0.0538,-0.088,1.1313,1.092,2.0108,0.9652,1.7774,1.8415,1.2799,1.1924,4.0435,0.9316,3.1592,3.3911,1.8769,1.3754,-7.0037,0.7328,-3.7316,-5.0921,1.2887,0.7721,0.6983,0.5991,0.5419,0.9045,1.5497,1.0102,1.7072,0.6519,1.1017,1.69,0.0161,6.2943,0.1932,0.3973,-0.0022,0.2217,-0.3074,0.0419,0.3224,0.0054,0.0735,0.2253,0.4999,-0.3538,0.0003,0.018,0.3823,?,-0.255,0.0032,0.0567,0.3482,?,-0.9112,-1.2641,1.3873,4.0759,1.2947,0.3177,16.613,1.6764,0.1009,-0.589,-0.6466,1.0977,0,0,1,0.5893,0.6469,1.0977,0.0111,0.9312,0.5614,0.8654,0.3092,0.1429,0.1224,0.3499,1,0,TASCA_GIACCA_ALTA
0.6133,4.6648,2.1598,10.7972,-1.2854,-0.1591,3.2855,1.8126,7.3081,-1.24,0.8406,3.2746,1.8096,10.1457,-0.8558,3.1216,2.5888,1.609,7.4974,0.02,-3.8557,0.7296,0.1965,-0.1892,-0.051,0.2693,1.1916,1.1935,1.3424,1.0017,1.1266,1.1247,1.4198,1.4245,1.802,1.0033,1.2691,1.2649,1.5011,1.298,-39.6754,0.8647,-26.4313,-30.5665,1.4481,0.8641,0.6175,0.5968,0.4264,0.7146,1.4774,1.0642,1.4401,0.7203,0.9748,1.3532,0.0224,4.5914,0.4132,-0.2178,0.147,-0.1987,0.0666,0.3388,-0.2592,0.0252,0.1586,0.4357,?,0.4694,0.0199,0.141,0.4065,0.3495,0.7999,0.0142,0.1193,0.3222,0.6663,-0.5522,-0.324,0.5868,1.1247,1.3297,1.1823,1.2649,1.768,1.3978,-1.9952,-0.6773,0.3394,0,0,0.6472,1.0718,1.3521,1.2616,0.0201,1.5285,-0.9982,0.9839,-0.9753,0,0,0,0,0,TASCA_GIACCA_ALTA
0.417,1.6079,1.268,5.3722,-0.6182,-0.9959,2.292,1.5139,6.0105,-2.095,0.1223,2.9273,1.7109,6.6652,-0.7208,2.629,1.0964,1.0471,3.5179,0.1694,-0.4187,3.4109,0.1586,-8.1457,-0.3788,0.0465,0.8376,0.7411,1.211,0.8849,1.4459,1.634,0.7015,0.5493,1.4665,0.783,2.0905,2.6699,0.5045,0.7351,-2.8614,1.4572,-5.6721,-3.8924,1.7094,0.8571,0.7839,0.5014,0.4585,0.9145,0.8938,0.806,1.5271,0.9018,1.7086,1.8947,0.0231,3.9071,0.2777,0.4598,0.197,0.1572,-0.4834,0.5253,0.5429,0.0052,0.0722,0.2661,0.5631,0.5595,0.0101,0.1007,0.2967,0.5874,-0.3092,0.0007,0.0263,0.3531,?,0.9704,-1.7559,-1.8095,0.7171,2.7436,3.8262,0.5142,7.5275,14.6399,0.8118,-0.971,-1.196,0.8468,0,0,0.8967,0.7535,0.8402,0.0178,1.4117,-0.8541,0.7928,-0.9351,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.6013,0.2294,0.479,1.8162,-13.6337,0.5003,0.5454,0.7385,2.7179,-0.349,0.8915,0.0827,0.2877,1.138,0.1805,1.4126,0.2689,0.5186,1.9631,0.2823,-1.2019,-0.6745,-0.4257,0.5612,0.3542,0.6311,0.6486,1.6652,0.9237,2.5674,1.4242,0.5547,0.4207,2.7728,0.8532,6.5916,2.0283,0.3077,2.4065,-6.7495,-2.191,-2.8047,-0.9104,0.3246,0.0616,0.0894,0.0454,1.4508,0.7365,0.5077,0.6683,1.596,0.9252,2.3884,1.3845,0.5797,0.027,2.2045,-0.7331,-0.0873,-0.9037,-0.4223,0.7301,0.1352,0.461,0.0007,0.0258,0.0871,0.8286,-0.5016,0.0005,0.0229,0.538,?,0.1269,0.0023,0.0476,0.1452,0.2799,-0.9191,3.6318,-3.9514,1.1259,0.541,0.4805,1.2677,0.2927,0.2308,-0.7828,7.459,-9.5283,0,2.5202,0,0.162,0.6001,3.7045,0.0158,1.0896,0.9964,0.9877,0.9758,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.3367,0.7447,0.863,4.8696,-0.5246,0.4979,0.3749,0.6123,2.1514,-0.3143,1.0448,0.2719,0.5214,1.9474,-0.118,1.6084,0.2576,0.5075,2.6432,0.2229,-0.6763,-0.3223,-0.2094,0.4765,0.3096,0.6496,1.4094,1.655,1.7004,1.1742,1.2064,1.0274,1.9865,2.739,2.8914,1.3788,1.4555,1.0556,3.2568,8.15,-2.2095,2.5024,-0.6784,-0.2711,1.9512,1.8338,0.939,0.9398,0.4812,0.5121,2.2634,2.5006,1.8423,1.1048,0.814,0.7368,0.0256,2.4134,0.1405,-0.4147,0.1516,-0.2686,0.6619,0.1723,0.7327,0,0.0029,0.0097,0.9869,0.0321,0.0017,0.0409,0.1345,-0.4108,0.5868,0.0005,0.0217,0.071,0.8849,22.8075,1.2486,0.0547,0.0716,0.1352,1.8891,0.0051,0.0183,3.5687,-18.5857,1.3332,-0.0717,7.7361,1.1955,0.1545,0.072,0.1365,1.8944,0.02,1.363,-0.2509,-0.1307,0.9896,?,?,?,?,?,TASCA_GIACCA_ALTA
0.8625,10.5645,3.2503,16.1947,-0.6451,-3.3875,10.9392,3.3074,10.479,-3.4515,1.9735,5.7948,2.4072,8.7771,-0.5532,6.0504,6.805,2.6086,10.279,0.0675,-0.2546,0.437,0.1425,-1.7165,-0.5599,0.3262,0.9827,1.3502,1.246,1.374,1.2679,0.9228,0.9657,1.8231,1.5525,1.8878,1.6075,0.8516,0.7816,2.0315,-8.5369,2.599,-10.9219,-4.2023,4.1817,1.742,0.893,0.4166,0.2136,0.5127,1.5454,1.8451,1.5755,1.1939,1.0195,0.8539,0.0836,9.0731,0.311,0.128,0.0725,-0.1047,-0.7438,0.4907,0.0803,0.0347,0.1864,0.5069,-1.4038,-0.3502,0.0308,0.1755,0.6036,?,-0.136,0.0152,0.1233,0.4822,-1.2174,-0.2292,-0.5905,2.576,1.062,1.5115,1.4233,1.1279,2.2848,2.0256,0.4905,1.1181,2.2796,0,0.9697,0,0.8399,1.0512,1.2516,0.008,0.711,0.5971,-0.9294,-0.7117,0,0,0,0,0,TASCA_GIACCA_BASSA
1.3392,19.2224,4.3843,19.9127,-0.6154,-2.5397,3.9018,1.9753,9.0167,-2.6091,1.5823,7.0794,2.6607,11.6685,-0.6696,6.0113,4.8149,2.1943,11.2326,0.115,-0.5273,0.8464,0.2228,-1.6051,-0.4225,0.2632,2.2196,1.6478,1.9981,0.7424,0.9002,1.2126,4.9265,2.7153,3.9923,0.5512,0.8104,1.4703,1.1637,1.621,-5.1954,1.3929,-4.4645,-3.2051,4.9341,1.7638,0.9712,0.3575,0.1968,0.5506,2.2084,1.7065,1.7728,0.7727,0.8027,1.0388,0.0683,9.072,0.4454,-0.2267,0.3054,-0.3898,-0.1152,0.2781,0.0403,0.029,0.1704,0.4932,-0.6209,-0.4259,0.0053,0.0729,0.5183,?,-0.0726,0.0511,0.2261,0.7222,-0.7222,-0.0946,-0.5554,5.8693,2.3382,0.7539,0.3224,5.4672,0.5684,0.104,0.3645,0.6238,1.7115,0,0.7256,0,0.9515,0.6829,0.7177,0.009,0.7977,0.2375,-0.9248,0.0793,2.7917,5.7483,2.3976,6,0,TASCA_GIACCA_BASSA
0.8625,10.5645,3.2503,16.1947,-0.6451,-3.3875,10.9392,3.3074,10.479,-3.4515,1.9735,5.7948,2.4072,8.7771,-0.5532,6.0504,6.805,2.6086,10.279,0.0675,-0.2546,0.437,0.1425,-1.7165,-0.5599,0.3262,0.9827,1.3502,1.246,1.374,1.2679,0.9228,0.9657,1.8231,1.5525,1.8878,1.6075,0.8516,0.7816,2.0315,-8.5369,2.599,-10.9219,-4.2023,4.1817,1.742,0.893,0.4166,0.2136,0.5127,1.5454,1.8451,1.5755,1.1939,1.0195,0.8539,0.0836,9.0731,0.311,0.128,0.0725,-0.1047,-0.7438,0.4907,0.0803,0.0347,0.1864,0.5069,-1.4038,-0.3502,0.0308,0.1755,0.6036,?,-0.136,0.0152,0.1233,0.4822,-1.2174,-0.2292,-0.5905,2.576,1.062,1.5115,1.4233,1.1279,2.2848,2.0256,0.4905,1.1181,2.2796,0,0.9697,0,0.8399,1.0512,1.2516,0.008,0.711,0.5971,-0.9294,-0.7117,0,0,0,0,0,TASCA_GIACCA_BASSA
1.3392,19.2224,4.3843,19.9127,-0.6154,-2.5397,3.9018,1.9753,9.0167,-2.6091,1.5823,7.0794,2.6607,11.6685,-0.6696,6.0113,4.8149,2.1943,11.2326,0.115,-0.5273,0.8464,0.2228,-1.6051,-0.4225,0.2632,2.2196,1.6478,1.9981,0.7424,0.9002,1.2126,4.9265,2.7153,3.9923,0.5512,0.8104,1.4703,1.1637,1.621,-5.1954,1.3929,-4.4645,-3.2051,4.9341,1.7638,0.9712,0.3575,0.1968,0.5506,2.2084,1.7065,1.7728,0.7727,0.8027,1.0388,0.0683,9.072,0.4454,-0.2267,0.3054,-0.3898,-0.1152,0.2781,0.0403,0.029,0.1704,0.4932,-0.6209,-0.4259,0.0053,0.0729,0.5183,?,-0.0726,0.0511,0.2261,0.7222,-0.7222,-0.0946,-0.5554,5.8693,2.3382,0.7539,0.3224,5.4672,0.5684,0.104,0.3645,0.6238,1.7115,0,0.7256,0,0.9515,0.6829,0.7177,0.009,0.7977,0.2375,-0.9248,0.0793,2.7917,5.7483,2.3976,6,0,TASCA_GIACCA_BASSA
-0.8409,18.9481,4.3529,17.3397,-1.1625,-0.7802,38.5977,6.2127,19.9762,-0.8017,0.7722,28.8616,5.3723,31.4537,-1.648,8.6466,13.5562,3.6819,17.4082,0.1432,1.0779,-1.089,-0.0973,-1.0103,-0.0902,0.0893,0.7007,0.8103,1.1823,1.1564,1.6874,1.4591,0.4909,0.6565,1.3977,1.3373,2.8472,2.129,1.0487,0.4762,-3.2042,0.4541,-3.0555,-6.7291,0.7232,0.6751,0.3947,0.9334,0.5457,0.5846,0.868,0.5513,0.9961,0.6351,1.1475,1.8068,0.0288,12.7067,-0.5601,0.1465,-0.4723,0.0712,0.5695,-0.223,0.2874,0.0036,0.0599,0.1982,0.485,0.3607,0.0318,0.1784,0.5702,0.1001,-0.0981,0.0253,0.159,0.4469,-4.9425,0.7967,-2.9287,-3.6759,0.336,0.3769,1.1218,0.1129,0.1421,1.2583,2.9427,-0.5022,-0.1706,0.6074,5.1179,8.4251,0.3477,0.4436,1.2758,0.0098,0.78,-0.0288,0.6236,-0.7665,1.6042,0.4058,0.637,3,0,TASCA_GIACCA_BASSA
