@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.0558,0.4588,0.6774,6.3141,-0.5868,-13.0411,0.5643,0.7512,15.322,?,9.9099,0.3605,0.6004,5.2324,0.5798,16.3941,0.8947,0.9459,7.856,0.6048,0.0043,-0.0056,-0.0034,-1.316,-0.7955,0.6045,0.9017,1.1283,0.7161,1.2512,0.7942,0.6347,0.8131,1.273,0.5128,1.5655,0.6307,0.4029,0.1524,-0.3234,-0.1942,-2.1225,-1.2742,0.6003,0,0.3196,0.2002,0,0,0.6263,0.4121,1.2067,0.8037,2.9283,1.9504,0.666,0.0867,23.3283,0.3568,-0.3809,-0.3657,-0.8821,-0.9826,0.9518,-0.5462,0.0001,0.0112,0.5736,?,0.4263,0.0001,0.009,0.0415,0.9077,-0.4981,0.0002,0.0131,0.5352,?,-1.2813,1.0967,-0.8559,1.2482,0.8558,0.6856,1.558,0.7323,0.47,-1.404,1.0717,-0.7633,0,1,0,13.8152,1.0717,0.0776,0.0045,1.4706,0.8991,-0.8066,-0.8776,-21.4199,1.5637,1.2505,22.4991,?,38.0457,0.6189,0.7867,4.0802,0.9003,-1.9184,1.4115,1.1881,4.7989,-15.0459,-0.563,11.1657,-19.8324,1.5895,1.0525,0.6622,2.5265,1.1079,0.4385,-0.6107,5,-8.1868,0,0,136.8214,5.5142,4.6884,0.8502,0.2312,61.4092,0.9255,0.4512,0.5021,PANTALONI
0.7196,4.4239,2.1033,9.258,-0.949,0.9535,6.7856,2.6049,18.8002,-0.1923,9.3446,4.4359,2.1061,13.0799,0.1519,9.9585,5.2223,2.2852,18.2387,0.1372,0.7546,0.077,0.0723,0.102,0.0957,0.9384,0.8074,0.9987,0.9204,1.2368,1.1399,0.9216,0.652,0.9973,0.8471,1.5297,1.2993,0.8494,1.4869,-1.9236,-1.5545,-1.2937,-1.0455,0.8082,0.3012,0.308,0.2247,1.0224,0.746,0.7296,0.4924,0.7078,0.5076,1.4373,1.0308,0.7172,0.0493,13.0643,-0.1383,-0.2062,-0.1143,0.1562,0.3279,0.9482,-0.0745,0.031,0.176,0.5644,-5.8549,0.256,0.0025,0.0504,0.239,0.4304,0.5742,0.0141,0.1188,0.4977,0.283,-0.2909,-0.1297,0.4458,3.4883,1.4817,0.4248,12.1686,2.1955,0.1804,-2.6689,-2.4538,0.9194,0.1962,0.1186,0.6045,2.3616,1.134,0.4802,0.0033,0.9494,-0.7068,0.7134,-0.893,36.1661,6.4534,2.5404,12.2391,0.7228,-2.1566,103.7697,10.1867,41.0385,-0.2833,-27.164,111.1271,10.5417,39.3585,-7.0986,-16.7699,-1.3314,0.0794,0.2494,0.241,0.9663,0.0622,0.0581,0.9338,-3.5235,-0.9253,0.2626,1.3809,9.0863,6.5802,0.2982,0.311,1.0427,0.2371,71.9732,0.2512,0.3529,0.9901,PANTALONI
0.4493,0.4551,0.6746,3.518,-1.5142,-0.5158,3.2111,1.792,7.2071,-1.1954,9.5952,1.7032,1.3051,5.6219,0.5405,9.797,1.9236,1.3869,5.7494,0.5352,-0.8711,0.0468,0.0459,-0.0538,-0.0526,0.9794,0.3765,0.5169,0.4864,1.3731,1.292,0.941,0.1417,0.2672,0.2366,1.8854,1.6693,0.8854,0.5399,-0.3204,-0.3201,-0.5934,-0.5928,0.999,0.4263,0.1144,0.1131,0.2683,0.2654,0.9892,0.4881,0.6258,0.6119,1.282,1.2535,0.9778,0.1106,11.8326,-0.01,-0.1826,-0.2391,-0.513,-0.5248,0.9931,-0.1785,0.0417,0.2041,0.5429,-3.8508,0.3095,0.0266,0.1632,0.4473,0.1733,0.5402,0.0514,0.2267,0.7105,0.027,-0.5768,-0.3305,0.573,1.2503,0.9002,0.72,1.5633,0.8104,0.5184,-4.5955,-21.8432,4.7532,0.2069,0.1533,0.7409,1.2139,0.7641,0.6295,0.0074,1.0785,-0.9869,0.8398,-0.9106,37.4943,101.5252,10.076,25.9375,0.478,-1.9282,174.2952,13.2021,43.8125,-0.4635,-3.6494,343.8459,18.5431,50.125,-0.9005,-19.4456,-10.274,0.5283,0.7632,0.5434,0.712,0.5825,0.2953,0.5069,-1.7117,-1,0.5842,1.6597,1.8839,1.1351,0.592,0.5175,0.8741,0.4336,66.0431,0.6555,0.8366,0.9569,PANTALONI
0.6901,1.2451,1.1158,4.6009,-0.516,2.958,11.762,3.4296,10.3489,-0.51,8.8796,3.7281,1.9308,8.4287,0.3525,10.0146,4.5167,2.1253,8.4012,0.3679,0.2333,0.0777,0.0689,0.3331,0.2954,0.8867,0.3254,0.5779,0.525,1.7762,1.6137,0.9085,0.1059,0.334,0.2757,3.155,2.6041,0.8254,0.448,-0.3413,-0.3202,-0.7618,-0.7148,0.9383,0.4428,0.2332,0.2283,0.5265,0.5157,0.9794,0.4446,0.5459,0.5476,1.2278,1.2318,1.0033,0.0938,13.7715,-0.477,-0.2082,-0.3603,0.0413,0.377,0.9307,0.0359,0.0247,0.157,0.4882,-2.5714,0.2339,0.0002,0.015,0.0508,0.808,0.6884,0.0126,0.112,0.3758,0.5057,0.1533,0.0521,0.3398,10.4344,1.4016,0.1343,108.8772,1.9644,0.018,-1.6431,-0.9144,0.5565,0.5163,0.1798,0.3483,9.6045,1.2992,0.1353,0.0073,1.0669,-0.6108,0.9979,-0.5735,26.1584,50.5319,7.1086,19.1,0.5159,-12.8514,231.1546,15.2038,49.6309,-0.8697,-26.9321,41.8375,6.4682,31.4322,?,-2.0354,-0.9713,0.4772,0.4676,1.099,2.3505,0.2186,1.2078,5.5251,-0.8816,-0.6475,0.7345,1.4863,0,0,0.3848,0.6077,1.579,0.3968,71.9612,0.9189,0.8583,0.986,PANTALONI
0.9567,3.9631,1.9907,7.4812,-0.2305,2.7348,10.8366,3.2919,10.9414,-0.8944,8.1324,6.6559,2.5799,11.2799,0.2172,9.3601,8.3754,2.894,12.0184,0.2105,0.3498,0.1176,0.1022,0.3363,0.2922,0.8688,0.6047,0.7716,0.6879,1.276,1.1375,0.8915,0.3657,0.5954,0.4732,1.6281,1.2939,0.7947,0.2713,-0.4476,-0.4374,-1.65,-1.6121,0.977,1.0526,0.4219,0.3994,0.4008,0.3794,0.9467,0.6837,0.6632,0.6225,0.97,0.9104,0.9386,0.0863,13.5755,-0.8345,0.4661,0.4923,-0.0128,-0.0417,0.9831,0.1435,0.0119,0.109,0.5458,-1.021,0.2127,0.0039,0.0623,0.2685,0.3245,0.6593,0.0047,0.0689,0.3362,0.5216,0.6745,0.2176,0.3226,1.7501,1.5812,0.9035,3.0629,2.5003,0.8163,-2.1382,-0.7521,0.3518,0.6795,0.3842,0.5655,2.0327,1.6234,0.7986,0.0071,1.0445,-0.9758,0.7791,-0.7664,21.7187,59.3274,7.7024,31.3,0.245,-16.836,70.2037,8.3788,39.4628,-1.2453,-32.239,50.5719,7.1114,38.2298,?,-1.29,-0.6737,0.5222,0.9193,1.0831,1.1782,0.8451,1.1731,1.3882,-0.4642,-0.2658,0.5725,2.3589,0,0,0.7932,0.8187,1.0323,0.4236,72.1815,0.8895,0.9334,0.9852,PANTALONI
0.3575,6.849,2.6171,19.0168,-0.4589,-5.6024,21.9949,4.6899,22.8625,-3.136,9.632,6.1646,2.4829,16.5764,0.0689,12.1022,12.8345,3.5825,17.7273,0.2398,-0.0638,0.0371,0.0295,-0.5817,-0.4629,0.7959,0.558,1.054,0.7305,1.8889,1.3091,0.693,0.3114,1.111,0.5336,3.5679,1.7137,0.4803,0.3451,-4.8752,-1.0696,-14.1275,-3.0997,0.2194,2.3581,0.7322,0.559,0.3105,0.237,0.7634,0.8318,1.1472,1.0727,1.3792,1.2897,0.9351,0.0569,17.4745,-0.3111,0.3069,0.4667,-0.3966,-0.8249,0.7687,-0.2037,0.024,0.155,0.4474,?,0.6111,0.0041,0.0642,0.1716,0.7577,-0.2398,0.0053,0.0729,0.3392,?,-0.3333,0.8494,-2.5484,2.4121,2.1254,0.8811,5.8184,4.5174,0.7764,-0.8335,1.3188,-1.5823,0,1,0,2.6064,1.3188,0.506,0.0035,1.0546,0.8243,0.3806,0.819,19.8941,154.4553,12.428,31.7001,0.1197,34.0569,48.9129,6.9938,18.0878,0.5874,-5.9728,52.2385,7.2276,23.2559,-4.0367,0.5841,-3.3308,-5.702,1.777,1.7195,0.9676,3.1578,2.9567,0.9363,0.1674,-0.2314,-1.3817,0.8214,7.7994,9.495,1.7526,1.3631,0.7778,0.2035,61.6754,-0.9879,-0.3554,0.4744,PANTALONI
-0.3231,1.7379,1.3183,8.5005,-1.3251,4.6177,11.8424,3.4413,13.5046,-0.3896,9.841,5.8126,2.4109,11.7745,0.3225,11.4369,6.865,2.6201,13.0922,0.324,-0.07,-0.0328,-0.0283,0.4692,0.4038,0.8605,0.3831,0.5468,0.5031,1.4274,1.3134,0.9202,0.1468,0.299,0.2532,2.0374,1.725,0.8467,1.2794,-0.8643,-0.7721,-0.6755,-0.6035,0.8933,0.3762,0.2104,0.1888,0.5592,0.5018,0.8974,0.6294,0.7219,0.6493,1.1469,1.0315,0.8994,0.0582,15.9526,0.3677,-0.1728,-0.097,0.2135,0.5571,0.9044,-0.1391,0.0265,0.1627,0.4819,-1.7459,-0.0696,0.0614,0.2477,0.8643,-2.1204,-0.0721,0.7795,0.8829,1.9059,-0.9879,2.0001,1.9311,0.9655,0.657,0.1843,0.2806,0.4316,0.034,0.0787,0.5217,0.3235,0.6201,0.6336,0.183,0.2889,0.5576,0.2528,0.4535,0.0009,1.2971,0.9257,0.9373,0.9063,-14.8115,567.8553,23.8297,61.3785,-3.9187,-29.5395,150.2698,12.2585,42.0593,?,-15.6114,85.8013,9.2629,44.3985,-1.3793,0.5014,0.9488,1.8922,1.9439,2.5726,1.3234,3.7789,6.6183,1.7514,1.1626,1.8999,1.6341,0,0.6687,0,1.4593,1.3824,0.9473,0.1954,69.3277,-0.8075,-0.9018,0.7923,PANTALONI
-0.1773,0.0155,0.1245,0.6036,-4.7402,13.0637,0.0209,0.1445,0.6794,0.9493,9.8536,0.0107,0.1036,0.5014,0.9504,16.3647,0.0293,0.1712,0.7737,0.9538,-0.0136,-0.018,-0.0108,1.3258,0.7983,0.6021,0.8613,1.2012,0.7271,1.3946,0.8442,0.6053,0.7419,1.4429,0.5287,1.945,0.7127,0.3664,-0.0392,-0.0519,-0.0312,1.3238,0.7965,0.6017,0.0078,0.0104,0.0063,1.3254,0.8003,0.6038,0.8884,1.2038,0.7801,1.355,0.8781,0.6481,0.087,23.1002,-0.5437,-0.2277,-0.4582,0.8175,0.9761,0.9199,0.6718,0,0.0026,0.0081,0.988,0.3104,0,0.0028,0.0107,0.9662,0.6091,0,0.0022,0.0087,0.9859,2.1643,1.1029,0.5096,0.9435,1.1719,1.242,0.8902,1.3733,1.5426,2.1824,1.1021,0.505,2.1343,1.0998,0.5153,0.7598,0.9375,1.2339,0.0051,1.5913,-0.3426,0.3771,-0.024,-15.8995,0.1707,0.4131,16.6794,?,-46.7344,0.1522,0.3901,47.5189,?,5.9018,0.3917,0.6259,1.9196,0.7193,0.3402,-2.694,-7.9186,1.059,0.6601,0.6233,1.1216,0.4357,0.3884,0.351,-3.3905,-9.6594,1,0,0,0.351,8.6892,24.7552,0.2644,68.5357,0.0466,0.1534,0.8835,PANTALONI
0.2322,0.0159,0.1263,0.5843,-0.0514,7.0291,0.0863,0.2938,1.3767,0.8175,9.8746,0.0029,0.0539,0.358,0.9643,12.1261,0.0308,0.1755,0.8069,0.9351,0.033,0.0235,0.0192,0.7118,0.5797,0.8143,0.4297,2.3434,0.7193,5.4534,1.6739,0.3069,0.1846,5.4913,0.5174,29.7396,2.802,0.0942,-0.0046,-0.003,-0.0025,0.638,0.5304,0.8315,0.0737,0.0554,0.0447,0.7525,0.6067,0.8063,0.4245,1.6322,0.7241,3.8454,1.7061,0.4437,0.0625,17.1366,-0.347,-0.1098,-0.3482,0.0602,0.9681,0.3114,0.2152,0,0.0024,0.0078,0.9645,-0.6941,0,0.0059,0.7004,?,-0.3224,0,0.0025,0.3284,?,-0.3101,-0.6677,2.1531,0.4007,0.9488,2.3677,0.1606,0.9002,5.6061,-0.3026,-0.6454,2.1326,0,0,1,0.0111,0.0238,2.1326,0.0041,1.2317,0.9758,-0.8194,-0.9167,-46.618,0.0348,0.1865,47.0398,?,-12.8062,0.1021,0.3196,13.4995,?,11.7292,0.8338,0.9131,3.299,0.7534,3.6403,-3.9745,-1.0918,0.5836,0.2042,0.35,0.3406,0.0417,0.1225,3.4846,-4.6667,-1.3392,1,0,0,3.4846,14.259,4.092,0.2564,71.1533,-0.2468,0.0047,0.4865,PANTALONI
-0.4092,3.8844,1.9709,9.0794,-1.0457,3.9061,6.6207,2.5731,13.018,-0.3865,9.8795,5.6463,2.3762,10.904,0.2933,11.0794,6.4273,2.5352,10.7404,0.3742,-0.1047,-0.0414,-0.0369,0.3954,0.3526,0.8917,0.766,0.8294,0.7774,1.0829,1.0149,0.9373,0.5867,0.688,0.6044,1.1726,1.0301,0.8785,1.2789,-1.0258,-0.7227,-0.8021,-0.5651,0.7045,0.4727,0.2877,0.2586,0.6085,0.5471,0.899,0.6975,0.8327,0.8454,1.1939,1.2121,1.0152,0.0557,15.5012,0.1596,-0.6185,-0.5069,0.2865,0.5511,0.9356,-0.1852,0.0011,0.0331,0.2419,?,-0.5194,0.0067,0.0817,0.6923,?,-0.6084,0.0018,0.0427,0.7555,?,0.3565,0.3043,0.8536,0.4055,0.7759,1.9134,0.1644,0.602,3.661,0.3494,0.3202,0.9164,1,1,1,0.3494,0.3202,0.9164,0.0043,1.313,-0.0738,0.3216,-0.6379,-45.5194,3.5157,1.875,47.9996,?,-6.9152,14.9261,3.8634,17.4591,?,12.1562,59.7286,7.7284,33.0582,-0.2057,6.5826,-3.7445,-0.5689,0.4853,0.2426,0.4999,0.2355,0.0589,0.2499,2.7493,8.5111,3.0958,1,0,0,2.7493,1.452,0.5281,0.2493,65.3809,-0.8001,0.1615,0.3121,PANTALONI
0.1254,11.6237,3.4093,14.3253,-0.988,0.027,18.0948,4.2538,17.2404,-0.9501,9.1429,11.5717,3.4017,16.7876,0.1206,10.6291,11.9211,3.4527,16.5712,0.1874,4.647,0.0137,0.0118,0.003,0.0025,0.8602,0.8015,1.0022,0.9874,1.2505,1.232,0.9852,0.6424,1.0045,0.975,1.5637,1.5179,0.9707,0.8476,-3.0928,-1.8631,-3.6489,-2.1981,0.6024,0.8151,0.3775,0.3534,0.4631,0.4335,0.9361,0.8309,0.8533,0.8645,1.027,1.0404,1.0131,0.0479,15.4104,-0.6138,0.2525,0.3622,-0.0453,-0.2401,0.9452,0.0288,0.0943,0.3071,0.8183,-1.7569,0.2464,0.0111,0.1055,0.3531,0.1263,0.4103,0.0034,0.0581,0.2086,0.5773,0.117,0.0703,0.6006,2.9099,5.2831,1.8155,8.4675,27.9108,3.2962,-10.219,-1.8302,0.1791,0.7344,0.6014,0.8189,2.3172,3.9222,1.6927,0.0025,0.9331,0.0786,0.6843,0.733,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PANTALONI
