@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.0718,5.3343,2.3096,18.9911,-0.461,0.8447,12.3138,3.5091,22.6938,-1.5407,0.8218,5.6509,2.3772,16.6028,-1.0051,4.4087,5.256,2.2926,15.5254,0.0202,0.085,0.0874,0.0163,1.0279,0.1916,0.1864,0.6582,0.9716,1.0074,1.4762,1.5306,1.0369,0.4332,0.944,1.0149,2.1791,2.3428,1.0751,0.4355,0.7201,-18.6803,1.6536,-42.8978,-25.9423,1.4552,1.5698,0.8203,1.0787,0.5637,0.5226,0.8368,1.1438,1.2232,1.3669,1.4617,1.0694,0.004,6.6786,-0.4311,0.2619,0.4041,-0.0417,-0.0965,-0.0804,-0.2693,0.0252,0.1589,0.4495,?,0.5932,0.0036,0.0603,0.1856,0.7379,-0.2295,0.0062,0.0789,0.3581,-17.9836,-0.454,1.1736,-2.5848,2.6345,2.0146,0.7647,6.9406,4.0585,0.5847,-0.8598,1.325,-1.541,0,0,37.5547,2.4213,1.2552,0.5184,0.0023,1.0921,0.8506,0.2112,0.5699,0.1644,1.1934,1.0924,5.4485,-1.1275,0.4586,0.8007,0.8948,4.4765,-0.9519,-0.0266,1.7694,1.3302,5.7721,-1.6216,0.3585,-6.1781,-17.2315,1.2208,0.8213,0.6727,1.4904,0.6745,0.4525,1.3227,0.8087,0.6114,1.1167,1.1632,1.0416,1.2171,0.9439,0.7755,0.0017,2.6374,0.2045,0.0883,-0.1092,DAVANTI_PANTALONI
-0.5012,14.6834,3.8319,17.5891,-0.9954,-1.6351,21.8459,4.674,22.4616,-2.3158,1.1894,22.3858,4.7314,22.188,-0.7508,6.3618,22.7818,4.773,18.6823,0.0115,0.3065,-0.4214,-0.0788,-1.3748,-0.257,0.187,0.8198,0.8099,0.8028,0.9879,0.9792,0.9913,0.6721,0.6559,0.6445,0.9759,0.9589,0.9826,0.5593,0.9221,-40.322,1.6487,-72.0916,-43.7266,1.3013,0.6956,0.4664,0.5345,0.3584,0.6705,0.7831,0.7927,0.9415,1.0123,1.2023,1.1876,0.007,9.8358,-0.7174,-0.4592,0.1974,0.0606,-0.7144,0.1902,-0.6482,0.0088,0.0937,0.7839,?,0.2238,0.015,0.1224,0.4881,-0.0192,0.6208,0.0063,0.0795,0.3989,0.5177,-2.8959,-1.0441,0.3605,0.7655,1.1785,1.5394,0.586,1.3888,2.3699,85.4245,-1.8307,-0.0214,0,0,0.579,1.6062,1.9653,1.2235,0.0031,1.4932,0.4094,0.9194,0.2771,0.0779,1.4175,1.1906,4.6762,-1.1938,0.6379,2.6982,1.6426,9.095,-0.5276,-0.8529,4.3266,2.08,7.3315,-3.1567,0.1222,-0.0914,-0.7479,0.7248,0.5724,0.7897,0.5254,0.3276,0.6236,0.8101,0.457,0.5642,0.358,1.2085,3.3755,0.5142,0.6378,1.2405,0.0036,3.9005,0.2761,0.2696,-0.4529,DAVANTI_PANTALONI
-0.7582,11.9365,3.4549,25.9964,-1.3005,-1.4025,27.8193,5.2744,33.0185,-1.0136,0.7088,21.2237,4.6069,24.946,-1.1662,6.7881,17.9451,4.2362,20.5457,0.0094,0.5406,-1.0697,-0.1117,-1.9786,-0.2066,0.1044,0.655,0.7499,0.8156,1.1449,1.2451,1.0875,0.4291,0.5624,0.6652,1.3108,1.5502,1.1827,0.8842,1.0943,-75.6553,1.2376,-85.5635,-69.1377,0.6891,0.9813,0.5449,1.4239,0.7906,0.5552,0.7873,1.0421,1.2653,1.3236,1.6071,1.2142,0.0058,10.5608,-0.4131,-0.3435,-0.2315,-0.5095,-0.298,0.2918,-0.6278,0.0262,0.1619,1.3291,-1.2989,0.1522,0.0284,0.1687,0.533,-0.6008,0.5254,0.0468,0.2163,1.6393,-1.0614,-4.1245,-1.1948,0.2897,0.9599,0.7484,0.7797,0.9214,0.5601,0.6079,3.7541,0.8897,0.237,1.7363,0.727,0.4187,2.4936,0.8108,0.3251,0.0028,1.4114,0.0015,-0.6423,-0.2185,0.9661,2.061,1.4356,6.6597,-0.6096,1.036,6.643,2.5774,13.9944,-0.824,-0.7354,7.2749,2.6972,10.5455,-1.1664,0.9325,-1.3137,-1.4088,0.557,0.5323,0.9556,0.3103,0.2833,0.9131,0.399,0.4442,1.1135,0.5393,0.85,1.5762,0.4759,0.6315,1.3271,0.0054,5.847,0.5792,-0.3642,-0.4308,DAVANTI_PANTALONI
-0.2914,2.0428,1.4293,8.7144,-1.1735,-0.3546,3.5829,1.8929,10.7868,-0.9808,-0.1057,3.8105,1.952,11.8154,-0.5846,2.3513,4.1295,2.0321,8.7337,0.0147,0.8219,2.7563,-0.1239,3.3534,-0.1508,-0.045,0.7551,0.7322,0.7033,0.9697,0.9315,0.9606,0.5702,0.5361,0.4947,0.9403,0.8676,0.9227,0.8809,1.0794,-36.0137,1.2253,-40.881,-33.3646,0.7362,0.5377,0.4523,0.7303,0.6143,0.8412,0.8079,0.7375,0.9978,0.9129,1.2351,1.3529,0.0017,3.6951,-0.3202,-0.2125,-0.3316,0.5196,0.0819,0.2852,-0.095,0.0216,0.147,0.4819,-1.7459,0.0075,0.0529,0.2301,0.8643,-2.1204,0.2695,0.7552,0.869,1.9059,-0.9879,-12.6299,-0.3526,0.0279,0.6389,0.1691,0.2647,0.4082,0.0286,0.0701,0.5217,0.3235,0.6201,0.6336,0.183,0.2889,0.5576,0.2528,0.4535,0.001,1.24,0.9393,0.9414,0.9269,0.4764,0.6722,0.8199,4.3451,-0.3316,-0.3008,0.3506,0.5921,3.7651,-2.9887,1.0492,1.5831,1.2582,5.002,-0.3111,-1.584,0.4541,-0.2867,1.3846,0.6517,0.4706,1.9172,0.4246,0.2215,0.3836,0.9117,2.3769,3.4568,0.8553,0.2474,1.154,0.8687,0.7527,0.0043,2.134,-0.4846,0.3377,-0.1998,DAVANTI_PANTALONI
-0.3603,4.1326,2.0329,12.4268,-1.3615,-1.0416,6.5387,2.5571,11.9658,-1.2294,-0.0317,7.0227,2.65,19.7315,-0.2404,3.722,5.0562,2.2486,16.4898,0.0118,0.3459,11.3747,-0.0968,32.8815,-0.2798,-0.0085,0.795,0.7671,0.9041,0.9649,1.1372,1.1785,0.632,0.5885,0.8173,0.9311,1.2932,1.3889,1.0858,1.8735,-36.5358,1.7255,-33.6495,-19.5018,0.9804,0.3308,0.3154,0.3374,0.3217,0.9533,1.0385,0.6298,0.7536,0.6064,0.7256,1.1966,0.0041,5.8282,0.0357,0.003,-0.2497,0.5183,-0.19,0.2588,-0.1348,0.0394,0.1985,0.6334,-2.2716,-0.0567,0.0822,0.2868,0.8386,-1.7284,0.0851,0.7329,0.8561,1.8872,-0.9851,2.379,-1.5834,-0.6656,0.6924,0.2319,0.335,0.4794,0.0538,0.1122,0.8278,0.4696,0.5672,0.6299,0.2036,0.3233,0.7553,0.3356,0.4444,0.0006,1.3081,0.9676,0.9314,0.9,0.4469,1.0903,1.0442,5.2306,-0.6544,-0.3391,0.9505,0.9749,6.1256,-3.2489,1.2835,2.9381,1.7141,7.2098,-0.4901,-1.318,0.3482,-0.2642,1.071,0.6092,0.5688,1.1471,0.3711,0.3235,0.4417,0.8725,1.9752,2.1929,0.6534,0.298,0.8539,0.7255,0.8496,0.0051,3.0478,-0.2388,0.07,0.229,DAVANTI_PANTALONI
0.5174,6.2573,2.5015,17.8976,-1.8303,-1.4323,49.1321,7.0094,51.6231,-0.3783,-0.0639,17.1786,4.1447,27.0629,-0.3411,6.5324,32.2184,5.6761,39.0159,0.0119,-0.3612,-8.097,0.0792,22.4149,-0.2193,-0.0098,0.3569,0.6035,0.4407,1.6912,1.2349,0.7302,0.1274,0.3642,0.1942,2.8601,1.525,0.5332,0.8168,1.6814,-24.6887,2.0586,-30.2265,-14.6832,0.1688,0.3134,0.1602,1.856,0.9485,0.5111,0.3467,0.6613,0.4587,1.9075,1.3231,0.6936,0.0055,9.3874,-0.4115,-0.2716,-0.5061,0.2421,0.5176,0.594,0.2186,0.0112,0.1059,0.348,0.1513,-0.5872,0.0192,0.1386,0.8106,?,-0.1124,0.0762,0.2761,0.7451,-2.1963,-0.3722,-1.9442,5.2231,0.7637,0.3833,0.502,0.5832,0.147,0.252,-0.0765,-0.1211,1.5831,0,1.7587,0,0.4293,0.467,1.0878,0.0023,1.0585,-0.1856,-0.1792,0.9364,-0.2573,1.6719,1.293,6.5582,-1.1514,-1.192,3.7452,1.9353,7.7374,-2.5067,-0.4753,2.5544,1.5982,9.3193,-1.0814,0.2159,0.5414,2.5079,0.6681,0.809,1.2109,0.4464,0.6545,1.4662,0.6346,0.7249,1.1423,1.3815,0.6808,0.4928,0.8476,0.7037,0.8303,0.0047,4.1193,0.0813,0.1441,0.477,DAVANTI_PANTALONI
0.2909,10.2859,3.2072,28.3953,-2.0196,-0.5884,7.819,2.7963,21.5057,-0.8848,-0.1271,12.2028,3.4932,48.8168,-1.5051,3.7445,16.7333,4.0906,30.1811,0.0102,-0.4943,-2.2883,0.0777,4.6292,-0.1571,-0.0339,1.147,0.9181,0.784,0.8005,0.6836,0.854,1.3155,0.8429,0.6147,0.6408,0.4673,0.7292,1.8812,0.6475,-60.9826,0.3442,-32.4163,-94.178,0.8241,0.4826,0.3084,0.5855,0.3742,0.6391,1.3204,0.5817,0.9408,0.4405,0.7126,1.6175,0.0023,5.8193,-0.9247,-0.5813,-0.1704,0.392,0.0816,0.0127,0.7147,0.2724,0.5219,1.9242,-0.9951,-0.2526,0.0359,0.1895,0.7685,-1.0048,0.2695,0.023,0.1518,0.5809,-0.1487,-2.8297,2.6522,-0.9373,2.754,3.4381,1.2484,7.5846,11.8205,1.5585,2.4918,12.767,5.1235,2.5161,1.9071,0.758,2.504,3.3126,1.3229,0.0028,1.4667,-0.9583,0.301,-0.3661,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DAVANTI_PANTALONI
-0.089,0.0162,0.1272,0.6614,-1.9633,-0.1084,0.0304,0.1744,0.948,-3.1804,-0.0651,0.0168,0.1295,0.7009,-2.9677,0.2538,0.0228,0.1512,0.8766,0.0186,0.8208,1.3681,-0.3507,1.6667,-0.4272,-0.2563,0.7293,0.9821,0.8414,1.3467,1.1538,0.8567,0.5318,0.9645,0.7079,1.8135,1.3312,0.734,0.6076,0.8359,-26.4068,1.3758,-43.4618,-31.5904,0.9842,1.2635,0.2499,1.2838,0.2539,0.1978,0.6977,0.9437,0.7546,1.3526,1.0815,0.7996,0.0006,0.3895,-0.1043,-0.2315,-0.1423,0.9878,-0.7169,-0.6845,0.6189,0,0.0019,0.0081,0.9871,0.36,0,0.0026,0.0121,0.9668,0.6444,0.0001,0.0099,0.0348,0.947,1.7193,0.9605,0.5587,0.7369,0.1967,0.2669,0.543,0.0387,0.0712,1.7527,0.9918,0.5659,1.7167,0.9515,0.5543,0.6689,0.2325,0.3476,0.0034,1.6233,-0.5871,-0.8703,0.3024,0.0395,0.0099,0.0993,0.4721,-0.3196,0.0772,0.0074,0.0862,0.4614,-0.3022,0.0406,0.0029,0.0537,0.2371,-0.3553,0.5112,0.9726,1.9024,1.152,1.8496,1.6056,1.327,3.4209,2.5779,1.068,1.8395,1.7224,1.0096,2.0448,2.0254,1.0231,1.991,1.9459,0.0003,0.2081,0.65,0.6155,0.7794,DAVANTI_PANTALONI
-0.0014,0.1025,0.3201,1.5404,-0.4724,-0.0049,0.0698,0.2642,1.5755,-0.9043,0.0237,0.0364,0.1908,1.1718,-0.9558,0.384,0.0618,0.2486,1.02,0.0282,0.2768,-0.0573,-0.0035,-0.207,-0.0128,0.0618,1.2117,1.6778,1.2877,1.3847,1.0627,0.7675,1.4682,2.8151,1.6582,1.9174,1.1294,0.589,0.6606,0.8631,-16.7072,1.3065,-25.2909,-19.3581,1.2645,1.746,0.9967,1.3808,0.7882,0.5708,0.9777,1.3145,1.5101,1.3445,1.5445,1.1488,0.0001,0.5883,0.2967,0.1799,0.7023,0.9896,0.2569,0.1762,0.6762,0.0001,0.0082,0.0315,0.9549,0.3051,0.0001,0.01,0.0427,0.8648,0.5999,0.0002,0.0153,0.0465,0.9242,2.2167,1.1273,0.5085,0.8175,0.5383,0.6584,0.6684,0.2897,0.4335,2.4382,1.1757,0.4822,2.2083,1.1379,0.5153,0.7372,0.6769,0.9182,0.0034,1.5811,-0.9554,-0.9344,0.9355,0.0601,0.0062,0.079,0.33,-0.5301,0.1167,0.0213,0.1459,0.7957,-0.6346,0.0134,0.0067,0.0816,0.4539,-1.0161,0.5147,4.4887,8.7206,0.5413,0.9676,1.7876,0.293,0.9363,3.1954,0.3701,0.4998,1.3503,0.4431,0.958,2.162,0.4148,0.7271,1.7529,0.0005,0.2782,0.7463,0.2648,0.3701,DAVANTI_PANTALONI
0.0498,0.359,0.5991,2.2342,-0.9191,-0.186,0.4646,0.6816,3.0452,-1.0717,-0.0148,0.4275,0.6539,2.7734,-0.7832,1.0848,0.1116,0.3341,1.5365,0.171,-0.2678,-3.3559,0.0459,12.5329,-0.1714,-0.0137,0.879,0.9163,1.7934,1.0424,2.0402,1.9572,0.7727,0.8396,3.2162,1.0867,4.1624,3.8305,0.6792,0.8784,-3.3772,1.2932,-4.972,-3.8447,0.792,0.7485,0.6282,0.9451,0.7931,0.8392,0.7337,0.8056,1.4541,1.098,1.9819,1.8051,0.0007,1.6174,-0.0486,-0.1659,0.0273,0.01,-0.2159,0.0807,0.3728,0.0014,0.0369,0.1227,0.7254,-0.6184,0.0002,0.0141,0.6329,?,-0.135,0.0018,0.0427,0.2151,?,-0.6028,-2.7603,4.5791,2.6237,0.8636,0.3292,6.884,0.7458,0.1083,-0.5119,-1.5064,2.9428,0,0,1,0.1938,0.5703,2.9428,0.0027,1.1262,0.6453,0.9531,0.6077,0.2547,0.0339,0.1842,1.1279,-0.8961,0.1541,0.0369,0.1922,0.9474,-0.6903,0.0129,0.0474,0.2177,1.0681,-0.7159,1.653,19.788,11.9711,0.9584,0.846,0.8828,0.9185,0.7158,0.7793,1.3777,1.1962,0.8683,1.0613,0.9556,0.9004,1.1905,1.056,0.887,0.0011,0.6436,0.0008,0.1188,0.3991,DAVANTI_PANTALONI
-0.8214,4.2514,2.0619,12.2888,-0.9273,-1.4413,11.0331,3.3216,17.1639,-1.6755,-0.2835,11.4129,3.3783,17.0252,-1.5025,4.8587,5.9224,2.4336,12.2769,0.0093,0.5699,2.8971,-0.1691,5.0836,-0.2966,-0.0584,0.6208,0.6103,0.8473,0.9832,1.3649,1.3882,0.3853,0.3725,0.7179,0.9667,1.8629,1.9271,0.5501,0.5784,-51.0783,1.0515,-92.8541,-88.3048,0.9939,0.9372,0.5145,0.943,0.5177,0.549,0.716,0.7218,1.001,1.0081,1.3981,1.3868,0.0061,7.4796,0.4313,-0.2121,-0.2609,0.5989,-0.4652,-0.2176,-0.2957,0.144,0.3794,1.1651,-0.9265,-0.2234,0.1261,0.3551,1.1385,-1.0037,-0.5045,0.2624,0.5122,1.5887,-1.3956,1.3235,0.586,0.4428,1.0687,0.7408,0.6932,1.1421,0.5488,0.4805,0.9825,0.6054,0.6162,1.0644,0.912,0.8568,1.0234,0.7334,0.7166,0.0023,1.5913,0.9688,0.9509,0.909,-0.1829,4.2773,2.0682,8.6827,-0.8442,-0.715,3.5461,1.8831,9.911,-2.8893,-0.5961,1.9613,1.4005,6.727,-0.9554,0.2558,0.3069,1.1995,1.0983,1.4768,1.3446,1.2062,2.1809,1.8081,0.5398,1.2092,2.2401,1.8476,1.3686,0.7407,0.8761,1.2907,1.4733,0.0034,4.4829,-0.2804,0.3934,0.2684,DAVANTI_PANTALONI
