@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.0301,3.8161,1.9535,8.7949,-1.017,-0.2432,13.9892,3.7402,13.7464,-1.3653,-0.1064,6.8582,2.6188,11.6465,-1.3672,4.5645,3.9002,1.9749,8.7658,0.0425,-0.1237,-0.2827,0.0066,2.285,-0.0533,-0.0233,0.5223,0.7459,0.9892,1.4282,1.8939,1.3261,0.2728,0.5564,0.9784,2.0398,3.5868,1.7584,0.5589,0.6593,-11.4016,1.1796,-20.4008,-17.2945,0.7503,0.8863,0.4763,1.1813,0.6348,0.5374,0.6398,0.7552,1.0033,1.1803,1.5682,1.3286,0.0027,6.8996,0.2755,-0.1362,-0.1792,-0.048,-0.3617,0.2953,3.9514,0.8641,0.9296,3.9992,0.2236,6.2296,1.0865,1.0423,3.5391,0.5697,6.1782,1.6223,1.2737,5.1565,0.3957,0.6343,0.6396,1.0083,0.8918,0.7298,0.8184,0.7953,0.5326,0.6697,0.2457,0.3411,1.388,0.6262,0.6036,0.964,1.13,0.7756,0.6863,0.0982,16.3591,0.268,-0.5172,-0.9429,0.4286,0.2449,0.4949,1,0,GIACCA
-0.0949,2.2215,1.4905,11.5645,-2.0845,0.5538,57.4525,7.5797,54.3261,-0.2338,0.6009,25.0324,5.0032,31.971,-0.1363,5.6801,53.1201,7.2884,51.3386,0.0153,-0.1714,-0.158,-0.0167,0.9216,0.0975,0.1058,0.1966,0.2979,0.2045,1.515,1.04,0.6865,0.0387,0.0887,0.0418,2.2951,1.0816,0.4712,0.7593,2.0383,-9.8254,2.6846,-12.9403,-4.8203,0.0851,0.1332,0.0719,1.565,0.8446,0.5397,0.2129,0.3617,0.2253,1.6992,1.0582,0.6227,0.0085,8.3439,-0.4512,-0.493,-0.4601,0.9513,0.8636,0.8595,1.6835,0.477,0.6906,2.3597,0.3074,9.5734,0.0385,0.1961,0.6141,0.937,0.8945,0.3764,0.6136,2.4716,-0.0662,0.1759,1.8821,10.7028,3.5216,1.1256,0.3196,12.4015,1.267,0.1022,0.1147,-6.8217,-59.4996,0.3494,1.4698,4.2062,3.8427,0.9547,0.2484,0.1006,12.1644,-0.963,0.4991,-0.67,0,0,0,0,0,GIACCA
-0.1686,6.9554,2.6373,14.0033,-1.5172,-0.1051,11.7919,3.4339,16.3108,-1.2659,-0.1253,19.6332,4.4309,21.5389,-1.2727,5.5907,7.1798,2.6795,12.9904,0.0715,1.6038,1.3454,-0.0302,0.8389,-0.0188,-0.0224,0.768,0.5952,0.9842,0.775,1.2816,1.6536,0.5898,0.3543,0.9687,0.6006,1.6424,2.7345,0.9262,0.6997,-8.4423,0.7555,-9.1148,-12.0647,0.7728,0.587,0.3976,0.7595,0.5145,0.6774,0.8585,0.6501,1.078,0.7573,1.2556,1.6581,0.0023,8.3917,0.2818,0.127,-0.1067,-0.1168,-0.0809,0.3085,2.9299,2.3024,1.5174,4.345,0.0677,6.4021,1.4437,1.2016,3.6359,0.5607,6.3321,2.7297,1.6522,4.7237,0.4528,0.4576,0.4627,1.0111,1.2628,0.9184,0.7273,1.5948,0.8435,0.5289,0.068,0.0807,1.1875,0.563,0.5399,0.9589,1.195,0.9198,0.7697,0.0947,15.6641,0.8618,-0.8949,-0.9884,0,0,0,0,0,GIACCA
0.0301,3.8161,1.9535,8.7949,-1.017,-0.2432,13.9892,3.7402,13.7464,-1.3653,-0.1064,6.8582,2.6188,11.6465,-1.3672,4.5645,3.9002,1.9749,8.7658,0.0425,-0.1237,-0.2827,0.0066,2.285,-0.0533,-0.0233,0.5223,0.7459,0.9892,1.4282,1.8939,1.3261,0.2728,0.5564,0.9784,2.0398,3.5868,1.7584,0.5589,0.6593,-11.4016,1.1796,-20.4008,-17.2945,0.7503,0.8863,0.4763,1.1813,0.6348,0.5374,0.6398,0.7552,1.0033,1.1803,1.5682,1.3286,0.0027,6.8996,0.2755,-0.1362,-0.1792,-0.048,-0.3617,0.2953,3.9514,0.8641,0.9296,3.9992,0.2236,6.2296,1.0865,1.0423,3.5391,0.5697,6.1782,1.6223,1.2737,5.1565,0.3957,0.6343,0.6396,1.0083,0.8918,0.7298,0.8184,0.7953,0.5326,0.6697,0.2457,0.3411,1.388,0.6262,0.6036,0.964,1.13,0.7756,0.6863,0.0982,16.3591,0.268,-0.5172,-0.9429,0.4286,0.2449,0.4949,1,0,GIACCA
-0.6619,3.9673,1.9918,8.1777,-1.8563,0.0589,7.5994,2.7567,11.5094,-0.8456,-0.2291,2.2151,1.4883,6.8046,-1.0527,3.2265,3.8653,1.966,7.143,0.0188,-11.2408,2.8886,-0.2051,-0.257,0.0183,-0.071,0.7225,1.3383,1.0131,1.8522,1.4022,0.757,0.5221,1.791,1.0264,3.4307,1.9661,0.5731,1.0079,1.523,-38.8281,1.5111,-38.525,-25.4948,0.4591,0.8637,0.3933,1.8812,0.8566,0.4554,0.7105,1.2018,1.1448,1.6914,1.6113,0.9526,0.0075,4.9871,-0.759,-0.3355,-0.2606,0.7226,0.1645,-0.0126,-2.8713,5.462,2.3371,6.7201,?,5.2976,2.3452,1.5314,4.021,0.473,6.0313,15.6841,3.9603,10.5965,-0.1732,-0.542,-0.4761,0.8784,1.5261,0.5901,0.3867,2.329,0.3483,0.1495,-1.8621,4.296,-2.307,0,0,0.8447,1.6712,0.6342,0.3795,0.0897,14.58,-0.972,0.9696,-0.9142,0,0,0,0,0,GIACCA
-0.2056,3.4115,1.847,9.0887,-1.0223,-1.1293,6.7678,2.6015,13.8442,-0.9203,-0.3404,1.6533,1.2858,6.0658,-0.9935,3.1392,3.4113,1.847,7.6884,0.0954,0.1821,0.6041,-0.0655,3.3176,-0.3597,-0.1084,0.71,1.4365,1,2.0233,1.4085,0.6962,0.5041,2.0635,1,4.0936,1.9839,0.4846,0.6925,1.5198,-5.6668,2.1947,-8.1831,-3.7286,0.6234,1.477,0.5288,2.3694,0.8483,0.358,0.6565,1.4983,1.1821,2.2823,1.8007,0.789,0.0129,4.5939,0.4563,-0.3557,-0.2541,0.0118,-0.4218,-0.1771,-7.9362,1.8679,1.3667,9.2995,?,4.1159,6.241,2.4982,8.5524,-0.2388,-0.1167,8.1375,2.8526,11.3505,-0.4666,-1.9282,68.0333,-35.2837,0.5471,0.4791,0.8758,0.2993,0.2295,0.7669,5.6405,2.5751,0.4565,0,0,0.892,1.0874,0.8193,0.7535,0.0951,14.5551,0.6709,0.9694,0.798,0,0,0,0,0,GIACCA
-0.3857,1.0235,1.0117,4.6289,-1.1667,0.1863,0.9988,0.9994,4.8439,-0.7371,0.1212,0.7345,0.857,4.4586,-0.1846,1.4187,0.9422,0.9707,4.0526,0.0657,-2.0706,-3.1818,-0.2718,1.5367,0.1313,0.0854,1.0123,1.1805,1.0423,1.1661,1.0296,0.8829,1.0248,1.3935,1.0863,1.3598,1.06,0.7796,1.2127,3.588,-8.7464,2.9588,-7.2126,-2.4377,0.7662,0.5676,0.4925,0.7408,0.6429,0.8677,0.9556,1.0382,1.1422,1.0864,1.1953,1.1002,0.0051,2.0514,-0.4919,0.4756,-0.2713,0.1922,0.4954,0.5054,8.2111,0.013,0.1139,0.4336,0.9485,5.3249,0.0311,0.1762,0.6734,0.8812,0.5773,0.0137,0.1172,0.341,0.5341,1.542,14.2228,9.2235,0.6464,0.9718,1.5034,0.4178,0.9444,2.2601,1.5988,20.4207,12.7724,1.4853,11.4991,7.7417,0.644,1.2715,1.9745,0.1127,14.1134,-0.9973,0,-0.0689,0,0,0,0,0,GIACCA
0.2014,0.3075,0.5545,2.1713,-0.6978,-0.0525,0.786,0.8866,4.0611,-0.4274,-0.0162,0.7296,0.8542,4.6169,-0.3371,1.0772,0.7064,0.8405,4.3189,0.0376,-3.833,-12.4147,0.1869,3.2389,-0.0488,-0.0151,0.6255,0.6492,0.6598,1.0379,1.0549,1.0163,0.3912,0.4215,0.4353,1.0773,1.1128,1.0329,0.7339,0.7668,-5.2823,1.0448,-7.1979,-6.889,0.4495,0.3704,0.285,0.8239,0.634,0.7694,0.5347,0.4703,0.5028,0.8796,0.9403,1.069,0.0022,1.6621,-0.4058,-0.1725,0.2632,0.9108,0.5972,0.6661,8.2674,0.0035,0.0591,0.2363,0.9718,5.2152,0.0097,0.0987,0.4067,0.9253,-0.7795,0.0023,0.0479,0.903,?,1.5852,-10.6063,-6.6906,0.5991,1.2337,2.0593,0.3589,1.522,4.2405,1.6148,-9.0037,-5.5759,1.5375,0,0,0.5809,0.2616,0.4503,0.1054,14.262,-0.9972,-0.7438,0.7782,?,?,?,?,?,GIACCA
-0.7055,5.8316,2.4149,13.275,-1.646,-2.9561,23.0241,4.7983,16.753,-6.8835,0.101,11.0072,3.3177,14.205,-0.5172,5.6413,17.2855,4.1576,15.1486,0.0548,0.2387,-6.9859,-0.1251,-29.2718,-0.524,0.0179,0.5033,0.7279,0.5808,1.4463,1.1541,0.798,0.2533,0.5298,0.3374,2.0917,1.332,0.6368,0.5645,1.7054,-9.4022,3.0208,-16.6547,-5.5132,2.3608,0.5358,0.313,0.227,0.1326,0.5842,0.7924,0.9345,0.8763,1.1794,1.1059,0.9377,0.0317,8.139,0.4674,0.1211,-0.4045,0.0458,-0.9351,0.1083,2.8156,10.3526,3.2175,9.4418,0.0042,3.0392,8.2913,2.8795,11.3073,-1.2858,7.4491,4.8178,2.195,6.5393,0.275,0.9264,0.378,0.408,1.1174,1.4659,1.3119,1.2486,2.1488,1.721,-0.0063,0.0161,-2.5639,1.9168,1.0512,0.5484,0.835,1.4439,1.7291,0.0888,14.3621,-0.5489,-0.9838,0.6474,0,0,0,0,0,GIACCA
-0.1628,7.5594,2.7494,13.0135,-1.3921,-1.8367,12.5088,3.5368,21.7369,-0.6518,0.4829,10.6058,3.2567,14.266,-0.7105,5.0904,8.3951,2.8974,13.0539,0.0688,0.0886,-0.3371,-0.032,-3.8034,-0.3608,0.0949,0.7774,0.8442,0.9489,1.086,1.2207,1.124,0.6043,0.7128,0.9005,1.1794,1.49,1.2633,0.883,1.2781,-7.8536,1.4475,-8.8946,-6.1448,0.4134,0.6523,0.3881,1.5778,0.9388,0.595,0.5987,0.9122,0.9969,1.5237,1.6652,1.0929,0.0201,7.6336,0.4649,0.1975,-0.348,0.1914,-0.4343,0.1322,3.4138,10.6004,3.2558,8.8199,-0.0325,3.3929,14.2211,3.7711,12.5182,-0.8599,6.7923,2.0205,1.4214,3.9455,0.5344,1.0062,0.5026,0.4995,0.8634,2.2905,2.653,0.7454,5.2466,7.0386,0.0479,-0.0612,-1.2778,1.2692,1.008,0.7942,0.7046,2.2355,3.1728,0.0876,15.1012,-0.5347,-0.978,0.3931,2.8421,3.0382,1.7431,6,0,GIACCA
-0.7055,5.8316,2.4149,13.275,-1.646,-2.9561,23.0241,4.7983,16.753,-6.8835,0.101,11.0072,3.3177,14.205,-0.5172,5.6413,17.2855,4.1576,15.1486,0.0548,0.2387,-6.9859,-0.1251,-29.2718,-0.524,0.0179,0.5033,0.7279,0.5808,1.4463,1.1541,0.798,0.2533,0.5298,0.3374,2.0917,1.332,0.6368,0.5645,1.7054,-9.4022,3.0208,-16.6547,-5.5132,2.3608,0.5358,0.313,0.227,0.1326,0.5842,0.7924,0.9345,0.8763,1.1794,1.1059,0.9377,0.0317,8.139,0.4674,0.1211,-0.4045,0.0458,-0.9351,0.1083,2.8156,10.3526,3.2175,9.4418,0.0042,3.0392,8.2913,2.8795,11.3073,-1.2858,7.4491,4.8178,2.195,6.5393,0.275,0.9264,0.378,0.408,1.1174,1.4659,1.3119,1.2486,2.1488,1.721,-0.0063,0.0161,-2.5639,1.9168,1.0512,0.5484,0.835,1.4439,1.7291,0.0888,14.3621,-0.5489,-0.9838,0.6474,0,0,0,0,0,GIACCA
-0.1628,7.5594,2.7494,13.0135,-1.3921,-1.8367,12.5088,3.5368,21.7369,-0.6518,0.4829,10.6058,3.2567,14.266,-0.7105,5.0904,8.3951,2.8974,13.0539,0.0688,0.0886,-0.3371,-0.032,-3.8034,-0.3608,0.0949,0.7774,0.8442,0.9489,1.086,1.2207,1.124,0.6043,0.7128,0.9005,1.1794,1.49,1.2633,0.883,1.2781,-7.8536,1.4475,-8.8946,-6.1448,0.4134,0.6523,0.3881,1.5778,0.9388,0.595,0.5987,0.9122,0.9969,1.5237,1.6652,1.0929,0.0201,7.6336,0.4649,0.1975,-0.348,0.1914,-0.4343,0.1322,3.4138,10.6004,3.2558,8.8199,-0.0325,3.3929,14.2211,3.7711,12.5182,-0.8599,6.7923,2.0205,1.4214,3.9455,0.5344,1.0062,0.5026,0.4995,0.8634,2.2905,2.653,0.7454,5.2466,7.0386,0.0479,-0.0612,-1.2778,1.2692,1.008,0.7942,0.7046,2.2355,3.1728,0.0876,15.1012,-0.5347,-0.978,0.3931,2.8421,3.0382,1.7431,6,0,GIACCA
1.1145,10.9514,3.3093,22.6363,-0.6904,-0.7721,55.1613,7.4271,35.5229,-0.5921,-0.2979,14.6421,3.8265,18.8316,-0.9125,6.4415,41.1885,6.4178,23.6541,0.0199,-1.4434,-3.7406,0.173,2.5916,-0.1199,-0.0463,0.4456,0.8648,0.5156,1.941,1.1573,0.5962,0.1985,0.7479,0.2659,3.7673,1.3392,0.3555,0.6998,1.0289,-19.2823,1.4703,-27.5533,-18.7403,0.6002,1.36,0.5549,2.266,0.9245,0.408,0.6372,1.202,0.957,1.8863,1.5018,0.7961,0.0146,9.7057,0.2234,0.5219,0.213,0.6188,0.45,0.1482,-3.4811,11.596,3.4053,9.5482,?,3.7581,3.8636,1.9656,8.4158,-0.2841,6.9076,6.7416,2.5965,7.9249,0.1352,-0.9263,-0.5039,0.544,1.7324,1.3115,0.757,3.0013,1.7201,0.5731,5.1277,-7.7084,-1.5033,0,0,0.7152,1.1346,1.2048,1.0619,0.0905,14.3438,0.4522,0.9891,0.3844,2.2947,0.6921,0.8319,3,0,GIACCA
