@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.6364,8.5385,2.9221,11.5185,-0.9449,0.4032,6.124,2.4747,9.1239,-0.5874,-2.3976,13.413,3.6624,14.1499,-2.4106,5.234,6.9971,2.6452,10.0726,0.1138,1.5781,-0.2654,0.1216,-0.1682,0.077,-0.4581,1.1808,0.7979,1.1047,0.6757,0.9355,1.3845,1.3943,0.6366,1.2203,0.4566,0.8752,1.917,1.6575,0.5596,-4.3272,0.3376,-2.6107,-7.7333,1.0304,1.4275,0.5211,1.3854,0.5057,0.365,1.2624,0.814,1.1435,0.6448,0.9058,1.4048,0.0513,7.8851,-0.3213,0.6705,-0.4279,-0.629,0.7445,-0.7376,-3.4933,72.7411,8.5288,26.3992,-1.4309,-30.0078,35.9883,5.999,45.2393,?,-111.6948,9.0174,3.0029,114.119,?,0.1164,0.0313,0.2687,1.4217,2.8402,1.9977,2.0212,8.0667,3.991,0.3435,0.1362,0.3964,0,0,1,0.5835,0.2313,0.3964,2.3614,149.3218,0.9294,-0.7293,-0.893,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.7482,7.1806,2.6797,12.5571,-1.7943,1.8672,6.9314,2.6327,9.684,-0.4342,-2.6918,7.5984,2.7565,15.0274,-4.5263,5.2665,5.2662,2.2948,11.6846,0.1349,0.4007,-0.278,0.1421,-0.6937,0.3545,-0.5111,1.0178,0.9721,1.1677,0.9551,1.1473,1.2012,1.036,0.945,1.3635,0.9122,1.3162,1.4429,2.7504,0.6551,-4.4239,0.2382,-1.6084,-6.7529,0.6655,1.6526,0.3327,2.4832,0.4999,0.2013,1.2967,0.8356,1.0747,0.6444,0.8288,1.2861,0.0686,7.8666,-0.1116,0.0429,-0.1322,-0.1061,0.6072,-0.5629,-10.4981,32.7104,5.7193,19.0186,-5.8938,-43.367,22.4434,4.7374,51.4786,?,-104.6957,14.9819,3.8706,109.7992,?,0.2421,0.1003,0.4142,1.2073,1.4776,1.2239,1.4575,2.1833,1.498,0.3159,0.1481,0.4688,0,0,1,0.3694,0.1732,0.4688,2.3226,158.7688,0.6346,-0.7109,-0.992,1100,0,0,0,1,TASCA_GIACCA_ALTA
-1.1536,2.9844,1.7276,8.2702,-0.816,1.393,7.7405,2.7822,14.8804,-0.1538,-1.4586,6.5551,2.5603,12.8428,-1.0964,4.1341,5.5882,2.3639,12.6949,0.0876,-0.8281,0.7909,-0.279,-0.955,0.337,-0.3528,0.6209,0.6748,0.7308,1.0867,1.1769,1.0831,0.3856,0.4553,0.5341,1.1808,1.3852,1.173,1.8731,0.5533,-3.0482,0.2954,-1.6273,-5.5096,0.3531,0.7434,0.3273,2.1051,0.9269,0.4403,0.5558,0.644,0.6515,1.1586,1.1722,1.0117,0.0474,6.0015,0.8396,0.2686,0.579,0.3622,0.804,0.042,27.5786,3.0362,1.7425,5.6396,0.8082,-11.927,25.2244,5.0224,22.8592,?,-19.6169,19.055,4.3652,25.6195,?,-2.3123,-1.4059,0.608,0.3469,0.3992,1.1506,0.1204,0.1593,1.3238,-1.0394,-0.9274,0.8923,0,0,1,0.2467,0.2201,0.8923,0.7323,59.1225,-0.6759,0.7546,-0.9828,1100,0,0,0,1,TASCA_GIACCA_ALTA
-3.2797,3.9521,1.988,7.5961,-18.6101,-0.4119,1.117,1.0569,4.2103,-1.7775,-0.7144,2.1204,1.4562,5.8071,-1.0836,3.9893,2.7115,1.6467,6.0998,0.187,7.962,4.5908,-0.8221,0.5766,-0.1033,-0.1791,1.881,1.3652,1.2073,0.7258,0.6418,0.8843,3.538,1.8638,1.4575,0.5268,0.412,0.782,2.6754,2.387,-5.1385,0.8922,-1.9206,-2.1527,0.2555,0.139,0.0516,0.5439,0.202,0.3715,1.8042,1.3081,1.2453,0.725,0.6902,0.952,0.072,5.6683,0.0622,0.0719,-0.9379,0.04,0.0183,-0.0856,18.3502,58.9611,7.6786,26.2802,0.1797,-14.5728,8.0043,2.8292,18.1198,?,-24.5227,17.303,4.1597,29.1595,?,-1.2592,-0.7483,0.5943,2.7141,1.846,0.6801,7.3662,3.4076,0.4626,-0.3178,-0.1975,0.6214,0,0,1,1.4504,0.9013,0.6214,0.7217,57.4457,0.9712,0.9524,0.9088,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0233,0.0112,0.1056,0.4814,-0.485,-0.018,0.0049,0.0698,0.308,-1.1344,-0.0012,0.0114,0.1066,0.4499,-1.122,0.1494,0.0059,0.0771,0.3183,0.1164,-1.2958,-19.3499,0.1558,14.9325,-0.1202,-0.0081,1.5126,0.9903,1.3694,0.6547,0.9054,1.3828,2.2879,0.9807,1.8754,0.4287,0.8197,1.9122,0.9603,0.6609,-3.7501,0.6882,-3.905,-5.6744,2.2463,1.529,0.8999,0.6807,0.4006,0.5886,1.5628,1.07,1.5123,0.6846,0.9677,1.4134,0.0006,0.2281,-0.3034,-0.0129,0.5538,-0.4381,-0.2234,0.165,-36.1439,0.0561,0.2369,36.5387,?,-10.9114,0.0264,0.1625,11.3998,?,-12.8575,0.1013,0.3183,13.3194,?,3.3125,2.8111,0.8486,1.4575,0.7442,0.5106,2.1243,0.5538,0.2607,3.2052,2.7433,0.8559,1,1,1,3.2052,2.7433,0.8559,0.867,59.9127,-0.2505,-0.4846,0.1679,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0465,0.0116,0.1078,0.4448,-0.9314,-0.0659,0.0054,0.0736,0.2809,-1.8685,-0.0258,0.003,0.0547,0.2546,-1.0414,0.1512,0.0044,0.066,0.2468,0.1604,-0.7054,-1.8046,0.3076,2.5582,-0.436,-0.1704,1.4647,1.9708,1.6333,1.3455,1.1151,0.8288,2.1453,3.884,2.6677,1.8105,1.2435,0.6868,1.172,1.6517,-4.5486,1.4093,-3.881,-2.7539,2.3513,1.8468,0.7834,0.7854,0.3332,0.4242,1.5831,1.7473,1.8021,1.1037,1.1383,1.0314,0.0018,0.229,-0.4784,-0.0539,0.4471,0.0175,-0.574,-0.2235,-35.2593,0.02,0.1415,35.64,?,-10.8667,0.1047,0.3235,11.3388,?,-13.3456,0.0733,0.2707,13.7985,?,3.2447,2.642,0.8143,0.4375,0.5228,1.1951,0.1914,0.2733,1.4283,3.1432,2.5829,0.8217,1,1,1,3.1432,2.5829,0.8217,0.8174,59.4716,-0.3646,0.2294,-0.4558,1100,0,0,0,1,TASCA_GIACCA_ALTA
4.9285,5.8195,2.4124,9.1867,0.114,-7.2153,17.8186,4.2212,13.971,?,-0.8641,5.8893,2.4268,9.3754,-1.8715,9.913,8.3588,2.8912,9.5431,0.3373,-0.6831,-5.7033,0.4972,8.3497,-0.7279,-0.0872,0.5715,0.9941,0.8344,1.7394,1.46,0.8394,0.3266,0.9881,0.6962,3.0256,2.1317,0.7046,-0.0846,-0.1934,0.2433,2.2864,-2.8761,-1.2579,0,3.1757,0.72,0,0,0.2267,0.6576,0.9799,0.9626,1.4902,1.464,0.9824,0.1829,14.2551,0.2777,-0.1478,0.1714,-0.6458,-0.8667,0.5216,-15.9809,233.605,15.2841,43.4387,-3.2591,-21.7581,148.6345,12.1916,37.0789,-10.0354,-107.1518,22.083,4.6993,112.2589,?,0.7345,0.1491,0.2031,1.2537,3.2525,2.5944,1.5717,10.5785,6.7307,0.9858,0.2961,0.3004,3.0354,0,0,1.1715,0.387,0.3303,2.3021,148.0728,-0.8249,-0.8431,0.9675,1100,0,0,0,1,TASCA_GIACCA_BASSA
5.6718,23.1892,4.8155,19.9215,-0.4803,-5.1152,18.9218,4.3499,13.768,-53.4226,-2.9323,9.876,3.1426,12.3657,-3.6889,9.1744,34.75,5.8949,18.0555,0.0185,-1.1088,-1.9343,0.6182,1.7445,-0.5576,-0.3196,1.107,1.5323,0.8169,1.3842,0.7379,0.5331,1.2255,2.348,0.6673,1.9159,0.5445,0.2842,0.4783,0.6645,-19.0241,1.3892,-39.7747,-28.6309,53.1949,5.1028,0.7316,0.0959,0.0138,0.1434,1.4469,1.611,1.1034,1.1134,0.7625,0.6849,0.1704,14.5729,-0.7619,-0.2276,0.8808,0.1459,-0.9343,-0.344,-6.8114,344.6475,18.5647,52.6184,-3.7154,-29.1817,26.466,5.1445,34.3185,?,-106.888,45.7887,6.7667,111.4792,?,0.2334,0.0637,0.273,3.6086,2.7435,0.7603,13.0223,7.5269,0.578,1.2081,0.3719,0.3078,0,0,1,1.5332,0.472,0.3078,2.3127,152.0052,-0.5269,-0.9231,0.811,1100,0,0,0,1,TASCA_GIACCA_BASSA
4.9285,5.8195,2.4124,9.1867,0.114,-7.2153,17.8186,4.2212,13.971,?,-0.8641,5.8893,2.4268,9.3754,-1.8715,9.913,8.3588,2.8912,9.5431,0.3373,-0.6831,-5.7033,0.4972,8.3497,-0.7279,-0.0872,0.5715,0.9941,0.8344,1.7394,1.46,0.8394,0.3266,0.9881,0.6962,3.0256,2.1317,0.7046,-0.0846,-0.1934,0.2433,2.2864,-2.8761,-1.2579,0,3.1757,0.72,0,0,0.2267,0.6576,0.9799,0.9626,1.4902,1.464,0.9824,0.1829,14.2551,0.2777,-0.1478,0.1714,-0.6458,-0.8667,0.5216,-15.9809,233.605,15.2841,43.4387,-3.2591,-21.7581,148.6345,12.1916,37.0789,-10.0354,-107.1518,22.083,4.6993,112.2589,?,0.7345,0.1491,0.2031,1.2537,3.2525,2.5944,1.5717,10.5785,6.7307,0.9858,0.2961,0.3004,3.0354,0,0,1.1715,0.387,0.3303,2.3021,148.0728,-0.8249,-0.8431,0.9675,1100,0,0,0,1,TASCA_GIACCA_BASSA
5.6718,23.1892,4.8155,19.9215,-0.4803,-5.1152,18.9218,4.3499,13.768,-53.4226,-2.9323,9.876,3.1426,12.3657,-3.6889,9.1744,34.75,5.8949,18.0555,0.0185,-1.1088,-1.9343,0.6182,1.7445,-0.5576,-0.3196,1.107,1.5323,0.8169,1.3842,0.7379,0.5331,1.2255,2.348,0.6673,1.9159,0.5445,0.2842,0.4783,0.6645,-19.0241,1.3892,-39.7747,-28.6309,53.1949,5.1028,0.7316,0.0959,0.0138,0.1434,1.4469,1.611,1.1034,1.1134,0.7625,0.6849,0.1704,14.5729,-0.7619,-0.2276,0.8808,0.1459,-0.9343,-0.344,-6.8114,344.6475,18.5647,52.6184,-3.7154,-29.1817,26.466,5.1445,34.3185,?,-106.888,45.7887,6.7667,111.4792,?,0.2334,0.0637,0.273,3.6086,2.7435,0.7603,13.0223,7.5269,0.578,1.2081,0.3719,0.3078,0,0,1,1.5332,0.472,0.3078,2.3127,152.0052,-0.5269,-0.9231,0.811,1100,0,0,0,1,TASCA_GIACCA_BASSA
-0.5755,29.0838,5.3929,24.9879,-1.026,-3.6165,9.8907,3.1449,10.518,-40.1132,-3.5493,24.032,4.9022,21.0075,-1.4461,7.9781,25.3644,5.0363,16.6189,0.0654,0.1591,0.1621,-0.0721,1.0189,-0.4533,-0.4449,1.7148,1.1001,1.0708,0.6415,0.6245,0.9734,2.9405,1.2102,1.1466,0.4116,0.3899,0.9475,1.2331,1.0189,-10.8737,0.8263,-8.8181,-10.6717,48.2104,1.4361,0.6936,0.0298,0.0144,0.483,2.3757,1.1895,1.5036,0.5007,0.6329,1.2641,0.102,12.3659,0.1268,-0.388,0.2485,0.0728,-0.6041,-0.7209,-29.4443,79.6437,8.9243,39.8331,?,-2.8928,237.6795,15.4169,40.6357,-1.5157,21.2806,315.5955,17.765,40.7333,-0.0546,10.1785,-1.3836,-0.1359,0.5789,0.5024,0.8678,0.3351,0.2524,0.7531,1.627,18.903,11.6184,0,0,0.4182,0.9802,0.9779,0.9976,0.7289,66.1476,0.9899,0.9466,0.9705,1100,0,0,0,1,TASCA_GIACCA_BASSA
