@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
8.6691,1.3608,1.1665,6.9352,0.3322,4.82,1.3939,1.1806,4.7429,0.4352,8.6691,1.3608,1.1665,6.9352,0.3322,13.2798,1.3006,1.1404,7.3102,0.5382,1.7986,1,0.6528,0.556,0.363,0.6528,0.988,1,1.0229,1.0121,1.0353,1.0229,0.9762,1,1.0462,1.0244,1.0717,1.0462,0.944,1,0.4049,1.0593,0.4289,0.4049,1.2367,1,0.656,0.8086,0.5304,0.656,1.4622,1,0.9487,0.6839,0.6488,0.9487,0.0348,22.1582,-0.5925,1,0.9387,-0.5925,-0.2856,0.9387,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.8382,2.7906,1.6705,9.4132,-0.691,6.005,3.4479,1.8569,10.7069,0.1299,0.8382,2.7906,1.6705,9.4132,-0.691,6.5178,4.0122,2.0031,9.517,0.2387,0.1396,1,0.1286,7.1641,0.9213,0.1286,0.8996,1,0.834,1.1116,0.927,0.834,0.8094,1,0.6955,1.2355,0.8594,0.6955,-2.407,1,-1.2891,-0.4155,0.5356,-1.2891,0.4524,1,0.4453,2.2105,0.9843,0.4453,0.8792,1,0.9891,1.1374,1.125,0.9891,0.0158,8.7535,0.5285,1,0.6531,0.5285,0.9383,0.6531,0.067,0.0625,0.25,1,0,TASCA_GIACCA
1.4181,3.5478,1.8836,8.3682,-0.3296,6.4991,3.4408,1.8549,9.9619,0.1753,1.4181,3.5478,1.8836,8.3682,-0.3296,7.2348,4.4551,2.1107,9.8244,0.2481,0.2182,1,0.196,4.5828,0.8983,0.196,1.0154,1,0.8924,0.9848,0.8788,0.8924,1.0311,1,0.7964,0.9698,0.7723,0.7964,-0.9793,1,-0.6399,-1.0211,0.6534,-0.6399,0.521,1,0.4817,1.9194,0.9245,0.4817,0.84,1,0.8518,1.1904,1.014,0.8518,0.0175,10.1152,0.4937,1,0.7671,0.4937,0.9014,0.7671,0,0,0,0,0,TASCA_GIACCA
0.9335,4.3551,2.0869,14.3774,-0.7127,6.4987,2.2478,1.4993,7.153,0.2664,0.9335,4.3551,2.0869,14.3774,-0.7127,7.1526,3.775,1.9429,8.6212,0.2952,0.1437,1,0.1305,6.9613,0.9086,0.1305,1.3919,1,1.0741,0.7184,0.7717,1.0741,1.9375,1,1.1537,0.5161,0.5955,1.1537,-2.303,1,-1.6572,-0.4342,0.7196,-1.6572,0.8609,1,0.6863,1.1616,0.7972,0.6863,2.01,1,1.6677,0.4975,0.8297,1.6677,0.0171,9.6582,0.4268,1,0.5935,0.4268,0.8273,0.5935,0,0,0,0,0,TASCA_GIACCA
0.8382,2.7906,1.6705,9.4132,-0.691,6.005,3.4479,1.8569,10.7069,0.1299,0.8382,2.7906,1.6705,9.4132,-0.691,6.5178,4.0122,2.0031,9.517,0.2387,0.1396,1,0.1286,7.1641,0.9213,0.1286,0.8996,1,0.834,1.1116,0.927,0.834,0.8094,1,0.6955,1.2355,0.8594,0.6955,-2.407,1,-1.2891,-0.4155,0.5356,-1.2891,0.4524,1,0.4453,2.2105,0.9843,0.4453,0.8792,1,0.9891,1.1374,1.125,0.9891,0.0158,8.7535,0.5285,1,0.6531,0.5285,0.9383,0.6531,0.067,0.0625,0.25,1,0,TASCA_GIACCA
1.4181,3.5478,1.8836,8.3682,-0.3296,6.4991,3.4408,1.8549,9.9619,0.1753,1.4181,3.5478,1.8836,8.3682,-0.3296,7.2348,4.4551,2.1107,9.8244,0.2481,0.2182,1,0.196,4.5828,0.8983,0.196,1.0154,1,0.8924,0.9848,0.8788,0.8924,1.0311,1,0.7964,0.9698,0.7723,0.7964,-0.9793,1,-0.6399,-1.0211,0.6534,-0.6399,0.521,1,0.4817,1.9194,0.9245,0.4817,0.84,1,0.8518,1.1904,1.014,0.8518,0.0175,10.1152,0.4937,1,0.7671,0.4937,0.9014,0.7671,0,0,0,0,0,TASCA_GIACCA
0.9335,4.3551,2.0869,14.3774,-0.7127,6.4987,2.2478,1.4993,7.153,0.2664,0.9335,4.3551,2.0869,14.3774,-0.7127,7.1526,3.775,1.9429,8.6212,0.2952,0.1437,1,0.1305,6.9613,0.9086,0.1305,1.3919,1,1.0741,0.7184,0.7717,1.0741,1.9375,1,1.1537,0.5161,0.5955,1.1537,-2.303,1,-1.6572,-0.4342,0.7196,-1.6572,0.8609,1,0.6863,1.1616,0.7972,0.6863,2.01,1,1.6677,0.4975,0.8297,1.6677,0.0171,9.6582,0.4268,1,0.5935,0.4268,0.8273,0.5935,0,0,0,0,0,TASCA_GIACCA
-6.1009,14.3302,3.7855,16.6067,-4.5307,2.9044,8.3003,2.881,13.0575,-0.3806,-6.1009,14.3302,3.7855,16.6067,-4.5307,10.2067,15.6601,3.9573,18.3169,0.0591,-2.1006,1,-0.5977,-0.4761,0.2846,-0.5977,1.314,1,0.9566,0.7611,0.728,0.9566,1.7265,1,0.9151,0.5792,0.53,0.9151,3.7794,1,-11.8261,0.2646,-3.1291,-11.8261,0.3175,1,0.1542,3.1499,0.4858,0.1542,1.2718,1,0.9066,0.7863,0.7129,0.9066,0.0242,16.1621,0.4221,1,-0.9208,0.4221,-0.2197,-0.9208,0,0,0,0,0,TASCA_GIACCA
-5.8473,9.2199,3.0364,11.4829,-18.5761,4.901,2.464,1.5697,8.3896,0.1462,-5.8473,9.2199,3.0364,11.4829,-18.5761,10.0677,11.9459,3.4563,12.9879,0.1811,-1.1931,1,-0.5808,-0.8382,0.4868,-0.5808,1.9344,1,0.8785,0.517,0.4542,0.8785,3.7419,1,0.7718,0.2672,0.2063,0.7718,-7.587,1,-3.7924,-0.1318,0.4999,-3.7924,0.0597,1,0.037,16.7511,0.6195,0.037,1.3687,1,0.8841,0.7306,0.646,0.8841,0.0248,16.6115,-0.0028,1,-0.9525,-0.0028,0.2614,-0.9525,0,0,0,0,0,TASCA_GIACCA
7.6286,0.0191,0.1383,0.9879,0.8753,6.3409,0.0165,0.1283,0.9176,0.8683,7.6286,0.0191,0.1383,0.9879,0.8753,12.5153,0.0213,0.146,1.1201,0.9129,1.2031,1,0.6095,0.8312,0.5067,0.6095,1.078,1,0.9474,0.9276,0.8789,0.9474,1.1622,1,0.8976,0.8605,0.7724,0.8976,1.1454,1,0.5904,0.8731,0.5155,0.5904,1.1363,1,0.6158,0.88,0.5419,0.6158,1.0765,1,0.8819,0.9289,0.8192,0.8819,0.0323,21.5981,-0.5099,0.9972,0.9174,-0.5099,-0.1341,0.9174,0,0,0,0,0,TASCA_GIACCA
7.6933,0.0415,0.2037,1.1402,0.862,6.2419,0.0463,0.2151,1.0009,0.8526,7.6933,0.0415,0.2037,1.1402,0.862,12.5465,0.0512,0.2263,1.3964,0.8961,1.2325,1,0.6132,0.8113,0.4975,0.6132,0.9471,1,0.9003,1.0558,0.9506,0.9003,0.897,1,0.8106,1.1148,0.9036,0.8106,1.2299,1,0.5912,0.8131,0.4807,0.5912,1.2165,1,0.6146,0.822,0.5052,0.6146,1.1391,1,0.8165,0.8779,0.7168,0.8165,0.0341,21.6286,-0.4168,1.0003,0.9013,-0.4168,0.0169,0.9013,0,0,0,0,0,TASCA_GIACCA
-1.2879,7.6505,2.766,14.8928,-5.5177,2.3997,2.9903,1.7292,10.0249,-0.4439,-1.2879,7.6505,2.766,14.8928,-5.5177,4.197,9.7524,3.1229,17.407,0.0391,-0.5367,1,-0.3069,-1.8632,0.5718,-0.3069,1.5995,1,0.8857,0.6252,0.5537,0.8857,2.5584,1,0.7845,0.3909,0.3066,0.7845,4.0911,1,-17.7848,0.2444,-4.3472,-17.7848,0.3291,1,0.1261,3.0386,0.3833,0.1261,1.4856,1,0.8556,0.6731,0.5759,0.8556,0.0079,5.7943,0.3832,1,-0.8183,0.3832,0.113,-0.8183,2.9237,0.0705,0.2655,1,0.6667,TASCA_GIACCA
