@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
7.0768,0.0134,0.1157,0.6034,0.9192,6.8468,0.0099,0.0993,0.4785,0.932,7.0768,0.0134,0.1157,0.6034,0.9192,12.1271,0.0102,0.1008,0.6342,0.9493,1.0336,1,0.5836,0.9675,0.5646,0.5836,1.1649,1,1.1484,0.8585,0.9859,1.1484,1.3569,1,1.3189,0.737,0.9719,1.3189,1.0482,1,0.5783,0.9541,0.5517,0.5783,1.0627,1,0.5972,0.941,0.562,0.5972,1.2612,1,0.9514,0.7929,0.7544,0.9514,0.0625,21.0004,-0.7515,0.9984,0.9306,-0.7515,-0.4589,0.9306,-0.0136,0.0023,0.0475,0.2147,-0.6758,-0.0276,0.0023,0.048,0.2499,-1.6364,0.0011,0.0003,0.016,0.0908,-1.3098,0.491,-12.6884,-25.8399,0.9886,2.9733,3.0075,0.9774,8.8404,9.0448,0.5581,1.6817,3.0133,1.3514,3.2593,2.4119,0.859,2.3647,2.7529,0.0002,0.0972,0.4215,0.3626,0.4393,?,?,?,?,?,SINISTRA_PANTALONI
8.4272,7.1854,2.6806,13.649,0.045,3.7569,2.6205,1.6188,8.3396,-0.1444,8.4272,7.1854,2.6806,13.649,0.045,12.6736,12.5211,3.5385,14.8374,0.2814,2.2432,1,0.6649,0.4458,0.2964,0.6649,1.6559,1,0.7575,0.6039,0.4575,0.7575,2.742,1,0.5739,0.3647,0.2093,0.5739,-0.6116,1,0.1108,-1.635,-0.1812,0.1108,1.9614,1,0.6923,0.5098,0.3529,0.6923,1.6366,1,0.9199,0.611,0.5621,0.9199,0.0654,20.6651,0.1472,1,0.9829,0.1472,0.2968,0.9829,0.4876,1.5093,1.2285,5.8127,-0.4555,-0.6055,1.9412,1.3933,6.3799,-2.8418,-0.1977,1.567,1.2518,5.0426,-1.1991,-0.8053,-2.4667,3.063,0.8818,0.9814,1.113,0.7775,0.9632,1.2388,0.3855,0.6616,1.7164,2.4048,1.7416,0.7242,0.9111,1.1527,1.2652,0.0042,3.2831,-0.0239,0.1621,0.6267,?,?,?,?,?,SINISTRA_PANTALONI
-4.5652,13.3433,3.6528,14.3441,-7.3692,0.9983,22.959,4.7916,16.9209,-0.767,-4.5652,13.3433,3.6528,14.3441,-7.3692,8.9192,12.7706,3.5736,16.0114,0.1653,-4.5729,1,-0.5118,-0.2187,0.1119,-0.5118,0.7624,1,1.0222,1.3117,1.3408,1.0222,0.5812,1,1.0448,1.7206,1.7978,1.0448,1.7196,1,-3.9822,0.5815,-2.3158,-3.9822,0.179,1,0.0893,5.5872,0.4992,0.0893,0.8477,1,0.8959,1.1796,1.0568,0.8959,0.0342,13.806,0.9259,1,-0.9009,0.9259,-0.799,-0.9009,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SINISTRA_PANTALONI
-3.1605,14.067,3.7506,13.8002,-5.1576,2.1371,31.5365,5.6157,20.9734,-0.6473,-3.1605,14.067,3.7506,13.8002,-5.1576,8.3335,14.7683,3.843,13.9987,0.2153,-1.4789,1,-0.3793,-0.6762,0.2564,-0.3793,0.6679,1,0.976,1.4973,1.4613,0.976,0.4461,1,0.9525,2.2419,2.1354,0.9525,1.4026,1,-3.009,0.713,-2.1453,-3.009,0.176,1,0.1256,5.6811,0.7137,0.1256,0.658,1,0.9858,1.5198,1.4982,0.9858,0.0259,12.6465,0.9251,1,-0.6477,0.9251,-0.5031,-0.6477,-1.0797,1.5571,1.2478,4.1122,-6.1357,1.0288,1.8429,1.3575,7.3647,-0.7116,-0.5239,0.9786,0.9892,4.0791,-2.2905,-1.0495,2.0609,-1.9638,0.9192,1.2614,1.3723,0.8449,1.5912,1.8832,1.1549,1.2453,1.0783,0.1339,0.4649,3.471,0.5584,1.0081,1.8054,0.0083,3.2531,-0.7411,0.6188,-0.3398,?,?,?,?,?,SINISTRA_PANTALONI
-3.7469,11.2381,3.3523,13.893,-6.0658,0.0383,31.0748,5.5745,19.8737,-0.9736,-3.7469,11.2381,3.3523,13.893,-6.0658,7.9518,18.3993,4.2894,18.1364,0.0632,-97.8981,1,-0.4712,-0.0102,0.0048,-0.4712,0.6014,1,0.7815,1.6629,1.2996,0.7815,0.3616,1,0.6108,2.7651,1.6889,0.6108,1.2165,1,-9.7487,0.822,-8.0134,-9.7487,0.1953,1,0.1016,5.1214,0.5201,0.1016,0.6991,1,0.766,1.4305,1.0958,0.766,0.0277,12.8617,0.8337,1,-0.8267,0.8337,-0.6536,-0.8267,-0.9475,1.8692,1.3672,5.0212,-2.1454,1.0014,2.6876,1.6394,6.6618,-0.5016,-0.6306,2.4452,1.5637,5.8607,-2.4517,-0.9462,1.5025,-1.588,0.834,0.8743,1.0484,0.6955,0.7644,1.0991,1.539,0.8227,0.5346,0.3598,0.9402,2.6129,0.7537,0.8568,1.1367,0.0079,3.8847,-0.7457,0.6392,-0.3966,?,?,?,?,?,SINISTRA_PANTALONI
-1.3608,27.8329,5.2757,35.6044,-0.6817,-2.9477,15.5192,3.9394,17.0244,-1.7247,-1.3608,27.8329,5.2757,35.6044,-0.6817,7.1783,32.0494,5.6612,30.1519,0.0142,0.4616,1,-0.1896,2.1662,-0.4106,-0.1896,1.3392,1,0.9319,0.7467,0.6959,0.9319,1.7934,1,0.8684,0.5576,0.4842,0.8684,1.3394,1,-33.2912,0.7466,-24.8559,-33.2912,3.3884,1,0.6922,0.2951,0.2043,0.6922,2.0914,1,1.1808,0.4782,0.5646,1.1808,0.0185,11.5337,0.7171,1,-0.5624,0.7171,-0.564,-0.5624,-0.328,0.718,0.8474,3.4564,-1.4825,1.34,4.7856,2.1876,8.3612,-0.3982,-0.3853,5.105,2.2594,8.8023,-1.3622,-0.2448,0.8514,-3.4776,0.3873,0.375,0.9682,0.15,0.1407,0.9374,0.8668,0.4066,0.4691,0.2328,0.3737,1.6048,0.4134,0.3927,0.9499,0.0075,4.602,-0.5473,-0.2067,-0.2953,?,?,?,?,?,SINISTRA_PANTALONI
5.9586,6.5971,2.5685,13.098,0.0715,5.8242,10.9254,3.3054,13.8942,-0.2587,5.9586,6.5971,2.5685,13.098,0.0715,10.7778,12.8895,3.5902,17.1439,0.1762,1.0231,1,0.5529,0.9774,0.5404,0.5529,0.7771,1,0.7154,1.2869,0.9207,0.7154,0.6038,1,0.5118,1.6561,0.8476,0.5118,-0.353,1,0.2748,-2.8332,-0.7785,0.2748,1.2779,1,0.6778,0.7826,0.5304,0.6778,0.9427,1,0.764,1.0608,0.8104,0.764,0.0542,18.0192,0.1523,1,0.8826,0.1523,0.5675,0.8826,1.1195,1.6891,1.2997,6.7654,-0.1105,-0.1004,0.6176,0.7859,4.0182,-1.2068,-0.1168,1.6678,1.2914,6.162,-0.4,-11.1537,-9.5872,0.8596,1.6537,1.0064,0.6085,2.7348,1.0128,0.3703,0.3063,0.3823,1.2482,3.3459,1.3842,0.4137,1.6837,1.0979,0.6521,0.006,2.7325,-0.1915,0.3469,-0.1328,?,?,?,?,?,SINISTRA_PANTALONI
4.4029,13.1648,3.6283,16.0366,-0.2556,2.1308,7.0215,2.6498,12.2292,-0.4764,4.4029,13.1648,3.6283,16.0366,-0.2556,7.3241,23.0196,4.7979,17.7143,0.0618,2.0663,1,0.6011,0.4839,0.2909,0.6011,1.3693,1,0.7562,0.7303,0.5523,0.7562,1.8749,1,0.5719,0.5334,0.305,0.5719,0.8274,1,-2.796,1.2086,-3.3792,-2.796,1.5419,1,0.6764,0.6486,0.4387,0.6764,1.3113,1,0.9053,0.7626,0.6904,0.9053,0.0336,12.0044,0.5814,1,0.9622,0.5814,0.6958,0.9622,1.5804,3.5288,1.8785,6.805,-0.1477,-0.3824,0.6725,0.82,3.6925,-1.5146,2.2447,1.5474,1.2439,4.3088,-0.0055,-4.1333,0.7041,-0.1703,2.2908,1.5101,0.6592,5.2476,2.2805,0.4346,0.3938,36.9395,93.7947,4.0378,1.3837,0.3427,1.8429,1.5793,0.857,0.0141,4.7773,-0.0608,-0.1078,-0.1483,?,?,?,?,?,SINISTRA_PANTALONI
8.8417,0.0146,0.1207,0.5749,0.9372,4.614,0.0112,0.1058,0.6248,0.8756,8.8417,0.0146,0.1207,0.5749,0.9372,13.3288,0.0235,0.1532,0.821,0.9404,1.9163,1,0.6634,0.5218,0.3462,0.6634,1.1402,1,0.7877,0.877,0.6909,0.7877,1.3001,1,0.6205,0.7692,0.4773,0.6205,1.9525,1,0.6622,0.5122,0.3392,0.6622,1.824,1,0.6645,0.5482,0.3643,0.6645,0.92,1,0.7002,1.087,0.7611,0.7002,0.0683,22.2974,-0.3011,0.9946,0.9688,-0.3011,-0.0699,0.9688,-0.0189,0.0008,0.0277,0.1228,-1.5031,0.0131,0.0018,0.0422,0.188,-0.8574,0.0123,0.0014,0.0368,0.1837,-1.0773,-1.4386,-1.5316,1.0647,0.6553,0.7531,1.1492,0.4294,0.5671,1.3206,0.85,0.7742,0.9108,0.4848,0.5549,1.1444,0.6534,0.6686,1.0233,0.0001,0.0934,0.7602,0.3789,0.6207,?,?,?,?,?,SINISTRA_PANTALONI
8.2665,0.1668,0.4084,1.7186,0.811,5.4228,0.3106,0.5573,1.9769,0.6959,8.2665,0.1668,0.4084,1.7186,0.811,12.9074,0.1196,0.3458,1.7872,0.8705,1.5244,1,0.6404,0.656,0.4201,0.6404,0.7329,1,1.1812,1.3645,1.6117,1.1812,0.5371,1,1.3953,1.8618,2.5977,1.3953,1.6299,1,0.6136,0.6135,0.3765,0.6136,1.3986,1,0.6587,0.715,0.471,0.6587,0.8694,1,0.9616,1.1503,1.1061,0.9616,0.0668,21.9557,-0.8413,1,0.9207,-0.8413,-0.5651,0.9207,-0.0972,0.0411,0.2028,0.7402,-4.73,0.0188,0.0232,0.1522,0.8374,-1.3993,-0.2405,0.0192,0.1386,0.5866,?,-5.1708,0.4044,-0.0782,1.3325,1.4628,1.0978,1.7756,2.1399,1.2051,1.2511,1.0416,0.8326,0.3701,0,0,0.8839,1.2618,1.4275,0.0013,0.5059,0.5204,-0.2221,0.3299,?,?,?,?,?,SINISTRA_PANTALONI
8.7081,0.0939,0.3065,2.1042,0.7822,4.8365,0.0248,0.1574,0.8593,0.8331,8.7081,0.0939,0.3065,2.1042,0.7822,13.2332,0.1482,0.385,2.7204,0.8125,1.8005,1,0.658,0.5554,0.3655,0.658,1.9473,1,0.796,0.5135,0.4088,0.796,3.7919,1,0.6337,0.2637,0.1671,0.6337,1.7616,1,0.641,0.5677,0.3639,0.641,1.8762,1,0.6658,0.533,0.3549,0.6658,2.4488,1,0.7735,0.4084,0.3159,0.7735,0.0752,22.2527,-0.3755,1.0002,0.991,-0.3755,-0.2459,0.991,-0.0037,0.0016,0.0395,0.1602,-1.0286,0.0152,0.0039,0.0623,0.2809,-0.8553,0.0268,0.0059,0.0765,0.4251,-0.3365,-0.2453,-0.1394,0.5683,0.6348,0.5163,0.8134,0.403,0.2666,0.6616,0.6273,0.7591,1.21,0.5216,0.2483,0.476,0.5703,0.3769,0.6608,0.0002,0.1389,0.6679,0.2571,0.1783,?,?,?,?,?,SINISTRA_PANTALONI
1.6467,5.2258,2.286,14.5619,-0.4192,5.9594,5.4516,2.3349,11.9138,0.113,1.6467,5.2258,2.286,14.5619,-0.4192,7.1193,6.1563,2.4812,12.3247,0.1814,0.2763,1,0.2313,3.619,0.8371,0.2313,0.9791,1,0.9213,1.0214,0.941,0.9213,0.9586,1,0.8489,1.0432,0.8855,0.8489,-2.835,1,-1.5752,-0.3527,0.5556,-1.5752,0.764,1,0.6815,1.309,0.8921,0.6815,1.2223,1,1.1815,0.8181,0.9667,1.1815,0.033,10.4815,-0.2022,1,0.2867,-0.2022,0.7988,0.2867,0.7201,0.9261,0.9623,4.2789,-0.6053,-0.5796,2.2651,1.505,6.0156,-1.9265,-0.3454,1.4983,1.224,5.8276,-1.5299,-1.2423,-2.085,1.6784,0.6394,0.7862,1.2296,0.4088,0.6181,1.5118,0.4074,0.4578,1.1237,1.2967,1.1572,0.8924,0.7113,0.7342,1.0323,0.0051,3.1839,0.3706,0.1854,0.5236,?,?,?,?,?,TASCA_GIACCA_ALTA
0.8112,4.5205,2.1261,10.3463,-0.5369,5.0471,3.6044,1.8985,9.4929,0.1133,0.8112,4.5205,2.1261,10.3463,-0.5369,5.9583,3.934,1.9834,8.0948,0.2547,0.1607,1,0.1361,6.2221,0.8471,0.1361,1.1199,1,1.072,0.8929,0.9572,1.072,1.2542,1,1.1491,0.7973,0.9162,1.1491,-2.9811,1,-1.3065,-0.3354,0.4383,-1.3065,0.6288,1,0.6198,1.5903,0.9856,0.6198,1.0899,1,1.2781,0.9175,1.1727,1.2781,0.0268,8.3423,-0.062,1,0.4909,-0.062,0.7498,0.4909,0.7247,1.3042,1.142,4.5235,-0.0863,-0.5729,1.9361,1.3914,6.9032,-2.0522,-0.2691,0.4027,0.6346,3.8559,-1.04,-1.2649,-2.6935,2.1294,0.8208,1.7996,2.1926,0.6736,3.2384,4.8074,0.0774,0.1828,2.3612,1.8411,2.203,1.1966,0.6553,1.1731,1.7903,0.005,2.2091,0.3309,-0.1721,0.6838,?,?,?,?,?,TASCA_GIACCA_ALTA
1.3656,5.7084,2.3892,13.173,-1.1774,6.6947,6.5652,2.5623,11.7424,0.1708,1.3656,5.7084,2.3892,13.173,-1.1774,7.6365,8.2145,2.8661,12.034,0.2544,0.204,1,0.1788,4.9024,0.8767,0.1788,0.9325,1,0.8336,1.0724,0.894,0.8336,0.8695,1,0.6949,1.1501,0.7992,0.6949,-2.9443,1,-1.7351,-0.3396,0.5893,-1.7351,0.4272,1,0.3748,2.3409,0.8775,0.3748,1.1218,1,1.0946,0.8914,0.9758,1.0946,0.0355,10.8623,0.1958,1,0.3162,0.1958,0.9048,0.3162,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
1.6467,5.2258,2.286,14.5619,-0.4192,5.9594,5.4516,2.3349,11.9138,0.113,1.6467,5.2258,2.286,14.5619,-0.4192,7.1193,6.1563,2.4812,12.3247,0.1814,0.2763,1,0.2313,3.619,0.8371,0.2313,0.9791,1,0.9213,1.0214,0.941,0.9213,0.9586,1,0.8489,1.0432,0.8855,0.8489,-2.835,1,-1.5752,-0.3527,0.5556,-1.5752,0.764,1,0.6815,1.309,0.8921,0.6815,1.2223,1,1.1815,0.8181,0.9667,1.1815,0.033,10.4815,-0.2022,1,0.2867,-0.2022,0.7988,0.2867,0.7201,0.9261,0.9623,4.2789,-0.6053,-0.5796,2.2651,1.505,6.0156,-1.9265,-0.3454,1.4983,1.224,5.8276,-1.5299,-1.2423,-2.085,1.6784,0.6394,0.7862,1.2296,0.4088,0.6181,1.5118,0.4074,0.4578,1.1237,1.2967,1.1572,0.8924,0.7113,0.7342,1.0323,0.0051,3.1839,0.3706,0.1854,0.5236,?,?,?,?,?,TASCA_GIACCA_ALTA
0.8112,4.5205,2.1261,10.3463,-0.5369,5.0471,3.6044,1.8985,9.4929,0.1133,0.8112,4.5205,2.1261,10.3463,-0.5369,5.9583,3.934,1.9834,8.0948,0.2547,0.1607,1,0.1361,6.2221,0.8471,0.1361,1.1199,1,1.072,0.8929,0.9572,1.072,1.2542,1,1.1491,0.7973,0.9162,1.1491,-2.9811,1,-1.3065,-0.3354,0.4383,-1.3065,0.6288,1,0.6198,1.5903,0.9856,0.6198,1.0899,1,1.2781,0.9175,1.1727,1.2781,0.0268,8.3423,-0.062,1,0.4909,-0.062,0.7498,0.4909,0.7247,1.3042,1.142,4.5235,-0.0863,-0.5729,1.9361,1.3914,6.9032,-2.0522,-0.2691,0.4027,0.6346,3.8559,-1.04,-1.2649,-2.6935,2.1294,0.8208,1.7996,2.1926,0.6736,3.2384,4.8074,0.0774,0.1828,2.3612,1.8411,2.203,1.1966,0.6553,1.1731,1.7903,0.005,2.2091,0.3309,-0.1721,0.6838,?,?,?,?,?,TASCA_GIACCA_ALTA
1.3656,5.7084,2.3892,13.173,-1.1774,6.6947,6.5652,2.5623,11.7424,0.1708,1.3656,5.7084,2.3892,13.173,-1.1774,7.6365,8.2145,2.8661,12.034,0.2544,0.204,1,0.1788,4.9024,0.8767,0.1788,0.9325,1,0.8336,1.0724,0.894,0.8336,0.8695,1,0.6949,1.1501,0.7992,0.6949,-2.9443,1,-1.7351,-0.3396,0.5893,-1.7351,0.4272,1,0.3748,2.3409,0.8775,0.3748,1.1218,1,1.0946,0.8914,0.9758,1.0946,0.0355,10.8623,0.1958,1,0.3162,0.1958,0.9048,0.3162,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-3.5654,2.5983,1.6119,7.7076,-6.7201,2.5806,7.8094,2.7945,17.9528,-0.0413,-3.5654,2.5983,1.6119,7.7076,-6.7201,6.1954,6.7063,2.5896,15.115,0.1259,-1.3816,1,-0.5755,-0.7238,0.4165,-0.5755,0.5768,1,0.6224,1.7337,1.0791,0.6224,0.3327,1,0.3874,3.0056,1.1645,0.3874,9.4218,1,-3.081,0.1061,-0.327,-3.081,0.0579,1,0.0577,17.2686,0.997,0.0577,0.4293,1,0.5099,2.3292,1.1877,0.5099,0.0292,9.8044,0.1897,1,-0.5377,0.1897,0.6597,-0.5377,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.6774,12.511,3.5371,14.1715,-1.3987,3.2388,2.6025,1.6132,7.9826,-0.0475,-1.6774,12.511,3.5371,14.1715,-1.3987,5.9691,8.1116,2.8481,12.0658,0.0207,-0.5179,1,-0.281,-1.9308,0.5426,-0.281,2.1925,1,1.2419,0.4561,0.5664,1.2419,4.8072,1,1.5424,0.208,0.3208,1.5424,22.8162,1,-32.359,0.0438,-1.4182,-32.359,0.7753,1,0.4795,1.2899,0.6185,0.4795,1.7753,1,1.1745,0.5633,0.6616,1.1745,0.0214,9.3888,0.2951,1,-0.5677,0.2951,0.2417,-0.5677,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
8.4445,0.0133,0.1152,0.6165,0.9297,5.2518,0.0066,0.0813,0.4261,0.9221,8.4445,0.0133,0.1152,0.6165,0.9297,13.0466,0.0202,0.1421,0.7425,0.9447,1.6079,1,0.6473,0.6219,0.4025,0.6473,1.4171,1,0.8103,0.7057,0.5718,0.8103,2.0081,1,0.6566,0.498,0.327,0.6566,1.6158,1,0.6424,0.6189,0.3976,0.6424,1.6027,1,0.6528,0.624,0.4073,0.6528,1.4469,1,0.8304,0.6911,0.5739,0.8304,0.0709,22.1408,-0.3125,1.0012,0.9805,-0.3125,-0.0944,0.9805,-0.0027,0.0009,0.0296,0.1175,-1.0021,0.0282,0.0014,0.0368,0.1538,-0.6224,0.0144,0.0012,0.0345,0.1474,-0.4712,-0.0953,-0.1873,1.9648,0.8032,0.8578,1.068,0.6451,0.7358,1.1407,0.9966,1.2456,1.2498,0.619,0.5857,0.9462,0.7639,0.7971,1.0435,0.0002,0.092,0.7207,0.6625,0.8815,?,?,?,?,?,TASCA_GIACCA_ALTA
