@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.3339,0.476,0.6899,3.1695,-0.6971,0.1683,0.6347,0.7967,2.5993,-0.4419,-0.3918,0.188,0.4336,1.5824,-5.7109,1.0756,0.4351,0.6596,2.4794,0.0401,1.9837,-0.8523,0.3104,-0.4296,0.1565,-0.3642,0.866,1.5912,1.046,1.8374,1.2079,0.6574,0.7499,2.5318,1.0942,3.376,1.459,0.4322,1.6343,0.9668,-12.5735,0.5915,-7.6934,-13.0058,1.036,7.9202,0.723,7.645,0.6979,0.0913,1.2194,2.0029,1.2783,1.6426,1.0483,0.6382,0.0029,1.6885,0.3682,0.1189,0.3782,-0.8145,0.8892,-0.7998,8.6059,0.0107,0.1032,0.295,0.9661,4.6567,0.041,0.2025,0.5936,0.8829,0.5868,0.0301,0.1734,0.5457,0.3121,1.8481,14.6666,7.9361,0.5097,0.5952,1.1678,0.2598,0.3543,1.3638,1.8753,33.8991,18.0765,1.7139,10.9533,6.3908,0.4969,0.5405,1.0877,0.0516,13.8494,-0.9987,0.868,-0.8985,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.5264,4.4375,2.1065,13.4227,-0.2775,-0.6645,1.028,1.0139,6.0085,-1.4957,-0.0246,3.6943,1.9221,13.8853,-0.5665,2.5117,3.5706,1.8896,12.0515,0.0391,-0.7922,-21.3674,0.2096,26.9721,-0.2646,-0.0098,2.0777,1.096,1.1148,0.5275,0.5366,1.0172,4.3167,1.2012,1.2428,0.2783,0.2879,1.0346,0.8097,0.5806,-5.9465,0.7171,-7.3441,-10.2412,4.3642,1.1854,0.8378,0.2716,0.192,0.7067,2.2339,0.9667,1.1138,0.4327,0.4986,1.1522,0.0046,3.6595,-0.0611,0.3837,0.6656,-0.2151,-0.2002,0.4425,2.8192,4.7867,2.1879,8.4348,0.0046,1.7944,0.96,0.9798,3.5572,-0.1464,8.8365,1.1559,1.0751,5.5721,0.4087,1.5711,0.319,0.2031,2.2329,2.0349,0.9113,4.9859,4.1409,0.8305,-0.0864,0.0102,-0.118,2.7311,0.8992,0.3293,2.3712,1.5138,0.6384,0.0508,13.4708,-0.706,-0.8157,0.2143,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1238,6.2082,2.4916,12.6964,-0.8087,-0.9809,6.1883,2.4876,11.906,-0.8187,-1.3668,12.7714,3.5737,28.2949,-0.719,4.4961,7.7992,2.7927,17.0906,0.0461,-0.1263,-0.0906,0.0275,0.7177,-0.2182,-0.304,1.0016,0.6972,0.8922,0.6961,0.8908,1.2797,1.0032,0.4861,0.796,0.4845,0.7935,1.6375,1.0592,0.4797,-6.8655,0.4529,-6.482,-14.3134,1.0723,0.4265,0.3918,0.3977,0.3654,0.9187,1.0664,0.4487,0.7429,0.4208,0.6966,1.6556,0.0091,6.723,0.6197,0.2701,0.0004,-0.115,0.0268,-0.1125,1.259,1.4368,1.1987,4.8481,-0.0865,1.5945,3.7516,1.9369,5.934,-0.5535,9.3165,0.0564,0.2375,1.6798,0.8262,0.7896,0.1351,0.1711,0.6189,5.0473,8.1558,0.383,25.475,66.5173,0.1826,-0.0483,-0.2647,1.1681,0.4616,0.3951,0.817,2.8861,3.5325,0.0513,12.9732,-0.6359,-0.0107,-0.5449,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.676,13.477,3.6711,17.8475,-0.7322,-0.8271,9.7925,3.1293,13.9861,-1.6231,-0.1292,14.8171,3.8493,19.5234,-1.2903,5.6437,7.3933,2.7191,11.6408,0.0745,-0.8173,-5.2318,0.1198,6.4011,-0.1465,-0.0229,1.1731,0.9537,1.3501,0.8129,1.1509,1.4157,1.3763,0.9096,1.8229,0.6609,1.3245,2.0041,0.8717,0.6859,-8.053,0.7868,-9.238,-11.741,1.9324,1.2087,0.8192,0.6255,0.4239,0.6777,1.2761,0.9142,1.5332,0.7164,1.2015,1.6772,0.0058,8.6263,0.0436,0.4839,0.2432,-0.3016,-0.3794,-0.0118,6.9,2.2676,1.5059,5.2758,0.3951,4.2846,10.6396,3.2618,8.4094,-0.0531,1.2723,15.6959,3.9618,11.6546,-0.8603,1.6104,5.4232,3.3676,0.4617,0.3801,0.8233,0.2131,0.1445,0.6779,-8.1337,-0.6395,0.0786,1.0922,1.3922,1.2746,0.6274,0.4527,0.7216,0.0444,14.9833,-0.7668,0.8763,-0.964,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0159,0.0096,0.0979,0.6534,-1.9712,-0.0541,0.0027,0.0523,0.2843,-2.2509,-0.1042,0.0182,0.1349,0.6225,-2.828,0.1882,0.0091,0.0955,0.4522,0.0458,-0.2946,-0.153,0.0847,0.5194,-0.2875,-0.5535,1.8708,0.7253,1.0247,0.3877,0.5477,1.4127,3.4999,0.5261,1.0499,0.1503,0.3,1.9958,2.202,0.9427,-19.978,0.4281,-9.0727,-21.1928,2.5145,1.3525,0.4641,0.5379,0.1846,0.3431,2.2981,1.0497,1.4449,0.4568,0.6287,1.3765,0.0006,0.2687,-0.1628,0.1704,-0.202,-0.0706,-0.0008,-0.7529,7.4334,0.0017,0.0417,0.1257,0.9832,6.3693,0.0024,0.0494,0.1506,0.9767,-0.5834,0.0011,0.033,0.6321,?,1.1671,-12.7421,-10.9181,0.8442,1.2627,1.4959,0.7126,1.5945,2.2376,1.1697,-11.6583,-9.9671,1.1619,0,0,0.8351,0.1989,0.2382,0.0524,14.3861,-0.9813,-0.2681,0.3189,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2213,0.6387,0.7992,4.3731,-0.6471,-0.1187,0.2162,0.4649,1.9358,-0.7021,-0.2568,0.2463,0.4963,2.8801,-1.0074,1.0211,0.1876,0.4331,2.3838,0.1537,1.8646,0.862,-0.2167,0.4623,-0.1162,-0.2515,1.719,1.6104,1.8452,0.9368,1.0735,1.1458,2.9548,2.5934,3.4049,0.8777,1.1523,1.3129,2.1517,1.1887,-3.9698,0.5524,-1.845,-3.3397,2.3346,1.8505,0.9426,0.7926,0.4038,0.5094,2.2591,1.5184,1.8345,0.6721,0.812,1.2082,0.0019,1.5296,0.2627,-0.2744,0.3943,-0.0007,0.4637,-0.0493,7.979,0.0229,0.1513,0.5084,0.9385,5.6777,0.045,0.2121,0.6968,0.8833,-0.4199,0.0256,0.1599,0.7341,?,1.4053,-19.002,-13.5213,0.7135,0.946,1.3259,0.5091,0.895,1.758,1.4701,-10.5585,-7.1819,1.3837,0,0,0.7295,0.6925,0.9492,0.0524,14.0766,-0.9974,0.3571,-0.2996,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0295,0.0033,0.0574,0.3237,-0.8809,-0.033,0.002,0.0449,0.2719,-1.7545,-0.1022,0.0043,0.0656,0.3037,-5.6909,0.1374,0.0031,0.056,0.292,0.0649,-0.8956,-0.2891,0.215,0.3228,-0.2401,-0.7437,1.2805,0.8763,1.0255,0.6844,0.8008,1.1702,1.6397,0.768,1.0516,0.4684,0.6413,1.3693,0.8755,0.5869,-7.4784,0.6704,-8.5421,-12.7423,1.7438,3.7917,0.5512,2.1744,0.3161,0.1454,1.1907,1.0659,1.1087,0.8952,0.9311,1.0401,0.0006,0.2019,-0.3088,0.0866,0.1344,-0.2136,-0.0438,-0.8365,8.7531,0.0002,0.0154,0.0588,0.9933,4.4067,0.0008,0.0283,0.1083,0.9758,-0.3649,0.0008,0.0286,0.4162,?,1.9863,-23.987,-12.0763,0.5453,0.539,0.9884,0.2973,0.2905,0.9769,1.9993,-20.9492,-10.4785,1.9639,0,0,0.5424,0.1412,0.2603,0.0516,13.5247,-0.9958,0.9793,-0.9757,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0793,0.4457,0.6676,4.5896,-0.3891,-0.6472,0.2392,0.4891,2.5825,-1.4617,-0.558,0.0364,0.1908,1.0032,?,1.119,0.2059,0.4537,3.1917,0.0999,0.1225,0.1421,-0.0709,1.1599,-0.5784,-0.4987,1.365,3.4988,1.4714,2.5632,1.0779,0.4205,1.8633,12.2419,2.165,6.5699,1.1619,0.1769,0.8383,1.2814,-3.6303,1.5286,-4.3306,-2.833,3.1495,0,0.9318,0,0.2959,0,1.7772,4.5751,1.438,2.5744,0.8091,0.3143,0.0044,1.6748,0.4526,-0.231,0.4295,-0.3716,0.0271,-0.1221,8.2936,0.0097,0.0987,0.3874,0.9546,5.1888,0.0248,0.1574,0.6457,0.8808,-0.6489,0.0049,0.0698,0.7374,?,1.5984,-12.782,-7.9969,0.6273,1.4152,2.256,0.3936,2.0029,5.0893,1.7086,-11.0591,-6.4726,1.5765,0,0,0.6001,0.5254,0.8756,0.0505,14.1313,-0.9971,0.1489,-0.1095,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1712,2.6115,1.616,7.9826,-0.3648,-0.0841,0.9404,0.9698,3.8443,-0.6114,-0.5002,0.8922,0.9446,3.5003,-2.0181,1.8453,1.3255,1.1513,6.0097,0.0755,-2.0364,-0.3422,0.0928,0.1681,-0.0456,-0.271,1.6664,1.7108,1.4037,1.0266,0.8423,0.8204,2.777,2.927,1.9702,1.054,0.7095,0.6731,1.4629,0.9116,-4.3486,0.6232,-2.9726,-4.7701,2.4517,5.0432,0.8998,2.057,0.367,0.1784,2.0765,2.2805,1.3283,1.0983,0.6397,0.5824,0.0029,2.8232,0.2857,0.0315,0.5591,-0.8414,0.6606,-0.6171,8.5284,0.0325,0.1802,0.6308,0.929,4.7904,0.1022,0.3197,1.138,0.7843,-0.577,0.0232,0.1522,0.9186,?,1.7803,-14.7816,-8.3028,0.5636,1.184,2.1008,0.3176,1.402,4.4135,1.9936,-8.9794,-4.5042,1.6831,0,0,0.5543,0.6867,1.2389,0.0527,13.8958,-0.9975,0.3354,-0.2821,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1159,0.2587,0.5087,5.4884,-0.326,-0.1427,0.361,0.6009,3.6171,-0.8802,-0.0151,1.1078,1.0525,16.3371,-0.7705,0.7449,1.2068,1.0985,10.1671,0.0044,0.8126,7.6549,-0.1556,9.4201,-0.1915,-0.0203,0.8466,0.4833,0.463,0.5709,0.547,0.9581,0.7167,0.2336,0.2144,0.3259,0.2992,0.918,0.7969,0.1898,-30.1857,0.2382,-37.8769,-159.0301,2.1515,0.4485,0.4053,0.2085,0.1884,0.9036,1.5174,0.3359,0.5398,0.2214,0.3558,1.6069,0.001,1.0693,0.5139,0.6643,0.0758,0.2503,-0.1144,-0.032,-1.4921,0.016,0.1264,2.0064,?,-9.6692,0.0004,0.0188,9.6905,?,0.6481,0.0142,0.1193,0.3574,0.5531,0.1543,-2.3022,-14.9188,6.7312,1.0593,0.1574,45.3092,1.1221,0.0248,0.207,-4.5371,-21.9134,1,0,0,0.207,5.6144,27.1167,0.0519,11.8094,-0.9368,0.5286,-0.1945,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.4491,7.0458,2.6544,10.7615,-2.4508,-1.245,8.17,2.8583,9.821,-1.124,0.6136,9.5099,3.0838,13.488,-0.6629,4.7962,5.7491,2.3977,10.87,0.0319,1.164,-2.3618,-0.3021,-2.0291,-0.2596,0.1279,0.9287,0.8608,1.107,0.9269,1.1921,1.2861,0.8624,0.7409,1.2256,0.8591,1.4211,1.6542,1.4706,1.4214,-21.3186,0.9666,-14.4964,-14.998,0.6744,0.3845,0.2777,0.5701,0.4118,0.7224,1.0958,0.7979,0.99,0.7281,0.9035,1.2408,0.0106,7.2435,-0.1043,-0.4709,-0.6409,0.3252,0.0195,0.6373,-2.3432,13.7775,3.7118,9.712,-10.9689,4.0728,12.9164,3.5939,10.6259,-0.5765,6.7118,2.3326,1.5273,4.7015,0.3985,-0.5753,-0.3491,0.6068,1.0328,2.4303,2.3532,1.0667,5.9065,5.5373,2.2905,-2.8576,-1.2476,0.1204,0.1038,0.8623,0.914,2.0657,2.2601,0.0433,14.796,0.9393,0.8443,0.942,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2069,0.1893,0.4351,3.0832,-1.6545,-0.1627,0.411,0.6411,5.4514,-1.1757,-0.0029,0.5144,0.7172,6.205,-0.5703,0.755,0.6139,0.7835,4.0926,0.007,1.2718,71.948,-0.274,56.5709,-0.2155,-0.0038,0.6787,0.6067,0.5553,0.8938,0.8182,0.9154,0.4606,0.368,0.3084,0.799,0.6695,0.8379,0.6524,0.8528,-66.8013,1.3072,-102.3975,-78.3328,0.4636,0.2939,0.2818,0.6341,0.608,0.9588,0.5656,0.4969,0.7534,0.8785,1.332,1.5162,0.0014,1.1314,0.5187,0.4036,-0.223,0.33,-0.2217,-0.0623,0.9794,0.0206,0.1434,0.4949,0.6098,-9.748,0.0002,0.0134,9.7704,?,0.3872,0.0158,0.1258,0.4212,0.1604,-0.1005,2.5295,-25.1762,10.7163,1.1403,0.1064,114.8381,1.3003,0.0113,-0.0792,9.6143,-121.4504,0,2.5286,0,0.0507,1.1751,23.1988,0.0519,11.1146,0.9665,-0.4908,-0.2663,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0103,5.2055,2.2816,13.7057,-0.6554,-0.8092,3.9229,1.9806,8.2024,-1.4037,0.1002,4.1349,2.0334,13.595,-1.1602,3.3094,2.9757,1.725,10.4574,0.0418,0.0128,-0.1033,-0.0031,-8.0774,-0.2445,0.0303,1.1519,1.122,1.3226,0.974,1.1482,1.1788,1.327,1.2589,1.7493,0.9487,1.3183,1.3895,1.1328,0.7431,-11.8929,0.656,-10.4984,-16.0035,2.4263,1.3156,0.7586,0.5422,0.3127,0.5766,1.6709,1.0081,1.3106,0.6033,0.7844,1.3,0.0043,5.0114,-0.4631,0.004,0.2309,0.1591,-0.2874,0.0123,-4.2911,3.3665,1.8348,8.419,?,1.7028,7.9387,2.8176,9.6694,-1.314,7.7405,3.6282,1.9048,6.97,0.2396,-2.52,-0.5544,0.22,0.6512,0.9633,1.4792,0.4241,0.9279,2.1881,1.5333,-3.8335,-2.5002,0,0,0.4559,0.8707,1.2079,1.3873,0.0472,15.0638,0.8998,0.9051,0.9284,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.5045,12.7456,3.5701,17.8501,-1.9096,-0.7427,15.6328,3.9538,14.6837,-1.2389,-0.282,8.4966,2.9149,11.8939,-1.1355,5.7752,6.4164,2.5331,12.098,0.0645,2.0257,5.3349,-0.2605,2.6336,-0.1286,-0.0488,0.9029,1.2248,1.4094,1.3564,1.5609,1.1507,0.8153,1.5001,1.9864,1.8399,2.4364,1.3242,1.4418,1.8524,-14.0522,1.2848,-9.7461,-7.586,0.9354,1.1015,0.4744,1.1776,0.5072,0.4307,1.2156,1.5008,1.4755,1.2346,1.2137,0.9831,0.009,8.7381,-0.4374,-0.2525,-0.3665,0.4447,-0.0645,-0.1805,-3.6599,12.3814,3.5187,8.9356,?,3.9077,8.5041,2.9162,9.2654,-0.5005,6.6084,2.9198,1.7087,4.716,0.4196,-0.9366,-0.5538,0.5913,1.2066,2.0592,1.7066,1.4559,4.2405,2.9126,2.8913,-2.6209,-0.9065,0,0,0.7599,0.9644,1.8948,1.9647,0.045,14.8127,0.7778,0.9838,0.6849,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.8813,9.0174,3.0029,14.6914,-1.4396,-1.0873,9.1042,3.0173,13.9178,-1.4615,0.7642,5.2919,2.3004,10.5063,-0.9532,4.7121,3.7525,1.9371,9.4414,0.0289,0.8106,-1.1533,-0.187,-1.4228,-0.2308,0.1622,0.9952,1.3054,1.5502,1.3116,1.5576,1.1875,0.9905,1.704,2.4031,1.7204,2.4262,1.4102,1.0491,1.6908,-30.9066,1.6117,-29.4601,-18.2795,1.065,1.1196,0.6194,1.0512,0.5816,0.5533,1.0556,1.3983,1.5561,1.3247,1.4741,1.1128,0.0084,7.1139,-0.284,-0.464,-0.4373,0.2589,-0.012,0.346,-3.9462,7.8001,2.7929,8.0496,?,4.3203,8.1555,2.8558,10.3884,-0.498,6.6273,2.0544,1.4333,3.9008,0.5332,-0.9134,-0.5955,0.6519,0.978,1.9485,1.9924,0.9564,3.7967,3.9697,2.3309,-1.8065,-0.775,0,0,0.8299,0.7749,2.0636,2.6632,0.0465,15.4202,0.5163,0.8431,-0.0025,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0934,2.9482,1.717,7.5414,-1.1479,-1.5425,2.1481,1.4656,6.4619,-2.4665,-0.0794,2.1167,1.4549,8.1881,-1.1293,2.8588,1.4349,1.1979,5.5741,0.051,0.0605,1.1768,-0.0327,19.4354,-0.5396,-0.0278,1.1715,1.1802,1.4334,1.0074,1.2236,1.2146,1.3725,1.3928,2.0547,1.0148,1.4971,1.4752,0.8766,0.9281,-13.4505,1.0588,-15.3445,-14.4927,1.8835,0.913,0.5978,0.4848,0.3174,0.6547,1.167,0.921,1.3529,0.7892,1.1593,1.469,0.016,4.3061,-0.4004,-0.1453,0.0849,-0.3586,-0.6508,0.1709,-9.3213,0.1492,0.3863,9.7673,?,-1.3019,0.6915,0.8315,3.0799,-3.4056,0.4963,6.5027,2.55,8.2877,-0.5107,7.1596,-18.7824,-2.6234,0.4646,0.1515,0.3261,0.2158,0.0229,0.1063,4.1025,3.486,0.8497,0,0,0.1274,3.1713,1.1785,0.3716,0.0982,12.8994,0.4242,0.4752,0.9104,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.7215,21.341,4.6196,21.9006,-3.8005,-1.6965,5.6846,2.3842,13.2767,-0.9606,-0.7464,16.2726,4.0339,23.1914,-1.1773,5.8329,15.6739,3.959,21.7951,0.0289,1.0147,2.3063,-0.2951,2.2728,-0.2909,-0.128,1.9376,1.1452,1.1669,0.591,0.6022,1.0189,3.7541,1.3115,1.3616,0.3493,0.3627,1.0382,2.6654,1.3826,-26.7224,0.5187,-10.0256,-19.327,0.6737,0.4283,0.2033,0.6358,0.3017,0.4746,1.6496,0.9443,1.0048,0.5725,0.6092,1.0641,0.0261,8.5082,-0.2835,0.1828,-0.7177,-0.3047,-0.0512,-0.3055,-2.2746,13.4004,3.6607,10.3275,-9.97,1.4867,4.2764,2.0679,7.9481,-1.3817,7.9329,7.7432,2.7827,8.2693,0.1396,-1.5299,-0.2867,0.1874,1.7702,1.3155,0.7432,3.1336,1.7306,0.5523,2.0356,-6.9979,-3.4377,0.2821,0.098,0.3472,1.2994,1.2489,0.9612,0.0864,12.9389,0.8012,0.9447,0.929,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
