@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.0511,3.3886,1.8408,12.9635,-2.3656,2.7,15.4744,3.9338,18.9724,-0.2356,9.5899,4.992,2.2343,10.3779,0.3305,10.7214,8.1649,2.8574,14.7561,0.2848,-0.0189,-0.0053,-0.0048,0.2815,0.2518,0.8945,0.468,0.8239,0.6442,1.7606,1.3767,0.7819,0.219,0.6788,0.415,3.0998,1.8952,0.6114,2.5188,-1.779,-1.5505,-0.7063,-0.6156,0.8716,0.2509,0.2485,0.1867,0.9907,0.7442,0.7512,0.6833,1.2491,0.8785,1.8282,1.2857,0.7033,0.0678,13.5796,-0.2322,0.2377,-0.0686,-0.0222,0.6256,0.7063,3.5381,115.386,10.7418,28.7994,-1.2967,-31.5963,86.3373,9.2918,51.4786,?,-109.1661,15.4461,3.9301,111.7798,?,-0.112,-0.0324,0.2894,1.1561,2.7332,2.3642,1.3365,7.4703,5.5896,0.3159,0.1455,0.4605,0,0,1,0.5594,0.2576,0.4605,0.7735,151.4608,0.9598,-0.9031,-0.9283,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.1638,2.7468,1.6573,14.2999,-3.0775,3.752,16.1106,4.0138,28.1715,-0.0683,9.9858,2.176,1.4751,10.2094,0.3964,11.2259,8.8329,2.972,24.4709,0.2305,-0.0437,-0.0164,-0.0146,0.3757,0.3342,0.8895,0.4129,1.1235,0.5576,2.721,1.3505,0.4963,0.1705,1.2623,0.311,7.4039,1.8239,0.2463,5.9927,-1.6095,-1.4725,-0.2686,-0.2457,0.9149,0.133,0.2073,0.1103,1.559,0.8293,0.5319,0.5076,1.4007,0.5844,2.7594,1.1512,0.4172,0.0731,15.1191,-0.7014,-0.2168,-0.6179,0.1844,0.7627,0.7369,18.9893,49.0502,7.0036,20.8801,0.2898,-9.9564,22.2132,4.7131,22.8592,?,-26.2851,29.9509,5.4727,30.719,?,-1.9073,-0.7224,0.3788,1.486,1.2797,0.8612,2.2082,1.6377,0.7417,-0.3727,-0.2773,0.7441,0,0,1,0.9134,0.6797,0.7441,0.2323,55.2307,-0.0511,0.8708,-0.5052,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.2116,4.0186,2.0046,8.7674,-1.1724,4.7668,9.6811,3.1114,14.6163,-0.2373,9.932,1.7642,1.3282,8.6449,0.3623,11.4956,4.7254,2.1738,9.7731,0.4332,-0.0444,-0.0213,-0.0184,0.4799,0.4147,0.864,0.6443,1.5093,0.9222,2.3426,1.4313,0.611,0.4151,2.2779,0.8504,5.4877,2.0487,0.3733,1.6878,-0.9632,-0.6335,-0.5707,-0.3753,0.6577,0.3416,0.2977,0.2341,0.8713,0.6851,0.7863,0.5998,1.0142,0.8971,1.6907,1.4956,0.8846,0.0781,16.2715,-0.8899,-0.2507,-0.6845,0.3368,0.8047,0.7649,9.8784,55.9805,7.482,28.5004,0.1104,-15.8685,3.9596,1.9899,18.1198,?,-27.7184,10.9374,3.3072,29.9988,?,-0.6225,-0.3564,0.5725,3.7601,2.2624,0.6017,14.138,5.1183,0.362,-0.1953,-0.118,0.604,0,0,1,1.5729,0.9501,0.604,0.2371,53.4652,0.8647,0.9562,0.8478,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.1019,0.0083,0.0911,0.462,-0.5488,5.5639,0.0361,0.19,1.0324,0.829,9.9452,0.0094,0.097,0.4873,0.9523,11.3978,0.0186,0.1365,0.7369,0.9372,0.0183,0.0102,0.0089,0.5595,0.4882,0.8726,0.4796,0.9399,0.6679,1.9598,1.3926,0.7106,0.23,0.8835,0.4461,3.8409,1.9393,0.5049,-0.0327,-0.0168,-0.0149,0.5149,0.4547,0.8832,0.0494,0.0292,0.0254,0.5914,0.5141,0.8692,0.4475,0.948,0.6269,2.1185,1.401,0.6613,0.0826,15.6259,-0.0212,0.6706,0.4059,0.1797,0.7897,0.7466,-35.9887,0.0743,0.2726,36.5387,?,-11.2005,0.109,0.3302,11.879,?,-12.7871,0.0577,0.2402,13.3194,?,3.2131,2.8144,0.8759,0.8258,1.135,1.3744,0.6819,1.2882,1.8891,3.0759,2.7433,0.8919,1,1,1,3.0759,2.7433,0.8919,0.2884,59.9764,-0.6045,-0.1962,-0.1214,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.1276,0.0083,0.0909,0.4396,-0.2984,5.9425,0.0199,0.1411,0.7184,0.8876,9.9455,0.0079,0.0888,0.5138,0.9498,11.5875,0.0093,0.0965,0.4698,0.9602,0.0215,0.0128,0.011,0.5975,0.5128,0.8583,0.644,1.0231,0.9415,1.5886,1.4619,0.9202,0.4148,1.0468,0.8864,2.5236,2.137,0.8468,-0.0178,-0.0104,-0.0089,0.5841,0.5002,0.8564,0.053,0.0331,0.0287,0.625,0.5411,0.8658,0.612,0.8557,0.9358,1.3982,1.5292,1.0937,0.081,16.0245,-0.5727,0.5221,-0.0125,-0.1658,0.6193,0.6725,-35.2093,0.097,0.3115,35.64,?,-11.653,0.4352,0.6597,12.8387,?,-13.3831,0.0838,0.2894,13.9786,?,3.0215,2.6309,0.8707,0.4721,1.0763,2.2795,0.2229,1.1583,5.1963,2.776,2.5496,0.9185,1,1,1,2.776,2.5496,0.9185,0.2757,60.2453,-0.3937,-0.0267,-0.0362,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.6795,3.9544,1.9886,13.8411,-1.1779,-1.278,50.0312,7.0733,30.0334,-4.4535,9.8811,10.0997,3.178,17.6719,0.1368,11.6967,27.0051,5.1966,28.1601,0.1101,-0.5317,0.0688,0.0581,-0.1293,-0.1093,0.8448,0.2811,0.6257,0.3827,2.2257,1.3611,0.6115,0.079,0.3915,0.1464,4.9537,1.8527,0.374,0.3052,-2.6737,-2.1493,-8.7599,-7.0417,0.8039,1.154,0.3104,0.2008,0.269,0.174,0.647,0.4609,0.7832,0.4915,1.6995,1.0665,0.6275,0.0698,15.9333,0.0511,-0.0577,0.0454,-0.4684,-0.8087,0.8518,2.7931,256.6189,16.0193,46.3791,-2.5298,-29.1924,77.8577,8.8237,37.0789,-10.0354,-108.3235,8.1744,2.8591,112.2589,?,-0.0957,-0.0258,0.2695,1.8155,5.603,3.0862,3.296,31.3931,9.5246,0.9858,0.2961,0.3004,3.9105,0,0,1.2508,0.4131,0.3303,0.7848,152.1056,-0.8639,-0.6855,0.9128,1100,0,0,0,1,TASCA_GIACCA_BASSA
1.0505,6.4509,2.5399,13.4941,-0.3724,-0.5486,33.9388,5.8257,32.6871,-5.0621,9.5643,10.5716,3.2514,21.7469,0.0415,10.9567,23.7938,4.8779,31.7033,0.1083,-1.915,0.1098,0.0959,-0.0574,-0.0501,0.8729,0.436,0.7812,0.5207,1.7918,1.1943,0.6666,0.1901,0.6102,0.2711,3.2104,1.4264,0.4443,0.1342,-3.8915,-0.9508,-29.008,-7.0877,0.2443,1.8235,0.4334,0.2765,0.2377,0.1517,0.6381,0.4128,0.6205,0.4256,1.5031,1.031,0.686,0.0679,14.5123,-0.2863,-0.0903,0.2458,-0.5041,-0.8186,0.8518,5.3455,187.4425,13.691,53.3386,-3.4902,-28.6581,9.0149,3.0025,34.3185,?,-109.3556,18.2466,4.2716,111.4792,?,-0.1865,-0.0489,0.2621,4.5599,3.2051,0.7029,20.7926,10.2727,0.4941,1.2081,0.3719,0.3078,0,0,1,1.5542,0.4785,0.3078,0.797,150.8834,-0.3283,-0.91,0.681,1100,0,0,0,1,TASCA_GIACCA_BASSA
0.6795,3.9544,1.9886,13.8411,-1.1779,-1.278,50.0312,7.0733,30.0334,-4.4535,9.8811,10.0997,3.178,17.6719,0.1368,11.6967,27.0051,5.1966,28.1601,0.1101,-0.5317,0.0688,0.0581,-0.1293,-0.1093,0.8448,0.2811,0.6257,0.3827,2.2257,1.3611,0.6115,0.079,0.3915,0.1464,4.9537,1.8527,0.374,0.3052,-2.6737,-2.1493,-8.7599,-7.0417,0.8039,1.154,0.3104,0.2008,0.269,0.174,0.647,0.4609,0.7832,0.4915,1.6995,1.0665,0.6275,0.0698,15.9333,0.0511,-0.0577,0.0454,-0.4684,-0.8087,0.8518,2.7931,256.6189,16.0193,46.3791,-2.5298,-29.1924,77.8577,8.8237,37.0789,-10.0354,-108.3235,8.1744,2.8591,112.2589,?,-0.0957,-0.0258,0.2695,1.8155,5.603,3.0862,3.296,31.3931,9.5246,0.9858,0.2961,0.3004,3.9105,0,0,1.2508,0.4131,0.3303,0.7848,152.1056,-0.8639,-0.6855,0.9128,1100,0,0,0,1,TASCA_GIACCA_BASSA
1.0505,6.4509,2.5399,13.4941,-0.3724,-0.5486,33.9388,5.8257,32.6871,-5.0621,9.5643,10.5716,3.2514,21.7469,0.0415,10.9567,23.7938,4.8779,31.7033,0.1083,-1.915,0.1098,0.0959,-0.0574,-0.0501,0.8729,0.436,0.7812,0.5207,1.7918,1.1943,0.6666,0.1901,0.6102,0.2711,3.2104,1.4264,0.4443,0.1342,-3.8915,-0.9508,-29.008,-7.0877,0.2443,1.8235,0.4334,0.2765,0.2377,0.1517,0.6381,0.4128,0.6205,0.4256,1.5031,1.031,0.686,0.0679,14.5123,-0.2863,-0.0903,0.2458,-0.5041,-0.8186,0.8518,5.3455,187.4425,13.691,53.3386,-3.4902,-28.6581,9.0149,3.0025,34.3185,?,-109.3556,18.2466,4.2716,111.4792,?,-0.1865,-0.0489,0.2621,4.5599,3.2051,0.7029,20.7926,10.2727,0.4941,1.2081,0.3719,0.3078,0,0,1,1.5542,0.4785,0.3078,0.797,150.8834,-0.3283,-0.91,0.681,1100,0,0,0,1,TASCA_GIACCA_BASSA
0.3317,17.0463,4.1287,20.3877,-1.2307,-5.1918,34.8149,5.9004,25.5691,-2.848,10.0652,17.9889,4.2413,26.4499,-0.2128,13.2304,23.1803,4.8146,25.6465,0.0955,-0.0639,0.033,0.0251,-0.5158,-0.3924,0.7608,0.6997,0.9734,0.8575,1.3912,1.2255,0.8809,0.4896,0.9476,0.7354,1.9353,1.5019,0.776,0.5944,2.4241,-4.1536,4.0784,-6.9881,-1.7134,1.3754,0.4191,0.3223,0.3047,0.2343,0.7692,0.7974,0.7708,0.795,0.9667,0.997,1.0313,0.0766,19.6617,0.1453,0.6954,0.2783,-0.1296,-0.6176,0.6899,-36.0719,58.18,7.6276,43.4631,?,-5.7319,228.5158,15.1167,45.34,-1.8069,10.7425,173.9144,13.1877,40.7333,-0.0546,6.2932,-3.3579,-0.5336,0.5046,0.5784,1.1463,0.2546,0.3345,1.314,1.4891,20.6256,13.8508,0,0,0.4182,0.9586,1.067,1.1131,0.2572,61.0518,0.2321,0.9018,0.4899,1100,0,0,0,1,TASCA_GIACCA_BASSA
