@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.0183,6.5795,2.565,12.2322,-1.3353,2.1762,26.7274,5.1699,17.7562,-0.4021,8.9249,5.2878,2.2995,9.2885,0.3238,10.8281,5.7364,2.3951,8.8944,0.4296,0.0084,0.0021,0.0017,0.2438,0.201,0.8242,0.4962,1.1155,1.071,2.2482,2.1585,0.9601,0.2462,1.2443,1.147,5.0546,4.6592,0.9218,1.3736,-1.5724,-1.0443,-1.1447,-0.7602,0.6641,0.4136,0.3813,0.3359,0.9219,0.8122,0.881,0.6889,1.3169,1.3753,1.9116,1.9963,1.0443,0.0947,14.9884,-0.1401,0.5854,0.2611,-0.2612,0.5639,0.5556,-3.5212,71.8677,8.4775,26.3992,-1.4309,-30.0048,35.9273,5.9939,45.2393,?,-111.7038,9.0517,3.0086,114.119,?,0.1174,0.0315,0.2686,1.4143,2.8177,1.9923,2.0004,7.9397,3.9691,0.3435,0.1362,0.3964,0,0,1,0.5835,0.2313,0.3964,1.193,149.2735,0.9291,-0.7363,-0.8964,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.6195,7.0923,2.6631,14.6297,-1.6513,6.24,25.0959,5.0096,18.9724,-0.2356,9.0333,6.1337,2.4766,9.1792,0.3834,11.996,15.3419,3.9169,13.8643,0.328,-0.0993,-0.0686,-0.0516,0.6908,0.5202,0.753,0.5316,1.0753,0.6799,2.0227,1.279,0.6323,0.2826,1.1563,0.4623,4.0915,1.6358,0.3998,2.5188,-1.5967,-1.3462,-0.6339,-0.5345,0.8431,0.3594,0.3707,0.2674,1.0315,0.7442,0.7215,0.7711,1.5938,1.0552,2.0669,1.3684,0.6621,0.1122,17.695,-0.0765,0.0466,-0.1232,0.4512,0.8489,0.7712,-10.5789,32.3928,5.6915,19.0186,-5.8938,-43.446,22.1805,4.7096,51.4786,?,-104.6449,14.8513,3.8537,109.7992,?,0.2435,0.1011,0.4152,1.2085,1.4769,1.2221,1.4604,2.1811,1.4935,0.3159,0.1481,0.4688,0,0,1,0.3694,0.1732,0.4688,1.1612,158.8545,0.6363,-0.7131,-0.9924,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1333,6.9505,2.6364,18.7377,-3.0352,5.9593,31.1031,5.577,26.6986,-0.0124,9.6037,3.7341,1.9324,10.2094,0.3964,12.0186,25.103,5.0103,24.0686,0.2431,-0.0224,-0.0139,-0.0111,0.6205,0.4958,0.7991,0.4727,1.3643,0.5262,2.8861,1.1131,0.3857,0.2235,1.8614,0.2769,8.3295,1.239,0.1488,42.9632,-2.1018,-1.8229,-0.0489,-0.0424,0.8673,0.1761,0.2745,0.146,1.559,0.8293,0.5319,0.7018,1.8353,0.7785,2.6151,1.1093,0.4242,0.1165,17.3307,-0.8068,-0.4378,-0.7548,0.7521,0.9624,0.8598,27.5778,3.0205,1.738,5.6396,0.8082,-11.8681,24.5097,4.9507,22.8592,?,-19.6756,18.2272,4.2693,25.6195,?,-2.3237,-1.4016,0.6032,0.351,0.4071,1.1596,0.1232,0.1657,1.3447,-1.0394,-0.9274,0.8923,0,0,1,0.2467,0.2201,0.8923,0.3701,59.1215,-0.6822,0.7656,-0.9821,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1611,1.2859,1.134,6.4706,-1.0241,3.4898,3.8544,1.9633,10.7895,-0.351,9.7686,2.1969,1.4822,7.6274,0.4516,10.6158,2.272,1.5073,8.7065,0.4467,-0.0462,-0.0165,-0.0152,0.3572,0.3287,0.9202,0.5776,0.7651,0.7523,1.3246,1.3025,0.9833,0.3336,0.5853,0.566,1.7545,1.6965,0.9669,1.1678,-0.5212,-0.4658,-0.4463,-0.3988,0.8937,0.4003,0.2298,0.2032,0.5742,0.5075,0.8839,0.5997,0.8483,0.7432,1.4146,1.2392,0.8761,0.1104,14.2555,-0.6467,0.2144,-0.0821,0.0025,0.4094,0.8713,18.4191,59.0881,7.6869,26.2802,0.1797,-14.5384,8.0626,2.8395,18.1198,?,-24.4735,17.5892,4.1939,29.1595,?,-1.2669,-0.7526,0.594,2.7072,1.8329,0.677,7.3287,3.3593,0.4584,-0.3178,-0.1975,0.6214,0,0,1,1.4504,0.9013,0.6214,0.3607,57.4311,0.9701,0.952,0.9058,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0984,0.0063,0.0794,0.3826,-0.4019,5.487,0.0324,0.18,0.9975,0.8348,9.954,0.007,0.0835,0.4032,0.9603,11.368,0.0129,0.1137,0.48,0.9587,0.0179,0.0099,0.0087,0.5512,0.4827,0.8756,0.4413,0.951,0.6988,2.1553,1.5836,0.7348,0.1947,0.9045,0.4883,4.6452,2.5079,0.5399,-0.0218,-0.0112,-0.0098,0.5161,0.4522,0.8762,0.0452,0.0268,0.0235,0.5937,0.5193,0.8747,0.3835,0.9488,0.7971,2.4737,2.0782,0.8401,0.1235,15.5472,-0.2494,0.5477,0.1695,-0.0063,0.7586,0.6508,-36.1438,0.0559,0.2364,36.5387,?,-10.9199,0.0254,0.1594,11.3998,?,-12.8614,0.1007,0.3173,13.3194,?,3.3099,2.8103,0.849,1.4827,0.745,0.5024,2.1985,0.555,0.2524,3.2052,2.7433,0.8559,1,1,1,3.2052,2.7433,0.8559,0.4336,59.9251,-0.2349,-0.479,0.1472,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1172,0.0075,0.0867,0.3824,-0.2135,5.8939,0.0177,0.133,0.5962,0.9048,9.9411,0.0061,0.078,0.3803,0.9623,11.5586,0.0069,0.0833,0.3392,0.9711,0.0199,0.0118,0.0101,0.5929,0.5099,0.8601,0.6518,1.1124,1.0409,1.7065,1.5969,0.9358,0.4249,1.2373,1.0835,2.912,2.5501,0.8757,-0.0119,-0.0069,-0.0059,0.5836,0.497,0.8517,0.0503,0.0312,0.0268,0.6206,0.5334,0.8595,0.6414,1.0057,1.1273,1.568,1.7576,1.1209,0.1204,15.9584,-0.6861,0.5519,-0.106,-0.2395,0.6182,0.625,-35.2618,0.0212,0.1455,35.64,?,-10.8642,0.1017,0.3189,11.3388,?,-13.3512,0.0733,0.2707,13.7985,?,3.2457,2.6411,0.8137,0.4564,0.5376,1.178,0.2083,0.289,1.3876,3.1432,2.5829,0.8217,1,1,1,3.1432,2.5829,0.8217,0.4087,59.4772,-0.3465,0.2355,-0.4856,?,?,?,?,?,TASCA_GIACCA_ALTA
1.9664,7.1418,2.6724,13.9706,-1.1544,-8.0205,77.781,8.8194,30.0334,-4.4535,10.2679,25.838,5.0831,17.8247,0.1324,14.9988,59.421,7.7085,28.4614,0.1005,-0.2452,0.1915,0.1311,-0.7811,-0.5347,0.6846,0.303,0.5257,0.3467,1.735,1.1441,0.6594,0.0918,0.2764,0.1202,3.0103,1.309,0.4348,0.3052,-2.752,-2.3528,-9.0163,-7.7086,0.855,1.1775,0.3156,0.2049,0.2681,0.174,0.6493,0.4652,0.7838,0.4909,1.6849,1.0552,0.6263,0.1373,22.1452,0.4467,-0.3007,-0.3455,-0.6681,-0.9047,0.8868,-16.0853,232.0895,15.2345,43.4387,-3.2591,-21.6443,150.1192,12.2523,37.0789,-10.0354,-107.1236,22.2855,4.7207,112.2589,?,0.7432,0.1502,0.2021,1.2434,3.2271,2.5954,1.546,10.4144,6.7362,0.9858,0.2961,0.3004,3.0354,0,0,1.1715,0.387,0.3303,1.1507,147.9916,-0.8247,-0.8461,0.9677,?,?,?,?,?,TASCA_GIACCA_BASSA
3.1671,12.1671,3.4881,16.6464,-0.6115,-4.7329,72.5666,8.5186,30.6378,-8.1656,9.4729,30.496,5.5223,22.2655,0.0359,13.1792,63.7042,7.9815,32.0094,0.0997,-0.6692,0.3343,0.2403,-0.4996,-0.3591,0.7188,0.4095,0.6316,0.437,1.5426,1.0673,0.6919,0.1677,0.399,0.191,2.3795,1.1391,0.4787,0.2314,-7.6182,-1.7819,-32.9181,-7.6998,0.2339,3.0902,0.4473,0.2905,0.1447,0.094,0.6496,0.5433,0.7476,0.52,1.376,0.9571,0.6956,0.1163,19.3948,-0.0386,-0.1681,0.0051,-0.7343,-0.9419,0.8975,-6.8325,344.1769,18.552,52.6184,-3.7154,-29.1845,26.5292,5.1507,34.3185,?,-106.8896,45.815,6.7687,111.4792,?,0.2341,0.0639,0.273,3.6019,2.7409,0.761,12.9735,7.5123,0.5791,1.2081,0.3719,0.3078,0,0,1,1.5332,0.472,0.3078,1.1686,151.9815,-0.5273,-0.9228,0.8117,?,?,?,?,?,TASCA_GIACCA_BASSA
1.9664,7.1418,2.6724,13.9706,-1.1544,-8.0205,77.781,8.8194,30.0334,-4.4535,10.2679,25.838,5.0831,17.8247,0.1324,14.9988,59.421,7.7085,28.4614,0.1005,-0.2452,0.1915,0.1311,-0.7811,-0.5347,0.6846,0.303,0.5257,0.3467,1.735,1.1441,0.6594,0.0918,0.2764,0.1202,3.0103,1.309,0.4348,0.3052,-2.752,-2.3528,-9.0163,-7.7086,0.855,1.1775,0.3156,0.2049,0.2681,0.174,0.6493,0.4652,0.7838,0.4909,1.6849,1.0552,0.6263,0.1373,22.1452,0.4467,-0.3007,-0.3455,-0.6681,-0.9047,0.8868,-16.0853,232.0895,15.2345,43.4387,-3.2591,-21.6443,150.1192,12.2523,37.0789,-10.0354,-107.1236,22.2855,4.7207,112.2589,?,0.7432,0.1502,0.2021,1.2434,3.2271,2.5954,1.546,10.4144,6.7362,0.9858,0.2961,0.3004,3.0354,0,0,1.1715,0.387,0.3303,1.1507,147.9916,-0.8247,-0.8461,0.9677,?,?,?,?,?,TASCA_GIACCA_BASSA
3.1671,12.1671,3.4881,16.6464,-0.6115,-4.7329,72.5666,8.5186,30.6378,-8.1656,9.4729,30.496,5.5223,22.2655,0.0359,13.1792,63.7042,7.9815,32.0094,0.0997,-0.6692,0.3343,0.2403,-0.4996,-0.3591,0.7188,0.4095,0.6316,0.437,1.5426,1.0673,0.6919,0.1677,0.399,0.191,2.3795,1.1391,0.4787,0.2314,-7.6182,-1.7819,-32.9181,-7.6998,0.2339,3.0902,0.4473,0.2905,0.1447,0.094,0.6496,0.5433,0.7476,0.52,1.376,0.9571,0.6956,0.1163,19.3948,-0.0386,-0.1681,0.0051,-0.7343,-0.9419,0.8975,-6.8325,344.1769,18.552,52.6184,-3.7154,-29.1845,26.5292,5.1507,34.3185,?,-106.8896,45.815,6.7687,111.4792,?,0.2341,0.0639,0.273,3.6019,2.7409,0.761,12.9735,7.5123,0.5791,1.2081,0.3719,0.3078,0,0,1,1.5332,0.472,0.3078,1.1686,151.9815,-0.5273,-0.9228,0.8117,?,?,?,?,?,TASCA_GIACCA_BASSA
0.02,20.3735,4.5137,19.8121,-1.4379,-8.9125,24.2198,4.9214,19.3561,-43.8216,9.8483,38.0241,6.1664,26.5398,-0.2119,14.788,40.3543,6.3525,23.8217,0.1711,-0.0022,0.002,0.0014,-0.905,-0.6027,0.666,0.9172,0.732,0.7105,0.7981,0.7747,0.9707,0.8412,0.5358,0.5049,0.637,0.6002,0.9423,0.6175,2.5184,-2.3757,4.0784,-3.8474,-0.9433,18.8184,0.3711,0.2828,0.0197,0.015,0.762,1.0236,0.7465,0.8317,0.7293,0.8125,1.1141,0.1342,22.6552,-0.0355,0.781,0.3406,-0.4981,-0.9001,0.7422,-29.3396,79.7781,8.9319,39.8331,?,-2.6606,236.9945,15.3946,40.6357,-1.5157,21.5132,315.1276,17.7518,40.7333,-0.0546,11.0276,-1.3638,-0.1237,0.5802,0.5032,0.8672,0.3366,0.2532,0.7521,1.627,18.903,11.6184,0,0,0.4182,0.9802,0.9779,0.9976,0.3685,66.2282,0.9905,0.9462,0.9703,?,?,?,?,?,TASCA_GIACCA_BASSA
