@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.7291,6.6325,2.5754,12.3427,-0.4618,0.0898,4.1488,2.0369,7.3381,-1.1124,0.2029,3.5173,1.8754,10.2715,-0.7019,3.4373,3.0642,1.7505,8.8434,0.0809,8.121,3.5927,0.2121,0.4424,0.0261,0.059,1.2644,1.3732,1.4712,1.0861,1.1636,1.0714,1.5987,1.8857,2.1645,1.1795,1.354,1.1479,1.0091,0.9205,-5.0067,0.9122,-4.9616,-5.439,2.4305,1.399,0.8775,0.5756,0.361,0.6272,1.682,1.2016,1.3957,0.7144,0.8298,1.1615,0.0079,5.0709,0.1032,-0.3828,0.4764,0.3727,-0.1165,-0.0984,8.1072,0.169,0.4111,1.6213,0.8079,4.5124,1.272,1.1278,3.7537,0.4671,2.6107,1.8077,1.3445,4.5752,-0.0527,1.7966,3.1054,1.7284,0.3645,0.3058,0.8388,0.1329,0.0935,0.7037,2.0726,-29.7821,-14.3691,1.1983,1.9421,1.6207,0.4319,0.3544,0.8204,0.1004,15.244,-0.9455,0.928,-0.9856,0.2148,0.6845,0.8273,3.2513,-1.27,-1.067,2.1817,1.4771,5.8319,-4.2411,-0.9749,1.1053,1.0513,3.5825,-3.3011,-0.2013,-0.2203,1.0944,0.5601,0.7869,1.405,0.3137,0.6193,1.9739,0.3855,0.6616,1.7164,1.2872,1.7196,1.3359,0.5575,0.9076,1.6279,0.0152,3.3866,0.1933,-0.1258,0.6771,TASCA_SINISTRA_DAVANTI_PANTALONI
2.4183,8.0275,2.8333,10.7341,-0.4921,-6.3238,22.6266,4.7567,14.5572,-10.6653,2.5038,19.2001,4.3818,17.4016,-0.4599,9.0361,20.3096,4.5066,13.9335,0.0847,-0.3824,0.9659,0.2676,-2.5257,-0.6998,0.2771,0.5956,0.6466,0.6287,1.0856,1.0555,0.9723,0.3548,0.4181,0.3953,1.1785,1.1141,0.9454,0.266,0.6458,-2.745,2.428,-10.3207,-4.2506,5.7649,0.6035,0.4726,0.1047,0.082,0.783,0.7374,0.6168,0.7704,0.8365,1.0448,1.2489,0.0752,13.3843,-0.659,0.5346,0.8236,0.0598,-0.8549,0.4031,-5.7986,1.8238,1.3505,7.8631,?,-1.1,25.695,5.069,13.5007,-1.2065,5.7118,1.1894,1.0906,3.2835,0.5247,5.2716,-1.0152,-0.1926,0.2664,1.2383,4.648,0.071,1.5334,21.6041,1.0652,-2.1697,-2.037,0,0,0.8858,0.5824,2.3948,4.1117,0.0856,16.1355,-0.1012,-0.0121,0.8527,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
2.4466,11.3677,3.3716,11.8355,-0.5049,-7.5052,12.1506,3.4858,12.8857,-19.8849,1.999,28.05,5.2962,15.4562,-0.437,10.288,12.0344,3.4691,13.6041,0.2086,-0.326,1.2239,0.2378,-3.7545,-0.7295,0.1943,0.9672,0.6366,0.9719,0.6582,1.0048,1.5267,0.9356,0.4053,0.9446,0.4332,1.0097,2.3308,0.3236,0.8448,-1.1076,2.6102,-3.4222,-1.3111,12.747,0.7312,0.4575,0.0574,0.0359,0.6257,0.9185,0.7657,0.87,0.8337,0.9472,1.1361,0.0848,15.6226,-0.7985,0.6819,0.941,-0.2282,-0.7688,0.7753,-4.2076,6.2222,2.4944,7.9164,?,2.1471,17.2161,4.1492,14.0126,-0.9915,6.9526,2.0583,1.4347,4.8249,0.4286,-1.9596,-0.6052,0.3088,0.6012,1.7387,2.8921,0.3614,3.0229,8.3641,1.1348,-2.1871,-1.9274,0,0,0.8332,0.565,1.6407,2.9042,0.0876,15.2906,0.9029,0.6014,0.7572,-2.0972,0.9073,0.9525,4.0428,-6.9761,1.549,2.9663,1.7223,7.3647,-0.7116,-1.2279,0.7022,0.838,2.8394,?,-1.3539,1.708,-1.2615,0.5531,1.1367,2.0553,0.3059,1.2921,4.2242,1.1549,1.2453,1.0783,0.1178,0,0,0.5489,1.4238,2.5937,0.03,5.2568,-0.9197,0.0987,-0.1581,TASCA_SINISTRA_DIETRO_PANTALONI
3.0777,8.0292,2.8336,13.1783,-0.7055,-6.6095,23.7727,4.8757,19.607,-2.8541,1.3921,25.3415,5.034,17.073,-0.2328,9.6129,19.8303,4.4531,15.1703,0.1267,-0.4657,2.2109,0.3202,-4.7479,-0.6876,0.1448,0.5812,0.5629,0.6363,0.9686,1.0949,1.1305,0.3377,0.3168,0.4049,0.9381,1.1988,1.2779,0.3755,1.6909,-2.4768,4.5036,-6.5969,-1.4648,1.5189,0.5579,0.4448,0.3673,0.2929,0.7972,0.6721,0.7719,0.8687,1.1484,1.2925,1.1254,0.0773,14.5439,-0.8563,0.1592,0.7825,0.0704,-0.6967,0.5673,-4.1088,5.4268,2.3295,7.8684,?,-0.7733,23.834,4.882,12.5761,-1.6162,6.8639,2.297,1.5156,4.6114,0.4565,5.3131,-0.5986,-0.1127,0.4772,1.5371,3.2212,0.2277,2.3626,10.3762,1.0128,-2.0318,-2.0062,0,0,0.5666,0.6257,1.7063,2.7272,0.0837,15.376,0.1437,0.4889,0.8731,-1.3552,1.8199,1.349,4.1005,-5.0692,1.5136,4.1515,2.0375,6.6618,-0.5016,-1.5373,2.9295,1.7116,5.3214,-3.5933,-0.8953,0.8815,-0.9846,0.6621,0.7882,1.1904,0.4384,0.6212,1.4172,1.539,0.8227,0.5346,0.1523,0.5832,3.8294,0.6155,0.7706,1.2519,0.0265,5.6008,-0.7866,0.824,-0.3788,TASCA_SINISTRA_DIETRO_PANTALONI
1.0785,18.4051,4.2901,17.2762,-0.9217,-6.1662,8.26,2.874,12.8413,?,3.066,17.0699,4.1316,16.7355,-0.4319,9.0593,10.2481,3.2013,13.5908,0.1163,-0.1749,0.3518,0.1191,-2.0112,-0.6806,0.3384,1.4927,1.0384,1.3401,0.6956,0.8978,1.2906,2.2282,1.0782,1.796,0.4839,0.806,1.6657,0.6453,1.6415,-4.6312,2.5439,-7.1771,-2.8213,0,0.7692,0.5845,0,0,0.7599,1.3454,1.0323,1.2712,0.7673,0.9449,1.2314,0.0734,14.1175,-0.5763,-0.0846,0.2973,-0.3097,-0.8358,0.6402,-3.4518,7.108,2.6661,8.8399,-3.11,-3.7612,6.7913,2.606,7.7674,-83.1656,7.2395,3.8034,1.9502,4.8995,0.4994,0.9178,-0.4768,-0.5195,1.0231,1.3671,1.3363,1.0466,1.8689,1.7856,0.8715,-1.3684,-1.5701,23.306,0.2197,0.0094,1.1381,1.8043,1.5853,0.0932,14.8617,0.6156,0.7424,0.9475,-0.4609,0.7488,0.8653,3.3528,-1.6016,2.5415,5.3128,2.3049,8.3612,-0.3982,-2.1581,3.2201,1.7945,6.3521,-3.9781,-0.1813,0.2136,-1.1777,0.3754,0.4822,1.2845,0.1409,0.2325,1.6499,0.8668,0.4066,0.4691,0.2155,1.01,4.6864,0.401,0.5278,1.3163,0.0354,6.1336,-0.7833,-0.6483,0.4291,TASCA_SINISTRA_DIETRO_PANTALONI
0.842,4.4398,2.1071,10.1575,-1.1798,4.837,7.0813,2.6611,9.9813,-0.0567,0.7282,4.3866,2.0944,8.9881,-0.696,5.978,4.8065,2.1924,8.6118,0.1332,0.1741,1.1563,0.1409,6.6423,0.8091,0.1218,0.7918,1.006,0.9611,1.2706,1.2138,0.9553,0.627,1.0121,0.9237,1.6143,1.4733,0.9126,10.2591,1.4905,-4.1534,0.1453,-0.4048,-2.7866,0.4933,0.8793,0.469,1.7823,0.9507,0.5334,1.0177,1.1301,1.1795,1.1105,1.159,1.0437,0.0522,8.6453,0.6884,0.3731,0.498,0.4701,0.9153,0.4861,4.1293,0.2,0.4472,1.7087,0.6486,8.0892,0.7748,0.8802,2.9449,0.6814,3.1755,2.6269,1.6208,4.8388,0.156,0.5105,1.3004,2.5474,0.5081,0.2759,0.5431,0.2581,0.0761,0.2949,0.5009,3.5258,7.0394,0.5261,0.8481,1.612,0.5802,0.3531,0.6086,0.1013,15.394,-0.9244,0.938,-0.9822,1.0681,0.3453,0.5877,2.1458,-0.053,-0.3587,0.2208,0.4699,1.8991,-3.8479,-0.6512,0.132,0.3633,1.7998,-39.311,-2.9776,-1.6403,0.5509,1.2505,1.6175,1.2934,1.5638,2.6162,1.6729,0.0716,0.0615,0.8588,5.2022,45.6446,8.7741,1.1299,1.1923,1.0552,0.0137,2.1692,0.1536,0.2652,0.1781,TASCA_SINISTRA_DIETRO_PANTALONI
1.2481,5.402,2.3242,10.0059,-0.7942,2.9451,14.1719,3.7646,15.5149,-0.7092,1.9388,16.1393,4.0174,13.804,-0.3829,6.5441,6.8785,2.6227,12.4647,0.0856,0.4238,0.6438,0.1907,1.5191,0.45,0.2963,0.6174,0.5785,0.8862,0.9371,1.4354,1.5318,0.3812,0.3347,0.7853,0.8781,2.0603,2.3463,0.688,1.1588,-3.7949,1.6842,-5.5157,-3.275,0.6144,0.5587,0.4091,0.9094,0.6659,0.7322,0.6449,0.7249,0.8027,1.1239,1.2447,1.1074,0.0382,10.2623,0.737,0.4506,0.4147,0.6649,0.5346,0.7378,5.3368,1.2309,1.1095,2.8112,0.5719,3.6289,5.8136,2.4111,6.2794,0.0281,6.5456,4.5747,2.1389,5.3959,0.4042,1.4706,0.8153,0.5544,0.4601,0.5187,1.1273,0.2117,0.2691,1.2708,20.6734,1.0259,0.0496,1.0163,0.7251,0.7134,0.4477,0.521,1.1637,0.0938,15.5113,0.9952,-0.9732,-0.9724,3.0228,2.4902,1.578,5.5798,0.0589,-0.2197,0.7933,0.8907,3.6925,-1.5146,1.8344,2.4242,1.557,4.3088,-0.0055,-13.7559,1.6479,-0.1198,1.7717,1.0135,0.5721,3.1389,1.0272,0.3272,-0.157,-14.7272,93.7947,4.0378,1.3837,0.3427,1.5111,1.295,0.857,0.0361,5.5956,-0.6258,0.2635,-0.2941,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0357,0.0066,0.0815,0.401,-1.7095,-0.0622,0.0199,0.141,0.772,-1.1375,-0.0061,0.0124,0.1112,0.5033,-1.3225,0.1874,0.0089,0.0945,0.3967,0.0771,0.5743,5.9035,-0.1907,10.2793,-0.332,-0.0323,0.5782,0.7326,0.862,1.2671,1.491,1.1767,0.3343,0.5367,0.7431,1.6055,2.223,1.3846,0.6159,0.8829,-7.6342,1.4335,-12.3954,-8.647,0.4098,0.683,0.3443,1.6667,0.8403,0.5041,0.5195,0.7968,1.0109,1.5339,1.9461,1.2687,0.0007,0.2722,-0.4027,0.6952,-0.0063,-0.0795,-0.4737,-0.22,8.6972,0.0001,0.0088,0.0317,0.9964,4.5034,0.0003,0.018,0.0638,0.9859,0.4974,0.0002,0.0131,0.0448,0.9122,1.9312,17.4841,9.0533,0.4886,0.6726,1.3765,0.2387,0.4523,1.8948,1.9394,18.6333,9.6078,1.9191,17.0602,8.8896,0.4971,0.708,1.4242,0.1001,13.698,-0.9891,0.7721,-0.8183,-0.0125,0.0007,0.0265,0.0961,-1.5756,0.0208,0.0012,0.035,0.1559,-0.5408,-0.0021,0.0015,0.0386,0.1837,-1.0773,-0.5996,6,-10.0063,0.7567,0.6857,0.9062,0.5726,0.4702,0.8212,1.0744,0.6172,0.5745,0.3688,0.422,1.1444,0.6164,0.5233,0.8488,0.0002,0.0855,0.6745,0.5119,0.8726,TASCA_SINISTRA_DIETRO_PANTALONI
-0.276,0.0304,0.1743,0.821,-5.5823,1.1013,0.2113,0.4597,1.5666,0.1917,0.0283,0.0291,0.1705,0.8155,-0.855,1.1588,0.2177,0.4666,1.648,0.1964,-0.2507,-9.7632,-0.2382,38.9508,0.9503,0.0244,0.3791,1.0218,0.3734,2.6955,0.9852,0.3655,0.1437,1.044,0.1395,7.2659,0.9706,0.1336,-1.8739,1.8523,-1.7284,-0.9885,0.9223,-0.9331,0.0644,0.2837,0.0608,4.4086,0.945,0.2144,0.5241,1.0067,0.4982,1.9209,0.9506,0.4949,0.0117,1.5177,-0.3366,-0.1071,-0.4043,0.5674,0.9964,0.5546,7.8578,0.06,0.245,0.8428,0.8978,5.8388,0.1058,0.3252,1.1099,0.8267,0.3995,0.0133,0.1153,0.3557,0.4056,1.3458,19.6712,14.6168,0.7533,2.1248,2.8207,0.5675,4.5149,7.9564,1.3977,30.4965,21.8198,1.2871,13.7791,10.7058,0.7594,2.3698,3.1207,0.101,14.0961,-0.9985,-0.7099,0.675,0.0365,0.0029,0.0541,0.188,-0.4552,0.1021,0.0166,0.129,0.4689,-0.3435,-0.3024,0.0153,0.1235,0.5866,?,0.3577,-0.1208,-0.3378,0.4196,0.4383,1.0445,0.1761,0.1921,1.091,0.4905,0.1002,0.2044,0.3701,0,0,0.4009,0.3205,0.7993,0.0033,0.4793,-0.2632,-0.4502,0.7024,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0109,0.0084,0.0917,0.4241,-0.8972,-0.0902,0.025,0.158,0.6731,-1.9823,-0.0153,0.0171,0.1306,0.6157,-0.9483,0.2203,0.0104,0.1019,0.4668,0.1013,0.1204,0.7106,-0.0493,5.9013,-0.4096,-0.0694,0.5803,0.7018,0.8999,1.2095,1.5509,1.2823,0.3367,0.4925,0.8098,1.4628,2.4052,1.6442,0.4483,0.6691,-3.8109,1.4928,-8.5015,-5.6951,0.9903,0.7072,0.4303,0.7141,0.4345,0.6084,0.63,0.6887,0.9084,1.0931,1.4418,1.319,0.001,0.3317,-0.3857,0.7394,0.0961,-0.5846,-0.5408,0.2939,8.5341,0.0002,0.0152,0.057,0.9934,4.7475,0.0008,0.0289,0.1095,0.9771,0.8941,0.0002,0.0141,0.0548,0.9404,1.7976,9.5448,5.3098,0.5272,1.0777,2.0443,0.2779,1.1614,4.1791,1.8202,9.8527,5.4129,1.7905,9.3272,5.2093,0.52,1.0397,1.9994,0.1114,14.1757,-1.0242,0.4613,-0.5484,-0.0154,0.0013,0.0357,0.1474,-1.2279,0.0332,0.0017,0.041,0.1389,-0.5159,0.0193,0.0019,0.0439,0.1848,-0.5474,-0.4635,-0.7993,1.7244,0.8715,0.8124,0.9322,0.7595,0.66,0.869,1.7191,1.2428,0.7229,0.7223,0.5541,0.7671,1.0615,0.7977,0.7514,0.0005,0.1147,0.776,0.6285,0.8383,TASCA_SINISTRA_DIETRO_PANTALONI
