@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.6469,6.8674,2.6206,14.4098,-1.656,0.2932,14.4194,3.7973,15.4173,-0.8262,-0.5754,6.2054,2.4911,9.0472,-0.7152,4.6942,6.292,2.5084,9.7441,0.0685,-2.2063,1.1243,-0.1378,-0.5096,0.0625,-0.1226,0.6901,1.052,1.0447,1.5244,1.5138,0.9931,0.4763,1.1067,1.0915,2.3237,2.2917,0.9862,1.2881,2.3815,-12.5439,1.8488,-9.7382,-5.2672,0.6426,1.0286,0.5187,1.6006,0.8071,0.5042,0.9346,1.5927,1.4788,1.7041,1.5822,0.9285,0.0093,6.9403,-0.0661,0.0387,-0.304,0.3886,0.1956,0.1196,-10.5789,32.3928,5.6915,19.0186,-5.8938,-43.446,22.1805,4.7096,51.4786,?,-104.6449,14.8513,3.8537,109.7992,?,0.2435,0.1011,0.4152,1.2085,1.4769,1.2221,1.4604,2.1811,1.4935,0.3159,0.1481,0.4688,0,0,1,0.3694,0.1732,0.4688,1.1612,158.8545,0.6363,-0.7131,-0.9924,TASCA_GIACCA_ALTA
-0.0568,6.8896,2.6248,18.6412,-2.9701,0.5204,27.761,5.2689,26.8307,-0.3308,-0.4495,3.7363,1.933,10.2114,-0.4861,4.5999,17.7044,4.2077,22.8775,0.0234,-0.1092,0.1264,-0.0124,-1.1578,0.1131,-0.0977,0.4982,1.3579,0.6238,2.7258,1.2522,0.4594,0.2482,1.8439,0.3891,7.43,1.568,0.211,2.0911,4.1753,-25.4056,1.9967,-12.1494,-6.0847,0.2329,0.6833,0.2004,2.9341,0.8606,0.2933,0.6948,1.8255,0.8148,2.6275,1.1728,0.4464,0.0071,6.923,-0.8509,-0.4334,-0.6744,0.8046,0.7313,0.6046,27.5778,3.0205,1.738,5.6396,0.8082,-11.8681,24.5097,4.9507,22.8592,?,-19.6756,18.2272,4.2693,25.6195,?,-2.3237,-1.4016,0.6032,0.351,0.4071,1.1596,0.1232,0.1657,1.3447,-1.0394,-0.9274,0.8923,0,0,1,0.2467,0.2201,0.8923,0.3701,59.1215,-0.6822,0.7656,-0.9821,TASCA_GIACCA_ALTA
-0.2006,1.2829,1.1326,6.4084,-1.0597,0.2131,4.3289,2.0806,11.1463,-1.4071,-0.2273,2.2443,1.4981,7.6258,-0.9431,2.3613,2.4179,1.5549,6.8955,0.048,-0.9415,0.8825,-0.085,-0.9374,0.0902,-0.0963,0.5444,0.7561,0.7284,1.3888,1.3381,0.9634,0.2964,0.5716,0.5306,1.9289,1.7904,0.9282,0.506,0.8908,-9.4752,1.7604,-18.7244,-10.6366,0.6719,0.7928,0.4295,1.1799,0.6393,0.5418,0.5749,0.8404,0.9294,1.4617,1.6165,1.1059,0.0039,3.5149,-0.6738,0.2296,-0.0702,0.0558,-0.0067,-0.0501,18.4191,59.0881,7.6869,26.2802,0.1797,-14.5384,8.0626,2.8395,18.1198,?,-24.4735,17.5892,4.1939,29.1595,?,-1.2669,-0.7526,0.594,2.7072,1.8329,0.677,7.3287,3.3593,0.4584,-0.3178,-0.1975,0.6214,0,0,1,1.4504,0.9013,0.6214,0.3607,57.4311,0.9701,0.952,0.9058,TASCA_GIACCA_ALTA
0.091,0.0062,0.0786,0.3752,-0.3979,0.1206,0.0332,0.1822,1.0049,-0.478,0.0344,0.0078,0.0881,0.4319,-0.6382,0.2406,0.0133,0.1152,0.637,0.0669,0.7546,2.6469,0.3783,3.5079,0.5013,0.1429,0.431,0.8914,0.6821,2.068,1.5823,0.7651,0.1858,0.7946,0.4652,4.2768,2.5037,0.5854,0.3286,0.6347,-2.337,1.9314,-7.1116,-3.6821,0.3948,1.0181,0.3932,2.5785,0.9959,0.3862,0.3734,0.8687,0.5891,2.3264,1.5776,0.6781,0.0017,0.3523,-0.2409,0.5953,0.2606,0.0005,0.5529,0.4911,-36.1438,0.0559,0.2364,36.5387,?,-10.9199,0.0254,0.1594,11.3998,?,-12.8614,0.1007,0.3173,13.3194,?,3.3099,2.8103,0.849,1.4827,0.745,0.5024,2.1985,0.555,0.2524,3.2052,2.7433,0.8559,1,1,1,3.2052,2.7433,0.8559,0.4336,59.9251,-0.2349,-0.479,0.1472,TASCA_GIACCA_ALTA
0.1153,0.0076,0.0873,0.4214,-0.3547,0.0234,0.0131,0.1143,0.4979,-0.4591,-0.0048,0.0061,0.0778,0.3819,-1.6006,0.191,0.0041,0.0643,0.3107,0.1138,4.9171,-23.9336,0.6035,-4.8674,0.1227,-0.0252,0.7637,1.1224,1.3581,1.4697,1.7783,1.21,0.5832,1.2598,1.8443,2.1601,3.1625,1.464,0.7043,0.4695,-2.7664,0.6665,-3.9278,-5.8928,0.9117,2.1184,0.8873,2.3237,0.9733,0.4189,0.8464,1.1035,1.3564,1.3038,1.6025,1.2291,0.0012,0.2814,-0.6651,0.5526,0.4185,-0.2613,0.0289,0.2132,-35.2618,0.0212,0.1455,35.64,?,-10.8642,0.1017,0.3189,11.3388,?,-13.3512,0.0733,0.2707,13.7985,?,3.2457,2.6411,0.8137,0.4564,0.5376,1.178,0.2083,0.289,1.3876,3.1432,2.5829,0.8217,1,1,1,3.1432,2.5829,0.8217,0.4087,59.4772,-0.3465,0.2355,-0.4856,TASCA_GIACCA_ALTA
1.6981,7.4939,2.7375,14.2554,-1.3018,-6.4173,34.2276,5.8504,24.1268,-6.6254,0.7093,25.1586,5.0158,17.4979,-0.6423,9.5284,20.6574,4.545,18.4808,0.1318,-0.2646,2.394,0.1782,-9.047,-0.6735,0.0744,0.4679,0.5458,0.6023,1.1664,1.2872,1.1036,0.2189,0.2979,0.3628,1.3605,1.6569,1.2179,0.3846,1.1781,-2.8725,3.0632,-7.4688,-2.4383,1.9574,0.5813,0.2909,0.297,0.1486,0.5005,0.5909,0.8147,0.7714,1.3788,1.3055,0.9468,0.0695,13.5823,0.1383,-0.3065,-0.3181,-0.2258,-0.9298,0.3036,-16.0853,232.0895,15.2345,43.4387,-3.2591,-21.6443,150.1192,12.2523,37.0789,-10.0354,-107.1236,22.2855,4.7207,112.2589,?,0.7432,0.1502,0.2021,1.2434,3.2271,2.5954,1.546,10.4144,6.7362,0.9858,0.2961,0.3004,3.0354,0,0,1.1715,0.387,0.3303,1.1507,147.9916,-0.8247,-0.8461,0.9677,TASCA_GIACCA_BASSA
2.9946,10.6525,3.2638,16.1735,-0.656,-5.6675,42.1209,6.4901,21.4213,-12.7617,-0.142,28.5519,5.3434,21.5118,-0.6487,8.8156,44.7201,6.6873,23.07,0.0092,-0.5284,-21.096,0.3397,39.9259,-0.6429,-0.0161,0.5029,0.6108,0.4881,1.2146,0.9705,0.799,0.2529,0.3731,0.2382,1.4752,0.9419,0.6385,0.3225,0.757,-29.9344,2.347,-92.8103,-39.5448,6.2742,0.7485,0.4194,0.1193,0.0669,0.5604,0.755,0.7518,0.7011,0.9958,0.9285,0.9325,0.0675,13.5753,-0.2689,-0.1705,0.3707,-0.5423,-0.9569,0.4365,-6.8325,344.1769,18.552,52.6184,-3.7154,-29.1845,26.5292,5.1507,34.3185,?,-106.8896,45.815,6.7687,111.4792,?,0.2341,0.0639,0.273,3.6019,2.7409,0.761,12.9735,7.5123,0.5791,1.2081,0.3719,0.3078,0,0,1,1.5332,0.472,0.3078,1.1686,151.9815,-0.5273,-0.9228,0.8117,TASCA_GIACCA_BASSA
1.6981,7.4939,2.7375,14.2554,-1.3018,-6.4173,34.2276,5.8504,24.1268,-6.6254,0.7093,25.1586,5.0158,17.4979,-0.6423,9.5284,20.6574,4.545,18.4808,0.1318,-0.2646,2.394,0.1782,-9.047,-0.6735,0.0744,0.4679,0.5458,0.6023,1.1664,1.2872,1.1036,0.2189,0.2979,0.3628,1.3605,1.6569,1.2179,0.3846,1.1781,-2.8725,3.0632,-7.4688,-2.4383,1.9574,0.5813,0.2909,0.297,0.1486,0.5005,0.5909,0.8147,0.7714,1.3788,1.3055,0.9468,0.0695,13.5823,0.1383,-0.3065,-0.3181,-0.2258,-0.9298,0.3036,-16.0853,232.0895,15.2345,43.4387,-3.2591,-21.6443,150.1192,12.2523,37.0789,-10.0354,-107.1236,22.2855,4.7207,112.2589,?,0.7432,0.1502,0.2021,1.2434,3.2271,2.5954,1.546,10.4144,6.7362,0.9858,0.2961,0.3004,3.0354,0,0,1.1715,0.387,0.3303,1.1507,147.9916,-0.8247,-0.8461,0.9677,TASCA_GIACCA_BASSA
2.9946,10.6525,3.2638,16.1735,-0.656,-5.6675,42.1209,6.4901,21.4213,-12.7617,-0.142,28.5519,5.3434,21.5118,-0.6487,8.8156,44.7201,6.6873,23.07,0.0092,-0.5284,-21.096,0.3397,39.9259,-0.6429,-0.0161,0.5029,0.6108,0.4881,1.2146,0.9705,0.799,0.2529,0.3731,0.2382,1.4752,0.9419,0.6385,0.3225,0.757,-29.9344,2.347,-92.8103,-39.5448,6.2742,0.7485,0.4194,0.1193,0.0669,0.5604,0.755,0.7518,0.7011,0.9958,0.9285,0.9325,0.0675,13.5753,-0.2689,-0.1705,0.3707,-0.5423,-0.9569,0.4365,-6.8325,344.1769,18.552,52.6184,-3.7154,-29.1845,26.5292,5.1507,34.3185,?,-106.8896,45.815,6.7687,111.4792,?,0.2341,0.0639,0.273,3.6019,2.7409,0.761,12.9735,7.5123,0.5791,1.2081,0.3719,0.3078,0,0,1,1.5332,0.472,0.3078,1.1686,151.9815,-0.5273,-0.9228,0.8117,TASCA_GIACCA_BASSA
0.3205,20.0684,4.4798,20.4042,-1.2877,-2.4565,12.2755,3.5036,14.2958,-3.1452,0.0657,36.679,6.0563,25.9961,-1.1311,7.0669,25.2232,5.0223,19.8428,0.0329,-0.1305,4.881,0.0454,-37.4106,-0.3476,0.0093,1.2786,0.7397,0.892,0.5785,0.6976,1.2059,1.6348,0.5471,0.7956,0.3347,0.4867,1.4542,1.0588,0.8324,-17.0133,0.7861,-16.0678,-20.4392,2.5861,0.7312,0.4347,0.2827,0.1681,0.5945,1.4273,0.7849,1.0283,0.5499,0.7205,1.3101,0.025,11.2225,0.4689,0.823,-0.1478,0.0456,-0.7572,0.0734,-29.3396,79.7781,8.9319,39.8331,?,-2.6606,236.9945,15.3946,40.6357,-1.5157,21.5132,315.1276,17.7518,40.7333,-0.0546,11.0276,-1.3638,-0.1237,0.5802,0.5032,0.8672,0.3366,0.2532,0.7521,1.627,18.903,11.6184,0,0,0.4182,0.9802,0.9779,0.9976,0.3685,66.2282,0.9905,0.9462,0.9703,TASCA_GIACCA_BASSA
