@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.5306,2.7905,1.6705,14.4111,-0.7444,1.3703,9.6593,3.1079,18.4028,-0.2848,0.3023,4.1916,2.0473,11.9669,-0.6008,3.0451,9.6197,3.1016,16.5597,0.0037,0.3872,1.7554,0.1743,4.5331,0.45,0.0993,0.5375,0.8159,0.5386,1.518,1.0021,0.6601,0.2889,0.6657,0.2901,2.3044,1.0041,0.4357,1.5077,1.3693,-101.1461,0.9082,-67.0859,-73.8692,0.5767,1.1051,0.497,1.9161,0.8618,0.4498,0.7831,1.2042,0.8702,1.5378,1.1113,0.7227,0.0038,4.5353,0.1724,0.2061,0.2456,0.2097,0.7496,0.2743,0.6966,2.1918,1.4805,4.2869,-0.106,6.0815,2.5018,1.5817,4.4401,0.5246,6.9974,5.0422,2.2455,7.2765,0.1426,0.1145,0.0996,0.8691,0.936,0.6593,0.7044,0.8761,0.4347,0.4962,-0.0838,-0.3396,4.0505,0.415,0.4568,1.1006,0.9655,0.5891,0.6102,0.0238,14.2032,0.9469,-0.9294,-0.9795,?,?,?,?,?,TASCA_GIACCA
0.4442,3.1008,1.7609,17.8483,-0.9381,1.3462,9.7039,3.1151,18.4493,-0.4049,0.1029,2.8748,1.6955,13.7103,-1.1082,3.1961,7.4845,2.7358,13.8297,0.0057,0.3299,4.3161,0.139,13.0815,0.4212,0.0322,0.5653,1.0386,0.6437,1.8372,1.1387,0.6198,0.3195,1.0786,0.4143,3.3755,1.2965,0.3841,1.6247,1.1987,-109.0973,0.7378,-67.149,-91.0144,0.7013,1.4161,0.6621,2.0193,0.9442,0.4676,0.9674,1.3018,1.2906,1.3457,1.334,0.9914,0.0037,4.6227,0.0174,-0.0633,-0.0234,0.3023,0.6578,0.1976,0.6779,2.6097,1.6154,4.7924,-0.1553,5.5373,2.6792,1.6368,4.8346,0.474,7.477,3.8429,1.9603,6.1146,0.3021,0.1224,0.0907,0.7406,0.9869,0.8241,0.835,0.9741,0.6791,0.6972,-0.1479,-0.2434,1.6459,0.4513,0.4734,1.0491,0.9913,0.7838,0.7907,0.0241,14.3695,0.897,-0.8618,-0.9907,?,?,?,?,?,TASCA_GIACCA
0.528,2.2814,1.5104,10.2461,-0.6806,0.7001,11.0881,3.3299,18.998,-0.3684,-0.0085,1.6996,1.3037,7.1834,-0.9604,2.5467,9.3523,3.0582,14.0332,0.0016,0.7542,-61.9621,0.2073,-82.1543,0.2749,-0.0033,0.4536,1.1586,0.4939,2.5542,1.0888,0.4263,0.2058,1.3423,0.2439,6.5238,1.1856,0.1817,0.8113,1.1791,-187.3836,1.4534,-230.9777,-158.9256,0.4391,1.6639,0.4338,3.7889,0.9878,0.2607,0.5393,1.4264,0.7301,2.6447,1.3538,0.5119,0.0023,3.7636,0.3388,0.3169,0.4078,0.2454,0.6772,0.003,0.2378,1.6803,1.2963,4.1377,-0.1669,5.2403,1.2821,1.1323,4.4102,0.5138,7.9777,2.0446,1.4299,6.103,0.2912,0.0454,0.0298,0.6569,1.1448,0.9065,0.7919,1.3106,0.8218,0.6271,-0.127,-0.236,1.8581,0.391,0.4118,1.0533,0.9382,0.678,0.7226,0.0248,14.1757,0.8962,-0.8387,-0.99,?,?,?,?,?,TASCA_GIACCA
0.5306,2.7905,1.6705,14.4111,-0.7444,1.3703,9.6593,3.1079,18.4028,-0.2848,0.3023,4.1916,2.0473,11.9669,-0.6008,3.0451,9.6197,3.1016,16.5597,0.0037,0.3872,1.7554,0.1743,4.5331,0.45,0.0993,0.5375,0.8159,0.5386,1.518,1.0021,0.6601,0.2889,0.6657,0.2901,2.3044,1.0041,0.4357,1.5077,1.3693,-101.1461,0.9082,-67.0859,-73.8692,0.5767,1.1051,0.497,1.9161,0.8618,0.4498,0.7831,1.2042,0.8702,1.5378,1.1113,0.7227,0.0038,4.5353,0.1724,0.2061,0.2456,0.2097,0.7496,0.2743,0.6966,2.1918,1.4805,4.2869,-0.106,6.0815,2.5018,1.5817,4.4401,0.5246,6.9974,5.0422,2.2455,7.2765,0.1426,0.1145,0.0996,0.8691,0.936,0.6593,0.7044,0.8761,0.4347,0.4962,-0.0838,-0.3396,4.0505,0.415,0.4568,1.1006,0.9655,0.5891,0.6102,0.0238,14.2032,0.9469,-0.9294,-0.9795,?,?,?,?,?,TASCA_GIACCA
-0.1425,6.5584,2.5609,20.1996,-3.3706,-0.4366,14.2956,3.781,27.3237,-0.322,0.1971,1.8617,1.3645,10.7166,-0.3518,3.7722,8.736,2.9557,24.847,0.0054,0.3263,-0.7231,-0.0378,-2.2159,-0.1158,0.0522,0.6773,1.8769,0.8664,2.771,1.2792,0.4616,0.4588,3.5228,0.7507,7.6787,1.6364,0.2131,2.3408,5.5855,-116.455,2.3861,-49.75,-20.8497,0.2236,0.583,0.185,2.6072,0.8274,0.3173,0.7393,1.8849,0.813,2.5497,1.0997,0.4313,0.0013,5.7324,-0.8694,-0.1669,-0.3512,0.3731,0.4201,0.4989,-2.6762,3.4401,1.8548,5.6586,?,2.4637,2.4644,1.5699,8.266,-0.0344,8.6677,1.8906,1.375,7.0051,0.2641,-1.0862,-0.3088,0.2842,1.1815,1.3489,1.1417,1.3959,1.8196,1.3035,20.5838,-2.2512,-0.1094,0,0,0.8395,0.6846,0.8078,1.18,0.0243,13.8252,-0.3125,0.7332,-0.8165,?,?,?,?,?,TASCA_GIACCA
0.0226,3.0487,1.7461,9.1474,-0.9881,-0.692,9.3802,3.0627,15.5279,-1.2764,0.1912,1.606,1.2673,10.6174,-1.1497,2.9105,6.0799,2.4657,9.5285,0.0032,-0.0326,0.118,0.0078,-3.6188,-0.2377,0.0657,0.5701,1.3778,0.7081,2.4168,1.2421,0.514,0.325,1.8983,0.5014,5.8407,1.5428,0.2642,0.5222,0.8006,-150.1975,1.5333,-287.6469,-187.6008,0.6745,0.9316,0.4813,1.3811,0.7136,0.5167,0.5891,0.8615,0.96,1.4625,1.6296,1.1143,0.0019,4.3898,-0.8491,-0.1026,0.0672,0.0232,-0.2581,0.2205,-1.1462,4.3781,2.0924,8.8594,-7.3047,3.182,0.1835,0.4284,2.1361,0.476,8.9204,0.5922,0.7695,3.7186,0.6022,-0.3602,-0.1285,0.3567,4.8844,2.719,0.5567,23.8574,7.3929,0.3099,-4.0158,-1.3845,0.3448,0.2617,0.1141,0.4361,4.1475,2.3824,0.5744,0.0254,13.4269,0.7579,0.9195,0.6554,?,?,?,?,?,TASCA_GIACCA
0.0439,0.0187,0.1368,0.8116,-1.2672,-0.0974,0.0466,0.2159,1.4281,-1.7156,-0.0005,0.0175,0.1323,0.8828,-1.6551,0.2531,0.0302,0.1737,1.0941,0.0115,-0.4504,-86.7987,0.1733,192.7274,-0.3849,-0.002,0.6336,1.0339,0.7877,1.6316,1.2431,0.7619,0.4015,1.0689,0.6204,2.6622,1.5453,0.5805,0.5028,0.8243,-35.7636,1.6394,-71.125,-43.3851,0.6807,1.0767,0.3235,1.5816,0.4752,0.3004,0.5683,0.9194,0.7419,1.6176,1.3053,0.8069,0.0003,0.3825,0.1497,0.7884,-0.1138,0.3804,-0.679,-0.2357,8.2869,0.0013,0.0359,0.1242,0.9851,5.2431,0.0032,0.0569,0.1968,0.9631,-0.0091,0.0031,0.0557,0.1861,-0.5932,1.5805,-913.7902,-578.149,0.6312,0.645,1.0219,0.3984,0.416,1.0443,1.6005,-118.7662,-74.2035,1.5648,71.5123,45.7006,0.6312,0.6678,1.0579,0.0267,13.5805,-1.0086,-0.6507,0.647,?,?,?,?,?,TASCA_GIACCA
0.0664,0.0146,0.1207,0.6848,-0.5975,-0.1203,0.0372,0.1929,1.1471,-1.9475,-0.0023,0.0125,0.1118,0.6504,-1.2622,0.2476,0.0219,0.1478,0.8384,0.0111,-0.5523,-29.3965,0.2683,53.2241,-0.4857,-0.0091,0.6257,1.0792,0.8165,1.7248,1.3049,0.7565,0.3915,1.1648,0.6667,2.9751,1.7028,0.5724,0.3379,0.7058,-27.1122,2.0885,-80.2311,-38.4152,1.1014,1.4909,0.5056,1.3537,0.459,0.3391,0.5969,1.0528,0.8168,1.7637,1.3683,0.7758,0.0004,0.3709,-0.292,0.3308,0.4007,0.3872,-0.5268,-0.1865,7.7271,0.0149,0.1219,0.4886,0.9385,6.0256,0.0257,0.1603,0.635,0.9002,0.318,0.0118,0.1086,0.3081,0.2494,1.2824,24.2998,18.949,0.7606,1.1221,1.4754,0.5785,1.2592,2.1767,1.3026,72.8651,55.9372,1.2494,19.3644,15.4988,0.7694,1.5855,2.0607,0.0257,14.0707,-0.998,0.8702,-0.8692,?,?,?,?,?,TASCA_GIACCA
1.5462,8.6837,2.9468,12.5959,-0.205,-2.4327,32.8683,5.7331,27.1336,-6.6549,0.8723,12.1263,3.4823,19.5009,-0.4332,4.621,41.3942,6.4338,25.2804,0.005,-0.6356,1.7725,0.3346,-2.7888,-0.5264,0.1888,0.514,0.8462,0.458,1.6464,0.8911,0.5412,0.2642,0.7161,0.2098,2.7105,0.794,0.2929,0.0909,0.3636,-16.9816,4.0019,-186.9095,-46.7048,2.9489,0.7682,0.4114,0.2605,0.1395,0.5356,0.4642,0.6459,0.4982,1.3914,1.0733,0.7714,0.0079,7.1566,-0.6144,0.4862,0.7873,-0.6305,-0.9284,0.698,0.953,10.2326,3.1988,10.1751,-0.0869,5.285,14.4742,3.8045,15.5956,-1.2221,6.3738,2.0083,1.4171,4.7248,0.3316,0.1803,0.1495,0.8292,0.8408,2.2573,2.6846,0.707,5.0952,7.2073,0.0949,-0.3471,-3.6584,1.3338,1.3242,0.9928,0.6524,2.1535,3.3008,0.0219,14.7881,-0.7232,-0.8987,0.9263,?,?,?,?,?,TASCA_GIACCA
1.4073,11.8269,3.439,18.6848,-0.2929,-1.2238,20.0178,4.4741,27.2326,-5.9034,0.6308,13.9879,3.74,24.0723,-0.3573,3.6331,36.5092,6.0423,29.1695,0.0012,-1.15,2.2312,0.3874,-1.9401,-0.3368,0.1736,0.7686,0.9195,0.5692,1.1963,0.7405,0.619,0.5908,0.8455,0.3239,1.4311,0.5483,0.3831,0.1818,0.6681,-120.6379,3.6753,-663.6741,-180.5766,3.6635,0.8148,0.4948,0.2224,0.1351,0.6073,0.6861,0.7762,0.6406,1.1313,0.9336,0.8253,0.0052,5.6248,-0.4572,0.3926,0.756,-0.7004,-0.8489,0.708,0.8827,8.7583,2.9594,10.2564,-0.0467,5.3086,4.2345,2.0578,12.6204,-0.9447,6.96,5.7734,2.4028,9.937,-0.2543,0.1663,0.1268,0.7627,1.4382,1.2317,0.8564,2.0683,1.517,0.7335,0.0746,0.2269,3.0431,1.51,1.2369,0.8191,0.8127,1.0321,1.27,0.0232,14.236,-0.734,-0.9521,0.9045,?,?,?,?,?,TASCA_GIACCA
1.5462,8.6837,2.9468,12.5959,-0.205,-2.4327,32.8683,5.7331,27.1336,-6.6549,0.8723,12.1263,3.4823,19.5009,-0.4332,4.621,41.3942,6.4338,25.2804,0.005,-0.6356,1.7725,0.3346,-2.7888,-0.5264,0.1888,0.514,0.8462,0.458,1.6464,0.8911,0.5412,0.2642,0.7161,0.2098,2.7105,0.794,0.2929,0.0909,0.3636,-16.9816,4.0019,-186.9095,-46.7048,2.9489,0.7682,0.4114,0.2605,0.1395,0.5356,0.4642,0.6459,0.4982,1.3914,1.0733,0.7714,0.0079,7.1566,-0.6144,0.4862,0.7873,-0.6305,-0.9284,0.698,0.953,10.2326,3.1988,10.1751,-0.0869,5.285,14.4742,3.8045,15.5956,-1.2221,6.3738,2.0083,1.4171,4.7248,0.3316,0.1803,0.1495,0.8292,0.8408,2.2573,2.6846,0.707,5.0952,7.2073,0.0949,-0.3471,-3.6584,1.3338,1.3242,0.9928,0.6524,2.1535,3.3008,0.0219,14.7881,-0.7232,-0.8987,0.9263,?,?,?,?,?,TASCA_GIACCA
1.4073,11.8269,3.439,18.6848,-0.2929,-1.2238,20.0178,4.4741,27.2326,-5.9034,0.6308,13.9879,3.74,24.0723,-0.3573,3.6331,36.5092,6.0423,29.1695,0.0012,-1.15,2.2312,0.3874,-1.9401,-0.3368,0.1736,0.7686,0.9195,0.5692,1.1963,0.7405,0.619,0.5908,0.8455,0.3239,1.4311,0.5483,0.3831,0.1818,0.6681,-120.6379,3.6753,-663.6741,-180.5766,3.6635,0.8148,0.4948,0.2224,0.1351,0.6073,0.6861,0.7762,0.6406,1.1313,0.9336,0.8253,0.0052,5.6248,-0.4572,0.3926,0.756,-0.7004,-0.8489,0.708,0.8827,8.7583,2.9594,10.2564,-0.0467,5.3086,4.2345,2.0578,12.6204,-0.9447,6.96,5.7734,2.4028,9.937,-0.2543,0.1663,0.1268,0.7627,1.4382,1.2317,0.8564,2.0683,1.517,0.7335,0.0746,0.2269,3.0431,1.51,1.2369,0.8191,0.8127,1.0321,1.27,0.0232,14.236,-0.734,-0.9521,0.9045,?,?,?,?,?,TASCA_GIACCA
-0.9131,19.4443,4.4096,21.8659,-1.9942,-1.9095,24.9473,4.9947,24.312,-2.8145,0.968,39.4034,6.2772,28.8572,-0.7578,7.9379,26.202,5.1188,22.6617,0.0345,0.4782,-0.9433,-0.115,-1.9727,-0.2406,0.1219,0.8828,0.7025,0.8614,0.7957,0.9758,1.2263,0.7794,0.4935,0.7421,0.6331,0.9521,1.5038,0.8118,1.1706,-17.9669,1.4419,-22.1313,-15.3486,1.1458,0.4449,0.3111,0.3882,0.2715,0.6994,0.8994,0.7577,0.9649,0.8425,1.0728,1.2734,0.0059,11.7929,0.2842,0.0908,-0.3797,-0.0493,-0.5504,0.4616,7.044,15.6641,3.9578,14.6105,-0.4924,-0.2661,24.841,4.9841,16.5085,-0.6893,0.1887,5.9423,2.4377,8.0693,-1.6738,-26.4696,37.3261,-1.4101,0.7941,1.6236,2.0446,0.6306,2.636,4.1804,0.7156,0.9543,1.3335,1.0018,3.2441,3.2382,0.885,1.8106,2.0458,0.0179,13.9623,-0.5953,0.3447,0.0722,?,?,?,?,?,TASCA_GIACCA
