@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
2.9331,19.9743,4.4693,27.5443,-0.3468,-3.8077,124.7174,11.1677,58.8358,-0.8413,1.2935,52.3558,7.2357,22.9963,-0.4463,12.4487,66.8504,8.1762,35.2691,0.0777,-0.7703,2.2675,0.2356,-2.9437,-0.3059,0.1039,0.4002,0.6177,0.5466,1.5434,1.3659,0.885,0.1602,0.3815,0.2988,2.3821,1.8656,0.7832,0.2638,0.9994,-2.388,3.7883,-9.0516,-2.3894,0.6401,1.2863,0.5349,2.0097,0.8356,0.4158,0.4682,1.1978,0.781,2.5585,1.6682,0.652,0.0343,18.4718,0.3016,0.2868,0.5674,-0.1098,-0.275,0.5749,5.6168,11.5644,3.4006,8.4827,0.0961,1.0867,11.1278,3.3358,9.1195,-0.6958,5.4073,11.4817,3.3885,8.6933,0.0301,5.1685,1.0387,0.201,1.0194,1.0036,0.9845,1.0392,1.0072,0.9692,-0.241,3.3394,-13.8588,1.7451,1.047,0.6,0.9302,0.9758,1.049,0.0543,14.356,-0.9274,-0.9231,0.9829,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-3.6246,37.5157,6.125,20.35,-1.4928,-7.2238,45.7166,6.7614,23.1913,-2.6203,2.8324,37.2753,6.1053,20.7764,-0.4341,11.9291,51.5468,7.1796,20.4892,0.0424,0.5018,-1.2797,-0.3038,-2.5504,-0.6056,0.2374,0.9059,1.0032,0.8531,1.1075,0.9418,0.8504,0.8206,1.0064,0.7278,1.2265,0.8869,0.7231,0.726,1.9379,-13.4368,2.6692,-18.5074,-6.9338,1.2743,0.5635,0.3815,0.4422,0.2994,0.6771,0.8775,0.9795,0.9932,1.1162,1.1319,1.014,0.0865,18.7409,0.8568,0.0619,-0.6633,-0.2775,-0.8989,0.5002,4.0106,15.493,3.9361,9.8844,-0.0776,2.4412,7.0856,2.6619,8.1033,-0.5596,6.8304,4.8917,2.2117,5.9521,0.3196,1.6429,0.5872,0.3574,1.4787,1.7797,1.2035,2.1865,3.1672,1.4485,0.2447,-0.2545,-1.0401,1.7654,1.0487,0.594,1.2198,1.6607,1.3614,0.0837,14.3457,-0.9507,-0.8851,0.9678,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.1293,3.0792,1.7548,7.1397,-1.186,0.3939,33.2272,5.7643,25.0992,-1.1361,0.8455,14.1254,3.7584,16.0574,-0.7526,6.3271,11.2867,3.3596,14.6407,0.0966,-0.3283,-0.153,-0.0204,0.4658,0.0623,0.1336,0.3044,0.4669,0.5223,1.5337,1.7158,1.1187,0.0927,0.218,0.2728,2.3523,2.9439,1.2515,0.2902,0.5618,-2.4745,1.936,-8.5275,-4.4048,0.278,0.3565,0.2015,1.2825,0.725,0.5653,0.2845,0.4446,0.4877,1.5631,1.7143,1.0968,0.0192,9.3125,-0.4014,0.3537,0.2734,-0.8992,-0.3207,0.3484,3.8471,1.1167,1.0567,3.676,0.2757,-8.6939,0.3521,0.5934,9.5659,?,-1.3537,2.6607,1.6312,5.441,-1.8268,-0.4425,-2.8419,6.4222,1.7809,0.6478,0.3638,3.1717,0.4197,0.1323,-0.1463,-0.398,2.7205,0,2.6369,0,0.3843,0.6756,1.7581,0.196,14.3567,0.9179,-0.9309,-0.9741,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-2.7155,17.5154,4.1851,11.6445,-2.6633,-1.903,15.548,3.9431,14.173,-1.6932,3.7674,38.6862,6.2198,19.0283,-0.3888,9.2639,11.1189,3.3345,14.947,0.0755,1.427,-0.7208,-0.2931,-0.5051,-0.2054,0.4067,1.0614,0.6729,1.2551,0.634,1.1825,1.8653,1.1265,0.4528,1.5753,0.4019,1.3983,3.4793,0.9501,1.5892,-6.9355,1.6727,-7.2997,-4.3642,0.604,0.232,0.1966,0.3841,0.3255,0.8474,0.8216,0.612,0.7791,0.7448,0.9482,1.273,0.0512,14.4625,0.8196,-0.5082,-0.6132,-0.7236,-0.6845,0.8425,9.1152,0.6834,0.8267,3.4191,0.6492,0.8083,5.8649,2.4218,7.2832,-0.2516,2.2391,0.8298,0.9109,3.8029,0.1943,11.2764,4.0709,0.361,0.3413,0.9075,2.6586,0.1165,0.8236,7.0683,-4.3213,6.899,-1.5965,1.6748,2.0648,1.2329,0.4695,0.8991,1.9152,0.0961,13.3139,-0.8654,-0.8501,0.6321,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.0097,0.0099,0.0995,0.3337,-1.2353,-0.0515,0.0203,0.1426,0.5103,-1.4978,-0.0077,0.0042,0.0645,0.275,-1.1604,0.1809,0.0045,0.067,0.3269,0.1051,-0.1884,-1.2567,0.0537,6.6701,-0.2849,-0.0427,0.6976,1.5413,1.4854,2.2096,2.1295,0.9638,0.4866,2.3756,2.2065,4.8822,4.5347,0.9288,0.6026,1.2485,-4.8049,2.072,-7.9741,-3.8485,0.7306,1.1728,0.4087,1.6052,0.5594,0.3485,0.6538,1.2135,1.0208,1.8559,1.5613,0.8413,0.0011,0.2684,0.1271,0.0315,-0.2295,-0.39,-0.5402,0.3246,-7.7242,0,0.004,7.7329,?,5.9035,0,0.0051,0.0187,0.9968,-1.2866,0.0001,0.0104,1.3035,?,-1.3084,6.0035,-4.5883,0.7836,0.3806,0.4856,0.6141,0.1448,0.2359,-1.3124,5.9325,-4.5203,0,1,0,413.0814,5.9325,0.0144,0.1961,14.9143,0.7569,-0.2987,0.153,28.1877,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.6006,35.2574,5.9378,24.2267,-1.2184,-4.2312,23.2597,4.8228,19.5829,-4.2413,2.6044,40.8419,6.3908,20.5452,-0.2733,10.4563,15.0724,3.8823,13.2592,0.2776,-0.142,0.2306,0.0574,-1.6246,-0.4047,0.2491,1.2312,0.9291,1.5294,0.7547,1.2423,1.6461,1.5158,0.8633,2.3392,0.5695,1.5432,2.7097,0.8397,3.0173,-2.6114,3.5934,-3.11,-0.8655,2.9229,0.6768,0.595,0.2316,0.2036,0.8791,1.2371,1.1792,1.8272,0.9532,1.4769,1.5495,0.0981,15.1085,0.5476,-0.5499,-0.736,0.1393,-0.6831,0.4927,3.952,24.4058,4.9402,13.7617,-0.4322,5.9701,10.5073,3.2415,8.5927,0.0896,2.0881,5.6277,2.3723,7.6483,-0.4087,0.662,1.8926,2.8591,1.5241,2.0825,1.3664,2.3228,4.3367,1.8671,-4.9135,1.8715,-0.3809,1.0181,1.7698,1.7384,1.6016,1.7993,1.1235,0.1462,13.5219,-0.9321,-0.1668,0.12,27.638,0.0109,0.1046,0.2095,0.9924,TASCA_DESTRA_DAVANTI_PANTALONI
0.4164,1.5877,1.26,4.9897,-0.829,0.3129,13.8833,3.726,23.0909,-1.24,0.4249,8.691,2.948,15.5666,-0.6877,3.963,8.9082,2.9847,15.5498,0.019,1.3309,0.9799,0.1051,0.7362,0.0789,0.1072,0.3382,0.4274,0.4222,1.2639,1.2484,0.9877,0.1144,0.1827,0.1782,1.5974,1.5585,0.9756,0.1769,0.3565,-7.4911,2.0151,-42.3394,-21.0106,0.2647,0.2958,0.1721,1.1176,0.6503,0.5819,0.2161,0.3205,0.3209,1.4834,1.485,1.0011,0.007,6.184,0.2487,-0.1403,-0.0975,-0.9607,-0.3444,0.3089,-2.3529,2.8874,1.6992,4.8885,?,-9.1411,0.3901,0.6246,9.7133,?,1.8635,0.3137,0.5601,1.5737,0.4414,0.2574,-1.2627,-4.9054,2.7206,3.0337,1.1151,7.4019,9.2031,1.2433,0.5033,-3.9309,-7.8108,1,0,0,0.5033,3.1063,6.1721,0.1002,13.3576,-0.9754,-0.9837,0.9924,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
0.2624,0.3637,0.603,2.8351,-0.6434,1.2972,1.631,1.2771,5.9247,-0.2417,-0.1214,1.1677,1.0806,4.6569,-0.8859,1.9895,0.9706,0.9852,4.3278,0.1022,0.2023,-2.1616,0.1319,-10.6857,0.652,-0.061,0.4722,0.558,0.6121,1.1818,1.2963,1.0968,0.223,0.3114,0.3747,1.3967,1.6803,1.2031,0.9625,0.5074,-2.2539,0.5272,-2.3417,-4.442,0.3616,0.6986,0.3579,1.9323,0.9899,0.5123,0.4785,0.6088,0.6551,1.2722,1.369,1.076,0.0138,2.8742,-0.6128,0.3589,-0.291,-0.5741,0.7255,-0.2123,-0.1978,0.8446,0.919,2.715,-0.5817,-9.3165,0.0186,0.1365,9.4235,?,2.8907,0.1143,0.338,0.9967,0.7214,0.0212,-0.0684,-3.223,6.732,2.7186,0.4038,45.3194,7.3906,0.1631,0.106,-0.3868,-3.6504,0,0.4797,0,0.2881,2.7239,9.4545,0.1016,13.0675,0.9821,0.9884,0.9642,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
0.6994,11.4169,3.3789,15.2849,-1.3281,-11.6753,80.3707,8.965,32.8726,-3.8124,2.693,58.0843,7.6213,22.9496,-0.3358,15.4094,56.4783,7.5152,24.6409,0.0849,-0.0599,0.2597,0.0454,-4.3354,-0.7577,0.1748,0.3769,0.4433,0.4496,1.1763,1.1929,1.0141,0.1421,0.1966,0.2021,1.3837,1.423,1.0284,0.3348,1.5112,-3.8142,4.5135,-11.3915,-2.5239,0.9611,0.3822,0.2438,0.3976,0.2537,0.638,0.465,0.666,0.6203,1.4324,1.3341,0.9314,0.1225,20.8683,-0.0566,-0.572,-0.2563,0.1057,-0.8326,0.386,5.9217,5.9812,2.4457,7.3134,0.215,0.4979,18.8086,4.3369,13.6504,-1.4284,5.4292,6.5814,2.5654,6.7978,0.1724,11.893,1.0907,0.0917,0.5639,0.9533,1.6905,0.318,0.9088,2.8579,-0.2495,1.4149,-5.6714,1.6574,1.1343,0.6844,0.5358,1.0759,2.0081,0.0821,15.1992,-0.5986,-0.7808,0.9182,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
1.7963,14.3739,3.7913,13.3488,-0.3829,-8.0116,82.3388,9.0741,27.7447,-12.0519,2.5654,51.3835,7.1682,21.8618,-0.3382,11.3625,92.9819,9.6427,31.278,0.0033,-0.2242,0.7002,0.1581,-3.123,-0.7051,0.2258,0.4178,0.5289,0.3932,1.2659,0.941,0.7434,0.1746,0.2797,0.1546,1.6024,0.8855,0.5526,0.1443,0.669,-35.8418,4.6372,-248.4279,-53.573,4.5409,0.5908,0.3076,0.1301,0.0677,0.5206,0.4811,0.6106,0.4268,1.2691,0.887,0.699,0.0887,17.5689,-0.7259,0.5439,0.6753,-0.8926,-0.9884,0.9092,6.6034,4.2398,2.0591,7.9018,0.157,0.3851,24.4008,4.9397,13.8209,-1.6282,4.6338,2.2305,1.4935,4.584,0.3531,17.1477,1.4251,0.0831,0.4168,1.3787,3.3075,0.1738,1.9008,10.9396,-0.1718,0.5881,-3.4225,1.7824,1.3228,0.7422,0.5717,1.7238,3.015,0.0833,15.6812,0.1213,-0.5823,0.7281,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
-2.0298,19.5842,4.4254,19.7728,-2.1554,-8.6544,83.2362,9.1234,30.9012,-3.1301,3.8996,85.6579,9.2552,32.1182,-0.3986,15.4768,43.1725,6.5706,22.2502,0.203,0.2345,-0.5205,-0.1312,-2.2193,-0.5592,0.252,0.4851,0.4782,0.6735,0.9858,1.3885,1.4086,0.2353,0.2286,0.4536,0.9717,1.928,1.9841,0.5767,1.4756,-2.3828,2.5585,-4.1317,-1.6149,0.8375,0.2729,0.2245,0.3258,0.268,0.8226,0.6399,0.6156,0.8887,0.9621,1.3888,1.4435,0.1001,21.9923,0.2769,-0.738,-0.846,0.2193,-0.5382,0.6693,5.4126,7.9173,2.8138,9.2926,0.0133,0.6501,32.3875,5.691,15.1202,-1.1878,4.8495,2.7258,1.651,4.8896,0.2902,8.3256,1.1161,0.1341,0.4944,1.7043,3.447,0.2445,2.9045,11.8817,-0.0153,0.0628,-4.1068,1.3627,1.3672,1.0033,0.6146,1.9005,3.0923,0.0752,15.5155,-0.1083,-0.7649,0.675,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
-0.9639,31.5618,5.618,18.8682,-1.3907,-3.8424,70.9307,8.422,27.0878,-1.003,4.7183,34.8779,5.9058,18.1228,-0.315,12.5138,18.7313,4.328,13.9964,0.2409,0.2509,-0.2043,-0.077,-0.8144,-0.3071,0.377,0.6671,0.9513,1.2981,1.4261,1.946,1.3646,0.445,0.9049,1.685,2.0337,3.7868,1.862,0.8092,2.5285,-2.4717,3.1248,-3.0546,-0.9775,0.5836,0.5727,0.4281,0.9812,0.7335,0.7475,0.6966,1.0411,1.3481,1.4947,1.9353,1.2948,0.0629,19.3174,0.5537,-0.0046,-0.6893,-0.7361,-0.8078,0.6018,3.522,15.8788,3.9848,10.931,-0.379,-5.0967,13.2476,3.6397,11.2709,-2.6137,5.3336,0.1999,0.4471,1.3925,0.77,-0.691,0.6604,-0.9556,1.0948,8.9122,8.1404,1.1986,79.4276,66.2662,0.3686,-0.6446,-1.7489,2.5414,1.3094,0.5152,0.9698,7.8497,8.0938,0.0834,15.477,0.7689,-0.0736,0.5159,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
3.2335,23.9102,4.8898,18.4193,-0.4944,-5.5377,72.3509,8.5059,30.3552,-6.3463,3.6279,77.3769,8.7964,28.1743,-0.268,11.3641,98.7784,9.9387,33.3129,0.0435,-0.5839,0.8913,0.2845,-1.5264,-0.4873,0.3192,0.5749,0.5559,0.492,0.967,0.8558,0.8851,0.3305,0.309,0.2421,0.935,0.7325,0.7833,0.2324,1.0233,-4.0238,4.4034,-17.3155,-3.9323,2.983,0.5547,0.3539,0.186,0.1186,0.638,0.6068,0.6538,0.5529,1.0774,0.9112,0.8457,0.1504,17.9132,-0.3474,-0.0331,0.2693,-0.906,-0.9755,0.9271,4.6637,5.4922,2.3435,6.5182,0.2133,0.7446,17.7554,4.2137,12.7285,-2.0268,6.7544,4.8694,2.2067,6.1076,0.3362,6.2637,0.6905,0.1102,0.5562,1.062,1.9095,0.3093,1.1279,3.6463,-0.2074,0.5713,-2.7549,1.9703,0.9005,0.457,0.5121,1.0672,2.084,0.1682,15.2823,-0.3605,-0.7581,0.8569,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
-5.1488,20.2257,4.4973,14.2563,-4.3845,-11.7763,19.9373,4.4651,18.3846,?,4.9858,28.9622,5.3817,19.1329,-0.262,15.2288,27.2587,5.221,20.5886,0.127,0.4372,-1.0327,-0.3381,-2.3619,-0.7733,0.3274,1.0072,0.8357,0.8614,0.8297,0.8552,1.0308,1.0145,0.6983,0.742,0.6884,0.7314,1.0625,0.6314,2.9225,-3.8766,4.6284,-6.1394,-1.3265,0,0.1746,0.1123,0,0,0.6429,0.7754,0.7451,0.6924,0.9609,0.8929,0.9293,0.2757,23.7705,0.8695,0.2165,-0.755,-0.2649,-0.9788,0.4474,5.4902,5.3335,2.3094,7.9699,0.072,-3.743,12.3282,3.5111,12.0113,-2.9738,4.0051,18.3211,4.2803,10.4282,-0.0922,-1.4668,1.3708,-0.9345,0.6577,0.5396,0.8203,0.4326,0.2911,0.6729,-0.0688,-0.7021,10.2089,2.8412,0.8995,0.3166,0.6635,0.7643,1.1518,0.1552,14.2168,-0.513,-0.5707,0.9546,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
2.2357,1.5875,1.26,5.6299,-0.0538,-6.9559,11.493,3.3901,10.9432,?,2.965,8.008,2.8298,8.83,-0.148,8.1258,17.2333,4.1513,11.5405,0.1282,-0.3214,0.754,0.2751,-2.346,-0.856,0.3649,0.3717,0.4452,0.3035,1.198,0.8166,0.6817,0.1381,0.1982,0.0921,1.4352,0.6669,0.4647,0.0263,0.2527,-0.1695,9.6132,-6.4476,-0.6707,0,0.6946,0.4036,0,0,0.581,0.5145,0.6376,0.4878,1.2393,0.9482,0.7651,0.1546,12.4404,-0.8197,0.8274,0.8618,-0.9073,-0.9872,0.9592,1.8303,6.051,2.4599,7.7685,-0.184,-8.9512,1.5072,1.2277,9.7712,?,-0.8981,4.3983,2.0972,6.0646,-4.4172,-0.2045,-2.0378,9.9663,2.0037,1.1729,0.5854,4.0147,1.3758,0.3427,0.1236,0.2442,1.9759,0,5.8605,0,0.795,1.281,1.6112,0.18,13.108,0.8696,-0.978,-0.9276,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
-0.0078,0.0116,0.1077,0.4438,-1.377,0.0018,0.0415,0.2038,1.0465,-1.7792,0.018,0.0159,0.1262,0.6074,-0.8417,0.2327,0.0153,0.1235,0.7198,0.0646,-4.2799,-0.4331,-0.0335,0.1012,0.0078,0.0773,0.5284,0.8535,0.8716,1.6152,1.6494,1.0212,0.2792,0.7285,0.7597,2.6088,2.7206,1.0428,0.3838,0.9263,-5.1768,2.4135,-13.489,-5.589,0.4959,0.5662,0.2427,1.1418,0.4894,0.4286,0.4241,0.7307,0.6167,1.723,1.454,0.8439,0.0004,0.349,0.2273,-0.1067,-0.3648,-0.6398,-0.3598,0.2534,5.5329,0.0003,0.0183,0.0539,0.9903,-7.6465,0.0001,0.0086,7.6669,?,2.6746,0.0002,0.0143,0.0433,0.984,-0.7236,2.0687,-2.8589,2.1323,1.2814,0.6009,4.5465,1.6419,0.3611,-0.7167,2.0644,-2.8805,0,2.0513,0,0.007,1.2457,177.2281,0.1924,15.854,0.9704,-0.944,-0.9326,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
