@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.4006,5.2837,2.2986,19.7487,-5.1502,1.0073,35.3703,5.9473,37.4833,-0.1309,-0.2108,4.5727,2.1384,11.643,-1.1533,4.4675,26.4875,5.1466,36.2413,0.0256,-0.3977,1.9004,-0.0897,-4.7792,0.2255,-0.0472,0.3865,1.0749,0.4466,2.7812,1.1556,0.4155,0.1494,1.1555,0.1995,7.7351,1.3354,0.1726,3.8116,2.6519,-17.3856,0.6958,-4.5612,-6.5558,0.0969,0.5939,0.0863,6.13,0.8912,0.1454,0.5269,1.6962,0.5449,3.2194,1.0343,0.3213,0.0057,6.2443,-0.6025,0.4473,-0.6666,-0.2754,0.8945,-0.2949,1.6799,0.4717,0.6868,2.3597,0.3074,9.5744,0.0383,0.1956,0.6149,0.9369,0.8931,0.378,0.6149,2.4737,-0.0671,0.1755,1.881,10.7206,3.5116,1.117,0.3181,12.3311,1.2477,0.1012,0.1147,-6.7311,-58.7035,0.3494,1.4698,4.2062,3.8374,0.9539,0.2486,0.0503,12.1614,-0.9634,0.5072,-0.6752,0,0,0,0,0,GIACCA
0.9676,10.3714,3.2205,16.3368,-0.9259,1.0562,7.377,2.7161,12.4611,-0.4449,-1.2252,22.2139,4.7132,27.7086,-1.6768,6.0448,6.9752,2.6411,16.3388,0.0805,0.9161,-0.7898,0.1601,-0.8621,0.1747,-0.2027,1.1857,0.6833,1.2194,0.5763,1.0284,1.7846,1.4059,0.4669,1.4869,0.3321,1.0576,3.1847,2.0472,0.4525,-5.4875,0.221,-2.6805,-12.127,0.9835,0.8195,0.4773,0.8332,0.4853,0.5825,1.311,0.5896,0.9999,0.4497,0.7627,1.6959,0.0094,8.8286,0.5026,0.5382,0.2377,0.3846,0.3171,0.1594,2.9377,2.2888,1.5129,4.3503,0.0676,6.4118,1.4448,1.202,3.6508,0.5597,6.3197,2.7388,1.6549,4.7559,0.4491,0.4582,0.4648,1.0146,1.2586,0.9142,0.7263,1.5842,0.8357,0.5275,0.068,0.0814,1.1971,0.5627,0.5405,0.9605,1.1916,0.9147,0.7676,0.0473,15.6693,0.8603,-0.8932,-0.9884,0,0,0,0,0,GIACCA
0.8535,8.1631,2.8571,13.4729,-1.0742,1.0325,8.2905,2.8793,10.819,-0.6319,-1.2645,8.5364,2.9217,13.7238,-1.1234,5.0632,2.7474,1.6575,7.6992,0.1547,0.8266,-0.6749,0.1686,-0.8165,0.2039,-0.2498,0.9923,0.9779,1.7237,0.9855,1.7371,1.7627,0.9846,0.9563,2.9712,0.9712,3.0176,3.1071,1.6655,0.961,-4.9536,0.577,-2.9742,-5.1548,0.9798,1.005,0.7132,1.0258,0.7279,0.7096,1.2453,0.9817,1.7499,0.7883,1.4052,1.7825,0.0094,7.5658,0.0442,0.2729,0.2376,-0.2695,0.2116,0.1328,3.9613,0.8398,0.9164,3.9992,0.2236,6.2362,1.0939,1.0459,3.5709,0.5675,6.1654,1.6346,1.2785,5.1905,0.3917,0.6352,0.6425,1.0115,0.8762,0.7168,0.818,0.7678,0.5138,0.6692,0.2457,0.3445,1.4021,0.6238,0.6036,0.9677,1.1199,0.7705,0.688,0.0491,16.3629,0.2579,-0.5071,-0.9432,0.4235,0.2441,0.4941,1,0,GIACCA
-0.4006,5.2837,2.2986,19.7487,-5.1502,1.0073,35.3703,5.9473,37.4833,-0.1309,-0.2108,4.5727,2.1384,11.643,-1.1533,4.4675,26.4875,5.1466,36.2413,0.0256,-0.3977,1.9004,-0.0897,-4.7792,0.2255,-0.0472,0.3865,1.0749,0.4466,2.7812,1.1556,0.4155,0.1494,1.1555,0.1995,7.7351,1.3354,0.1726,3.8116,2.6519,-17.3856,0.6958,-4.5612,-6.5558,0.0969,0.5939,0.0863,6.13,0.8912,0.1454,0.5269,1.6962,0.5449,3.2194,1.0343,0.3213,0.0057,6.2443,-0.6025,0.4473,-0.6666,-0.2754,0.8945,-0.2949,1.6799,0.4717,0.6868,2.3597,0.3074,9.5744,0.0383,0.1956,0.6149,0.9369,0.8931,0.378,0.6149,2.4737,-0.0671,0.1755,1.881,10.7206,3.5116,1.117,0.3181,12.3311,1.2477,0.1012,0.1147,-6.7311,-58.7035,0.3494,1.4698,4.2062,3.8374,0.9539,0.2486,0.0503,12.1614,-0.9634,0.5072,-0.6752,0,0,0,0,0,GIACCA
0.9676,10.3714,3.2205,16.3368,-0.9259,1.0562,7.377,2.7161,12.4611,-0.4449,-1.2252,22.2139,4.7132,27.7086,-1.6768,6.0448,6.9752,2.6411,16.3388,0.0805,0.9161,-0.7898,0.1601,-0.8621,0.1747,-0.2027,1.1857,0.6833,1.2194,0.5763,1.0284,1.7846,1.4059,0.4669,1.4869,0.3321,1.0576,3.1847,2.0472,0.4525,-5.4875,0.221,-2.6805,-12.127,0.9835,0.8195,0.4773,0.8332,0.4853,0.5825,1.311,0.5896,0.9999,0.4497,0.7627,1.6959,0.0094,8.8286,0.5026,0.5382,0.2377,0.3846,0.3171,0.1594,2.9377,2.2888,1.5129,4.3503,0.0676,6.4118,1.4448,1.202,3.6508,0.5597,6.3197,2.7388,1.6549,4.7559,0.4491,0.4582,0.4648,1.0146,1.2586,0.9142,0.7263,1.5842,0.8357,0.5275,0.068,0.0814,1.1971,0.5627,0.5405,0.9605,1.1916,0.9147,0.7676,0.0473,15.6693,0.8603,-0.8932,-0.9884,0,0,0,0,0,GIACCA
0.8535,8.1631,2.8571,13.4729,-1.0742,1.0325,8.2905,2.8793,10.819,-0.6319,-1.2645,8.5364,2.9217,13.7238,-1.1234,5.0632,2.7474,1.6575,7.6992,0.1547,0.8266,-0.6749,0.1686,-0.8165,0.2039,-0.2498,0.9923,0.9779,1.7237,0.9855,1.7371,1.7627,0.9846,0.9563,2.9712,0.9712,3.0176,3.1071,1.6655,0.961,-4.9536,0.577,-2.9742,-5.1548,0.9798,1.005,0.7132,1.0258,0.7279,0.7096,1.2453,0.9817,1.7499,0.7883,1.4052,1.7825,0.0094,7.5658,0.0442,0.2729,0.2376,-0.2695,0.2116,0.1328,3.9613,0.8398,0.9164,3.9992,0.2236,6.2362,1.0939,1.0459,3.5709,0.5675,6.1654,1.6346,1.2785,5.1905,0.3917,0.6352,0.6425,1.0115,0.8762,0.7168,0.818,0.7678,0.5138,0.6692,0.2457,0.3445,1.4021,0.6238,0.6036,0.9677,1.1199,0.7705,0.688,0.0491,16.3629,0.2579,-0.5071,-0.9432,0.4235,0.2441,0.4941,1,0,GIACCA
-1.4496,8.0249,2.8328,14.1835,-2.6043,0.7669,5.3278,2.3082,10.1205,-0.7728,-1.881,7.171,2.6779,13.9114,-3.8258,4.5134,6.381,2.5261,12.2262,0.036,-1.8903,0.7706,-0.3212,-0.4077,0.1699,-0.4168,1.2273,1.0579,1.1214,0.862,0.9138,1.0601,1.5063,1.1191,1.2576,0.743,0.8349,1.1238,2.323,0.9292,-22.4467,0.4,-9.663,-24.1558,0.6893,1.3651,0.3103,1.9803,0.4501,0.2273,1.4015,1.0196,1.1601,0.7275,0.8278,1.1378,0.0132,6.7843,0.2006,0.6197,-0.5669,-0.2348,0.4501,-0.7857,-2.864,5.4486,2.3342,6.7201,?,5.2969,2.3413,1.5301,4.021,0.473,6.0434,15.6046,3.9503,10.5965,-0.1732,-0.5407,-0.4739,0.8765,1.5255,0.5909,0.3873,2.3271,0.3492,0.15,-1.8621,4.296,-2.307,0,0,0.8447,1.6712,0.6342,0.3795,0.0451,14.5779,-0.9725,0.9695,-0.9149,0,0,0,0,0,GIACCA
-2.1135,5.9025,2.4295,12.8296,-6.5214,-1.3108,7.3964,2.7196,10.9608,-2.0237,-2.7743,5.2765,2.2971,13.4039,-2.9918,5.2706,4.678,2.1629,13.9642,0.071,1.6123,0.7618,-0.401,0.4725,-0.2487,-0.5264,0.8933,1.0577,1.1233,1.184,1.2574,1.062,0.798,1.1186,1.2618,1.4018,1.5811,1.1279,1.5164,1.1073,-10.4154,0.7302,-6.8686,-9.4062,0.4706,0.508,0.1135,1.0795,0.2411,0.2234,1.1705,0.9571,0.9187,0.8177,0.7849,0.9599,0.0198,7.8397,-0.4158,0.4229,-0.6975,-0.2516,-0.084,-0.5016,-7.9518,1.8155,1.3474,9.3042,?,4.0967,6.3407,2.5181,8.9126,-0.2909,-0.1458,7.9967,2.8278,11.3505,-0.4666,-1.941,54.5537,-28.1055,0.5351,0.4765,0.8905,0.2863,0.227,0.7929,4.6329,2.5764,0.5561,0,0,0.8921,1.0439,0.8197,0.7852,0.0476,14.5501,0.677,0.9691,0.8019,0,0,0,0,0,GIACCA
0.0129,1.3343,1.1551,6.2807,-0.4691,-0.0406,0.5857,0.7653,2.9639,-0.5925,0.343,0.2982,0.546,2.1443,-0.4086,1.2888,0.6766,0.8226,4.2107,0.0184,-0.318,0.0376,0.01,-0.1183,-0.0315,0.2661,1.5093,2.1154,1.4043,1.4016,0.9304,0.6638,2.2781,4.4751,1.9721,1.9644,0.8657,0.4407,1.8187,3.2242,-25.3993,1.7729,-13.966,-7.8777,2.297,2.8084,0.9966,1.2226,0.4339,0.3549,2.119,2.929,1.4916,1.3822,0.7039,0.5092,0.002,1.9495,-0.3296,-0.6227,0.2288,0.3563,0.4449,0.2779,8.2116,0.0128,0.1133,0.4336,0.9485,5.3241,0.0308,0.1754,0.6734,0.8812,0.5779,0.0137,0.117,0.3416,0.5335,1.5423,14.209,9.2126,0.646,0.9684,1.4991,0.4173,0.9379,2.2473,1.5988,20.4352,12.7815,1.4853,11.495,7.7389,0.644,1.2694,1.9713,0.0563,14.1137,-0.9969,0.0015,-0.0711,0,0,0,0,0,GIACCA
-0.0679,0.9088,0.9533,5.1508,-0.5309,-0.008,0.5388,0.734,3.179,-0.7324,0.3006,0.3539,0.5949,2.7785,-0.9484,1.2347,0.3722,0.6101,3.3618,0.0594,8.448,-0.226,-0.055,-0.0268,-0.0065,0.2435,1.2987,1.6024,1.5625,1.2338,1.2031,0.9751,1.6867,2.5677,2.4415,1.5223,1.4475,0.9508,1.329,1.3207,-8.4177,0.9937,-6.3339,-6.3738,1.8336,2.3595,0.9414,1.2868,0.5134,0.399,1.6203,1.8538,1.5322,1.1442,0.9456,0.8265,0.0017,1.8329,0.1519,-0.3425,0.2109,0.1508,0.5031,0.1639,8.2679,0.0034,0.0587,0.2366,0.9717,5.2145,0.0096,0.0979,0.4067,0.9253,-0.7796,0.0023,0.0477,0.903,?,1.5855,-10.6058,-6.689,0.6002,1.2316,2.0521,0.3602,1.5168,4.2109,1.6148,-9.0037,-5.5759,1.5376,0,0,0.5818,0.262,0.4503,0.053,14.262,-1.001,-0.7364,0.7728,?,?,?,?,?,GIACCA
1.7339,7.5144,2.7412,11.0881,-0.2192,-2.3019,16.7021,4.0868,15.4535,-4.2187,-0.4921,8.8494,2.9748,11.9761,-1.1426,5.4893,11.4805,3.3883,12.8074,0.0468,-0.7533,-3.5232,0.3159,4.6772,-0.4193,-0.0897,0.6708,0.9215,0.809,1.3738,1.2062,0.878,0.4499,0.8491,0.6545,1.8874,1.4548,0.7708,0.1596,0.3121,-3.1695,1.956,-19.8618,-10.1541,3.0713,1.6271,0.6769,0.5298,0.2204,0.416,0.7175,0.9259,0.8658,1.2904,1.2066,0.9351,0.0153,7.9571,-0.3589,0.113,0.6987,0.1555,-0.8089,0.0948,2.8323,10.3397,3.2155,9.4418,0.0042,3.0542,8.2789,2.8773,11.3854,-1.3016,7.4378,4.8305,2.1978,6.5399,0.275,0.9273,0.3808,0.4106,1.1175,1.4631,1.3092,1.2489,2.1405,1.7139,-0.0062,0.0161,-2.5954,1.9168,1.0511,0.5484,0.8293,1.4437,1.7409,0.0446,14.38,-0.5651,-0.9837,0.6649,0,0,0,0,0,GIACCA
2.1287,8.2859,2.8785,13.5425,-0.4965,-1.9921,11.8185,3.4378,13.204,-2.7482,-0.1067,8.8918,2.9819,14.0741,-1.1646,5.3313,9.0842,3.014,10.1963,0.1035,-1.0686,-19.9485,0.3993,18.6687,-0.3737,-0.02,0.8373,0.9653,0.955,1.1529,1.1406,0.9894,0.7011,0.9319,0.9121,1.3291,1.301,0.9788,0.4641,0.5934,-3.8169,1.2785,-8.2241,-6.4325,2.5688,1.3918,0.7957,0.5418,0.3097,0.5717,1.0256,0.9622,1.3282,0.9382,1.295,1.3803,0.0154,7.9641,-0.2838,-0.1539,0.6316,-0.2824,-0.7118,0.1309,3.4292,10.5935,3.2548,8.8292,-0.0333,3.3632,14.4278,3.7984,12.5182,-0.8599,6.7852,2.0192,1.421,3.9455,0.5344,1.0196,0.5054,0.4957,0.8569,2.2905,2.6731,0.7342,5.2463,7.1452,0.0492,-0.0629,-1.2778,1.2695,1.0082,0.7942,0.7053,2.2378,3.1728,0.0438,15.1108,-0.5298,-0.9783,0.3885,2.8421,3.1119,1.7641,6,0,GIACCA
1.7339,7.5144,2.7412,11.0881,-0.2192,-2.3019,16.7021,4.0868,15.4535,-4.2187,-0.4921,8.8494,2.9748,11.9761,-1.1426,5.4893,11.4805,3.3883,12.8074,0.0468,-0.7533,-3.5232,0.3159,4.6772,-0.4193,-0.0897,0.6708,0.9215,0.809,1.3738,1.2062,0.878,0.4499,0.8491,0.6545,1.8874,1.4548,0.7708,0.1596,0.3121,-3.1695,1.956,-19.8618,-10.1541,3.0713,1.6271,0.6769,0.5298,0.2204,0.416,0.7175,0.9259,0.8658,1.2904,1.2066,0.9351,0.0153,7.9571,-0.3589,0.113,0.6987,0.1555,-0.8089,0.0948,2.8323,10.3397,3.2155,9.4418,0.0042,3.0542,8.2789,2.8773,11.3854,-1.3016,7.4378,4.8305,2.1978,6.5399,0.275,0.9273,0.3808,0.4106,1.1175,1.4631,1.3092,1.2489,2.1405,1.7139,-0.0062,0.0161,-2.5954,1.9168,1.0511,0.5484,0.8293,1.4437,1.7409,0.0446,14.38,-0.5651,-0.9837,0.6649,0,0,0,0,0,GIACCA
2.1287,8.2859,2.8785,13.5425,-0.4965,-1.9921,11.8185,3.4378,13.204,-2.7482,-0.1067,8.8918,2.9819,14.0741,-1.1646,5.3313,9.0842,3.014,10.1963,0.1035,-1.0686,-19.9485,0.3993,18.6687,-0.3737,-0.02,0.8373,0.9653,0.955,1.1529,1.1406,0.9894,0.7011,0.9319,0.9121,1.3291,1.301,0.9788,0.4641,0.5934,-3.8169,1.2785,-8.2241,-6.4325,2.5688,1.3918,0.7957,0.5418,0.3097,0.5717,1.0256,0.9622,1.3282,0.9382,1.295,1.3803,0.0154,7.9641,-0.2838,-0.1539,0.6316,-0.2824,-0.7118,0.1309,3.4292,10.5935,3.2548,8.8292,-0.0333,3.3632,14.4278,3.7984,12.5182,-0.8599,6.7852,2.0192,1.421,3.9455,0.5344,1.0196,0.5054,0.4957,0.8569,2.2905,2.6731,0.7342,5.2463,7.1452,0.0492,-0.0629,-1.2778,1.2695,1.0082,0.7942,0.7053,2.2378,3.1728,0.0438,15.1108,-0.5298,-0.9783,0.3885,2.8421,3.1119,1.7641,6,0,GIACCA
-2.1596,21.5278,4.6398,28.5693,-4.2546,0.5047,9.2178,3.0361,14.3907,-0.5756,-1.4136,19.6174,4.4292,44.9765,-5.151,4.9682,32.5965,5.7093,44.1432,0.0017,-4.2785,1.5277,-0.4347,-0.3571,0.1016,-0.2845,1.5282,1.0476,0.8127,0.6855,0.5318,0.7758,2.3355,1.0974,0.6604,0.4699,0.2828,0.6018,4.4001,0.6142,-304.6111,0.1396,-69.2278,-495.975,0.5953,0.7436,0.123,1.2491,0.2066,0.1654,1.9853,0.6352,0.6472,0.32,0.326,1.0189,0.0139,7.8061,-0.4128,0.4498,-0.8695,0.1316,0.3262,-0.6569,-3.4693,11.5437,3.3976,9.5482,?,3.7756,3.7877,1.9462,8.4228,-0.2838,6.9182,6.6788,2.5843,7.9249,0.1352,-0.9189,-0.5015,0.5458,1.7458,1.3147,0.7531,3.0477,1.7284,0.5671,5.1277,-7.7084,-1.5033,0,0,0.716,1.1336,1.2048,1.0628,0.0456,14.3504,0.4456,0.9893,0.3749,2.2963,0.6741,0.821,3,0,GIACCA
