@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
1.6713,2.5542,1.5982,5.3856,-0.2006,9.9138,12.3123,3.5089,11.6257,0.3174,1.6713,2.5542,1.5982,5.3856,-0.2006,10.4422,12.2505,3.5001,11.5967,0.3293,0.1686,1,0.1601,5.9318,0.9494,0.1601,0.4555,1,0.4566,2.1955,1.0025,0.4566,0.2075,1,0.2085,4.8203,1.005,0.2085,-0.1664,1,-0.1581,-6.0092,0.9498,-0.1581,0.2634,1,0.2595,3.7969,0.9851,0.2595,0.4632,1,0.4644,2.1587,1.0025,0.4644,0.208,13.4853,-0.087,1,0.0869,-0.087,0.9826,0.0869,?,?,?,?,?,GIACCA
2.9798,10.8324,3.2913,14.4953,-0.2893,6.9867,11.9066,3.4506,12.7267,0.1349,2.9798,10.8324,3.2913,14.4953,-0.2893,8.9212,20.5564,4.5339,18.5061,0.1335,0.4265,1,0.334,2.3447,0.7832,0.334,0.9538,1,0.7259,1.0484,0.7611,0.7259,0.9098,1,0.527,1.0992,0.5792,0.527,-1.6397,1,-1.1407,-0.6099,0.6957,-1.1407,0.7643,1,0.5264,1.3085,0.6888,0.5264,1.139,1,0.7833,0.878,0.6877,0.7833,0.1632,14.0076,0.535,1,0.7709,0.535,0.9158,0.7709,?,?,?,?,?,GIACCA
3.4298,6.8062,2.6089,12.1982,-0.2385,6.7646,8.4593,2.9085,9.5072,0.2213,3.4298,6.8062,2.6089,12.1982,-0.2385,8.935,11.5249,3.3948,11.7843,0.2342,0.507,1,0.3839,1.9723,0.7571,0.3839,0.897,1,0.7685,1.1148,0.8567,0.7685,0.8046,1,0.5906,1.2429,0.734,0.5906,-0.8697,1,-0.6518,-1.1498,0.7495,-0.6518,0.8067,1,0.64,1.2396,0.7933,0.64,1.283,1,1.0351,0.7794,0.8068,1.0351,0.1699,14.0004,0.1954,1,0.7551,0.1954,0.7527,0.7551,?,?,?,?,?,GIACCA
1.4054,3.827,1.9563,9.1859,-0.7204,7.5341,3.7195,1.9286,7.1566,0.4184,1.4054,3.827,1.9563,9.1859,-0.7204,8.2612,3.8385,1.9592,7.0372,0.4371,0.1865,1,0.1701,5.3607,0.912,0.1701,1.0143,1,0.9985,0.9859,0.9844,0.9985,1.0289,1,0.997,0.9719,0.969,0.997,-0.7471,1,-0.704,-1.3384,0.9423,-0.704,0.4339,1,0.4271,2.3046,0.9843,0.4271,1.2836,1,1.3053,0.7791,1.017,1.3053,0.159,11.8024,0.0213,1,0.1573,0.0213,0.9353,0.1573,?,?,?,?,?,GIACCA
1.8292,3.666,1.9147,8.3682,-0.3296,8.3139,2.4647,1.5699,7.0352,0.4176,1.8292,3.666,1.9147,8.3682,-0.3296,9.0869,3.0393,1.7434,6.7885,0.4616,0.22,1,0.2013,4.5451,0.9149,0.2013,1.2196,1,1.0983,0.8199,0.9005,1.0983,1.4874,1,1.2062,0.6723,0.8109,1.2062,-0.4113,1,-0.3564,-2.4313,0.8667,-0.3564,0.5211,1,0.4992,1.9192,0.958,0.4992,1.1895,1,1.2327,0.8407,1.0363,1.2327,0.1777,12.6825,0.1209,1,0.5565,0.1209,0.8415,0.5565,?,?,?,?,?,GIACCA
1.375,9.0796,3.0132,14.356,-0.7102,7.0942,1.9693,1.4033,6.696,0.3055,1.375,9.0796,3.0132,14.356,-0.7102,8.4488,2.855,1.6897,7.2004,0.4113,0.1938,1,0.1627,5.1596,0.8397,0.1627,2.1472,1,1.7833,0.4657,0.8305,1.7833,4.6105,1,3.1802,0.2169,0.6898,3.1802,-2.024,1,-1.185,-0.4941,0.5854,-1.185,0.8707,1,0.6863,1.1485,0.7882,0.6863,2.144,1,1.9938,0.4664,0.9299,1.9938,0.1501,12.5978,-0.1473,1,0.1042,-0.1473,0.4354,0.1042,?,?,?,?,?,GIACCA
-4.4003,2.8601,1.6912,7.7076,-6.7201,3.8862,9.2616,3.0433,15.5414,-0.0043,-4.4003,2.8601,1.6912,7.7076,-6.7201,8.0322,4.2932,2.072,11.228,0.2774,-1.1323,1,-0.5478,-0.8832,0.4838,-0.5478,0.5557,1,0.8162,1.7995,1.4688,0.8162,0.3088,1,0.6662,3.2382,2.1573,0.6662,100.1134,1,-1.5564,0.01,-0.0155,-1.5564,0.0645,1,0.0643,15.4995,0.9959,0.0643,0.4959,1,0.6865,2.0164,1.3842,0.6865,0.1497,12.771,0.5878,1,-0.1327,0.5878,0.6378,-0.1327,?,?,?,?,?,GIACCA
-4.2348,7.176,2.6788,8.4372,-47.606,2.9947,1.2162,1.1028,4.2287,0.1499,-4.2348,7.176,2.6788,8.4372,-47.606,7.2027,8.5255,2.9198,9.4915,0.2297,-1.4141,1,-0.588,-0.7072,0.4158,-0.588,2.429,1,0.9174,0.4117,0.3777,0.9174,5.9002,1,0.8417,0.1695,0.1427,0.8417,-11.079,1,-2.9203,-0.0903,0.2636,-2.9203,0.0349,1,0.0141,28.6582,0.4037,0.0141,1.9952,1,0.8889,0.5012,0.4455,0.8889,0.1425,11.4791,0.3362,1,-0.9604,0.3362,-0.136,-0.9604,?,?,?,?,?,GIACCA
-4.2217,11.2328,3.3515,13.7205,-2.9027,6.5625,4.434,2.1057,8.805,0.063,-4.2217,11.2328,3.3515,13.7205,-2.9027,9.7267,11.0021,3.3169,14.6914,0.1179,-0.6433,1,-0.434,-1.5544,0.6747,-0.434,1.5916,1,1.0104,0.6283,0.6348,1.0104,2.5333,1,1.021,0.3947,0.403,1.021,-17.2278,1,-5.1974,-0.058,0.3017,-5.1974,0.3741,1,0.2111,2.673,0.5642,0.2111,1.5583,1,0.9339,0.6417,0.5993,0.9339,0.1848,15.9469,-0.2135,1,-0.7747,-0.2135,0.7047,-0.7747,?,?,?,?,?,GIACCA
-8.6763,1.9575,1.3991,11.1677,?,1.0717,10.3151,3.2117,9.7536,-0.5979,-8.6763,1.9575,1.3991,11.1677,?,12.7793,2.6229,1.6195,6.2943,0.605,-8.0957,1,-0.6789,-0.1235,0.0839,-0.6789,0.4356,1,0.8639,2.2956,1.9831,0.8639,0.1898,1,0.7463,5.2696,3.9328,0.7463,3.0601,1,-1.1586,0.3268,-0.3786,-1.1586,0,1,0,0,0.3831,0,1.145,1,1.7742,0.8734,1.5496,1.7742,0.2621,20.2861,0.3835,1,-0.9731,0.3835,-0.2533,-0.9731,?,?,?,?,?,GIACCA
-6.223,10.6654,3.2658,11.321,-5151.3335,5.0257,3.3105,1.8195,8.073,-0.0029,-6.223,10.6654,3.2658,11.321,-5151.3335,10.8253,10.1635,3.188,10.1226,0.3676,-1.2382,1,-0.5749,-0.8076,0.4643,-0.5749,1.7949,1,1.0244,0.5571,0.5707,1.0244,3.2217,1,1.0494,0.3104,0.3257,1.0494,492.5578,1,-1.9235,0.002,-0.0039,-1.9235,0.0003,1,0.0001,3663.6667,0.5029,0.0001,1.4023,1,1.1184,0.7131,0.7975,1.1184,0.2156,17.4729,0.6764,1,-0.9797,0.6764,-0.5939,-0.9797,?,?,?,?,?,GIACCA
-6.8517,8.1632,2.8571,11.0187,-24.944,5.478,4.2811,2.0691,7.441,0.2366,-6.8517,8.1632,2.8571,11.0187,-24.944,11.8382,4.3638,2.089,7.1561,0.5313,-1.2508,1,-0.5788,-0.7995,0.4627,-0.5788,1.3809,1,1.3677,0.7242,0.9905,1.3677,1.9068,1,1.8707,0.5244,0.981,1.8707,-4.5937,1,-1.3059,-0.2177,0.2843,-1.3059,0.0436,1,0.0278,22.9502,0.6384,0.0278,1.4808,1,1.5398,0.6753,1.0398,1.5398,0.2272,19.216,0.8862,1,-0.9202,0.8862,-0.7601,-0.9202,?,?,?,?,?,GIACCA
7.6532,0.0068,0.0825,0.3737,0.9525,6.3256,0.0068,0.0824,0.3785,0.9416,7.6532,0.0068,0.0825,0.3737,0.9525,12.5367,0.0083,0.091,0.4007,0.9686,1.2099,1,0.6105,0.8265,0.5046,0.6105,1.001,1,0.9061,0.999,0.9052,0.9061,1.0021,1,0.8211,0.9979,0.8194,0.8211,1.2267,1,0.6062,0.8152,0.4942,0.6062,1.2128,1,0.6165,0.8246,0.5083,0.6165,0.9874,1,0.9327,1.0127,0.9446,0.9327,0.2558,21.632,-0.4288,0.9997,0.9145,-0.4288,-0.0193,0.9145,?,?,?,?,?,GIACCA
7.5069,0.0263,0.1621,0.7724,0.9022,6.5032,0.0098,0.0991,0.4713,0.9301,7.5069,0.0263,0.1621,0.7724,0.9022,12.4511,0.0324,0.1799,0.8169,0.9369,1.1543,1,0.6029,0.8663,0.5223,0.6029,1.635,1,0.9011,0.6116,0.5511,0.9011,2.6732,1,0.812,0.3741,0.3037,0.812,1.1363,1,0.5877,0.8801,0.5173,0.5877,1.1714,1,0.6103,0.8537,0.521,0.6103,1.6389,1,0.9456,0.6102,0.577,0.9456,0.2707,21.5171,-0.4128,1.0003,0.9648,-0.4128,-0.1574,0.9648,?,?,?,?,?,GIACCA
8.4759,0.0111,0.1053,0.4558,0.948,5.2247,0.0045,0.067,0.2987,0.9446,8.4759,0.0111,0.1053,0.4558,0.948,13.0763,0.0171,0.1306,0.5662,0.9578,1.6223,1,0.6482,0.6164,0.3996,0.6482,1.5701,1,0.8058,0.6369,0.5132,0.8058,2.4653,1,0.6493,0.4056,0.2634,0.6493,1.6327,1,0.6461,0.6125,0.3957,0.6461,1.6268,1,0.6528,0.6147,0.4013,0.6528,1.5259,1,0.805,0.6554,0.5276,0.805,0.2843,22.1765,-0.3173,1.0005,0.9799,-0.3173,-0.1255,0.9799,?,?,?,?,?,GIACCA
8.0294,0.0137,0.117,0.4356,0.9471,5.8577,0.0086,0.0926,0.344,0.9433,8.0294,0.0137,0.117,0.4356,0.9471,12.7778,0.0163,0.1276,0.5335,0.959,1.3707,1,0.6284,0.7295,0.4584,0.6284,1.2646,1,0.9171,0.7908,0.7252,0.9171,1.5991,1,0.8411,0.6254,0.526,0.8411,1.3631,1,0.6261,0.7336,0.4593,0.6261,1.3576,1,0.6339,0.7366,0.4669,0.6339,1.2664,1,0.8165,0.7896,0.6447,0.8165,0.2662,21.9164,-0.5739,1.0002,0.9607,-0.5739,-0.3268,0.9607,?,?,?,?,?,GIACCA
7.6619,0.2196,0.4686,1.7472,0.791,5.7767,0.6135,0.7833,2.885,0.6006,7.6619,0.2196,0.4686,1.7472,0.791,12.3172,0.1196,0.3458,1.4018,0.8931,1.3263,1,0.622,0.754,0.469,0.622,0.5982,1,1.3549,1.6715,2.2648,1.3549,0.3579,1,1.8358,2.7941,5.1294,1.8358,1.5237,1,0.5648,0.6563,0.3707,0.5648,1.157,1,0.6377,0.8643,0.5511,0.6377,0.6056,1,1.2464,1.6512,2.0581,1.2464,0.2791,21.1006,-0.8024,1,0.7812,-0.8024,-0.2618,0.7812,?,?,?,?,?,GIACCA
7.9942,0.7661,0.8752,4.9178,0.574,5.7883,0.4362,0.6604,2.4803,0.6496,7.9942,0.7661,0.8752,4.9178,0.574,12.7234,1.4031,1.1845,6.3019,0.6404,1.3811,1,0.6283,0.7241,0.4549,0.6283,1.3253,1,0.7389,0.7546,0.5575,0.7389,1.7563,1,0.546,0.5694,0.3109,0.546,1.4408,1,0.5905,0.6941,0.4098,0.5905,1.6307,1,0.6588,0.6132,0.404,0.6588,1.9827,1,0.7804,0.5044,0.3936,0.7804,0.2702,21.7768,0.1569,1,0.9669,0.1569,0.4028,0.9669,?,?,?,?,?,GIACCA
-3.0999,4.5294,2.1282,9.0942,-5.7749,6.765,10.0032,3.1628,12.2613,0.0327,-3.0999,4.5294,2.1282,9.0942,-5.7749,8.7864,6.8437,2.616,9.4685,0.2826,-0.4582,1,-0.3528,-2.1823,0.7699,-0.3528,0.6729,1,0.8135,1.4861,1.209,0.8135,0.4528,1,0.6618,2.2085,1.4617,0.6618,-18.6788,1,-2.0784,-0.0535,0.1113,-2.0784,0.1059,1,0.1017,9.4434,0.9605,0.1017,0.7417,1,0.9605,1.3483,1.295,0.9605,0.1715,13.2165,0.1271,1,-0.4528,0.1271,0.796,-0.4528,?,?,?,?,?,GIACCA
-6.4127,14.1102,3.7564,14.9227,?,5.682,9.2304,3.0382,12.2934,-0.3167,-6.4127,14.1102,3.7564,14.9227,?,11.7055,14.9621,3.8681,14.0767,0.3335,-1.1286,1,-0.5478,-0.886,0.4854,-0.5478,1.2364,1,0.9711,0.8088,0.7854,0.9711,1.5287,1,0.9431,0.6542,0.6169,0.9431,5.0469,1,-2.1189,0.1981,-0.4198,-2.1189,0,1,0,0,0.4421,0,1.2139,1,1.0601,0.8238,0.8733,1.0601,0.2277,18.8787,0.873,1,-0.9832,0.873,-0.8366,-0.9832,?,?,?,?,?,GIACCA
-3.3906,4.9198,2.2181,12.4327,-4.9256,5.6258,5.5938,2.3651,10.3701,-0.1152,-3.3906,4.9198,2.2181,12.4327,-4.9256,8.0605,5.1035,2.2591,12.1226,0.1979,-0.6027,1,-0.4206,-1.6592,0.6979,-0.4206,0.9378,1,0.9818,1.0663,1.0469,0.9818,0.8795,1,0.964,1.137,1.0961,0.964,9.6447,1,-3.4552,0.1037,-0.3583,-3.4552,0.2256,1,0.1388,4.4319,0.6152,0.1388,1.1989,1,1.0256,0.8341,0.8554,1.0256,0.1573,12.8902,0.0635,1,-0.7012,0.0635,0.5617,-0.7012,?,?,?,?,?,GIACCA
-4.5198,2.1224,1.4569,7.1972,?,7.2187,1.1313,1.0636,5.0381,0.4603,-4.5198,2.1224,1.4569,7.1972,?,9.7997,2.3104,1.52,6.9978,0.45,-0.6261,1,-0.4612,-1.5971,0.7366,-0.4612,1.3697,1,0.9585,0.7301,0.6998,0.9585,1.8761,1,0.9187,0.533,0.4897,0.9187,-1.6748,1,-1.257,-0.5971,0.7505,-1.257,0,1,0,0,0.7337,0,1.4286,1,1.0285,0.7,0.7199,1.0285,0.2051,16.2584,0.0369,1,-0.8554,0.0369,0.4692,-0.8554,?,?,?,?,?,GIACCA
6.0907,0.8061,0.8979,3.7396,0.5074,6.6932,0.3471,0.5892,2.9207,0.6658,6.0907,0.8061,0.8979,3.7396,0.5074,10.9463,1.1296,1.0628,5.0701,0.6337,0.91,1,0.5564,1.0989,0.6115,0.5564,1.5239,1,0.8448,0.6562,0.5544,0.8448,2.3222,1,0.7137,0.4306,0.3073,0.7137,0.6618,1,0.439,1.5111,0.6634,0.439,0.8685,1,0.5483,1.1514,0.6314,0.5483,1.2804,1,0.7376,0.781,0.5761,0.7376,0.2321,18.8745,0.0802,1,0.9408,0.0802,0.4114,0.9408,?,?,?,?,?,GIACCA
7.6355,0.5102,0.7143,2.9957,0.6642,6.6178,0.7296,0.8542,2.9398,0.6378,7.6355,0.5102,0.7143,2.9957,0.6642,12.6766,1.449,1.2038,5.0886,0.6606,1.1538,1,0.6023,0.8667,0.522,0.6023,0.8362,1,0.5934,1.1958,0.7096,0.5934,0.6993,1,0.3521,1.43,0.5035,0.3521,1.1444,1,0.5983,0.8738,0.5228,0.5983,1.099,1,0.595,0.9099,0.5414,0.595,1.019,1,0.5887,0.9813,0.5777,0.5887,0.2585,21.8888,0.6587,1,0.9592,0.6587,0.8445,0.9592,?,?,?,?,?,GIACCA
7.9272,0.1454,0.3813,1.6032,0.8197,5.8047,0.2896,0.5382,2.2982,0.6474,7.9272,0.1454,0.3813,1.6032,0.8197,12.6343,0.3289,0.5735,2.4984,0.82,1.3657,1,0.6274,0.7322,0.4594,0.6274,0.7086,1,0.6649,1.4113,0.9384,0.6649,0.5021,1,0.4421,1.9917,0.8806,0.4421,1.7277,1,0.6406,0.5788,0.3708,0.6406,1.3645,1,0.6408,0.7329,0.4696,0.6408,0.6976,1,0.6417,1.4336,0.9199,0.6417,0.2686,21.6591,0.1828,1,0.9145,0.1828,0.5647,0.9145,?,?,?,?,?,GIACCA
7.1428,0.828,0.9099,4.3132,0.586,6.7122,0.5998,0.7745,3.1064,0.6271,7.1428,0.828,0.9099,4.3132,0.586,12.1604,1.4707,1.2127,5.7989,0.6484,1.0642,1,0.5874,0.9397,0.552,0.5874,1.1749,1,0.7503,0.8512,0.6386,0.7503,1.3803,1,0.563,0.7245,0.4079,0.563,1.1687,1,0.5709,0.8557,0.4885,0.5709,1.2506,1,0.6317,0.7996,0.5051,0.6317,1.3885,1,0.7438,0.7202,0.5357,0.7438,0.258,20.9977,0.1172,1,0.9307,0.1172,0.4716,0.9307,?,?,?,?,?,GIACCA
7.7595,11.0396,3.3226,10.5796,0.1819,-3.9477,48.8488,6.9892,22.7444,-2.5688,7.7595,11.0396,3.3226,10.5796,0.1819,13.212,32.3743,5.6898,20.0443,0.1464,-1.9656,1,0.5873,-0.5088,-0.2988,0.5873,0.4754,1,0.584,2.1035,1.2284,0.584,0.226,1,0.341,4.4249,1.5089,0.341,-0.1437,1,0.6846,-6.9575,-4.7635,0.6846,2.0292,1,0.5508,0.4928,0.2714,0.5508,0.4651,1,0.5278,2.1498,1.1347,0.5278,0.243,22.0533,-0.559,1,0.9366,-0.559,-0.7464,0.9366,?,?,?,?,?,GIACCA
7.1857,45.855,6.7716,25.8615,-0.3253,-1.1277,37.6895,6.1392,20.1546,-2.3978,7.1857,45.855,6.7716,25.8615,-0.3253,12.9166,67.1025,8.1916,28.3318,0.0875,-6.3723,1,0.5563,-0.1569,-0.0873,0.5563,1.103,1,0.8267,0.9066,0.7494,0.8267,1.2167,1,0.6834,0.8219,0.5617,0.6834,0.4463,1,-2.3377,2.2408,-5.2384,-2.3377,3.2899,1,0.6285,0.304,0.1911,0.6285,1.2832,1,0.9128,0.7793,0.7114,0.9128,0.213,20.5907,-0.882,1,0.9485,-0.882,-0.9149,0.9485,?,?,?,?,?,GIACCA
5.9358,11.2187,3.3494,14.0751,-0.0675,-1.3584,36.6446,6.0535,18.7621,-1.7672,5.9358,11.2187,3.3494,14.0751,-0.0675,10.5564,19.9567,4.4673,21.6151,0.0248,-4.3698,1,0.5623,-0.2288,-0.1287,0.5623,0.5533,1,0.7498,1.8073,1.3551,0.7498,0.3061,1,0.5622,3.2664,1.8362,0.5622,0.0743,1,-1.6213,13.4596,-21.8227,-1.6213,1.9446,1,0.5949,0.5142,0.3059,0.5949,0.7502,1,0.6512,1.333,0.868,0.6512,0.1772,16.8588,-0.572,1,0.9123,-0.572,-0.7221,0.9123,?,?,?,?,?,GIACCA
7.5206,13.498,3.674,14.9535,0.0482,-1.3957,20.8049,4.5612,15.1451,-1.2543,7.5206,13.498,3.674,14.9535,0.0482,11.5351,29.8098,5.4598,19.4429,0.1339,-5.3885,1,0.652,-0.1856,-0.121,0.652,0.8055,1,0.6729,1.2415,0.8354,0.6729,0.6488,1,0.4528,1.5413,0.6979,0.4528,-0.0898,1,0.2519,-11.1318,-2.8038,0.2519,2.3385,1,0.6998,0.4276,0.2993,0.6998,0.9873,1,0.7691,1.0128,0.779,0.7691,0.2235,18.8235,-0.3714,1,0.987,-0.3714,-0.4453,0.987,?,?,?,?,?,GIACCA
7.7595,11.0396,3.3226,10.5796,0.1819,-3.9477,48.8488,6.9892,22.7444,-2.5688,7.7595,11.0396,3.3226,10.5796,0.1819,13.212,32.3743,5.6898,20.0443,0.1464,-1.9656,1,0.5873,-0.5088,-0.2988,0.5873,0.4754,1,0.584,2.1035,1.2284,0.584,0.226,1,0.341,4.4249,1.5089,0.341,-0.1437,1,0.6846,-6.9575,-4.7635,0.6846,2.0292,1,0.5508,0.4928,0.2714,0.5508,0.4651,1,0.5278,2.1498,1.1347,0.5278,0.243,22.0533,-0.559,1,0.9366,-0.559,-0.7464,0.9366,?,?,?,?,?,GIACCA
7.1857,45.855,6.7716,25.8615,-0.3253,-1.1277,37.6895,6.1392,20.1546,-2.3978,7.1857,45.855,6.7716,25.8615,-0.3253,12.9166,67.1025,8.1916,28.3318,0.0875,-6.3723,1,0.5563,-0.1569,-0.0873,0.5563,1.103,1,0.8267,0.9066,0.7494,0.8267,1.2167,1,0.6834,0.8219,0.5617,0.6834,0.4463,1,-2.3377,2.2408,-5.2384,-2.3377,3.2899,1,0.6285,0.304,0.1911,0.6285,1.2832,1,0.9128,0.7793,0.7114,0.9128,0.213,20.5907,-0.882,1,0.9485,-0.882,-0.9149,0.9485,?,?,?,?,?,GIACCA
5.9358,11.2187,3.3494,14.0751,-0.0675,-1.3584,36.6446,6.0535,18.7621,-1.7672,5.9358,11.2187,3.3494,14.0751,-0.0675,10.5564,19.9567,4.4673,21.6151,0.0248,-4.3698,1,0.5623,-0.2288,-0.1287,0.5623,0.5533,1,0.7498,1.8073,1.3551,0.7498,0.3061,1,0.5622,3.2664,1.8362,0.5622,0.0743,1,-1.6213,13.4596,-21.8227,-1.6213,1.9446,1,0.5949,0.5142,0.3059,0.5949,0.7502,1,0.6512,1.333,0.868,0.6512,0.1772,16.8588,-0.572,1,0.9123,-0.572,-0.7221,0.9123,?,?,?,?,?,GIACCA
7.5206,13.498,3.674,14.9535,0.0482,-1.3957,20.8049,4.5612,15.1451,-1.2543,7.5206,13.498,3.674,14.9535,0.0482,11.5351,29.8098,5.4598,19.4429,0.1339,-5.3885,1,0.652,-0.1856,-0.121,0.652,0.8055,1,0.6729,1.2415,0.8354,0.6729,0.6488,1,0.4528,1.5413,0.6979,0.4528,-0.0898,1,0.2519,-11.1318,-2.8038,0.2519,2.3385,1,0.6998,0.4276,0.2993,0.6998,0.9873,1,0.7691,1.0128,0.779,0.7691,0.2235,18.8235,-0.3714,1,0.987,-0.3714,-0.4453,0.987,?,?,?,?,?,GIACCA
7.4837,28.1488,5.3055,24.0816,-0.2524,-5.4376,10.3261,3.2134,11.7924,?,7.4837,28.1488,5.3055,24.0816,-0.2524,13.2064,33.7941,5.8133,23.5926,0.1328,-1.3763,1,0.5667,-0.7266,-0.4117,0.5667,1.6511,1,0.9127,0.6057,0.5528,0.9127,2.726,1,0.833,0.3668,0.3056,0.833,0.4116,1,-1.3432,2.4297,-3.2636,-1.3432,0,1,0.7068,0,0,0.7068,2.0421,1,1.0207,0.4897,0.4998,1.0207,0.238,21.2731,0.135,1,0.87,0.135,-0.2283,0.87,?,?,?,?,?,GIACCA
-6.9956,36.4025,6.0335,20.301,-13.8989,2.7995,16.9115,4.1124,13.6717,-0.2103,-6.9956,36.4025,6.0335,20.301,-13.8989,11.183,70.3705,8.3887,26.6707,0.0545,-2.4989,1,-0.6256,-0.4002,0.2503,-0.6256,1.4672,1,0.7192,0.6816,0.4902,0.7192,2.1525,1,0.5173,0.4646,0.2403,0.5173,7.9708,1,-12.3191,0.1255,-1.5455,-12.3191,0.1206,1,0.0483,8.2899,0.4004,0.0483,1.4849,1,0.7612,0.6734,0.5126,0.7612,0.2142,18.167,-0.6783,1,-0.9879,-0.6783,0.751,-0.9879,?,?,?,?,?,GIACCA
