@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.4798,8.7494,2.9579,14.4412,-0.7272,-1.1336,7.0253,2.6505,12.108,-1.7273,1.0935,9.937,3.1523,16.441,-0.5691,4.7186,6.1575,2.4814,12.4311,0.07,-0.4232,0.4387,0.1017,-1.0367,-0.2402,0.2317,1.116,0.9383,1.192,0.8408,1.0681,1.2704,1.2454,0.8805,1.4209,0.707,1.1409,1.6138,0.7929,1.0197,-6.4959,1.2861,-8.193,-6.3705,1.8833,0.7979,0.6255,0.4237,0.3321,0.7839,1.1927,0.8784,1.1617,0.7365,0.974,1.3226,0.0179,7.0184,0.0956,0.2752,0.4436,0.334,-0.2779,0.3303,0.329,0.0316,0.1777,0.4692,0.1768,-0.1461,0.0093,0.0965,0.4467,-2.5496,0.1099,0.0619,0.2489,0.7584,-0.3337,-2.2522,2.9925,-1.3287,1.8404,0.7138,0.3879,3.3871,0.5095,0.1504,-0.314,-0.531,1.691,4.5285,1.0022,0.2213,1.0502,0.6186,0.589,0.004,0.7043,-0.1911,0.9784,0.0048,-12.8876,14.0859,3.7531,20.7596,?,-2.1716,160.7453,12.6785,37.9776,-2.2463,-30.1914,23.849,4.8835,34.3185,?,5.9345,0.4269,0.0719,0.296,0.7685,2.5962,0.0876,0.5906,6.7401,0.79,0.6049,0.7657,0,1,0,0.5466,0.6049,1.1066,0.3538,54.4551,0.7513,-0.6516,-0.8917,TASCA_SINISTRA_DIETRO_PANTALONI
-0.028,11.6085,3.4071,17.7733,-0.6812,-1.1173,7.8508,2.8019,13.7628,-0.9328,-0.055,9.6539,3.1071,25.6356,-0.9341,4.7709,7.6037,2.7575,14.2709,0.0369,0.025,0.5081,-0.0059,20.3034,-0.2342,-0.0115,1.216,1.0966,1.2356,0.9018,1.0161,1.1268,1.4786,1.2025,1.5267,0.8132,1.0325,1.2696,1.0842,0.5816,-13.1655,0.5365,-12.1429,-22.6348,1.4847,0.7976,0.7135,0.5372,0.4806,0.8945,1.2914,0.6933,1.2454,0.5369,0.9644,1.7964,0.012,6.9893,0.2817,0.1968,0.3331,0.0812,0.0223,-0.0404,0.224,0.0104,0.1018,0.4959,0.218,-0.0658,0.0063,0.0792,0.3016,-2.4035,0.182,0.1699,0.4122,1.076,-0.4167,-3.4051,1.231,-0.3615,1.2844,0.2469,0.1922,1.6498,0.061,0.037,-0.649,-0.4368,0.6729,7.1567,0.8349,0.1167,1.6444,0.4609,0.2803,0.0032,0.6895,0.0779,0.6801,-0.5395,-7.5359,6.5096,2.5514,11.3388,?,2.6311,38.1155,6.1738,28.0182,-3.3646,-34.4108,4.4359,2.1062,35.939,?,-2.8642,0.219,-0.0765,0.4133,1.2114,2.9313,0.1708,1.4675,8.5925,0.525,0.3155,0.601,0,1,0,0.4047,0.3155,0.7796,0.3798,47.7311,-0.228,-0.0592,-0.9225,TASCA_SINISTRA_DIETRO_PANTALONI
0.111,4.1529,2.0379,8.4621,-0.7763,-0.8683,5.1158,2.2618,9.8699,-0.7725,0.0697,3.837,1.9588,10.1458,-0.7889,3.4789,1.7738,1.3318,6.7268,0.1523,-0.1278,1.5926,0.0319,-12.4624,-0.2496,0.02,0.901,1.0404,1.5301,1.1547,1.6983,1.4708,0.8118,1.0823,2.3413,1.3333,2.8841,2.1632,0.8597,0.8265,-3.0605,0.9614,-3.5601,-3.7029,0.8556,0.84,0.6004,0.9818,0.7017,0.7147,0.8574,0.8341,1.258,0.9728,1.4673,1.5083,0.0094,5.3441,0.61,0.3255,0.2099,0.1463,0.149,0.0591,0.5307,0.0016,0.04,0.1364,0.7857,0.1674,0.0007,0.0259,0.1224,0.4999,0.6297,0.0021,0.0455,0.1745,0.7468,3.1695,0.8428,0.2659,1.543,0.8796,0.5701,2.381,0.7737,0.325,4.0895,0.9719,0.2377,2.6019,0.9238,0.355,1.1148,0.7818,0.7013,0.009,1.3277,0.7347,-0.9003,-0.8442,-4.2599,4.8143,2.1942,9.9594,?,-29.9788,1.6949,1.3019,34.1995,?,-16.3205,2.8727,1.6949,18.7195,?,0.1421,0.261,1.8369,1.6854,1.2946,0.7681,2.8406,1.6759,0.59,0.2912,0.532,1.8269,1,1,1,0.2912,0.532,1.8269,0.3699,50.5592,-0.5972,-0.1283,-0.6056,TASCA_SINISTRA_DIETRO_PANTALONI
0.1409,0.009,0.095,0.4318,-0.1209,-0.065,0.0087,0.0935,0.4608,-2.0129,-0.2097,0.0044,0.0665,0.3521,?,0.287,0.0079,0.0888,0.396,0.2151,-2.1681,-0.672,0.491,0.31,-0.2265,-0.7307,1.0157,1.4271,1.0699,1.405,1.0534,0.7497,1.0316,2.0365,1.1447,1.974,1.1096,0.5621,0.1513,0.1323,-0.4292,0.8744,-2.8368,-3.2444,2.5189,0,0.7635,0,0.3031,0,0.9371,1.2264,1.0904,1.3088,1.1635,0.889,0.0029,0.4484,-0.2628,-0.2776,0.8202,-0.1408,-0.2879,-0.6875,0.6615,0,0.0012,0.0042,0.9936,-0.0584,0,0.0049,0.068,?,0.6468,0,0.0016,0.0055,0.9916,-11.3324,1.0228,-0.0903,0.2489,0.7499,3.0128,0.0619,0.5623,9.0769,-9.6923,1.0246,-0.1057,0,1.0225,0,0.0623,0.777,12.463,0.0104,1.3667,-0.8688,-0.7355,0.9214,-24.8257,0.0652,0.2554,25.1999,?,-24.9439,0.0628,0.2506,25.3799,?,-12.0828,0.0954,0.3088,12.7197,?,0.9953,2.0546,2.0644,1.0194,0.8272,0.8114,1.0391,0.6842,0.6584,0.9929,1.9812,1.9953,1,1,1,0.9929,1.9812,1.9953,0.4181,61.8523,-0.1392,0.3509,0.2508,TASCA_SINISTRA_DIETRO_PANTALONI
0.0456,0.0179,0.1338,0.6464,-0.6996,-0.059,0.0066,0.0814,0.4031,-1.1299,-0.1184,0.0077,0.0876,0.4572,-4.4131,0.2116,0.007,0.0838,0.4001,0.0611,-0.773,-0.3852,0.2155,0.4983,-0.2788,-0.5595,1.6426,1.5273,1.5971,0.9298,0.9723,1.0457,2.6983,2.3328,2.5509,0.8645,0.9454,1.0935,1.2442,0.7138,-10.2205,0.5737,-8.2145,-14.3176,2.0094,4.5028,0.8925,2.2409,0.4442,0.1982,1.6035,1.4138,1.6156,0.8817,1.0075,1.1427,0.0015,0.3204,0.0136,-0.2124,0.3806,-0.5202,0.0955,-0.5825,0.6947,0,0.0011,0.0048,0.9931,-0.0893,0,0.0013,0.0911,?,0.5953,0,0.0037,0.0132,0.9781,-7.7776,1.1669,-0.15,0.8475,0.3079,0.3633,0.7182,0.0948,0.132,-7.5839,1.1704,-0.1543,0,1.1527,0,0.0526,0.3628,6.8923,0.0097,1.3793,-0.743,-0.837,0.7958,-25.3939,0.0436,0.2087,25.679,?,-26.4188,0.0442,0.2102,26.8188,?,-8.7604,0.0703,0.2651,9.2987,?,0.9612,2.8987,3.0157,0.9929,0.7873,0.7929,0.9858,0.6198,0.6287,0.9575,2.7616,2.8841,1,1,1,0.9575,2.7616,2.8841,0.3966,60.573,-0.2198,-0.0292,-0.3116,TASCA_SINISTRA_DIETRO_PANTALONI
0.0493,0.0197,0.1404,0.7724,-0.9595,-0.0456,0.0102,0.1009,0.4802,-1.9575,-0.1206,0.0097,0.0985,0.7129,-3.5908,0.221,0.0098,0.0989,0.514,0.115,-1.0804,-0.4083,0.2228,0.3779,-0.2062,-0.5457,1.3924,1.4262,1.42,1.0243,1.0198,0.9956,1.9388,2.0342,2.0165,1.0492,1.0401,0.9913,1.19,0.6783,-5.663,0.57,-4.759,-8.3492,2.4277,2.5384,0.6787,1.0456,0.2796,0.2674,1.6085,1.0834,1.5026,0.6736,0.9342,1.3869,0.0015,0.3314,-0.2567,-0.1322,0.4884,-0.1449,-0.0892,-0.3768,0.6873,0,0.0013,0.0046,0.9933,-0.0759,0,0.0027,0.0809,?,0.5589,0,0.005,0.0177,0.9687,-9.0497,1.2296,-0.1359,0.4743,0.2517,0.5307,0.2249,0.0634,0.2817,-8.4704,1.2492,-0.1475,0,1.2183,0,0.057,0.2601,4.5608,0.0096,1.3222,0.526,-0.9747,-0.506,-21.7062,0.2844,0.5333,22.6196,?,-29.116,0.1033,0.3215,29.7592,?,-9.6064,0.0145,0.1204,9.8999,?,0.7455,2.2596,3.0309,1.6588,4.4296,2.6703,2.7517,19.6216,7.1307,0.7601,2.2848,3.006,1,1,1,0.7601,2.2848,3.006,0.4039,60.4286,-0.5686,-0.2638,-0.0371,TASCA_SINISTRA_DIETRO_PANTALONI
0.0438,0.0174,0.1319,0.6024,-0.5404,0.0034,0.0242,0.1555,0.6957,-0.8025,-0.2907,0.0146,0.1208,0.6737,?,0.3543,0.0171,0.1306,0.6415,0.1101,12.8737,-0.1508,0.1237,-0.0117,0.0096,-0.8204,0.8483,1.092,1.01,1.2872,1.1906,0.9249,0.7197,1.1924,1.0201,1.6568,1.4174,0.8555,0.6822,0.3136,-2.6621,0.4597,-3.9022,-8.4879,1.0131,0,0.5424,0,0.5354,0,0.8658,0.894,0.939,1.0327,1.0845,1.0502,0.0031,0.523,-0.0999,-0.3263,0.4024,0.1324,-0.1174,-0.9194,0.6929,0,0.002,0.0069,0.9901,-0.1343,0.0002,0.0126,0.1485,?,0.5751,0.0001,0.009,0.026,0.9558,-5.1592,1.205,-0.2336,0.1581,0.2212,1.3995,0.025,0.0489,1.9585,-4.6413,1.2235,-0.2636,0,1.1811,0,0.0464,0.2647,5.7064,0.0096,1.4023,-0.8136,-0.8471,0.9861,-27.1856,0.253,0.503,28.0197,?,-24.231,0.2723,0.5218,25.4395,?,-9.7156,0.096,0.3099,10.1395,?,1.1219,2.7982,2.494,0.9639,1.6231,1.6839,0.929,2.6344,2.8356,1.1014,2.7634,2.509,1,1,1,1.1014,2.7634,2.509,0.3967,61.1321,-0.8591,0.872,-0.6835,TASCA_SINISTRA_DIETRO_PANTALONI
-0.2234,2.8542,1.6894,9.3375,-1.4533,-0.5131,2.12,1.456,6.96,-1.1379,0.134,3.2482,1.8023,8.9394,-1.4664,2.5143,2.2319,1.494,6.8477,0.0062,0.4353,-1.6671,-0.0888,-3.8299,-0.2041,0.0533,1.1603,0.9374,1.1308,0.8079,0.9746,1.2064,1.3463,0.8787,1.2788,0.6527,0.9499,1.4554,1.4932,1.0407,-129.3714,0.697,-86.643,-124.3096,1.1691,1.0501,0.5524,0.8982,0.4725,0.526,1.3416,1.0445,1.3636,0.7786,1.0164,1.3055,0.0059,3.8767,0.2557,0.3982,-0.2954,-0.2046,0.02,-0.1327,0.4394,0.0162,0.1273,0.3779,0.4212,-0.0285,0.0045,0.0672,0.2138,-1.9826,0.1714,0.006,0.0775,0.2381,0.1196,-15.4431,2.5643,-0.166,1.8947,1.6418,0.8665,3.5897,2.6955,0.7509,-1.9353,8.4996,-4.3918,9.1092,2.4139,0.265,1.7677,1.587,0.8978,0.0049,0.6754,-0.9664,-0.8845,0.8772,14.5427,21.3536,4.621,13.7405,0.3457,-41.7357,28.1265,5.3034,53.9398,?,-99.9871,10.0541,3.1708,103.3798,?,-0.3484,-0.1454,0.4174,0.8713,1.4574,1.6726,0.7592,2.1239,2.7975,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,1.127,156.2655,0.9209,-0.6198,-0.8688,TASCA_GIACCA
-0.2146,2.778,1.6667,6.8362,-1.4205,-0.3373,1.4508,1.2045,5.924,-0.9556,0.0273,2.1224,1.4568,9.2382,-1.6883,2.3675,0.9069,0.9523,5.6246,0.0542,0.6363,-7.8573,-0.0907,-12.3488,-0.1425,0.0115,1.3838,1.1441,1.7502,0.8268,1.2648,1.5298,1.9148,1.3089,3.0633,0.6836,1.5998,2.3404,1.3859,0.6915,-12.4402,0.499,-8.9761,-17.9899,0.9324,0.8219,0.4749,0.8815,0.5094,0.5778,1.154,0.74,1.2154,0.6413,1.0532,1.6425,0.0041,3.4859,0.155,0.2486,-0.3447,-0.0637,-0.1969,0.0492,0.4937,0.0117,0.1082,0.3686,0.4557,-0.0785,0.0034,0.0581,0.2027,-2.1796,0.1763,0.0073,0.0857,0.2849,0.0409,-6.2883,2.7995,-0.4452,1.8616,1.2631,0.6785,3.4657,1.5953,0.4603,-2.221,25.3751,-11.4253,10.6229,2.2797,0.2146,1.8185,1.2939,0.7115,0.0055,0.7566,-0.8805,-0.7731,0.8272,9.8962,21.7098,4.6594,15.3,0.2365,-43.933,20.3575,4.5119,53.2791,?,-98.411,12.532,3.5401,101.3992,?,-0.2253,-0.1006,0.4464,1.0327,1.3162,1.2745,1.0664,1.7323,1.6244,-0.089,-0.0467,0.5254,0,0,1,0.2872,0.1509,0.5254,1.1157,152.24,0.8333,-0.4812,-0.8719,TASCA_GIACCA
-0.2244,6.1146,2.4728,13.2474,-1.3673,-0.6778,1.9533,1.3976,7.5692,-2.211,0.2474,4.6801,2.1634,16.5788,-0.3949,2.9994,4.3225,2.0791,12.677,0.0058,0.331,-0.9068,-0.0748,-2.7391,-0.226,0.0825,1.7693,1.143,1.1894,0.646,0.6722,1.0405,3.1305,1.3065,1.4146,0.4174,0.4519,1.0827,1.4681,1.6303,-103.2301,1.1105,-70.3173,-63.3195,2.3739,0.4708,0.4389,0.1983,0.1849,0.9321,1.7502,0.7991,1.045,0.4566,0.5971,1.3078,0.0078,4.3776,0.332,0.133,-0.3699,-0.0718,-0.4317,0.2433,0.4561,0.0124,0.1113,0.3342,0.4928,-0.0054,0.0055,0.0744,0.2074,-1.2959,0.2154,0.0079,0.0889,0.2768,0.0703,-83.7294,2.1173,-0.0253,1.4968,1.2524,0.8367,2.2405,1.5686,0.7001,-2.7741,15.5134,-5.5923,7.2951,2.2134,0.3034,1.6116,1.2076,0.7493,0.0052,0.7365,-0.9779,-0.8928,0.9028,13.7095,18.9811,4.3567,12.8998,0.3281,-43.5938,14.9902,3.8717,52.4399,?,-96.9159,4.6585,2.1584,98.9395,?,-0.3145,-0.1415,0.4498,1.1253,2.0185,1.7938,1.2662,4.0745,3.2178,-0.1201,-0.0637,0.53,0,0,1,0.246,0.1304,0.53,1.1046,154.2193,0.9778,-0.6754,-0.7853,TASCA_GIACCA
-0.2234,2.8542,1.6894,9.3375,-1.4533,-0.5131,2.12,1.456,6.96,-1.1379,0.134,3.2482,1.8023,8.9394,-1.4664,2.5143,2.2319,1.494,6.8477,0.0062,0.4353,-1.6671,-0.0888,-3.8299,-0.2041,0.0533,1.1603,0.9374,1.1308,0.8079,0.9746,1.2064,1.3463,0.8787,1.2788,0.6527,0.9499,1.4554,1.4932,1.0407,-129.3714,0.697,-86.643,-124.3096,1.1691,1.0501,0.5524,0.8982,0.4725,0.526,1.3416,1.0445,1.3636,0.7786,1.0164,1.3055,0.0059,3.8767,0.2557,0.3982,-0.2954,-0.2046,0.02,-0.1327,0.4394,0.0162,0.1273,0.3779,0.4212,-0.0285,0.0045,0.0672,0.2138,-1.9826,0.1714,0.006,0.0775,0.2381,0.1196,-15.4431,2.5643,-0.166,1.8947,1.6418,0.8665,3.5897,2.6955,0.7509,-1.9353,8.4996,-4.3918,9.1092,2.4139,0.265,1.7677,1.587,0.8978,0.0049,0.6754,-0.9664,-0.8845,0.8772,14.5427,21.3536,4.621,13.7405,0.3457,-41.7357,28.1265,5.3034,53.9398,?,-99.9871,10.0541,3.1708,103.3798,?,-0.3484,-0.1454,0.4174,0.8713,1.4574,1.6726,0.7592,2.1239,2.7975,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,1.127,156.2655,0.9209,-0.6198,-0.8688,TASCA_GIACCA
