@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.7816,8.827,2.971,13.4729,-1.0742,1.6681,8.3004,2.881,9.035,-0.3628,-1.3836,4.9848,2.2327,12.0953,-0.8714,5.0368,2.0505,1.432,5.756,0.3125,-0.4685,0.5649,-0.1552,-1.2056,0.3312,-0.2747,1.0312,1.3307,2.0748,1.2904,2.012,1.5592,1.0634,1.7708,4.3048,1.6651,4.048,2.431,2.9009,1.2388,-2.6665,0.427,-0.9192,-2.1524,0.9798,1.005,0.7758,1.0258,0.7918,0.7719,1.4912,1.1139,2.3407,0.747,1.5697,2.1014,0.0235,7.2401,0.264,0.487,0.1018,0.146,0.5156,-0.1043,0.7439,1.3208,1.1493,3.9168,-1.031,0.2609,1.0228,1.0113,4.9945,-0.8384,-0.1246,1.0959,1.0469,3.5493,-1.4531,2.8509,-5.9721,-2.0948,1.1364,1.0978,0.9661,1.2914,1.2052,0.9333,0.8729,0.9457,1.0834,0.7099,1.3329,1.8776,0.7842,1.1035,1.4072,0.0081,2.9482,0.6741,0.7796,0.7338,TASCA_GIACCA_ALTA
0.5345,2.3897,1.5459,5.152,-0.6045,0.2584,13.4324,3.665,11.9716,-0.5684,-0.0612,2.5737,1.6043,6.171,-0.5927,4.0243,2.5572,1.5991,6.7089,0.1431,2.0687,-8.732,0.1328,-4.2211,0.0642,-0.0152,0.4218,0.9636,0.9667,2.2845,2.2919,1.0032,0.1779,0.9285,0.9345,5.2191,5.2527,1.0064,0.4474,0.8452,-1.733,1.8893,-3.874,-2.0505,0.4207,0.8288,0.4102,1.9701,0.975,0.4949,0.4304,0.8349,0.7679,1.94,1.7845,0.9198,0.0062,5.5803,0.0434,0.6132,-0.0342,0.0081,0.5023,0.1689,0.0209,0.775,0.8803,3.5376,-0.6842,-0.2161,0.5122,0.7157,2.6692,-0.8076,0.051,0.0868,0.2946,1.0318,-1.5855,-0.0966,0.4091,-4.2345,1.23,2.9886,2.4297,1.513,8.9315,5.9033,1.2051,2.2713,1.8848,1.4225,5.2634,3.7002,1.3253,3.4286,2.587,0.0023,1.4985,0.4751,-0.601,-0.4252,TASCA_GIACCA_ALTA
0.1057,11.8472,3.442,16.3368,-0.9259,1.1013,10.7718,3.282,12.4611,-0.4449,-2.5455,23.1752,4.8141,23.8883,-2.6577,6.8955,5.9502,2.4393,16.0144,0.0988,0.096,-0.0415,0.0153,-0.4327,0.1597,-0.3692,1.0487,0.715,1.411,0.6818,1.3455,1.9735,1.0998,0.5112,1.9911,0.4648,1.8103,3.8948,2.0472,0.4525,-4.4735,0.221,-2.1852,-9.8861,0.9835,1.2988,0.4773,1.3205,0.4853,0.3675,1.311,0.6839,1.0201,0.5216,0.7781,1.4917,0.0278,9.9087,0.5183,0.4145,-0.0267,0.5326,0.2261,-0.142,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7816,8.827,2.971,13.4729,-1.0742,1.6681,8.3004,2.881,9.035,-0.3628,-1.3836,4.9848,2.2327,12.0953,-0.8714,5.0368,2.0505,1.432,5.756,0.3125,-0.4685,0.5649,-0.1552,-1.2056,0.3312,-0.2747,1.0312,1.3307,2.0748,1.2904,2.012,1.5592,1.0634,1.7708,4.3048,1.6651,4.048,2.431,2.9009,1.2388,-2.6665,0.427,-0.9192,-2.1524,0.9798,1.005,0.7758,1.0258,0.7918,0.7719,1.4912,1.1139,2.3407,0.747,1.5697,2.1014,0.0235,7.2401,0.264,0.487,0.1018,0.146,0.5156,-0.1043,0.7439,1.3208,1.1493,3.9168,-1.031,0.2609,1.0228,1.0113,4.9945,-0.8384,-0.1246,1.0959,1.0469,3.5493,-1.4531,2.8509,-5.9721,-2.0948,1.1364,1.0978,0.9661,1.2914,1.2052,0.9333,0.8729,0.9457,1.0834,0.7099,1.3329,1.8776,0.7842,1.1035,1.4072,0.0081,2.9482,0.6741,0.7796,0.7338,TASCA_GIACCA_ALTA
-2.9619,8.3181,2.8841,14.1346,-2.6371,1.5771,3.9526,1.9881,8.7455,-0.532,-3.3786,7.7556,2.7849,12.1916,-9.4839,6.0629,5.9434,2.4379,12.2262,0.036,-1.8781,0.8767,-0.4885,-0.4668,0.2601,-0.5573,1.4507,1.0356,1.183,0.7139,0.8155,1.1423,2.1044,1.0725,1.3995,0.5096,0.665,1.3049,3.3747,0.9292,-22.4467,0.2754,-6.6515,-24.1558,0.6808,3.3419,0.3064,4.9091,0.4501,0.0917,1.6162,1.1594,1.1561,0.7173,0.7153,0.9972,0.0501,9.1735,0.242,0.5758,-0.6051,-0.1357,0.3678,-0.8104,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7758,1.5353,1.2391,5.1306,-2.0079,-3.3538,4.5315,2.1287,8.8976,-4.697,-2.2881,5.7789,2.4039,8.9901,-1.6773,5.1322,2.5917,1.6099,5.8471,0.2611,0.2313,0.339,-0.1512,1.4658,-0.6535,-0.4458,0.5821,0.5154,0.7697,0.8855,1.3223,1.4933,0.3388,0.2657,0.5924,0.7842,1.7485,2.2298,0.4669,0.6081,-1.6573,1.3025,-3.5497,-2.7254,1.0922,0.508,0.2155,0.4651,0.1974,0.4243,0.5766,0.5707,0.8775,0.9897,1.5217,1.5375,0.044,7.6087,0.2173,0.4945,-0.5595,-0.1271,-0.867,-0.2707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7362,0.3778,0.6147,2.4481,-4.5323,0.1931,0.6079,0.7797,2.8206,-0.5155,0.6969,0.2024,0.4499,1.7059,-0.1206,1.2901,0.5888,0.7673,2.7436,0.028,-3.8128,-1.0565,-0.5707,0.2771,0.1497,0.5402,0.7884,1.3662,0.8011,1.733,1.0161,0.5864,0.6215,1.8665,0.6418,3.0031,1.0326,0.3438,2.0903,10.9201,-25.3993,5.2241,-12.1508,-2.3259,0.2378,0.2907,0.1568,1.2226,0.6594,0.5393,0.8679,1.435,0.8923,1.6534,1.0281,0.6218,0.0119,2.0821,-0.7141,-0.545,-0.926,-0.1217,0.5522,0.7011,-0.6792,0.0418,0.2046,1.1045,?,-0.4711,0.0074,0.086,0.6561,?,-0.1037,0.0682,0.2611,0.9784,-3.1674,1.4419,6.5514,4.5437,2.3792,0.7834,0.3293,5.6607,0.6137,0.1084,1.6835,1.4853,0.8823,1,0,0,1.6835,1.1289,0.6706,0.0096,1.3447,0.2637,0.8306,0.6162,TASCA_GIACCA_ALTA
-0.47,0.7535,0.8681,4.9392,-0.5665,0.3122,0.4793,0.6923,2.5995,-0.4166,0.7565,0.1167,0.3416,1.5283,-0.0717,1.3926,0.3008,0.5484,2.9251,0.139,-1.5053,-0.6213,-0.3375,0.4127,0.2242,0.5432,1.2539,2.5412,1.5828,2.0266,1.2623,0.6228,1.5722,6.4576,2.5052,4.1073,1.5934,0.3879,2.3365,17.4592,-3.7832,7.4724,-1.6192,-0.2167,1.7183,2.2111,0.9281,1.2868,0.5401,0.4198,1.9001,3.2318,1.6885,1.7009,0.8887,0.5225,0.0101,2.1512,0.2516,-0.2987,0.1258,-0.4824,0.5275,0.1363,-0.7489,0.0544,0.2333,1.1248,?,-0.4878,0.017,0.1304,0.7298,?,0.023,0.0377,0.1941,0.7167,-1.0223,1.5351,-32.5296,-21.1912,1.7885,1.202,0.6721,3.1986,1.4447,0.4517,1.5413,3.1045,2.0143,1,0,0,1.5413,1.5694,1.0182,0.0096,1.3932,0.4179,0.8364,0.1466,TASCA_GIACCA_ALTA
3.7179,6.3229,2.5145,11.0881,-0.2192,-4.3137,23.8896,4.8877,15.4535,-4.2187,0.0628,8.6259,2.937,11.4214,-1.2685,7.7654,10.9713,3.3123,12.8074,0.0468,-0.8619,59.2206,0.4788,-68.7105,-0.5555,0.0081,0.5145,0.8562,0.7592,1.6642,1.4756,0.8867,0.2647,0.733,0.5763,2.7695,2.1775,0.7862,0.1596,0.3121,-3.1695,1.956,-19.8618,-10.1541,3.0713,1.8063,0.6769,0.5881,0.2204,0.3747,0.7175,0.9708,0.8658,1.353,1.2066,0.8918,0.0593,11.4926,-0.0385,0.0877,0.4536,0.374,-0.8376,-0.1744,1.0894,2.583,1.6072,7.3497,-0.4739,-1.8429,4.2801,2.0688,7.0528,-4.0656,3.3264,9.0156,3.0026,9.0224,-0.0287,-0.5911,0.3275,-0.554,0.7769,0.5353,0.689,0.6035,0.2865,0.4747,0.4175,9.3999,22.5155,3.5815,0.5685,0.1587,1.0421,0.8146,0.7817,0.0412,7.1392,0.5474,0.5324,0.5027,TASCA_GIACCA_BASSA
3.4087,9.0605,3.0101,13.5425,-0.4965,-4.5857,8.5342,2.9213,11.1458,-6.6098,-0.0443,10.0764,3.1743,13.1767,-1.3511,7.4155,5.3317,2.309,8.8119,0.2252,-0.7433,-77.0079,0.4597,103.5985,-0.6184,-0.006,1.0304,0.9482,1.3036,0.9203,1.2652,1.3747,1.0617,0.8992,1.6994,0.847,1.6007,1.8899,0.4641,0.5934,-1.7541,1.2785,-3.7794,-2.9561,6.1785,1.6147,0.7957,0.2613,0.1288,0.4928,1.215,1.0278,1.5368,0.8459,1.2649,1.4953,0.0601,11.3064,0.2748,-0.2818,0.466,-0.722,-0.4741,0.1895,0.1258,2.2978,1.5159,5.3737,-1.0597,-0.8316,2.3656,1.5381,5.2957,-3.1964,3.6131,2.9402,1.7147,5.583,0.0539,-0.1513,0.0348,-0.2302,0.9856,0.884,0.897,0.9713,0.7815,0.8046,0.6854,-8.6969,-12.6886,2.0673,0.4421,0.2139,1.0147,0.9625,0.9485,0.039,6.2731,0.275,0.4771,0.8048,TASCA_GIACCA_BASSA
3.7179,6.3229,2.5145,11.0881,-0.2192,-4.3137,23.8896,4.8877,15.4535,-4.2187,0.0628,8.6259,2.937,11.4214,-1.2685,7.7654,10.9713,3.3123,12.8074,0.0468,-0.8619,59.2206,0.4788,-68.7105,-0.5555,0.0081,0.5145,0.8562,0.7592,1.6642,1.4756,0.8867,0.2647,0.733,0.5763,2.7695,2.1775,0.7862,0.1596,0.3121,-3.1695,1.956,-19.8618,-10.1541,3.0713,1.8063,0.6769,0.5881,0.2204,0.3747,0.7175,0.9708,0.8658,1.353,1.2066,0.8918,0.0593,11.4926,-0.0385,0.0877,0.4536,0.374,-0.8376,-0.1744,1.0894,2.583,1.6072,7.3497,-0.4739,-1.8429,4.2801,2.0688,7.0528,-4.0656,3.3264,9.0156,3.0026,9.0224,-0.0287,-0.5911,0.3275,-0.554,0.7769,0.5353,0.689,0.6035,0.2865,0.4747,0.4175,9.3999,22.5155,3.5815,0.5685,0.1587,1.0421,0.8146,0.7817,0.0412,7.1392,0.5474,0.5324,0.5027,TASCA_GIACCA_BASSA
3.4087,9.0605,3.0101,13.5425,-0.4965,-4.5857,8.5342,2.9213,11.1458,-6.6098,-0.0443,10.0764,3.1743,13.1767,-1.3511,7.4155,5.3317,2.309,8.8119,0.2252,-0.7433,-77.0079,0.4597,103.5985,-0.6184,-0.006,1.0304,0.9482,1.3036,0.9203,1.2652,1.3747,1.0617,0.8992,1.6994,0.847,1.6007,1.8899,0.4641,0.5934,-1.7541,1.2785,-3.7794,-2.9561,6.1785,1.6147,0.7957,0.2613,0.1288,0.4928,1.215,1.0278,1.5368,0.8459,1.2649,1.4953,0.0601,11.3064,0.2748,-0.2818,0.466,-0.722,-0.4741,0.1895,0.1258,2.2978,1.5159,5.3737,-1.0597,-0.8316,2.3656,1.5381,5.2957,-3.1964,3.6131,2.9402,1.7147,5.583,0.0539,-0.1513,0.0348,-0.2302,0.9856,0.884,0.897,0.9713,0.7815,0.8046,0.6854,-8.6969,-12.6886,2.0673,0.4421,0.2139,1.0147,0.9625,0.9485,0.039,6.2731,0.275,0.4771,0.8048,TASCA_GIACCA_BASSA
-4.8503,27.8347,5.2759,28.5693,-4.2546,0.4203,18.0751,4.2515,14.3907,-0.5756,-2.6536,35.5019,5.9584,44.9765,-5.151,8.7083,36.3214,6.0267,43.0615,0.0262,-11.5414,1.8279,-0.557,-0.1584,0.0483,-0.3047,1.2409,0.8855,0.8754,0.7135,0.7054,0.9887,1.5399,0.784,0.7663,0.5091,0.4976,0.9774,4.4001,0.6142,-19.9811,0.1396,-4.541,-32.5337,0.5953,0.7436,0.123,1.2491,0.2066,0.1654,1.9853,0.6352,0.6635,0.32,0.3342,1.0445,0.0584,13.6575,-0.5483,0.366,-0.8137,0.1281,0.4577,-0.6636,1.0205,2.586,1.6081,8.6774,-1.1868,1.9359,3.8933,1.9731,6.7494,-0.2646,-2.177,5.978,2.445,7.5858,-5.1447,0.5272,-0.4688,-0.8893,0.815,0.6577,0.807,0.6642,0.4326,0.6513,3.3345,0.7415,0.2224,0.7435,3.2142,4.3232,1.2856,1.1439,0.8897,0.0325,6.3827,0.119,-0.0136,0.6411,TASCA_GIACCA_BASSA
